"pgfamstd","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"1","1984","1-pers.-HH","in school","","","",""
"1","1984","1-pers.-HH","inadequately","","","",""
"1","1984","1-pers.-HH","general elemantary","1","","",""
"1","1984","1-pers.-HH","middle vocational","","","",""
"1","1984","1-pers.-HH","vocational + Abi","","","",""
"1","1984","1-pers.-HH","higher vocational","","","",""
"1","1984","1-pers.-HH","higher education","","","",""
"1","1984","(Married) couple without C. ","in school","","","",""
"1","1984","(Married) couple without C. ","inadequately","88","0.913609752671672","0.856511957421963","0.970707547921382"
"1","1984","(Married) couple without C. ","general elemantary","558","0.947434489573398","0.92950307108806","0.965365908058736"
"1","1984","(Married) couple without C. ","middle vocational","1109","0.898447000180713","0.881735369169281","0.915158631192145"
"1","1984","(Married) couple without C. ","vocational + Abi","60","0.796998388671971","0.704727410374944","0.889269366968999"
"1","1984","(Married) couple without C. ","higher vocational","129","0.904440690635915","0.856589732576231","0.9522916486956"
"1","1984","(Married) couple without C. ","higher education","158","0.860970259499226","0.81164548369315","0.910295035305302"
"1","1984","Single parent ","in school","","","",""
"1","1984","Single parent ","inadequately","1","","",""
"1","1984","Single parent ","general elemantary","1","","",""
"1","1984","Single parent ","middle vocational","4","","",""
"1","1984","Single parent ","vocational + Abi","","","",""
"1","1984","Single parent ","higher vocational","1","","",""
"1","1984","Single parent ","higher education","","","",""
"1","1984","Couple + C. LE 16 ","in school","","","",""
"1","1984","Couple + C. LE 16 ","inadequately","269","0.963424403119184","0.941197582631449","0.985651223606918"
"1","1984","Couple + C. LE 16 ","general elemantary","576","0.963141703518311","0.947977015924455","0.978306391112166"
"1","1984","Couple + C. LE 16 ","middle vocational","1349","0.966508247788372","0.957046558436515","0.975969937140229"
"1","1984","Couple + C. LE 16 ","vocational + Abi","72","0.968845193209932","0.92952576578776","1.0081646206321"
"1","1984","Couple + C. LE 16 ","higher vocational","187","0.98545657493412","0.968434073279742","1.0024790765885"
"1","1984","Couple + C. LE 16 ","higher education","247","0.979795873683271","0.962389870008237","0.997201877358304"
"1","1984","Couple + C. GT 16 ","in school","","","",""
"1","1984","Couple + C. GT 16 ","inadequately","89","0.507302769842568","0.413875119737549","0.600730419947588"
"1","1984","Couple + C. GT 16 ","general elemantary","304","0.614390482349263","0.572311750426836","0.65646921427169"
"1","1984","Couple + C. GT 16 ","middle vocational","499","0.616408617685232","0.583307733286729","0.649509502083735"
"1","1984","Couple + C. GT 16 ","vocational + Abi","12","","",""
"1","1984","Couple + C. GT 16 ","higher vocational","68","0.805837745832969","0.721747652617749","0.889927839048189"
"1","1984","Couple + C. GT 16 ","higher education","63","0.760624789947609","0.671974959006215","0.849274620889003"
"1","1984","Couple + C. LE and GT 16","in school","","","",""
"1","1984","Couple + C. LE and GT 16","inadequately","166","0.617613765640721","0.551411549676812","0.683815981604629"
"1","1984","Couple + C. LE and GT 16","general elemantary","255","0.451650441360354","0.409322144039752","0.493978738680956"
"1","1984","Couple + C. LE and GT 16","middle vocational","395","0.675028371074934","0.637458071129341","0.712598671020527"
"1","1984","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"1","1984","Couple + C. LE and GT 16","higher vocational","41","0.928929798873075","0.853009663750681","1.00484993399547"
"1","1984","Couple + C. LE and GT 16","higher education","52","0.972768261898281","0.929754331958187","1.01578219183837"
"2","1984","1-pers.-HH","in school","","","",""
"2","1984","1-pers.-HH","inadequately","3","","",""
"2","1984","1-pers.-HH","general elemantary","14","","",""
"2","1984","1-pers.-HH","middle vocational","19","","",""
"2","1984","1-pers.-HH","vocational + Abi","1","","",""
"2","1984","1-pers.-HH","higher vocational","6","","",""
"2","1984","1-pers.-HH","higher education","9","","",""
"2","1984","(Married) couple without C. ","in school","","","",""
"2","1984","(Married) couple without C. ","inadequately","","","",""
"2","1984","(Married) couple without C. ","general elemantary","","","",""
"2","1984","(Married) couple without C. ","middle vocational","2","","",""
"2","1984","(Married) couple without C. ","vocational + Abi","","","",""
"2","1984","(Married) couple without C. ","higher vocational","1","","",""
"2","1984","(Married) couple without C. ","higher education","2","","",""
"2","1984","Single parent ","in school","","","",""
"2","1984","Single parent ","inadequately","4","","",""
"2","1984","Single parent ","general elemantary","10","","",""
"2","1984","Single parent ","middle vocational","19","","",""
"2","1984","Single parent ","vocational + Abi","","","",""
"2","1984","Single parent ","higher vocational","2","","",""
"2","1984","Single parent ","higher education","4","","",""
"2","1984","Couple + C. LE 16 ","in school","","","",""
"2","1984","Couple + C. LE 16 ","inadequately","","","",""
"2","1984","Couple + C. LE 16 ","general elemantary","","","",""
"2","1984","Couple + C. LE 16 ","middle vocational","3","","",""
"2","1984","Couple + C. LE 16 ","vocational + Abi","","","",""
"2","1984","Couple + C. LE 16 ","higher vocational","","","",""
"2","1984","Couple + C. LE 16 ","higher education","1","","",""
"2","1984","Couple + C. GT 16 ","in school","","","",""
"2","1984","Couple + C. GT 16 ","inadequately","","","",""
"2","1984","Couple + C. GT 16 ","general elemantary","","","",""
"2","1984","Couple + C. GT 16 ","middle vocational","3","","",""
"2","1984","Couple + C. GT 16 ","vocational + Abi","","","",""
"2","1984","Couple + C. GT 16 ","higher vocational","1","","",""
"2","1984","Couple + C. GT 16 ","higher education","","","",""
"2","1984","Couple + C. LE and GT 16","in school","","","",""
"2","1984","Couple + C. LE and GT 16","inadequately","","","",""
"2","1984","Couple + C. LE and GT 16","general elemantary","","","",""
"2","1984","Couple + C. LE and GT 16","middle vocational","4","","",""
"2","1984","Couple + C. LE and GT 16","vocational + Abi","","","",""
"2","1984","Couple + C. LE and GT 16","higher vocational","","","",""
"2","1984","Couple + C. LE and GT 16","higher education","","","",""
"3","1984","1-pers.-HH","in school","1","","",""
"3","1984","1-pers.-HH","inadequately","12","","",""
"3","1984","1-pers.-HH","general elemantary","66","0.16462469062491","0.123541494230472","0.205707887019347"
"3","1984","1-pers.-HH","middle vocational","236","0.389082269890264","0.347338224624852","0.430826315155677"
"3","1984","1-pers.-HH","vocational + Abi","26","","",""
"3","1984","1-pers.-HH","higher vocational","35","0.451660262220035","0.335902607884348","0.567417916555722"
"3","1984","1-pers.-HH","higher education","60","0.551788808044149","0.454801435034916","0.648776181053381"
"3","1984","(Married) couple without C. ","in school","2","","",""
"3","1984","(Married) couple without C. ","inadequately","2","","",""
"3","1984","(Married) couple without C. ","general elemantary","24","","",""
"3","1984","(Married) couple without C. ","middle vocational","103","0.0687015087050974","0.0547071237895728","0.082695893620622"
"3","1984","(Married) couple without C. ","vocational + Abi","12","","",""
"3","1984","(Married) couple without C. ","higher vocational","11","","",""
"3","1984","(Married) couple without C. ","higher education","26","","",""
"3","1984","Single parent ","in school","15","","",""
"3","1984","Single parent ","inadequately","13","","",""
"3","1984","Single parent ","general elemantary","77","0.44577673622392","0.370390696098814","0.521162776349027"
"3","1984","Single parent ","middle vocational","96","0.408667646735218","0.344147312502961","0.473187980967474"
"3","1984","Single parent ","vocational + Abi","4","","",""
"3","1984","Single parent ","higher vocational","7","","",""
"3","1984","Single parent ","higher education","9","","",""
"3","1984","Couple + C. LE 16 ","in school","","","",""
"3","1984","Couple + C. LE 16 ","inadequately","2","","",""
"3","1984","Couple + C. LE 16 ","general elemantary","12","","",""
"3","1984","Couple + C. LE 16 ","middle vocational","15","","",""
"3","1984","Couple + C. LE 16 ","vocational + Abi","2","","",""
"3","1984","Couple + C. LE 16 ","higher vocational","1","","",""
"3","1984","Couple + C. LE 16 ","higher education","2","","",""
"3","1984","Couple + C. GT 16 ","in school","69","1","1","1"
"3","1984","Couple + C. GT 16 ","inadequately","21","","",""
"3","1984","Couple + C. GT 16 ","general elemantary","207","0.381294743094878","0.339305422907492","0.423284063282265"
"3","1984","Couple + C. GT 16 ","middle vocational","318","0.371304435306642","0.338415024571185","0.404193846042099"
"3","1984","Couple + C. GT 16 ","vocational + Abi","19","","",""
"3","1984","Couple + C. GT 16 ","higher vocational","16","","",""
"3","1984","Couple + C. GT 16 ","higher education","24","","",""
"3","1984","Couple + C. LE and GT 16","in school","70","1","1","1"
"3","1984","Couple + C. LE and GT 16","inadequately","37","0.341417968215169","0.276821162350497","0.40601477407984"
"3","1984","Couple + C. LE and GT 16","general elemantary","271","0.537792256423779","0.495386314781518","0.58019819806604"
"3","1984","Couple + C. LE and GT 16","middle vocational","187","0.298730218349994","0.262015257775107","0.335445178924881"
"3","1984","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"3","1984","Couple + C. LE and GT 16","higher vocational","3","","",""
"3","1984","Couple + C. LE and GT 16","higher education","3","","",""
"4","1984","1-pers.-HH","in school","","","",""
"4","1984","1-pers.-HH","inadequately","9","","",""
"4","1984","1-pers.-HH","general elemantary","31","0.0825828153478428","0.0520895312565363","0.113076099439149"
"4","1984","1-pers.-HH","middle vocational","70","0.129944716859187","0.101155146393308","0.158734287325066"
"4","1984","1-pers.-HH","vocational + Abi","6","","",""
"4","1984","1-pers.-HH","higher vocational","9","","",""
"4","1984","1-pers.-HH","higher education","16","","",""
"4","1984","(Married) couple without C. ","in school","","","",""
"4","1984","(Married) couple without C. ","inadequately","2","","",""
"4","1984","(Married) couple without C. ","general elemantary","7","","",""
"4","1984","(Married) couple without C. ","middle vocational","23","","",""
"4","1984","(Married) couple without C. ","vocational + Abi","1","","",""
"4","1984","(Married) couple without C. ","higher vocational","2","","",""
"4","1984","(Married) couple without C. ","higher education","3","","",""
"4","1984","Single parent ","in school","","","",""
"4","1984","Single parent ","inadequately","6","","",""
"4","1984","Single parent ","general elemantary","26","","",""
"4","1984","Single parent ","middle vocational","53","0.246706565775731","0.190125893351203","0.30328723820026"
"4","1984","Single parent ","vocational + Abi","","","",""
"4","1984","Single parent ","higher vocational","3","","",""
"4","1984","Single parent ","higher education","3","","",""
"4","1984","Couple + C. LE 16 ","in school","","","",""
"4","1984","Couple + C. LE 16 ","inadequately","2","","",""
"4","1984","Couple + C. LE 16 ","general elemantary","3","","",""
"4","1984","Couple + C. LE 16 ","middle vocational","17","","",""
"4","1984","Couple + C. LE 16 ","vocational + Abi","","","",""
"4","1984","Couple + C. LE 16 ","higher vocational","2","","",""
"4","1984","Couple + C. LE 16 ","higher education","1","","",""
"4","1984","Couple + C. GT 16 ","in school","","","",""
"4","1984","Couple + C. GT 16 ","inadequately","","","",""
"4","1984","Couple + C. GT 16 ","general elemantary","3","","",""
"4","1984","Couple + C. GT 16 ","middle vocational","8","","",""
"4","1984","Couple + C. GT 16 ","vocational + Abi","","","",""
"4","1984","Couple + C. GT 16 ","higher vocational","","","",""
"4","1984","Couple + C. GT 16 ","higher education","","","",""
"4","1984","Couple + C. LE and GT 16","in school","","","",""
"4","1984","Couple + C. LE and GT 16","inadequately","1","","",""
"4","1984","Couple + C. LE and GT 16","general elemantary","2","","",""
"4","1984","Couple + C. LE and GT 16","middle vocational","5","","",""
"4","1984","Couple + C. LE and GT 16","vocational + Abi","","","",""
"4","1984","Couple + C. LE and GT 16","higher vocational","","","",""
"4","1984","Couple + C. LE and GT 16","higher education","","","",""
"5","1984","1-pers.-HH","in school","","","",""
"5","1984","1-pers.-HH","inadequately","6","","",""
"5","1984","1-pers.-HH","general elemantary","190","0.711677233419282","0.661494197991044","0.76186026884752"
"5","1984","1-pers.-HH","middle vocational","180","0.438715700764574","0.396227779550892","0.481203621978256"
"5","1984","1-pers.-HH","vocational + Abi","6","","",""
"5","1984","1-pers.-HH","higher vocational","20","","",""
"5","1984","1-pers.-HH","higher education","15","","",""
"5","1984","(Married) couple without C. ","in school","","","",""
"5","1984","(Married) couple without C. ","inadequately","1","","",""
"5","1984","(Married) couple without C. ","general elemantary","6","","",""
"5","1984","(Married) couple without C. ","middle vocational","15","","",""
"5","1984","(Married) couple without C. ","vocational + Abi","","","",""
"5","1984","(Married) couple without C. ","higher vocational","2","","",""
"5","1984","(Married) couple without C. ","higher education","","","",""
"5","1984","Single parent ","in school","","","",""
"5","1984","Single parent ","inadequately","10","","",""
"5","1984","Single parent ","general elemantary","49","0.324078415592083","0.253093990962583","0.395062840221583"
"5","1984","Single parent ","middle vocational","46","0.236058038205384","0.180322109876377","0.291793966534392"
"5","1984","Single parent ","vocational + Abi","1","","",""
"5","1984","Single parent ","higher vocational","7","","",""
"5","1984","Single parent ","higher education","1","","",""
"5","1984","Couple + C. LE 16 ","in school","","","",""
"5","1984","Couple + C. LE 16 ","inadequately","1","","",""
"5","1984","Couple + C. LE 16 ","general elemantary","2","","",""
"5","1984","Couple + C. LE 16 ","middle vocational","5","","",""
"5","1984","Couple + C. LE 16 ","vocational + Abi","","","",""
"5","1984","Couple + C. LE 16 ","higher vocational","","","",""
"5","1984","Couple + C. LE 16 ","higher education","","","",""
"5","1984","Couple + C. GT 16 ","in school","","","",""
"5","1984","Couple + C. GT 16 ","inadequately","","","",""
"5","1984","Couple + C. GT 16 ","general elemantary","","","",""
"5","1984","Couple + C. GT 16 ","middle vocational","","","",""
"5","1984","Couple + C. GT 16 ","vocational + Abi","","","",""
"5","1984","Couple + C. GT 16 ","higher vocational","","","",""
"5","1984","Couple + C. GT 16 ","higher education","","","",""
"5","1984","Couple + C. LE and GT 16","in school","","","",""
"5","1984","Couple + C. LE and GT 16","inadequately","","","",""
"5","1984","Couple + C. LE and GT 16","general elemantary","1","","",""
"5","1984","Couple + C. LE and GT 16","middle vocational","5","","",""
"5","1984","Couple + C. LE and GT 16","vocational + Abi","","","",""
"5","1984","Couple + C. LE and GT 16","higher vocational","","","",""
"5","1984","Couple + C. LE and GT 16","higher education","","","",""
"6","1984","1-pers.-HH","in school","","","",""
"6","1984","1-pers.-HH","inadequately","22","","",""
"6","1984","1-pers.-HH","general elemantary","11","","",""
"6","1984","1-pers.-HH","middle vocational","19","","",""
"6","1984","1-pers.-HH","vocational + Abi","1","","",""
"6","1984","1-pers.-HH","higher vocational","1","","",""
"6","1984","1-pers.-HH","higher education","1","","",""
"6","1984","(Married) couple without C. ","in school","","","",""
"6","1984","(Married) couple without C. ","inadequately","","","",""
"6","1984","(Married) couple without C. ","general elemantary","","","",""
"6","1984","(Married) couple without C. ","middle vocational","3","","",""
"6","1984","(Married) couple without C. ","vocational + Abi","","","",""
"6","1984","(Married) couple without C. ","higher vocational","","","",""
"6","1984","(Married) couple without C. ","higher education","","","",""
"6","1984","Single parent ","in school","","","",""
"6","1984","Single parent ","inadequately","3","","",""
"6","1984","Single parent ","general elemantary","4","","",""
"6","1984","Single parent ","middle vocational","5","","",""
"6","1984","Single parent ","vocational + Abi","1","","",""
"6","1984","Single parent ","higher vocational","","","",""
"6","1984","Single parent ","higher education","","","",""
"6","1984","Couple + C. LE 16 ","in school","","","",""
"6","1984","Couple + C. LE 16 ","inadequately","","","",""
"6","1984","Couple + C. LE 16 ","general elemantary","","","",""
"6","1984","Couple + C. LE 16 ","middle vocational","","","",""
"6","1984","Couple + C. LE 16 ","vocational + Abi","1","","",""
"6","1984","Couple + C. LE 16 ","higher vocational","","","",""
"6","1984","Couple + C. LE 16 ","higher education","","","",""
"6","1984","Couple + C. GT 16 ","in school","","","",""
"6","1984","Couple + C. GT 16 ","inadequately","","","",""
"6","1984","Couple + C. GT 16 ","general elemantary","","","",""
"6","1984","Couple + C. GT 16 ","middle vocational","1","","",""
"6","1984","Couple + C. GT 16 ","vocational + Abi","","","",""
"6","1984","Couple + C. GT 16 ","higher vocational","","","",""
"6","1984","Couple + C. GT 16 ","higher education","2","","",""
"6","1984","Couple + C. LE and GT 16","in school","","","",""
"6","1984","Couple + C. LE and GT 16","inadequately","3","","",""
"6","1984","Couple + C. LE and GT 16","general elemantary","2","","",""
"6","1984","Couple + C. LE and GT 16","middle vocational","1","","",""
"6","1984","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"6","1984","Couple + C. LE and GT 16","higher vocational","","","",""
"6","1984","Couple + C. LE and GT 16","higher education","","","",""
"7","1984","1-pers.-HH","in school","","","",""
"7","1984","1-pers.-HH","inadequately","","","",""
"7","1984","1-pers.-HH","general elemantary","","","",""
