"pgfamstd","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1994","66 and older","Not Employed","572","0.457018750874435","0.431440093726079","0.482597408022791","5"
"Widowed","1994","66 and older","Employed","4","","","","5"
"Divorced","1995","16-34 y.","Not Employed","28","","","","4"
"Divorced","1995","16-34 y.","Employed","111","0.0380461234661079","0.0317820474700421","0.0443101994621737","4"
"Divorced","1995","35-65 y.","Not Employed","126","0.0774681714556909","0.0655875100142909","0.089348832897091","4"
"Divorced","1995","35-65 y.","Employed","374","0.101418690284142","0.0929479694051485","0.109889411163135","4"
"Divorced","1995","66 and older","Employed","2","","","","4"
"Divorced","1995","66 and older","Not Employed","49","0.0413005018945686","0.0311969547683673","0.0514040490207699","4"
"Married","1995","16-34 y.","Not Employed","478","0.306644157359367","0.28219194390681","0.331096370811923","1"
"Married","1995","16-34 y.","Employed","1550","0.395882542067575","0.37986969502452","0.411895389110629","1"
"Married","1995","35-65 y.","Not Employed","1623","0.779431897412563","0.761005148026722","0.797858646798404","1"
"Married","1995","35-65 y.","Employed","3988","0.752354160304026","0.74024234153954","0.764465979068513","1"
"Married","1995","66 and older","Employed","29","","","","1"
"Married","1995","66 and older","Not Employed","795","0.450149662583815","0.424888364170127","0.475410960997504","1"
"Married, but separated","1995","16-34 y.","Employed","67","0.0203912482017668","0.0157634659026652","0.0250190305008684","2"
"Married, but separated","1995","16-34 y.","Not Employed","24","","","","2"
"Married, but separated","1995","35-65 y.","Not Employed","27","","","","2"
"Married, but separated","1995","35-65 y.","Employed","120","0.0256546880518881","0.0212183717706949","0.0300910043330812","2"
"Married, but separated","1995","66 and older","Not Employed","13","","","","2"
"Married, but separated","1995","66 and older","Employed","2","","","","2"
"Single","1995","16-34 y.","Employed","1847","0.543053526802516","0.526742598787692","0.55936445481734","3"
"Single","1995","16-34 y.","Not Employed","836","0.647573789897055","0.622239923697797","0.672907656096314","3"
"Single","1995","35-65 y.","Not Employed","58","0.0411706950747291","0.032340850943452","0.0500005392060061","3"
"Single","1995","35-65 y.","Employed","272","0.0912314151533078","0.0831519699369509","0.0993108603696647","3"
"Single","1995","66 and older","Not Employed","64","0.0551458275573393","0.0435555542078811","0.0667361009067974","3"
"Single","1995","66 and older","Employed","1","","","","3"
"Widowed","1995","16-34 y.","Not Employed","","","","","5"
"Widowed","1995","16-34 y.","Employed","8","","","","5"
"Widowed","1995","35-65 y.","Not Employed","111","0.0878326629268091","0.0752534470104442","0.100411878843174","5"
"Widowed","1995","35-65 y.","Employed","125","0.0293410462066361","0.0246056773656997","0.0340764150475724","5"
"Widowed","1995","66 and older","Not Employed","569","0.444550983908254","0.419319787423837","0.469782180392672","5"
"Widowed","1995","66 and older","Employed","9","","","","5"
"Divorced","1996","16-34 y.","Not Employed","21","","","","4"
"Divorced","1996","16-34 y.","Employed","113","0.0440754862473681","0.0372752433682639","0.0508757291264722","4"
"Divorced","1996","35-65 y.","Not Employed","108","0.0714251983821164","0.0597025051320414","0.0831478916321915","4"
"Divorced","1996","35-65 y.","Employed","379","0.104101597796341","0.0955411565464529","0.112662039046229","4"
"Divorced","1996","66 and older","Not Employed","55","0.0412097696558773","0.0311672721019592","0.0512522672097953","4"
"Divorced","1996","66 and older","Employed","4","","","","4"
"Married","1996","16-34 y.","Not Employed","464","0.329917747837407","0.304149806926863","0.355685688747951","1"
"Married","1996","16-34 y.","Employed","1399","0.369107008209286","0.3531199680465","0.385094048372073","1"
"Married","1996","35-65 y.","Not Employed","1524","0.758632343862028","0.739154160940886","0.77811052678317","1"
"Married","1996","35-65 y.","Employed","3951","0.738844351324228","0.726531340450461","0.751157362197995","1"
"Married","1996","66 and older","Employed","35","0.587847800508165","0.451413254980865","0.724282346035465","1"
"Married","1996","66 and older","Not Employed","833","0.470206277480142","0.444990204280323","0.495422350679961","1"
"Married, but separated","1996","16-34 y.","Not Employed","23","","","","2"
"Married, but separated","1996","16-34 y.","Employed","80","0.021456898998701","0.0166563873596536","0.0262574106377484","2"
"Married, but separated","1996","35-65 y.","Not Employed","46","0.0320587025319855","0.0240402473379833","0.0400771577259877","2"
"Married, but separated","1996","35-65 y.","Employed","123","0.0248246611856987","0.020463309660501","0.0291860127108963","2"
"Married, but separated","1996","66 and older","Employed","1","","","","2"
"Married, but separated","1996","66 and older","Not Employed","17","","","","2"
"Single","1996","16-34 y.","Not Employed","771","0.633311278046266","0.606901168281908","0.659721387810624","3"
"Single","1996","16-34 y.","Employed","1902","0.562296394582505","0.545860748520752","0.578732040644258","3"
"Single","1996","35-65 y.","Not Employed","53","0.0406831567129547","0.0316906331851427","0.0496756802407667","3"
"Single","1996","35-65 y.","Employed","310","0.101343293387719","0.0928840311354946","0.109802555639944","3"
"Single","1996","66 and older","Employed","","","","","3"
"Single","1996","66 and older","Not Employed","61","0.0539345197216788","0.042522202181054","0.0653468372623037","3"
"Widowed","1996","16-34 y.","Not Employed","","","","","5"
"Widowed","1996","16-34 y.","Employed","6","","","","5"
"Widowed","1996","35-65 y.","Not Employed","123","0.0972005985109153","0.0837164562150691","0.110684740806762","5"
"Widowed","1996","35-65 y.","Employed","126","0.0308860963060131","0.0260364842886435","0.0357357083233827","5"
"Widowed","1996","66 and older","Not Employed","539","0.419472600604824","0.394541411010842","0.444403790198806","5"
"Widowed","1996","66 and older","Employed","10","","","","5"
"Divorced","1997","16-34 y.","Not Employed","30","0.0329962992974672","0.0233490858230379","0.0426435127718965","4"
"Divorced","1997","16-34 y.","Employed","105","0.037080518391401","0.0306481011130551","0.0435129356697468","4"
"Divorced","1997","35-65 y.","Not Employed","115","0.0808434916153349","0.0684718896903215","0.0932150935403484","4"
"Divorced","1997","35-65 y.","Employed","387","0.106060056517928","0.0973219164862657","0.114798196549589","4"
"Divorced","1997","66 and older","Not Employed","57","0.0435433949014235","0.0333342896895555","0.0537525001132914","4"
"Divorced","1997","66 and older","Employed","4","","","","4"
"Married","1997","16-34 y.","Not Employed","457","0.328731027065235","0.303360830108369","0.3541012240221","1"
"Married","1997","16-34 y.","Employed","1289","0.353826136856074","0.337549076505197","0.37010319720695","1"
"Married","1997","35-65 y.","Not Employed","1516","0.747063380743115","0.72733491772244","0.76679184376379","1"
"Married","1997","66 and older","Not Employed","875","0.474317561261382","0.449337687586335","0.499297434936429","1"
"Married","1997","35-65 y.","Employed","3805","0.731130636087334","0.718548422520849","0.743712849653818","1"
"Married","1997","66 and older","Employed","38","0.571250470949575","0.436738315252322","0.705762626646827","1"
"Married, but separated","1997","16-34 y.","Not Employed","19","","","","2"
"Married, but separated","1997","16-34 y.","Employed","70","0.0256425895764001","0.0202617950082928","0.0310233841445074","2"
"Married, but separated","1997","35-65 y.","Not Employed","54","0.0342410091447601","0.0259879239027151","0.0424940943868052","2"
"Married, but separated","1997","35-65 y.","Employed","140","0.0301177490957493","0.025267548922109","0.0349679492693896","2"
"Married, but separated","1997","66 and older","Not Employed","15","","","","2"
"Married, but separated","1997","66 and older","Employed","","","","","2"
"Single","1997","16-34 y.","Not Employed","810","0.621624681884212","0.595431954181156","0.647817409587269","3"
"Single","1997","16-34 y.","Employed","1846","0.581186143928082","0.564391358050263","0.597980929805901","3"
"Single","1997","35-65 y.","Not Employed","55","0.0411013362464259","0.0320913733943532","0.0501112990984986","3"
"Single","1997","35-65 y.","Employed","312","0.102554389013654","0.093945044316305","0.111163733711003","3"
"Single","1997","66 and older","Not Employed","60","0.0554513045827782","0.0440024520511433","0.0669001571144131","3"
"Single","1997","66 and older","Employed","1","","","","3"
"Widowed","1997","16-34 y.","Not Employed","1","","","","5"
"Widowed","1997","16-34 y.","Employed","5","","","","5"
"Widowed","1997","35-65 y.","Not Employed","125","0.096750782250364","0.0833342674974263","0.110167297003302","5"
"Widowed","1997","35-65 y.","Employed","126","0.0301371692853354","0.0252854542120868","0.034988884358584","5"
"Widowed","1997","66 and older","Not Employed","528","0.417660867562758","0.392989468290165","0.442332266835352","5"
"Widowed","1997","66 and older","Employed","9","","","","5"
"Divorced","1998","16-34 y.","Not Employed","36","0.0302147816598127","0.0212416918288242","0.0391878714908013","4"
"Divorced","1998","16-34 y.","Employed","102","0.0336389373128141","0.0276486270870297","0.0396292475385985","4"
"Divorced","1998","35-65 y.","Not Employed","137","0.0755271857122557","0.0644754460359056","0.0865789253886059","4"
"Divorced","1998","66 and older","Not Employed","69","0.0422758577094568","0.0329931234209034","0.0515585919980103","4"
"Divorced","1998","35-65 y.","Employed","470","0.113924040977083","0.105392059380164","0.122456022574001","4"
"Divorced","1998","66 and older","Employed","1","","","","4"
"Married","1998","16-34 y.","Not Employed","467","0.304844397563875","0.280713436000209","0.32897535912754","1"
"Married","1998","16-34 y.","Employed","1295","0.350521548842869","0.33466903273215","0.366374064953587","1"
"Married","1998","35-65 y.","Not Employed","1758","0.747642464014581","0.729475303961527","0.765809624067636","1"
"Married","1998","35-65 y.","Employed","4204","0.731764123372183","0.719866759853422","0.743661486890944","1"
"Married","1998","66 and older","Not Employed","1038","0.484065752204059","0.461011085653554","0.507120418754564","1"
"Married","1998","66 and older","Employed","42","0.629696374061164","0.505422833152041","0.753969914970287","1"
"Married, but separated","1998","16-34 y.","Employed","63","0.0187812010911805","0.0142709254884247","0.0232914766939363","2"
"Married, but separated","1998","16-34 y.","Not Employed","20","","","","2"
"Married, but separated","1998","35-65 y.","Not Employed","61","0.0274048726743653","0.0205765841729514","0.0342331611757793","2"
"Married, but separated","1998","35-65 y.","Employed","160","0.0366278788886821","0.031583477176017","0.0416722806013472","2"
"Married, but separated","1998","66 and older","Not Employed","21","","","","2"
"Married, but separated","1998","66 and older","Employed","","","","","2"
"Single","1998","16-34 y.","Not Employed","874","0.644817400839241","0.619730979039823","0.669903822638659","3"
"Single","1998","16-34 y.","Employed","2014","0.593986592891215","0.577670469625749","0.610302716156682","3"
"Single","1998","35-65 y.","Not Employed","85","0.0569224326514655","0.047231906534049","0.066612958768882","3"
"Single","1998","35-65 y.","Employed","376","0.0959591082194755","0.0880497019869788","0.103868514451972","3"
"Single","1998","66 and older","Not Employed","72","0.0546476343791224","0.0441620647408314","0.0651332040174134","3"
"Single","1998","66 and older","Employed","2","","","","3"
"Widowed","1998","16-34 y.","Not Employed","1","","","","5"
"Widowed","1998","16-34 y.","Employed","6","","","","5"
"Widowed","1998","35-65 y.","Not Employed","155","0.0925030449473318","0.0803850009277173","0.104621088966946","5"
"Widowed","1998","35-65 y.","Employed","117","0.0217248485425766","0.0178099939804536","0.0256397031046995","5"
"Widowed","1998","66 and older","Not Employed","605","0.406989089822203","0.384325316736335","0.429652862908071","5"
"Widowed","1998","66 and older","Employed","13","","","","5"
"Divorced","1999","16-34 y.","Not Employed","26","","","","4"
"Divorced","1999","16-34 y.","Employed","100","0.0394325020294291","0.032897388521262","0.0459676155375962","4"
"Divorced","1999","35-65 y.","Not Employed","150","0.0962454644971871","0.0832907501159462","0.109200178878428","4"
"Divorced","1999","35-65 y.","Employed","492","0.114105010569287","0.105543791809126","0.122666229329447","4"
"Divorced","1999","66 and older","Not Employed","70","0.0451549010308442","0.0353815734986447","0.0549282285630437","4"
"Divorced","1999","66 and older","Employed","4","","","","4"
"Married","1999","16-34 y.","Not Employed","395","0.30049544954696","0.274587711380149","0.326403187713772","1"
"Married","1999","16-34 y.","Employed","1191","0.322290831238554","0.306597769614422","0.337983892862687","1"
"Married","1999","35-65 y.","Not Employed","1576","0.733644656154281","0.71422748103441","0.753061831274152","1"
"Married","1999","35-65 y.","Employed","4117","0.721340816561315","0.709268265590587","0.733413367532043","1"
"Married","1999","66 and older","Employed","50","0.573264305090848","0.459804091409764","0.686724518771931","1"
"Married","1999","66 and older","Not Employed","1010","0.487575115728983","0.464048502299707","0.51110172915826","1"
"Married, but separated","1999","16-34 y.","Not Employed","22","","","","2"
"Married, but separated","1999","16-34 y.","Employed","59","0.0179597680476304","0.0135003619223872","0.0224191741728736","2"
"Married, but separated","1999","35-65 y.","Not Employed","52","0.0275780380027107","0.0203848481452499","0.0347712278601714","2"
"Married, but separated","1999","35-65 y.","Employed","156","0.0319622738924082","0.0272257788198156","0.0366987689650008","2"
"Married, but separated","1999","66 and older","Employed","2","","","","2"
"Married, but separated","1999","66 and older","Not Employed","20","","","","2"
"Single","1999","16-34 y.","Not Employed","759","0.657858929225712","0.631049703622311","0.684668154829112","3"
"Single","1999","16-34 y.","Employed","2051","0.617039609756865","0.600716779115627","0.633362440398102","3"
"Single","1999","35-65 y.","Not Employed","67","0.0523082273926176","0.0425284038772463","0.0620880509079889","3"
"Single","1999","35-65 y.","Employed","416","0.108478915866259","0.100104961470363","0.116852870262155","3"
"Single","1999","66 and older","Not Employed","68","0.055634674287267","0.0448460433769998","0.0664233051975343","3"
"Single","1999","66 and older","Employed","4","","","","3"
"Widowed","1999","16-34 y.","Employed","6","","","","5"
"Widowed","1999","16-34 y.","Not Employed","1","","","","5"
"Widowed","1999","35-65 y.","Not Employed","146","0.0902236139532036","0.0776389999139392","0.102808227992468","5"
"Widowed","1999","35-65 y.","Employed","117","0.0241129831107316","0.0199823430268665","0.0282436231945967","5"
"Widowed","1999","66 and older","Not Employed","566","0.399998296970053","0.376939913514224","0.423056680425883","5"
"Widowed","1999","66 and older","Employed","13","","","","5"
"Divorced","2000","16-34 y.","Not Employed","39","0.0209706653780777","0.0144057897354401","0.0275355410207154","4"
"Divorced","2000","16-34 y.","Employed","152","0.0340914719683804","0.0292069833029332","0.0389759606338277","4"
"Divorced","2000","35-65 y.","Not Employed","244","0.0794571269398775","0.0707720555778692","0.0881421983018857","4"
"Divorced","2000","35-65 y.","Employed","901","0.109713549357804","0.103499147231579","0.11592795148403","4"
"Divorced","2000","66 and older","Not Employed","122","0.041088147489661","0.0344742468616734","0.0477020481176487","4"
"Divorced","2000","66 and older","Employed","11","","","","4"
"Married","2000","16-34 y.","Not Employed","569","0.303569310924962","0.282502905941848","0.324635715908075","1"
"Married","2000","16-34 y.","Employed","1778","0.31528815026176","0.302781644844041","0.327794655679478","1"
"Married","2000","35-65 y.","Not Employed","2988","0.760674042447613","0.746972194198081","0.774375890697145","1"
"Married","2000","66 and older","Not Employed","2073","0.522859156455716","0.506216383151103","0.539501929760329","1"
"Married","2000","35-65 y.","Employed","7489","0.720251576667859","0.711326123603589","0.729177029732129","1"
"Married","2000","66 and older","Employed","103","0.655168581103444","0.576713968817061","0.733623193389828","1"
"Married, but separated","2000","16-34 y.","Employed","64","0.010477310695477","0.00773658217537821","0.0132180392155757","2"
"Married, but separated","2000","16-34 y.","Not Employed","28","","","","2"
"Married, but separated","2000","35-65 y.","Not Employed","82","0.0236349036473404","0.0187566093891728","0.028513197905508","2"
"Married, but separated","2000","35-65 y.","Employed","282","0.0313828869404524","0.0279161023865852","0.0348496714943196","2"
"Married, but separated","2000","66 and older","Employed","2","","","","2"
"Married, but separated","2000","66 and older","Not Employed","39","0.0112972372966681","0.00777572636379648","0.0148187482295397","2"
"Single","2000","16-34 y.","Employed","3303","0.639539381399198","0.626615564768262","0.652463198030134","3"
"Single","2000","16-34 y.","Not Employed","1194","0.658419645311709","0.636691613974133","0.680147676649285","3"
"Single","2000","35-65 y.","Not Employed","177","0.0639515223795329","0.0560944714759755","0.0718085732830904","3"
"Single","2000","35-65 y.","Employed","813","0.111293158408716","0.105039735022213","0.117546581795219","3"
"Single","2000","66 and older","Employed","6","","","","3"
"Single","2000","66 and older","Not Employed","121","0.0460149292879215","0.0390337271941277","0.0529961313817154","3"
"Widowed","2000","16-34 y.","Not Employed","","","","","5"
"Widowed","2000","16-34 y.","Employed","5","","","","5"
"Widowed","2000","35-65 y.","Not Employed","234","0.0722824045856358","0.0639665067517312","0.0805983024195403","5"
"Widowed","2000","35-65 y.","Employed","231","0.0273588286251679","0.0241152127896562","0.0306024444606797","5"
"Widowed","2000","66 and older","Not Employed","1105","0.378740529470033","0.362577698031541","0.394903360908526","5"
"Widowed","2000","66 and older","Employed","19","","","","5"
"Divorced","2001","16-34 y.","Not Employed","30","0.0190586146359529","0.0123630990044332","0.0257541302674726","4"
"Divorced","2001","16-34 y.","Employed","125","0.0297337535349756","0.0248737182804901","0.0345937887894612","4"
"Divorced","2001","35-65 y.","Not Employed","228","0.0861440878663129","0.0764665323840099","0.095821643348616","4"
"Divorced","2001","35-65 y.","Employed","874","0.118238215021708","0.111585447220225","0.124890982823191","4"
"Divorced","2001","66 and older","Not Employed","116","0.0415847966196143","0.0347254388586073","0.0484441543806214","4"
"Divorced","2001","66 and older","Employed","10","","","","4"
"Married","2001","16-34 y.","Not Employed","467","0.286501992176621","0.264362021535241","0.308641962818","1"
"Married","2001","16-34 y.","Employed","1473","0.290379968713356","0.277391278776917","0.303368658649795","1"
"Married","2001","35-65 y.","Not Employed","2542","0.740514554511034","0.725395056591066","0.755634052431001","1"
"Married","2001","35-65 y.","Employed","6935","0.705745956198473","0.696356656187504","0.715135256209443","1"
"Married","2001","66 and older","Not Employed","1982","0.530519646839663","0.513372227685443","0.547667065993882","1"
"Married","2001","66 and older","Employed","114","0.669145202724588","0.594097306950144","0.744193098499033","1"
"Married, but separated","2001","16-34 y.","Not Employed","26","","","","2"
"Married, but separated","2001","35-65 y.","Not Employed","83","0.0278265418704345","0.0221535055052661","0.0334995782356028","2"
"Married, but separated","2001","16-34 y.","Employed","58","0.0143758551218401","0.0109698789923706","0.0177818312513096","2"
"Married, but separated","2001","35-65 y.","Employed","253","0.0295490426676952","0.0260599998362213","0.0330380854991691","2"
"Married, but separated","2001","66 and older","Not Employed","37","0.0114556982340476","0.00779934481328275","0.0151120516548124","2"
"Married, but separated","2001","66 and older","Employed","4","","","","2"
"Single","2001","16-34 y.","Not Employed","1079","0.677346390886975","0.654454033919514","0.700238747854435","3"
"Single","2001","16-34 y.","Employed","3030","0.664791907453953","0.651284587144696","0.678299227763209","3"
"Single","2001","35-65 y.","Not Employed","170","0.0728028888948083","0.0638415188764873","0.0817642589131293","3"
"Single","2001","35-65 y.","Employed","785","0.121035461049159","0.114315143599543","0.127755778498774","3"
"Single","2001","66 and older","Not Employed","112","0.0457522235353987","0.0385730244352747","0.0529314226355227","3"
"Single","2001","66 and older","Employed","5","","","","3"
"Widowed","2001","16-34 y.","Not Employed","","","","","5"
"Widowed","2001","16-34 y.","Employed","6","","","","5"
"Widowed","2001","35-65 y.","Not Employed","206","0.0727119268574108","0.0637557175973757","0.0816681361174459","5"
"Widowed","2001","35-65 y.","Employed","202","0.0254313250629654","0.0221876412359801","0.0286750088899507","5"
"Widowed","2001","66 and older","Not Employed","1007","0.370687634771277","0.354092663727498","0.387282605815056","5"
"Widowed","2001","66 and older","Employed","18","","","","5"
"Divorced","2002","16-34 y.","Not Employed","22","","","","4"
"Divorced","2002","16-34 y.","Employed","116","0.0284743137088689","0.0236276758619184","0.0333209515558195","4"
"Divorced","2002","35-65 y.","Not Employed","241","0.102032131975786","0.0915528155768027","0.112511448374769","4"
"Divorced","2002","66 and older","Not Employed","129","0.0446511388804483","0.0377006166836057","0.051601661077291","4"
"Divorced","2002","35-65 y.","Employed","937","0.118995275693694","0.11267479277373","0.125315758613657","4"
"Divorced","2002","66 and older","Employed","11","","","","4"
"Married","2002","16-34 y.","Not Employed","394","0.257193691060751","0.236142054084645","0.278245328036858","1"
"Married","2002","16-34 y.","Employed","1280","0.271098534548602","0.258145104339013","0.28405196475819","1"
"Married","2002","35-65 y.","Not Employed","2526","0.729366196735315","0.713984724343992","0.744747669126637","1"
"Married","2002","35-65 y.","Employed","7826","0.703733259373035","0.694819892715651","0.712646626030419","1"
"Married","2002","66 and older","Not Employed","2126","0.54730939678966","0.530558527051811","0.56406026652751","1"
"Married","2002","66 and older","Employed","156","0.646947993572958","0.581041769066055","0.71285421807986","1"
"Married, but separated","2002","16-34 y.","Not Employed","22","","","","2"
"Married, but separated","2002","16-34 y.","Employed","63","0.0158425503890789","0.0122039728560234","0.0194811279221344","2"
"Married, but separated","2002","35-65 y.","Not Employed","73","0.0248400000009286","0.0194517491124927","0.0302282508893644","2"
"Married, but separated","2002","35-65 y.","Employed","260","0.0281862306874714","0.0249554586993488","0.031417002675594","2"
"Married, but separated","2002","66 and older","Not Employed","45","0.0135471384674633","0.00965684716150877","0.0174374297734179","2"
"Married, but separated","2002","66 and older","Employed","3","","","","2"
"Single","2002","16-34 y.","Not Employed","1218","0.709971442190394","0.688116042847824","0.731826841532965","3"
"Single","2002","16-34 y.","Employed","3061","0.684256130839732","0.670711611275892","0.697800650403573","3"
"Single","2002","35-65 y.","Not Employed","171","0.0737293544694303","0.0646819659530462","0.0827767429858144","3"
"Single","2002","35-65 y.","Employed","852","0.123505287494215","0.117082645576836","0.129927929411595","3"
"Single","2002","66 and older","Not Employed","112","0.0447954593466803","0.0378342394067531","0.0517566792866074","3"
"Single","2002","66 and older","Employed","8","","","","3"
"Widowed","2002","16-34 y.","Not Employed","","","","","5"
"Widowed","2002","16-34 y.","Employed","4","","","","5"
"Widowed","2002","35-65 y.","Not Employed","194","0.0700323168185409","0.061197099230108","0.0788675344069738","5"
"Widowed","2002","35-65 y.","Employed","206","0.0255799467515848","0.0224980420298694","0.0286618514733001","5"
"Widowed","2002","66 and older","Not Employed","980","0.349696866515748","0.33364875391257","0.365744979118926","5"
"Widowed","2002","66 and older","Employed","24","","","","5"
"Divorced","2003","16-34 y.","Employed","104","0.0270008651218388","0.0221128650567035","0.031888865186974","4"
"Divorced","2003","16-34 y.","Not Employed","19","","","","4"
"Divorced","2003","35-65 y.","Not Employed","250","0.108678966595119","0.0976514630664076","0.119706470123831","4"
"Divorced","2003","35-65 y.","Employed","912","0.121982730492583","0.115436170098193","0.128529290886973","4"
"Divorced","2003","66 and older","Employed","10","","","","4"
"Divorced","2003","66 and older","Not Employed","138","0.046472856067271","0.0394485285060571","0.0534971836284849","4"
"Married","2003","16-34 y.","Not Employed","350","0.219172852766917","0.19921814432456","0.239127561209273","1"
"Married","2003","16-34 y.","Employed","1123","0.264041638645796","0.250747843938221","0.277335433353371","1"
"Married","2003","35-65 y.","Not Employed","2394","0.723713549161744","0.707870071230041","0.739557027093448","1"
"Married","2003","35-65 y.","Employed","7318","0.687270398793497","0.677996533367934","0.69654426421906","1"
"Married","2003","66 and older","Not Employed","2172","0.552837341574996","0.536246439761069","0.569428243388922","1"
"Married","2003","66 and older","Employed","163","0.673110570767299","0.609209731500675","0.737011410033923","1"
"Married, but separated","2003","16-34 y.","Not Employed","19","","","","2"
"Married, but separated","2003","16-34 y.","Employed","59","0.0110135259624633","0.00786617986843587","0.0141608720564908","2"
"Married, but separated","2003","35-65 y.","Not Employed","62","0.0224267690672299","0.0171805625374434","0.0276729755970165","2"
"Married, but separated","2003","35-65 y.","Employed","292","0.0337125517006109","0.0301021006913005","0.0373230027099214","2"
"Married, but separated","2003","66 and older","Not Employed","45","0.0120756867159212","0.00843103276971296","0.0157203406621294","2"
"Married, but separated","2003","66 and older","Employed","5","","","","2"
"Single","2003","16-34 y.","Employed","2936","0.697837178055056","0.683989284972046","0.711685071138065","3"
"Single","2003","16-34 y.","Not Employed","1262","0.747948870796159","0.727005102067876","0.768892639524443","3"
"Single","2003","35-65 y.","Not Employed","171","0.0794632384731235","0.069880468213529","0.0890460087327181","3"
"Single","2003","35-65 y.","Employed","884","0.132351475652247","0.12557273865084","0.139130212653654","3"
"Single","2003","66 and older","Employed","6","","","","3"
"Single","2003","66 and older","Not Employed","108","0.0425328187310426","0.0357989821209024","0.0492666553411829","3"
"Widowed","2003","16-34 y.","Not Employed","1","","","","5"
"Widowed","2003","35-65 y.","Not Employed","183","0.0657174767027827","0.056938034376773","0.0744969190287924","5"
"Widowed","2003","16-34 y.","Employed","2","","","","5"
"Widowed","2003","35-65 y.","Employed","194","0.0246828433610618","0.0215791200360875","0.027786566686036","5"
"Widowed","2003","66 and older","Not Employed","987","0.346081296910769","0.330207183169415","0.361955410652124","5"
"Widowed","2003","66 and older","Employed","23","","","","5"
"Divorced","2004","16-34 y.","Employed","77","0.0218113887379404","0.0172539324623874","0.0263688450134934","4"
"Divorced","2004","16-34 y.","Not Employed","22","","","","4"
"Divorced","2004","35-65 y.","Not Employed","253","0.116306260798637","0.104698011760835","0.127914509836439","4"
"Divorced","2004","35-65 y.","Employed","921","0.124980423508768","0.118258298938992","0.131702548078544","4"
"Divorced","2004","66 and older","Not Employed","154","0.0511037623918213","0.043855823463031","0.0583517013206115","4"
"Divorced","2004","66 and older","Employed","16","","","","4"
"Married","2004","16-34 y.","Not Employed","307","0.175650785664295","0.157514140773824","0.193787430554767","1"
"Married","2004","16-34 y.","Employed","1004","0.240692730183966","0.227354143480868","0.254031316887063","1"
"Married","2004","35-65 y.","Not Employed","2270","0.712991127246186","0.696611500348041","0.72937075414433","1"
"Married","2004","35-65 y.","Employed","7012","0.678873141073761","0.669382199399393","0.688364082748129","1"
"Married","2004","66 and older","Employed","171","0.693111408575339","0.632848688907376","0.753374128243302","1"
"Married","2004","66 and older","Not Employed","2267","0.556667221169103","0.540316328361144","0.573018113977062","1"
"Married, but separated","2004","16-34 y.","Not Employed","22","","","","2"
"Married, but separated","2004","16-34 y.","Employed","41","0.0133696335280854","0.00978614068764416","0.0169531263685266","2"
"Married, but separated","2004","35-65 y.","Not Employed","64","0.0223006535042145","0.0169540775820451","0.027647229426384","2"
"Married, but separated","2004","35-65 y.","Employed","289","0.0365876861062833","0.032771318118374","0.0404040540941927","2"
"Married, but separated","2004","66 and older","Not Employed","47","0.01320533148288","0.00944811017785596","0.0169625527879041","2"
"Married, but separated","2004","66 and older","Employed","4","","","","2"
"Single","2004","16-34 y.","Not Employed","1337","0.788671028900193","0.769212780179149","0.808129277621236","3"
"Single","2004","16-34 y.","Employed","2822","0.724024642403094","0.710077623907414","0.737971660898773","3"
"Single","2004","35-65 y.","Not Employed","182","0.085006999479831","0.0749086473551373","0.0951053516045247","3"
"Single","2004","35-65 y.","Employed","884","0.134876729854437","0.127933137978712","0.141820321730162","3"
"Single","2004","66 and older","Not Employed","112","0.0457988959076399","0.0389182978743513","0.0526794939409285","3"
"Single","2004","66 and older","Employed","9","","","","3"
"Widowed","2004","16-34 y.","Employed","2","","","","5"
"Widowed","2004","16-34 y.","Not Employed","3","","","","5"
"Widowed","2004","35-65 y.","Not Employed","161","0.0633949589711321","0.0545718856385871","0.0722180323036772","5"
"Widowed","2004","35-65 y.","Employed","191","0.0246820194567507","0.0215281759777078","0.0278358629357935","5"
"Widowed","2004","66 and older","Not Employed","966","0.333224789048556","0.317710313510917","0.348739264586195","5"
"Widowed","2004","66 and older","Employed","25","","","","5"
"Divorced","2005","16-34 y.","Not Employed","19","","","","4"
"Divorced","2005","16-34 y.","Employed","73","0.0222611807682379","0.017517076678186","0.0270052848582897","4"
"Divorced","2005","35-65 y.","Not Employed","242","0.123432993211747","0.111037247836252","0.135828738587243","4"
"Divorced","2005","35-65 y.","Employed","917","0.130997483205409","0.123991001701332","0.138003964709485","4"
"Divorced","2005","66 and older","Employed","14","","","","4"
"Divorced","2005","66 and older","Not Employed","156","0.0527284468333201","0.0453797518044847","0.0600771418621556","4"
"Married","2005","16-34 y.","Not Employed","269","0.163443520304262","0.145459509029745","0.181427531578778","1"
"Married","2005","16-34 y.","Employed","904","0.238904649012683","0.225192658089959","0.252616639935406","1"
"Married","2005","35-65 y.","Not Employed","2070","0.706858365834189","0.689704207680822","0.724012523987555","1"
"Married","2005","35-65 y.","Employed","6635","0.668545271159866","0.658769849330041","0.678320692989692","1"
"Married","2005","66 and older","Not Employed","2261","0.553144958507871","0.536797385049437","0.569492531966305","1"
"Married","2005","66 and older","Employed","176","0.739137832296622","0.68176251538739","0.796513149205853","1"
"Married, but separated","2005","16-34 y.","Not Employed","18","","","","2"
