"pgfamstd","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","1985","Couple + C. LE and GT 16","Rural Area","1","","","","2"
"Single","1985","(Married) couple without C. ","Urban Area","140","0.0701828701937187","0.0582415322380592","0.0821242081493781","3"
"Single","1985","(Married) couple without C. ","Rural Area","35","0.0674570378747712","0.0437508391296037","0.0911632366199386","3"
"Single","1985","1-pers.-HH","Urban Area","373","0.365471801533615","0.33395774788791","0.396985855179319","3"
"Single","1985","1-pers.-HH","Rural Area","48","0.273509847184086","0.205699589230557","0.341320105137615","3"
"Single","1985","Single parent ","Urban Area","185","0.506219392466744","0.455481773913188","0.556957011020299","3"
"Single","1985","Couple + C. LE 16 ","Urban Area","23","","","","3"
"Single","1985","Single parent ","Rural Area","56","0.493814912852683","0.400384445318493","0.587245380386873","3"
"Single","1985","Couple + C. LE 16 ","Rural Area","11","","","","3"
"Single","1985","Couple + C. GT 16 ","Urban Area","651","0.432358357612513","0.407631726070365","0.45708498915466","3"
"Single","1985","Couple + C. GT 16 ","Rural Area","151","0.425181917907046","0.374255115362585","0.476108720451506","3"
"Single","1985","Couple + C. LE and GT 16","Urban Area","435","0.427163132204517","0.397864092027101","0.456462172381933","3"
"Single","1985","Couple + C. LE and GT 16","Rural Area","132","0.442999082454669","0.38865841812752","0.497339746781819","3"
"Widowed","1985","Couple + C. LE 16 ","Urban Area","5","","","","5"
"Widowed","1985","Single parent ","Urban Area","71","0.20914613280062","0.167873068338347","0.250419197262892","5"
"Widowed","1985","Single parent ","Rural Area","34","0.317066710394592","0.230107374719948","0.404026046069237","5"
"Widowed","1985","1-pers.-HH","Urban Area","327","0.465786572185085","0.433142618593714","0.498430525776457","5"
"Widowed","1985","(Married) couple without C. ","Urban Area","22","","","","5"
"Widowed","1985","Couple + C. LE 16 ","Rural Area","2","","","","5"
"Widowed","1985","1-pers.-HH","Rural Area","74","0.538956518232523","0.463126378801749","0.614786657663297","5"
"Widowed","1985","(Married) couple without C. ","Rural Area","5","","","","5"
"Widowed","1985","Couple + C. GT 16 ","Urban Area","2","","","","5"
"Widowed","1985","Couple + C. GT 16 ","Rural Area","","","","","5"
"Widowed","1985","Couple + C. LE and GT 16","Urban Area","4","","","","5"
"Widowed","1985","Couple + C. LE and GT 16","Rural Area","1","","","","5"
"Divorced","1986","1-pers.-HH","Rural Area","29","","","","4"
"Divorced","1986","1-pers.-HH","Urban Area","116","0.120293064182221","0.0993067320215474","0.141279396342895","4"
"Divorced","1986","(Married) couple without C. ","Urban Area","40","0.0171770160955209","0.0113667513440715","0.0229872808469704","4"
"Divorced","1986","(Married) couple without C. ","Rural Area","4","","","","4"
"Divorced","1986","Couple + C. LE and GT 16","Rural Area","1","","","","4"
"Divorced","1986","Single parent ","Urban Area","70","0.178833205646","0.140201670943864","0.217464740348136","4"
"Divorced","1986","Couple + C. LE 16 ","Urban Area","21","","","","4"
"Divorced","1986","Single parent ","Rural Area","17","","","","4"
"Divorced","1986","Couple + C. LE 16 ","Rural Area","2","","","","4"
"Divorced","1986","Couple + C. GT 16 ","Urban Area","12","","","","4"
"Divorced","1986","Couple + C. LE and GT 16","Urban Area","2","","","","4"
"Divorced","1986","Couple + C. GT 16 ","Rural Area","1","","","","4"
"Married","1986","1-pers.-HH","Urban Area","2","","","","1"
"Married","1986","1-pers.-HH","Rural Area","1","","","","1"
"Married","1986","(Married) couple without C. ","Urban Area","1651","0.877299956162491","0.862628243217088","0.891971669107894","1"
"Married","1986","(Married) couple without C. ","Rural Area","388","0.91330022289168","0.88691728562253","0.939683160160831","1"
"Married","1986","Single parent ","Urban Area","11","","","","1"
"Married","1986","Single parent ","Rural Area","3","","","","1"
"Married","1986","Couple + C. LE 16 ","Urban Area","1834","0.969345917785224","0.961599045674139","0.977092789896309","1"
"Married","1986","Couple + C. LE 16 ","Rural Area","473","0.970603244548531","0.955616450155623","0.98559003894144","1"
"Married","1986","Couple + C. GT 16 ","Urban Area","951","0.581925387063118","0.558233398062494","0.605617376063741","1"
"Married","1986","Couple + C. GT 16 ","Rural Area","247","0.593597567561096","0.546736079940279","0.640459055181913","1"
"Married","1986","Couple + C. LE and GT 16","Urban Area","636","0.596126413641562","0.566629718008322","0.625623109274802","1"
"Married","1986","Couple + C. LE and GT 16","Rural Area","187","0.581166488362977","0.526596449835221","0.635736526890732","1"
"Married, but separated","1986","(Married) couple without C. ","Urban Area","25","","","","2"
"Married, but separated","1986","1-pers.-HH","Rural Area","13","","","","2"
"Married, but separated","1986","1-pers.-HH","Urban Area","96","0.0568074326960528","0.0418743315514336","0.0717405338406719","2"
"Married, but separated","1986","Single parent ","Urban Area","49","0.1128302013413","0.0809355214928563","0.144724881189743","2"
"Married, but separated","1986","Single parent ","Rural Area","6","","","","2"
"Married, but separated","1986","(Married) couple without C. ","Rural Area","4","","","","2"
"Married, but separated","1986","Couple + C. LE 16 ","Urban Area","15","","","","2"
"Married, but separated","1986","Couple + C. LE 16 ","Rural Area","1","","","","2"
"Married, but separated","1986","Couple + C. GT 16 ","Urban Area","16","","","","2"
"Married, but separated","1986","Couple + C. GT 16 ","Rural Area","1","","","","2"
"Married, but separated","1986","Couple + C. LE and GT 16","Urban Area","13","","","","2"
"Married, but separated","1986","Couple + C. LE and GT 16","Rural Area","1","","","","2"
"Single","1986","(Married) couple without C. ","Urban Area","185","0.0787035352584258","0.0666620174779558","0.0907450530388959","3"
"Single","1986","1-pers.-HH","Urban Area","396","0.374586403453539","0.343361082963527","0.405811723943551","3"
"Single","1986","1-pers.-HH","Rural Area","50","0.288385586185282","0.219053333664086","0.357717838706478","3"
"Single","1986","(Married) couple without C. ","Rural Area","36","0.0621509580255221","0.0395150585904394","0.0847868574606047","3"
"Single","1986","Single parent ","Urban Area","178","0.479563327433898","0.429200614186878","0.529926040680918","3"
"Single","1986","Single parent ","Rural Area","58","0.490905368695296","0.399536695098432","0.58227404229216","3"
"Single","1986","Couple + C. LE 16 ","Urban Area","27","","","","3"
"Single","1986","Couple + C. LE 16 ","Rural Area","12","","","","3"
"Single","1986","Couple + C. GT 16 ","Urban Area","683","0.403862127940905","0.380293684913289","0.42743057096852","3"
"Single","1986","Couple + C. GT 16 ","Rural Area","168","0.39884121508678","0.352122974390172","0.445559455783388","3"
"Single","1986","Couple + C. LE and GT 16","Urban Area","410","0.390534165036274","0.361205948239499","0.419862381833048","3"
"Single","1986","Couple + C. LE and GT 16","Rural Area","124","0.409780803455847","0.355384957266749","0.464176649644946","3"
"Widowed","1986","Couple + C. LE 16 ","Urban Area","5","","","","5"
"Widowed","1986","Single parent ","Rural Area","31","0.274563050175596","0.192995005345364","0.356131095005828","5"
"Widowed","1986","Single parent ","Urban Area","70","0.204486427738897","0.163827283666765","0.24514557181103","5"
"Widowed","1986","1-pers.-HH","Urban Area","313","0.446855869581711","0.414782090900574","0.478929648262848","5"
"Widowed","1986","(Married) couple without C. ","Urban Area","20","","","","5"
"Widowed","1986","1-pers.-HH","Rural Area","71","0.504280106882058","0.427759173500352","0.580801040263765","5"
"Widowed","1986","Couple + C. LE 16 ","Rural Area","","","","","5"
"Widowed","1986","(Married) couple without C. ","Rural Area","5","","","","5"
"Widowed","1986","Couple + C. GT 16 ","Urban Area","3","","","","5"
"Widowed","1986","Couple + C. GT 16 ","Rural Area","5","","","","5"
"Widowed","1986","Couple + C. LE and GT 16","Urban Area","2","","","","5"
"Widowed","1986","Couple + C. LE and GT 16","Rural Area","1","","","","5"
"Divorced","1987","(Married) couple without C. ","Rural Area","1","","","","4"
"Divorced","1987","1-pers.-HH","Rural Area","27","","","","4"
"Divorced","1987","(Married) couple without C. ","Urban Area","44","0.0187186379506116","0.0126036439087743","0.0248336319924489","4"
"Divorced","1987","1-pers.-HH","Urban Area","126","0.128636259904291","0.107014067875328","0.150258451933254","4"
"Divorced","1987","Single parent ","Urban Area","74","0.189923816074441","0.150945243006813","0.228902389142068","4"
"Divorced","1987","Couple + C. LE 16 ","Urban Area","20","","","","4"
"Divorced","1987","Single parent ","Rural Area","18","","","","4"
"Divorced","1987","Couple + C. LE 16 ","Rural Area","5","","","","4"
"Divorced","1987","Couple + C. GT 16 ","Urban Area","13","","","","4"
"Divorced","1987","Couple + C. LE and GT 16","Urban Area","6","","","","4"
"Divorced","1987","Couple + C. LE and GT 16","Rural Area","","","","","4"
"Divorced","1987","Couple + C. GT 16 ","Rural Area","3","","","","4"
"Married","1987","1-pers.-HH","Urban Area","","","","","1"
"Married","1987","1-pers.-HH","Rural Area","","","","","1"
"Married","1987","(Married) couple without C. ","Urban Area","1605","0.872494237823969","0.85744521397387","0.887543261674068","1"
"Married","1987","(Married) couple without C. ","Rural Area","399","0.906307744734186","0.879561958955729","0.933053530512642","1"
"Married","1987","Single parent ","Urban Area","4","","","","1"
"Married","1987","Single parent ","Rural Area","4","","","","1"
"Married","1987","Couple + C. LE 16 ","Urban Area","1820","0.97605749655011","0.969136226768626","0.982978766331595","1"
"Married","1987","Couple + C. LE 16 ","Rural Area","467","0.961565978598943","0.944421590710001","0.978710366487884","1"
"Married","1987","Couple + C. GT 16 ","Urban Area","991","0.604823425682208","0.581617665633675","0.628029185730741","1"
"Married","1987","Couple + C. GT 16 ","Rural Area","256","0.598269931942048","0.552974167705441","0.643565696178654","1"
"Married","1987","Couple + C. LE and GT 16","Urban Area","576","0.606950402408987","0.576417252362425","0.63748355245555","1"
"Married","1987","Couple + C. LE and GT 16","Rural Area","163","0.606711811435691","0.548872983145233","0.664550639726149","1"
"Married, but separated","1987","1-pers.-HH","Urban Area","85","0.0521552016869073","0.0377958211110805","0.066514582262734","2"
"Married, but separated","1987","1-pers.-HH","Rural Area","13","","","","2"
"Married, but separated","1987","(Married) couple without C. ","Urban Area","15","","","","2"
"Married, but separated","1987","Single parent ","Urban Area","39","0.0844707607344511","0.0568355613362449","0.112105960132657","2"
"Married, but separated","1987","(Married) couple without C. ","Rural Area","3","","","","2"
"Married, but separated","1987","Single parent ","Rural Area","6","","","","2"
"Married, but separated","1987","Couple + C. LE 16 ","Urban Area","11","","","","2"
"Married, but separated","1987","Couple + C. LE 16 ","Rural Area","3","","","","2"
"Married, but separated","1987","Couple + C. GT 16 ","Urban Area","15","","","","2"
"Married, but separated","1987","Couple + C. GT 16 ","Rural Area","2","","","","2"
"Married, but separated","1987","Couple + C. LE and GT 16","Urban Area","11","","","","2"
"Married, but separated","1987","Couple + C. LE and GT 16","Rural Area","","","","","2"
"Single","1987","(Married) couple without C. ","Urban Area","195","0.0850795156134682","0.072491237742237","0.0976677934846994","3"
"Single","1987","1-pers.-HH","Urban Area","386","0.372445964197556","0.341222903330519","0.403669025064592","3"
"Single","1987","1-pers.-HH","Rural Area","48","0.285752070165011","0.216819367434499","0.354684772895522","3"
"Single","1987","(Married) couple without C. ","Rural Area","47","0.0751636815977825","0.0509644191368177","0.0993629440587472","3"
"Single","1987","Single parent ","Urban Area","192","0.487718028678334","0.43804596183495","0.537390095521718","3"
"Single","1987","Single parent ","Rural Area","63","0.502911799021908","0.413824037710058","0.591999560333757","3"
"Single","1987","Couple + C. LE 16 ","Urban Area","20","","","","3"
"Single","1987","Couple + C. LE 16 ","Rural Area","8","","","","3"
"Single","1987","Couple + C. GT 16 ","Urban Area","682","0.380031295938215","0.356991402603818","0.403071189272612","3"
"Single","1987","Couple + C. GT 16 ","Rural Area","184","0.389332710365738","0.34428169231108","0.434383728420395","3"
"Single","1987","Couple + C. LE and GT 16","Urban Area","389","0.380150096266652","0.34980474608575","0.410495446447553","3"
"Single","1987","Couple + C. LE and GT 16","Rural Area","110","0.390569938474787","0.332802361361354","0.448337515588219","3"
"Widowed","1987","Single parent ","Rural Area","30","0.265478909400044","0.186797423407713","0.344160395392374","5"
"Widowed","1987","Single parent ","Urban Area","80","0.229857455637655","0.188046687575","0.27166822370031","5"
"Widowed","1987","Couple + C. LE 16 ","Urban Area","3","","","","5"
"Widowed","1987","Couple + C. LE 16 ","Rural Area","","","","","5"
"Widowed","1987","1-pers.-HH","Urban Area","324","0.446762574211246","0.414654634104373","0.478870514318119","5"
"Widowed","1987","(Married) couple without C. ","Urban Area","28","","","","5"
"Widowed","1987","(Married) couple without C. ","Rural Area","6","","","","5"
"Widowed","1987","1-pers.-HH","Rural Area","77","0.520594708758588","0.444367958461716","0.59682145905546","5"
"Widowed","1987","Couple + C. GT 16 ","Urban Area","4","","","","5"
"Widowed","1987","Couple + C. GT 16 ","Rural Area","5","","","","5"
"Widowed","1987","Couple + C. LE and GT 16","Urban Area","1","","","","5"
"Widowed","1987","Couple + C. LE and GT 16","Rural Area","1","","","","5"
"Divorced","1988","1-pers.-HH","Urban Area","119","0.124370049235546","0.10244166300741","0.146298435463683","4"
"Divorced","1988","(Married) couple without C. ","Rural Area","3","","","","4"
"Divorced","1988","1-pers.-HH","Rural Area","24","","","","4"
"Divorced","1988","(Married) couple without C. ","Urban Area","49","0.0212664919058801","0.0147064684484443","0.0278265153633159","4"
"Divorced","1988","Single parent ","Urban Area","77","0.204912000383287","0.164381972829054","0.245442027937519","4"
"Divorced","1988","Single parent ","Rural Area","16","","","","4"
"Divorced","1988","Couple + C. LE 16 ","Urban Area","11","","","","4"
"Divorced","1988","Couple + C. LE 16 ","Rural Area","1","","","","4"
"Divorced","1988","Couple + C. GT 16 ","Urban Area","12","","","","4"
"Divorced","1988","Couple + C. LE and GT 16","Urban Area","6","","","","4"
"Divorced","1988","Couple + C. LE and GT 16","Rural Area","","","","","4"
"Divorced","1988","Couple + C. GT 16 ","Rural Area","3","","","","4"
"Married","1988","1-pers.-HH","Urban Area","","","","","1"
"Married","1988","1-pers.-HH","Rural Area","","","","","1"
"Married","1988","(Married) couple without C. ","Urban Area","1560","0.854979274115114","0.838968288513405","0.870990259716823","1"
"Married","1988","(Married) couple without C. ","Rural Area","376","0.90812627545027","0.880761304666494","0.935491246234045","1"
"Married","1988","Single parent ","Urban Area","10","","","","1"
"Married","1988","Single parent ","Rural Area","3","","","","1"
"Married","1988","Couple + C. LE 16 ","Urban Area","1709","0.96924038345528","0.961180511472722","0.977300255437837","1"
"Married","1988","Couple + C. LE 16 ","Rural Area","452","0.972090791189512","0.957103736995989","0.987077845383034","1"
"Married","1988","Couple + C. GT 16 ","Urban Area","1023","0.591293659787768","0.568469145743646","0.614118173831891","1"
"Married","1988","Couple + C. GT 16 ","Rural Area","240","0.573908833612143","0.526950139443739","0.620867527780547","1"
"Married","1988","Couple + C. LE and GT 16","Urban Area","509","0.621247136017754","0.588618087592752","0.653876184442756","1"
"Married","1988","Couple + C. LE and GT 16","Rural Area","143","0.608444659852547","0.546433946114232","0.670455373590862","1"
"Married, but separated","1988","(Married) couple without C. ","Urban Area","21","","","","2"
"Married, but separated","1988","1-pers.-HH","Urban Area","85","0.0637701224086908","0.0475337748898184","0.0800064699275632","2"
"Married, but separated","1988","1-pers.-HH","Rural Area","14","","","","2"
"Married, but separated","1988","(Married) couple without C. ","Rural Area","4","","","","2"
"Married, but separated","1988","Single parent ","Urban Area","41","0.0942729944896452","0.0649317917116811","0.123614197267609","2"
"Married, but separated","1988","Single parent ","Rural Area","12","","","","2"
"Married, but separated","1988","Couple + C. LE 16 ","Urban Area","20","","","","2"
"Married, but separated","1988","Couple + C. LE 16 ","Rural Area","3","","","","2"
"Married, but separated","1988","Couple + C. GT 16 ","Urban Area","16","","","","2"
"Married, but separated","1988","Couple + C. GT 16 ","Rural Area","","","","","2"
"Married, but separated","1988","Couple + C. LE and GT 16","Urban Area","10","","","","2"
"Married, but separated","1988","Couple + C. LE and GT 16","Rural Area","3","","","","2"
"Single","1988","1-pers.-HH","Rural Area","54","0.316568776981211","0.246022954268328","0.387114599694094","3"
"Single","1988","(Married) couple without C. ","Urban Area","197","0.0913132708903072","0.0782154430175016","0.104411098763113","3"
"Single","1988","1-pers.-HH","Urban Area","349","0.369897927707403","0.337817890168579","0.401977965246226","3"
"Single","1988","(Married) couple without C. ","Rural Area","41","0.0666643448360524","0.0430328092770926","0.0902958803950123","3"
"Single","1988","Single parent ","Urban Area","173","0.469375307488722","0.419263571202014","0.51948704377543","3"
"Single","1988","Single parent ","Rural Area","61","0.47060043217124","0.38166529936846","0.559535564974021","3"
"Single","1988","Couple + C. LE 16 ","Urban Area","20","","","","3"
"Single","1988","Couple + C. LE 16 ","Rural Area","8","","","","3"
"Single","1988","Couple + C. GT 16 ","Urban Area","728","0.393415138392483","0.370733962915849","0.416096313869117","3"
"Single","1988","Couple + C. GT 16 ","Rural Area","181","0.418722325360639","0.371873557678519","0.465571093042759","3"
"Single","1988","Couple + C. LE and GT 16","Urban Area","321","0.359192838157672","0.326921144466583","0.391464531848761","3"
"Single","1988","Couple + C. LE and GT 16","Rural Area","92","0.372924670830991","0.311487667053689","0.434361674608293","3"
"Widowed","1988","Single parent ","Rural Area","29","","","","5"
"Widowed","1988","Couple + C. LE 16 ","Urban Area","3","","","","5"
"Widowed","1988","Couple + C. LE 16 ","Rural Area","","","","","5"
"Widowed","1988","1-pers.-HH","Urban Area","317","0.44196190064836","0.408961986773479","0.474961814523241","5"
"Widowed","1988","Single parent ","Urban Area","80","0.219901660567207","0.178313038213731","0.261490282920683","5"
"Widowed","1988","1-pers.-HH","Rural Area","75","0.507348276681222","0.431523183380529","0.583173369981916","5"
"Widowed","1988","(Married) couple without C. ","Urban Area","31","0.0222107377030303","0.0155098959815505","0.0289115794245101","5"
"Widowed","1988","(Married) couple without C. ","Rural Area","4","","","","5"
"Widowed","1988","Couple + C. GT 16 ","Urban Area","3","","","","5"
"Widowed","1988","Couple + C. GT 16 ","Rural Area","2","","","","5"
"Widowed","1988","Couple + C. LE and GT 16","Urban Area","3","","","","5"
"Widowed","1988","Couple + C. LE and GT 16","Rural Area","","","","","5"
"Divorced","1989","1-pers.-HH","Urban Area","134","0.145358880469226","0.121978388459894","0.168739372478558","4"
"Divorced","1989","(Married) couple without C. ","Rural Area","5","","","","4"
"Divorced","1989","1-pers.-HH","Rural Area","22","","","","4"
"Divorced","1989","(Married) couple without C. ","Urban Area","56","0.0236534031228583","0.0166927058863654","0.0306141003593512","4"
"Divorced","1989","Single parent ","Urban Area","73","0.204314346027938","0.162893630767879","0.245735061287997","4"
"Divorced","1989","Single parent ","Rural Area","18","","","","4"
"Divorced","1989","Couple + C. LE 16 ","Urban Area","21","","","","4"
"Divorced","1989","Couple + C. LE 16 ","Rural Area","2","","","","4"
"Divorced","1989","Couple + C. GT 16 ","Urban Area","10","","","","4"
"Divorced","1989","Couple + C. LE and GT 16","Urban Area","3","","","","4"
"Divorced","1989","Couple + C. GT 16 ","Rural Area","1","","","","4"
"Divorced","1989","Couple + C. LE and GT 16","Rural Area","2","","","","4"
"Married","1989","1-pers.-HH","Urban Area","3","","","","1"
"Married","1989","1-pers.-HH","Rural Area","","","","","1"
"Married","1989","(Married) couple without C. ","Urban Area","1481","0.843486272309275","0.826843750073211","0.86012879454534","1"
"Married","1989","(Married) couple without C. ","Rural Area","372","0.907989882179451","0.88057461697074","0.935405147388161","1"
"Married","1989","Single parent ","Urban Area","13","","","","1"
"Married","1989","Single parent ","Rural Area","3","","","","1"
"Married","1989","Couple + C. LE 16 ","Urban Area","1624","0.953308422313322","0.943288213859313","0.963328630767331","1"
"Married","1989","Couple + C. LE 16 ","Rural Area","428","0.967682552712561","0.951158874350194","0.984206231074928","1"
"Married","1989","Couple + C. GT 16 ","Urban Area","997","0.597251689384946","0.574026195033402","0.620477183736491","1"
"Married","1989","Couple + C. GT 16 ","Rural Area","244","0.573606435792731","0.526970730859387","0.620242140726074","1"
"Married","1989","Couple + C. LE and GT 16","Urban Area","476","0.619921416764815","0.586094308860826","0.653748524668804","1"
"Married","1989","Couple + C. LE and GT 16","Rural Area","116","0.599650276254282","0.531055847931282","0.668244704577282","1"
"Married, but separated","1989","1-pers.-HH","Urban Area","70","0.0546206116132563","0.0395468267274713","0.0696943964990414","2"
"Married, but separated","1989","1-pers.-HH","Rural Area","14","","","","2"
"Married, but separated","1989","(Married) couple without C. ","Urban Area","19","","","","2"
"Married, but separated","1989","(Married) couple without C. ","Rural Area","8","","","","2"
"Married, but separated","1989","Single parent ","Urban Area","37","0.101709509321188","0.0706577236482073","0.132761294994169","2"
"Married, but separated","1989","Single parent ","Rural Area","3","","","","2"
"Married, but separated","1989","Couple + C. LE 16 ","Urban Area","26","","","","2"
"Married, but separated","1989","Couple + C. LE 16 ","Rural Area","4","","","","2"
"Married, but separated","1989","Couple + C. GT 16 ","Urban Area","10","","","","2"
"Married, but separated","1989","Couple + C. GT 16 ","Rural Area","1","","","","2"
"Married, but separated","1989","Couple + C. LE and GT 16","Urban Area","8","","","","2"
"Married, but separated","1989","Couple + C. LE and GT 16","Rural Area","1","","","","2"
"Single","1989","1-pers.-HH","Rural Area","53","0.322170204894025","0.250209800061833","0.394130609726217","3"
"Single","1989","(Married) couple without C. ","Urban Area","249","0.104963074589638","0.0909238646936383","0.119002284485638","3"
"Single","1989","1-pers.-HH","Urban Area","350","0.365719796290761","0.333770905687869","0.397668686893653","3"
"Single","1989","(Married) couple without C. ","Rural Area","38","0.0557394205654841","0.0339792994625286","0.0774995416684396","3"
"Single","1989","Single parent ","Urban Area","156","0.44190707072305","0.390889927666338","0.492924213779763","3"
"Single","1989","Single parent ","Rural Area","52","0.475442977469176","0.378999013982039","0.571886940956313","3"
"Single","1989","Couple + C. LE 16 ","Urban Area","30","0.0162510447186522","0.0102458989791535","0.0222561904581508","3"
"Single","1989","Couple + C. LE 16 ","Rural Area","6","","","","3"
"Single","1989","Couple + C. GT 16 ","Urban Area","692","0.388114392705092","0.36503712422692","0.411191661183265","3"
"Single","1989","Couple + C. GT 16 ","Rural Area","185","0.423878064065152","0.377278281059569","0.470477847070735","3"
"Single","1989","Couple + C. LE and GT 16","Urban Area","303","0.373393645138872","0.339685045730743","0.407102244547001","3"
"Single","1989","Couple + C. LE and GT 16","Rural Area","77","0.384089933486768","0.315998077962418","0.452181789011118","3"
"Widowed","1989","(Married) couple without C. ","Urban Area","26","","","","5"
"Widowed","1989","1-pers.-HH","Urban Area","316","0.431517865949597","0.398663070318303","0.464372661580891","5"
"Widowed","1989","1-pers.-HH","Rural Area","73","0.497021370229288","0.420028079562521","0.574014660896054","5"
"Widowed","1989","(Married) couple without C. ","Rural Area","4","","","","5"
"Widowed","1989","Single parent ","Urban Area","85","0.244363456279618","0.200219423540509","0.288507489018727","5"
"Widowed","1989","Single parent ","Rural Area","27","","","","5"
"Widowed","1989","Couple + C. LE 16 ","Urban Area","2","","","","5"
"Widowed","1989","Couple + C. LE 16 ","Rural Area","","","","","5"
"Widowed","1989","Couple + C. GT 16 ","Urban Area","4","","","","5"
"Widowed","1989","Couple + C. GT 16 ","Rural Area","1","","","","5"
"Widowed","1989","Couple + C. LE and GT 16","Urban Area","1","","","","5"
"Widowed","1989","Couple + C. LE and GT 16","Rural Area","","","","","5"
"Divorced","1990","1-pers.-HH","Urban Area","152","0.147679070177084","0.125443938030178","0.16991420232399","4"
"Divorced","1990","(Married) couple without C. ","Urban Area","70","0.0322246129158442","0.0248063876449886","0.0396428381866998","4"
"Divorced","1990","(Married) couple without C. ","Rural Area","25","","","","4"
"Divorced","1990","1-pers.-HH","Rural Area","69","0.162482890144956","0.124000556548329","0.200965223741583","4"
"Divorced","1990","Single parent ","Urban Area","122","0.247665884224408","0.20830493396046","0.287026834488357","4"
"Divorced","1990","Couple + C. LE 16 ","Urban Area","35","0.0164911512994051","0.0111645946890029","0.0218177079098074","4"
"Divorced","1990","Single parent ","Rural Area","49","0.238220016260228","0.176834469231845","0.299605563288612","4"
"Divorced","1990","Couple + C. LE 16 ","Rural Area","31","0.0290895549393148","0.0200745580092637","0.0381045518693658","4"
"Divorced","1990","Couple + C. LE and GT 16","Urban Area","5","","","","4"
"Divorced","1990","Couple + C. GT 16 ","Urban Area","15","","","","4"
"Divorced","1990","Couple + C. GT 16 ","Rural Area","19","","","","4"
"Divorced","1990","Couple + C. LE and GT 16","Rural Area","9","","","","4"
"Married","1990","1-pers.-HH","Urban Area","3","","","","1"
"Married","1990","1-pers.-HH","Rural Area","1","","","","1"
"Married","1990","(Married) couple without C. ","Urban Area","1774","0.824248293227382","0.808260162876631","0.840236423578134","1"
"Married","1990","(Married) couple without C. ","Rural Area","943","0.886801650543317","0.867835290442025","0.90576801064461","1"
"Married","1990","Single parent ","Urban Area","8","","","","1"
"Married","1990","Single parent ","Rural Area","3","","","","1"
"Married","1990","Couple + C. LE 16 ","Urban Area","2082","0.950301238897425","0.941211836046018","0.959390641748833","1"
"Married","1990","Couple + C. LE 16 ","Rural Area","1245","0.912610422839535","0.897461561535186","0.927759284143884","1"
