"pgfamstd","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1984","Full Time","middle vocational","37","0.0199128180151672","0.0145645483393979","0.0252610876909365","5"
"Widowed","1984","Full Time","vocational + Abi","2","","","","5"
"Widowed","1984","Full Time","higher vocational","7","","","","5"
"Widowed","1984","Full Time","higher education","4","","","","5"
"Widowed","1984","Part Time","in school","","","","","5"
"Widowed","1984","Part Time","inadequately","2","","","","5"
"Widowed","1984","Part Time","general elemantary","15","","","","5"
"Widowed","1984","Part Time","middle vocational","23","","","","5"
"Widowed","1984","Part Time","vocational + Abi","1","","","","5"
"Widowed","1984","Part Time","higher vocational","4","","","","5"
"Divorced","1985","Full Time","inadequately","11","","","","4"
"Divorced","1985","Full Time","middle vocational","106","0.0566627144872262","0.0473995595141685","0.0659258694602839","4"
"Divorced","1985","Full Time","vocational + Abi","5","","","","4"
"Divorced","1985","Full Time","higher vocational","15","","","","4"
"Divorced","1985","Part Time","in school","","","","","4"
"Divorced","1985","Part Time","inadequately","4","","","","4"
"Divorced","1985","Part Time","general elemantary","18","","","","4"
"Divorced","1985","Part Time","middle vocational","36","0.0546729822505055","0.03919735563172","0.0701486088692911","4"
"Divorced","1985","Part Time","vocational + Abi","5","","","","4"
"Divorced","1985","Not Working","in school","","","","","4"
"Divorced","1985","Not Working","inadequately","4","","","","4"
"Divorced","1985","Not Working","higher vocational","3","","","","4"
"Divorced","1985","Not Working","higher education","4","","","","4"
"Divorced","1985","Full Time","in school","","","","","4"
"Divorced","1985","Part Time","higher education","4","","","","4"
"Divorced","1985","Not Working","middle vocational","42","0.0335412453780744","0.0246494580641825","0.0424330326919662","4"
"Divorced","1985","Full Time","general elemantary","32","0.0473029706489973","0.0336959232115989","0.0609100180863957","4"
"Divorced","1985","Not Working","general elemantary","27","","","","4"
"Divorced","1985","Full Time","higher education","17","","","","4"
"Divorced","1985","Part Time","higher vocational","4","","","","4"
"Divorced","1985","Not Working","vocational + Abi","","","","","4"
"Married","1985","Full Time","in school","","","","","1"
"Married","1985","Full Time","inadequately","288","0.611652848633939","0.561377272820527","0.661928424447351","1"
"Married","1985","Full Time","general elemantary","573","0.509117401084116","0.477073891622336","0.541160910545897","1"
"Married","1985","Full Time","middle vocational","1602","0.637761789465154","0.618504147000303","0.657019431930005","1"
"Married","1985","Full Time","vocational + Abi","99","0.578794861421283","0.497296721165795","0.660293001676772","1"
"Married","1985","Full Time","higher vocational","233","0.716372270452013","0.666113416768086","0.766631124135941","1"
"Married","1985","Full Time","higher education","333","0.720601222204106","0.678579796414056","0.762622647994155","1"
"Married","1985","Part Time","in school","","","","","1"
"Married","1985","Part Time","inadequately","69","0.519109236113742","0.417564079734932","0.620654392492551","1"
"Married","1985","Part Time","general elemantary","287","0.552931761234716","0.509220576880355","0.596642945589076","1"
"Married","1985","Part Time","middle vocational","539","0.614983337801081","0.581859376946623","0.648107298655539","1"
"Married","1985","Part Time","vocational + Abi","17","","","","1"
"Married","1985","Part Time","higher vocational","72","0.65867309071487","0.565740441914075","0.751605739515665","1"
"Married","1985","Part Time","higher education","78","0.530401478733501","0.446524194544065","0.614278762922936","1"
"Married","1985","Not Working","in school","","","","","1"
"Married","1985","Not Working","inadequately","241","0.49580815050097","0.440594360971134","0.551021940030806","1"
"Married","1985","Not Working","general elemantary","768","0.484118856829265","0.457950295340979","0.510287418317551","1"
"Married","1985","Not Working","middle vocational","1053","0.614673778228856","0.59063876102367","0.638708795434042","1"
"Married","1985","Not Working","vocational + Abi","44","0.505743138145166","0.393338909910929","0.618147366379404","1"
"Married","1985","Not Working","higher vocational","106","0.617905050953669","0.541162849808588","0.694647252098749","1"
"Married","1985","Not Working","higher education","92","0.636100980762917","0.554942355507696","0.717259606018137","1"
"Married, but separated","1985","Not Working","higher education","4","","","","2"
"Married, but separated","1985","Not Working","higher vocational","1","","","","2"
"Married, but separated","1985","Full Time","in school","","","","","2"
"Married, but separated","1985","Part Time","higher education","8","","","","2"
"Married, but separated","1985","Not Working","general elemantary","12","","","","2"
"Married, but separated","1985","Full Time","inadequately","24","","","","2"
"Married, but separated","1985","Full Time","general elemantary","25","","","","2"
"Married, but separated","1985","Full Time","middle vocational","65","0.0243247705147523","0.0181523748551882","0.0304971661743163","2"
"Married, but separated","1985","Full Time","vocational + Abi","2","","","","2"
"Married, but separated","1985","Part Time","in school","","","","","2"
"Married, but separated","1985","Part Time","inadequately","4","","","","2"
"Married, but separated","1985","Part Time","general elemantary","7","","","","2"
"Married, but separated","1985","Part Time","middle vocational","12","","","","2"
"Married, but separated","1985","Part Time","vocational + Abi","2","","","","2"
"Married, but separated","1985","Part Time","higher vocational","2","","","","2"
"Married, but separated","1985","Not Working","in school","","","","","2"
"Married, but separated","1985","Not Working","inadequately","6","","","","2"
"Married, but separated","1985","Not Working","middle vocational","18","","","","2"
"Married, but separated","1985","Not Working","vocational + Abi","","","","","2"
"Married, but separated","1985","Full Time","higher vocational","3","","","","2"
"Married, but separated","1985","Full Time","higher education","12","","","","2"
"Single","1985","Part Time","in school","6","","","","3"
"Single","1985","Not Working","vocational + Abi","27","","","","3"
"Single","1985","Part Time","inadequately","16","","","","3"
"Single","1985","Part Time","middle vocational","224","0.282825201955469","0.252167302993698","0.31348310091724","3"
"Single","1985","Part Time","higher vocational","19","","","","3"
"Single","1985","Not Working","general elemantary","308","0.177877583866068","0.157853259150305","0.197901908581831","3"
"Single","1985","Not Working","higher education","26","","","","3"
"Single","1985","Part Time","general elemantary","169","0.343473006870365","0.301724351145175","0.385221662595556","3"
"Single","1985","Part Time","vocational + Abi","23","","","","3"
"Single","1985","Part Time","higher education","45","0.347104378347721","0.267096904013245","0.427111852682197","3"
"Single","1985","Not Working","in school","171","1","1","1","3"
"Single","1985","Not Working","inadequately","50","0.367699163455656","0.314451443865058","0.420946883046254","3"
"Single","1985","Not Working","higher vocational","18","","","","3"
"Single","1985","Full Time","in school","","","","","3"
"Single","1985","Full Time","inadequately","30","0.21774054273702","0.175167023478559","0.260314061995482","3"
"Single","1985","Full Time","general elemantary","289","0.397951980826111","0.366577742813681","0.429326218838542","3"
"Single","1985","Full Time","middle vocational","592","0.264504472664035","0.246832571666942","0.282176373661128","3"
"Single","1985","Full Time","vocational + Abi","34","0.33844084163772","0.260338462961972","0.416543220313469","3"
"Single","1985","Full Time","higher vocational","53","0.203173271496373","0.158310708117053","0.248035834875693","3"
"Single","1985","Full Time","higher education","71","0.190177797397646","0.153425390837562","0.22693020395773","3"
"Single","1985","Not Working","middle vocational","246","0.128066151869987","0.111563005157721","0.144569298582253","3"
"Widowed","1985","Not Working","higher vocational","26","","","","5"
"Widowed","1985","Not Working","higher education","9","","","","5"
"Widowed","1985","Full Time","in school","","","","","5"
"Widowed","1985","Full Time","inadequately","8","","","","5"
"Widowed","1985","Full Time","general elemantary","16","","","","5"
"Widowed","1985","Full Time","middle vocational","28","","","","5"
"Widowed","1985","Full Time","vocational + Abi","1","","","","5"
"Widowed","1985","Full Time","higher vocational","5","","","","5"
"Widowed","1985","Full Time","higher education","5","","","","5"
"Widowed","1985","Part Time","in school","","","","","5"
"Widowed","1985","Part Time","inadequately","","","","","5"
"Widowed","1985","Part Time","general elemantary","16","","","","5"
"Widowed","1985","Part Time","middle vocational","18","","","","5"
"Widowed","1985","Part Time","vocational + Abi","","","","","5"
"Widowed","1985","Part Time","higher vocational","3","","","","5"
"Widowed","1985","Part Time","higher education","1","","","","5"
"Widowed","1985","Not Working","middle vocational","216","0.21452391679135","0.194251190645631","0.234796642937069","5"
"Widowed","1985","Not Working","vocational + Abi","5","","","","5"
"Widowed","1985","Not Working","in school","","","","","5"
"Widowed","1985","Not Working","inadequately","14","","","","5"
"Widowed","1985","Not Working","general elemantary","286","0.30689587620287","0.282745506071927","0.331046246333814","5"
"Divorced","1986","Part Time","in school","","","","","4"
"Divorced","1986","Part Time","higher education","6","","","","4"
"Divorced","1986","Not Working","in school","","","","","4"
"Divorced","1986","Full Time","in school","","","","","4"
"Divorced","1986","Full Time","inadequately","13","","","","4"
"Divorced","1986","Full Time","middle vocational","114","0.0579874494675573","0.0487591200829258","0.0672157788521889","4"
"Divorced","1986","Full Time","vocational + Abi","4","","","","4"
"Divorced","1986","Full Time","higher vocational","17","","","","4"
"Divorced","1986","Part Time","inadequately","4","","","","4"
"Divorced","1986","Part Time","general elemantary","15","","","","4"
"Divorced","1986","Part Time","middle vocational","39","0.0560050334350896","0.0407613211051989","0.0712487457649802","4"
"Divorced","1986","Part Time","vocational + Abi","4","","","","4"
"Divorced","1986","Not Working","inadequately","3","","","","4"
"Divorced","1986","Not Working","general elemantary","30","0.0262708956504595","0.0177391534913188","0.0348026378096001","4"
"Divorced","1986","Not Working","middle vocational","42","0.0332117375097038","0.0244913828329259","0.0419320921864817","4"
"Divorced","1986","Not Working","higher vocational","4","","","","4"
"Divorced","1986","Not Working","higher education","5","","","","4"
"Divorced","1986","Full Time","general elemantary","31","0.042050308557166","0.0295481086721789","0.0545525084421531","4"
"Divorced","1986","Full Time","higher education","16","","","","4"
"Divorced","1986","Part Time","higher vocational","2","","","","4"
"Divorced","1986","Not Working","vocational + Abi","1","","","","4"
"Married","1986","Part Time","higher education","86","0.592568408623015","0.508427142947848","0.676709674298183","1"
"Married","1986","Not Working","in school","","","","","1"
"Married","1986","Not Working","inadequately","236","0.538699486408857","0.483561802824859","0.593837169992855","1"
"Married","1986","Full Time","in school","","","","","1"
"Married","1986","Full Time","inadequately","269","0.560044709938537","0.50818950189671","0.611899917980363","1"
"Married","1986","Full Time","general elemantary","589","0.488252402161597","0.457115127727436","0.519389676595757","1"
"Married","1986","Full Time","middle vocational","1642","0.63980739217869","0.6208525678478","0.65876221650958","1"
"Married","1986","Full Time","vocational + Abi","97","0.51797199214789","0.438273722464121","0.597670261831659","1"
"Married","1986","Full Time","higher vocational","240","0.714891010105346","0.66527065080876","0.764511369401931","1"
"Married","1986","Full Time","higher education","356","0.706377348382868","0.665335143798298","0.747419552967438","1"
"Married","1986","Part Time","in school","","","","","1"
"Married","1986","Part Time","inadequately","78","0.478914023229277","0.38336265475406","0.574465391704494","1"
"Married","1986","Part Time","general elemantary","295","0.576960838350014","0.534333649339284","0.619588027360744","1"
"Married","1986","Part Time","middle vocational","553","0.613924471194485","0.581648004635868","0.646200937753102","1"
"Married","1986","Part Time","vocational + Abi","22","","","","1"
"Married","1986","Part Time","higher vocational","76","0.794302550395268","0.714679662411211","0.873925438379325","1"
"Married","1986","Not Working","general elemantary","757","0.505887070298039","0.479217187583039","0.53255695301304","1"
"Married","1986","Not Working","middle vocational","1078","0.591803012470518","0.567883840045109","0.615722184895928","1"
"Married","1986","Not Working","vocational + Abi","45","0.577477386730782","0.46338036383053","0.691574409631035","1"
"Married","1986","Not Working","higher vocational","115","0.615921637965151","0.541024842743518","0.690818433186783","1"
"Married","1986","Not Working","higher education","97","0.634466038685903","0.555809487238856","0.71312259013295","1"
"Married, but separated","1986","Not Working","higher education","4","","","","2"
"Married, but separated","1986","Not Working","higher vocational","2","","","","2"
"Married, but separated","1986","Full Time","in school","","","","","2"
"Married, but separated","1986","Part Time","higher education","9","","","","2"
"Married, but separated","1986","Not Working","general elemantary","13","","","","2"
"Married, but separated","1986","Full Time","inadequately","30","0.0946239198171171","0.0640471407771562","0.125200698857078","2"
"Married, but separated","1986","Full Time","general elemantary","30","0.0278921918259134","0.0176349869261582","0.0381493967256686","2"
"Married, but separated","1986","Full Time","middle vocational","70","0.0229227095494756","0.0170135573678937","0.0288318617310574","2"
"Married, but separated","1986","Full Time","vocational + Abi","5","","","","2"
"Married, but separated","1986","Part Time","in school","","","","","2"
"Married, but separated","1986","Part Time","inadequately","5","","","","2"
"Married, but separated","1986","Part Time","general elemantary","9","","","","2"
"Married, but separated","1986","Part Time","middle vocational","17","","","","2"
"Married, but separated","1986","Part Time","vocational + Abi","","","","","2"
"Married, but separated","1986","Part Time","higher vocational","1","","","","2"
"Married, but separated","1986","Not Working","in school","","","","","2"
"Married, but separated","1986","Not Working","inadequately","7","","","","2"
"Married, but separated","1986","Not Working","middle vocational","35","0.0228758939353941","0.0155999965229644","0.0301517913478238","2"
"Married, but separated","1986","Not Working","vocational + Abi","","","","","2"
"Married, but separated","1986","Full Time","higher vocational","6","","","","2"
"Married, but separated","1986","Full Time","higher education","10","","","","2"
"Single","1986","Part Time","middle vocational","246","0.279286563375941","0.2495426090738","0.309030517678081","3"
"Single","1986","Part Time","general elemantary","187","0.345024914531644","0.304008201069549","0.386041627993739","3"
"Single","1986","Part Time","in school","5","","","","3"
"Single","1986","Part Time","inadequately","17","","","","3"
"Single","1986","Not Working","in school","175","1","1","1","3"
"Single","1986","Not Working","higher vocational","17","","","","3"
"Single","1986","Not Working","middle vocational","245","0.132768395616711","0.116254955042867","0.149281836190556","3"
"Single","1986","Not Working","higher education","29","","","","3"
"Single","1986","Part Time","vocational + Abi","25","","","","3"
"Single","1986","Part Time","higher vocational","18","","","","3"
"Single","1986","Part Time","higher education","29","","","","3"
"Single","1986","Not Working","inadequately","53","0.312531632157043","0.261262423164838","0.363800841149248","3"
"Single","1986","Not Working","general elemantary","282","0.156216557379488","0.136849651688891","0.175583463070086","3"
"Single","1986","Not Working","vocational + Abi","21","","","","3"
"Single","1986","Full Time","in school","","","","","3"
"Single","1986","Full Time","inadequately","34","0.233798669160207","0.189583710058361","0.278013628262052","3"
"Single","1986","Full Time","general elemantary","319","0.414194687385793","0.383510868629948","0.444878506141638","3"
"Single","1986","Full Time","middle vocational","619","0.267875924645202","0.250390067535648","0.285361781754756","3"
"Single","1986","Full Time","vocational + Abi","44","0.412973235651391","0.33444071777575","0.491505753527031","3"
"Single","1986","Full Time","higher vocational","50","0.175016926754791","0.133253408573951","0.216780444935631","3"
"Single","1986","Full Time","higher education","84","0.20857729098492","0.171962607371008","0.245191974598833","3"
"Widowed","1986","Not Working","higher education","9","","","","5"
"Widowed","1986","Not Working","higher vocational","24","","","","5"
"Widowed","1986","Full Time","in school","","","","","5"
"Widowed","1986","Full Time","inadequately","6","","","","5"
"Widowed","1986","Full Time","general elemantary","21","","","","5"
"Widowed","1986","Full Time","middle vocational","19","","","","5"
"Widowed","1986","Full Time","vocational + Abi","1","","","","5"
"Widowed","1986","Full Time","higher vocational","5","","","","5"
"Widowed","1986","Full Time","higher education","7","","","","5"
"Widowed","1986","Part Time","in school","","","","","5"
"Widowed","1986","Part Time","inadequately","1","","","","5"
"Widowed","1986","Part Time","general elemantary","10","","","","5"
"Widowed","1986","Part Time","middle vocational","19","","","","5"
"Widowed","1986","Part Time","vocational + Abi","","","","","5"
"Widowed","1986","Part Time","higher vocational","2","","","","5"
"Widowed","1986","Part Time","higher education","1","","","","5"
"Widowed","1986","Not Working","in school","","","","","5"
"Widowed","1986","Not Working","inadequately","15","","","","5"
"Widowed","1986","Not Working","general elemantary","268","0.302564528456031","0.278060232536382","0.32706882437568","5"
"Widowed","1986","Not Working","middle vocational","222","0.219340960467672","0.199203104376811","0.239478816558533","5"
"Widowed","1986","Not Working","vocational + Abi","5","","","","5"
"Divorced","1987","Part Time","in school","","","","","4"
"Divorced","1987","Part Time","higher education","8","","","","4"
"Divorced","1987","Not Working","in school","1","","","","4"
"Divorced","1987","Full Time","in school","","","","","4"
"Divorced","1987","Full Time","inadequately","14","","","","4"
"Divorced","1987","Full Time","general elemantary","32","0.0467792114383481","0.033717369155246","0.0598410537214502","4"
"Divorced","1987","Full Time","middle vocational","126","0.0621291783021374","0.0527508913934603","0.0715074652108145","4"
"Divorced","1987","Full Time","vocational + Abi","6","","","","4"
"Divorced","1987","Full Time","higher vocational","13","","","","4"
"Divorced","1987","Part Time","inadequately","4","","","","4"
"Divorced","1987","Part Time","general elemantary","24","","","","4"
"Divorced","1987","Part Time","middle vocational","27","","","","4"
"Divorced","1987","Part Time","vocational + Abi","3","","","","4"
"Divorced","1987","Not Working","inadequately","4","","","","4"
"Divorced","1987","Not Working","general elemantary","23","","","","4"
"Divorced","1987","Not Working","middle vocational","57","0.0454269256084348","0.0351849413292833","0.0556689098875864","4"
"Divorced","1987","Not Working","higher vocational","5","","","","4"
"Divorced","1987","Not Working","higher education","4","","","","4"
"Divorced","1987","Full Time","higher education","22","","","","4"
"Divorced","1987","Part Time","higher vocational","3","","","","4"
"Divorced","1987","Not Working","vocational + Abi","","","","","4"
"Married","1987","Part Time","higher education","93","0.558458893932676","0.478185689459763","0.638732098405589","1"
"Married","1987","Not Working","in school","","","","","1"
"Married","1987","Not Working","inadequately","220","0.624738985241278","0.568426466971335","0.681051503511222","1"
"Married","1987","Full Time","in school","","","","","1"
"Married","1987","Full Time","inadequately","267","0.593734429660303","0.541984332693555","0.645484526627052","1"
"Married","1987","Full Time","general elemantary","568","0.476599321706895","0.445705254630608","0.507493388783183","1"
"Married","1987","Full Time","middle vocational","1651","0.615404797093627","0.596503719378887","0.634305874808366","1"
"Married","1987","Full Time","vocational + Abi","100","0.547264468016943","0.468133366135629","0.626395569898256","1"
"Married","1987","Full Time","higher vocational","233","0.732113192576237","0.68233076404951","0.781895621102965","1"
"Married","1987","Full Time","higher education","335","0.690656482033146","0.648091687024155","0.733221277042137","1"
"Married","1987","Part Time","in school","","","","","1"
"Married","1987","Part Time","inadequately","80","0.458356890445476","0.366892054673433","0.549821726217518","1"
"Married","1987","Part Time","general elemantary","298","0.590937645640607","0.54871992177634","0.633155369504874","1"
"Married","1987","Part Time","middle vocational","536","0.639303533576098","0.606615008752504","0.671992058399692","1"
"Married","1987","Part Time","vocational + Abi","26","","","","1"
"Married","1987","Part Time","higher vocational","71","0.668826660806096","0.577937111370506","0.759716210241686","1"
"Married","1987","Not Working","general elemantary","731","0.516632755387181","0.489488859784767","0.543776650989594","1"
"Married","1987","Not Working","middle vocational","1081","0.60419494520444","0.580142897647464","0.628246992761416","1"
"Married","1987","Not Working","vocational + Abi","43","0.524642591306852","0.409290957929832","0.639994224683873","1"
"Married","1987","Not Working","higher vocational","116","0.6413392288239","0.567255813665964","0.715422643981835","1"
"Married","1987","Not Working","higher education","97","0.632291237664113","0.552983695636335","0.711598779691891","1"
"Married, but separated","1987","Not Working","higher education","3","","","","2"
"Married, but separated","1987","Not Working","higher vocational","1","","","","2"
"Married, but separated","1987","Full Time","in school","","","","","2"
"Married, but separated","1987","Part Time","middle vocational","12","","","","2"
"Married, but separated","1987","Part Time","higher education","7","","","","2"
"Married, but separated","1987","Not Working","general elemantary","8","","","","2"
"Married, but separated","1987","Full Time","inadequately","30","0.116251889775616","0.0824785272788686","0.150025252272364","2"
"Married, but separated","1987","Full Time","vocational + Abi","2","","","","2"
"Married, but separated","1987","Part Time","in school","","","","","2"
"Married, but separated","1987","Full Time","general elemantary","41","0.0360500773438365","0.0245192207375827","0.0475809339500903","2"
"Married, but separated","1987","Full Time","middle vocational","66","0.019967113427139","0.0145323309698164","0.0254018958844615","2"
"Married, but separated","1987","Full Time","higher vocational","3","","","","2"
"Married, but separated","1987","Part Time","inadequately","5","","","","2"
"Married, but separated","1987","Part Time","general elemantary","16","","","","2"
"Married, but separated","1987","Part Time","vocational + Abi","1","","","","2"
"Married, but separated","1987","Part Time","higher vocational","3","","","","2"
"Married, but separated","1987","Not Working","in school","","","","","2"
"Married, but separated","1987","Not Working","inadequately","7","","","","2"
"Married, but separated","1987","Not Working","middle vocational","15","","","","2"
"Married, but separated","1987","Not Working","vocational + Abi","1","","","","2"
"Married, but separated","1987","Full Time","higher education","10","","","","2"
"Single","1987","Not Working","higher vocational","11","","","","3"
"Single","1987","Part Time","in school","12","","","","3"
"Single","1987","Part Time","general elemantary","170","0.282477503874136","0.243819544641007","0.321135463107265","3"
"Single","1987","Part Time","middle vocational","232","0.273363664788362","0.243024768650001","0.303702560926724","3"
"Single","1987","Part Time","vocational + Abi","18","","","","3"
"Single","1987","Part Time","higher vocational","25","","","","3"
"Single","1987","Part Time","higher education","37","0.2790783375457","0.206568567967046","0.351588107124354","3"
"Single","1987","Not Working","in school","177","0.998701821373385","0.993412216425733","1.00399142632104","3"
"Single","1987","Not Working","inadequately","37","0.220389911213477","0.1721814242474","0.268598398179554","3"
"Single","1987","Not Working","general elemantary","271","0.134012656210206","0.115508415085176","0.152516897335236","3"
"Single","1987","Not Working","middle vocational","206","0.113783154184792","0.0981649237258898","0.129401384643694","3"
"Single","1987","Not Working","vocational + Abi","25","","","","3"
"Single","1987","Not Working","higher education","27","","","","3"
"Single","1987","Part Time","inadequately","25","","","","3"
"Single","1987","Full Time","in school","","","","","3"
"Single","1987","Full Time","inadequately","29","","","","3"
"Single","1987","Full Time","general elemantary","339","0.405919994447624","0.375544460237008","0.436295528658239","3"
"Single","1987","Full Time","middle vocational","679","0.289221927080337","0.271606757996233","0.306837096164441","3"
"Single","1987","Full Time","vocational + Abi","43","0.37250983075394","0.295650140589104","0.449369520918776","3"
"Single","1987","Full Time","higher vocational","50","0.190824776189969","0.146652480735135","0.234997071644804","3"
"Single","1987","Full Time","higher education","81","0.207550372623508","0.170204158620921","0.244896586626095","3"
