"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","1.96","2","306","1","2","2","3","3","1.89","2.03","1","4","2","2"
"1990","college entrance qualification","1-pers.-HH","1.88","2","179","1","2","2","3","3","1.8","1.96","1","3","2","2"
"1990","college entrance qualification","Couple + C. GT 16 ","1.97","2","255","1","2","2","3","3","1.9","2.04","1","4","2","2"
"1990","college entrance qualification","Couple + C. LE 16","1.87","2","254","1","2","2","2","4","1.79","1.95","1","4","2","2"
"1990","college entrance qualification","Couple + C. LE and GT 16","1.99","2","40","1","2","2","3","3","1.81","2.17","1","3","2","2"
"1990","college entrance qualification","Single parent","1.93","2","64","1","2","2","3","3","1.79","2.07","1","3","2","2"
"1990","lower secondary degree","(Married) couple without C.","1.86","2","1248","1","2","2","2","3","1.83","1.89","1","4","2","2"
"1990","lower secondary degree","1-pers.-HH","2.02","2","512","1","2","2","3","4","1.96","2.08","1","4","2","2"
"1990","lower secondary degree","Couple + C. GT 16 ","1.91","2","836","1","2","2","2","3","1.87","1.95","1","4","2","2"
"1990","lower secondary degree","Couple + C. LE 16","1.92","2","776","1","2","2","3","3","1.88","1.96","1","4","2","2"
"1990","lower secondary degree","Couple + C. LE and GT 16","1.91","2","242","1","2","2","3","4","1.84","1.98","1","4","2","2"
"1990","lower secondary degree","Single parent","1.91","2","213","1","2","2","3","3","1.83","1.99","1","4","2","2"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","1.99","2","65","1","2","2","3","3","1.83","2.15","1","4","2","2"
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","1.93","2","39","1","2","2","3","3","1.72","2.14","1","3","2","2"
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Other degree","Single parent","","","","","","","","","","","","","",""
"1990","secondary school degree","(Married) couple without C.","1.88","2","428","1","2","2","3","3","1.83","1.93","1","4","2","2"
"1990","secondary school degree","1-pers.-HH","1.94","2","203","1","2","2","3","3","1.86","2.02","1","4","2","2"
"1990","secondary school degree","Couple + C. GT 16 ","1.89","2","326","1","2","2","3","3","1.82","1.96","1","4","2","2"
"1990","secondary school degree","Couple + C. LE 16","1.85","2","387","1","2","2","2","3","1.8","1.9","1","3","2","2"
"1990","secondary school degree","Couple + C. LE and GT 16","1.77","2","100","1","1","2","2","3","1.65","1.89","1","4","2","2"
