"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(0) in school","Female","1.77","2","51","1","1","2","2","3","1.61","1.93","1","3","2","2"
"1990","(0) in school","Male","1.99","2","59","1","2","2","3","3","1.82","2.16","1","3","2","2"
"1990","(1a) inadequately completed","Female","1.95","2","31","1","2","2","2","4","1.66","2.24","1","4","2","2"
"1990","(1a) inadequately completed","Male","2.05","2","32","1","2","2","3","4","1.83","2.27","1","4","2","2"
"1990","(1b) general elementary school","Female","1.85","2","1007","1","1","2","2","4","1.81","1.89","1","4","2","2"
"1990","(1b) general elementary school","Male","2.05","2","346","1","2","2","3","4","1.98","2.12","1","4","2","2"
"1990","(1c) basic vocational qualification","Female","1.84","2","1202","1","1","2","2","3","1.81","1.87","1","4","2","2"
"1990","(1c) basic vocational qualification","Male","2","2","1560","1","2","2","3","4","1.97","2.03","1","4","2","2"
"1990","(2a) intermediate vocational","Female","1.85","2","714","1","2","2","2","3","1.81","1.89","1","4","2","2"
"1990","(2a) intermediate vocational","Male","1.95","2","515","1","2","2","3","3","1.9","2","1","4","2","2"
"1990","(2b) intermediate general qualification","Female","1.76","2","209","1","1","2","2","3","1.68","1.84","1","4","2","2"
"1990","(2b) intermediate general qualification","Male","1.98","2","90","1","2","2","3","3","1.87","2.09","1","3","2","2"
"1990","(2c_gen) general maturity certificate","Female","1.71","2","91","1","1","2","2","4","1.57","1.85","1","4","1","2"
"1990","(2c_gen) general maturity certificate","Male","1.98","2","160","1","2","2","3","3","1.9","2.06","1","3","2","2"
"1990","(2c_voc) vocational maturity certificate","Female","1.74","2","148","1","1","2","2","3","1.65","1.83","1","3","2","2"
"1990","(2c_voc) vocational maturity certificate","Male","1.96","2","169","1","2","2","3","3","1.88","2.04","1","4","2","2"
"1990","(3a) lower tertiary education","Female","1.72","2","63","1","1","2","2","3","1.58","1.86","1","3","2","2"
"1990","(3a) lower tertiary education","Male","2.05","2","166","1","2","2","3","3","1.97","2.13","1","4","2","2"
"1990","(3b) higher tertiary education","Female","1.88","2","156","1","2","2","3","4","1.78","1.98","1","4","2","2"
"1990","(3b) higher tertiary education","Male","2.01","2","271","1","2","2","3","4","1.94","2.08","1","4","2","2"
"1991","(0) in school","Female","","","","","","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Female","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","Male","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Female","","","","","","","","","","","","","",""
"1991","(1b) general elementary school","Male","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Female","","","","","","","","","","","","","",""
"1991","(1c) basic vocational qualification","Male","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Female","","","","","","","","","","","","","",""
"1991","(2a) intermediate vocational","Male","","","","","","","","","","","","","",""
