"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","Female","1.78","2","434","1","1","2","2","3","1.72","1.84","1","4","2","2"
"1990","college entrance qualification","Male","2.01","2","714","1","2","2","3","3","1.97","2.05","1","4","2","2"
"1990","lower secondary degree","Female","1.84","2","2190","1","1","2","2","4","1.82","1.86","1","4","2","2"
"1990","lower secondary degree","Male","2.01","2","1888","1","2","2","3","4","1.98","2.04","1","4","2","2"
"1990","no degree/no degree yet","Female","1.84","2","82","1","1","2","2","4","1.69","1.99","1","4","2","2"
"1990","no degree/no degree yet","Male","2.01","2","91","1","2","2","3","3","1.88","2.14","1","4","2","2"
"1990","Other degree","Female","","","","","","","","","","","","","",""
"1990","Other degree","Male","2.07","2","30","1","2","2","3","4","1.84","2.3","1","4","2","2"
"1990","secondary school degree","Female","1.83","2","941","1","1","2","2","3","1.79","1.87","1","4","2","2"
"1990","secondary school degree","Male","1.95","2","641","1","2","2","3","3","1.91","1.99","1","4","2","2"
"1991","college entrance qualification","Female","","","","","","","","","","","","","",""
"1991","college entrance qualification","Male","","","","","","","","","","","","","",""
"1991","lower secondary degree","Female","","","","","","","","","","","","","",""
"1991","lower secondary degree","Male","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1991","Other degree","Female","","","","","","","","","","","","","",""
"1991","Other degree","Male","","","","","","","","","","","","","",""
"1991","secondary school degree","Female","","","","","","","","","","","","","",""
"1991","secondary school degree","Male","","","","","","","","","","","","","",""
"1992","college entrance qualification","Female","1.73","2","679","1","1","2","2","4","1.69","1.77","1","4","2","2"
"1992","college entrance qualification","Male","1.95","2","991","1","2","2","3","3","1.92","1.98","1","4","2","2"
"1992","lower secondary degree","Female","1.89","2","2891","1","2","2","3","4","1.87","1.91","1","4","2","2"
"1992","lower secondary degree","Male","2","2","2479","1","2","2","3","4","1.98","2.02","1","4","2","2"
"1992","no degree/no degree yet","Female","1.8","2","126","1","1","2","2","4","1.67","1.93","1","4","2","2"
"1992","no degree/no degree yet","Male","2.02","2","103","1","2","2","3","4","1.9","2.14","1","4","2","2"
"1992","Other degree","Female","1.88","2","46","1","2","2","2","3","1.73","2.03","1","3","2","2"
"1992","Other degree","Male","1.91","2","50","1","1","2","3","3","1.72","2.1","1","3","2","2"
"1992","secondary school degree","Female","1.77","2","1967","1","1","2","2","3","1.74","1.8","1","4","2","2"
"1992","secondary school degree","Male","1.94","2","1513","1","2","2","3","3","1.91","1.97","1","4","2","2"
"1993","college entrance qualification","Female","","","","","","","","","","","","","",""
"1993","college entrance qualification","Male","","","","","","","","","","","","","",""
"1993","lower secondary degree","Female","","","","","","","","","","","","","",""
"1993","lower secondary degree","Male","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1993","Other degree","Female","","","","","","","","","","","","","",""
"1993","Other degree","Male","","","","","","","","","","","","","",""
"1993","secondary school degree","Female","","","","","","","","","","","","","",""
"1993","secondary school degree","Male","","","","","","","","","","","","","",""
"1994","college entrance qualification","Female","","","","","","","","","","","","","",""
"1994","college entrance qualification","Male","","","","","","","","","","","","","",""
"1994","lower secondary degree","Female","","","","","","","","","","","","","",""
