"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","16-34 y.","(0) in school","4.64","5","653","3","4","6","6","4.53","4.75","4","5"
"2005","16-34 y.","(1a) inadequately completed","4.37","4","40","2","3","6","6","3.86","4.88","4","5"
"2005","16-34 y.","(1b) general elementary school","4.44","4","415","2","3","6","7","4.29","4.59","4","5"
"2005","16-34 y.","(1c) basic vocational qualification","4.52","5","608","2","4","6","7","4.39","4.65","4","5"
"2005","16-34 y.","(2a) intermediate vocational","4.64","5","1148","3","4","6","6","4.55","4.73","5","5"
"2005","16-34 y.","(2b) intermediate general qualification","4.69","5","444","3","4","6","7","4.55","4.83","5","5"
"2005","16-34 y.","(2c_gen) general maturity certificate","4.56","5","656","3","4","6","6","4.45","4.67","4","5"
"2005","16-34 y.","(2c_voc) vocational maturity certificate","4.62","5","505","3","4","6","6","4.49","4.75","4","5"
"2005","16-34 y.","(3a) lower tertiary education","4.74","5","198","3","4","6","6","4.55","4.93","5","5"
"2005","16-34 y.","(3b) higher tertiary education","4.5","5","324","2","3","6","6","4.35","4.65","4","5"
"2005","35-65 y.","(0) in school","","","","","","","","","","",""
"2005","35-65 y.","(1a) inadequately completed","4.25","4","142","2","3","6","7","3.96","4.54","4","4"
"2005","35-65 y.","(1b) general elementary school","4.24","4","736","2","3","5","6","4.12","4.36","4","4"
"2005","35-65 y.","(1c) basic vocational qualification","4.56","5","3380","2","4","6","7","4.51","4.61","5","5"
"2005","35-65 y.","(2a) intermediate vocational","4.51","5","3241","2","4","6","6","4.46","4.56","5","5"
"2005","35-65 y.","(2b) intermediate general qualification","4.56","5","101","3","4","6","7","4.24","4.88","4","5"
"2005","35-65 y.","(2c_gen) general maturity certificate","4.35","4","123","2","3","5","6","4.09","4.61","4","5"
"2005","35-65 y.","(2c_voc) vocational maturity certificate","4.35","4","862","2","3","6","6","4.25","4.45","4","5"
"2005","35-65 y.","(3a) lower tertiary education","4.58","5","1159","3","4","6","6","4.5","4.66","5","5"
"2005","35-65 y.","(3b) higher tertiary education","4.54","5","1823","3","4","6","6","4.47","4.61","5","5"
"2005","66 and older","(0) in school","","","","","","","","","","",""
"2005","66 and older","(1a) inadequately completed","4.39","4","63","2","3","6","7","4","4.78","4","4"
