"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Employed","1119.04","1100.66","2800","281","662","1432","1841","3579","1093.9","1144.18","0","10143","1074","1125"
"1984","16-34 y.","Not Employed","812.29","752.99","134","153","307","1074","1534","3272","712.79","911.79","0","3272","618","812"
"1984","35-65 y.","Employed","1550.57","1432","4132","523","1023","1906","2556","5113","1522.17","1578.97","0","16873","1374","1409"
"1984","35-65 y.","Not Employed","653.05","542.13","46","102","219","905","1398","2352","494.19","811.91","0","2352","460","905"
"1984","66 and older","Employed","794.11","409","47","77","153","1023","1851","5116","455.49","1132.73","34","5116","292","741"
"1984","66 and older","Not Employed","","","","","","","","","","","","","",""
"1985","16-34 y.","Employed","1117.69","1125","2564","291","716","1432","1815","3068","1092.97","1142.41","0","9368","1074","1125"
"1985","16-34 y.","Not Employed","731.51","614","126","153","266","1023","1432","2917","630","833.02","0","2917","511","818"
"1985","35-65 y.","Employed","1586.91","1482.12","3741","511","1023","1994","2615","5011","1557.28","1616.54","0","20452","1380","1432"
"1985","35-65 y.","Not Employed","703.41","474.1","50","108","205","1176","1534","2657","530.16","876.66","0","2657","261","1014"
"1985","66 and older","Employed","881.17","344.37","41","81","225","1344","2077","7669","437.14","1325.2","76","7669","307","1124"
"1985","66 and older","Not Employed","","","","","","","","","","","","","",""
"1986","16-34 y.","Employed","1152.61","1149.77","2573","302","690","1483","1892","3088","1125.74","1179.48","0","11248","1125","1176"
"1986","16-34 y.","Not Employed","883.18","920","105","169","283","1253","1498","2711","774.4","991.96","0","2711","716","1023"
"1986","35-65 y.","Employed","1654.78","1534","3556","601","1074","2045","2761","5113","1623.39","1686.17","0","16361","1432","1483"
"1986","35-65 y.","Not Employed","634.91","517.15","44","90","199","971","1483","1841","471.19","798.63","0","2045","358","818"
"1986","66 and older","Employed","","","","","","","","","","","","","",""
"1986","66 and older","Not Employed","","","","","","","","","","","","","",""
"1987","16-34 y.","Employed","1176.18","1176","2617","308","711","1534","1943","3323","1146.85","1205.51","0","15339","1125","1176"
"1987","16-34 y.","Not Employed","784.93","684.34","67","163","302","1023","1534","3100","636.75","933.11","26","3100","460","818"
"1987","35-65 y.","Employed","1659.82","1534","3538","555","1035","2045","2812","5113","1627.85","1691.79","0","12782","1483","1534"
"1987","35-65 y.","Not Employed","710.19","742.35","39","121","205","1021","1621","1841","543.89","876.49","71","1841","205","828"
"1987","66 and older","Employed","1044.21","228.86","35","131","194","1278","2896","5113","565.64","1522.78","82","5113","218","1278"
"1987","66 and older","Not Employed","","","","","","","","","","","","","",""
"1988","16-34 y.","Employed","1244.11","1227","2482","332","798","1591","2045","3518","1214.67","1273.55","0","13294","1176","1227"
"1988","16-34 y.","Not Employed","797.86","664.39","78","72","266","1125","1790","2557","661.36","934.36","0","2557","414","818"
"1988","35-65 y.","Employed","1725","1607","3357","511","1125","2147","2955","5113","1690.66","1759.34","0","13331","1534","1559"
"1988","35-65 y.","Not Employed","789.37","731.11","36","153","241","1391","1534","1841","595.67","983.07","0","1841","262","1023"
"1988","66 and older","Employed","1221.2","424.03","35","102","199","1534","2967","9203","545.49","1896.91","0","9203","232","1380"
"1988","66 and older","Not Employed","","","","","","","","","","","","","",""
"1989","16-34 y.","Employed","1298.28","1278","2492","332","844","1636","2063","3630","1268.72","1327.84","0","10226","1227","1278"
"1989","16-34 y.","Not Employed","914.32","790.51","90","225","409","1245","1892","2761","787.84","1040.8","0","2761","511","877"
"1989","35-65 y.","Employed","1804.05","1649.19","3229","588","1176","2250","3017","5113","1766.16","1841.94","0","23008","1585","1636"
"1989","35-65 y.","Not Employed","958.11","816.94","33","0","235","1386","2091","2390","729.51","1186.71","0","2390","481","1227"
"1989","66 and older","Employed","1499.94","981.62","33","179","321","1662","4675","7239","864.41","2135.47","82","7239","441","1534"
"1989","66 and older","Not Employed","","","","","","","","","","","","","",""
"1990","16-34 y.","Employed","1335.43","1329","2451","358","812","1722","2199","3477","1303.54","1367.32","0","10226","1278","1329"
"1990","16-34 y.","Not Employed","838.73","681.9","66","91","268","1278","1840","2454","687.19","990.27","0","2454","435","1125"
"1990","35-65 y.","Employed","1846.72","1732.14","3191","614","1222","2301","3068","5113","1806.9","1886.54","0","25565","1636","1687"
"1990","35-65 y.","Not Employed","546.55","502.95","33","105","312","744","971","1655","381.8","711.3","67","2199","435","744"
"1990","66 and older","Employed","","","","","","","","","","","","","",""
"1990","66 and older","Not Employed","","","","","","","","","","","","","",""
"1991","16-34 y.","Employed","1410.99","1398.84","2428","378","818","1841","2331","3835","1378.46","1443.52","0","11504","1329","1406"
"1991","16-34 y.","Not Employed","985.7","862.1","96","128","307","1636","1943","2757","835.26","1136.14","51","4090","537","1227"
"1991","35-65 y.","Employed","1909.34","1764.99","3263","614","1217","2403","3180","5417","1869.58","1949.1","0","17043","1687","1738"
"1991","35-65 y.","Not Employed","913.26","813.31","41","133","245","1533","2045","2863","708.83","1117.69","0","2863","307","1023"
"1991","66 and older","Employed","","","","","","","","","","","","","",""
"1991","66 and older","Not Employed","","","","","","","","","","","","","",""
"1992","16-34 y.","Employed","1402.16","1380","3327","409","818","1841","2396","3784","1375.6","1428.72","0","9203","1227","1304"
"1992","16-34 y.","Not Employed","909.69","727.68","96","219","348","1227","1841","2403","777.66","1041.72","0","3070","505","920"
"1992","35-65 y.","Employed","1875.48","1697.38","4660","665","1074","2377","3206","5624","1843.95","1907.01","0","17384","1534","1585"
"1992","35-65 y.","Not Employed","725.43","582.21","36","61","164","1074","1636","2455","509.47","941.39","0","2455","256","1023"
"1992","66 and older","Employed","","","","","","","","","","","","","",""
"1992","66 and older","Not Employed","","","","","","","","","","","","","",""
"1993","16-34 y.","Employed","1523.59","1483","3226","471","920","1968","2556","4090","1494.34","1552.84","0","15339","1380","1432"
"1993","16-34 y.","Not Employed","964.54","817.46","137","220","400","1432","1902","3068","857.99","1071.09","0","3068","570","982"
"1993","35-65 y.","Employed","2049.22","1815","4475","724","1227","2556","3579","6222","2011.86","2086.58","0","28121","1636","1733"
"1993","35-65 y.","Not Employed","733.24","692.97","53","26","205","1114","1790","1968","565.33","901.15","0","2301","460","1074"
"1993","66 and older","Employed","","","","","","","","","","","","","",""
"1993","66 and older","Not Employed","","","","","","","","","","","","","",""
"1994","16-34 y.","Employed","1595.64","1534","3094","491","1023","2045","2603","4346","1565.1","1626.18","0","10226","1483","1534"
"1994","16-34 y.","Not Employed","1065.24","950.92","104","255","424","1534","2060","3058","930.84","1199.64","0","3058","690","1120"
"1994","35-65 y.","Employed","2107","1892","4303","767","1304","2608","3579","6138","2067.48","2146.52","0","25565","1754","1790"
"1994","35-65 y.","Not Employed","844.48","689.19","56","0","286","1278","1585","4039","645.36","1043.6","0","4039","409","818"
"1994","66 and older","Employed","","","","","","","","","","","","","",""
"1994","66 and older","Not Employed","","","","","","","","","","","","","",""
"1995","16-34 y.","Employed","1633.25","1585","3180","491","1023","2050","2659","4346","1597.02","1669.48","0","32603","1534","1585"
"1995","16-34 y.","Not Employed","961.58","820.12","125","256","332","1432","1840","2940","851.69","1071.47","0","2940","716","1023"
"1995","35-65 y.","Employed","2175","1943","4488","767","1329","2659","3732","6538","2129.04","2220.96","0","51128","1790","1841"
"1995","35-65 y.","Not Employed","940.13","837.6","60","41","257","1790","1841","2454","753.97","1126.29","0","3068","297","1125"
"1995","66 and older","Employed","","","","","","","","","","","","","",""
"1995","66 and older","Not Employed","","","","","","","","","","","","","",""
"1996","16-34 y.","Employed","1738.53","1636","3033","511","1040","2189","2812","5113","1696.79","1780.27","26","35790","1585","1636"
"1996","16-34 y.","Not Employed","927.14","768.19","104","230","307","1432","1789","2761","797.55","1056.73","20","2912","639","1227"
"1996","35-65 y.","Employed","2286.78","2045","4434","818","1432","2811","3937","7209","2243.77","2329.79","51","44617","1841","1917"
"1996","35-65 y.","Not Employed","1087.81","796.22","48","312","485","1636","2045","3068","875.03","1300.59","65","3068","511","1125"
"1996","66 and older","Employed","1036.29","611.29","35","153","302","1585","1994","5112","623.59","1448.99","61","5112","307","1534"
"1996","66 and older","Not Employed","","","","","","","","","","","","","",""
"1997","16-34 y.","Employed","1709.4","1642.77","2939","491","966","2250","2863","4602","1673.57","1745.23","19","18151","1585","1636"
"1997","16-34 y.","Not Employed","1094.66","1092.46","88","307","560","1483","1994","2710","960.72","1228.6","82","2710","665","1115"
"1997","35-65 y.","Employed","2297.13","2045","4323","844","1432","2863","4039","6749","2256.88","2337.38","25","25565","1892","1974"
"1997","35-65 y.","Not Employed","1174.04","1202.96","43","312","665","1687","2026","2147","975.59","1372.49","144","2449","716","1488"
"1997","66 and older","Employed","1319.86","1337.28","37","297","307","2045","2812","3582","955.07","1684.65","61","3582","307","1738"
"1997","66 and older","Not Employed","","","","","","","","","","","","","",""
"1998","16-34 y.","Employed","1715.82","1636","3074","470","1022","2199","2812","5113","1679.15","1752.49","0","15339","1603","1667"
"1998","16-34 y.","Not Employed","862.77","623.27","83","153","317","1125","1764","4341","654.24","1071.3","0","5759","562","971"
"1998","35-65 y.","Employed","2321.23","2096","4907","818","1432","2965","4039","7363","2284.51","2357.95","0","15339","1943","2019"
"1998","35-65 y.","Not Employed","1369.68","1513.95","53","194","427","1924","2301","5341","1090.44","1648.92","0","5341","1023","1687"
"1998","66 and older","Employed","1199.55","1051.69","40","205","307","1739","2812","4090","869.52","1529.58","0","4090","317","1483"
"1998","66 and older","Not Employed","","","","","","","","","","","","","",""
"1999","16-34 y.","Employed","1679.6","1636","3028","409","920","2199","2812","5317","1643.69","1715.51","0","10226","1585","1636"
"1999","16-34 y.","Not Employed","963.79","747.88","87","75","258","1534","1994","4090","798.42","1129.16","0","4090","504","971"
"1999","35-65 y.","Employed","2375.02","2147","4872","757","1432","2965","4127","7000","2334.99","2415.05","0","33234","1943","2045"
"1999","35-65 y.","Not Employed","1207.47","1232.74","57","0","365","1790","2749","3578","977.63","1437.31","0","3578","562","1278"
"1999","66 and older","Employed","1319.53","1017.47","44","255","317","2045","2301","7355","890.38","1748.68","84","7355","343","1534"
"1999","66 and older","Not Employed","","","","","","","","","","","","","",""
"2000","16-34 y.","Employed","1737.35","1687","4552","408","920","2301","2914","5420","1704.08","1770.62","0","17895","1620","1677"
"2000","16-34 y.","Not Employed","961.4","584.86","148","153","300","1278","2126","4242","806.49","1116.31","0","5367","419","818"
"2000","35-65 y.","Employed","2374.09","2147","8935","665","1380","2965","4123","7980","2340.89","2407.29","0","25565","2045","2127"
"2000","35-65 y.","Not Employed","1012.3","869","116","169","322","1362","1892","4090","853.07","1171.53","0","4397","716","1023"
"2000","66 and older","Employed","1603.55","742.51","90","134","256","2454","3937","8184","1150.49","2056.61","0","12271","356","1534"
"2000","66 and older","Not Employed","","","","","","","","","","","","","",""
"2001","16-34 y.","Employed","1704.57","1687","4004","335","767","2301","2965","5113","1669.68","1739.46","0","12782","1563","1636"
"2001","16-34 y.","Not Employed","995.04","713.85","134","212","322","1246","1994","3835","854.64","1135.44","0","4219","511","846"
"2001","35-65 y.","Employed","2397.11","2199","8313","690","1406","3042","4090","8130","2363.59","2430.63","0","20452","2074","2147"
"2001","35-65 y.","Not Employed","867.38","716","90","148","325","1176","1738","3579","702.51","1032.25","0","4461","601","972"
"2001","66 and older","Employed","1610.32","675.86","86","205","317","2301","5113","8593","1199.03","2021.61","0","9203","398","1329"
"2001","66 and older","Not Employed","","","","","","","","","","","","","",""
"2002","16-34 y.","Employed","1728.11","1677","3822","350","774","2400","3067","5100","1688.43","1767.79","0","15000","1600","1690"
"2002","16-34 y.","Not Employed","892.56","684.88","127","170","315","1393","2115","2530","754.48","1030.64","0","4000","325","748"
"2002","35-65 y.","Employed","2517","2200","9306","600","1400","3081","4400","10000","2456.66","2577.34","0","132569","2300","2400"
"2002","35-65 y.","Not Employed","1368.9","1061.99","109","0","318","1920","3250","4657","1074.07","1663.73","0","13000","650","1200"
"2002","66 and older","Employed","2098.02","424.21","116","150","268","2700","6002","13521","1492.37","2703.67","0","15000","568","2500"
"2002","66 and older","Not Employed","","","","","","","","","","","","","",""
"2003","16-34 y.","Employed","1763.76","1700","3561","365","800","2500","3172","5200","1720.44","1807.08","0","30000","1600","1700"
"2003","16-34 y.","Not Employed","773.19","525.96","111","92","280","1162","1600","3200","627.39","918.99","0","3600","400","750"
