"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1991","(1b) general elementary school","1092.77","1028.18","1170","284","502","1534","1943","1052.18","1133.36","1125","1278"
"1991","(1c) basic vocational qualification","1513","1534","2824","511","827","1943","2509","1482.41","1543.59","1329","1432"
"1991","(2a) intermediate vocational","1398.63","1176","1994","511","716","1841","2556","1359.34","1437.92","869","951"
"1991","(2b) intermediate general qualification","862.17","522.08","317","210","332","1380","1790","787.87","936.47","420","511"
"1991","(2c_gen) general maturity certificate","1104.81","699.86","178","256","409","1670","2301","968.94","1240.68","639","1023"
"1991","(2c_voc) vocational maturity certificate","1644.72","1534","361","614","1043","2045","2812","1558.86","1730.58","1432","1559"
"1991","(3a) lower tertiary education","1746.35","1259.17","680","627","816","2377","3426","1652.94","1839.76","920","1022"
"1991","(3b) higher tertiary education","2438.27","2351.86","643","767","1125","3203","4090","2313.21","2563.33","1534","1882"
"1992","(0) in school","","","","","","","","","","",""
"1992","(1a) inadequately completed","1443.57","1534","356","482","1023","1790","2147","1377.98","1509.16","1421","1585"
"1992","(1b) general elementary school","1181.28","1176","1078","307","537","1678","2069","1136.67","1225.89","1227","1345"
"1992","(1c) basic vocational qualification","1676.47","1636","2578","690","1074","2096","2556","1642.39","1710.55","1534","1598"
"1992","(2a) intermediate vocational","1595.62","1413.38","1858","665","920","2045","2688","1556.01","1635.23","1125","1227"
"1992","(2b) intermediate general qualification","990.03","634","321","245","409","1585","1943","914.61","1065.45","486","603"
"1992","(2c_gen) general maturity certificate","1224.22","737.71","180","266","405","2045","2659","1091.04","1357.4","676","1266"
"1992","(2c_voc) vocational maturity certificate","1855.74","1687","348","767","1227","2301","3068","1761.17","1950.31","1585","1714"
"1992","(3a) lower tertiary education","1997.22","1534","636","818","1074","2557","3579","1901.38","2093.06","1246","1330"
"1992","(3b) higher tertiary education","2676.68","2556","623","1073","1579","3426","4346","2556.16","2797.2","1892","2161"
"1993","(0) in school","","","","","","","","","","",""
"1993","(1a) inadequately completed","1409.44","1448.7","345","399","1125","1790","2051","1344.06","1474.82","1432","1611"
"1993","(1b) general elementary school","1239.65","1241.24","1029","307","562","1738","2132","1192.19","1287.11","1329","1432"
"1993","(1c) basic vocational qualification","1789.33","1738","2418","665","1208","2229","2812","1753.4","1825.26","1636","1687"
"1993","(2a) intermediate vocational","1780.24","1546.75","1870","767","1074","2179","2965","1727.6","1832.88","1351","1432"
"1993","(2b) intermediate general qualification","1091.84","741","308","274","460","1636","2170","1006.02","1177.66","511","622"
"1993","(2c_gen) general maturity certificate","1307.93","1023","187","307","511","1943","2556","1173.31","1442.55","703","1227"
"1993","(2c_voc) vocational maturity certificate","1892.53","1770.91","349","727","1278","2480","3196","1801.03","1984.03","1687","1815"
"1993","(3a) lower tertiary education","2331.21","1892","630","1011","1351","2965","3988","2216.67","2445.75","1585","1713"
"1993","(3b) higher tertiary education","2968.65","2812","608","1094","1943","3784","4602","2836.79","3100.51","2301","2608"
"1994","(0) in school","","","","","","","","","","",""
"1994","(1a) inadequately completed","1445.48","1526.73","310","516","1023","1841","2096","1369.48","1521.48","1465","1636"
"1994","(1b) general elementary school","1306.37","1329","874","306","591","1841","2147","1250.19","1362.55","1380","1534"
"1994","(1c) basic vocational qualification","1854.23","1790","2265","767","1278","2301","2812","1812.51","1895.95","1687","1789"
"1994","(2a) intermediate vocational","1843.7","1644.24","1856","767","1176","2301","3016","1795.91","1891.49","1483","1534"
"1994","(2b) intermediate general qualification","1112.69","744.12","276","261","424","1662","2301","1005.18","1220.2","527","665"
"1994","(2c_gen) general maturity certificate","1344.25","971.17","197","383","506","1891","2812","1200.25","1488.25","644","1141"
"1994","(2c_voc) vocational maturity certificate","1806.7","1688.41","348","664","1227","2301","2965","1714.17","1899.23","1660","1790"
"1994","(3a) lower tertiary education","2430.87","2058.65","620","1048","1534","2990","3835","2309.54","2552.2","1790","1943"
"1994","(3b) higher tertiary education","2936.92","2769.5","636","1042","1892","3784","4653","2807.3","3066.54","2454","2659"
"1995","(0) in school","","","","","","","","","","",""
"1995","(1a) inadequately completed","1481.65","1555.12","280","435","1023","1917","2147","1401.27","1562.03","1534","1738"
"1995","(1b) general elementary school","1327.3","1329","877","307","614","1841","2250","1274.53","1380.07","1412","1534"
"1995","(1c) basic vocational qualification","1869.15","1790","2292","665","1278","2301","2961","1812.83","1925.47","1726","1790"
"1995","(2a) intermediate vocational","1907","1738","1942","798","1245","2301","3068","1859.97","1954.03","1545","1636"
"1995","(2b) intermediate general qualification","1116.57","665","296","276","455","1789","2147","1017.05","1216.09","540","691"
"1995","(2c_gen) general maturity certificate","1309.09","791.52","227","266","485","1892","3068","1168.33","1449.85","648","1105"
"1995","(2c_voc) vocational maturity certificate","1888.3","1742.51","404","713","1355","2454","3068","1801.12","1975.48","1687","1887"
"1995","(3a) lower tertiary education","2578","2208.77","650","1125","1585","3221","4097","2468.57","2687.43","1841","2045"
"1995","(3b) higher tertiary education","2954.98","2710","698","1022","1790","3715","4956","2770.2","3139.76","2466","2643"
"1996","(0) in school","","","","","","","","","","",""
"1996","(1a) inadequately completed","1524.79","1720.94","257","460","1066","1943","2250","1437.68","1611.9","1585","1738"
"1996","(1b) general elementary school","1331.7","1329","806","338","614","1841","2277","1276.25","1387.15","1380","1534"
"1996","(1c) basic vocational qualification","1995.89","1892.39","2229","741","1329","2439","3068","1938.41","2053.37","1790","1841"
"1996","(2a) intermediate vocational","1995.85","1790","1902","844","1278","2443","3221","1938.61","2053.09","1588","1662"
"1996","(2b) intermediate general qualification","1139.45","669.25","289","271","460","1790","2403","1035.91","1242.99","562","716"
"1996","(2c_gen) general maturity certificate","1599.33","1074","213","297","562","2096","3119","1363.07","1835.59","695","1161"
"1996","(2c_voc) vocational maturity certificate","1942.15","1787.35","414","693","1329","2454","3323","1851.64","2032.66","1738","1943"
"1996","(3a) lower tertiary education","2691.32","2352","650","1125","1687","3477","4602","2591.15","2791.49","2045","2199"
"1996","(3b) higher tertiary education","3215.48","2812","677","1278","2045","4015","5215","3080.1","3350.86","2556","2812"
"1997","(0) in school","","","","","","","","","","",""
"1997","(1a) inadequately completed","1648.83","1738","231","763","1219","2027","2403","1559.23","1738.43","1534","1830"
"1997","(1b) general elementary school","1384.12","1473.8","751","323","639","1943","2301","1320.31","1447.93","1474","1585"
"1997","(1c) basic vocational qualification","1960.56","1943","2087","767","1373","2454","3068","1920.77","2000.35","1790","1892"
"1997","(2a) intermediate vocational","1990.52","1815","1859","790","1278","2505","3256","1945.23","2035.81","1636","1738"
"1997","(2b) intermediate general qualification","1198.09","685.65","294","297","460","1790","2608","1101.41","1294.77","562","665"
"1997","(2c_gen) general maturity certificate","1608.31","1227","210","307","614","2096","3323","1391.89","1824.73","722","1278"
"1997","(2c_voc) vocational maturity certificate","2033.93","1892","421","756","1278","2556","3528","1937.22","2130.64","1790","1968"
"1997","(3a) lower tertiary education","2792.48","2381","655","1150","1636","3426","4755","2665.52","2919.44","2045","2255"
"1997","(3b) higher tertiary education","3123.41","2956.76","696","1181","2045","3957","5113","2988.87","3257.95","2637","2863"
"1998","(0) in school","","","","","","","","","","",""
"1998","(1a) inadequately completed","1601.18","1636","217","465","1176","2045","2367","1501.25","1701.11","1534","1790"
"1998","(1b) general elementary school","1376.23","1432","782","317","583","1943","2403","1310.32","1442.14","1380","1534"
"1998","(1c) basic vocational qualification","2002.45","1968","2194","716","1292","2556","3139","1959.87","2045.03","1841","1925"
"1998","(2a) intermediate vocational","2013.75","1841","2059","818","1278","2556","3326","1969.83","2057.67","1679","1767"
"1998","(2b) intermediate general qualification","1276.03","882.94","311","307","486","1841","2776","1174.45","1377.61","588","775"
"1998","(2c_gen) general maturity certificate","1523.06","1202","234","307","460","2045","3322","1345.75","1700.37","821","1426"
"1998","(2c_voc) vocational maturity certificate","2031.58","1943","476","767","1367","2556","3451","1940.54","2122.62","1841","2028"
"1998","(3a) lower tertiary education","2852.11","2468.15","703","1023","1713","3528","4908","2733.85","2970.37","2147","2301"
"1998","(3b) higher tertiary education","3071.35","2908.82","765","1107","1979","3886","5118","2958.69","3184.01","2648","2863"
"1999","(0) in school","","","","","","","","","","",""
"1999","(1a) inadequately completed","1638.45","1687","216","716","1202","2045","2444","1526.99","1749.91","1534","1790"
"1999","(1b) general elementary school","1389.81","1432","764","297","562","1994","2454","1322.9","1456.72","1380","1534"
"1999","(1c) basic vocational qualification","2061.98","1994","2187","741","1380","2556","3256","2016.93","2107.03","1841","1943"
"1999","(2a) intermediate vocational","2019.28","1790","2092","744","1279","2476","3336","1974.42","2064.14","1687","1764"
"1999","(2b) intermediate general qualification","1127.18","667.76","332","281","442","1636","2505","1031.45","1222.91","588","767"
"1999","(2c_gen) general maturity certificate","1384.97","816.75","254","307","506","1790","3414","1242.23","1527.71","614","844"
"1999","(2c_voc) vocational maturity certificate","2087.97","2045","483","666","1432","2609","3477","1991.47","2184.47","1943","2045"
"1999","(3a) lower tertiary education","3032.67","2556","700","1176","1764","3579","4755","2888.65","3176.69","2186","2352"
"1999","(3b) higher tertiary education","3164.96","2965","796","1125","2045","4090","5517","3051.43","3278.49","2707","2914"
"2000","(0) in school","524.54","257.71","48","74","153","419","992","294.8","754.28","163","322"
"2000","(1a) inadequately completed","1506.73","1510.37","154","300","971","2016","2464","1364.54","1648.92","1321","1687"
"2000","(1b) general elementary school","1284.33","1176","1040","307","511","1797","2301","1221.35","1347.31","1074","1278"
"2000","(1c) basic vocational qualification","2002.62","1968.29","3902","517","1278","2556","3221","1965.24","2040","1943","1994"
"2000","(2a) intermediate vocational","1967.25","1790","3990","716","1236","2505","3264","1932.25","2002.25","1738","1790"
"2000","(2b) intermediate general qualification","890.7","562","428","291","389","1100","1994","817.95","963.45","532","573"
"2000","(2c_gen) general maturity certificate","1205.33","634","379","245","322","1636","2659","1094.23","1316.43","562","642"
"2000","(2c_voc) vocational maturity certificate","2238.67","2097.75","1080","614","1432","2761","3732","2159.34","2318","1994","2147"
"2000","(3a) lower tertiary education","2997.67","2595.52","1204","1125","1790","3835","5113","2892.41","3102.93","2403","2556"
"2000","(3b) higher tertiary education","3333.8","3068","1603","1023","1994","4141","5624","3229.41","3438.19","2866","3068"
"2001","(0) in school","300.15","230.82","80","61","143","322","617","213.5","386.8","156","276"
"2001","(1a) inadequately completed","1657.97","1636","118","322","1176","2147","2812","1496.14","1819.8","1355","1790"
"2001","(1b) general elementary school","1262.27","1162.24","915","307","511","1841","2352","1204.68","1319.86","1074","1288"
"2001","(1c) basic vocational qualification","1998.98","2026.86","3416","411","1278","2556","3262","1959.23","2038.73","1943","2045"
"2001","(2a) intermediate vocational","2001.36","1880.92","3681","734","1278","2556","3323","1965.72","2037","1738","1796"
"2001","(2b) intermediate general qualification","892.24","590.53","391","266","409","1023","2045","814.69","969.79","547","614"
"2001","(2c_gen) general maturity certificate","1166.98","639.92","405","256","383","1483","2679","1055.24","1278.72","581","665"
"2001","(2c_voc) vocational maturity certificate","2273","2199","981","562","1457","2889","3886","2189.09","2356.91","2045","2199"
"2001","(3a) lower tertiary education","2991.51","2633.92","1126","1125","1790","3726","5113","2889.32","3093.7","2405","2556"
"2001","(3b) higher tertiary education","3431.59","3068","1463","1227","2102","4193","5880","3327.02","3536.16","2965","3119"
"2002","(0) in school","356.72","299.27","71","60","200","325","516","247.61","465.83","200","314"
"2002","(1a) inadequately completed","1535.39","1393.16","108","300","644","2100","3000","1322.64","1748.14","1300","1655"
"2002","(1b) general elementary school","1307.65","1200","833","292","500","1900","2500","1239.11","1376.19","1100","1350"
"2002","(1c) basic vocational qualification","2076.71","2045","3223","445","1250","2650","3400","2023.83","2129.59","2000","2100"
"2002","(2a) intermediate vocational","2073.69","1900","3797","622","1270","2600","3482","2023.7","2123.68","1815","1921"
"2002","(2b) intermediate general qualification","911.94","580","387","285","400","1100","2150","808.61","1015.27","521","600"
"2002","(2c_gen) general maturity certificate","1164.63","650","437","200","365","1400","2800","1006.39","1322.87","589","680"
"2002","(2c_voc) vocational maturity certificate","2333.15","2217.56","1101","750","1500","3000","3900","2232.61","2433.69","2181","2380"
"2002","(3a) lower tertiary education","3144.42","2764.66","1290","1136","1963","3830","5300","3002.51","3286.33","2620","2874"
"2002","(3b) higher tertiary education","3845.61","3200","2152","1150","2200","4500","6392","3642.35","4048.87","3500","3600"
"2003","(0) in school","261.39","150","58","50","100","270","349","126.02","396.76","146","210"
"2003","(1a) inadequately completed","1582.54","1400","97","283","800","2155","3100","1360.36","1804.72","1300","1789"
"2003","(1b) general elementary school","1389.67","1200","772","298","483","2001","2600","1318.27","1461.07","1050","1307"
"2003","(1c) basic vocational qualification","2139.78","2048.54","3002","462","1239","2800","3500","2086.35","2193.21","2000","2113"
"2003","(2a) intermediate vocational","2149.58","2000","3619","700","1300","2750","3600","2100.38","2198.78","1900","2000"
"2003","(2b) intermediate general qualification","1098.55","714.64","376","315","500","1500","2300","1001.86","1195.24","600","683"
"2003","(2c_gen) general maturity certificate","1205.13","710.55","424","255","365","1500","2800","1058.19","1352.07","582","712"
"2003","(2c_voc) vocational maturity certificate","2350.45","2200","1091","495","1400","3013","4000","2231.62","2469.28","2140","2338"
"2003","(3a) lower tertiary education","3211.26","2800","1198","1150","1980","3835","6000","3083.48","3339.04","2700","2958"
"2003","(3b) higher tertiary education","3848.78","3263.76","2006","1099","2186","4600","7000","3673.03","4024.53","3500","3700"
"2004","(0) in school","325.7","240.71","47","70","130","357","881","215.71","435.69","136","342"
"2004","(1a) inadequately completed","1591.88","1500","91","216","560","2200","3144","1363.15","1820.61","1300","1983"
"2004","(1b) general elementary school","1385.31","1200","696","320","540","2000","2650","1312.61","1458.01","1100","1330"
"2004","(1c) basic vocational qualification","2127.69","2065.58","2855","400","1200","2800","3520","2064.95","2190.43","2000","2100"
"2004","(2a) intermediate vocational","2180.15","2000","3503","672","1300","2800","3670","2130.8","2229.5","1900","2000"
"2004","(2b) intermediate general qualification","1055.97","714.86","363","299","460","1480","2300","952.61","1159.33","623","700"
"2004","(2c_gen) general maturity certificate","1247.94","698.6","422","250","390","1520","2740","1103.28","1392.6","580","692"
"2004","(2c_voc) vocational maturity certificate","2348.06","2170","1091","520","1370","3000","4100","2244.64","2451.48","2100","2300"
"2004","(3a) lower tertiary education","3319.31","2950","1188","1181","1987","4000","5800","3194.94","3443.68","2771","3000"
"2004","(3b) higher tertiary education","3904.48","3364.86","1972","960","2000","4779","6700","3742.83","4066.13","3565","3800"
"2005","(0) in school","283.82","155.7","50","64","120","400","521","187.87","379.77","130","340"
"2005","(1a) inadequately completed","1563.33","1456.03","80","230","400","2265","2800","1292.59","1834.07","1300","2000"
"2005","(1b) general elementary school","1309.14","1126.1","624","238","400","1900","2700","1231.07","1387.21","1020","1250"
"2005","(1c) basic vocational qualification","2125.6","2100","2631","400","1200","2800","3500","2068.2","2183","2039","2200"
"2005","(2a) intermediate vocational","2171.96","2014.42","3369","645","1280","2800","3680","2122.95","2220.97","1900","2000"
"2005","(2b) intermediate general qualification","1132.81","750","341","350","480","1500","2300","1046.04","1219.58","665","750"
"2005","(2c_gen) general maturity certificate","1257.52","750","378","247","400","1600","2720","1083.58","1431.46","600","750"
"2005","(2c_voc) vocational maturity certificate","2312.15","2150","1067","500","1400","3040","3900","2210.46","2413.84","2100","2300"
"2005","(3a) lower tertiary education","3155.88","2915.38","1133","1040","1975","4000","5320","3031.78","3279.98","2700","3000"
"2005","(3b) higher tertiary education","3960.74","3400","1872","1000","2300","4770","6500","3811.24","4110.24","3518","3794"
"2006","(0) in school","738.46","304","44","140","200","554","2500","499.07","977.85","236","350"
"2006","(1a) inadequately completed","1661.08","1600","72","120","600","2343","3000","1269.39","2052.77","1100","2000"
"2006","(1b) general elementary school","1311.76","1150","608","265","464","2000","2500","1233.18","1390.34","1000","1200"
"2006","(1c) basic vocational qualification","2105.33","2089.67","2769","400","1172","2800","3500","2048.76","2161.9","2000","2100"
"2006","(2a) intermediate vocational","2119.26","2000","3573","600","1250","2751","3600","2072.17","2166.35","1850","1954"
"2006","(2b) intermediate general qualification","1174.71","786.31","339","300","480","1650","2600","1076.74","1272.68","640","780"
"2006","(2c_gen) general maturity certificate","1209.36","723.98","371","200","400","1600","2800","1052.73","1365.99","607","750"
"2006","(2c_voc) vocational maturity certificate","2320.98","2176.31","1134","527","1352","3000","4000","2223.65","2418.31","2100","2300"
"2006","(3a) lower tertiary education","3376.04","2986.88","1215","1100","1983","4100","5250","3150.95","3601.13","2758","3000"
"2006","(3b) higher tertiary education","3951.52","3441.76","2031","992","2200","4800","7000","3788.52","4114.52","3500","3750"
"2007","(0) in school","","","","","","","","","","",""
"2007","(1a) inadequately completed","1587.84","1425.61","70","168","450","2433","3500","1269.01","1906.67","1100","1900"
"2007","(1b) general elementary school","1384.72","1200","546","296","458","2008","2800","1295.29","1474.15","1062","1350"
"2007","(1c) basic vocational qualification","2193.04","2100","2599","400","1200","2800","3500","2120.98","2265.1","2000","2100"
"2007","(2a) intermediate vocational","2156.02","2037.77","3432","630","1300","2800","3600","2107.14","2204.9","1900","2000"
"2007","(2b) intermediate general qualification","1212.13","819.2","286","400","522","1700","2300","1090.06","1334.2","700","801"
"2007","(2c_gen) general maturity certificate","1104.86","666.16","386","260","400","1400","2550","943.67","1266.05","610","800"
"2007","(2c_voc) vocational maturity certificate","2377.79","2200","1095","615","1350","3050","4100","2275.84","2479.74","2100","2300"
"2007","(3a) lower tertiary education","3121.96","2800","1154","980","1800","4000","5300","2983.03","3260.89","2611","2904"
"2007","(3b) higher tertiary education","3984.8","3495.02","1961","1055","2200","4799","6798","3831.28","4138.32","3500","3700"
"2008","(0) in school","280.33","155.22","33","23","92","366","514","142.41","418.25","100","296"
"2008","(1a) inadequately completed","1591.91","1382.07","67","189","420","2300","3562","1277.91","1905.91","1119","1985"
"2008","(1b) general elementary school","1389.74","1300","510","296","450","2100","2676","1296.4","1483.08","1050","1301"
"2008","(1c) basic vocational qualification","2159.59","2100","2393","400","1200","2800","3600","2097.07","2222.11","2000","2185"
"2008","(2a) intermediate vocational","2165.91","2100","3288","600","1280","2800","3600","2116.36","2215.46","1900","2000"
"2008","(2b) intermediate general qualification","1124.94","794.57","277","289","458","1600","2285","1025.35","1224.53","650","793"
"2008","(2c_gen) general maturity certificate","1205.29","721.4","356","250","400","1600","3000","1035.42","1375.16","624","820"
"2008","(2c_voc) vocational maturity certificate","2389.18","2183.89","1052","600","1280","3200","4150","2274.17","2504.19","2013","2250"
"2008","(3a) lower tertiary education","3236.35","2973.11","1096","985","1950","4000","5500","3093.96","3378.74","2650","2926"
"2008","(3b) higher tertiary education","4012.53","3400","1842","1100","2200","4997","7105","3860.34","4164.72","3424","3612"
"2009","(0) in school","227.73","171.54","38","80","102","200","380","93.19","362.27","150","299"
"2009","(1a) inadequately completed","1571.95","1500","59","200","510","2500","3488","1253.49","1890.41","1200","2000"
"2009","(1b) general elementary school","1354.4","1287.28","444","300","480","1999","2500","1259.71","1449.09","1000","1280"
"2009","(1c) basic vocational qualification","2146.55","2150","2151","400","1200","2900","3500","2084.17","2208.93","2000","2200"
"2009","(2a) intermediate vocational","2223.69","2100","3102","550","1300","2900","3740","2169.15","2278.23","1925","2000"
"2009","(2b) intermediate general qualification","1160.5","831.95","254","310","468","1600","2400","1060.4","1260.6","720","983"
"2009","(2c_gen) general maturity certificate","1132.79","754","357","200","400","1610","2830","990.34","1275.24","700","820"
"2009","(2c_voc) vocational maturity certificate","2483.26","2330","946","600","1460","3250","4400","2366.45","2600.07","2200","2400"
"2009","(3a) lower tertiary education","3376.99","3053.56","1060","1000","1900","4080","5988","3222.08","3531.9","2800","3000"
"2009","(3b) higher tertiary education","3955.38","3400","1750","900","2100","4960","6704","3799.17","4111.59","3500","3701"
"2010","(0) in school","266.44","176.97","46","38","102","400","400","204.25","328.63","102","320"
"2010","(1a) inadequately completed","1748.34","1500","117","241","400","2377","3960","1508.67","1988.01","900","1800"
"2010","(1b) general elementary school","1395.2","1200","661","320","460","2000","2600","1313.21","1477.19","1015","1254"
"2010","(1c) basic vocational qualification","2074.11","2082.77","2732","400","1100","2800","3500","2021.87","2126.35","2000","2100"
"2010","(2a) intermediate vocational","2240.08","2100","4266","521","1300","2950","3800","2190.55","2289.61","1800","1950"
"2010","(2b) intermediate general qualification","1021.62","761.42","344","267","455","1500","2147","935.58","1107.66","650","818"
