"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","Employed","2131.09","1943","7944","511","1278","2659","3731","6851","2102.26","2159.92","0","33234","1790","1841"
"1999","Not Employed","1065.04","920","145","61","266","1603","2148","3578","931.41","1198.67","0","4090","614","971"
"2000","Employed","2159.87","1949","13577","494","1227","2710","3835","7669","2134.65","2185.09","0","25565","1892","1943"
"2000","Not Employed","972.05","716","266","153","322","1362","2045","4090","861.6","1082.5","0","5367","570","869"
"2001","Employed","2172.12","2017.12","12403","450","1202","2800","3835","7669","2146.21","2198.03","0","20452","1916","1943"
"2001","Not Employed","935.01","716","229","169","322","1227","1994","3835","829.99","1040.03","0","4461","583","838"
"2002","Employed","2273.45","2000","13244","440","1200","2900","4000","8800","2228.37","2318.53","0","132569","2062","2100"
"2002","Not Employed","1172.42","867.99","260","115","318","1700","2530","4018","1016.84","1328","0","13000","650","1000"
"2003","Employed","2349.28","2100","12521","450","1200","3000","4000","9006","2307.78","2390.78","0","98107","2100","2181"
"2003","Not Employed","1219.92","878.58","271","170","400","1650","2650","6499","1066","1373.84","0","8333","672","1000"
"2004","Employed","2361.4","2100","12134","426","1200","3000","4200","9603","2320.72","2402.08","0","60000","2100","2200"
"2004","Not Employed","1426.3","1061.45","270","150","436","1993","3000","6870","1260.38","1592.22","0","8099","800","1100"
"2005","Employed","2339.94","2100","11500","400","1200","3000","4130","9000","2300.87","2379.01","0","40000","2100","2200"
"2005","Not Employed","1133.65","800","249","120","338","1500","2600","5700","953.37","1313.93","0","9684","675","1000"
"2006","Employed","2366.93","2100","12106","400","1172","3000","4240","9900","2322.17","2411.69","0","115926","2100","2183"
"2006","Not Employed","1413.96","1003.6","281","120","350","2000","2800","11960","1254.83","1573.09","0","11960","800","1250"
"2007","Employed","2403.14","2100","11481","400","1200","3006","4300","9503","2361.05","2445.23","0","50000","2100","2200"
"2007","Not Employed","1237.73","882.68","329","131","365","2000","2600","4636","1106.11","1369.35","0","6502","800","1200"
"2008","Employed","2404.82","2100","10934","400","1180","3100","4350","9739","2363.63","2446.01","0","35288","2100","2200"
"2008","Not Employed","1272.03","897.83","254","52","245","1950","2950","6000","995.42","1548.64","0","19874","500","1089"
"2009","Employed","2445.07","2200","10242","400","1200","3150","4500","9303","2401.76","2488.38","0","46856","2150","2200"
"2009","Not Employed","1196.23","678.85","186","180","300","1800","3000","11000","992.25","1400.21","0","11000","676","1100"
"2010","Employed","2455.42","2200","13724","400","1150","3150","4459","10000","2416.68","2494.16","0","40000","2100","2200"
"2010","Not Employed","1377.14","1200","389","145","400","2001","3100","4400","1255.62","1498.66","0","10300","689","1100"
"2011","Employed","2497.56","2200","16556","400","1200","3200","4600","9500","2462.68","2532.44","0","70000","2100","2200"
"2011","Not Employed","1168.49","800","474","163","360","1800","2800","4500","1068.38","1268.6","0","8300","644","855"
"2012","Employed","2516.67","2250","16274","400","1200","3300","4640","9300","2480.38","2552.96","0","65000","2100","2200"
"2012","Not Employed","1452.13","1200","493","80","330","2228","3390","5801","1316.51","1587.75","0","19353","850","1200"
"2013","Employed","2601.98","2300","15414","450","1203","3400","4900","9700","2564.42","2639.54","0","65000","2150","2200"
"2013","Not Employed","1936.22","1700","3708","340","711","2600","3996","7031","1882.93","1989.51","0","35000","1600","1700"
"2014","Employed","2598.45","2300","16185","450","1200","3400","4878","10000","2562.8","2634.1","0","50000","2160","2200"
"2014","Not Employed","1743","1261.86","672","145","450","2600","3400","5646","1561.75","1924.25","0","50000","1000","1200"
"2015","Employed","2702.11","2400","15071","450","1290","3500","5000","10000","2663.02","2741.2","0","56500","2200","2300"
"2015","Not Employed","1743.4","1500","1562","170","450","2500","3800","7200","1664.67","1822.13","0","11900","1500","1600"
"2016","Employed","2741.13","2400","14703","450","1349","3500","5000","10000","2701.67","2780.59","0","57000","2210","2300"
"2016","Not Employed","1067.62","600","1095","34","258","1500","2800","5200","1005.09","1130.15","0","10000","470","640"
"2017","Employed","2787.1","2500","16703","450","1350","3600","5156","10000","2751.11","2823.09","0","61000","2300","2400"
"2017","Not Employed","1133.35","568.51","1357","50","230","1700","2800","6100","1070.78","1195.92","0","15000","650","800"
"2018","Employed","2873.04","2500","16290","450","1440","3750","5300","10400","2835.04","2911.04","0","70000","2335","2400"
"2018","Not Employed","1192.35","780.43","1345","102","250","1672","2760","5999","1133.28","1251.42","0","10073","800","920"
"2019","Employed","3026.58","2689","16989","600","1546","3900","5400","11000","2944.13","3109.03","0","5e+05","2600","2700"
"2019","Not Employed","3124.91","1024.99","1444","117","415","2400","4090","12500","-546.29","6796.11","0","2700000","860","1032"
