"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","1459.49","1329.8","948","614","1023","1738","2301","3630","1398.96","1520.02","0","20452","1278","1355"
"1985","Full Time","Urban Area","1607.15","1442.04","3880","818","1125","1943","2556","4602","1582.19","1632.11","0","9715","1380","1432"
"1985","Not Working","Rural Area","634.64","410.11","41","205","230","1014","1235","2023","472.85","796.43","0","2023","286","971"
"1985","Not Working","Urban Area","745.42","614","142","108","205","1074","1534","2917","645.16","845.68","0","2917","517","818"
"1985","Part Time","Rural Area","816.77","620.61","304","179","302","1105","1534","3518","721.36","912.18","0","9368","588","767"
"1985","Part Time","Urban Area","842.47","706","1214","199","314","1125","1636","2965","804.1","880.84","0","7950","690","767"
"1986","Full Time","Rural Area","1460.56","1394.65","943","614","997","1790","2352","3655","1414.68","1506.44","0","5113","1329","1432"
"1986","Full Time","Urban Area","1682.26","1483","3783","869","1176","1984","2659","5113","1653.31","1711.21","0","16361","1432","1482"
"1986","Not Working","Rural Area","681.96","496.21","33","90","202","1125","1338","1840","492.35","871.57","0","1840","283","1074"
"1986","Not Working","Urban Area","825.12","774.64","120","124","312","1176","1498","2711","723.73","926.51","0","2711","614","916"
"1986","Part Time","Rural Area","730.4","609.17","294","179","256","1125","1534","2556","665.1","795.7","0","3196","511","665"
"1986","Part Time","Urban Area","858.19","716","1136","210","350","1176","1738","3139","819.63","896.75","0","8692","690","767"
"1987","Full Time","Rural Area","1504.35","1432","949","562","1023","1841","2454","3886","1448.97","1559.73","0","12782","1329","1432"
"1987","Full Time","Urban Area","1706.91","1534","3811","844","1202","1994","2693","5113","1677.53","1736.29","51","15339","1465","1534"
"1987","Not Working","Rural Area","","","","","","","","","","","","","",""
"1987","Not Working","Urban Area","715.1","660.11","79","138","220","962","1621","2045","590.26","839.94","26","3100","349","742"
"1987","Part Time","Rural Area","714.06","588.44","325","184","277","961","1432","2863","651.8","776.32","0","3015","511","614"
"1987","Part Time","Urban Area","812.04","699.82","1105","205","319","1074","1585","2761","775.34","848.74","0","7056","674","763"
"1988","Full Time","Rural Area","1556.62","1483","866","614","1125","1892","2556","4295","1504.39","1608.85","0","7732","1406","1532"
"1988","Full Time","Urban Area","1780.44","1602","3605","920","1270","2059","2812","5113","1748.79","1812.09","0","13331","1534","1534"
"1988","Not Working","Rural Area","","","","","","","","","","","","","",""
"1988","Not Working","Urban Area","886.25","722.71","86","189","382","1329","1841","2557","754.08","1018.42","0","2557","511","921"
"1988","Part Time","Rural Area","831.6","665","307","192","292","1166","1790","3068","754.5","908.7","0","4755","562","734"
"1988","Part Time","Urban Area","892.83","741","1096","205","337","1189","1697","3835","850.75","934.91","0","7158","695","771"
"1989","Full Time","Rural Area","1613.47","1534","856","767","1125","1968","2608","4091","1562.18","1664.76","0","7158","1432","1534"
"1989","Full Time","Urban Area","1859.91","1636","3580","1023","1329","2147","2940","5624","1826.23","1893.59","0","23008","1559","1614"
"1989","Not Working","Rural Area","","","","","","","","","","","","","",""
"1989","Not Working","Urban Area","901.52","767","105","210","348","1245","1892","2761","782.9","1020.14","0","2761","562","920"
"1989","Part Time","Rural Area","941.85","767","282","215","358","1332","1841","3068","856.84","1026.86","0","6135","665","810"
"1989","Part Time","Urban Area","870.44","736","1036","210","332","1176","1738","3579","824.83","916.05","0","10226","716","818"
"1990","Full Time","Rural Area","1723.03","1626.81","864","818","1253","2059","2833","4090","1669.32","1776.74","0","10226","1505","1611"
"1990","Full Time","Urban Area","1922.85","1738","3467","971","1380","2301","3059","5113","1886.1","1959.6","0","25565","1636","1687"
"1990","Not Working","Rural Area","","","","","","","","","","","","","",""
"1990","Not Working","Urban Area","728.7","561.35","84","194","308","1023","1534","1943","606.36","851.04","43","2199","511","807"
"1990","Part Time","Rural Area","770.85","662.73","290","205","344","1125","1467","2403","708.69","833.01","0","3068","562","716"
"1990","Part Time","Urban Area","918.97","767","1047","230","394","1278","1815","3090","877.47","960.47","0","5624","754","818"
"1991","Full Time","Rural Area","1789.58","1674.15","869","837","1278","2147","2873","5113","1732.66","1846.5","174","10226","1564","1675"
"1991","Full Time","Urban Area","1998.96","1790","3469","1023","1432","2377","3068","5417","1964.18","2033.74","0","15339","1687","1764"
"1991","Not Working","Rural Area","","","","","","","","","","","","","",""
"1991","Not Working","Urban Area","990.63","821.27","114","102","307","1534","2045","2757","852.93","1128.33","0","4090","665","1023"
"1991","Part Time","Rural Area","839.85","665","308","230","322","1125","1738","2633","768.08","911.62","57","4628","614","767"
"1991","Part Time","Urban Area","1014.24","818","1073","240","409","1278","1994","4287","959.46","1069.02","0","17043","757","818"
"1992","Full Time","Rural Area","1596.52","1432","2026","716","971","1994","2659","4397","1561.01","1632.03","0","15339","1227","1278"
"1992","Full Time","Urban Area","2015.2","1841","4156","919","1380","2454","3185","5601","1983.92","2046.48","0","17384","1687","1745"
"1992","Not Working","Rural Area","725.21","477.52","47","137","246","971","1790","2328","543.41","907.01","0","2328","307","920"
"1992","Not Working","Urban Area","986.4","822.75","83","205","486","1329","1887","3389","828.62","1144.18","0","3389","511","920"
"1992","Part Time","Rural Area","902.56","767","596","256","460","1176","1790","2858","855.52","949.6","0","3581","767","818"
"1992","Part Time","Urban Area","1064.7","875.41","1156","246","470","1380","2045","4090","1013.53","1115.87","36","10234","818","920"
"1993","Full Time","Rural Area","1747.76","1559","1986","782","1140","2059","2843","5113","1704.12","1791.4","0","20452","1432","1483"
"1993","Full Time","Urban Area","2199.42","1968","4028","1023","1534","2600","3539","6196","2162.14","2236.7","0","28121","1790","1841"
"1993","Not Working","Rural Area","703.5","511","71","179","301","1023","1534","1790","583.38","823.62","0","2556","472","859"
"1993","Not Working","Urban Area","967.01","818","120","169","360","1457","1968","3068","844.98","1089.04","0","3068","614","1074"
"1993","Part Time","Rural Area","977.3","818","552","245","460","1362","1790","3236","924.49","1030.11","51","4602","767","913"
"1993","Part Time","Urban Area","1164.2","955.87","1161","256","511","1534","2454","4550","1119.11","1209.29","0","5113","869","971"
"1994","Full Time","Rural Area","1843.5","1687","1924","842","1278","2147","2939","5266","1797.95","1889.05","0","20452","1534","1636"
"1994","Full Time","Urban Area","2290.16","2045","3805","1176","1608","2702","3612","6391","2250.48","2329.84","0","25565","1892","1943"
"1994","Not Working","Rural Area","890.85","779.53","53","255","680","1278","1534","2301","740.3","1041.4","0","2301","710","1042"
"1994","Not Working","Urban Area","1013.58","795.38","108","82","358","1543","2060","3058","863.67","1163.49","0","4039","486","895"
"1994","Part Time","Rural Area","1024.02","920","551","261","459","1380","1841","3068","967.42","1080.62","0","4955","828","946"
"1994","Part Time","Urban Area","1129.01","985.16","1141","266","510","1500","2045","4141","1082.05","1175.97","0","7669","946","1023"
"1995","Full Time","Rural Area","1948.88","1767.43","1987","971","1380","2301","3137","5624","1897.48","2000.28","0","32603","1636","1687"
"1995","Full Time","Urban Area","2379.37","2096","3723","1227","1657","2812","3835","6546","2329","2429.74","0","51128","1943","1994"
"1995","Not Working","Rural Area","924.97","898.96","71","128","601","1284","1636","1866","791.03","1058.91","0","3068","665","997"
"1995","Not Working","Urban Area","933.6","741.19","118","102","297","1687","1841","2940","805.17","1062.03","0","2940","486","1176"
"1995","Part Time","Rural Area","1075.27","920","615","271","511","1432","1994","5113","1020.45","1130.09","0","5369","869","988"
"1995","Part Time","Urban Area","1266.36","1074","1371","263","532","1687","2506","4346","1214.42","1318.3","0","15339","1023","1125"
"1996","Full Time","Rural Area","2040.46","1790","1926","1023","1432","2403","3415","5624","1994.23","2086.69","179","20452","1687","1769"
"1996","Full Time","Urban Area","2544.89","2199","3563","1278","1738","2954","4090","7669","2493.62","2596.16","52","44617","2045","2096"
"1996","Not Working","Rural Area","971.38","767","56","230","409","1278","2045","2912","799.74","1143.02","65","2912","465","921"
"1996","Not Working","Urban Area","1060.38","1023","99","296","420","1534","1892","3068","907.87","1212.89","20","4090","716","1278"
"1996","Part Time","Rural Area","1148.54","1023","605","294","511","1559","2199","3221","1091.11","1205.97","51","4402","895","1061"
"1996","Part Time","Urban Area","1266.57","1116.03","1408","297","587","1738","2352","3579","1215.75","1317.39","26","17504","1023","1139"
"1997","Full Time","Rural Area","2074.4","1841","1869","1023","1432","2454","3221","5931","2018.99","2129.81","61","25565","1738","1790"
"1997","Full Time","Urban Area","2518.65","2301","3506","1253","1738","3036","4090","7158","2477.97","2559.33","164","12782","2045","2147"
"1997","Not Working","Rural Area","954.8","872.14","52","307","511","1457","1636","2301","810.58","1099.02","162","2301","614","1090"
"1997","Not Working","Urban Area","1191.67","1375.43","79","307","614","1614","2045","2710","1036.37","1346.97","82","2710","767","1380"
"1997","Part Time","Rural Area","1162.93","1046.04","601","291","511","1636","2224","3124","1104.39","1221.47","19","4346","971","1176"
"1997","Part Time","Urban Area","1267.27","1074","1323","302","614","1687","2352","4039","1215.07","1319.47","25","18151","1023","1125"
"1998","Full Time","Rural Area","2138.49","1917.84","2007","991","1432","2556","3569","6442","2089.19","2187.79","0","15339","1790","1841"
"1998","Full Time","Urban Area","2555.41","2301","3769","1240","1790","3068","4141","7490","2514.98","2595.84","0","15339","2137","2199"
"1998","Not Working","Rural Area","982.09","818","49","256","332","1636","1924","3119","789.13","1175.05","82","3119","665","1125"
"1998","Not Working","Urban Area","1084.38","866.96","88","153","307","1636","2301","5341","844.53","1324.23","0","5759","677","1432"
"1998","Part Time","Rural Area","1171.31","1023","712","306","562","1585","2147","3835","1109.66","1232.96","0","8702","988","1125"
"1998","Part Time","Urban Area","1340.51","1176","1533","312","614","1841","2556","4141","1293.04","1387.98","0","14316","1099","1227"
"1999","Full Time","Rural Area","2173.86","1943","1966","1023","1470","2556","3579","6659","2124.21","2223.51","0","20452","1790","1892"
"1999","Full Time","Urban Area","2652.13","2341.36","3679","1278","1790","3068","4346","7321","2607","2697.26","0","33234","2147","2250"
"1999","Not Working","Rural Area","851.04","705.67","53","0","102","1534","1790","2710","671.46","1030.62","0","2710","358","920"
"1999","Not Working","Urban Area","1180.76","956.14","92","131","322","1687","2749","4090","999.16","1362.36","0","4090","665","1242"
"1999","Part Time","Rural Area","1167.42","1052.13","762","271","513","1614","2301","3576","1113.52","1221.32","0","5880","920","1054"
"1999","Part Time","Urban Area","1263.37","1074","1537","307","460","1790","2505","4193","1216.44","1310.3","0","8692","1023","1125"
"2000","Full Time","Rural Area","2187.6","1994","3399","971","1466","2556","3579","6647","2143.76","2231.44","0","25565","1917","1994"
"2000","Full Time","Urban Area","2702.27","2403","6345","1253","1790","3170","4453","9031","2663.1","2741.44","0","18406","2301","2352"
"2000","Not Working","Rural Area","999.75","762.2","90","169","322","1278","1994","5367","810.1","1189.4","0","5367","647","973"
"2000","Not Working","Urban Area","961.41","614","176","151","322","1362","2045","4090","824.25","1098.57","0","4242","511","878"
"2000","Part Time","Rural Area","1118.89","1008.48","1224","271","446","1534","2301","3835","1073.38","1164.4","0","8184","895","1010"
"2000","Part Time","Urban Area","1229.88","1023.94","2609","280","409","1687","2505","4520","1190.51","1269.25","0","14316","1023","1074"
"2001","Full Time","Rural Area","2236.02","2045","3020","1023","1534","2659","3579","6391","2189.8","2282.24","0","20452","1943","2045"
"2001","Full Time","Urban Area","2743.04","2454","5757","1227","1841","3302","4602","8692","2703.17","2782.91","0","20452","2352","2454"
"2001","Not Working","Rural Area","816.11","713.78","79","176","368","1023","1510","4219","660.18","972.04","0","4219","538","869"
"2001","Not Working","Urban Area","987.07","707.64","150","153","322","1432","2029","3579","848.42","1125.72","0","4461","511","920"
"2001","Part Time","Rural Area","1090.32","992.14","1134","286","409","1495","2147","3552","1043.93","1136.71","0","8593","920","1017"
"2001","Part Time","Urban Area","1191.68","1023","2492","266","322","1790","2454","3835","1155.24","1228.12","0","10226","995","1072"
"2002","Full Time","Rural Area","2314.62","2100","3070","1000","1500","2767","3785","7501","2251.22","2378.02","0","24983","2100","2200"
"2002","Full Time","Urban Area","2909.56","2500","6207","1240","1850","3400","4900","10500","2828.07","2991.05","0","132569","2613","2705"
"2002","Not Working","Rural Area","1065.76","808.82","95","160","336","1430","2530","3332","906.4","1225.12","0","3332","613","1034"
"2002","Not Working","Urban Area","1233.32","871.13","165","41","309","1891","3100","4657","1005.71","1460.93","0","13000","430","1050"
