"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Urban Area","1999.17","1841","5054","614","1249","2531","3323","5978","1965.09","2033.25","0","25565","1713","1781"
"1995","Rural Area","1695.84","1579.46","2673","506","1023","2096","2863","5144","1653.23","1738.45","0","32603","1493","1534"
"1995","Urban Area","2051.93","1878.52","5212","562","1278","2556","3507","6391","2011.36","2092.5","0","51128","1774","1790"
"1996","Rural Area","1780.4","1636","2587","520","1125","2210","2965","5369","1740.79","1820.01","51","20452","1534","1636"
"1996","Urban Area","2169.35","1943","5070","614","1309","2659","3681","7158","2128.22","2210.48","20","44617","1790","1845"
"1997","Rural Area","1809.04","1680.19","2522","547","1156","2273","3068","5351","1763.3","1854.78","19","25565","1575","1636"
"1997","Urban Area","2162.73","1994","4908","614","1288","2735","3758","6660","2127.54","2197.92","25","18151","1841","1928"
"1998","Rural Area","1854.35","1692.05","2768","524","1125","2301","3150","6135","1812.72","1895.98","0","15339","1585","1662"
"1998","Urban Area","2181.14","2009.59","5390","588","1279","2812","3784","6851","2146.84","2215.44","0","15339","1892","1943"
"1999","Rural Area","1850.14","1692.33","2781","481","1123","2326","3142","6187","1808.62","1891.66","0","20452","1585","1662"
"1999","Urban Area","2220.92","2045","5308","501","1278","2798","3863","6918","2183.57","2258.27","0","33234","1887","1943"
"2000","Rural Area","1880.6","1738","4715","486","1088","2428","3260","6135","1844.01","1917.19","0","25565","1662","1738"
"2000","Urban Area","2247.42","2045","9130","460","1227","2812","4090","7720","2214.89","2279.95","0","18406","1982","2045"
"2001","Rural Area","1896.89","1790","4233","450","1110","2454","3323","6135","1858.38","1935.4","0","20452","1681","1738"
"2001","Urban Area","2258.07","2045","8399","409","1227","2914","4090","7746","2224.99","2291.15","0","20452","2029","2045"
"2002","Rural Area","1947.76","1800","4356","407","1056","2500","3400","6853","1896.97","1998.55","0","24983","1800","1900"
"2002","Urban Area","2382.77","2100","9148","400","1200","3000","4188","9967","2322.14","2443.4","0","132569","2200","2284"
"2003","Rural Area","2026.14","1800","4140","400","1080","2600","3560","7500","1973.37","2078.91","0","30000","1800","1900"
"2003","Urban Area","2444.36","2200","8652","429","1200","3050","4200","10000","2389.79","2498.93","0","98107","2200","2300"
"2004","Rural Area","2032.66","1840.37","4013","400","1077","2700","3601","7300","1976.46","2088.86","0","50000","1800","1900"
"2004","Urban Area","2464.14","2200","8391","410","1200","3146","4500","10000","2411.73","2516.55","0","60000","2230","2300"
"2005","Rural Area","2049.76","1879.65","3801","400","1042","2750","3685","7000","1995.01","2104.51","0","30000","1800","1900"
"2005","Urban Area","2427.79","2200","7948","400","1200","3100","4349","9986","2377.54","2478.04","0","40000","2250","2300"
"2006","Rural Area","2069.31","1800","4082","400","1050","2700","3600","7500","2016.31","2122.31","0","32000","1800","1880"
"2006","Urban Area","2465.14","2200","8305","400","1200","3200","4500","10000","2405.24","2525.04","0","115926","2200","2300"
"2007","Rural Area","2078.88","1850","3949","400","1085","2700","3632","7600","2024.07","2133.69","0","40329","1800","1900"
"2007","Urban Area","2499.65","2200","7861","400","1200","3200","4500","10000","2444.56","2554.74","0","50000","2200","2300"
"2008","Rural Area","2083.89","1867.6","3708","400","1050","2700","3650","8000","2025.83","2141.95","0","35288","1800","1933"
"2008","Urban Area","2508.84","2200","7480","400","1200","3232","4600","10000","2455.34","2562.34","0","35000","2204","2300"
"2009","Rural Area","2154.44","1934.62","3540","400","1100","2800","3700","8400","2096.86","2212.02","0","24269","1900","2000"
"2009","Urban Area","2546.9","2289.9","6888","400","1200","3280","4700","10000","2489.61","2604.19","0","46856","2296","2359"
"2010","Rural Area","2119.82","1900","4873","400","1000","2800","3798","8400","2067.12","2172.52","0","30000","1800","1900"
"2010","Urban Area","2579.51","2300","9240","400","1200","3300","4800","10000","2528.95","2630.07","0","40000","2200","2300"
"2011","Rural Area","2154.57","1993.64","6047","400","1085","2800","3800","8000","2109.71","2199.43","0","35000","1870","1950"
"2011","Urban Area","2618.9","2326.17","10983","400","1250","3400","5000","10000","2572.29","2665.51","0","70000","2200","2300"
"2012","Rural Area","2176.28","2000","6008","400","1100","2900","4000","8000","2131.21","2221.35","0","35000","1850","1950"
"2012","Urban Area","2640.06","2312.63","10759","400","1250","3500","5000","9940","2590.99","2689.13","0","65000","2200","2300"
"2013","Rural Area","2257.99","2000","6358","440","1121","3000","4000","8000","2212.07","2303.91","0","50000","1850","1950"
"2013","Urban Area","2651.72","2300","12764","420","1200","3500","5000","10000","2609.35","2694.09","0","65000","2100","2200"
"2014","Rural Area","2276.63","2082.44","5740","420","1100","3000","4200","8000","2228.14","2325.12","0","50000","1900","2000"
"2014","Urban Area","2705.49","2400","11117","450","1200","3500","5008","10000","2658.72","2752.26","0","50000","2200","2300"
"2015","Rural Area","2365.56","2100","5660","450","1169","3043","4300","8700","2314.6","2416.52","0","56500","1956","2000"
"2015","Urban Area","2786.16","2450","10973","450","1255","3600","5300","10000","2737.89","2834.43","0","50000","2200","2300"
"2016","Rural Area","2433.63","2119.95","5420","450","1150","3128","4350","10000","2378.95","2488.31","0","56000","1950","2000"
"2016","Urban Area","2800.43","2500","10381","450","1300","3600","5170","10004","2750.97","2849.89","0","57000","2200","2300"
"2017","Rural Area","2471.05","2200","6328","450","1200","3200","4500","9000","2422.4","2519.7","0","61000","2000","2100"
"2017","Urban Area","2844.58","2500","11732","450","1300","3750","5450","10000","2799.06","2890.1","0","50000","2300","2400"
"2018","Rural Area","2579.37","2302.43","6083","450","1300","3400","4600","9000","2530.66","2628.08","0","39151","2100","2200"
"2018","Urban Area","2929.74","2540.28","11552","450","1400","3900","5500","10500","2881.32","2978.16","0","70000","2300","2370"
"2019","Rural Area","2713.85","2492.53","6178","451","1400","3500","4800","11200","2644.61","2783.09","0","50000","2300","2400"
"2019","Urban Area","3213.33","2700","11189","485","1500","4000","5800","11001","2725.63","3701.03","0","2700000","2500","2640"
