"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","no migration background","1974.53","1790","6011","562","1217","2505","3358","6135","1941.48","2007.58","0","40903","1664","1713"
"1996","direct migration background","1898.49","1790","1438","614","1227","2301","3068","7669","1849.77","1947.21","20","8948","1728","1790"
"1996","indirect migration background","1509.2","1176","320","409","560","1764","2574","20452","1354.07","1664.33","26","20452","1176","1432"
"1996","no migration background","2093.23","1886.59","5899","614","1278","2582","3579","6636","2056.52","2129.94","51","44617","1738","1790"
"1997","direct migration background","1963.96","1790","1327","614","1278","2301","3144","8254","1910.78","2017.14","56","10226","1790","1841"
"1997","indirect migration background","1435.61","1222.88","354","348","536","1841","2556","18151","1305.49","1565.73","19","18151","1074","1432"
"1997","no migration background","2094.95","1943","5749","631","1278","2659","3579","6391","2061.9","2128","25","25565","1790","1841"
"1998","direct migration background","1990.7","1823.58","1284","562","1278","2352","3408","7490","1930.55","2050.85","0","12215","1790","1866"
"1998","indirect migration background","1503.72","1341.9","358","317","562","1943","2761","7202","1379.49","1627.95","0","14316","1227","1534"
"1998","no migration background","2120.86","1943","6516","593","1274","2679","3643","6575","2090.25","2151.47","0","15339","1791","1864"
"1999","direct migration background","2187.23","1790","1192","539","1308","2352","3732","7669","2104.33","2270.13","0","33234","1790","1841"
"1999","indirect migration background","1420.29","1408.56","381","332","557","1943","2671","4448","1320.05","1520.53","61","5624","1278","1534"
"1999","no migration background","2126.13","1943","6516","506","1235","2710","3732","6647","2094.76","2157.5","0","20452","1790","1841"
"2000","direct migration background","1945.98","1790","1809","461","1217","2403","3272","6800","1887.07","2004.89","0","15339","1790","1892"
"2000","indirect migration background","1543.88","1534","498","322","614","2075","2812","4806","1452.76","1635","0","6180","1432","1636"
"2000","no migration background","2185.23","1994","11538","477","1187","2787","3859","7669","2157.11","2213.35","0","25565","1892","1943"
"2001","direct migration background","1956.75","1790","1627","389","1176","2403","3323","7669","1892.55","2020.95","0","15339","1790","1892"
"2001","indirect migration background","1765.74","1545.17","467","322","647","2301","3323","7669","1644.35","1887.13","0","12782","1432","1728"
"2001","no migration background","2192.45","2045","10538","432","1176","2812","3859","7669","2163.9","2221","0","20452","1932","1983"
"2002","direct migration background","1934.89","1800","1544","325","1000","2490","3280","7365","1825.8","2043.98","0","50000","1894","2000"
"2002","indirect migration background","1782.25","1600","478","325","646","2350","3300","7000","1638.41","1926.09","0","17500","1500","1800"
"2002","no migration background","2314.88","2050","11482","440","1200","3000","4000","9000","2265.19","2364.57","0","132569","2100","2150"
"2003","direct migration background","1972.49","1800","1411","350","1000","2549","3300","8700","1886.24","2058.74","0","26000","1900","2000"
"2003","indirect migration background","1795.39","1600","482","320","623","2500","3475","7500","1594.37","1996.41","0","30000","1500","1840"
"2003","no migration background","2390.25","2100","10899","462","1200","3000","4145","9300","2344.57","2435.93","0","98107","2100","2200"
"2004","direct migration background","2002.15","1800","1337","400","1100","2500","3500","6800","1914.36","2089.94","0","17000","1900","2000"
"2004","indirect migration background","1712.63","1449.26","479","400","671","2400","3500","5800","1578.48","1846.78","19","10800","1500","1855"
"2004","no migration background","2412.7","2124.08","10588","420","1200","3028","4300","10000","2367.63","2457.77","0","60000","2147","2200"
"2005","direct migration background","1962.21","1800","1236","350","1000","2500","3419","7500","1866.4","2058.02","0","20000","1900","2005"
"2005","indirect migration background","1804.56","1648.05","479","325","677","2500","3601","5800","1659.66","1949.46","0","12000","1596","1932"
"2005","no migration background","2389.66","2179.93","10034","400","1200","3073","4200","9088","2346.78","2432.54","0","40000","2160","2222"
"2006","direct migration background","2021.21","1800","1258","400","977","2500","3630","9000","1928.29","2114.13","0","18000","1840","2000"
"2006","indirect migration background","1797.17","1606.79","491","380","747","2500","3302","5600","1670.49","1923.85","0","11240","1550","1900"
"2006","no migration background","2420.32","2150","10638","400","1200","3100","4333","10000","2370.74","2469.9","0","115926","2100","2200"
"2007","direct migration background","2050.1","1846.24","1112","400","980","2600","3550","8000","1927.33","2172.87","0","30000","1900","2072"
"2007","indirect migration background","1862.24","1682.54","509","350","750","2500","3500","5835","1711.53","2012.95","0","16000","1600","2000"
"2007","no migration background","2440.35","2150","10189","400","1200","3100","4420","9788","2395.18","2485.52","0","50000","2100","2200"
"2008","direct migration background","2057.16","1874.42","1040","370","900","2600","3703","8000","1942.03","2172.29","0","20024","1850","2000"
"2008","indirect migration background","1888.92","1800","508","326","720","2600","3500","5900","1748.35","2029.49","0","13500","1600","1900"
"2008","no migration background","2455.58","2191.81","9640","400","1200","3161","4500","10000","2410.57","2500.59","0","35288","2100","2200"
"2009","direct migration background","2012.75","1800","899","380","800","2600","3600","8200","1897","2128.5","0","16000","1800","2000"
"2009","indirect migration background","2040.02","1800","466","400","800","2800","3950","6500","1884.08","2195.96","0","11663","1700","2000"
"2009","no migration background","2508.71","2230","9063","400","1200","3200","4500","10000","2461.61","2555.81","0","46856","2200","2296"
"2010","direct migration background","2125.67","1800","1499","355","790","2700","3700","9819","2017.17","2234.17","0","38446","1800","2000"
"2010","indirect migration background","1972.82","1700","677","330","680","2800","3720","7000","1825.14","2120.5","0","23961","1800","2100"
"2010","no migration background","2507.3","2245.28","11937","400","1200","3200","4500","10000","2465.41","2549.19","0","40000","2100","2200"
"2011","direct migration background","2193.32","1928","1789","400","980","2800","4000","9000","2107.76","2278.88","0","27000","1800","2000"
"2011","indirect migration background","2130.62","1800","836","400","860","2850","4000","7650","1992.59","2268.65","0","20000","1800","2000"
"2011","no migration background","2530.1","2300","14405","405","1240","3300","4700","9500","2491.99","2568.21","0","70000","2128","2200"
"2012","direct migration background","2190.15","1900","1792","400","1000","2800","4000","9000","2081.05","2299.25","0","48688","1800","2000"
"2012","indirect migration background","2173.79","1830.43","855","400","850","2900","4199","7800","2037.24","2310.34","0","20000","1770","2000"
"2012","no migration background","2562.24","2300","14120","400","1250","3368","4800","9400","2523.27","2601.21","0","65000","2150","2200"
"2013","direct migration background","2120.05","1900","4051","400","900","2800","4000","8600","2069.62","2170.48","0","24900","1700","1800"
"2013","indirect migration background","2274.93","2000","1407","400","809","3000","4300","10000","2158.6","2391.26","0","35000","1688","1900"
"2013","no migration background","2619.31","2300","13664","450","1249","3450","5000","9614","2578.82","2659.8","0","65000","2200","2220"
"2014","direct migration background","2193.24","1900","3241","420","970","2800","4200","9000","2131.53","2254.95","0","30000","1730","1800"
"2014","indirect migration background","2253.74","1940.81","1204","400","840","3000","4500","9700","2124.44","2383.04","0","35000","1700","1900"
"2014","no migration background","2660.53","2378","12412","450","1250","3500","5000","10000","2617.77","2703.29","0","50000","2235","2300"
"2015","direct migration background","2301.97","2000","3770","449","1028","3000","4300","9800","2241.28","2362.66","0","30000","1800","1900"
"2015","indirect migration background","2375.62","2090.05","1120","400","850","3000","4500","10000","2237.1","2514.14","0","40000","1800","2000"
"2015","no migration background","2742.75","2400","11743","450","1300","3508","5100","10000","2697.25","2788.25","0","56500","2300","2400"
"2016","direct migration background","2350.47","2000","3649","408","950","3000","4400","11000","2289.2","2411.74","0","30000","1700","1800"
"2016","indirect migration background","2501.46","2200","1101","424","913","3296","4901","10300","2347.6","2655.32","0","43000","1700","2000"
"2016","no migration background","2768.19","2450","11051","450","1358","3600","5000","10000","2721.26","2815.12","0","57000","2300","2400"
"2017","direct migration background","2374.56","2033.37","3902","450","1000","3020","4507","10000","2317.58","2431.54","0","30000","1662","1800"
"2017","indirect migration background","2398.22","2100","1206","330","900","3200","4700","10500","2259.96","2536.48","0","40000","1800","2000"
"2017","no migration background","2825.55","2500","12952","450","1387","3700","5200","10000","2783.47","2867.63","0","61000","2400","2500"
"2018","direct migration background","2481.56","2200","4042","450","1150","3200","4800","10000","2426.43","2536.69","0","30000","1700","1800"
"2018","indirect migration background","2485.17","2100","1224","376","900","3350","4900","10500","2349.12","2621.22","0","39151","1800","2000"
"2018","no migration background","2922.71","2600","12369","450","1479","3820","5350","10000","2877.25","2968.17","0","70000","2450","2500"
"2019","direct migration background","2599.52","2300","3842","450","1200","3300","4800","12200","2518.78","2680.26","0","90000","1800","1904"
"2019","indirect migration background","2798.05","2478.88","1261","450","1195","3700","4980","12500","2467.11","3128.99","0","150000","2200","2500"
"2019","no migration background","3143.83","2700","13330","500","1500","4000","5500","11000","2734.92","3552.74","0","2700000","2740","2800"
