"year","e11102","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Full Time","1541.79","1431","5465","764","1074","1841","2457","4602","1519.86","1563.72","0","14443","1329","1380"
"1984","Employed","Not Working","","","","","","","","","","","","","",""
"1984","Employed","Part Time","813.85","614","1514","199","296","1099","1534","3068","774.03","853.67","0","16873","631","707"
"1984","Not Employed","Full Time","","","","","","","","","","","","","",""
"1984","Not Employed","Not Working","779.79","709.8","183","150","291","1048","1432","3272","687.4","872.18","0","4582","618","792"
"1984","Not Employed","Part Time","","","","","","","","","","","","","",""
"1985","Employed","Full Time","1574.03","1432","4828","767","1125","1892","2556","4602","1550.7","1597.36","0","20452","1373","1398"
"1985","Employed","Not Working","","","","","","","","","","","","","",""
"1985","Employed","Part Time","836.73","675","1518","198","311","1125","1585","3068","800.63","872.83","0","9368","675","767"
"1985","Not Employed","Full Time","","","","","","","","","","","","","",""
"1985","Not Employed","Not Working","714.9","542.31","183","153","222","1023","1478","2761","629.63","800.17","0","2917","511","818"
"1985","Not Employed","Part Time","","","","","","","","","","","","","",""
"1986","Employed","Full Time","1632.02","1483","4726","787","1125","1943","2556","5113","1607.04","1657","0","16361","1432","1432"
"1986","Employed","Not Working","","","","","","","","","","","","","",""
"1986","Employed","Part Time","827.74","665","1430","205","317","1150","1687","3068","794.22","861.26","0","8692","665","734"
"1986","Not Employed","Full Time","","","","","","","","","","","","","",""
"1986","Not Employed","Not Working","792.03","767","153","112","283","1125","1483","2711","703.51","880.55","0","2711","614","916"
"1986","Not Employed","Part Time","","","","","","","","","","","","","",""
"1987","Employed","Full Time","1661.82","1534","4760","767","1176","1946","2659","5103","1635.81","1687.83","0","15339","1432","1483"
"1987","Employed","Not Working","","","","","","","","","","","","","",""
"1987","Employed","Part Time","787.17","665","1430","199","314","1073","1534","2761","755.42","818.92","0","7056","665","716"
"1987","Not Employed","Full Time","","","","","","","","","","","","","",""
"1987","Not Employed","Not Working","748.82","676.29","107","153","220","1023","1534","2531","639.02","858.62","26","3100","409","759"
"1987","Not Employed","Part Time","","","","","","","","","","","","","",""
"1988","Employed","Full Time","1732.66","1581.32","4471","818","1227","2045","2761","5113","1705.15","1760.17","0","13331","1508","1534"
"1988","Employed","Not Working","","","","","","","","","","","","","",""
"1988","Employed","Part Time","877.81","716","1403","205","317","1176","1738","3579","840.89","914.73","0","7158","672","767"
"1988","Not Employed","Full Time","","","","","","","","","","","","","",""
"1988","Not Employed","Not Working","794.74","669.92","114","102","261","1176","1687","2557","684.75","904.73","0","2557","511","818"
"1988","Not Employed","Part Time","","","","","","","","","","","","","",""
"1989","Employed","Full Time","1807.8","1636","4436","920","1278","2096","2863","5113","1778.81","1836.79","0","23008","1534","1585"
"1989","Employed","Not Working","","","","","","","","","","","","","",""
"1989","Employed","Part Time","887.09","741.45","1318","215","339","1186","1789","3170","846.94","927.24","0","10226","716","792"
"1989","Not Employed","Full Time","","","","","","","","","","","","","",""
"1989","Not Employed","Not Working","903.81","767","126","194","332","1245","2045","2761","795.72","1011.9","0","2761","562","920"
"1989","Not Employed","Part Time","","","","","","","","","","","","","",""
"1990","Employed","Full Time","1880.16","1687","4331","920","1329","2250","2995","5113","1848.79","1911.53","0","25565","1621","1636"
"1990","Employed","Not Working","","","","","","","","","","","","","",""
"1990","Employed","Part Time","884.41","764.15","1337","227","373","1240","1790","3068","849.07","919.75","0","5624","716","767"
"1990","Not Employed","Full Time","","","","","","","","","","","","","",""
"1990","Not Employed","Not Working","723.09","560.5","101","81","225","1022","1534","2454","607.92","838.26","0","2454","510","767"
"1990","Not Employed","Part Time","","","","","","","","","","","","","",""
"1991","Employed","Full Time","1952.78","1790","4338","971","1395","2318","3068","5369","1922.67","1982.89","0","15339","1687","1738"
"1991","Employed","Not Working","","","","","","","","","","","","","",""
"1991","Employed","Part Time","971.32","767","1381","240","383","1228","1892","4090","925.79","1016.85","0","17043","721","818"
"1991","Not Employed","Full Time","","","","","","","","","","","","","",""
"1991","Not Employed","Not Working","942.67","812.22","140","102","291","1534","1943","2757","822.32","1063.02","0","4090","614","971"
"1991","Not Employed","Part Time","","","","","","","","","","","","","",""
"1992","Employed","Full Time","1890.71","1738","6245","818","1227","2301","3068","5471","1866.25","1915.17","0","17384","1556","1611"
"1992","Employed","Not Working","","","","","","","","","","","","","",""
"1992","Employed","Part Time","1013.33","844","1767","246","463","1310","2036","3697","976.12","1050.54","0","10234","818","869"
"1992","Not Employed","Full Time","","","","","","","","","","","","","",""
"1992","Not Employed","Not Working","893.38","716","133","153","294","1227","1841","3389","776.56","1010.2","0","3389","511","920"
"1992","Not Employed","Part Time","","","","","","","","","","","","","",""
"1993","Employed","Full Time","2068.47","1841","6014","920","1380","2454","3368","6033","2039.21","2097.73","0","28121","1687","1738"
"1993","Employed","Not Working","","","","","","","","","","","","","",""
"1993","Employed","Part Time","1108.15","920","1713","256","486","1483","2181","3937","1073.09","1143.21","0","5113","869","920"
"1993","Not Employed","Full Time","","","","","","","","","","","","","",""
"1993","Not Employed","Not Working","875.56","712.6","191","169","358","1278","1816","2630","786.47","964.65","0","3068","570","920"
"1993","Not Employed","Part Time","","","","","","","","","","","","","",""
"1994","Employed","Full Time","2161.17","1943","5729","1052","1531","2556","3477","6135","2130.33","2192.01","0","25565","1790","1822"
"1994","Employed","Not Working","","","","","","","","","","","","","",""
"1994","Employed","Part Time","1096.9","971","1692","266","489","1460","2045","4090","1060.15","1133.65","0","7669","920","987"
"1994","Not Employed","Full Time","","","","","","","","","","","","","",""
"1994","Not Employed","Not Working","977.28","785.69","161","144","376","1518","1902","3058","866.13","1088.43","0","4039","616","920"
"1994","Not Employed","Part Time","","","","","","","","","","","","","",""
"1995","Employed","Full Time","2248.97","1994","5710","1125","1534","2648","3579","6391","2211.28","2286.66","0","51128","1841","1892"
"1995","Employed","Not Working","","","","","","","","","","","","","",""
"1995","Employed","Part Time","1210.11","1023","1986","266","517","1585","2301","4404","1170.25","1249.97","0","15339","971","1023"
"1995","Not Employed","Full Time","","","","","","","","","","","","","",""
"1995","Not Employed","Not Working","930.48","818","189","128","297","1432","1841","2940","836.5","1024.46","0","3068","665","997"
"1995","Not Employed","Part Time","","","","","","","","","","","","","",""
"1996","Employed","Full Time","2397.19","2096","5489","1176","1611","2812","3937","7158","2359.79","2434.59","52","44617","1933","1960"
"1996","Employed","Not Working","","","","","","","","","","","","","",""
"1996","Employed","Part Time","1232.89","1074","2013","297","562","1687","2301","3579","1193.28","1272.5","26","17504","1023","1089"
"1996","Not Employed","Full Time","","","","","","","","","","","","","",""
"1996","Not Employed","Not Working","1030.6","920","155","286","420","1534","1994","3068","915.03","1146.17","20","4090","716","1125"
"1996","Not Employed","Part Time","","","","","","","","","","","","","",""
"1997","Employed","Full Time","2390.78","2139.81","5375","1156","1636","2863","3886","6749","2357.63","2423.93","61","25565","1944","2045"
"1997","Employed","Not Working","","","","","","","","","","","","","",""
"1997","Employed","Part Time","1236.79","1074","1924","302","588","1636","2301","3910","1196.45","1277.13","19","18151","1023","1125"
"1997","Not Employed","Full Time","","","","","","","","","","","","","",""
"1997","Not Employed","Not Working","1123.58","1121.08","131","307","581","1534","1994","2710","1013.65","1233.51","82","2710","767","1176"
"1997","Not Employed","Part Time","","","","","","","","","","","","","",""
"1998","Employed","Full Time","2432.78","2186","5776","1125","1637","2947","4039","7414","2400.93","2464.63","0","15339","2018","2045"
"1998","Employed","Not Working","","","","","","","","","","","","","",""
"1998","Employed","Part Time","1293.85","1125","2245","312","599","1774","2420","4141","1255.92","1331.78","0","14316","1074","1176"
"1998","Not Employed","Full Time","","","","","","","","","","","","","",""
"1998","Not Employed","Not Working","1049.97","866.27","137","184","317","1636","2231","4341","881.53","1218.41","0","5759","803","1227"
"1998","Not Employed","Part Time","","","","","","","","","","","","","",""
"1999","Employed","Full Time","2512.86","2223.59","5645","1181","1687","2965","4110","7158","2478.35","2547.37","0","33234","2045","2074"
"1999","Employed","Not Working","","","","","","","","","","","","","",""
"1999","Employed","Part Time","1235.23","1074","2299","297","478","1738","2454","3866","1199.02","1271.44","0","8692","1022","1074"
"1999","Not Employed","Full Time","","","","","","","","","","","","","",""
"1999","Not Employed","Not Working","1065.04","920","145","61","266","1603","2148","3578","931.41","1198.67","0","4090","614","971"
"1999","Not Employed","Part Time","","","","","","","","","","","","","",""
"2000","Employed","Full Time","2542.95","2268","9744","1125","1687","3068","4193","8181","2512.85","2573.05","0","25565","2148","2199"
"2000","Employed","Not Working","","","","","","","","","","","","","",""
"2000","Employed","Part Time","1197.57","1023","3833","280","409","1636","2454","4125","1167.02","1228.12","0","14316","982","1023"
"2000","Not Employed","Full Time","","","","","","","","","","","","","",""
"2000","Not Employed","Not Working","972.05","716","266","153","322","1362","2045","4090","861.6","1082.5","0","5367","570","869"
"2000","Not Employed","Part Time","","","","","","","","","","","","","",""
"2001","Employed","Full Time","2588.82","2301","8777","1150","1738","3068","4218","8181","2557.81","2619.83","0","20452","2250","2301"
"2001","Employed","Not Working","","","","","","","","","","","","","",""
"2001","Employed","Part Time","1162.83","1023","3626","271","352","1643","2352","3717","1133.85","1191.81","0","10226","971","1023"
"2001","Not Employed","Full Time","","","","","","","","","","","","","",""
"2001","Not Employed","Not Working","935.01","716","229","169","322","1227","1994","3835","829.99","1040.03","0","4461","583","838"
"2001","Not Employed","Part Time","","","","","","","","","","","","","",""
"2002","Employed","Full Time","2724.16","2400","9277","1125","1750","3200","4500","10000","2665.27","2783.05","0","132569","2500","2500"
"2002","Employed","Not Working","","","","","","","","","","","","","",""
"2002","Employed","Part Time","1213.47","1000","3967","295","359","1650","2500","4500","1172.38","1254.56","0","23000","1020","1100"
"2002","Not Employed","Full Time","","","","","","","","","","","","","",""
"2002","Not Employed","Not Working","1172.42","867.99","260","115","318","1700","2530","4018","1016.84","1328","0","13000","650","1000"
"2002","Not Employed","Part Time","","","","","","","","","","","","","",""
"2003","Employed","Full Time","2824.42","2500","8643","1200","1800","3313","4600","10000","2770.84","2878","0","98107","2500","2590"
"2003","Employed","Not Working","","","","","","","","","","","","","",""
"2003","Employed","Part Time","1292.2","1040","3878","300","400","1800","2600","5500","1250.87","1333.53","0","19890","1050","1114"
"2003","Not Employed","Full Time","","","","","","","","","","","","","",""
"2003","Not Employed","Not Working","1219.92","878.58","271","170","400","1650","2650","6499","1066","1373.84","0","8333","672","1000"
"2003","Not Employed","Part Time","","","","","","","","","","","","","",""
"2004","Employed","Full Time","2848.87","2500","8228","1180","1800","3400","4750","10000","2796.45","2901.29","0","60000","2550","2600"
"2004","Employed","Not Working","","","","","","","","","","","","","",""
"2004","Employed","Part Time","1319.92","1047.82","3906","291","400","1770","2557","6000","1277.77","1362.07","0","20000","1075","1138"
"2004","Not Employed","Full Time","","","","","","","","","","","","","",""
"2004","Not Employed","Not Working","1426.3","1061.45","270","150","436","1993","3000","6870","1260.38","1592.22","0","8099","800","1100"
"2004","Not Employed","Part Time","","","","","","","","","","","","","",""
"2005","Employed","Full Time","2843.59","2500","7802","1170","1800","3400","4750","10000","2793.86","2893.32","0","40000","2600","2655"
"2005","Employed","Not Working","","","","","","","","","","","","","",""
"2005","Employed","Part Time","1259.36","1000","3698","254","400","1750","2571","4500","1220.29","1298.43","0","20000","1000","1100"
"2005","Not Employed","Full Time","","","","","","","","","","","","","",""
"2005","Not Employed","Not Working","1133.65","800","249","120","338","1500","2600","5700","953.37","1313.93","0","9684","675","1000"
"2005","Not Employed","Part Time","","","","","","","","","","","","","",""
"2006","Employed","Full Time","2884.76","2500","8193","1100","1800","3400","4800","10000","2825.01","2944.51","0","115926","2550","2607"
"2006","Employed","Not Working","","","","","","","","","","","","","",""
"2006","Employed","Part Time","1248.64","1000.46","3913","250","400","1700","2600","4414","1211.85","1285.43","0","20000","1015","1100"
"2006","Not Employed","Full Time","","","","","","","","","","","","","",""
"2006","Not Employed","Not Working","1413.96","1003.6","281","120","350","2000","2800","11960","1254.83","1573.09","0","11960","800","1250"
"2006","Not Employed","Part Time","","","","","","","","","","","","","",""
"2007","Employed","Full Time","2952.03","2550","7705","1200","1820","3499","4916","10500","2897.55","3006.51","0","50000","2600","2700"
"2007","Employed","Not Working","","","","","","","","","","","","","",""
"2007","Employed","Part Time","1237.39","1005.94","3776","276","400","1700","2500","4800","1195.94","1278.84","0","29812","1050","1110"
"2007","Not Employed","Full Time","","","","","","","","","","","","","",""
"2007","Not Employed","Not Working","1237.73","882.68","329","131","365","2000","2600","4636","1106.11","1369.35","0","6502","800","1200"
"2007","Not Employed","Part Time","","","","","","","","","","","","","",""
"2008","Employed","Full Time","2966.5","2600","7346","1220","1850","3500","4923","10500","2913.48","3019.52","0","35288","2600","2674"
"2008","Employed","Not Working","","","","","","","","","","","","","",""
"2008","Employed","Part Time","1216.96","990","3588","250","400","1680","2500","4799","1177.18","1256.74","0","20000","1000","1100"
"2008","Not Employed","Full Time","","","","","","","","","","","","","",""
"2008","Not Employed","Not Working","1272.03","897.83","254","52","245","1950","2950","6000","995.42","1548.64","0","19874","500","1089"
"2008","Not Employed","Part Time","","","","","","","","","","","","","",""
"2009","Employed","Full Time","3016.59","2600","6818","1200","1900","3500","5000","10031","2960.45","3072.73","0","46856","2611","2740"
"2009","Employed","Not Working","","","","","","","","","","","","","",""
"2009","Employed","Part Time","1299.28","1000","3424","256","400","1800","2770","5000","1257.52","1341.04","0","20000","1000","1100"
"2009","Not Employed","Full Time","","","","","","","","","","","","","",""
"2009","Not Employed","Not Working","1196.23","678.85","186","180","300","1800","3000","11000","992.25","1400.21","0","11000","676","1100"
"2009","Not Employed","Part Time","","","","","","","","","","","","","",""
"2010","Employed","Full Time","3053.24","2610","8821","1200","1900","3550","5000","12000","3001.19","3105.29","0","40000","2700","2800"
"2010","Employed","Not Working","","","","","","","","","","","","","",""
"2010","Employed","Part Time","1206","930","4903","213","400","1700","2600","4600","1173.27","1238.73","0","20000","998","1050"
"2010","Not Employed","Full Time","","","","","","","","","","","","","",""
"2010","Not Employed","Not Working","1377.14","1200","389","145","400","2001","3100","4400","1255.62","1498.66","0","10300","689","1100"
"2010","Not Employed","Part Time","","","","","","","","","","","","","",""
"2011","Employed","Full Time","3050.71","2654","10365","1200","1900","3600","5100","10000","3003.21","3098.21","0","70000","2700","2800"
"2011","Employed","Not Working","","","","","","","","","","","","","",""
"2011","Employed","Part Time","1325.69","1000","6191","299","400","1800","2788","5200","1294.55","1356.83","0","20000","1050","1105"
"2011","Not Employed","Full Time","","","","","","","","","","","","","",""
"2011","Not Employed","Not Working","1168.49","800","474","163","360","1800","2800","4500","1068.38","1268.6","0","8300","644","855"
"2011","Not Employed","Part Time","","","","","","","","","","","","","",""
"2012","Employed","Full Time","3079.17","2700","10170","1240","1900","3700","5200","10000","3029.99","3128.35","0","65000","2720","2800"
"2012","Employed","Not Working","","","","","","","","","","","","","",""
"2012","Employed","Part Time","1341.47","1000","6104","270","400","1800","2800","5240","1306.84","1376.1","0","42000","1000","1100"
"2012","Not Employed","Full Time","","","","","","","","","","","","","",""
"2012","Not Employed","Not Working","1452.13","1200","493","80","330","2228","3390","5801","1316.51","1587.75","0","19353","850","1200"
"2012","Not Employed","Part Time","","","","","","","","","","","","","",""
"2013","Employed","Full Time","3205.17","2800","9474","1300","2000","3893","5500","10000","3153.68","3256.66","0","65000","2800","2900"
"2013","Employed","Not Working","","","","","","","","","","","","","",""
"2013","Employed","Part Time","1393.45","1084","5940","250","440","1900","2800","6500","1359.01","1427.89","0","30000","1050","1100"
"2013","Not Employed","Full Time","","","","","","","","","","","","","",""
"2013","Not Employed","Not Working","1936.22","1700","3708","340","711","2600","3996","7031","1882.93","1989.51","0","35000","1600","1700"
"2013","Not Employed","Part Time","","","","","","","","","","","","","",""
"2014","Employed","Full Time","3241.81","2800","9960","1253","2050","3950","5500","10000","3193.25","3290.37","0","50000","2800","2857"
"2014","Employed","Not Working","","","","","","","","","","","","","",""
"2014","Employed","Part Time","1366.63","1065.05","6225","280","450","1800","2800","6000","1333.49","1399.77","0","30000","1021","1100"
"2014","Not Employed","Full Time","","","","","","","","","","","","","",""
"2014","Not Employed","Not Working","1743","1261.86","672","145","450","2600","3400","5646","1561.75","1924.25","0","50000","1000","1200"
"2014","Not Employed","Part Time","","","","","","","","","","","","","",""
"2015","Employed","Full Time","3358.93","2900","9251","1340","2100","4000","5800","10934","3305.01","3412.85","0","56500","2860","3000"
"2015","Employed","Not Working","","","","","","","","","","","","","",""
"2015","Employed","Part Time","1461.3","1187.27","5820","300","450","2000","3100","6000","1424.97","1497.63","0","40000","1100","1200"
"2015","Not Employed","Full Time","","","","","","","","","","","","","",""
"2015","Not Employed","Not Working","1743.4","1500","1562","170","450","2500","3800","7200","1664.67","1822.13","0","11900","1500","1600"
"2015","Not Employed","Part Time","","","","","","","","","","","","","",""
"2016","Employed","Full Time","3395.87","2934.78","8934","1490","2111","4000","5600","11600","3341.14","3450.6","0","57000","2900","3000"
"2016","Employed","Not Working","","","","","","","","","","","","","",""
"2016","Employed","Part Time","1511.11","1200","5769","300","450","2000","3154","6300","1474.29","1547.93","0","28000","1122","1200"
"2016","Not Employed","Full Time","","","","","","","","","","","","","",""
"2016","Not Employed","Not Working","1067.62","600","1095","34","258","1500","2800","5200","1005.09","1130.15","0","10000","470","640"
"2016","Not Employed","Part Time","","","","","","","","","","","","","",""
"2017","Employed","Full Time","3461.12","3000","10201","1500","2200","4200","6000","11120","3411.81","3510.43","0","61000","3000","3000"
"2017","Employed","Not Working","","","","","","","","","","","","","",""
"2017","Employed","Part Time","1535.66","1200","6502","320","450","2100","3200","6500","1501.49","1569.83","0","35000","1200","1254"
"2017","Not Employed","Full Time","","","","","","","","","","","","","",""
"2017","Not Employed","Not Working","1133.35","568.51","1357","50","230","1700","2800","6100","1070.78","1195.92","0","15000","650","800"
"2017","Not Employed","Part Time","","","","","","","","","","","","","",""
"2018","Employed","Full Time","3583.12","3150","9778","1600","2300","4325","6000","11600","3530.12","3636.12","0","70000","3000","3100"
"2018","Employed","Not Working","","","","","","","","","","","","","",""
"2018","Employed","Part Time","1597.42","1280.5","6512","310","450","2200","3327","6800","1561.64","1633.2","0","30004","1202","1300"
"2018","Not Employed","Full Time","","","","","","","","","","","","","",""
"2018","Not Employed","Not Working","1192.35","780.43","1345","102","250","1672","2760","5999","1133.28","1251.42","0","10073","800","920"
"2018","Not Employed","Part Time","","","","","","","","","","","","","",""
"2019","Employed","Full Time","3712.36","3200","10555","1665","2400","4500","6000","13000","3633","3791.72","0","165000","3300","3400"
"2019","Employed","Not Working","","","","","","","","","","","","","",""
"2019","Employed","Part Time","1761.43","1400","6434","400","630","2400","3500","7000","1592.45","1930.41","0","5e+05","1400","1487"
"2019","Not Employed","Full Time","","","","","","","","","","","","","",""
"2019","Not Employed","Not Working","3124.91","1024.99","1444","117","415","2400","4090","12500","-546.29","6796.11","0","2700000","860","1032"
"2019","Not Employed","Part Time","","","","","","","","","","","","","",""
