"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","895.29","869","2584","210","475","1205","1534","2556","875.31","915.27","0","6135","869","910"
"1984","Employed","Male","1661.67","1534","4395","844","1212","1943","2556","5113","1634.56","1688.78","0","16873","1432","1483"
"1984","Not Employed","Female","586.18","575.55","89","153","256","792","1023","2096","494.59","677.77","0","2096","409","716"
"1984","Not Employed","Male","949.1","850.49","94","102","301","1278","1738","3272","796.8","1101.4","0","4582","767","997"
"1985","Employed","Female","927.3","886.94","2410","230","511","1278","1610","2556","906.45","948.15","0","4090","869","920"
"1985","Employed","Male","1685.64","1534","3936","828","1227","2035","2659","5113","1657.49","1713.79","0","20452","1439","1506"
"1985","Not Employed","Female","599.74","437.66","104","123","205","920","1215","2023","503.98","695.5","0","2657","336","716"
"1985","Not Employed","Male","892.64","726.39","79","153","256","1329","1874","2917","746.02","1039.26","0","2917","716","1023"
"1986","Employed","Female","979.97","920","2350","256","532","1299","1687","2812","955.91","1004.03","0","11248","920","946"
"1986","Employed","Male","1735.52","1555.33","3806","850","1253","2045","2761","5113","1706.17","1764.87","0","16361","1508","1534"
"1986","Not Employed","Female","655.65","533.69","84","102","202","971","1432","2402","543.37","767.93","0","2402","387","767"
"1986","Not Employed","Male","981.84","1025.38","69","256","511","1253","1637","2711","847.45","1116.23","0","2711","777","1125"
"1987","Employed","Female","985.7","945.36","2383","240","512","1329","1738","2863","960.78","1010.62","0","12782","920","971"
"1987","Employed","Male","1759.93","1632.68","3807","774","1278","2083","2833","5113","1729.25","1790.61","0","15339","1534","1585"
"1987","Not Employed","Female","651.88","562.14","74","121","205","869","1432","2531","532.33","771.43","26","2531","256","657"
"1987","Not Employed","Male","915.81","940.15","33","153","409","1253","1534","3100","689.72","1141.9","60","3100","614","1125"
"1988","Employed","Female","1048.3","997","2294","225","511","1432","1790","3170","1019.08","1077.52","0","10159","920","992"
"1988","Employed","Male","1840.86","1636","3580","920","1329","2199","2965","5113","1809.17","1872.55","0","13331","1585","1636"
"1988","Not Employed","Female","621.34","581.58","65","72","207","921","1278","1687","501.17","741.51","0","1892","241","741"
"1988","Not Employed","Male","1014.56","918.42","49","222","404","1483","2045","2557","823.7","1205.42","0","2557","593","1176"
"1989","Employed","Female","1096.79","1074","2278","256","593","1457","1882","3170","1069.96","1123.62","0","9382","1022","1069"
"1989","Employed","Male","1925.65","1738","3476","1023","1380","2301","3068","5880","1890.43","1960.87","0","23008","1636","1687"
"1989","Not Employed","Female","712.18","652.77","65","194","332","1058","1278","2091","607.58","816.78","0","2091","435","767"
"1989","Not Employed","Male","1135.03","1198.07","61","184","332","1662","2178","2761","953.74","1316.32","0","2761","852","1238"
"1990","Employed","Female","1126.96","1074","2277","281","614","1511","1943","3068","1096.05","1157.87","0","12782","1023","1074"
"1990","Employed","Male","1986.96","1790","3391","971","1432","2377","3068","5120","1950.24","2023.68","16","25565","1713","1790"
"1990","Not Employed","Female","486.68","503.7","54","67","199","741","782","1227","384.16","589.2","0","1483","383","665"
"1990","Not Employed","Male","986.14","971.65","47","194","358","1483","1943","2454","791.34","1180.94","0","2454","633","1368"
"1991","Employed","Female","1169.22","1075.27","2320","276","639","1534","2045","3426","1140.91","1197.53","0","12782","1023","1125"
"1991","Employed","Male","2083.9","1866","3399","1023","1534","2506","3272","5624","2046.5","2121.3","26","17043","1790","1841"
"1991","Not Employed","Female","680.55","516.88","75","83","194","1063","1534","2433","539.26","821.84","0","2863","248","767"
"1991","Not Employed","Male","1204.52","1278","65","235","460","1790","2147","2757","1017.33","1391.71","0","4090","869","1483"
"1992","Employed","Female","1204.93","1104.37","3364","349","716","1585","2096","3579","1182.14","1227.72","0","12782","1023","1074"
"1992","Employed","Male","2026.6","1841","4648","844","1362","2505","3272","5752","1995.67","2057.53","0","17384","1713","1774"
"1992","Not Employed","Female","722.22","562.75","78","137","246","1074","1790","1887","612.96","831.48","0","1943","321","818"
