"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","Rural Area","Male","2010.82","1793.87","1508","818","1424","2403","3375","5624","1945.29","2076.35","0","32603","1687","1738"
"1995","Urban Area","Female","1463.08","1401.76","2222","298","818","1943","2531","4090","1423.21","1502.95","0","19429","1278","1380"
"1995","Urban Area","Male","2471.8","2181.76","2990","1125","1687","2974","4029","7037","2411.18","2532.42","0","51128","2045","2094"
"1996","Rural Area","Female","1333.25","1278","1130","316","792","1738","2301","3528","1289.46","1377.04","51","7669","1227","1309"
"1996","Rural Area","Male","2096.87","1892","1457","869","1432","2505","3579","5936","2039.43","2154.31","65","20452","1790","1841"
"1996","Urban Area","Female","1537.21","1483","2185","368","869","2045","2659","4346","1498.21","1576.21","26","12782","1329","1432"
"1996","Urban Area","Male","2626.72","2301","2885","1227","1773","3068","4239","8146","2564.82","2688.62","20","44617","2096","2147"
"1997","Rural Area","Female","1348.22","1329","1092","307","767","1790","2259","3630","1301.8","1394.64","46","7414","1278","1380"
"1997","Rural Area","Male","2134.54","1943","1430","1023","1457","2556","3375","5624","2065.54","2203.54","19","25565","1790","1892"
"1997","Urban Area","Female","1560.7","1483","2128","399","890","2045","2710","4694","1520.16","1601.24","25","12782","1380","1483"
"1997","Urban Area","Male","2598.99","2352","2780","1125","1790","3119","4279","7414","2550.28","2647.7","61","18151","2147","2250"
"1998","Rural Area","Female","1380.25","1302.35","1204","322","818","1826","2301","3833","1334.44","1426.06","0","9203","1278","1380"
"1998","Rural Area","Male","2185.96","1943","1564","767","1432","2608","3642","6675","2124.9","2247.02","0","15339","1807","1916"
"1998","Urban Area","Female","1605.49","1534","2329","345","920","2132","2812","4320","1566.08","1644.9","0","15339","1432","1534"
"1998","Urban Area","Male","2592.85","2352","3061","1023","1776","3134","4346","7669","2545.16","2640.54","0","14316","2216","2301"
"1999","Rural Area","Female","1358.32","1278","1244","312","757","1819","2352","3677","1312.79","1403.85","0","8948","1227","1329"
"1999","Rural Area","Male","2208.49","1963.4","1537","972","1473","2628","3630","7158","2147.72","2269.26","0","20452","1841","1943"
"1999","Urban Area","Female","1614.63","1534","2316","322","859","2199","2812","4602","1573.86","1655.4","0","15065","1432","1534"
"1999","Urban Area","Male","2668.37","2352","2992","920","1789.32","3221","4499","7516","2614.59","2722.15","0","33234","2250","2301"
"2000","Rural Area","Female","1352.96","1278","2101","322","716","1841","2428","3835","1315.71","1390.21","0","9205","1213","1278"
"2000","Rural Area","Male","2277.27","2045","2614","920","1534","2761","3740","7414","2223.01","2331.53","0","25565","1994","2045"
"2000","Urban Area","Female","1583.04","1472.34","4039","322","767","2147","2819","5113","1548.11","1617.97","0","14827","1380","1483"
"2000","Urban Area","Male","2747.7","2454","5091","1023","1790","3323","4602","9203","2700.99","2794.41","0","18406","2403","2454"
"2001","Rural Area","Female","1380.44","1278","1916","322","739","1841","2480","3894","1342.49","1418.39","0","6135","1228","1329"
"2001","Rural Area","Male","2297.97","2121.17","2317","869","1534","2770","3835","6647","2239.74","2356.2","0","20452","2045","2096"
"2001","Urban Area","Female","1599.98","1483","3786","322","716","2250","2923","5113","1565.86","1634.1","0","9817","1406","1483"
"2001","Urban Area","Male","2766.52","2505","4613","937","1841","3375","4704","8692","2718.31","2814.73","0","20452","2454","2530"
"2002","Rural Area","Female","1398.59","1300","2003","325","670","1949","2587","4500","1350.01","1447.17","0","12000","1300","1412"
"2002","Rural Area","Male","2388.24","2167.94","2353","800","1534","2900","4000","8000","2309","2467.48","0","24983","2183","2299"
"2002","Urban Area","Female","1677.72","1492.58","4162","322","700","2300","3100","5998","1599.85","1755.59","0","132569","1500","1600"
"2002","Urban Area","Male","2933.36","2502","4986","1000","1840","3500","5000","11008","2848.19","3018.53","0","82962","2750","2840"
"2003","Rural Area","Female","1463.65","1300","1919","325","700","2000","2700","4634","1414.48","1512.82","0","9000","1322","1450"
"2003","Rural Area","Male","2482.45","2250","2221","750","1539","3099","4166","8598","2399.37","2565.53","0","30000","2200","2316"
"2003","Urban Area","Female","1696.5","1500","3995","324","720","2350","3100","6392","1647.4","1745.6","0","40000","1522","1600"
"2003","Urban Area","Male","3039.39","2650","4657","920","1900","3600","5001","11275","2952.62","3126.16","0","98107","2800","2900"
"2004","Rural Area","Female","1463.67","1300","1874","357","700","2000","2800","4800","1414.21","1513.13","0","10000","1300","1435"
"2004","Rural Area","Male","2501.71","2300","2139","620","1500","3100","4200","9603","2411.15","2592.27","0","50000","2200","2400"
"2004","Urban Area","Female","1690.04","1500","3892","340","700","2350","3180","6000","1636.73","1743.35","0","54000","1506","1634"
"2004","Urban Area","Male","3085.82","2700","4499","890","1900","3680","5290","12000","3005.61","3166.03","0","60000","2800","2972"
"2005","Rural Area","Female","1506.22","1300","1800","325","711","2042","2800","5313","1453.74","1558.7","0","10000","1297","1400"
"2005","Rural Area","Male","2497.42","2300","2001","684","1538","3170","4300","7500","2410.98","2583.86","0","30000","2275","2400"
"2005","Urban Area","Female","1724.59","1500","3728","328","700","2400","3300","5955","1674.82","1774.36","0","28000","1500","1600"
"2005","Urban Area","Male","2998.04","2650","4220","800","1900","3600","5000","12000","2920.24","3075.84","0","40000","2800","2900"
"2006","Rural Area","Female","1487.97","1350","1945","325","729","2000","2800","4348","1435.98","1539.96","0","18000","1330","1480"
"2006","Rural Area","Male","2541.6","2300","2137","606","1500","3100","4406","10000","2457.9","2625.3","0","32000","2200","2378"
"2006","Urban Area","Female","1754.45","1500","3921","350","729","2400","3300","6940","1706.6","1802.3","0","25000","1500","1600"
"2006","Urban Area","Male","3033.12","2647.42","4384","791","1859","3650","5000","12000","2932.95","3133.29","0","115926","2800","2900"
"2007","Rural Area","Female","1512.89","1363","1869","389","750","2048","2800","4500","1460.96","1564.82","0","18000","1350","1450"
"2007","Rural Area","Male","2540.07","2300","2080","634","1500","3010","4500","9010","2452.83","2627.31","0","40329","2230","2400"
"2007","Urban Area","Female","1757.98","1500","3739","350","680","2400","3300","6318","1707.41","1808.55","0","27000","1500","1600"
"2007","Urban Area","Male","3109.69","2700","4122","800","1900","3750","5250","12000","3021.32","3198.06","0","50000","2800","3000"
"2008","Rural Area","Female","1494.7","1300","1781","330","700","2100","2800","4500","1443.06","1546.34","0","12000","1307","1450"
"2008","Rural Area","Male","2585.27","2300","1927","700","1600","3100","4300","10000","2490.71","2679.83","0","35288","2300","2400"
"2008","Urban Area","Female","1777.62","1525","3587","340","700","2500","3400","6255","1726.09","1829.15","0","25000","1521","1633"
"2008","Urban Area","Male","3107.32","2700","3893","800","1875","3800","5398","12971","3022.41","3192.23","0","35000","2800","2957"
"2009","Rural Area","Female","1575.79","1400","1705","320","720","2200","3000","5000","1518.21","1633.37","0","16000","1400","1500"
"2009","Rural Area","Male","2657.87","2480.96","1835","619","1610","3200","4401","9000","2567.28","2748.46","0","24269","2389","2500"
"2009","Urban Area","Female","1852.41","1612.49","3362","380","780","2575","3500","6500","1795.9","1908.92","0","30000","1600","1720"
"2009","Urban Area","Male","3133.66","2700","3526","768","1900","3899","5391","12368","3041.82","3225.5","0","46856","2893","3000"
"2010","Rural Area","Female","1520.78","1316.62","2325","322","650","2160","2900","5027","1468.88","1572.68","0","23859","1200","1300"
"2010","Rural Area","Male","2655.57","2449.43","2548","700","1600","3200","4300","10000","2573.34","2737.8","0","30000","2363","2500"
"2010","Urban Area","Female","1928.75","1618.5","4395","375","800","2600","3572","7500","1879.68","1977.82","0","35000","1500","1600"
"2010","Urban Area","Male","3138.62","2800","4845","665","1845","3900","5500","12800","3058.92","3218.32","0","40000","2850","3000"
"2011","Rural Area","Female","1585.34","1448.81","2994","390","748","2200","3000","5168","1541.05","1629.63","0","18996","1250","1360"
"2011","Rural Area","Male","2650.14","2472.17","3053","700","1600","3200","4500","9000","2579.57","2720.71","0","35000","2460","2500"
"2011","Urban Area","Female","1927.96","1700","5507","399","853","2700","3600","6400","1887.81","1968.11","0","20000","1500","1600"
"2011","Urban Area","Male","3214.05","2800","5476","800","1900","4000","5600","11000","3136.01","3292.09","0","70000","2996","3000"
"2012","Rural Area","Female","1614.89","1450","3023","370","735","2300","3000","5000","1571.25","1658.53","0","13000","1295","1390"
"2012","Rural Area","Male","2670.25","2500","2985","610","1696","3312","4500","9400","2598.12","2742.38","0","35000","2500","2500"
"2012","Urban Area","Female","1976.95","1700","5448","390","840","2736","3799","6800","1931.9","2022","0","42000","1550","1626"
"2012","Urban Area","Male","3213.76","2800","5311","750","1880","4000","5700","10800","3131.26","3296.26","0","65000","2900","3000"
"2013","Rural Area","Female","1686.64","1476.87","3212","400","800","2300","3200","6999","1644.73","1728.55","0","10004","1300","1400"
"2013","Rural Area","Male","2766.01","2500","3146","745","1700","3500","4612","9800","2689.65","2842.37","0","50000","2450","2500"
"2013","Urban Area","Female","1976.67","1700","6456","399","800","2719","3800","7500","1937.57","2015.77","0","27000","1500","1577"
"2013","Urban Area","Male","3246.23","2800","6308","670","1822","4060","5800","12000","3175.12","3317.34","0","65000","2800","2895"
"2014","Rural Area","Female","1684.33","1450","2891","380","735","2400","3255","6000","1638.7","1729.96","0","10000","1300","1407"
"2014","Rural Area","Male","2783.44","2500","2849","600","1700","3500","4700","10000","2703.96","2862.92","0","50000","2500","2600"
"2014","Urban Area","Female","2023.71","1785.6","5661","400","840","2800","3900","8000","1979.93","2067.49","0","27000","1510","1600"
"2014","Urban Area","Male","3311.12","2900","5456","780","1870","4200","6000","11228","3232.49","3389.75","0","50000","2900","3000"
"2015","Rural Area","Female","1793.45","1550","2851","400","860","2496","3323","6540","1744.65","1842.25","0","15000","1400","1500"
"2015","Rural Area","Male","2871.29","2500","2809","680","1700","3500","5000","10000","2787.37","2955.21","0","56500","2500","2600"
"2015","Urban Area","Female","2122.76","1849.12","5551","400","910","2950","4000","7500","2076.48","2169.04","0","40000","1600","1700"
"2015","Urban Area","Male","3378","3000","5422","650","1864","4300","6000","11195","3297.52","3458.48","0","50000","2900","3000"
"2016","Rural Area","Female","1868.26","1606.89","2711","440","850","2500","3400","6900","1815.5","1921.02","0","16784","1450","1514"
"2016","Rural Area","Male","2932.23","2600","2709","670","1700","3600","5090","11700","2841.05","3023.41","0","56000","2450","2560"
"2016","Urban Area","Female","2163.19","1900","5246","416","950","2999","4000","7966","2113.99","2212.39","0","32000","1650","1800"
"2016","Urban Area","Male","3369.98","3000","5135","600","1900","4300","6000","12000","3287.46","3452.5","0","57000","2800","2970"
"2017","Rural Area","Female","1928","1650","3133","400","900","2640","3600","7000","1879.07","1976.93","0","17000","1500","1600"
"2017","Rural Area","Male","2950.82","2600","3195","620","1700","3700","5100","10000","2871.18","3030.46","0","61000","2500","2580"
"2017","Urban Area","Female","2186.27","1920","5802","445","940","3000","4085","7500","2139.35","2233.19","0","35000","1716","1800"
"2017","Urban Area","Male","3429.52","3000","5930","664","2000","4500","6200","11250","3355.51","3503.53","0","50000","2800","3000"
"2018","Rural Area","Female","2017.98","1800","2995","420","1000","2800","3700","6900","1969.05","2066.91","0","15000","1600","1700"
"2018","Rural Area","Male","3063.1","2800","3088","670","1800","3800","5460","11000","2983.67","3142.53","0","39151","2500","2600"
"2018","Urban Area","Female","2260.48","2000","5651","450","1021","3052","4230","7580","2213.58","2307.38","0","32000","1800","1875"
"2018","Urban Area","Male","3521.09","3118.69","5901","660","2000","4500","6300","13000","3440.4","3601.78","0","70000","2800","2900"
"2019","Rural Area","Female","2085.43","1900","2938","450","1050","2877","3800","6500","2023.89","2146.97","0","23000","1789","1900"
"2019","Rural Area","Male","3265.03","2900","3240","747","1929","4000","5400","13000","3150.32","3379.74","0","50000","2800","2990"
"2019","Urban Area","Female","2354.52","2100","5289","450","1100","3200","4500","7500","2277.83","2431.21","0","120000","2000","2083"
"2019","Urban Area","Male","3978.9","3300","5900","844","2175","4700","6615","14500","3057.39","4900.41","0","2700000","3200","3400"
