"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1987","1-pers.-HH","1505.95","1380","547","614","1065","1841","2465","4602","1439.71","1572.19","31","5113","1329","1432"
"1987","Couple + C. GT 16 ","1332.71","1217.89","1378","292","639","1738","2489","4602","1282.23","1383.19","0","11913","1150","1227"
"1987","Couple + C. LE 16","1606.3","1534","1624","460","1023","2045","2659","5113","1559.22","1653.38","0","15339","1432","1534"
"1987","Couple + C. LE and GT 16","1337.98","1151","794","258","537","1790","2543","5113","1273.75","1402.21","26","10226","1125","1227"
"1987","Single parent","1111.11","1034.03","307","307","511","1488","1943","3323","1036.32","1185.9","46","4602","979","1125"
"1988","(Married) couple without C.","1566.65","1506.39","1245","614","1074","1841","2556","4602","1519.86","1613.44","0","9203","1406","1483"
"1988","1-pers.-HH","1601.93","1453.33","505","767","1125","1841","2551","4926","1518.52","1685.34","0","10159","1400","1534"
"1988","Couple + C. GT 16 ","1405.08","1326.35","1384","309","716","1790","2556","5113","1353.29","1456.87","0","12782","1227","1305"
"1988","Couple + C. LE 16","1644.52","1534","1530","353","1022","2105","2761","4955","1594.16","1694.88","0","13331","1465","1534"
"1988","Couple + C. LE and GT 16","1365.26","1278","680","256","511","1841","2608","5011","1298.34","1432.18","66","8692","1125","1278"
"1988","Single parent","1230.38","1175.19","314","307","665","1541","2107","3579","1131.97","1328.79","0","7669","1074","1227"
"1989","(Married) couple without C.","1646.82","1534","1264","690","1146","1943","2623","4675","1600.04","1693.6","0","8181","1432","1534"
"1989","1-pers.-HH","1690.04","1534","531","859","1227","1928","2556","5115","1581.17","1798.91","0","23008","1452","1559"
"1989","Couple + C. GT 16 ","1430.06","1343.24","1353","286","732","1841","2556","4604","1379.04","1481.08","0","13831","1278","1354"
"1989","Couple + C. LE 16","1719.81","1636","1485","458","1123","2199","2863","4857","1667.71","1771.91","0","10226","1534","1636"
"1989","Couple + C. LE and GT 16","1414.96","1278","628","230","511","1841","2684","5113","1337.53","1492.39","0","10226","1176","1278"
"1989","Single parent","1338.6","1176","290","353","767","1738","2403","4985","1223.19","1454.01","0","9382","1074","1278"
"1990","(Married) couple without C.","1423.64","1380","1913","419","690","1876","2556","4096","1381.05","1466.23","0","10226","1099","1227"
"1990","1-pers.-HH","1597.69","1483","641","533","941","1994","2556","4090","1493.42","1701.96","0","25565","1329","1474"
"1990","Couple + C. GT 16 ","1295.32","1175.63","1971","286","511","1790","2505","4346","1255","1335.64","0","15339","818","959"
"1990","Couple + C. LE 16","1397.45","1196.07","2822","409","601","1943","2731","4857","1363.72","1431.18","0","9715","767","844"
"1990","Couple + C. LE and GT 16","1264.64","971.19","843","240","486","1790","2556","5522","1197.22","1332.06","0","12782","777","949"
"1990","Single parent","1214.22","1106.78","447","312","519","1718","2199","4090","1125.38","1303.06","0","12782","716","997"
"1991","(Married) couple without C.","1560.85","1508","1740","525","827","1994","2633","4857","1515.81","1605.89","0","12782","1329","1432"
"1991","1-pers.-HH","1697.78","1534","625","665","1107","2045","2812","4602","1620.36","1775.2","102","12400","1464","1559"
"1991","Couple + C. GT 16 ","1391.33","1227","1869","309","614","1841","2556","4602","1347.08","1435.58","0","17043","977","1074"
"1991","Couple + C. LE 16","1538.24","1380","2667","481","741","2045","2812","5120","1501.85","1574.63","0","15339","1023","1125"
"1991","Couple + C. LE and GT 16","1390.75","1087.46","864","281","614","1841","2628","5624","1320.55","1460.95","26","12782","946","1099"
"1991","Single parent","1255.29","1100.86","431","341","639","1607","2301","4090","1161.19","1349.39","41","12782","869","1104"
"1992","(Married) couple without C.","1754.34","1636","1663","716","1099","2147","2812","5113","1704.1","1804.58","0","17384","1534","1596"
"1992","1-pers.-HH","1848.27","1647","599","811","1227","2250","3068","5601","1766.61","1929.93","0","10114","1585","1687"
"1992","Couple + C. GT 16 ","1552.86","1432","1749","358","767","2047","2812","5266","1508.25","1597.47","0","8181","1227","1329"
"1992","Couple + C. LE 16","1751.53","1615.8","2442","621","964","2250","3068","5369","1712.59","1790.47","0","10226","1370","1483"
"1992","Couple + C. LE and GT 16","1516.15","1278","799","312","690","1994","2863","6647","1444.9","1587.4","51","10226","1176","1309"
"1992","Single parent","1391.13","1227","399","383","767","1790","2328","4090","1297.33","1484.93","36","12782","1110","1263"
"1993","(Married) couple without C.","1904.52","1761.06","1668","818","1253","2352","3119","5113","1854.87","1954.17","0","15339","1600","1687"
"1993","1-pers.-HH","2037.37","1790","646","808","1380","2454","3426","5880","1944.35","2130.39","123","14073","1687","1790"
"1993","Couple + C. GT 16 ","1657.96","1534","1615","374","787","2147","2983","5369","1599.33","1716.59","0","20452","1380","1483"
"1993","Couple + C. LE 16","1941.12","1713","2312","615","1074","2454","3375","6253","1891.68","1990.56","0","28121","1534","1636"
"1993","Couple + C. LE and GT 16","1593.09","1405.29","823","383","716","2072","3068","5624","1521.55","1664.63","0","11248","1278","1432"
"1993","Single parent","1386.81","1308.66","368","409","766","1790","2420","4088","1309.32","1464.3","77","5266","1176","1329"
"1994","(Married) couple without C.","1996.96","1790","1710","813","1329","2454","3221","6135","1942.09","2051.83","0","25565","1677","1738"
"1994","1-pers.-HH","2029.59","1841","624","971","1432","2526","3068","5113","1948.03","2111.15","0","12782","1738","1841"
"1994","Couple + C. GT 16 ","1749.18","1636","1505","383","920","2149","3049","5266","1685.41","1812.95","0","20452","1483","1585"
"1994","Couple + C. LE 16","1972.45","1790","2157","639","1176","2522","3476","5420","1921.25","2023.65","0","20452","1656","1738"
"1994","Couple + C. LE and GT 16","1728.71","1534","789","383","711","2301","3190","6420","1650.12","1807.3","77","10737","1380","1534"
"1994","Single parent","1462.26","1329","335","415","869","1841","2454","5598","1365.68","1558.84","0","7669","1278","1534"
"1995","(Married) couple without C.","2043.79","1841","1804","760","1278","2531","3367","6546","1976.87","2110.71","0","40903","1738","1790"
"1995","1-pers.-HH","1987.28","1841","663","869","1432","2454","3068","5113","1909.98","2064.58","0","12782","1739","1841"
"1995","Couple + C. GT 16 ","1796.46","1636","1540","423","895","2250","3323","5624","1711.76","1881.16","0","51128","1483","1585"
"1995","Couple + C. LE 16","2088.55","1891.77","2242","665","1248","2576","3666","6519","2031.57","2145.53","0","32603","1738","1790"
"1995","Couple + C. LE and GT 16","1772.2","1585","817","406","818","2301","3419","6440","1694.2","1850.2","0","9203","1432","1559"
"1995","Single parent","1502.6","1395.21","359","332","797","2036","2761","4448","1410.49","1594.71","0","5624","1278","1534"
"1996","(Married) couple without C.","2162.95","1943","1781","844","1381","2659","3582","7158","2107.14","2218.76","51","20452","1760","1841"
"1996","1-pers.-HH","2105.24","1943","678","920","1534","2556","3190","5624","2011.01","2199.47","52","20452","1831","1943"
"1996","Couple + C. GT 16 ","1854.02","1713.62","1439","410","920","2403","3399","6705","1797.81","1910.23","51","10226","1534","1646"
"1996","Couple + C. LE 16","2251.76","1971.21","2117","755","1329","2752","3835","7158","2184.83","2318.69","64","44617","1790","1882"
"1996","Couple + C. LE and GT 16","1819.37","1613.21","843","358","690","2342","3579","6647","1730.16","1908.58","20","17504","1411","1585"
"1996","Single parent","1510.05","1424.28","383","460","767","1946","2659","4346","1418.51","1601.59","26","5215","1329","1534"
"1997","(Married) couple without C.","2179.4","2009.27","1758","895","1483","2684","3426","7158","2127.89","2230.91","25","11023","1840","1928"
"1997","1-pers.-HH","2179.14","1943","647","920","1513","2608","3513","5829","2078.88","2279.4","102","18151","1815","1975"
"1997","Couple + C. GT 16 ","1865.95","1636","1452","419","826","2403","3477","6493","1793.03","1938.87","51","25565","1534","1636"
"1997","Couple + C. LE 16","2204.42","2037.44","2003","721","1327","2761","3835","6450","2149.76","2259.08","51","12782","1841","1943"
"1997","Couple + C. LE and GT 16","1858.32","1639.1","798","414","767","2505","3578","6749","1773.16","1943.48","19","9203","1483","1638"
"1997","Single parent","1610","1483","375","496","869","2096","2943","4602","1508.07","1711.93","143","7669","1414","1600"
"1998","(Married) couple without C.","2176.97","2006.53","2022","798","1380","2710","3579","6647","2125.7","2228.24","0","15339","1841","1943"
"1998","1-pers.-HH","2211.03","1994","779","869","1534","2710","3579","5809","2123.21","2298.85","0","15339","1876","2004"
"1998","Couple + C. GT 16 ","1864.96","1738","1592","435","1023","2403","3407","6391","1806.19","1923.73","0","15339","1564","1730"
"1998","Couple + C. LE 16","2257.26","2045","2168","690","1329","2812","3988","7669","2202.35","2312.17","0","10737","1892","1994"
"1998","Couple + C. LE and GT 16","1865.63","1687","804","317","757","2454","3579","7363","1773.93","1957.33","34","10226","1534","1706"
"1998","Single parent","1619.44","1534","410","409","869","2045","3068","5166","1514.87","1724.01","0","8436","1432","1636"
"1999","(Married) couple without C.","2229.72","2045","2073","767","1432","2761","3732","7000","2179.2","2280.24","0","16463","1841","1943"
"1999","1-pers.-HH","2196.71","2045","795","869","1534","2684","3579","6647","2108.52","2284.9","0","15065","1841","2032"
"1999","Couple + C. GT 16 ","1813.43","1636","1567","380","767","2342","3323","6391","1749.71","1877.15","0","20452","1585","1687"
"1999","Couple + C. LE 16","2328.26","2045","2212","614","1296","2840","4139","7669","2266.66","2389.86","0","33234","1892","1994"
"1999","Couple + C. LE and GT 16","1848.97","1684.21","778","317","614","2556","3681","6545","1755.72","1942.22","0","10226","1432","1637"
"1999","Single parent","1549.98","1500.13","437","317","756","2097","2812","4499","1455.18","1644.78","0","6659","1346","1534"
"2000","(Married) couple without C.","2264.95","2045","3454","588","1362","2812","3937","9203","2213.13","2316.77","0","18101","1943","2045"
"2000","1-pers.-HH","2214.14","2045","1589","639","1432","2710","3681","6954","2149.15","2279.13","0","14827","1994","2094"
"2000","Couple + C. GT 16 ","1886.89","1738","2542","383","920","2454","3482","7311","1829.86","1943.92","0","25565","1636","1738"
"2000","Couple + C. LE 16","2334.82","2123.9","3814","562","1278","2965","4141","7674","2283.92","2385.72","0","18406","2045","2131"
"2000","Couple + C. LE and GT 16","1834.18","1546.62","1287","322","614","2505","3872","6391","1756.35","1912.01","0","13083","1524","1687"
"2000","Single parent","1609.11","1534","728","332","892","2096","2756","5119","1525.53","1692.69","0","11490","1483","1640"
"2001","(Married) couple without C.","2258.54","2045","3095","511","1329","2812","3937","7671","2207.51","2309.57","0","14383","1994","2045"
"2001","1-pers.-HH","2248.19","2079.82","1435","616","1450","2812","3732","7260","2181.83","2314.55","0","13294","2001","2096"
"2001","Couple + C. GT 16 ","1897.29","1738","2330","332","869","2471","3426","6902","1837.09","1957.49","0","20452","1636","1790"
"2001","Couple + C. LE 16","2385.64","2147","3507","511","1278","3068","4182","8181","2332.7","2438.58","0","20452","2045","2147"
"2001","Couple + C. LE and GT 16","1792.33","1585","1194","322","614","2454","3579","6162","1710.93","1873.73","0","15339","1432","1656"
"2001","Single parent","1623.48","1534","678","331","818","2250","2812","5113","1539.68","1707.28","0","12368","1432","1636"
"2002","(Married) couple without C.","2402.28","2100","3541","568","1306","2990","4100","9999","2325.89","2478.67","0","50000","2200","2326"
"2002","1-pers.-HH","2446.84","2250","1428","729","1550","3000","4000","7669","2291.24","2602.44","0","82962","2115","2300"
"2002","Couple + C. GT 16 ","1909.82","1600","2576","325","741","2500","3550","7700","1829.31","1990.33","0","30000","1750","1900"
"2002","Couple + C. LE 16","2431.6","2200","3583","460","1300","3070","4200","9798","2347.38","2515.82","0","60000","2200","2300"
"2002","Couple + C. LE and GT 16","1928.31","1500","1303","320","600","2600","3783","10000","1803.86","2052.76","0","25000","1658","1856"
"2002","Single parent","1686.8","1506.38","704","325","765","2222","2800","5000","1309.07","2064.53","0","132569","1500","1700"
"2003","(Married) couple without C.","2482.27","2185.22","3399","525","1380","3000","4259","10000","2393.46","2571.08","0","98107","2246","2386"
"2003","1-pers.-HH","2467.48","2300","1408","630","1533","3000","4000","8000","2346.86","2588.1","0","40000","2180","2340"
"2003","Couple + C. GT 16 ","2013.42","1700.6","2501","325","800","2650","3750","8000","1935.31","2091.53","0","30000","1800","1930"
"2003","Couple + C. LE 16","2515.07","2282","3289","420","1280","3200","4500","10000","2429.73","2600.41","0","40000","2250","2400"
"2003","Couple + C. LE and GT 16","2018.02","1617.45","1219","325","680","2700","3981","9700","1888.49","2147.55","0","25000","1700","1900"
"2003","Single parent","1719.61","1600","655","325","800","2341","3024","5601","1605.61","1833.61","0","15300","1500","1700"
"2004","(Married) couple without C.","2499.49","2200","3420","520","1380","3013","4497","10000","2427.17","2571.81","0","30000","2225","2350"
"2004","1-pers.-HH","2438.76","2200","1364","600","1500","3000","4000","8000","2298.26","2579.26","0","60000","2120","2300"
"2004","Couple + C. GT 16 ","2013.05","1650","2492","380","815","2600","3900","8400","1926.92","2099.18","0","50000","1800","1900"
"2004","Couple + C. LE 16","2622.43","2335.8","3069","445","1300","3300","4752","10000","2535.64","2709.22","0","54000","2300","2400"
"2004","Couple + C. LE and GT 16","1974.14","1649.2","1122","360","650","2700","3980","8333","1846.63","2101.65","0","21000","1700","2000"
"2004","Single parent","1665.39","1500","644","350","700","2300","3000","5300","1550.24","1780.54","0","15000","1400","1700"
"2005","(Married) couple without C.","2465.85","2250","3287","580","1301","3020","4297","9969","2393.98","2537.72","0","40000","2261","2400"
"2005","1-pers.-HH","2454.86","2300","1395","500","1500","3150","4001","8025","2348.13","2561.59","0","30000","2150","2300"
"2005","Couple + C. GT 16 ","1990.87","1750","2316","360","760","2600","3900","7586","1910.6","2071.14","0","30000","1800","2000"
"2005","Couple + C. LE 16","2543.85","2300","2795","400","1243","3200","4600","10000","2460.02","2627.68","0","35000","2250","2400"
"2005","Couple + C. LE and GT 16","2076.58","1622.26","1072","350","690","2800","4100","10500","1922.62","2230.54","0","30000","1750","2000"
"2005","Single parent","1639.83","1433.41","610","311","760","2300","2915","5801","1526.11","1753.55","0","16000","1424","1700"
"2006","(Married) couple without C.","2489.96","2200","3559","515","1288","3100","4310","10500","2385.2","2594.72","0","115926","2200","2344"
"2006","1-pers.-HH","2428.94","2299.37","1533","400","1400","3150","4000","9000","2319.96","2537.92","0","45000","2183","2300"
"2006","Couple + C. GT 16 ","2057.55","1760","2424","370","801","2600","3980","9267","1974.28","2140.82","0","32000","1800","1940"
"2006","Couple + C. LE 16","2582.25","2300","2925","400","1200","3300","4800","10000","2499.03","2665.47","0","28985","2200","2350"
"2006","Couple + C. LE and GT 16","2093.01","1768.35","1010","398","736","2758","4207","8600","1957.32","2228.7","0","20000","1750","2000"
"2006","Single parent","1682.59","1500","673","400","730","2300","3000","6600","1563.97","1801.21","0","16000","1400","1680"
"2007","(Married) couple without C.","2527.72","2300","3383","562","1345","3200","4500","9000","2450.12","2605.32","0","50000","2200","2359"
"2007","1-pers.-HH","2452.86","2253.52","1477","500","1399","3010","3940","9788","2335.53","2570.19","0","42000","2150","2300"
"2007","Couple + C. GT 16 ","2049.65","1797.39","2355","380","764","2700","4000","8000","1967.91","2131.39","0","25000","1844","2000"
"2007","Couple + C. LE 16","2639.05","2200","2802","400","1200","3300","4950","12000","2543.13","2734.97","0","40329","2150","2300"
"2007","Couple + C. LE and GT 16","2078.02","1677.43","935","400","700","2800","4000","8641","1931.57","2224.47","0","20044","1700","2000"
"2007","Single parent","1675.88","1500","646","320","670","2200","3230","6000","1557.1","1794.66","0","12000","1400","1600"
"2008","(Married) couple without C.","2609.55","2300","3240","585","1450","3300","4500","10000","2533.61","2685.49","0","30000","2300","2400"
"2008","1-pers.-HH","2506.75","2350","1411","535","1500","3150","4200","8750","2393.95","2619.55","0","35000","2200","2359"
"2008","Couple + C. GT 16 ","2063.75","1800","2271","387","800","2700","3900","8500","1977.25","2150.25","0","30000","1800","2000"
"2008","Couple + C. LE 16","2542.91","2200","2542","400","1154","3260","4800","10000","2450.84","2634.98","0","35288","2170","2300"
"2008","Couple + C. LE and GT 16","2178.6","1600","857","341","660","2990","4500","9000","2013.82","2343.38","0","21500","1700","2000"
"2008","Single parent","1595.53","1371.34","668","250","627","2200","3100","5500","1482.82","1708.24","0","15000","1365","1600"
"2009","(Married) couple without C.","2676.85","2400","3065","550","1400","3308","4706","11000","2596.53","2757.17","0","30000","2300","2450"
"2009","1-pers.-HH","2471.42","2400","1339","500","1500","3100","4041","7500","2358.77","2584.07","0","40000","2300","2457"
"2009","Couple + C. GT 16 ","2089.82","1800","2155","400","782","2800","4000","9700","1993.79","2185.85","0","46856","1900","2000"
"2009","Couple + C. LE 16","2566.29","2252.95","2252","400","1200","3400","4900","9100","2476.51","2656.07","0","20000","2200","2310"
"2009","Couple + C. LE and GT 16","2267.41","1641.04","838","350","710","3000","4875","10000","2088.36","2446.46","0","29945","1700","2000"
"2009","Single parent","1780.45","1500","616","342","688","2300","3400","7529","1646.4","1914.5","0","16000","1500","1800"
"2010","(Married) couple without C.","2690.04","2401.51","2926","534","1380","3300","4740","10092","2600.07","2780.01","0","40000","2316","2500"
"2010","1-pers.-HH","2496.03","2400","1233","441","1500","3200","4150","8000","2387.15","2604.91","0","25000","2250","2406"
"2010","Couple + C. GT 16 ","2073.75","1800","1976","369","700","2800","4000","10000","1977.4","2170.1","0","35000","1800","2000"
"2010","Couple + C. LE 16","2631.63","2250","5281","400","1200","3400","5000","10000","2567.28","2695.98","0","32000","2200","2300"
"2010","Couple + C. LE and GT 16","2225.26","1700","1062","350","710","2900","4980","9000","2063.92","2386.6","0","30000","1625","2000"
"2010","Single parent","1728.77","1500","1446","325","730","2300","3300","6200","1652.06","1805.48","0","15500","1400","1599"
"2011","(Married) couple without C.","2703.47","2450","3649","512","1499","3500","5000","9530","2632.65","2774.29","0","45000","2400","2500"
"2011","1-pers.-HH","2469.57","2300","1582","500","1470","3100","4200","7500","2375.32","2563.82","0","30000","2200","2380"
"2011","Couple + C. GT 16 ","2109.68","1800","2231","400","800","2800","4000","8500","2001.48","2217.88","0","70000","1869","2000"
"2011","Couple + C. LE 16","2730.19","2400","6028","400","1340","3500","5000","10000","2669.61","2790.77","0","35000","2200","2300"
"2011","Couple + C. LE and GT 16","2295.28","1796.45","1403","400","800","2950","4800","10000","2160.79","2429.77","0","30000","1600","1899"
"2011","Single parent","1803.64","1500","1888","380","800","2400","3500","7000","1736.66","1870.62","0","18996","1500","1600"
"2012","(Married) couple without C.","2749.08","2500","3662","450","1500","3500","5000","9940","2669.28","2828.88","0","42000","2392","2500"
"2012","1-pers.-HH","2490.67","2313.13","1737","400","1500","3200","4138","8500","2395.84","2585.5","0","40000","2250","2400"
"2012","Couple + C. GT 16 ","2177.81","1800","2154","383","800","2900","4200","8000","2068.23","2287.39","0","65000","1850","2000"
"2012","Couple + C. LE 16","2723.13","2350","5656","400","1300","3500","5112","10000","2661.55","2784.71","0","48688","2200","2300"
"2012","Couple + C. LE and GT 16","2281.8","1761.49","1447","365","740","3000","4600","10000","2139.18","2424.42","0","40000","1600","1800"
"2012","Single parent","1746.19","1479.78","1861","360","750","2351","3400","7000","1677.94","1814.44","0","20000","1500","1600"
"2013","(Married) couple without C.","2813.43","2500","4073","500","1500","3500","5100","10000","2741.53","2885.33","0","40000","2300","2430"
"2013","1-pers.-HH","2490.84","2300","1940","430","1400","3300","4300","8000","2400.24","2581.44","0","40000","2135","2300"
"2013","Couple + C. GT 16 ","2257.77","1849.83","2431","400","830","3000","4531","9600","2154.59","2360.95","0","65000","1800","1923"
"2013","Couple + C. LE 16","2765.96","2400","6295","505","1350","3500","5200","10000","2709.82","2822.1","0","40000","2200","2300"
"2013","Couple + C. LE and GT 16","2364.07","1800","1776","400","680","3400","5000","10000","2242.65","2485.49","0","50000","1550","1793"
"2013","Single parent","1792.79","1500","1987","340","713","2500","3480","7300","1724.59","1860.99","0","20679","1450","1568"
"2014","(Married) couple without C.","2790.8","2500","3816","450","1450","3600","5000","9683","2714.43","2867.17","0","50000","2302","2491"
"2014","1-pers.-HH","2533.04","2400","1753","450","1300","3310","4429","8200","2430.39","2635.69","0","50000","2200","2400"
"2014","Couple + C. GT 16 ","2330.91","2000","2158","400","805","3000","4668","10000","2230.7","2431.12","0","35000","1800","2000"
"2014","Couple + C. LE 16","2859.24","2500","5388","630","1450","3600","5300","10000","2793.11","2925.37","0","50000","2300","2400"
"2014","Couple + C. LE and GT 16","2489.29","1954.04","1602","400","820","3442","5500","10000","2376.07","2602.51","0","25121","1750","1926"
"2014","Single parent","1829.06","1500","1633","315","755","2435","3650","7000","1751.23","1906.89","0","20300","1500","1650"
"2015","(Married) couple without C.","2844.12","2500","3860","450","1400","3695","5116","10000","2766.89","2921.35","0","42608","2339","2500"
"2015","1-pers.-HH","2588.27","2400","1840","450","1300","3400","4570","9000","2486.18","2690.36","0","50000","2200","2400"
"2015","Couple + C. GT 16 ","2475.63","2100","2072","450","950","3150","4909","10700","2371.95","2579.31","0","35000","1850","2082"
"2015","Couple + C. LE 16","2977.01","2500","5235","750","1500","3800","5600","10500","2908.1","3045.92","0","56500","2300","2400"
"2015","Couple + C. LE and GT 16","2519.53","2000","1582","400","850","3400","5500","10500","2398.51","2640.55","0","30000","1700","2000"
"2015","Single parent","1838.68","1500","1570","330","730","2500","3608","7500","1748.36","1929","0","30000","1550","1700"
"2016","(Married) couple without C.","2876.12","2600","3645","450","1500","3700","5000","10300","2795.23","2957.01","0","57000","2400","2500"
"2016","1-pers.-HH","2690.83","2500","1847","450","1400","3500","4800","9000","2591.64","2790.02","0","40000","2100","2300"
"2016","Couple + C. GT 16 ","2453.32","1952","1982","450","950","3100","4800","12000","2343.73","2562.91","0","25202","1800","2000"
"2016","Couple + C. LE 16","2977.18","2570.74","4793","808","1600","3700","5500","10000","2906.68","3047.68","0","56000","2300","2400"
"2016","Couple + C. LE and GT 16","2482.92","1901.01","1621","345","750","3200","5000","12500","2361.23","2604.61","0","30000","1634","1900"
"2016","Single parent","1927.01","1600","1502","320","750","2600","3500","8333","1822.61","2031.41","0","40000","1500","1650"
"2017","(Married) couple without C.","2945.79","2700","4286","450","1500","3900","5500","10000","2878.78","3012.8","0","35000","2500","2600"
"2017","1-pers.-HH","2664.06","2500","2385","433","1350","3500","4813","8300","2575.81","2752.31","0","45000","2100","2300"
"2017","Couple + C. GT 16 ","2450.39","2049.01","2367","450","900","3250","4870","11000","2356.14","2544.64","0","25000","1900","2100"
"2017","Couple + C. LE 16","3071.9","2600","5115","860","1600","4000","5700","10384","3002.81","3140.99","0","61000","2400","2500"
"2017","Couple + C. LE and GT 16","2388.4","1949.32","1768","320","800","3030","4805","10021","2273.08","2503.72","0","35000","1750","2000"
"2017","Single parent","2028.63","1686.31","1574","320","837","2600","3800","9000","1920.03","2137.23","0","44166","1500","1700"
"2018","(Married) couple without C.","3045.9","2700","4132","500","1600","4000","5582","10400","2974.45","3117.35","0","32000","2500","2600"
"2018","1-pers.-HH","2730.57","2500","2529","420","1412","3600","4800","9000","2638.53","2822.61","0","58708","2100","2244"
"2018","Couple + C. GT 16 ","2524.86","2200","2229","432","1000","3400","5000","9700","2438.97","2610.75","0","22000","2000","2200"
"2018","Couple + C. LE 16","3221.55","2800","4891","848","1760","4050","6000","12000","3146.91","3296.19","0","70000","2400","2500"
"2018","Couple + C. LE and GT 16","2581.69","1942.66","1779","400","850","3500","5300","14329","2449.7","2713.68","0","62211","1600","1900"
"2018","Single parent","2021.98","1700","1549","382","820","2750","3800","7502","1919.3","2124.66","0","40000","1600","1750"
"2019","(Married) couple without C.","3134.44","2800","4726","595","1700","4050","5600","11000","2892.98","3375.9","0","5e+05","2850","3000"
"2019","1-pers.-HH","3263.97","2700","2719","450","1500","3777","5000","10000","1314.82","5213.12","0","2700000","2270","2430"
"2019","Couple + C. GT 16 ","2660.67","2300","2289","450","1100","3500","5000","12500","2488.73","2832.61","0","90000","2300","2500"
"2019","Couple + C. LE 16","3382.17","2900","4815","956","1890","4300","6000","12000","3261.83","3502.51","0","150000","2700","2800"
"2019","Couple + C. LE and GT 16","2757.43","1950","1871","450","900","3500","5500","15000","2593.25","2921.61","0","50000","1825","2060"
"2019","Single parent","2162.67","2000","1512","450","970","2895","4000","7500","2040.13","2285.21","0","44000","1818","2000"
