"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2014","35-65 y.","Urban Area","3066.9","2648.53","8006","700","1600","3900","5550","10800","3007.42","3126.38","0","50000","2500","2508"
"2014","66 and older","Rural Area","1033.55","420","106","160","308","700","3285","7500","692.52","1374.58","0","8000","400","450"
"2014","66 and older","Urban Area","1787.07","558.31","223","160","300","2400","5000","10000","1357.52","2216.62","0","20000","450","932"
"2015","16-34 y.","Rural Area","1714.98","1600","1355","430","833","2400","3065","5500","1654.03","1775.93","0","9500","1400","1600"
"2015","16-34 y.","Urban Area","2046.64","1900","2959","395","800","2921","3800","6773","1995.37","2097.91","0","10000","1500","1700"
"2015","35-65 y.","Rural Area","2626.15","2350","4197","501","1400","3300","4700","10000","2562.77","2689.53","0","56500","2150","2296"
"2015","35-65 y.","Urban Area","3145.48","2700","7787","700","1600","4000","5900","11000","3083.71","3207.25","0","50000","2500","2600"
"2015","66 and older","Rural Area","1341.25","450","108","108","300","1850","4000","6656","932.44","1750.06","0","14500","400","650"
"2015","66 and older","Urban Area","1825.29","463.62","227","200","360","2000","5000","20000","1303.05","2347.53","0","30000","460","1000"
"2016","16-34 y.","Rural Area","1655.01","1600","1332","400","730","2300","3100","5500","1590.69","1719.33","0","10300","1200","1500"
"2016","16-34 y.","Urban Area","2059.55","2000","2793","380","800","2931","3800","6500","2005.49","2113.61","0","17350","1400","1580"
"2016","35-65 y.","Rural Area","2734.12","2400","3980","700","1500","3407","4800","10840","2665.5","2802.74","0","56000","2200","2300"
"2016","35-65 y.","Urban Area","3162.96","2769.67","7354","700","1650","4000","5700","11000","3100.76","3225.16","0","57000","2500","2600"
"2016","66 and older","Rural Area","1203.29","450","108","165","350","1750","3100","8000","850.34","1556.24","0","10000","430","547"
"2016","66 and older","Urban Area","1881","450","234","150","300","2000","5000","20000","1294.51","2467.49","0","30000","450","771"
"2017","16-34 y.","Rural Area","1812.03","1750","1580","391","820","2554","3400","4630","1754.07","1869.99","0","10000","1450","1600"
"2017","16-34 y.","Urban Area","2041.22","1950","3264","380","780","2900","4000","6900","1992.08","2090.36","0","15000","1400","1600"
"2017","35-65 y.","Rural Area","2757.97","2480.68","4613","600","1480","3500","5000","10000","2696.68","2819.26","0","61000","2200","2384"
"2017","35-65 y.","Urban Area","3259.25","2850","8190","805","1738","4200","6000","11200","3200.88","3317.62","0","50000","2600","2739"
"2017","66 and older","Rural Area","1190.22","450","135","160","375","1667","3900","7000","916.95","1463.49","0","8000","400","450"
"2017","66 and older","Urban Area","1590","450","278","150","370","1800","4800","8977","1183.01","1996.99","0","23000","450","720"
"2018","16-34 y.","Rural Area","1980.71","1900","1562","400","865","2750","3500","6000","1920.85","2040.57","0","12000","1500","1600"
"2018","16-34 y.","Urban Area","2129.71","1922.85","3331","400","850","3000","4110","6307","2078.5","2180.92","0","28424","1500","1600"
"2018","35-65 y.","Rural Area","2842.86","2500","4384","700","1547","3600","5000","10000","2781.88","2903.84","0","39151","2300","2400"
"2018","35-65 y.","Urban Area","3353.17","2900","7920","875","1800","4300","6000","12000","3290.16","3416.18","0","70000","2600","2764"
"2018","66 and older","Rural Area","1459.88","450","137","130","250","1630","5000","9000","1102.02","1817.74","0","15000","420","450"
"2018","66 and older","Urban Area","1583.48","450","301","100","300","2000","4300","10000","1155.28","2011.68","0","30000","450","800"
"2019","16-34 y.","Rural Area","2053.24","1928.56","1403","450","900","2800","3600","5200","1982.22","2124.26","0","25060","1580","1750"
"2019","16-34 y.","Urban Area","2272.05","2128.06","2857","450","990","3200","4300","6300","2202.18","2341.92","0","50000","1600","1767"
"2019","35-65 y.","Rural Area","2955.95","2700","4567","800","1650","3700","5000","12000","2871.32","3040.58","0","50000","2500","2700"
"2019","35-65 y.","Urban Area","3673.14","3000","7918","900","1900","4500","6400","13000","2985.26","4361.02","0","2700000","3000","3100"
"2019","66 and older","Rural Area","2158.94","544.76","208","151","420","2800","5701","15000","1561.71","2756.17","0","45000","800","2000"
"2019","66 and older","Urban Area","2113.87","751.76","414","250","450","3000","5700","19000","1706.56","2521.18","0","25000","1263","2200"
