"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","Female","","","","","","","","","","","","","",""
"1984","(0) in school","Male","","","","","","","","","","","","","",""
"1984","(1a) inadequately completed","Female","872","920","265","281","716","1074","1278","1534","832.26","911.74","0","1790","869","966"
"1984","(1a) inadequately completed","Male","1243.91","1278","404","716","1023","1483","1687","2250","1202.14","1285.68","56","6135","1278","1380"
"1984","(1b) general elementary school","Female","662.48","641.02","669","194","307","921","1176","1636","633.39","691.57","0","2556","665","767"
"1984","(1b) general elementary school","Male","1110.34","1198.94","756","271","767","1483","1687","2281","1073.48","1147.2","0","5113","1202","1278"
"1984","(1c) basic vocational qualification","Female","864.71","818","790","215","511","1134","1432","2556","830.02","899.4","0","4466","767","869"
"1984","(1c) basic vocational qualification","Male","1590.39","1483","1954","1023","1227","1790","2199","4220","1554.36","1626.42","0","16873","1432","1483"
"1984","(2a) intermediate vocational","Female","1041.71","1023","452","296","716","1324","1636","2710","990.94","1092.48","12","6135","993","1074"
"1984","(2a) intermediate vocational","Male","1819.49","1636","496","971","1278","2045","2812","6462","1727.27","1911.71","77","10226","1585","1738"
"1984","(2b) intermediate general qualification","Female","647.7","385.37","140","191","266","971","1432","2556","559.72","735.68","0","2914","322","562"
"1984","(2b) intermediate general qualification","Male","669.6","393.82","90","184","278","939","1432","2707","546.35","792.85","26","2799","319","508"
"1984","(2c_gen) general maturity certificate","Female","559.1","372.96","62","153","281","614","1176","2096","433.42","684.78","92","2096","358","614"
"1984","(2c_gen) general maturity certificate","Male","907.3","602.39","99","205","291","1176","1892","4587","768.93","1045.67","0","4587","767","1125"
"1984","(2c_voc) vocational maturity certificate","Female","1148.39","1153.42","107","358","755","1483","1841","3221","1034.84","1261.94","51","3221","920","1180"
"1984","(2c_voc) vocational maturity certificate","Male","1911.96","1831.44","198","1012","1355","2250","2812","4602","1798.3","2025.62","153","7561","1534","1790"
"1984","(3a) lower tertiary education","Female","1387.56","1430.46","45","409","1049","1687","2186","3272","1200.87","1574.25","107","3272","1171","1557"
"1984","(3a) lower tertiary education","Male","2370.11","2301","156","1297","1790","2812","3468","6135","2199.05","2541.17","0","7748","2077","2556"
"1984","(3b) higher tertiary education","Female","1440.41","1534","121","511","1023","1928","2199","2812","1327.59","1553.23","97","2833","1278","1636"
"1984","(3b) higher tertiary education","Male","2580.79","2502.93","301","1165","1917","3068","3824","6647","2420.79","2740.79","0","11248","2301","2556"
"1985","(0) in school","Female","","","","","","","","","","","","","",""
"1985","(0) in school","Male","","","","","","","","","","","","","",""
"1985","(1a) inadequately completed","Female","902.46","971","217","307","767","1125","1278","1534","858.53","946.39","31","2045","920","1023"
"1985","(1a) inadequately completed","Male","1252.64","1278","307","818","1023","1483","1790","2556","1211.21","1294.07","77","2990","1278","1380"
"1985","(1b) general elementary school","Female","694.77","682.66","615","194","332","1023","1227","1585","663.61","725.93","0","2812","716","805"
"1985","(1b) general elementary school","Male","1123.37","1227","661","279","639","1432","1738","2454","1077.59","1169.15","0","9368","1227","1278"
"1985","(1c) basic vocational qualification","Female","875.16","844.7","732","222","537","1153","1457","2379","841.06","909.26","0","2659","808","907"
"1985","(1c) basic vocational qualification","Male","1617.92","1534","1734","1055","1268","1800","2301","4334","1587.03","1648.81","0","9395","1470","1534"
