"year","bula_h","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-W?rttemberg","Female","856.46","818","542","230","460","1125","1483","2301","817.93","894.99","0","2574","818","920"
"1984","Baden-W?rttemberg","Male","1697.23","1534","908","818","1227","1943","2556","5585","1624.59","1769.87","26","16873","1432","1483"
"1984","Bavaria","Female","898.82","869","517","215","511","1176","1540","3068","851.63","946.01","0","4466","818","920"
"1984","Bavaria","Male","1576.72","1432","759","767","1137","1899","2531","4397","1513.29","1640.15","0","12782","1372","1432"
"1984","Berlin","Female","1041.83","1023","114","486","716","1329","1636","2345","960.57","1123.09","102","2345","844","1033"
"1984","Berlin","Male","1700.76","1585","151","844","1227","1943","2403","6462","1533.42","1868.1","263","10226","1432","1636"
"1984","Brandenburg","Female","","","","","","","","","","","","","",""
"1984","Brandenburg","Male","","","","","","","","","","","","","",""
"1984","Bremen","Female","","","","","","","","","","","","","",""
"1984","Bremen","Male","1330.48","1230.95","33","716","977","1790","1892","3017","1136.22","1524.74","256","3017","1091","1585"
"1984","Hamburg","Female","1131.57","1020.45","75","460","695","1432","1687","2812","1001.09","1262.05","128","2812","920","1176"
"1984","Hamburg","Male","1698.26","1633.25","104","798","1278","2045","2556","5113","1540.33","1856.19","153","5113","1405","1636"
"1984","Hesse","Female","887.89","869","280","256","460","1176","1534","2301","831.34","944.44","41","2914","767","920"
"1984","Hesse","Male","1635.84","1534","472","614","1162","2045","2608","4602","1567.15","1704.53","0","5113","1380","1527"
"1984","Lower Saxony","Female","771.59","741.65","244","197","320","1125","1420","1969","712.22","830.96","74","2089","665","869"
"1984","Lower Saxony","Male","1649.85","1486.1","428","767","1188","1892","2612","6180","1559.81","1739.89","102","10226","1432","1534"
"1984","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","Male","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","Female","932.46","908","623","221","461","1278","1636","2812","889.81","975.11","0","3988","841","920"
"1984","North Rhine-Westphalia","Male","1687.37","1534","1208","869","1258","1994","2602","5369","1639.46","1735.28","0","9172","1432","1498"
"1984","Rhineland-Palatinate,Saarland","Female","751.37","716","166","194","343","1074","1278","2505","676.68","826.06","0","2556","639","844"
"1984","Rhineland-Palatinate,Saarland","Male","1543.7","1419.79","290","798","1074","1841","2454","6135","1450.41","1636.99","179","6647","1329","1483"
"1984","Saxony","Female","","","","","","","","","","","","","",""
"1984","Saxony","Male","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Female","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","Male","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","Female","872.68","869","91","199","500","1176","1534","2556","770.27","975.09","51","2556","665","920"
"1984","Schleswig-Holstein","Male","1667.07","1483","136","864","1222","2084","2965","3835","1526.83","1807.31","77","5113","1380","1583"
"1984","Thuringia","Female","","","","","","","","","","","","","",""
"1984","Thuringia","Male","","","","","","","","","","","","","",""
"1985","Baden-W?rttemberg","Female","866.37","818","520","227","451","1176","1483","2096","825.84","906.9","0","2863","818","920"
"1985","Baden-W?rttemberg","Male","1659.52","1534","805","818","1227","1994","2556","4691","1605.51","1713.53","0","7684","1432","1483"
"1985","Bavaria","Female","890.71","858.06","501","205","511","1182","1585","2556","845.42","936","0","3579","818","937"
"1985","Bavaria","Male","1638.84","1483","689","767","1150","2045","2556","4346","1575.56","1702.12","102","9368","1422","1534"
"1985","Berlin","Female","1006.85","942.03","102","409","654","1278","1636","2556","915.4","1098.3","81","2556","869","1074"
"1985","Berlin","Male","1686.43","1621.68","126","920","1278","1994","2556","4090","1552.98","1819.88","286","6135","1432","1687"
"1985","Brandenburg","Female","","","","","","","","","","","","","",""
"1985","Brandenburg","Male","","","","","","","","","","","","","",""
"1985","Bremen","Female","","","","","","","","","","","","","",""
"1985","Bremen","Male","","","","","","","","","","","","","",""
"1985","Hamburg","Female","1186.16","1120.56","69","348","741","1534","2168","2812","1032.15","1340.17","0","2812","818","1278"
"1985","Hamburg","Male","1631.06","1587.37","98","322","1176","2147","2567","3835","1459.85","1802.27","0","5608","1355","1719"
"1985","Hesse","Female","889.83","830.53","244","204","511","1198","1483","2454","827.34","952.32","66","3863","818","920"
"1985","Hesse","Male","1659.67","1534","432","639","1205","2045","2608","4686","1582.19","1737.15","0","7950","1392","1483"
"1985","Lower Saxony","Female","860.26","832.26","232","194","401","1227","1534","2147","792.16","928.36","26","2568","716","920"
"1985","Lower Saxony","Male","1832.21","1585","353","767","1227","2045","2850","8170","1680.29","1984.13","128","20452","1534","1636"
"1985","Mecklenburg-Western Pomerania","Female","","","","","","","","","","","","","",""
