"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","direct migration background","1286.44","1227","2238","548","920","1534","1892","3323","1258.87","1314.01","0","14443","1176","1227"
"1984","Employed","indirect migration background","980.08","818","60","295","381","1380","1590","2445","774.91","1185.25","102","5113","562","946"
"1984","Employed","no migration background","1383.57","1278","4681","348","844","1738","2301","4602","1356.72","1410.42","0","16873","1278","1329"
"1984","Not Employed","direct migration background","837.92","806.49","52","199","614","1125","1483","1892","711.47","964.37","141","1944","686","920"
"1984","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1984","Not Employed","no migration background","775.15","688.33","123","107","286","1048","1432","3272","653.45","896.85","0","4582","541","792"
"1985","Employed","direct migration background","1302.29","1236.94","1902","518","920","1534","1994","3528","1275.01","1329.57","0","9395","1227","1256"
"1985","Employed","indirect migration background","945.19","910.69","64","199","511","1292","1534","2301","816.77","1073.61","131","2301","511","920"
"1985","Employed","no migration background","1399.78","1278","4380","332","844","1790","2403","4346","1372.14","1427.42","0","20452","1278","1329"
"1985","Not Employed","direct migration background","681.77","672.34","58","199","231","997","1216","1790","567.5","796.04","0","1790","619","920"
"1985","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1985","Not Employed","no migration background","695.29","494.27","122","123","213","1023","1478","2709","586.05","804.53","0","2761","364","818"
"1986","Employed","direct migration background","1338.21","1278","1841","511","946","1636","2096","3579","1311.26","1365.16","0","6376","1278","1278"
"1986","Employed","indirect migration background","1150.71","1020.69","87","307","614","1559","2301","2556","998.79","1302.63","49","5113","767","1115"
"1986","Employed","no migration background","1453.3","1353","4228","352","895","1810","2530","4474","1423.67","1482.93","0","16361","1329","1380"
"1986","Not Employed","direct migration background","783.2","610.4","43","148","358","1278","1432","2045","626.75","939.65","0","2045","562","968"
"1986","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1986","Not Employed","no migration background","782.82","767","106","112","256","1125","1483","2711","671.4","894.24","0","2711","534","928"
"1987","Employed","direct migration background","1376.22","1328.46","1836","511","946","1636","2147","3835","1344.17","1408.27","51","15339","1278","1329"
"1987","Employed","indirect migration background","1053.48","1010.19","91","307","614","1585","1738","2301","914.53","1192.43","187","5113","614","1023"
"1987","Employed","no migration background","1464.56","1380","4263","353","869","1841","2556","4602","1434.62","1494.5","0","12782","1329","1385"
"1987","Not Employed","direct migration background","1034.12","842.16","37","179","460","1534","2045","3100","832.93","1235.31","46","3100","409","869"
"1987","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1987","Not Employed","no migration background","700.17","633.51","69","138","205","971","1432","2531","565.61","834.73","26","2531","256","784"
"1988","Employed","direct migration background","1430.31","1364.74","1716","460","1022","1687","2199","3835","1398.53","1462.09","0","10159","1329","1380"
"1988","Employed","indirect migration background","1112.91","1125","115","230","614","1636","1943","2556","988.43","1237.39","0","5113","767","1074"
"1988","Employed","no migration background","1537.73","1432","4043","368","920","1943","2578","4908","1505.56","1569.9","0","13331","1416","1437"
"1988","Not Employed","direct migration background","876.95","818","31","205","221","1391","1687","1892","678","1075.9","102","1892","332","1074"
"1988","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1988","Not Employed","no migration background","790.9","668.58","77","72","262","1176","1534","2557","648.89","932.91","0","2557","505","921"
"1989","Employed","direct migration background","1503.86","1432","1657","614","1074","1790","2301","3732","1472.43","1535.29","0","7669","1369","1432"
"1989","Employed","indirect migration background","1132.96","1031.93","132","325","535","1636","1943","2684","1002.19","1263.73","128","5113","892","1135"
"1989","Employed","no migration background","1606.45","1508","3965","383","1023","1994","2669","5062","1571.94","1640.96","0","23008","1432","1529"
"1989","Not Employed","direct migration background","1027.1","738.65","42","235","467","1790","2091","2178","842.59","1211.61","0","2178","511","1227"
"1989","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1989","Not Employed","no migration background","881.92","774.73","79","184","332","1238","1662","2761","746.25","1017.59","0","2761","562","920"
"1990","Employed","direct migration background","1556.15","1484.61","1621","614","1123","1841","2454","3886","1520.44","1591.86","0","10226","1432","1483"
"1990","Employed","indirect migration background","1051.84","1062.04","163","258","460","1465","1841","2812","930.48","1173.2","0","7158","782","1176"
"1990","Employed","no migration background","1654.15","1534","3884","424","997","2077","2812","4857","1617.88","1690.42","0","25565","1528","1559"
"1990","Not Employed","direct migration background","659.25","516.52","38","81","199","1023","1534","2147","460.14","858.36","0","2199","540","1227"
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","736.1","556.08","60","102","268","1022","1636","2454","590.21","881.99","0","2454","373","741"
"1991","Employed","direct migration background","1613.22","1534","1622","562","1115","1943","2556","5113","1578.63","1647.81","0","10226","1534","1534"
"1991","Employed","indirect migration background","1020.96","814.28","197","307","450","1483","1943","3068","907.62","1134.3","26","6647","767","1023"
"1991","Employed","no migration background","1730.06","1632.92","3900","460","1023","2199","2952","5261","1693.48","1766.64","0","17043","1554","1636"
"1991","Not Employed","direct migration background","860.84","823","48","210","307","1329","1533","1819","664.86","1056.82","179","4090","537","1023"
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","946.04","782.2","77","102","245","1534","2045","2757","779.4","1112.68","0","2863","460","1063"
"1992","Employed","direct migration background","1684.49","1636","1600","614","1125","2045","2618","4602","1646.92","1722.06","102","10226","1585","1641"
"1992","Employed","indirect migration background","1153.05","997","228","358","486","1626","2250","3426","1036.3","1269.8","0","7669","872","1202"
"1992","Employed","no migration background","1696.01","1557","6184","511","943","2147","2965","5366","1669.92","1722.1","0","17384","1329","1380"
"1992","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","902.93","716","102","164","307","1227","1841","3389","772.51","1033.35","0","3389","521","907"
"1993","Employed","direct migration background","1850.14","1687","1499","716","1278","2118","3068","5624","1807.08","1893.2","0","10226","1636","1687"
"1993","Employed","indirect migration background","1097.04","869","276","366","504","1585","2045","3323","997.57","1196.51","77","7669","869","1278"
"1993","Employed","no migration background","1856.63","1687","5952","562","1074","2326","3207","5624","1826.05","1887.21","0","28121","1534","1585"
"1993","Not Employed","direct migration background","939","920","32","26","332","1688","2147","2302","715.37","1162.63","26","2302","399","1278"
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","862.18","702.36","146","178","360","1278","1816","2630","757.81","966.55","0","3068","524","859"
"1994","Employed","direct migration background","1865.36","1687","1341","665","1253","2147","3068","5880","1811.29","1919.43","0","20452","1662","1738"
"1994","Employed","indirect migration background","1230.91","1094.1","278","399","510","1790","2045","3732","1126.5","1335.32","210","7669","1085","1380"
"1994","Employed","no migration background","1928.82","1790","5802","614","1176","2430","3221","5624","1897.55","1960.09","0","25565","1636","1684"
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","1009.5","884.81","117","144","376","1534","2060","2736","885.23","1133.77","0","3058","665","971"
"1995","Employed","direct migration background","1876.68","1738","1529","537","1278","2250","3068","5701","1790.48","1962.88","0","51128","1687","1790"
"1995","Employed","indirect migration background","1233.45","1074","299","409","534","1790","2301","3475","1128.24","1338.66","13","7669","1074","1432"
"1995","Employed","no migration background","1999.72","1790","5868","614","1227","2505","3388","6135","1966.17","2033.27","0","40903","1687","1738"
"1995","Not Employed","direct migration background","1130.25","1183.11","33","230","614","1790","1841","3068","878.15","1382.35","0","3068","614","1432"
"1995","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1995","Not Employed","no migration background","927.18","817.54","143","128","297","1432","1841","2940","820.41","1033.95","0","2940","661","1023"
"1996","Employed","direct migration background","1922.54","1790","1407","614","1278","2301","3068","7669","1873.44","1971.64","36","8948","1738","1790"
"1996","Employed","indirect migration background","1525.35","1176","307","409","562","1764","2684","20452","1364.25","1686.45","26","20452","1176","1483"
"1996","Employed","no migration background","2114.97","1892","5788","639","1278","2608","3579","6636","2077.8","2152.14","51","44617","1740","1790"
"1996","Not Employed","direct migration background","1129.34","976.55","31","296","716","1330","1994","3068","794.27","1464.41","20","4090","716","1534"
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","1008.88","767.58","111","256","409","1585","1994","2912","880.81","1136.95","65","3068","562","1040"
"1997","Employed","direct migration background","1983.9","1790","1306","614","1278","2352","3170","8254","1930.28","2037.52","56","10226","1790","1841"
"1997","Employed","indirect migration background","1467.54","1266.44","335","348","537","1841","2556","18151","1330.9","1604.18","19","18151","1074","1432"
"1997","Employed","no migration background","2108.53","1943","5658","647","1278","2659","3579","6450","2075.16","2141.9","25","25565","1790","1841"
"1997","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","1102.92","987.2","91","307","573","1614","2045","2710","966.66","1239.18","82","2710","716","1090"
"1998","Employed","direct migration background","2020.14","1841","1257","614","1278","2403","3432","7490","1959.54","2080.74","0","12215","1790","1892"
"1998","Employed","indirect migration background","1537.83","1400.57","343","358","562","1943","2761","7202","1411.46","1664.2","0","14316","1278","1561"
"1998","Employed","no migration background","2138.06","1943","6421","614","1278","2710","3681","6596","2107.21","2168.91","0","15339","1819","1892"
"1998","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Not Employed","no migration background","1076","866.8","95","235","317","1669","2231","3195","886.64","1265.36","0","5759","818","1278"
"1999","Employed","direct migration background","2210.66","1841","1169","562","1329","2377","3750","8692","2126.68","2294.64","84","33234","1790","1892"
"1999","Employed","indirect migration background","1426.93","1432","369","358","557","1943","2671","4448","1324.82","1529.04","61","5624","1329","1534"
"1999","Employed","no migration background","2144.22","1994","6406","519","1278","2725","3732","6647","2112.61","2175.83","0","20452","1800","1866"
"1999","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Not Employed","no migration background","1082.65","898.44","110","61","322","1738","2301","3119","929.9","1235.4","0","3578","504","913"
"2000","Employed","direct migration background","1977.36","1790","1759","489","1245","2454","3323","6800","1917.6","2037.12","0","15339","1790","1917"
"2000","Employed","indirect migration background","1572.32","1585","484","373","627","2096","2812","4806","1480.11","1664.53","0","6180","1474","1667"
"2000","Employed","no migration background","2207.15","2017.79","11334","511","1227","2812","3886","7669","2178.76","2235.54","0","25565","1943","1968"
"2000","Not Employed","direct migration background","1035.16","955.02","50","153","322","1534","1790","3988","805.42","1264.9","0","3988","511","1125"
"2000","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Not Employed","no migration background","973.34","665","202","161","322","1278","2045","4242","841.42","1105.26","0","5367","566","878"
"2001","Employed","direct migration background","1979.36","1841","1595","409","1176","2454","3272","7669","1914.55","2044.17","0","15339","1804","1943"
"2001","Employed","indirect migration background","1795.62","1621.69","453","325","654","2302","3323","7669","1671.79","1919.45","32","12782","1488","1738"
"2001","Employed","no migration background","2213.41","2045","10355","460","1227","2812","3886","7669","2184.59","2242.23","0","20452","1943","1994"
"2001","Not Employed","direct migration background","1053.04","561.28","32","123","322","1352","3579","4461","691.17","1414.91","0","4461","418","1278"
"2001","Not Employed","indirect migration background","","","","","","","","","","","","","",""
