"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","West Germany","Female","1412.54","1361.1","2369","297","761","1892","2505","4090","1375.07","1450.01","0","19429","1278","1347"
"1995","West Germany","Male","2485.32","2199","3303","1268","1738","3017","4039","7037","2430.5","2540.14","0","51128","2046","2147"
"1996","East Germany","Female","1409.81","1329","993","562","920","1790","2301","3323","1363.25","1456.37","36","10226","1278","1380"
"1996","East Germany","Male","1694.33","1585","1145","818","1227","1976","2565","5010","1646.93","1741.73","61","10226","1534","1636"
"1996","West Germany","Female","1494.11","1432","2322","307","816","1994","2592","4346","1456.5","1531.72","26","12782","1326","1432"
"1996","West Germany","Male","2637.62","2301","3197","1278","1790","3068","4244","7669","2579.41","2695.83","20","44617","2147","2250"
"1997","East Germany","Female","1442.91","1394.69","969","614","920","1790","2381","3589","1395.55","1490.27","51","7669","1329","1432"
"1997","East Germany","Male","1759.06","1636","1108","740","1227","2069","2758","4806","1690.92","1827.2","61","25565","1582","1660"
"1997","West Germany","Female","1513","1432","2251","312","818","2010","2608","4738","1473.38","1552.62","25","12782","1329","1432"
"1997","West Germany","Male","2612.91","2352","3102","1227","1800","3112","4244","7363","2565.83","2659.99","19","25565","2199","2301"
"1998","East Germany","Female","1458.42","1384.37","998","563","941","1841","2334","3835","1409.64","1507.2","0","9715","1329","1436"
"1998","East Germany","Male","1733.04","1618.71","1169","665","1227","2053","2930","4346","1681.2","1784.88","0","10226","1565","1636"
"1998","West Germany","Female","1559.51","1521.6","2535","317","868","2045","2761","4320","1521.75","1597.27","0","15339","1406","1483"
"1998","West Germany","Male","2631.8","2377","3456","1023","1790","3170","4346","7669","2585.84","2677.76","0","15339","2301","2301"
"1999","East Germany","Female","1481.4","1432","1012","511","979","1892","2424","3772","1430.92","1531.88","0","9203","1329","1481"
"1999","East Germany","Male","1758.39","1604.17","1163","735","1278","2080","2965","4397","1706.66","1810.12","0","11248","1585","1672"
"1999","West Germany","Female","1552.6","1483","2548","317","767","2096","2800","4602","1514.07","1591.13","0","15065","1355","1432"
"1999","West Germany","Male","2694.58","2403","3366","1023","1804","3221","4515","8059","2643.63","2745.53","0","33234","2301","2352"
"2000","East Germany","Female","1450.95","1348.13","1509","374","900","1933","2505","3936","1407.21","1494.69","0","7669","1305","1432"
"2000","East Germany","Male","1855.41","1636.6","1707","618","1253","2249","3068","6342","1799.78","1911.04","0","15328","1636","1738"
"2000","West Germany","Female","1526.89","1380","4631","322","665","2071","2761","4908","1494.94","1558.84","0","14827","1304","1380"
"2000","West Germany","Male","2756.21","2454","5998","1088","1841","3323","4602","8948","2713.67","2798.75","0","25565","2454","2505"
"2001","East Germany","Female","1491.07","1380","1403","406","920","1994","2607","3835","1444.73","1537.41","0","9203","1329","1432"
"2001","East Germany","Male","1879.33","1726","1571","665","1278","2301","3170","5113","1824.84","1933.82","0","17895","1673","1790"
"2001","West Germany","Female","1543.58","1432","4299","322","664","2147","2850","4908","1512.45","1574.71","0","9817","1329","1432"
"2001","West Germany","Male","2777.04","2505","5359","1022","1892","3349","4602","8692","2732.15","2821.93","0","20452","2459","2556"
"2002","East Germany","Female","1527.74","1400","1406","400","853","2049","2709","4300","1470.42","1585.06","0","10000","1450","1570"
"2002","East Germany","Male","1943.7","1799.1","1552","650","1290","2400","3145","6300","1863.82","2023.58","0","18000","1800","1961"
"2002","West Germany","Female","1604.44","1400","4759","320","650","2200","3000","5624","1535.27","1673.61","0","132569","1440","1500"
"2002","West Germany","Male","2930.73","2563.64","5787","1000","1900","3497","5000","10500","2854.13","3007.33","0","82962","2771","2860"
"2003","East Germany","Female","1578.33","1434.84","1349","412","879","2100","2700","4500","1509.31","1647.35","0","15000","1500","1600"
"2003","East Germany","Male","2047.65","1800","1485","600","1300","2500","3340","8000","1964.14","2131.16","0","20000","1800","1990"
"2003","West Germany","Female","1634.37","1427.02","4565","324","689","2300","3022","5800","1591.09","1677.65","0","40000","1456","1532"
"2003","West Germany","Male","3031.74","2641.98","5393","950","2000","3595","5000","11000","2953.39","3110.09","0","98107","2800","2919"
"2004","East Germany","Female","1550.97","1399.84","1349","383","820","2100","2837","4870","1484.96","1616.98","0","18000","1450","1600"
"2004","East Germany","Male","2040.11","1885.05","1438","450","1260","2580","3500","6515","1959.62","2120.6","0","21000","1870","2000"
"2004","West Germany","Female","1635.37","1478","4417","340","665","2274","3000","5640","1587.84","1682.9","0","54000","1495","1550"
"2004","West Germany","Male","3082.97","2700","5200","900","1970","3658","5100","11600","3008.28","3157.66","0","60000","2850","3000"
"2005","East Germany","Female","1582.8","1325.39","1265","400","880","2186","2850","4900","1504.56","1661.04","0","28000","1400","1510"
"2005","East Germany","Male","2027.53","1900","1369","410","1236","2600","3400","6000","1941.33","2113.73","0","21000","1850","2000"
"2005","West Germany","Female","1671.9","1457.7","4263","325","670","2300","3200","5900","1628.7","1715.1","0","20000","1460","1518"
"2005","West Germany","Male","3006","2700","4852","850","2000","3600","5000","10500","2934.45","3077.55","0","40000","2854","3000"
"2006","East Germany","Female","1591.11","1400.63","1360","342","840","2200","2902","4500","1519.62","1662.6","0","25000","1472","1600"
"2006","East Germany","Male","1971.79","1800","1409","430","1215","2500","3500","5800","1889.45","2054.13","0","22000","1816","2000"
"2006","West Germany","Female","1687.79","1450","4506","345","700","2300","3200","6000","1645.48","1730.1","0","20000","1448","1500"
"2006","West Germany","Male","3063.3","2700","5112","800","1900","3608","5000","12000","2974.05","3152.55","0","115926","2800","2950"
"2007","East Germany","Female","1581.35","1400","1322","380","841","2200","2838","5000","1508.17","1654.53","0","27000","1450","1600"
"2007","East Germany","Male","1992.5","1800","1377","428","1200","2500","3500","6440","1903.59","2081.41","0","20000","1800","2000"
"2007","West Germany","Female","1700.88","1469.06","4286","350","664","2350","3228","6000","1656.51","1745.25","0","20067","1454","1515"
"2007","West Germany","Male","3121.11","2700","4825","866","2000","3700","5250","12000","3041.48","3200.74","0","50000","2850","3000"
"2008","East Germany","Female","1583.16","1400","1268","300","830","2300","2800","4800","1519.16","1647.16","0","8998","1500","1623"
"2008","East Germany","Male","2045.5","1800","1317","600","1360","2590","3450","5900","1958.12","2132.88","0","20000","1800","2000"
"2008","West Germany","Female","1709.03","1500","4100","340","671","2400","3307","6000","1662.46","1755.6","0","25000","1450","1533"
"2008","West Germany","Male","3132.57","2761.83","4503","799","1975","3750","5300","12699","3053.81","3211.33","0","35288","2900","3000"
"2009","East Germany","Female","1675.12","1500","1213","380","800","2400","3000","4900","1593.72","1756.52","0","30000","1501","1700"
"2009","East Germany","Male","2147.96","1981.67","1249","460","1300","2793","3800","6100","2056.57","2239.35","0","14750","1900","2076"
"2009","West Germany","Female","1782.29","1569.71","3854","360","723","2471","3400","6500","1732.8","1831.78","0","20000","1500","1600"
"2009","West Germany","Male","3157.52","2800","4112","780","1950","3800","5391","12368","3074.43","3240.61","0","46856","2950","3000"
"2010","East Germany","Female","1704.21","1469.35","1522","400","850","2300","3003","5144","1622.96","1785.46","0","35000","1400","1500"
"2010","East Germany","Male","2159.04","1996.75","1556","405","1200","2800","3900","6500","2061.19","2256.89","0","32000","1900","2000"
"2010","West Germany","Female","1816.28","1500","5198","350","749","2500","3434","7000","1774.8","1857.76","0","20000","1380","1462"
"2010","West Germany","Male","3164.12","2800","5837","700","2000","3800","5500","12500","3094.03","3234.21","0","40000","2900","3000"
"2011","East Germany","Female","1692.59","1500","1841","400","880","2366","3100","5000","1636.73","1748.45","0","13000","1480","1600"
"2011","East Germany","Male","2164.35","2000","1769","530","1300","2800","3800","6800","2081.68","2247.02","0","25000","2000","2100"
"2011","West Germany","Female","1842.84","1600","6660","393","790","2500","3500","6400","1807.11","1878.57","0","20000","1400","1500"
"2011","West Germany","Male","3217.89","2800","6760","800","2000","4000","5600","10500","3150.9","3284.88","0","70000","3000","3000"
"2012","East Germany","Female","1865.3","1600","1817","400","900","2500","3330","6500","1796.33","1934.27","0","32000","1500","1600"
"2012","East Germany","Male","2210.59","2000","1721","440","1350","2900","3960","7500","2127.83","2293.35","0","25000","2000","2150"
"2012","West Germany","Female","1859.5","1600","6654","380","793","2550","3600","6500","1821.82","1897.18","0","42000","1400","1500"
"2012","West Germany","Male","3211.72","2800","6575","780","2000","4000","5600","10500","3141.17","3282.27","0","65000","3000","3000"
"2013","East Germany","Female","1836.91","1600","1845","450","944","2400","3400","6400","1771.78","1902.04","0","27000","1500","1600"
"2013","East Germany","Male","2253.14","2000","1745","550","1366","2950","4058","7750","2169.52","2336.76","0","25000","2000","2100"
"2013","West Germany","Female","1894.91","1600","7823","390","750","2600","3624","7300","1861.6","1928.22","0","20679","1400","1490"
"2013","West Germany","Male","3274.05","2850","7709","720","2000","4000","5800","12000","3211.18","3336.92","0","65000","2800","2900"
"2014","East Germany","Female","1874.04","1600","1656","450","950","2500","3500","5600","1805.21","1942.87","0","27000","1501","1680"
"2014","East Germany","Male","2350.79","2117.73","1570","600","1466","3000","4100","7600","2261.43","2440.15","0","25121","2100","2200"
"2014","West Germany","Female","1926.3","1637.57","6896","380","750","2619","3700","7500","1888.91","1963.69","0","25000","1445","1500"
"2014","West Germany","Male","3304.38","2900","6735","750","2000","4178","5810","11000","3235.74","3373.02","0","50000","2900","3000"
"2015","East Germany","Female","1955.22","1700","1619","450","1050","2500","3500","6700","1882.46","2027.98","0","28000","1600","1700"
"2015","East Germany","Male","2373.23","2100","1505","459","1400","3128","4203","8000","2286.14","2460.32","0","16186","2100","2200"
"2015","West Germany","Female","2032.19","1790.13","6783","400","850","2800","3900","7500","1992.62","2071.76","0","40000","1500","1600"
"2015","West Germany","Male","3392.13","2962.61","6726","702","2000","4300","6000","11036","3321.36","3462.9","0","56500","2900","3000"
"2016","East Germany","Female","2066.69","1800","1565","450","1080","2652","3600","7500","1984.83","2148.55","0","32000","1650","1800"
"2016","East Germany","Male","2442.2","2105.41","1466","500","1500","3100","4317","8200","2345.4","2539","0","25000","2100","2239"
"2016","West Germany","Female","2072.29","1800","6392","408","887","2850","3900","7966","2030.55","2114.03","0","30000","1530","1600"
"2016","West Germany","Male","3394.55","3000","6378","640","2000","4200","6000","12300","3321.2","3467.9","0","57000","2800","2900"
"2017","East Germany","Female","2091.22","1800","1755","450","1130","2750","3750","7000","2018.51","2163.93","0","30000","1730","1900"
"2017","East Germany","Male","2474.04","2200","1713","600","1500","3166","4399","8000","2385","2563.08","0","20140","2180","2300"
"2017","West Germany","Female","2107.77","1800","7180","410","880","2900","4000","7500","2067.93","2147.61","0","35000","1600","1700"
"2017","West Germany","Male","3442.58","3000","7412","650","2000","4400","6200","11500","3377.45","3507.71","0","61000","2802","3000"
"2018","East Germany","Female","2149.88","1900","1727","451","1200","2800","3700","6900","2074.89","2224.87","0","32000","1800","1950"
"2018","East Germany","Male","2630.8","2382.67","1712","450","1600","3400","4583","8900","2537.49","2724.11","0","25400","2200","2400"
"2018","West Germany","Female","2192.66","1920.9","6919","430","980","3000","4200","7000","2152.97","2232.35","0","30004","1700","1800"
"2018","West Germany","Male","3527.21","3181.87","7277","700","2012","4500","6300","12996","3457.13","3597.29","0","70000","2800","2900"
"2019","East Germany","Female","2296.52","2100","1757","560","1300","3000","4000","7000","2213.84","2379.2","0","25000","2000","2200"
"2019","East Germany","Male","2797.43","2572.24","1862","590","1750","3500","4820","9200","2661.67","2933.19","0","40000","2600","2800"
"2019","West Germany","Female","2278.56","2000","6932","450","1050","3100","4400","7500","2216.61","2340.51","0","120000","1900","2000"
"2019","West Germany","Male","3869.27","3200","7824","800","2100","4600","6500","15000","3173.14","4565.4","0","2700000","3100","3200"
