"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","lower secondary degree","Male","12.9","8","1544","1","3","17","30","80","12.16","13.64","0","165","7","8"
"1993","no degree/no degree yet","Female","5.04","3","133","1","1","6","14","25","4.12","5.96","0","30","2","4"
"1993","no degree/no degree yet","Male","9.13","5","166","1","3","12","20","65","7.27","10.99","0","90","4","7"
"1993","Other degree","Female","6.84","4","204","1","1","8","15","40","5.48","8.2","0","95","2","4"
"1993","Other degree","Male","10.66","6","385","1","3","15","25","49","9.2","12.12","0","180","5","7"
"1993","secondary school degree","Female","9.37","5","1236","1","2","13","25","50","8.79","9.95","0","100","5","5"
"1993","secondary school degree","Male","13.65","8","1021","1","3","20","30","70","12.76","14.54","0","110","7","8"
"1994","college entrance qualification","Female","","","","","","","","","","","","","",""
"1994","college entrance qualification","Male","","","","","","","","","","","","","",""
"1994","lower secondary degree","Female","","","","","","","","","","","","","",""
"1994","lower secondary degree","Male","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1994","Other degree","Female","","","","","","","","","","","","","",""
"1994","Other degree","Male","","","","","","","","","","","","","",""
"1994","secondary school degree","Female","","","","","","","","","","","","","",""
"1994","secondary school degree","Male","","","","","","","","","","","","","",""
"1995","college entrance qualification","Female","14.7","8","483","1","3","18","30","115","12.32","17.08","0","450","7","10"
"1995","college entrance qualification","Male","18.84","10","741","1","4","25","45","100","15.97","21.71","0","750","8","11"
"1995","lower secondary degree","Female","8.16","4","977","1","1","10","20","45","7.4","8.92","0","160","4","5"
"1995","lower secondary degree","Male","13.9","8","1449","1","3","17","34","98","12.8","15","0","440","7","9"
"1995","no degree/no degree yet","Female","5.54","3","117","1","1","8","14","40","4.31","6.77","0","40","2","4"
"1995","no degree/no degree yet","Male","9.25","7","134","1","2","12","20","35","7.5","11","0","70","4","8"
"1995","Other degree","Female","8.05","4","251","1","1","10","21","45","6.8","9.3","0","100","3","5"
"1995","Other degree","Male","13.92","7","425","1","2","13","30","80","10.92","16.92","0","500","5","7"
"1995","secondary school degree","Female","10.69","6","1274","1","2","15","25","52","9.87","11.51","0","270","5","6"
"1995","secondary school degree","Male","16.98","10","1103","1","3","20","35","120","14.67","19.29","0","600","8","10"
"1996","college entrance qualification","Female","","","","","","","","","","","","","",""
"1996","college entrance qualification","Male","","","","","","","","","","","","","",""
"1996","lower secondary degree","Female","","","","","","","","","","","","","",""
"1996","lower secondary degree","Male","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"1996","Other degree","Female","","","","","","","","","","","","","",""
"1996","Other degree","Male","","","","","","","","","","","","","",""
"1996","secondary school degree","Female","","","","","","","","","","","","","",""
"1996","secondary school degree","Male","","","","","","","","","","","","","",""
"1997","college entrance qualification","Female","30.99","17","241","8","11","30","60","250","25.77","36.21","2","354","17","22"
"1997","college entrance qualification","Male","43.05","25","412","10","15","45","75","450","35.68","50.42","1","650","20","25"
"1997","lower secondary degree","Female","16.36","10.72","329","5","7","18","30","130","13.2","19.52","1","440","12","13"
"1997","lower secondary degree","Male","28.21","18","733","7","11","30","50","180","25.14","31.28","2","580","15","18"
"1997","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","Male","24.75","15","50","6","8","20","40","486","-11.75","61.25","1","800","10","20"
"1997","Other degree","Female","15.59","9.77","57","3","6","22","30","70","12.15","19.03","2","70","8","16"
"1997","Other degree","Male","27.78","16","146","6","9","30","46","318","18.35","37.21","1","600","15","20"
"1997","secondary school degree","Female","23.21","17","553","6","10","27","40","150","19.44","26.98","2","650","15","17"
"1997","secondary school degree","Male","39.45","20","565","8","13","33","65","500","32.31","46.59","2","800","20","22"
"1998","college entrance qualification","Female","15.63","10","624","2","4","20","35","115","14.02","17.24","1","193","9","11"
"1998","college entrance qualification","Male","19","12","870","2","5","25","44","90","17.51","20.49","0","180","10","13"
"1998","lower secondary degree","Female","9.85","6","850","1","2","13","22","63","8.95","10.75","0","139","5","6"
"1998","lower secondary degree","Male","16.25","10","1279","2","5","21","38","85","15.23","17.27","0","200","9","10"
"1998","no degree/no degree yet","Female","7.38","4","138","1","2","9","15","45","5.82","8.94","1","55","3","6"
"1998","no degree/no degree yet","Male","9.32","6","144","1","3","15","20","47","7.78","10.86","1","47","5","8"
"1998","Other degree","Female","10.36","6","187","1","2","16","25","60","8.96","11.76","0","60","3","6"
"1998","Other degree","Male","12.35","8","297","2","3","15","30","54","10.7","14","1","130","7","10"
"1998","secondary school degree","Female","12.67","8","1264","1","3","16","26","70","11.86","13.48","0","150","7","9"
"1998","secondary school degree","Male","18.57","12","1118","2","5","25","40","105","17.36","19.78","1","200","10","12"
"1999","college entrance qualification","Female","32.64","20","303","8","10","30","54","250","24.45","40.83","3","999","18","22"
"1999","college entrance qualification","Male","36.19","25","476","9","15","38","60","330","30.48","41.9","2","610","20","25"
"1999","lower secondary degree","Female","21.42","12","415","4","7","18","31","125","17.13","25.71","2","800","11","13"
"1999","lower secondary degree","Male","26.88","18.39","779","6","11","30","53","125","23.71","30.05","2","750","15","19"
"1999","no degree/no degree yet","Female","11.83","12.09","31","3","6","18","20","26","9.09","14.57","3","30","6","19"
"1999","no degree/no degree yet","Male","19.78","15","58","6","7","24","45","60","16.15","23.41","3","60","12","20"
"1999","Other degree","Female","16.43","16","60","5","8","24","30","53","13.41","19.45","2","53","8","17"
"1999","Other degree","Male","23.72","13.5","155","4","7","25","40","320","16.08","31.36","3","470","15","18"
"1999","secondary school degree","Female","22.35","15","653","6","10","25","40","150","20.28","24.42","2","400","15","16"
"1999","secondary school degree","Male","35.28","20","687","7","12","32","60","450","29.4","41.16","3","630","18","20"
"2000","college entrance qualification","Female","26.5","20","609","7","12","30","50","150","22.86","30.14","1","800","18","20"
"2000","college entrance qualification","Male","35.79","25","1001","8","15","37","62","300","31.88","39.7","2","700","22","25"
"2000","lower secondary degree","Female","17.06","12","734","4","7","20","30","80","14.44","19.68","1","630","12","14"
"2000","lower secondary degree","Male","29.23","18","1349","6","10","30","50","350","25.97","32.49","1","700","16","18"
"2000","no degree/no degree yet","Female","13.22","10","30","4","8","15","20","80","8.07","18.37","3","80","8","14"
"2000","no degree/no degree yet","Male","17.12","13.56","35","6","8","20","30","68","12","22.24","3","68","10","20"
"2000","Other degree","Female","14.89","12","98","5","7","18","30","50","12.75","17.03","2","50","10","15"
"2000","Other degree","Male","30.25","15","233","6","8","25","50","450","23.08","37.42","2","600","15","17"
"2000","secondary school degree","Female","22.49","15","1165","5","10","25","40","125","20.81","24.17","1","460","15","16"
"2000","secondary school degree","Male","32.8","20","1168","7","12","32","60","300","28.74","36.86","1","850","19","20"
"2001","college entrance qualification","Female","15.82","10","1175","2","4","20","32","106","13.72","17.92","1","500","10","10"
"2001","college entrance qualification","Male","24.64","12","1561","2","5","25","45","250","21.68","27.6","1","850","12","15"
"2001","lower secondary degree","Female","9.67","6","1384","1","2","13","22","50","8.6","10.74","1","630","5","6"
"2001","lower secondary degree","Male","18.26","10","1970","2","4","20","37","100","15.91","20.61","1","999","10","10"
"2001","no degree/no degree yet","Female","6.5","4.6","83","1","2","10","15","25","5.04","7.96","1","40","3","6"
"2001","no degree/no degree yet","Male","8.38","5","95","1","2","11","17","50","6.37","10.39","1","60","3","6"
"2001","Other degree","Female","9.44","5","315","1","2","10","17","40","3.18","15.7","1","999","4","5"
"2001","Other degree","Male","13.63","8","373","1","3","17","29","98","11.89","15.37","1","150","8","11"
"2001","secondary school degree","Female","14.35","8","2117","1","3","18","30","85","13.42","15.28","1","430","8","10"
"2001","secondary school degree","Male","25.99","12","1824","2","4","25","46","380","22.69","29.29","1","750","11","13"
"2002","college entrance qualification","Female","18.8","10","1540","2","4","20","36","170","16.64","20.96","0","620","9","10"
"2002","college entrance qualification","Male","25.06","13","1976","2","5","26","50","250","22.06","28.06","0","999","12","15"
"2002","lower secondary degree","Female","9.47","6","1308","1","2","13","22","45","8.18","10.76","0","630","5","6"
"2002","lower secondary degree","Male","20.36","10","1841","2","4","20","36","295","17.42","23.3","0","900","10","12"
"2002","no degree/no degree yet","Female","7.11","5","82","1","1","10","18","25","5.38","8.84","0","39","4","8"
"2002","no degree/no degree yet","Male","7.53","4.83","77","1","2","12","15","30","5.89","9.17","1","30","3","7"
"2002","Other degree","Female","8.72","5","303","1","2","10","19","45","1.97","15.47","0","999","4","5"
"2002","Other degree","Male","14.71","10","349","2","4","23","35","70","11.77","17.65","1","450","8","11"
"2002","secondary school degree","Female","13.95","8","2179","1","3","17","29","90","12.7","15.2","0","960","8","9"
"2002","secondary school degree","Male","26.44","12","1835","2","5","25","50","400","22.94","29.94","0","999","12","13"
"2003","college entrance qualification","Female","16.11","10","1611","2","4","20","35","90","14.77","17.45","1","450","10","10"
"2003","college entrance qualification","Male","20.73","12","1984","2","5","26","45","130","19.27","22.19","1","600","12","14"
"2003","lower secondary degree","Female","10.11","7","1158","1","3","14","21","50","9.35","10.87","1","250","6","7"
"2003","lower secondary degree","Male","16.52","12","1675","2","5","20","36","80","15.43","17.61","0","340","11","12"
"2003","no degree/no degree yet","Female","8.42","6","169","1","2","10","19","50","7","9.84","1","75","5","7"
"2003","no degree/no degree yet","Male","7.46","5","145","2","3","12","15","23","6.4","8.52","1","30","4","7"
"2003","Other degree","Female","10.95","5","264","1","2","12","25","200","9.06","12.84","1","200","4","6"
"2003","Other degree","Male","14.93","10","314","2","4","20","29","80","12.53","17.33","1","250","9","11"
"2003","secondary school degree","Female","13.94","8","2118","1","3","17","30","100","13.23","14.65","1","250","8","10"
"2003","secondary school degree","Male","18.68","12","1738","2","5","24","40","110","17.44","19.92","1","435","12","13"
"2004","college entrance qualification","Female","18.81","10","1497","2","4","20","40","135","16.82","20.8","0","600","10","10"
"2004","college entrance qualification","Male","24.84","12","1806","2","5","25","45","270","22.03","27.65","1","650","12","15"
"2004","lower secondary degree","Female","9.93","7","1168","1","2","14","21","55","8.63","11.23","0","630","6","7"
"2004","lower secondary degree","Male","23.96","12","1546","2","4","25","40","350","20.89","27.03","0","900","12","13"
"2004","no degree/no degree yet","Female","10.86","5.7","62","1","2","13","20","55","8.44","13.28","1","55","3","8"
"2004","no degree/no degree yet","Male","9.05","8","61","2","5","15","18","20","7.31","10.79","1","30","5","10"
"2004","Other degree","Female","10.15","5","243","1","1","12","22","80","7.35","12.95","1","280","4","7"
"2004","Other degree","Male","18.92","10","300","2","4","21","35","125","15.62","22.22","1","400","8","12"
"2004","secondary school degree","Female","14.98","8","2052","1","3","17","30","100","13.59","16.37","0","960","8","10"
"2004","secondary school degree","Male","24.71","13","1693","2","5","25","45","250","21.52","27.9","1","850","12","15"
"2005","college entrance qualification","Female","20.14","10","1438","2","4","20","42","240","17.64","22.64","1","650","10","10"
"2005","college entrance qualification","Male","30.32","12","1711","2","5","25","50","350","26.73","33.91","1","999","12","15"
"2005","lower secondary degree","Female","10.06","6","1054","1","2","14","25","50","8.71","11.41","1","630","5","7"
"2005","lower secondary degree","Male","21.23","12","1388","2","5","25","45","200","18.68","23.78","1","800","12","13"
"2005","no degree/no degree yet","Female","10.8","7","52","1","3","11","25","45","7.8","13.8","1","50","3","8"
"2005","no degree/no degree yet","Male","12.65","9.22","57","2","3","16","35","50","9.89","15.41","1","50","5","10"
"2005","Other degree","Female","12.87","5","246","1","2","11","25","220","10.3","15.44","1","220","4","6"
"2005","Other degree","Male","18.61","10","276","2","5","20","34","150","15.56","21.66","1","280","10","12"
"2005","secondary school degree","Female","15.12","9","1937","1","3","18","32","90","13.76","16.48","1","960","8","10"
"2005","secondary school degree","Male","25.88","13","1588","2","5","25","50","300","21.91","29.85","1","999","12","15"
"2006","college entrance qualification","Female","19.19","10","1567","2","4","21","40","165","17.3","21.08","1","560","10","11"
"2006","college entrance qualification","Male","30.71","12","1796","2","5","28","55","400","27.1","34.32","1","999","12","15"
"2006","lower secondary degree","Female","10.07","6","1110","1","2","15","25","60","8.73","11.41","1","630","5","7"
"2006","lower secondary degree","Male","21.01","11","1500","2","4","23","40","200","18.47","23.55","1","800","11","12"
"2006","no degree/no degree yet","Female","11.3","7.89","42","2","3","15","25","66","7.35","15.25","1","66","3","10"
"2006","no degree/no degree yet","Male","12.99","10","55","3","6","17","35","44","10.38","15.6","1","44","4","10"
"2006","Other degree","Female","11.79","5","259","1","2","12","30","200","9.66","13.92","1","200","4","6"
"2006","Other degree","Male","18.71","11","280","2","5","20","35","280","15.89","21.53","1","280","10","12"
"2006","secondary school degree","Female","15.51","8","2095","1","3","20","30","120","14.21","16.81","1","999","8","10"
"2006","secondary school degree","Male","27.45","14","1692","2","5","25","50","380","23.91","30.99","1","999","12","14"
"2007","college entrance qualification","Female","18.4","10","1558","2","4","20","38","160","16.45","20.35","1","630","10","10"
"2007","college entrance qualification","Male","32.27","13","1712","2","5","30","55","550","28.6","35.94","1","999","13","15"
"2007","lower secondary degree","Female","10.24","6","1023","1","3","14","25","50","8.62","11.86","1","680","5","7"
"2007","lower secondary degree","Male","19.95","11","1403","2","4","22","36","207","17.34","22.56","1","720","11","13"
"2007","no degree/no degree yet","Female","10.72","6","45","1","2","14","40","70","6.35","15.09","1","70","4","9"
"2007","no degree/no degree yet","Male","15.6","10","38","3","5","27","35","44","11.98","19.22","1","44","5","14"
"2007","Other degree","Female","8.96","5","234","1","2","10","25","60","6.49","11.43","1","215","5","7"
"2007","Other degree","Male","21.66","12","254","2","5","21","37","280","17.48","25.84","1","280","10","12"
"2007","secondary school degree","Female","15.14","9","1944","1","3","20","30","90","13.7","16.58","1","960","8","10"
"2007","secondary school degree","Male","30.14","14","1596","2","5","28","55","430","26.14","34.14","1","999","12","14"
"2008","college entrance qualification","Female","18.46","10","1522","2","4","21","38","125","15.89","21.03","1","700","10","10"
"2008","college entrance qualification","Male","29.01","12","1610","2","5","30","50","500","25.37","32.65","1","999","12","15"
"2008","lower secondary degree","Female","9.98","6","973","1","2","14","23","45","8.31","11.65","1","630","5","7"
"2008","lower secondary degree","Male","25.21","12","1316","2","5","24","40","320","21.74","28.68","1","999","11","13"
"2008","no degree/no degree yet","Female","10.89","6","39","1","2","13","25","50","7.49","14.29","1","50","4","10"
"2008","no degree/no degree yet","Male","17.43","10","43","1","4","15","35","112","11.02","23.84","1","112","5","12"
"2008","Other degree","Female","12.16","5","226","1","2","12","25","150","7.73","16.59","1","450","4","7"
"2008","Other degree","Male","27.01","12","224","2","5","25","48","350","20.92","33.1","1","500","10","14"
"2008","secondary school degree","Female","15.63","8","1911","1","3","20","32","106","13.97","17.29","1","960","8","10"
"2008","secondary school degree","Male","26.36","14","1532","2","5","27","48","380","22.31","30.41","1","900","12","15"
"2009","college entrance qualification","Female","19.2","10","1467","2","4","22","35","144","16.84","21.56","1","670","10","11"
"2009","college entrance qualification","Male","27.13","12","1516","2","5","28","50","300","23.28","30.98","1","999","12","15"
"2009","lower secondary degree","Female","10.47","7","877","1","2","13","23","52","8.68","12.26","1","630","6","7"
"2009","lower secondary degree","Male","24.27","12","1185","2","5","25","45","320","21.16","27.38","1","999","12","14"
"2009","no degree/no degree yet","Female","10.99","5","37","1","2","15","45","45","8.09","13.89","1","45","4","7"
"2009","no degree/no degree yet","Male","11.46","10.4","47","3","9","15","20","25","9.29","13.63","1","35","5","12"
"2009","Other degree","Female","11.38","5","192","1","2","13","25","120","8.97","13.79","1","120","4","7"
"2009","Other degree","Male","26.16","10","189","3","4","22","40","350","20.83","31.49","1","350","10","15"
"2009","secondary school degree","Female","16.25","8","1828","1","3","19","32","130","14.36","18.14","1","960","8","10"
"2009","secondary school degree","Male","28.04","15","1414","2","5","28","50","380","23.48","32.6","1","999","13","15"
"2010","college entrance qualification","Female","21.29","10","2024","2","4","22","40","250","19.1","23.48","1","800","10","10"
"2010","college entrance qualification","Male","30.89","13","2113","2","5","30","50","400","27.61","34.17","1","999","13","15"
"2010","lower secondary degree","Female","10.59","6.69","1051","1","2","15","25","50","8.83","12.35","1","630","5","6"
"2010","lower secondary degree","Male","19.66","10","1595","2","4","22","40","200","17.09","22.23","1","850","11","12"
"2010","no degree/no degree yet","Female","6.82","3.39","47","1","3","9","15","45","3.44","10.2","1","64","3","8"
"2010","no degree/no degree yet","Male","12.2","10","91","1","2","20","28","80","9.22","15.18","1","80","5","10"
"2010","Other degree","Female","10.34","5","289","1","2","13","25","80","8.2","12.48","1","200","4","6"
"2010","Other degree","Male","38.52","10","415","2","4","25","45","999","32.37","44.67","1","999","9","11"
"2010","secondary school degree","Female","15.34","8","2479","1","3","20","30","100","14.08","16.6","1","960","7","8"
"2010","secondary school degree","Male","27.25","15","1909","2","5","30","50","310","23.92","30.58","1","999","12","15"
"2011","college entrance qualification","Female","20.04","10","2533","2","4","23","40","162","18.41","21.67","1","700","10","11"
"2011","college entrance qualification","Male","31.75","14","2437","2","5","30","60","360","28.58","34.92","1","999","14","15"
"2011","lower secondary degree","Female","10.86","7","1332","1","3","15","25","50","9.75","11.97","1","500","5","7"
"2011","lower secondary degree","Male","20.56","12","1769","2","5","24","40","130","18.15","22.97","1","999","11","13"
"2011","no degree/no degree yet","Female","8.77","7.87","84","1","4","15","15","50","7.26","10.28","1","50","4","7"
"2011","no degree/no degree yet","Male","11.76","9","117","1","3","20","25","60","8.46","15.06","1","150","7","10"
"2011","Other degree","Female","9.68","5","406","1","2","10","25","55","6.52","12.84","1","612","5","6"
"2011","Other degree","Male","26.39","10","479","1","4","22","40","350","18.35","34.43","1","999","8","11"
"2011","secondary school degree","Female","14.79","8","3074","1","3","19","32","95","13.52","16.06","1","960","7","8"
"2011","secondary school degree","Male","26.1","13","2194","2","5","25","50","400","22.98","29.22","1","999","12","14"
"2012","college entrance qualification","Female","20.66","10","2566","1","3","20","40","220","18.8","22.52","0","705","10","10"
"2012","college entrance qualification","Male","30.14","13","2395","2","5","30","55","380","26.83","33.45","0","999","13","15"
"2012","lower secondary degree","Female","10.67","7","1310","1","2","15","25","50","9.88","11.46","1","200","5","6"
"2012","lower secondary degree","Male","20.62","12","1737","2","5","24","40","175","18.2","23.04","1","700","11","13"
"2012","no degree/no degree yet","Female","7.5","5.49","87","1","2","10","15","45","5.86","9.14","1","45","3","7"
"2012","no degree/no degree yet","Male","11.08","9","127","2","3","16","25","40","8.86","13.3","1","75","5","10"
"2012","Other degree","Female","11.94","4.97","456","1","2","10","21","60","8.99","14.89","0","500","4","6"
"2012","Other degree","Male","24.54","8","480","2","3","21","40","354","18.85","30.23","1","999","8","11"
"2012","secondary school degree","Female","14.21","8","3039","1","3","18","33","92","13.07","15.35","0","960","7","8"
"2012","secondary school degree","Male","24.85","13","2127","2","5","25","44","223","21.6","28.1","1","999","12","14"
"2013","college entrance qualification","Female","18.87","10","2691","2","4","22","38","125","17.15","20.59","1","700","10","11"
"2013","college entrance qualification","Male","30.67","12","2516","2","5","30","56","315","27.5","33.84","1","999","13","15"
"2013","lower secondary degree","Female","10.33","7","1340","1","2","15","25","48","9.67","10.99","1","180","5","7"
"2013","lower secondary degree","Male","19.75","11.23","1804","2","5","24","40","180","17.83","21.67","1","700","10","12"
"2013","no degree/no degree yet","Female","6.6","4","180","1","2","8","15","33","5.35","7.85","1","60","3","5"
"2013","no degree/no degree yet","Male","11.02","5","179","1","3","15","25","50","8.4","13.64","1","150","5","9"
"2013","Other degree","Female","10.85","5","1184","1","2","10","22","80","9.44","12.26","1","500","5","6"
"2013","Other degree","Male","24.5","9","1201","1","3","20","40","400","21.89","27.11","1","820","10","11"
"2013","secondary school degree","Female","15.29","8","3088","1","3","20","34","100","14.11","16.47","1","960","7","8"
"2013","secondary school degree","Male","26.2","14","2189","2","5","25","45","350","23.45","28.95","1","800","12","14"
"2014","college entrance qualification","Female","","","","","","","","","","","","","",""
"2014","college entrance qualification","Male","","","","","","","","","","","","","",""
"2014","lower secondary degree","Female","","","","","","","","","","","","","",""
"2014","lower secondary degree","Male","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2014","Other degree","Female","","","","","","","","","","","","","",""
"2014","Other degree","Male","","","","","","","","","","","","","",""
"2014","secondary school degree","Female","","","","","","","","","","","","","",""
"2014","secondary school degree","Male","","","","","","","","","","","","","",""
"2015","college entrance qualification","Female","16.98","10","2401","2","4","22","39","96","16.12","17.84","1","380","10","10"
"2015","college entrance qualification","Male","20.6","12","2116","2","5","27","50","110","19.28","21.92","1","800","12","13"
"2015","lower secondary degree","Female","10.01","7","1048","1","2","14","24","49","9.31","10.71","1","122","5","7"
"2015","lower secondary degree","Male","15.86","11","1443","2","4","21","37","80","14.95","16.77","0","200","10","12"
"2015","no degree/no degree yet","Female","9.46","6","121","1","2","12","20","45","7.98","10.94","0","45","4","6"
"2015","no degree/no degree yet","Male","10.37","6.25","145","2","3","15","25","43","8.05","12.69","0","120","5","10"
"2015","Other degree","Female","9.36","5","1126","1","2","12","24","52","8.6","10.12","0","120","5","6"
"2015","Other degree","Male","14.79","8","1208","1","3","20","40","65","13.63","15.95","0","400","8","10"
"2015","secondary school degree","Female","13.14","8","2575","1","3","18","30","80","12.57","13.71","1","140","7","8"
