"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","13.76","7","743","1","3","17","30","100","12.15","15.37","1","280","5","8"
"1985","Full Time","Urban Area","12.21","8","3269","2","3","15","26","70","11.67","12.75","0","360","7","8"
"1985","Not Working","Rural Area","","","","","","","","","","","","","",""
"1985","Not Working","Urban Area","11.6","6.46","105","2","3","13","32","52","9.16","14.04","1","90","5","8"
"1985","Part Time","Rural Area","10.84","4","225","1","2","10","25","80","8.5","13.18","0","120","3","5"
"1985","Part Time","Urban Area","9.82","6","978","1","3","13","21","60","9.09","10.55","0","100","5","6"
"1986","Full Time","Rural Area","","","","","","","","","","","","","",""
"1986","Full Time","Urban Area","","","","","","","","","","","","","",""
"1986","Not Working","Rural Area","","","","","","","","","","","","","",""
"1986","Not Working","Urban Area","","","","","","","","","","","","","",""
"1986","Part Time","Rural Area","","","","","","","","","","","","","",""
"1986","Part Time","Urban Area","","","","","","","","","","","","","",""
"1987","Full Time","Rural Area","","","","","","","","","","","","","",""
"1987","Full Time","Urban Area","","","","","","","","","","","","","",""
"1987","Not Working","Rural Area","","","","","","","","","","","","","",""
"1987","Not Working","Urban Area","","","","","","","","","","","","","",""
"1987","Part Time","Rural Area","","","","","","","","","","","","","",""
"1987","Part Time","Urban Area","","","","","","","","","","","","","",""
"1988","Full Time","Rural Area","","","","","","","","","","","","","",""
"1988","Full Time","Urban Area","","","","","","","","","","","","","",""
"1988","Not Working","Rural Area","","","","","","","","","","","","","",""
"1988","Not Working","Urban Area","","","","","","","","","","","","","",""
"1988","Part Time","Rural Area","","","","","","","","","","","","","",""
"1988","Part Time","Urban Area","","","","","","","","","","","","","",""
"1989","Full Time","Rural Area","","","","","","","","","","","","","",""
"1989","Full Time","Urban Area","","","","","","","","","","","","","",""
"1989","Not Working","Rural Area","","","","","","","","","","","","","",""
"1989","Not Working","Urban Area","","","","","","","","","","","","","",""
"1989","Part Time","Rural Area","","","","","","","","","","","","","",""
"1989","Part Time","Urban Area","","","","","","","","","","","","","",""
"1990","Full Time","Rural Area","17.93","11","685","2","4","21","39","120","16.04","19.82","1","330","8","10"
"1990","Full Time","Urban Area","13.86","9","2951","2","4","17","30","75","13.23","14.49","0","300","8","8"
"1990","Not Working","Rural Area","","","","","","","","","","","","","",""
"1990","Not Working","Urban Area","10.92","5","74","1","3","15","23","120","7.22","14.62","1","120","4","6"
"1990","Part Time","Rural Area","10.32","5","204","1","2","13","25","65","7.91","12.73","0","200","3","6"
"1990","Part Time","Urban Area","9.78","6","844","1","3","11","20","56","8.63","10.93","0","330","5","6"
"1991","Full Time","Rural Area","","","","","","","","","","","","","",""
"1991","Full Time","Urban Area","","","","","","","","","","","","","",""
"1991","Not Working","Rural Area","","","","","","","","","","","","","",""
"1991","Not Working","Urban Area","","","","","","","","","","","","","",""
"1991","Part Time","Rural Area","","","","","","","","","","","","","",""
"1991","Part Time","Urban Area","","","","","","","","","","","","","",""
"1992","Full Time","Rural Area","44.95","12","455","5","7","25","75","580","35.19","54.71","1","800","12","15"
"1992","Full Time","Urban Area","22.9","12","149","5","8","17","25","400","11.59","34.21","1","550","10","15"
"1992","Not Working","Rural Area","","","","","","","","","","","","","",""
"1992","Not Working","Urban Area","","","","","","","","","","","","","",""
"1992","Part Time","Rural Area","32.97","14.19","109","4","6","25","51","550","16.31","49.63","2","600","10","18"
"1992","Part Time","Urban Area","61.52","15","31","4","8","25","140","600","8.53","114.51","3","600","11","24"
"1993","Full Time","Rural Area","12.19","6","1685","1","2","16","30","100","11.44","12.94","0","165","5","5"
"1993","Full Time","Urban Area","12.57","8","3650","1","3","16","30","65","12.15","12.99","0","150","7","8"
"1993","Not Working","Rural Area","11.56","5.16","52","1","2","15","25","80","7.16","15.96","0","80","3","10"
"1993","Not Working","Urban Area","9.22","6","98","1","2","12","23","35","7.41","11.03","0","40","5","8"
"1993","Part Time","Rural Area","9.07","4","486","1","1","12","23","65","7.94","10.2","0","100","3","5"
"1993","Part Time","Urban Area","7.94","5","1020","1","2","10","20","50","7.26","8.62","0","180","4","5"
"1994","Full Time","Rural Area","","","","","","","","","","","","","",""
"1994","Full Time","Urban Area","","","","","","","","","","","","","",""
"1994","Not Working","Rural Area","","","","","","","","","","","","","",""
"1994","Not Working","Urban Area","","","","","","","","","","","","","",""
"1994","Part Time","Rural Area","","","","","","","","","","","","","",""
"1994","Part Time","Urban Area","","","","","","","","","","","","","",""
"1995","Full Time","Rural Area","16.33","7.59","1797","1","2","20","35","120","14.52","18.14","0","750","6","7"
"1995","Full Time","Urban Area","14.24","9","3400","1","3","18","33","78","13.63","14.85","0","400","8","8"
"1995","Not Working","Rural Area","7.71","4.55","57","1","1","10","20","30","3.05","12.37","0","124","3","8"
"1995","Not Working","Urban Area","8.27","5","105","1","2","15","25","30","6.69","9.85","0","35","4","8"
"1995","Part Time","Rural Area","10.47","5","563","1","1","14","25","70","7.75","13.19","0","550","3","5"
"1995","Part Time","Urban Area","10.54","5","1256","1","2","12","25","80","9.5","11.58","0","300","5","6"
"1996","Full Time","Rural Area","","","","","","","","","","","","","",""
"1996","Full Time","Urban Area","","","","","","","","","","","","","",""
"1996","Not Working","Rural Area","","","","","","","","","","","","","",""
"1996","Not Working","Urban Area","","","","","","","","","","","","","",""
"1996","Part Time","Rural Area","","","","","","","","","","","","","",""
"1996","Part Time","Urban Area","","","","","","","","","","","","","",""
"1997","Full Time","Rural Area","33.4","19","974","7","12","34","65","370","29.42","37.38","2","800","17","20"
"1997","Full Time","Urban Area","30","20","1496","7","11","32","50","330","27.05","32.95","1","800","17","20"
"1997","Not Working","Rural Area","","","","","","","","","","","","","",""
"1997","Not Working","Urban Area","","","","","","","","","","","","","",""
"1997","Part Time","Rural Area","28.02","15","261","5","10","30","50","250","19.31","36.73","1","540","14","18"
"1997","Part Time","Urban Area","25.42","15","427","5","9","22","40","250","21.05","29.79","2","650","14","15"
"1998","Full Time","Rural Area","16.72","10","1640","1","3","22","40","104","15.67","17.77","0","200","9","10"
"1998","Full Time","Urban Area","15.72","10","3151","2","5","21","35","75","15.15","16.29","0","186","10","10"
"1998","Not Working","Rural Area","19.21","10","153","2","5","25","44","160","15.11","23.31","1","170","8","15"
"1998","Not Working","Urban Area","13.43","6.03","341","1","3","15","30","100","11.04","15.82","0","193","6","9"
"1998","Part Time","Rural Area","13.16","7","604","1","2","16","30","100","11.66","14.66","0","150","6","8"
"1998","Part Time","Urban Area","12.08","7","1272","1","3","15","25","80","11.35","12.81","0","120","6","7"
"1999","Full Time","Rural Area","32.52","17","1080","6","10","30","60","360","28.69","36.35","2","750","16","20"
"1999","Full Time","Urban Area","32.09","20","1704","7","11","32","50","330","29.42","34.76","2","800","17","20"
"1999","Not Working","Rural Area","","","","","","","","","","","","","",""
"1999","Not Working","Urban Area","21.4","11.56","33","5","8","20","55","100","12.98","29.82","2","100","9","20"
"1999","Part Time","Rural Area","28.67","15","363","6","10","27","53","220","21.56","35.78","2","999","14","16"
"1999","Part Time","Urban Area","19.45","15","523","5","8","25","40","100","17.31","21.59","2","436","14","15"
"2000","Full Time","Rural Area","31.31","18","1875","6","11","30","60","350","28.55","34.07","1","700","17","20"
"2000","Full Time","Urban Area","27.88","20","2891","7","11","30","50","200","26.09","29.67","1","850","18","20"
"2000","Not Working","Rural Area","38.93","15.13","39","5","8","30","80","600","8.14","69.72","4","600","10","24"
"2000","Not Working","Urban Area","33.9","15","59","3","10","30","60","476","14.54","53.26","2","476","12","20"
"2000","Part Time","Rural Area","24.49","15","595","5","8","25","40","280","19.93","29.05","1","600","14","15"
"2000","Part Time","Urban Area","22.71","15","969","5","8","25","38","250","19.46","25.96","1","800","14","15"
"2001","Full Time","Rural Area","23.47","11","2517","1","3","25","45","280","20.88","26.06","1","850","10","12"
"2001","Full Time","Urban Area","18.81","10","5045","2","5","20","35","120","17.57","20.05","1","999","10","11"
"2001","Not Working","Rural Area","18.17","8","64","1","3","20","40","148","2.86","33.48","1","450","6","17"
"2001","Not Working","Urban Area","12.2","6","125","1","2","12","25","80","6.77","17.63","1","300","5","10"
"2001","Part Time","Rural Area","13.97","6","994","1","2","15","31","105","11.54","16.4","1","640","5","7"
"2001","Part Time","Urban Area","11.78","6","2199","1","3","14","25","70","10.48","13.08","1","700","6","7"
"2002","Full Time","Rural Area","23.85","10","2575","1","3","23","45","350","20.85","26.85","0","999","10","12"
"2002","Full Time","Urban Area","19.06","10","5439","2","5","20","40","150","17.75","20.37","0","999","10","12"
"2002","Not Working","Rural Area","37.84","10.6","62","2","3","25","150","380","19.18","56.5","1","400","5","15"
"2002","Not Working","Urban Area","24.51","10","115","1","3","24","40","550","10.19","38.83","1","600","6","12"
"2002","Part Time","Rural Area","16.8","6","1018","1","2","16","30","200","13.43","20.17","0","700","6","8"
"2002","Part Time","Urban Area","12.06","6","2385","1","3","15","25","70","10.75","13.37","0","800","6","7"
"2003","Full Time","Rural Area","17.85","11","2386","2","3","22","40","125","16.66","19.04","1","435","10","12"
"2003","Full Time","Urban Area","16.55","10","4952","2","5","20","35","90","15.91","17.19","0","600","11","12"
"2003","Not Working","Rural Area","19.01","10","233","1","4","24","45","120","14.96","23.06","1","200","10","15"
"2003","Not Working","Urban Area","16.75","8","448","1","3","20","35","123","14.21","19.29","1","250","6","10"
"2003","Part Time","Rural Area","14.68","8","967","1","3","17","35","90","12.87","16.49","1","450","7","8"
"2003","Part Time","Urban Area","12.6","7","2371","1","3","15","28","80","11.94","13.26","1","280","7","8"
"2004","Full Time","Rural Area","29.38","13","2289","2","4","25","50","435","26.27","32.49","1","960","12","15"
"2004","Full Time","Urban Area","18.79","11","4852","2","5","20","36","137","17.54","20.04","1","850","11","12"
"2004","Not Working","Rural Area","28.46","10.4","55","2","3","36","67","250","17.2","39.72","1","250","6","14"
"2004","Not Working","Urban Area","20.81","8","97","1","3","16","30","350","11.36","30.26","1","350","6","10"
"2004","Part Time","Rural Area","15.34","6","998","1","2","16","34","140","13.04","17.64","0","420","6","8"
"2004","Part Time","Urban Area","14.76","7","2305","1","3","15","30","140","13.4","16.12","0","700","7","8"
"2005","Full Time","Rural Area","27.35","13","2114","2","4","27","52","300","24.38","30.32","1","960","12","15"
"2005","Full Time","Urban Area","21.56","11","4588","2","5","22","40","216","19.94","23.18","1","999","11","12"
"2005","Not Working","Rural Area","29.82","7.05","64","1","3","30","45","560","10.33","49.31","1","560","5","20"
"2005","Not Working","Urban Area","11.75","5","75","1","3","20","35","40","8.45","15.05","1","100","3","8"
"2005","Part Time","Rural Area","18.87","8","945","1","2","18","35","250","15.33","22.41","1","780","7","8"
"2005","Part Time","Urban Area","12.38","7","2155","1","3","15","25","78","10.83","13.93","1","999","6","7"
"2006","Full Time","Rural Area","29.85","14","2292","1","4","28","54","385","26.76","32.94","1","999","12","14"
"2006","Full Time","Urban Area","19.97","11","4829","2","5","22","40","170","18.49","21.45","1","999","11","12"
"2006","Not Working","Rural Area","42.74","10","62","1","2","25","300","400","18.84","66.64","1","580","5","17"
"2006","Not Working","Urban Area","23","7","107","1","2","21","55","300","11.29","34.71","1","400","5","12"
"2006","Part Time","Rural Area","18.37","8","1087","1","2","18","40","180","16.08","20.66","1","590","7","8"
"2006","Part Time","Urban Area","13.89","7","2231","1","3","15","29","110","12.56","15.22","1","600","7","8"
"2007","Full Time","Rural Area","33.91","15","2204","2","5","30","58","450","30.54","37.28","1","999","13","15"
"2007","Full Time","Urban Area","19.79","11","4462","2","5","23","40","150","18.41","21.17","1","999","11","12"
"2007","Not Working","Rural Area","36.68","13.68","65","1","3","32","70","400","19.84","53.52","1","400","10","15"
"2007","Not Working","Urban Area","10.31","5","106","1","2","10","16","50","2.1","18.52","1","400","6","10"
"2007","Part Time","Rural Area","17.99","7","1038","1","2","17","34","200","14.52","21.46","1","999","6","9"
"2007","Part Time","Urban Area","13.48","7","2175","1","3","15","26","90","11.84","15.12","1","800","7","8"
"2008","Full Time","Rural Area","32.12","15","2124","1","5","28","53","450","28.63","35.61","1","999","13","15"
"2008","Full Time","Urban Area","21.16","11","4288","2","5","24","40","180","19.51","22.81","1","999","11","12"
"2008","Not Working","Rural Area","17.5","5","71","1","3","20","60","82","11.53","23.47","1","140","5","20"
"2008","Not Working","Urban Area","17.04","10","104","2","3","20","30","95","7.05","27.03","1","493","5","10"
"2008","Part Time","Rural Area","14.39","7","967","1","2","17","34","80","11.26","17.52","1","900","6","8"
"2008","Part Time","Urban Area","14.4","6","2109","1","2","15","30","120","12.52","16.28","1","999","7","7"
"2009","Full Time","Rural Area","28.91","15","2019","2","5","28","55","350","25.66","32.16","1","999","12","15"
"2009","Full Time","Urban Area","21.82","12","3923","2","5","25","40","220","20","23.64","1","999","12","13"
"2009","Not Working","Rural Area","10.53","3","42","1","1","8","25","100","-11.62","32.68","1","450","3","15"
"2009","Not Working","Urban Area","9.83","6.71","73","1","2","15","20","60","6.66","13","1","70","6","12"
"2009","Part Time","Rural Area","17.96","7","973","1","2","18","35","150","14.11","21.81","1","999","6","8"
"2009","Part Time","Urban Area","14.63","7","1980","1","3","15","29","140","12.79","16.47","1","999","7","8"
