"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","35-65 y.","Rural Area","23.16","10","2961","1","3","25","45","267","20.82","25.5","1","999","10","12"
"2010","35-65 y.","Urban Area","19.42","10","5755","2","4","20","36","154","18.07","20.77","1","999","10","10"
"2010","66 and older","Rural Area","11.16","2","39","1","1","9","30","120","3.08","19.24","1","120","1","8"
"2010","66 and older","Urban Area","15.64","6","95","1","2","15","38","120","11.75","19.53","1","120","5","10"
"2011","16-34 y.","Rural Area","28.45","13","1378","1","4","30","54","380","25","31.9","1","999","12","15"
"2011","16-34 y.","Urban Area","19.17","10","2476","2","4","20","40","150","17.29","21.05","1","999","10","10"
"2011","35-65 y.","Rural Area","22.58","10","3815","1","3","25","45","250","20.5","24.66","1","999","10","11"
"2011","35-65 y.","Urban Area","19.38","10","7089","2","4","20","36","190","18.19","20.57","1","999","10","10"
"2011","66 and older","Rural Area","11","2.89","42","1","1","12","31","120","3.77","18.23","1","120","2","12"
"2011","66 and older","Urban Area","35.81","7","102","1","2","15","50","999","10.22","61.4","1","999","3","10"
"2012","16-34 y.","Rural Area","21.58","11","1294","1","3","27","48","175","18.99","24.17","0","600","10","13"
"2012","16-34 y.","Urban Area","21.12","10","2373","2","4","20","40","240","18.8","23.44","0","999","9","10"
"2012","35-65 y.","Rural Area","22.5","10","3879","1","3","25","43","220","20.52","24.48","0","999","10","12"
"2012","35-65 y.","Urban Area","19.16","10","6979","2","4","20","35","176","17.91","20.41","0","999","10","10"
"2012","66 and older","Rural Area","15.33","5","51","1","2","12","30","85","-23.81","54.47","1","999","4","11"
"2012","66 and older","Urban Area","13.2","6","126","1","1","11","23","200","9.54","16.86","1","200","5","7"
"2013","16-34 y.","Rural Area","23.23","12","1436","1","3","26","48","250","21.05","25.41","1","600","10","11"
"2013","16-34 y.","Urban Area","18.79","10","3182","2","4","20","35","200","17.08","20.5","1","999","9","10"
"2013","35-65 y.","Rural Area","23.14","10","4073","1","3","25","45","300","21.35","24.93","1","999","10","11"
"2013","35-65 y.","Urban Area","19.63","10","7963","2","4","20","35","215","18.59","20.67","1","999","10","10"
"2013","66 and older","Rural Area","14.99","3","58","1","2","10","16","85","-26.88","56.86","1","999","2","7"
"2013","66 and older","Urban Area","16.5","6","121","1","2","17","45","120","10.92","22.08","1","300","4","7"
"2014","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2014","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2014","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2014","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2014","66 and older","Rural Area","","","","","","","","","","","","","",""
"2014","66 and older","Urban Area","","","","","","","","","","","","","",""
"2015","16-34 y.","Rural Area","17.4","10","1230","1","3","25","45","92","16.4","18.4","1","150","9","11"
"2015","16-34 y.","Urban Area","15.37","10","2697","2","4","20","35","80","14.59","16.15","0","480","8","10"
"2015","35-65 y.","Rural Area","16.21","10","3624","1","3","22","40","95","15.56","16.86","0","300","10","10"
"2015","35-65 y.","Urban Area","15.51","10","6767","2","4","20","35","86","15","16.02","0","800","10","10"
"2015","66 and older","Rural Area","7.92","3.36","66","1","1","12","17","41","4.53","11.31","1","75","2","6"
"2015","66 and older","Urban Area","10.14","6","137","1","2","12","30","60","8.02","12.26","1","75","3","6"
"2016","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2016","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2016","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2016","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2016","66 and older","Rural Area","","","","","","","","","","","","","",""
"2016","66 and older","Urban Area","","","","","","","","","","","","","",""
"2017","16-34 y.","Rural Area","18.64","11","1242","1","4","25","45","103","17.5","19.78","1","250","10","11"
"2017","16-34 y.","Urban Area","14.33","10","2535","2","4","20","33","80","13.74","14.92","1","150","9","10"
"2017","35-65 y.","Rural Area","16.51","10","3901","1","3","22","40","85","15.88","17.14","1","300","10","11"
"2017","35-65 y.","Urban Area","15.57","10","6952","2","4","20","35","86","15.1","16.04","1","700","10","10"
"2017","66 and older","Rural Area","7.92","5","87","1","2","12","18","40","5.79","10.05","1","53","3","7"
"2017","66 and older","Urban Area","8.94","5","164","1","2","10","25","50","6.97","10.91","1","103","5","8"
"2018","16-34 y.","Rural Area","","","","","","","","","","","","","",""
"2018","16-34 y.","Urban Area","","","","","","","","","","","","","",""
"2018","35-65 y.","Rural Area","","","","","","","","","","","","","",""
"2018","35-65 y.","Urban Area","","","","","","","","","","","","","",""
"2018","66 and older","Rural Area","","","","","","","","","","","","","",""
"2018","66 and older","Urban Area","","","","","","","","","","","","","",""
"2019","16-34 y.","Rural Area","18.48","13","1043","1","5","25","40","100","17.36","19.6","1","150","10","14"
"2019","16-34 y.","Urban Area","14.8","10","2091","2","4","20","35","83","14.09","15.51","1","200","8","10"
"2019","35-65 y.","Rural Area","16.41","10","3775","1","3","22","40","90","15.8","17.02","1","298","10","11"
"2019","35-65 y.","Urban Area","14.97","10","6483","2","4","20","33","80","14.49","15.45","1","675","9","10"
"2019","66 and older","Rural Area","7.53","4","139","1","1","12","20","35","3.23","11.83","1","284","3","6"
"2019","66 and older","Urban Area","9.81","5","268","1","2","12","27","70","6.19","13.43","1","450","5","7"
