"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1991","Couple + C. GT 16 ","40.12","11.57","211","5","6","22","70","550","25.58","54.66","1","700","10","15"
"1991","Couple + C. LE 16","44.24","12","342","4","7","22","70","600","32.7","55.78","0","750","10","15"
"1991","Couple + C. LE and GT 16","65.5","12.29","85","5","9","24","200","999","33.68","97.32","4","999","10","15"
"1991","Single parent","61.95","15.25","30","5","9","35","45","600","18.17","105.73","3","600","10","25"
"1992","(Married) couple without C.","18.22","10","101","4","7","20","32","120","13.95","22.49","2","120","10","15"
"1992","1-pers.-HH","","","","","","","","","","","","","",""
"1992","Couple + C. GT 16 ","45.81","12","182","5","8","25","75","600","28.86","62.76","1","635","10","17"
"1992","Couple + C. LE 16","45.58","14","310","5","7","25","51","600","33.02","58.14","1","800","12","15"
"1992","Couple + C. LE and GT 16","49.2","15","89","5","8","20","130","500","26.56","71.84","3","500","12","17"
"1992","Single parent","","","","","","","","","","","","","",""
"1993","(Married) couple without C.","12","7","1522","1","3","15","30","63","11.28","12.72","0","150","6","7"
"1993","1-pers.-HH","11.11","6.21","562","1","2","15","26","65","9.99","12.23","0","125","5","7"
"1993","Couple + C. GT 16 ","10.87","6","1406","1","2","15","26","57","10.2","11.54","0","130","5","6"
"1993","Couple + C. LE 16","11.95","7","2032","1","2","16","30","70","11.34","12.56","0","180","5","7"
"1993","Couple + C. LE and GT 16","10.25","6","728","1","2","14","25","50","9.44","11.06","0","110","5","6"
"1993","Single parent","10.18","5","332","1","2","13","25","90","8.85","11.51","0","110","4","6"
"1994","(Married) couple without C.","","","","","","","","","","","","","",""
"1994","1-pers.-HH","","","","","","","","","","","","","",""
"1994","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1994","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","Single parent","","","","","","","","","","","","","",""
"1995","(Married) couple without C.","14.03","8","1651","1","3","18","30","100","12.91","15.15","0","500","7","8"
"1995","1-pers.-HH","11.58","6","612","1","2","15","29","90","10.28","12.88","0","200","5","7"
"1995","Couple + C. GT 16 ","13.32","6","1391","1","2","15","30","100","11.55","15.09","0","750","5","6"
"1995","Couple + C. LE 16","15.06","8","2026","1","3","20","35","90","14.04","16.08","0","450","7","8"
"1995","Couple + C. LE and GT 16","11.5","7.04","749","1","2","15","27","80","10.36","12.64","0","220","5","7"
"1995","Single parent","12.63","6","332","1","3","15","25","100","8.72","16.54","0","600","5","8"
"1996","(Married) couple without C.","","","","","","","","","","","","","",""
"1996","1-pers.-HH","","","","","","","","","","","","","",""
"1996","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1996","Couple + C. LE 16","","","","","","","","","","","","","",""
"1996","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1996","Single parent","","","","","","","","","","","","","",""
"1997","(Married) couple without C.","31.54","20","789","7","12","31","50","350","27.18","35.9","2","650","17","20"
"1997","1-pers.-HH","34.44","18.37","224","7","12","31","75","250","27.37","41.51","3","500","16","20"
"1997","Couple + C. GT 16 ","29.83","15","594","5","9","28","50","400","23.91","35.75","2","540","15","18"
"1997","Couple + C. LE 16","30.39","18","928","7","10","30","55","290","27.1","33.68","1","800","16","18"
"1997","Couple + C. LE and GT 16","27.33","16","362","6","10","30","44","400","19.44","35.22","1","800","15","17"
"1997","Single parent","24.47","17.81","130","6","10","30","45","120","18.47","30.47","3","300","15","20"
"1998","(Married) couple without C.","15.6","10","1737","2","4","20","35","105","14.74","16.46","0","200","8","10"
"1998","1-pers.-HH","13.76","8","678","1","4","16","30","96","12.48","15.04","0","125","7","10"
"1998","Couple + C. GT 16 ","13.99","8","1483","1","3","18","30","85","13.04","14.94","0","193","7","9"
"1998","Couple + C. LE 16","16.49","10.89","1799","2","5","22","40","75","15.69","17.29","0","200","10","10"
"1998","Couple + C. LE and GT 16","12.71","7","757","1","3","15","30","90","11.43","13.99","1","190","7","8"
"1998","Single parent","12.76","8","369","1","3","15","28","80","11.08","14.44","0","160","6","10"
"1999","(Married) couple without C.","29.38","20","971","6","11","32","50","250","26.23","32.53","2","750","17","20"
"1999","1-pers.-HH","42.09","18.2","288","7","12","30","60","800","33.27","50.91","2","800","15","20"
"1999","Couple + C. GT 16 ","28.28","15","759","5","8","27","50","284","23.68","32.88","2","999","15","16"
"1999","Couple + C. LE 16","28.35","20","1083","7","11","30","50","160","25.23","31.47","2","610","16","18"
"1999","Couple + C. LE and GT 16","26.81","15","365","7","10","25","40","350","21.5","32.12","3","600","15","17"
"1999","Single parent","23.94","17.51","157","6","10","25","40","150","14.48","33.4","2","630","13","20"
"2000","(Married) couple without C.","26.88","19","1524","6","11","30","50","150","24.49","29.27","1","700","17","20"
"2000","1-pers.-HH","30.04","17","616","6","10","30","50","400","25.73","34.35","1","650","15","19"
"2000","Couple + C. GT 16 ","28.55","16","1312","6","10","25","45","350","24.83","32.27","1","850","15","18"
"2000","Couple + C. LE 16","28.01","18","1862","7","11","30","50","200","25.81","30.21","1","600","16","18"
"2000","Couple + C. LE and GT 16","24.85","15","626","5","9","25","43","135","20.51","29.19","1","800","15","18"
"2000","Single parent","27.58","15","276","6","9","25","50","250","20.63","34.53","2","650","15","16"
"2001","(Married) couple without C.","18.34","10","2695","2","4","20","35","130","16.67","20.01","1","999","9","10"
"2001","1-pers.-HH","16.88","8","1246","1","3","18","30","150","14.22","19.54","1","750","7","10"
"2001","Couple + C. GT 16 ","19.39","10","2051","1","3","20","35","250","17.07","21.71","1","700","9","10"
"2001","Couple + C. LE 16","18.35","10","2991","2","4","22","38","113","16.82","19.88","1","999","10","11"
"2001","Couple + C. LE and GT 16","17.62","8","1030","1","3","18","31","150","13.74","21.5","1","850","8","10"
"2001","Single parent","12.78","7","601","1","2","15","27","100","9.74","15.82","1","730","6","8"
"2002","(Married) couple without C.","17.56","10","3033","1","4","20","35","125","15.86","19.26","0","999","10","10"
"2002","1-pers.-HH","18.6","8","1231","1","3","16","30","320","14.97","22.23","0","700","7","9"
"2002","Couple + C. GT 16 ","20.25","10","2224","2","4","20","34","300","17.8","22.7","0","999","10","10"
"2002","Couple + C. LE 16","19.43","10","3065","2","4","23","40","160","17.62","21.24","0","960","10","11"
"2002","Couple + C. LE and GT 16","17.83","8","1119","1","3","18","32","150","13.97","21.69","0","999","8","10"
"2002","Single parent","16.32","8","610","1","3","16","27","150","12.06","20.58","0","800","7","9"
"2003","(Married) couple without C.","16.74","10","2868","2","4","21","35","125","15.89","17.59","1","296","10","10"
"2003","1-pers.-HH","13.13","8","1222","2","3","18","30","72","12.11","14.15","1","210","7","10"
"2003","Couple + C. GT 16 ","17.18","10","2448","2","4","20","35","132","16.12","18.24","1","435","10","11"
"2003","Couple + C. LE 16","17.11","10","2772","2","5","22","38","100","16.29","17.93","0","280","10","12"
"2003","Couple + C. LE and GT 16","14.89","8","1143","1","3","18","33","100","12.98","16.8","1","600","8","10"
"2003","Single parent","13.68","9","611","1","4","17","30","90","12.26","15.1","1","250","7","10"
"2004","(Married) couple without C.","20.89","10","2876","2","4","21","40","200","19","22.78","0","800","10","11"
"2004","1-pers.-HH","17.63","8","1146","2","3","17","35","180","14.91","20.35","1","750","8","10"
"2004","Couple + C. GT 16 ","20.87","10","2167","2","4","20","38","260","18.61","23.13","1","900","10","11"
"2004","Couple + C. LE 16","20.35","11","2620","2","5","23","36","180","18.53","22.17","0","960","10","12"
"2004","Couple + C. LE and GT 16","19.29","10","959","1","4","20","34","200","15.46","23.12","0","850","8","10"
"2004","Single parent","18.88","8","583","1","3","15","30","450","15.4","22.36","1","700","7","10"
"2005","(Married) couple without C.","21.28","10","2737","2","4","23","40","220","19.02","23.54","1","999","10","12"
"2005","1-pers.-HH","20.64","8","1166","2","3","18","40","220","17.66","23.62","1","999","8","10"
"2005","Couple + C. GT 16 ","21.3","10","1984","2","4","20","38","250","18.86","23.74","1","999","10","11"
"2005","Couple + C. LE 16","21.13","10","2389","1","4","24","42","230","18.98","23.28","1","800","10","12"
"2005","Couple + C. LE and GT 16","19.02","10","902","2","4","20","40","145","15.61","22.43","1","700","9","10"
"2005","Single parent","15.12","8","539","1","3","18","30","80","10.03","20.21","1","960","7","10"
"2006","(Married) couple without C.","21.24","10","3028","2","4","23","42","220","19.24","23.24","1","999","10","11"
"2006","1-pers.-HH","20.95","9","1305","2","4","20","40","270","18.23","23.67","1","725","8","10"
"2006","Couple + C. GT 16 ","23.54","10","2072","2","4","23","45","280","21.15","25.93","1","840","10","11"
"2006","Couple + C. LE 16","21.54","11","2531","2","4","23","40","230","19.22","23.86","1","999","10","12"
"2006","Couple + C. LE and GT 16","16.85","10","850","1","4","21","35","92","13.95","19.75","1","850","8","10"
"2006","Single parent","14.05","8","602","1","3","15","25","100","10.19","17.91","1","999","7","10"
"2007","(Married) couple without C.","22.12","10","2826","2","4","24","40","240","19.99","24.25","1","999","10","12"
"2007","1-pers.-HH","20.84","8","1255","2","3","20","40","300","17.62","24.06","1","638","8","10"
"2007","Couple + C. GT 16 ","21.17","10","2003","2","4","23","38","280","18.89","23.45","1","700","10","11"
"2007","Couple + C. LE 16","21.72","10","2411","2","4","22","40","250","19.49","23.95","1","999","10","12"
"2007","Couple + C. LE and GT 16","17.94","12","806","2","5","22","35","80","14.62","21.26","1","600","10","11"
"2007","Single parent","20.53","7.29","567","1","3","17","30","610","14.55","26.51","1","999","7","10"
"2008","(Married) couple without C.","22.68","11","2771","2","5","25","42","320","20.53","24.83","1","999","10","12"
"2008","1-pers.-HH","21.88","9","1225","1","3","20","40","500","18.62","25.14","1","900","8","10"
"2008","Couple + C. GT 16 ","21.45","10","1956","1","4","23","40","250","18.57","24.33","1","840","10","12"
"2008","Couple + C. LE 16","21.17","11","2206","1","4","22","40","210","18.6","23.74","1","999","10","12"
"2008","Couple + C. LE and GT 16","18.19","10","734","2","3","20","40","120","13.97","22.41","1","650","10","12"
"2008","Single parent","15.1","7","603","1","3","15","27","60","10.89","19.31","1","960","7","10"
"2009","(Married) couple without C.","22.84","11","2623","2","4","25","40","300","20.41","25.27","1","999","10","12"
"2009","1-pers.-HH","17.68","9","1147","1","3","20","37","115","15.04","20.32","1","700","8","10"
"2009","Couple + C. GT 16 ","24.18","12","1851","1","4","25","43","270","21.11","27.25","1","999","10","12"
"2009","Couple + C. LE 16","21.86","11","1976","2","4","23","40","245","19.52","24.2","1","999","10","12"
"2009","Couple + C. LE and GT 16","18.27","10","727","1","3","22","35","120","13.74","22.8","1","999","9","11"
"2009","Single parent","13.82","8","549","1","3","16","30","80","9.82","17.82","1","960","7","10"
"2010","(Married) couple without C.","23.98","10","2509","2","4","25","43","350","21.59","26.37","1","999","10","11"
"2010","1-pers.-HH","20.1","9","1053","1","3","20","40","198","16.65","23.55","1","999","8","10"
"2010","Couple + C. GT 16 ","21.87","11","1734","1","4","25","40","210","18.62","25.12","1","999","10","12"
"2010","Couple + C. LE 16","22.49","12","4634","2","4","24","40","250","20.93","24.05","1","999","10","12"
"2010","Couple + C. LE and GT 16","20.1","10","900","1","3","22","42","135","16.25","23.95","1","999","8","10"
"2010","Single parent","12.81","7","1312","1","3","16","28","70","10.71","14.91","1","960","7","8"
"2011","(Married) couple without C.","22.69","11","3135","2","4","25","45","315","20.62","24.76","1","999","10","11"
"2011","1-pers.-HH","16.98","8","1345","1","3","19","38","130","14.32","19.64","1","999","8","10"
"2011","Couple + C. GT 16 ","23.08","10","1944","1","3","25","40","250","20.04","26.12","1","999","10","12"
"2011","Couple + C. LE 16","22.43","12","5339","2","5","25","40","280","20.91","23.95","1","999","10","12"
"2011","Couple + C. LE and GT 16","20.98","10","1202","2","3","20","40","200","17.27","24.69","1","999","8","10"
"2011","Single parent","16.07","7","1716","1","3","19","33","114","14.34","17.8","1","960","7","8"
"2012","(Married) couple without C.","21.56","10","3132","2","4","23","42","240","19.42","23.7","0","999","10","11"
"2012","1-pers.-HH","18.48","8","1507","1","3","18","35","150","15.48","21.48","1","800","8","10"
"2012","Couple + C. GT 16 ","21.27","10","1885","1","4","25","40","230","18.39","24.15","1","999","10","12"
"2012","Couple + C. LE 16","22.88","12","5015","2","4","24","40","283","21.27","24.49","0","999","10","12"
"2012","Couple + C. LE and GT 16","17.44","9","1272","1","3","20","35","150","14.87","20.01","1","650","8","10"
"2012","Single parent","14.71","7","1676","1","3","18","32","120","13.22","16.2","1","960","7","8"
"2013","(Married) couple without C.","22.26","10","3457","1","4","23","42","300","20.36","24.16","1","999","10","10"
"2013","1-pers.-HH","18.65","9","1665","1","3","20","40","180","16.46","20.84","1","700","8","10"
"2013","Couple + C. GT 16 ","21.21","10","2133","1","4","20","38","260","18.71","23.71","1","820","10","10"
"2013","Couple + C. LE 16","20.72","11","5620","2","4","25","40","200","19.34","22.1","1","999","10","11"
"2013","Couple + C. LE and GT 16","17.03","9","1579","1","3","20","35","135","15.32","18.74","1","600","8","9"
"2013","Single parent","18.32","8","1814","1","3","19","35","200","16.52","20.12","1","960","7","8"
"2014","(Married) couple without C.","","","","","","","","","","","","","",""
"2014","1-pers.-HH","","","","","","","","","","","","","",""
"2014","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2014","Couple + C. LE 16","","","","","","","","","","","","","",""
"2014","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2014","Single parent","","","","","","","","","","","","","",""
"2015","(Married) couple without C.","16.41","10","3298","1","4","22","38","95","15.7","17.12","0","380","9","10"
"2015","1-pers.-HH","14.31","8","1576","1","3","18","35","85","13.47","15.15","0","150","7","8"
"2015","Couple + C. GT 16 ","15.45","11","1816","2","4","20","35","75","14.55","16.35","0","480","9","10"
"2015","Couple + C. LE 16","17.47","11","4620","2","4","23","38","110","16.79","18.15","0","800","10","10"
"2015","Couple + C. LE and GT 16","14.44","10","1379","1","3","20","33","70","13.54","15.34","0","240","8","10"
"2015","Single parent","13.76","8","1408","1","3","16","35","80","12.82","14.7","0","300","7","8"
"2016","(Married) couple without C.","","","","","","","","","","","","","",""
"2016","1-pers.-HH","","","","","","","","","","","","","",""
"2016","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2016","Couple + C. LE 16","","","","","","","","","","","","","",""
"2016","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2016","Single parent","","","","","","","","","","","","","",""
"2017","(Married) couple without C.","16.31","10","3598","1","4","22","40","90","15.7","16.92","1","230","10","10"
"2017","1-pers.-HH","14.28","8","1781","1","4","17","32","80","13.44","15.12","1","300","8","9"
"2017","Couple + C. GT 16 ","15.07","10","2062","2","4","20","35","80","14.32","15.82","1","250","10","10"
"2017","Couple + C. LE 16","17.19","11","4280","2","5","24","39","95","16.6","17.78","1","380","10","11"
"2017","Couple + C. LE and GT 16","14.78","10","1427","2","4","20","30","73","13.48","16.08","1","700","9","10"
"2017","Single parent","14.61","10","1328","1","3","19","32","100","13.69","15.53","1","250","8","10"
"2018","(Married) couple without C.","","","","","","","","","","","","","",""
"2018","1-pers.-HH","","","","","","","","","","","","","",""
"2018","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2018","Couple + C. LE 16","","","","","","","","","","","","","",""
"2018","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2018","Single parent","","","","","","","","","","","","","",""
"2019","(Married) couple without C.","16.01","10","3890","1","4","21","37","90","15.37","16.65","1","450","9","10"
"2019","1-pers.-HH","13.6","9","1957","2","4","19","32","65","12.93","14.27","1","122","8","9"
"2019","Couple + C. GT 16 ","15.6","10","1917","2","5","20","35","80","14.71","16.49","1","350","10","10"
"2019","Couple + C. LE 16","16.9","11","3813","2","5","22","37","100","16.27","17.53","1","450","10","11"
"2019","Couple + C. LE and GT 16","13.98","10","1441","2","3","18","30","80","12.74","15.22","1","675","8","10"
"2019","Single parent","13.08","9","1277","1","3","16","30","75","11.91","14.25","1","536","8","10"
