"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","East Germany","Male","34.02","12","1065","2","5","25","55","500","27.69","40.35","1","999","11","13"
"2005","West Germany","Female","14.39","7","3713","1","3","16","30","100","13.25","15.53","1","960","7","8"
"2005","West Germany","Male","23.87","12","4056","2","5","25","49","230","22.13","25.61","1","999","12","13"
"2006","East Germany","Female","19.28","9","1180","1","3","20","40","220","16.92","21.64","1","600","8","10"
"2006","East Germany","Male","41.46","12","1130","2","5","26","70","500","35.19","47.73","1","999","11","14"
"2006","West Germany","Female","14.1","7","3989","1","3","17","30","90","13.19","15.01","1","999","8","8"
"2006","West Germany","Male","22.75","12","4309","2","5","25","45","230","21.16","24.34","1","999","12","13"
"2007","East Germany","Female","20.43","10","1163","1","3","21","40","240","17.76","23.1","1","640","8","10"
"2007","East Germany","Male","49.5","14","1083","2","5","30","82","600","42.6","56.4","1","999","12","15"
"2007","West Germany","Female","13.86","8","3764","1","3","16","30","90","12.9","14.82","1","960","8","8"
"2007","West Germany","Male","22.37","12","4040","2","5","25","45","200","20.8","23.94","1","999","12","13"
"2008","East Germany","Female","20.09","8","1132","1","3","21","40","230","17.12","23.06","1","660","7","10"
"2008","East Germany","Male","44.51","14","1049","2","5","30","75","600","37.58","51.44","1","900","11","14"
"2008","West Germany","Female","14.12","8","3666","1","3","17","30","90","12.91","15.33","1","960","8","8"
"2008","West Germany","Male","23.3","12","3816","2","5","25","45","240","21.53","25.07","1","999","12","14"
"2009","East Germany","Female","19.33","8","1091","1","3","20","35","300","16.12","22.54","1","600","7","10"
"2009","East Germany","Male","38.13","14","990","2","5","25","60","600","31.1","45.16","1","999","12","15"
"2009","West Germany","Female","14.7","8","3434","1","3","17","32","100","13.53","15.87","1","960","8","9"
"2009","West Germany","Male","23.95","13","3495","2","5","25","46","274","22.06","25.84","1","999","12","14"
"2010","East Germany","Female","19.35","8","1364","1","3","20","35","300","16.65","22.05","1","700","7","10"
"2010","East Germany","Male","36.79","12","1252","1","5","25","60","600","30.8","42.78","1","999","11","14"
"2010","West Germany","Female","15.06","8","4659","1","3","18","30","95","14.08","16.04","1","960","8","8"
"2010","West Germany","Male","24.98","12","5028","2","5","25","46","250","23.44","26.52","1","999","12","14"
"2011","East Germany","Female","18.39","8","1648","1","2","20","35","210","16.2","20.58","1","630","7","9"
"2011","East Germany","Male","38.64","12","1464","2","4","27","55","600","32.91","44.37","1","999","12","14"
"2011","West Germany","Female","14.6","8","5968","1","3","18","32","90","13.77","15.43","1","960","8","8"
"2011","West Germany","Male","23.72","12","5822","2","5","25","45","250","22.24","25.2","1","999","12","13"
"2012","East Germany","Female","18.98","7","1640","1","2","18","35","260","16.84","21.12","0","620","7","9"
"2012","East Germany","Male","35.5","12","1407","2","4","25","51","600","29.91","41.09","0","999","11","14"
"2012","West Germany","Female","14.65","8","5984","1","3","17","30","92","13.78","15.52","0","960","8","8"
"2012","West Germany","Male","23.16","12","5671","2","5","25","45","220","21.63","24.69","0","999","12","13"
"2013","East Germany","Female","16.72","8","1651","1","3","18","35","220","14.67","18.77","1","700","7","8"
"2013","East Germany","Male","36.36","12","1445","2","4","26","58","500","31.62","41.1","1","800","11","13"
"2013","West Germany","Female","14.8","8","7047","1","3","19","32","95","14.02","15.58","1","960","7","8"
"2013","West Germany","Male","23.25","12","6690","2","5","25","45","280","21.94","24.56","1","999","12","12"
"2014","East Germany","Female","","","","","","","","","","","","","",""
"2014","East Germany","Male","","","","","","","","","","","","","",""
"2014","West Germany","Female","","","","","","","","","","","","","",""
"2014","West Germany","Male","","","","","","","","","","","","","",""
"2015","East Germany","Female","12.79","7","1457","1","3","16","28","75","11.73","13.85","1","380","6","8"
"2015","East Germany","Male","16.58","10","1202","1","4","20","36","115","15.11","18.05","1","400","10","11"
"2015","West Germany","Female","13.84","8","6075","1","3","18","31","80","13.44","14.24","0","250","8","8"
"2015","West Germany","Male","17.72","12","5787","2","5","25","40","86","17.12","18.32","0","800","11","12"
"2016","East Germany","Female","","","","","","","","","","","","","",""
"2016","East Germany","Male","","","","","","","","","","","","","",""
"2016","West Germany","Female","","","","","","","","","","","","","",""
"2016","West Germany","Male","","","","","","","","","","","","","",""
"2017","East Germany","Female","13.94","8","1576","1","3","18","35","80","13.09","14.79","1","250","7","8"
"2017","East Germany","Male","16.85","10","1310","1","4","21","40","100","15.58","18.12","1","380","10","12"
"2017","West Germany","Female","13.73","9","6311","1","3","18","30","75","13.34","14.12","1","300","8","9"
"2017","West Germany","Male","17.44","12","5684","2","5","24","40","90","16.87","18.01","1","700","12","12"
"2018","East Germany","Female","","","","","","","","","","","","","",""
"2018","East Germany","Male","","","","","","","","","","","","","",""
"2018","West Germany","Female","","","","","","","","","","","","","",""
"2018","West Germany","Male","","","","","","","","","","","","","",""
"2019","East Germany","Female","13.36","8","1533","2","3","18","33","62","12.52","14.2","1","298","7","8"
"2019","East Germany","Male","16.71","10","1420","1","4","20","40","100","15.45","17.97","1","450","10","10"
"2019","West Germany","Female","13.81","9","5943","1","3","18","30","83","13.35","14.27","1","536","8","9"
"2019","West Germany","Male","16.73","12","5692","2","5","23","37","80","16.18","17.28","1","675","10","12"
