"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Female","10.02","6","1216","1","3","13","21","56","9.41","10.63","0","150","5","6"
"1985","Full Time","Male","13.67","8","2796","2","4","17","30","82","12.96","14.38","0","360","7","8"
"1985","Not Working","Female","9.17","5","68","1","2","10","30","40","6.89","11.45","1","40","4","8"
"1985","Not Working","Male","13.45","6","55","1","3","18","36","90","9.32","17.58","1","90","5","10"
"1985","Part Time","Female","8.3","5","798","1","2","10","19","60","7.62","8.98","0","85","4","5"
"1985","Part Time","Male","13.86","8","405","1","5","15","32","86","12.19","15.53","0","120","7","8"
"1986","Full Time","Female","","","","","","","","","","","","","",""
"1986","Full Time","Male","","","","","","","","","","","","","",""
"1986","Not Working","Female","","","","","","","","","","","","","",""
"1986","Not Working","Male","","","","","","","","","","","","","",""
"1986","Part Time","Female","","","","","","","","","","","","","",""
"1986","Part Time","Male","","","","","","","","","","","","","",""
"1987","Full Time","Female","","","","","","","","","","","","","",""
"1987","Full Time","Male","","","","","","","","","","","","","",""
"1987","Not Working","Female","","","","","","","","","","","","","",""
"1987","Not Working","Male","","","","","","","","","","","","","",""
"1987","Part Time","Female","","","","","","","","","","","","","",""
"1987","Part Time","Male","","","","","","","","","","","","","",""
"1988","Full Time","Female","","","","","","","","","","","","","",""
"1988","Full Time","Male","","","","","","","","","","","","","",""
"1988","Not Working","Female","","","","","","","","","","","","","",""
"1988","Not Working","Male","","","","","","","","","","","","","",""
"1988","Part Time","Female","","","","","","","","","","","","","",""
"1988","Part Time","Male","","","","","","","","","","","","","",""
"1989","Full Time","Female","","","","","","","","","","","","","",""
"1989","Full Time","Male","","","","","","","","","","","","","",""
"1989","Not Working","Female","","","","","","","","","","","","","",""
"1989","Not Working","Male","","","","","","","","","","","","","",""
"1989","Part Time","Female","","","","","","","","","","","","","",""
"1989","Part Time","Male","","","","","","","","","","","","","",""
"1990","Full Time","Female","11.75","8","1103","2","3","15","25","60","10.9","12.6","0","240","6","8"
"1990","Full Time","Male","15.96","10","2533","2","5","20","35","100","15.14","16.78","0","330","8","10"
"1990","Not Working","Female","10.84","5","44","2","4","15","20","120","5.28","16.4","1","120","3","5"
"1990","Not Working","Male","8.86","6","43","2","4","10","20","50","5.63","12.09","1","50","4","10"
"1990","Part Time","Female","8.49","5","787","1","2","10","18","50","7.35","9.63","0","330","5","5"
"1990","Part Time","Male","14.39","8","261","2","4","17","30","90","12.13","16.65","1","207","7","10"
"1991","Full Time","Female","","","","","","","","","","","","","",""
"1991","Full Time","Male","","","","","","","","","","","","","",""
"1991","Not Working","Female","","","","","","","","","","","","","",""
"1991","Not Working","Male","","","","","","","","","","","","","",""
"1991","Part Time","Female","","","","","","","","","","","","","",""
"1991","Part Time","Male","","","","","","","","","","","","","",""
"1992","Full Time","Female","15.1","10","196","5","7","15","25","70","10.25","19.95","1","450","9","12"
"1992","Full Time","Male","49.26","15","426","5","8","25","100","580","38.22","60.3","1","800","13","16"
"1992","Not Working","Female","","","","","","","","","","","","","",""
"1992","Not Working","Male","","","","","","","","","","","","","",""
"1992","Part Time","Female","31","11.54","91","5","7","20","40","600","8.28","53.72","2","635","9","16"
"1992","Part Time","Male","57.05","18.56","52","4","8","30","130","550","20.89","93.21","2","550","15","30"
"1993","Full Time","Female","10.59","6","1896","1","2","15","25","62","10.04","11.14","0","140","5","5"
"1993","Full Time","Male","13.41","8","3439","1","3","18","30","75","12.92","13.9","0","165","7","8"
"1993","Not Working","Female","9.28","6","103","1","2","12","25","50","6.98","11.58","0","80","3","7"
"1993","Not Working","Male","11.8","8","47","2","4","16","35","50","8.26","15.34","0","50","5","14"
"1993","Part Time","Female","6.83","4","1130","1","1","10","18","40","6.3","7.36","0","95","3","4"
"1993","Part Time","Male","12.81","6","376","1","3","15","35","60","11.14","14.48","0","180","5","8"
"1994","Full Time","Female","","","","","","","","","","","","","",""
"1994","Full Time","Male","","","","","","","","","","","","","",""
"1994","Not Working","Female","","","","","","","","","","","","","",""
"1994","Not Working","Male","","","","","","","","","","","","","",""
"1994","Part Time","Female","","","","","","","","","","","","","",""
"1994","Part Time","Male","","","","","","","","","","","","","",""
"1995","Full Time","Female","11.64","7","1811","1","3","15","25","70","11.02","12.26","0","200","6","7"
"1995","Full Time","Male","16.42","10","3386","1","3","20","38","100","15.34","17.5","0","750","8","9"
"1995","Not Working","Female","8.05","5","99","1","2","12","20","30","5.2","10.9","0","124","4","9"
"1995","Not Working","Male","8.14","4.05","63","1","2","14","25","30","6.08","10.2","0","30","3","7"
"1995","Part Time","Female","9.07","5","1299","1","1","10","20","64","7.98","10.16","0","450","4","5"
"1995","Part Time","Male","13.85","7","520","1","3","17","30","98","11.15","16.55","0","550","6","9"
"1996","Full Time","Female","","","","","","","","","","","","","",""
"1996","Full Time","Male","","","","","","","","","","","","","",""
"1996","Not Working","Female","","","","","","","","","","","","","",""
"1996","Not Working","Male","","","","","","","","","","","","","",""
"1996","Part Time","Female","","","","","","","","","","","","","",""
"1996","Part Time","Male","","","","","","","","","","","","","",""
"1997","Full Time","Female","24.07","16","771","6","10","28","41","130","21.01","27.13","2","650","15","17"
"1997","Full Time","Male","33.89","20","1699","7","12","35","60","400","30.73","37.05","1","800","18","20"
"1997","Not Working","Female","","","","","","","","","","","","","",""
"1997","Not Working","Male","","","","","","","","","","","","","",""
"1997","Part Time","Female","21.14","13","451","5","8","20","36","200","17.58","24.7","1","500","12","15"
"1997","Part Time","Male","36.19","20","237","6","13","32","55","375","25.88","46.5","3","650","16","20"
"1998","Full Time","Female","12.75","8","1721","1","3","16","27","79","12.03","13.47","0","150","7","8"
"1998","Full Time","Male","17.63","12","3070","2","5","25","40","95","16.94","18.32","0","200","10","12"
"1998","Not Working","Female","14.91","7","261","1","3","18","35","110","12.1","17.72","0","193","6","10"
"1998","Not Working","Male","15.24","8","233","2","4","15","36","140","12.12","18.36","1","160","6","10"
"1998","Part Time","Female","10.69","7","1256","1","3","15","25","65","9.97","11.41","0","120","5","7"
"1998","Part Time","Male","15.83","9.49","620","2","4","20","36","105","14.34","17.32","0","150","7","10"
"1999","Full Time","Female","26.7","16","872","6","10","25","45","210","23.72","29.68","2","800","15","17"
"1999","Full Time","Male","34.44","20","1912","7","12","35","55","400","31.53","37.35","2","800","18","20"
"1999","Not Working","Female","22.04","14.22","43","7","10","20","55","110","15.17","28.91","2","110","10","20"
"1999","Not Working","Male","","","","","","","","","","","","","",""
"1999","Part Time","Female","20.74","13","594","5","8","21","35","120","17.16","24.32","2","999","13","15"
"1999","Part Time","Male","27.46","19.31","292","7","12","30","55","110","21.18","33.74","3","600","15","20"
"2000","Full Time","Female","23.28","16","1461","6","10","25","43","125","21.64","24.92","1","630","15","17"
"2000","Full Time","Male","31.46","20","3305","7","12","32","55","300","29.37","33.55","1","850","19","20"
"2000","Not Working","Female","20.53","15","65","3","7","25","48","80","10.12","30.94","2","336","10","16"
"2000","Not Working","Male","65.52","20","33","7","12","60","100","600","20.57","110.47","5","600","15","35"
"2000","Part Time","Female","19.03","14","1113","5","8","22","35","100","16.75","21.31","1","800","13","15"
"2000","Part Time","Male","33.16","20","451","6","10","30","50","460","25.96","40.36","2","800","16","20"
"2001","Full Time","Female","15.34","10","2600","1","3","19","30","100","14.05","16.63","1","999","9","10"
"2001","Full Time","Male","22.61","12","4962","2","5","25","40","230","20.92","24.3","1","999","11","12"
"2001","Not Working","Female","11.2","6","128","1","2","12","20","80","2.86","19.54","1","450","5","8"
"2001","Not Working","Male","19.25","12","61","1","3","25","50","148","10.65","27.85","1","160","10","20"
"2001","Part Time","Female","10.15","6","2369","1","2","13","25","55","9.34","10.96","1","500","5","6"
"2001","Part Time","Male","18.2","8","824","1","3","20","35","110","14.34","22.06","1","700","7","10"
"2002","Full Time","Female","15.99","9","2724","2","3","18","30","130","14.39","17.59","0","999","9","10"
"2002","Full Time","Male","22.7","12","5290","2","5","25","42","280","20.9","24.5","0","999","12","12"
"2002","Not Working","Female","18.05","7","113","2","2","15","28","160","5.77","30.33","1","550","5","10"
"2002","Not Working","Male","45.53","20","64","2","4","30","100","600","22.89","68.17","1","600","7","20"
"2002","Part Time","Female","10.18","6","2615","1","2","14","25","55","9.35","11.01","0","630","6","7"
"2002","Part Time","Male","23.25","10","788","2","3","19","35","450","18.12","28.38","0","800","10","12"
"2003","Full Time","Female","14.92","10","2543","2","4","20","30","85","14.15","15.69","1","296","10","10"
"2003","Full Time","Male","17.94","12","4795","2","5","23","40","110","17.16","18.72","0","600","12","13"
"2003","Not Working","Female","15.3","8","372","1","3","20","35","100","12.61","17.99","1","250","6","10"
"2003","Not Working","Male","19.5","10","309","2","4","25","40","145","15.96","23.04","1","250","8","12"
"2003","Part Time","Female","11.23","6","2496","1","3","15","24","75","10.48","11.98","1","450","6","7"
"2003","Part Time","Male","18.27","10","842","2","4","22","40","100","16.62","19.92","1","270","8","10"
"2004","Full Time","Female","16.83","10","2498","2","4","20","35","110","15.29","18.37","1","960","10","11"
"2004","Full Time","Male","24.62","12","4643","2","5","25","42","300","22.78","26.46","1","900","12","14"
"2004","Not Working","Female","12.23","7","89","1","2","13","20","100","4.83","19.63","1","310","5","8"
"2004","Not Working","Male","35.98","15","63","2","5","33","67","350","21.97","49.99","1","350","8","15"
"2004","Part Time","Female","13.06","6","2517","1","2","14","25","120","12.03","14.09","0","600","6","7"
"2004","Part Time","Male","20.18","11","786","2","4","22","45","240","16.56","23.8","0","700","10","12"
"2005","Full Time","Female","18.51","10","2335","2","4","20","37","220","16.72","20.3","1","960","10","10"
"2005","Full Time","Male","25.72","12","4367","2","5","25","50","300","23.71","27.73","1","999","12","14"
"2005","Not Working","Female","18.34","5","80","1","2","22","40","300","10.41","26.27","1","300","3","9"
"2005","Not Working","Male","21.04","7","59","1","3","25","35","560","2.01","40.07","1","560","6","15"
"2005","Part Time","Female","10.87","6","2405","1","2","14","25","65","9.97","11.77","1","560","6","7"
"2005","Part Time","Male","24.19","10","695","1","3","22","42","300","18.2","30.18","1","999","8","11"
"2006","Full Time","Female","18.21","10","2487","1","4","21","37","165","16.6","19.82","1","999","10","10"
"2006","Full Time","Male","25.37","12","4634","2","5","25","47","300","23.38","27.36","1","999","12","14"
"2006","Not Working","Female","11.07","4","94","1","2","12","25","90","2.17","19.97","1","400","5","10"
"2006","Not Working","Male","49.73","14.38","75","1","5","30","200","400","26.85","72.61","1","580","7","20"
"2006","Part Time","Female","11.89","6","2588","1","2","15","25","90","11.11","12.67","1","400","7","7"
"2006","Part Time","Male","25.02","10","730","2","4","23","45","300","20.56","29.48","1","600","8","10"
"2007","Full Time","Female","18.1","10","2304","1","4","20","37","160","16.47","19.73","1","960","10","11"
"2007","Full Time","Male","27.41","13","4362","2","5","26","50","380","25.37","29.45","1","999","12","14"
"2007","Not Working","Female","14.3","7","115","1","2","15","35","70","7.21","21.39","1","400","7","10"
"2007","Not Working","Male","26.88","10","56","1","3","15","30","400","6.66","47.1","1","400","10","13"
"2007","Part Time","Female","12.01","6","2508","1","2","15","25","70","10.9","13.12","1","680","6","7"
"2007","Part Time","Male","23.13","10","705","2","3","20","40","330","17.2","29.06","1","999","10","12"
"2008","Full Time","Female","19.13","10","2259","1","4","21","35","145","17","21.26","1","960","10","11"
"2008","Full Time","Male","27.38","13","4153","2","5","26","48","380","25.2","29.56","1","999","13","14"
"2008","Not Working","Female","13.56","7","109","2","3","20","30","82","9.62","17.5","1","150","6","10"
"2008","Not Working","Male","21.7","13.73","66","2","3","20","51","140","5.98","37.42","1","493","5","14"
"2008","Part Time","Female","11.26","6","2430","1","2","15","25","70","10.14","12.38","1","700","6","7"
"2008","Part Time","Male","23.65","9","646","1","3","20","48","294","17.26","30.04","1","999","8","11"
"2009","Full Time","Female","18.37","10","2149","2","4","22","37","121","16.36","20.38","1","960","10","11"
"2009","Full Time","Male","26.99","14","3793","2","5","26","50","330","24.71","29.27","1","999","13","15"
"2009","Not Working","Female","9.11","4","80","1","2","10","25","100","5","13.22","1","100","3","9"
"2009","Not Working","Male","11.45","7.18","35","1","1","20","20","70","-14.42","37.32","1","450","8","15"
