"erwst","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","1987","1-pers.-HH","(1b) general elementary school","66","0.138761789038826","0.0980514427281965","0.179472135349455"
"Full-time","1987","1-pers.-HH","(1c) basic vocational qualification","150","0.361287446939627","0.309923591589872","0.412651302289382"
"Full-time","1987","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Full-time","1987","1-pers.-HH","(2a) intermediate vocational","89","0.440284711731797","0.366096610642575","0.514472812821019"
"Full-time","1987","1-pers.-HH","(2c_gen) general maturity certificate","6","","",""
"Full-time","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","37","0.562524381227295","0.440988166399639","0.684060596054951"
"Full-time","1987","1-pers.-HH","(3a) lower tertiary education","20","","",""
"Full-time","1987","1-pers.-HH","(3b) higher tertiary education","58","0.635671827613935","0.532140471044711","0.739203184183158"
"Full-time","1987","(Married) couple without C. ","(0) in school","","","",""
"Full-time","1987","(Married) couple without C. ","(1a) inadequately completed","57","0.499714909413373","0.400721795194341","0.598708023632404"
"Full-time","1987","(Married) couple without C. ","(1b) general elementary school","148","0.202391705592398","0.167825190440142","0.236958220744654"
"Full-time","1987","(Married) couple without C. ","(1c) basic vocational qualification","470","0.408009443482191","0.377255126640853","0.438763760323529"
"Full-time","1987","(Married) couple without C. ","(2b) intermediate general qualification","21","","",""
"Full-time","1987","(Married) couple without C. ","(2a) intermediate vocational","209","0.538303260905426","0.486370863843622","0.59023565796723"
"Full-time","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Full-time","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","59","0.443073142231794","0.351075674495804","0.535070609967783"
"Full-time","1987","(Married) couple without C. ","(3a) lower tertiary education","41","0.481334027608979","0.370450266008742","0.592217789209216"
"Full-time","1987","(Married) couple without C. ","(3b) higher tertiary education","73","0.612282869058986","0.522048366369553","0.702517371748418"
"Full-time","1987","Single parent ","(0) in school","","","",""
"Full-time","1987","Single parent ","(1a) inadequately completed","16","","",""
"Full-time","1987","Single parent ","(1b) general elementary school","46","0.281380947591344","0.207158505037921","0.355603390144766"
"Full-time","1987","Single parent ","(1c) basic vocational qualification","85","0.520924029880471","0.442531409513075","0.599316650247866"
"Full-time","1987","Single parent ","(2b) intermediate general qualification","6","","",""
"Full-time","1987","Single parent ","(2a) intermediate vocational","35","0.650496458408726","0.523322125048752","0.7776707917687"
"Full-time","1987","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Full-time","1987","Single parent ","(2c_voc) vocational maturity certificate","8","","",""
"Full-time","1987","Single parent ","(3a) lower tertiary education","","","",""
"Full-time","1987","Single parent ","(3b) higher tertiary education","9","","",""
"Full-time","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Full-time","1987","Couple + C. LE 16 ","(1a) inadequately completed","129","0.45341782873065","0.391208206414371","0.515627451046929"
"Full-time","1987","Couple + C. LE 16 ","(1b) general elementary school","220","0.399728887244986","0.353696875871731","0.445760898618242"
"Full-time","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","532","0.592091300151515","0.559510015914188","0.624672584388842"
"Full-time","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Full-time","1987","Couple + C. LE 16 ","(2a) intermediate vocational","179","0.517281535015335","0.465373625854256","0.569189444176415"
"Full-time","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","23","","",""
"Full-time","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","61","0.460457519017264","0.366886265188847","0.55402877284568"
"Full-time","1987","Couple + C. LE 16 ","(3a) lower tertiary education","48","0.715265990626597","0.608783793106347","0.821748188146848"
"Full-time","1987","Couple + C. LE 16 ","(3b) higher tertiary education","122","0.759806641297823","0.693404578805817","0.82620870378983"
"Full-time","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Full-time","1987","Couple + C. GT 16 ","(1a) inadequately completed","66","0.458930000263761","0.376089894930221","0.5417701055973"
"Full-time","1987","Couple + C. GT 16 ","(1b) general elementary school","161","0.275888703970957","0.236514198496286","0.315263209445628"
"Full-time","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","436","0.612871843820204","0.5766585604409","0.649085127199507"
"Full-time","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","19","","",""
"Full-time","1987","Couple + C. GT 16 ","(2a) intermediate vocational","146","0.594957497934718","0.533362357821949","0.656552638047487"
"Full-time","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","18","","",""
"Full-time","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","37","0.639985243632449","0.515374412000146","0.764596075264752"
"Full-time","1987","Couple + C. GT 16 ","(3a) lower tertiary education","34","0.788510020167285","0.665008599899715","0.912011440434855"
"Full-time","1987","Couple + C. GT 16 ","(3b) higher tertiary education","49","0.729601927062965","0.624800226944057","0.834403627181873"
"Full-time","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Full-time","1987","Couple + C. LE and GT 16","(1a) inadequately completed","70","0.44651378962557","0.368251403943222","0.524776175307918"
"Full-time","1987","Couple + C. LE and GT 16","(1b) general elementary school","137","0.336445651758294","0.287432831554053","0.385458471962536"
"Full-time","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","223","0.611420039315087","0.560427743317584","0.662412335312591"
"Full-time","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Full-time","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","48","0.466022155409344","0.36775793910887","0.564286371709818"
"Full-time","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","8","","",""
"Full-time","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","15","","",""
"Full-time","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"Full-time","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","26","","",""
"Part-time","1987","1-pers.-HH","(0) in school","","","",""
"Part-time","1987","1-pers.-HH","(1a) inadequately completed","1","","",""
"Part-time","1987","1-pers.-HH","(1b) general elementary school","8","","",""
"Part-time","1987","1-pers.-HH","(1c) basic vocational qualification","6","","",""
"Part-time","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Part-time","1987","1-pers.-HH","(2a) intermediate vocational","2","","",""
"Part-time","1987","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Part-time","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"Part-time","1987","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Part-time","1987","1-pers.-HH","(3b) higher tertiary education","3","","",""
"Part-time","1987","(Married) couple without C. ","(0) in school","","","",""
"Part-time","1987","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Part-time","1987","(Married) couple without C. ","(1b) general elementary school","36","0.0730399584745031","0.0506540266082075","0.0954258903407987"
"Part-time","1987","(Married) couple without C. ","(1c) basic vocational qualification","45","0.0457255627800758","0.0326539323063781","0.0587971932537735"
"Part-time","1987","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Part-time","1987","(Married) couple without C. ","(2a) intermediate vocational","22","","",""
"Part-time","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Part-time","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","8","","",""
"Part-time","1987","(Married) couple without C. ","(3a) lower tertiary education","3","","",""
"Part-time","1987","(Married) couple without C. ","(3b) higher tertiary education","8","","",""
"Part-time","1987","Single parent ","(0) in school","1","","",""
"Part-time","1987","Single parent ","(1a) inadequately completed","1","","",""
"Part-time","1987","Single parent ","(1b) general elementary school","14","","",""
"Part-time","1987","Single parent ","(1c) basic vocational qualification","16","","",""
"Part-time","1987","Single parent ","(2b) intermediate general qualification","2","","",""
"Part-time","1987","Single parent ","(2a) intermediate vocational","6","","",""
"Part-time","1987","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Part-time","1987","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Part-time","1987","Single parent ","(3a) lower tertiary education","","","",""
"Part-time","1987","Single parent ","(3b) higher tertiary education","2","","",""
"Part-time","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Part-time","1987","Couple + C. LE 16 ","(1a) inadequately completed","12","","",""
"Part-time","1987","Couple + C. LE 16 ","(1b) general elementary school","41","0.132304543565689","0.100464437657372","0.164144649474006"
"Part-time","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","73","0.0905865123721498","0.0715579998706781","0.109615024873621"
"Part-time","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"Part-time","1987","Couple + C. LE 16 ","(2a) intermediate vocational","53","0.141759250216508","0.105526328021783","0.177992172411232"
"Part-time","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Part-time","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Part-time","1987","Couple + C. LE 16 ","(3a) lower tertiary education","4","","",""
"Part-time","1987","Couple + C. LE 16 ","(3b) higher tertiary education","14","","",""
"Part-time","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Part-time","1987","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"Part-time","1987","Couple + C. GT 16 ","(1b) general elementary school","50","0.127706857796764","0.0983043867980671","0.157109328795461"
"Part-time","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","61","0.0880521097896186","0.0669847271434637","0.109119492435773"
"Part-time","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Part-time","1987","Couple + C. GT 16 ","(2a) intermediate vocational","23","","",""
"Part-time","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"Part-time","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Part-time","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Part-time","1987","Couple + C. GT 16 ","(3b) higher tertiary education","5","","",""
"Part-time","1987","Couple + C. LE and GT 16","(0) in school","2","","",""
"Part-time","1987","Couple + C. LE and GT 16","(1a) inadequately completed","7","","",""
"Part-time","1987","Couple + C. LE and GT 16","(1b) general elementary school","20","","",""
"Part-time","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","27","","",""
"Part-time","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","1","","",""
"Part-time","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","10","","",""
"Part-time","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Part-time","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Part-time","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Part-time","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"Non-working","1987","1-pers.-HH","(0) in school","1","","",""
"Non-working","1987","1-pers.-HH","(1a) inadequately completed","13","","",""
"Non-working","1987","1-pers.-HH","(1b) general elementary school","198","0.817229183761554","0.771716382595741","0.862741984927367"
"Non-working","1987","1-pers.-HH","(1c) basic vocational qualification","179","0.619876796038632","0.567973691840022","0.671779900237242"
"Non-working","1987","1-pers.-HH","(2b) intermediate general qualification","23","","",""
"Non-working","1987","1-pers.-HH","(2a) intermediate vocational","76","0.518422097382522","0.443749906207942","0.593094288557101"
"Non-working","1987","1-pers.-HH","(2c_gen) general maturity certificate","29","","",""
"Non-working","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","19","","",""
"Non-working","1987","1-pers.-HH","(3a) lower tertiary education","13","","",""
"Non-working","1987","1-pers.-HH","(3b) higher tertiary education","19","","",""
"Non-working","1987","(Married) couple without C. ","(0) in school","1","","",""
"Non-working","1987","(Married) couple without C. ","(1a) inadequately completed","36","0.43193373069164","0.33386216368076","0.530005297702519"
"Non-working","1987","(Married) couple without C. ","(1b) general elementary school","328","0.707876744992141","0.668754271921249","0.746999218063033"
"Non-working","1987","(Married) couple without C. ","(1c) basic vocational qualification","458","0.538164820872773","0.506967683489354","0.569361958256191"
"Non-working","1987","(Married) couple without C. ","(2b) intermediate general qualification","16","","",""
"Non-working","1987","(Married) couple without C. ","(2a) intermediate vocational","116","0.373743109848367","0.323345572425121","0.424140647271612"
"Non-working","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","21","","",""
"Non-working","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","44","0.484888115511054","0.392330824620626","0.577445406401483"
"Non-working","1987","(Married) couple without C. ","(3a) lower tertiary education","33","0.478100579428153","0.367245950631544","0.588955208224762"
"Non-working","1987","(Married) couple without C. ","(3b) higher tertiary education","27","","",""
"Non-working","1987","Single parent ","(0) in school","25","","",""
"Non-working","1987","Single parent ","(1a) inadequately completed","15","","",""
"Non-working","1987","Single parent ","(1b) general elementary school","60","0.447107273367583","0.365040975818128","0.529173570917038"
"Non-working","1987","Single parent ","(1c) basic vocational qualification","51","0.357983177473648","0.282753308563977","0.433213046383318"
"Non-working","1987","Single parent ","(2b) intermediate general qualification","18","","",""
"Non-working","1987","Single parent ","(2a) intermediate vocational","11","","",""
"Non-working","1987","Single parent ","(2c_gen) general maturity certificate","22","","",""
"Non-working","1987","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Non-working","1987","Single parent ","(3a) lower tertiary education","2","","",""
"Non-working","1987","Single parent ","(3b) higher tertiary education","4","","",""
"Non-working","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Non-working","1987","Couple + C. LE 16 ","(1a) inadequately completed","100","0.480045189327293","0.417613598879454","0.542476779775132"
"Non-working","1987","Couple + C. LE 16 ","(1b) general elementary school","164","0.440995796071913","0.394337569872737","0.487654022271089"
"Non-working","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","243","0.285413965831681","0.255473590053033","0.315354341610329"
"Non-working","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","18","","",""
"Non-working","1987","Couple + C. LE 16 ","(2a) intermediate vocational","116","0.322863728970546","0.27429343187087","0.371434026070222"
"Non-working","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","24","","",""
"Non-working","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","34","0.321324003495249","0.233656695395626","0.408991311594872"
"Non-working","1987","Couple + C. LE 16 ","(3a) lower tertiary education","14","","",""
"Non-working","1987","Couple + C. LE 16 ","(3b) higher tertiary education","18","","",""
"Non-working","1987","Couple + C. GT 16 ","(0) in school","87","0.962355063015861","0.923031959069214","1.00167816696251"
"Non-working","1987","Couple + C. GT 16 ","(1a) inadequately completed","63","0.502626952483473","0.419507111994289","0.585746792972656"
"Non-working","1987","Couple + C. GT 16 ","(1b) general elementary school","207","0.458606321164589","0.414710608922587","0.502502033406592"
"Non-working","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","177","0.2750351096695","0.24183739066582","0.30823282867318"
"Non-working","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","66","0.394229885359911","0.317544167812281","0.470915602907542"
"Non-working","1987","Couple + C. GT 16 ","(2a) intermediate vocational","57","0.244607924588884","0.190672431748804","0.298543417428963"
"Non-working","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","78","0.600673252317366","0.518361474090462","0.682985030544269"
"Non-working","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Non-working","1987","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"Non-working","1987","Couple + C. GT 16 ","(3b) higher tertiary education","13","","",""
"Non-working","1987","Couple + C. LE and GT 16","(0) in school","62","0.896833114359291","0.823998694103038","0.969667534615544"
"Non-working","1987","Couple + C. LE and GT 16","(1a) inadequately completed","73","0.483807661706519","0.405134901076575","0.562480422336462"
"Non-working","1987","Couple + C. LE and GT 16","(1b) general elementary school","142","0.401863679481297","0.351006362073198","0.452720996889397"
"Non-working","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","81","0.245869951013111","0.200822483253616","0.290917418772606"
"Non-working","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","37","0.337322808396083","0.241744788386104","0.432900828406062"
"Non-working","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","33","0.352527125379012","0.25841673977462","0.446637510983404"
"Non-working","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","17","","",""
"Non-working","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Non-working","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Non-working","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Other","1987","1-pers.-HH","(0) in school","","","",""
"Other","1987","1-pers.-HH","(1a) inadequately completed","2","","",""
"Other","1987","1-pers.-HH","(1b) general elementary school","5","","",""
"Other","1987","1-pers.-HH","(1c) basic vocational qualification","1","","",""
"Other","1987","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Other","1987","1-pers.-HH","(2a) intermediate vocational","5","","",""
"Other","1987","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Other","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","6","","",""
"Other","1987","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Other","1987","1-pers.-HH","(3b) higher tertiary education","3","","",""
"Other","1987","(Married) couple without C. ","(0) in school","","","",""
"Other","1987","(Married) couple without C. ","(1a) inadequately completed","2","","",""
"Other","1987","(Married) couple without C. ","(1b) general elementary school","7","","",""
"Other","1987","(Married) couple without C. ","(1c) basic vocational qualification","8","","",""
"Other","1987","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Other","1987","(Married) couple without C. ","(2a) intermediate vocational","7","","",""
"Other","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Other","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"Other","1987","(Married) couple without C. ","(3a) lower tertiary education","1","","",""
"Other","1987","(Married) couple without C. ","(3b) higher tertiary education","4","","",""
"Other","1987","Single parent ","(0) in school","1","","",""
"Other","1987","Single parent ","(1a) inadequately completed","1","","",""
"Other","1987","Single parent ","(1b) general elementary school","21","","",""
"Other","1987","Single parent ","(1c) basic vocational qualification","4","","",""
"Other","1987","Single parent ","(2b) intermediate general qualification","7","","",""
"Other","1987","Single parent ","(2a) intermediate vocational","2","","",""
"Other","1987","Single parent ","(2c_gen) general maturity certificate","13","","",""
"Other","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Other","1987","Single parent ","(3a) lower tertiary education","","","",""
"Other","1987","Single parent ","(3b) higher tertiary education","1","","",""
"Other","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Other","1987","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Other","1987","Couple + C. LE 16 ","(1b) general elementary school","10","","",""
"Other","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","26","","",""
"Other","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Other","1987","Couple + C. LE 16 ","(2a) intermediate vocational","8","","",""
"Other","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Other","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Other","1987","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"Other","1987","Couple + C. LE 16 ","(3b) higher tertiary education","5","","",""
"Other","1987","Couple + C. GT 16 ","(0) in school","3","","",""
"Other","1987","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Other","1987","Couple + C. GT 16 ","(1b) general elementary school","77","0.13779811706769","0.107433233747465","0.168163000387914"
"Other","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","21","","",""
"Other","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","68","0.436704775651675","0.358874638259638","0.514534913043712"
"Other","1987","Couple + C. GT 16 ","(2a) intermediate vocational","18","","",""
"Other","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","39","0.302765607188598","0.225547116704455","0.379984097672741"
"Other","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","1","","",""
"Other","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Other","1987","Couple + C. GT 16 ","(3b) higher tertiary education","2","","",""
"Other","1987","Couple + C. LE and GT 16","(0) in school","3","","",""
"Other","1987","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"Other","1987","Couple + C. LE and GT 16","(1b) general elementary school","58","0.178398412278007","0.138684734266376","0.218112090289639"
"Other","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","20","","",""
"Other","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","46","0.518252979120648","0.417242928980861","0.619263029260436"
"Other","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"Other","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Other","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Other","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Other","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Full-time","1988","1-pers.-HH","(0) in school","","","",""
"Full-time","1988","1-pers.-HH","(1a) inadequately completed","31","0.492826640305294","0.349896287165753","0.635756993444835"
"Full-time","1988","1-pers.-HH","(1b) general elementary school","61","0.134986871315922","0.093451458398566","0.176522284233279"
"Full-time","1988","1-pers.-HH","(1c) basic vocational qualification","142","0.345909076780122","0.295496943202252","0.396321210357991"
"Full-time","1988","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Full-time","1988","1-pers.-HH","(2a) intermediate vocational","82","0.430217210662933","0.354442424308225","0.505991997017642"
"Full-time","1988","1-pers.-HH","(2c_gen) general maturity certificate","8","","",""
"Full-time","1988","1-pers.-HH","(2c_voc) vocational maturity certificate","39","0.635724964912859","0.513960152670635","0.757489777155082"
"Full-time","1988","1-pers.-HH","(3a) lower tertiary education","20","","",""
"Full-time","1988","1-pers.-HH","(3b) higher tertiary education","53","0.583589194408558","0.47753602275762","0.689642366059497"
"Full-time","1988","(Married) couple without C. ","(0) in school","","","",""
"Full-time","1988","(Married) couple without C. ","(1a) inadequately completed","48","0.433530064111877","0.332266730550318","0.534793397673436"
"Full-time","1988","(Married) couple without C. ","(1b) general elementary school","140","0.183093301588557","0.14965925154734","0.216527351629775"
"Full-time","1988","(Married) couple without C. ","(1c) basic vocational qualification","465","0.42041119307588","0.389087638931331","0.451734747220429"
"Full-time","1988","(Married) couple without C. ","(2b) intermediate general qualification","21","","",""
"Full-time","1988","(Married) couple without C. ","(2a) intermediate vocational","199","0.56320874046691","0.509368008731634","0.617049472202186"
"Full-time","1988","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Full-time","1988","(Married) couple without C. ","(2c_voc) vocational maturity certificate","57","0.471229436709122","0.37708686576822","0.565372007650024"
"Full-time","1988","(Married) couple without C. ","(3a) lower tertiary education","40","0.514749293376396","0.401639964090454","0.627858622662337"
"Full-time","1988","(Married) couple without C. ","(3b) higher tertiary education","75","0.698980052804435","0.611657748592459","0.786302357016411"
"Full-time","1988","Single parent ","(0) in school","","","",""
"Full-time","1988","Single parent ","(1a) inadequately completed","18","","",""
"Full-time","1988","Single parent ","(1b) general elementary school","47","0.333946167608567","0.253184488290286","0.414707846926848"
"Full-time","1988","Single parent ","(1c) basic vocational qualification","94","0.603616969784503","0.526110024150194","0.681123915418811"
"Full-time","1988","Single parent ","(2b) intermediate general qualification","6","","",""
"Full-time","1988","Single parent ","(2a) intermediate vocational","30","0.58875588574869","0.456282805443229","0.721228966054152"
"Full-time","1988","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Full-time","1988","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"Full-time","1988","Single parent ","(3a) lower tertiary education","1","","",""
"Full-time","1988","Single parent ","(3b) higher tertiary education","7","","",""
"Full-time","1988","Couple + C. LE 16 ","(0) in school","","","",""
"Full-time","1988","Couple + C. LE 16 ","(1a) inadequately completed","102","0.439194226757533","0.371586323455364","0.506802130059702"
"Full-time","1988","Couple + C. LE 16 ","(1b) general elementary school","198","0.369444495781252","0.323007907600477","0.415881083962026"
"Full-time","1988","Couple + C. LE 16 ","(1c) basic vocational qualification","481","0.571415424403443","0.537419243095372","0.605411605711513"
"Full-time","1988","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Full-time","1988","Couple + C. LE 16 ","(2a) intermediate vocational","175","0.497501809926429","0.445194893767255","0.549808726085604"
"Full-time","1988","Couple + C. LE 16 ","(2c_gen) general maturity certificate","22","","",""
"Full-time","1988","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","57","0.462652325397515","0.364927893910087","0.560376756884943"
"Full-time","1988","Couple + C. LE 16 ","(3a) lower tertiary education","46","0.796044391448481","0.694089296019155","0.897999486877808"
"Full-time","1988","Couple + C. LE 16 ","(3b) higher tertiary education","114","0.728753113295945","0.658760076842867","0.798746149749024"
"Full-time","1988","Couple + C. GT 16 ","(0) in school","","","",""
"Full-time","1988","Couple + C. GT 16 ","(1a) inadequately completed","64","0.386336171248158","0.304802733180116","0.4678696093162"
"Full-time","1988","Couple + C. GT 16 ","(1b) general elementary school","166","0.267520117838844","0.228912013695416","0.306128221982272"
"Full-time","1988","Couple + C. GT 16 ","(1c) basic vocational qualification","428","0.591166205203895","0.555206670592832","0.627125739814958"
"Full-time","1988","Couple + C. GT 16 ","(2b) intermediate general qualification","28","","",""
"Full-time","1988","Couple + C. GT 16 ","(2a) intermediate vocational","147","0.575208033448502","0.514298054506987","0.636118012390018"
"Full-time","1988","Couple + C. GT 16 ","(2c_gen) general maturity certificate","9","","",""
"Full-time","1988","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","39","0.590583656351753","0.471043254196509","0.710124058506997"
"Full-time","1988","Couple + C. GT 16 ","(3a) lower tertiary education","35","0.784548172593134","0.661663204283129","0.907433140903139"
"Full-time","1988","Couple + C. GT 16 ","(3b) higher tertiary education","47","0.775927577708258","0.674560666986502","0.877294488430015"
"Full-time","1988","Couple + C. LE and GT 16","(0) in school","","","",""
"Full-time","1988","Couple + C. LE and GT 16","(1a) inadequately completed","66","0.471782182650928","0.391083449974719","0.552480915327137"
"Full-time","1988","Couple + C. LE and GT 16","(1b) general elementary school","120","0.292809405858408","0.242873434862812","0.342745376854004"
"Full-time","1988","Couple + C. LE and GT 16","(1c) basic vocational qualification","184","0.598583274789852","0.542646541004293","0.65452000857541"
"Full-time","1988","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Full-time","1988","Couple + C. LE and GT 16","(2a) intermediate vocational","43","0.490349127908867","0.384694638671069","0.596003617146666"
"Full-time","1988","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Full-time","1988","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"Full-time","1988","Couple + C. LE and GT 16","(3a) lower tertiary education","9","","",""
"Full-time","1988","Couple + C. LE and GT 16","(3b) higher tertiary education","19","","",""
"Part-time","1988","1-pers.-HH","(0) in school","","","",""
"Part-time","1988","1-pers.-HH","(1a) inadequately completed","1","","",""
"Part-time","1988","1-pers.-HH","(1b) general elementary school","9","","",""
"Part-time","1988","1-pers.-HH","(1c) basic vocational qualification","5","","",""
"Part-time","1988","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Part-time","1988","1-pers.-HH","(2a) intermediate vocational","3","","",""
"Part-time","1988","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Part-time","1988","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Part-time","1988","1-pers.-HH","(3a) lower tertiary education","1","","",""
"Part-time","1988","1-pers.-HH","(3b) higher tertiary education","5","","",""
"Part-time","1988","(Married) couple without C. ","(0) in school","","","",""
"Part-time","1988","(Married) couple without C. ","(1a) inadequately completed","2","","",""
