"erwst","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Other","1985","35-65 y.","college entrance qualification","","","",""
"Other","1985","35-65 y.","Other degree","","","",""
"Other","1985","35-65 y.","no degree/no degree yet","","","",""
"Other","1985","66 and older","lower secondary degree","","","",""
"Other","1985","66 and older","secondary school degree","","","",""
"Other","1985","66 and older","college entrance qualification","","","",""
"Other","1985","66 and older","Other degree","","","",""
"Other","1985","66 and older","no degree/no degree yet","","","",""
"Full-time","1986","16-34 y.","lower secondary degree","937","0.620462988692356","0.596655331831487","0.644270645553225"
"Full-time","1986","16-34 y.","secondary school degree","478","0.51624494369403","0.484763758326401","0.547726129061659"
"Full-time","1986","16-34 y.","college entrance qualification","267","0.409270786756569","0.372232289830078","0.44630928368306"
"Full-time","1986","16-34 y.","Other degree","209","0.554044669100395","0.502191081601666","0.605898256599123"
"Full-time","1986","16-34 y.","no degree/no degree yet","93","0.153455073168888","0.118778220467215","0.188131925870561"
"Full-time","1986","35-65 y.","lower secondary degree","1317","0.456952216889589","0.438592634208565","0.475311799570613"
"Full-time","1986","35-65 y.","secondary school degree","372","0.51975723792641","0.482903934107446","0.556610541745375"
"Full-time","1986","35-65 y.","college entrance qualification","338","0.690747231600849","0.649949031289865","0.731545431911833"
"Full-time","1986","35-65 y.","Other degree","598","0.735785784387531","0.705459174613528","0.766112394161534"
"Full-time","1986","35-65 y.","no degree/no degree yet","350","0.557507861198702","0.517798844529915","0.59721687786749"
"Full-time","1986","66 and older","lower secondary degree","","","",""
"Full-time","1986","66 and older","secondary school degree","","","",""
"Full-time","1986","66 and older","college entrance qualification","","","",""
"Full-time","1986","66 and older","Other degree","","","",""
"Full-time","1986","66 and older","no degree/no degree yet","","","",""
"Part-time","1986","16-34 y.","lower secondary degree","78","0.0575037843175683","0.0460823757267803","0.0689251929083563"
"Part-time","1986","16-34 y.","secondary school degree","47","0.0474951437108383","0.034096260098134","0.0608940273235426"
"Part-time","1986","16-34 y.","college entrance qualification","52","0.0717737011126687","0.0523306972693183","0.0912167049560191"
"Part-time","1986","16-34 y.","Other degree","","","",""
"Part-time","1986","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1986","35-65 y.","lower secondary degree","255","0.0846864195742994","0.0744251705495775","0.0949476685990212"
"Part-time","1986","35-65 y.","secondary school degree","82","0.103012607250749","0.0805901037926321","0.125435110708865"
"Part-time","1986","35-65 y.","college entrance qualification","42","0.0782556839491433","0.054548071933158","0.101963295965129"
"Part-time","1986","35-65 y.","Other degree","31","0.0270230228004688","0.0158701095999649","0.0381759360009726"
"Part-time","1986","35-65 y.","no degree/no degree yet","","","",""
"Part-time","1986","66 and older","lower secondary degree","","","",""
"Part-time","1986","66 and older","secondary school degree","","","",""
"Part-time","1986","66 and older","college entrance qualification","","","",""
"Part-time","1986","66 and older","Other degree","","","",""
"Part-time","1986","66 and older","no degree/no degree yet","","","",""
"Non-working","1986","16-34 y.","lower secondary degree","412","0.2305562155628","0.2098924953511","0.251219935774499"
"Non-working","1986","16-34 y.","secondary school degree","286","0.282860288004262","0.254487743349445","0.311232832659079"
"Non-working","1986","16-34 y.","college entrance qualification","274","0.39505426150569","0.35822946606791","0.43187905694347"
"Non-working","1986","16-34 y.","Other degree","115","0.303370557899412","0.255413959999732","0.351327155799093"
"Non-working","1986","16-34 y.","no degree/no degree yet","299","0.79804586214195","0.759421230941683","0.836670493342217"
"Non-working","1986","35-65 y.","lower secondary degree","1153","0.423806981473671","0.405594193249493","0.44201976969785"
"Non-working","1986","35-65 y.","secondary school degree","229","0.345964373915263","0.310876089646287","0.381052658184238"
"Non-working","1986","35-65 y.","college entrance qualification","97","0.20014296146023","0.16482456497773","0.235461357942729"
"Non-working","1986","35-65 y.","Other degree","173","0.225484216440872","0.19674047574714","0.254227957134603"
"Non-working","1986","35-65 y.","no degree/no degree yet","226","0.404369861664566","0.365133513733419","0.443606209595713"
"Non-working","1986","66 and older","lower secondary degree","749","0.981182062845707","0.97154682990192","0.990817295789494"
"Non-working","1986","66 and older","secondary school degree","161","0.962422276837955","0.933665413407148","0.991179140268763"
"Non-working","1986","66 and older","college entrance qualification","80","0.935684126218406","0.884429806581256","0.986938445855556"
"Non-working","1986","66 and older","Other degree","","","",""
"Non-working","1986","66 and older","no degree/no degree yet","","","",""
"Other","1986","16-34 y.","lower secondary degree","169","0.0914770114272759","0.0773335538622279","0.105620468992324"
"Other","1986","16-34 y.","secondary school degree","157","0.15339962459087","0.130697746398952","0.176101502782787"
"Other","1986","16-34 y.","college entrance qualification","84","0.123901250625072","0.0990831733832554","0.148719327866889"
"Other","1986","16-34 y.","Other degree","","","",""
"Other","1986","16-34 y.","no degree/no degree yet","","","",""
"Other","1986","35-65 y.","lower secondary degree","103","0.0345543820624403","0.027822695881913","0.0412860682429676"
"Other","1986","35-65 y.","secondary school degree","","","",""
"Other","1986","35-65 y.","college entrance qualification","","","",""
"Other","1986","35-65 y.","Other degree","","","",""
"Other","1986","35-65 y.","no degree/no degree yet","","","",""
"Other","1986","66 and older","lower secondary degree","","","",""
"Other","1986","66 and older","secondary school degree","","","",""
"Other","1986","66 and older","college entrance qualification","","","",""
"Other","1986","66 and older","Other degree","","","",""
"Other","1986","66 and older","no degree/no degree yet","","","",""
"Full-time","1987","16-34 y.","lower secondary degree","909","0.616948951417068","0.593054202474077","0.640843700360059"
"Full-time","1987","16-34 y.","secondary school degree","479","0.534783374316173","0.503506930209737","0.566059818422609"
"Full-time","1987","16-34 y.","college entrance qualification","261","0.4077363286055","0.370016340734529","0.445456316476471"
"Full-time","1987","16-34 y.","Other degree","192","0.531823362762934","0.477740111771994","0.585906613753874"
"Full-time","1987","16-34 y.","no degree/no degree yet","84","0.153829195723863","0.117976510069054","0.189681881378672"
"Full-time","1987","35-65 y.","lower secondary degree","1306","0.468596000046107","0.449901132589945","0.487290867502269"
"Full-time","1987","35-65 y.","secondary school degree","368","0.538481705464385","0.501094958708443","0.575868452220327"
"Full-time","1987","35-65 y.","college entrance qualification","349","0.71006990522323","0.669854646837621","0.75028516360884"
"Full-time","1987","35-65 y.","Other degree","599","0.736772831409502","0.706612348026892","0.766933314792112"
"Full-time","1987","35-65 y.","no degree/no degree yet","329","0.534819097357003","0.494841941725066","0.574796252988941"
"Full-time","1987","66 and older","lower secondary degree","","","",""
"Full-time","1987","66 and older","secondary school degree","","","",""
"Full-time","1987","66 and older","college entrance qualification","","","",""
"Full-time","1987","66 and older","Other degree","","","",""
"Full-time","1987","66 and older","no degree/no degree yet","","","",""
"Part-time","1987","16-34 y.","lower secondary degree","72","0.0542687885632617","0.0431333210979396","0.0654042560285838"
"Part-time","1987","16-34 y.","secondary school degree","49","0.049453914038132","0.0358586472975102","0.0630491807787538"
"Part-time","1987","16-34 y.","college entrance qualification","45","0.0695622493052908","0.0500343843624574","0.0890901142481241"
"Part-time","1987","16-34 y.","Other degree","","","",""
"Part-time","1987","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1987","35-65 y.","lower secondary degree","300","0.103919071219854","0.0924868153034014","0.115351327136307"
"Part-time","1987","35-65 y.","secondary school degree","93","0.12626640733677","0.101356554159895","0.151176260513645"
"Part-time","1987","35-65 y.","college entrance qualification","31","0.0588635474705918","0.0380021607064134","0.0797249342347702"
"Part-time","1987","35-65 y.","Other degree","31","0.02757684279392","0.0163616677047581","0.038792017883082"
"Part-time","1987","35-65 y.","no degree/no degree yet","","","",""
"Part-time","1987","66 and older","lower secondary degree","","","",""
"Part-time","1987","66 and older","secondary school degree","","","",""
"Part-time","1987","66 and older","college entrance qualification","","","",""
"Part-time","1987","66 and older","Other degree","","","",""
"Part-time","1987","66 and older","no degree/no degree yet","","","",""
"Non-working","1987","16-34 y.","lower secondary degree","422","0.235478048394033","0.214622590828778","0.256333505959287"
"Non-working","1987","16-34 y.","secondary school degree","270","0.248502142591913","0.22140460975079","0.275599675433036"
"Non-working","1987","16-34 y.","college entrance qualification","247","0.37507851975417","0.337916602134227","0.412240437374112"
"Non-working","1987","16-34 y.","Other degree","112","0.358930802565373","0.306939339993447","0.4109222651373"
"Non-working","1987","16-34 y.","no degree/no degree yet","276","0.761497476579833","0.719147418155976","0.803847535003691"
"Non-working","1987","35-65 y.","lower secondary degree","1064","0.403571796527658","0.385191598662643","0.421951994392674"
"Non-working","1987","35-65 y.","secondary school degree","204","0.308544456893052","0.273904388187583","0.343184525598521"
"Non-working","1987","35-65 y.","college entrance qualification","92","0.199643580830595","0.164214241563097","0.235072920098092"
"Non-working","1987","35-65 y.","Other degree","186","0.23207118050405","0.203159240826622","0.260983120181477"
"Non-working","1987","35-65 y.","no degree/no degree yet","236","0.427278826926847","0.387630505563583","0.466927148290111"
"Non-working","1987","66 and older","lower secondary degree","773","0.979073016130709","0.969110423835839","0.989035608425578"
"Non-working","1987","66 and older","secondary school degree","168","0.97627343702334","0.95352838054634","0.99901849350034"
"Non-working","1987","66 and older","college entrance qualification","80","0.915581127619289","0.858460156230023","0.972702099008555"
"Non-working","1987","66 and older","Other degree","","","",""
"Non-working","1987","66 and older","no degree/no degree yet","","","",""
"Other","1987","16-34 y.","lower secondary degree","187","0.0933042116256377","0.0790076713559896","0.107600751895286"
"Other","1987","16-34 y.","secondary school degree","179","0.167260569053782","0.143858613032599","0.190662525074965"
"Other","1987","16-34 y.","college entrance qualification","99","0.14762290233504","0.120394820387028","0.174850984283051"
"Other","1987","16-34 y.","Other degree","","","",""
"Other","1987","16-34 y.","no degree/no degree yet","","","",""
"Other","1987","35-65 y.","lower secondary degree","67","0.0239131322063806","0.0181894810096519","0.0296367834031092"
"Other","1987","35-65 y.","secondary school degree","","","",""
"Other","1987","35-65 y.","college entrance qualification","","","",""
"Other","1987","35-65 y.","Other degree","","","",""
"Other","1987","35-65 y.","no degree/no degree yet","","","",""
"Other","1987","66 and older","lower secondary degree","","","",""
"Other","1987","66 and older","secondary school degree","","","",""
"Other","1987","66 and older","college entrance qualification","","","",""
"Other","1987","66 and older","Other degree","","","",""
"Other","1987","66 and older","no degree/no degree yet","","","",""
"Full-time","1988","16-34 y.","lower secondary degree","863","0.594838194200731","0.570351051318855","0.619325337082608"
"Full-time","1988","16-34 y.","secondary school degree","449","0.536100783777283","0.504032532755207","0.568169034799359"
"Full-time","1988","16-34 y.","college entrance qualification","258","0.434836917861221","0.395625368551358","0.474048467171084"
"Full-time","1988","16-34 y.","Other degree","157","0.4801037714936","0.422503429509706","0.537704113477494"
"Full-time","1988","16-34 y.","no degree/no degree yet","74","0.148104081308473","0.11051360635114","0.185694556265806"
"Full-time","1988","35-65 y.","lower secondary degree","1226","0.469976060318307","0.450728685706771","0.489223434929842"
"Full-time","1988","35-65 y.","secondary school degree","375","0.560948481107077","0.52331459294637","0.598582369267783"
"Full-time","1988","35-65 y.","college entrance qualification","346","0.719055724962917","0.678847135338269","0.759264314587565"
"Full-time","1988","35-65 y.","Other degree","543","0.69502135941829","0.662649222429613","0.727393496406967"
"Full-time","1988","35-65 y.","no degree/no degree yet","288","0.487774919433174","0.445962810668889","0.529587028197459"
"Full-time","1988","66 and older","lower secondary degree","","","",""
"Full-time","1988","66 and older","secondary school degree","","","",""
"Full-time","1988","66 and older","college entrance qualification","","","",""
"Full-time","1988","66 and older","Other degree","","","",""
"Full-time","1988","66 and older","no degree/no degree yet","","","",""
"Part-time","1988","16-34 y.","lower secondary degree","67","0.0482528461871","0.0375636092431802","0.0589420831310198"
"Part-time","1988","16-34 y.","secondary school degree","47","0.0519538061992259","0.0376825018327811","0.0662251105656707"
"Part-time","1988","16-34 y.","college entrance qualification","39","0.0667128626648112","0.0469760811282634","0.086449644201359"
"Part-time","1988","16-34 y.","Other degree","","","",""
"Part-time","1988","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1988","35-65 y.","lower secondary degree","290","0.105178503069937","0.0933476084740221","0.117009397665851"
"Part-time","1988","35-65 y.","secondary school degree","94","0.131636656591608","0.105997778199913","0.157275534983304"
"Part-time","1988","35-65 y.","college entrance qualification","36","0.0700873739936364","0.0472488286610823","0.0929259193261905"
"Part-time","1988","35-65 y.","Other degree","36","0.0351782421323851","0.0222244121431686","0.0481320721216015"
"Part-time","1988","35-65 y.","no degree/no degree yet","","","",""
"Part-time","1988","66 and older","lower secondary degree","","","",""
"Part-time","1988","66 and older","secondary school degree","","","",""
"Part-time","1988","66 and older","college entrance qualification","","","",""
"Part-time","1988","66 and older","Other degree","","","",""
"Part-time","1988","66 and older","no degree/no degree yet","","","",""
"Non-working","1988","16-34 y.","lower secondary degree","415","0.251039242885341","0.22941082347585","0.272667662294831"
"Non-working","1988","16-34 y.","secondary school degree","254","0.248761424213494","0.220962967129954","0.276559881297034"
"Non-working","1988","16-34 y.","college entrance qualification","230","0.36647175550478","0.328359280670577","0.404584230338982"
"Non-working","1988","16-34 y.","Other degree","104","0.37654027161797","0.320679222428554","0.432401320807386"
"Non-working","1988","16-34 y.","no degree/no degree yet","244","0.809150197174023","0.767562826728851","0.850737567619194"
"Non-working","1988","35-65 y.","lower secondary degree","1002","0.399668674591493","0.380778696865437","0.418558652317549"
"Non-working","1988","35-65 y.","secondary school degree","190","0.29573454011937","0.261126334711397","0.330342745527342"
"Non-working","1988","35-65 y.","college entrance qualification","85","0.183295220786694","0.148682511755691","0.217907929817697"
"Non-working","1988","35-65 y.","Other degree","192","0.264502467691832","0.233489519354968","0.295515416028696"
"Non-working","1988","35-65 y.","no degree/no degree yet","232","0.463905547424947","0.422190056552936","0.505621038296958"
"Non-working","1988","66 and older","lower secondary degree","751","0.982909832131608","0.973737486465817","0.992082177797399"
"Non-working","1988","66 and older","secondary school degree","164","0.962801413040226","0.934353185610158","0.991249640470294"
"Non-working","1988","66 and older","college entrance qualification","74","0.888017948254219","0.821754574068333","0.954281322440104"
"Non-working","1988","66 and older","Other degree","","","",""
"Non-working","1988","66 and older","no degree/no degree yet","","","",""
"Other","1988","16-34 y.","lower secondary degree","199","0.105869716726828","0.0905231680702776","0.121216265383378"
"Other","1988","16-34 y.","secondary school degree","179","0.163183985809997","0.13942138382909","0.186946587790904"
"Other","1988","16-34 y.","college entrance qualification","87","0.131978463969188","0.105206471732679","0.158750456205697"
"Other","1988","16-34 y.","Other degree","","","",""
"Other","1988","16-34 y.","no degree/no degree yet","","","",""
"Other","1988","35-65 y.","lower secondary degree","65","0.0251767620202635","0.0191352066230079","0.031218317417519"
"Other","1988","35-65 y.","secondary school degree","","","",""
"Other","1988","35-65 y.","college entrance qualification","","","",""
"Other","1988","35-65 y.","Other degree","","","",""
"Other","1988","35-65 y.","no degree/no degree yet","","","",""
"Other","1988","66 and older","lower secondary degree","","","",""
"Other","1988","66 and older","secondary school degree","","","",""
"Other","1988","66 and older","college entrance qualification","","","",""
"Other","1988","66 and older","Other degree","","","",""
"Other","1988","66 and older","no degree/no degree yet","","","",""
"Full-time","1989","16-34 y.","lower secondary degree","889","0.606740300725346","0.582012333455211","0.631468267995482"
"Full-time","1989","16-34 y.","secondary school degree","482","0.582989425288286","0.550953942930022","0.61502490764655"
"Full-time","1989","16-34 y.","college entrance qualification","287","0.471889285104634","0.432938523037616","0.510840047171651"
"Full-time","1989","16-34 y.","Other degree","137","0.528256424718983","0.466743946909373","0.589768902528594"
"Full-time","1989","16-34 y.","no degree/no degree yet","74","0.130675940251559","0.094954932337353","0.166396948165765"
"Full-time","1989","35-65 y.","lower secondary degree","1152","0.467104421273313","0.447271638316608","0.486937204230018"
"Full-time","1989","35-65 y.","secondary school degree","360","0.574506853397133","0.536081893335608","0.612931813458658"
"Full-time","1989","35-65 y.","college entrance qualification","341","0.695190066255997","0.654137447811834","0.73624268470016"
"Full-time","1989","35-65 y.","Other degree","546","0.692814835548051","0.660293598854705","0.725336072241397"
"Full-time","1989","35-65 y.","no degree/no degree yet","268","0.456013981899548","0.413691100934245","0.498336862864852"
"Full-time","1989","66 and older","lower secondary degree","","","",""
"Full-time","1989","66 and older","secondary school degree","","","",""
"Full-time","1989","66 and older","college entrance qualification","","","",""
"Full-time","1989","66 and older","Other degree","","","",""
"Full-time","1989","66 and older","no degree/no degree yet","","","",""
"Part-time","1989","16-34 y.","lower secondary degree","79","0.064537533857633","0.0520990730819051","0.0769759946333609"
"Part-time","1989","16-34 y.","secondary school degree","50","0.0563011965108236","0.0413249524362611","0.0712774405853862"
"Part-time","1989","16-34 y.","college entrance qualification","44","0.0674084078093819","0.0478453745234402","0.0869714410953236"
"Part-time","1989","16-34 y.","Other degree","","","",""
"Part-time","1989","16-34 y.","no degree/no degree yet","","","",""
"Part-time","1989","35-65 y.","lower secondary degree","263","0.101542425188955","0.0895356006346356","0.113549249743275"
"Part-time","1989","35-65 y.","secondary school degree","90","0.131192677752164","0.104954355136881","0.157431000367446"
"Part-time","1989","35-65 y.","college entrance qualification","37","0.0737888985360113","0.0504744562770334","0.0971033407949893"
"Part-time","1989","35-65 y.","Other degree","39","0.0423602250201894","0.0281618526716313","0.0565585973687475"
"Part-time","1989","35-65 y.","no degree/no degree yet","","","",""
"Part-time","1989","66 and older","lower secondary degree","","","",""
"Part-time","1989","66 and older","secondary school degree","","","",""
"Part-time","1989","66 and older","college entrance qualification","","","",""
"Part-time","1989","66 and older","Other degree","","","",""
"Part-time","1989","66 and older","no degree/no degree yet","","","",""
"Non-working","1989","16-34 y.","lower secondary degree","348","0.217748419866431","0.196855554522503","0.238641285210359"
"Non-working","1989","16-34 y.","secondary school degree","224","0.215549139646942","0.18883240275297","0.242265876540913"
"Non-working","1989","16-34 y.","college entrance qualification","232","0.348022563731974","0.310855915666619","0.385189211797329"
"Non-working","1989","16-34 y.","Other degree","96","0.350083204224242","0.291306890033423","0.408859518415061"
"Non-working","1989","16-34 y.","no degree/no degree yet","241","0.793418429374435","0.750511052247192","0.836325806501677"
"Non-working","1989","35-65 y.","lower secondary degree","950","0.407729940759714","0.388195463101984","0.427264418417444"
"Non-working","1989","35-65 y.","secondary school degree","177","0.281446854026123","0.246496854029173","0.316396854023073"
"Non-working","1989","35-65 y.","college entrance qualification","87","0.193415641547009","0.158191110508918","0.2286401725851"
"Non-working","1989","35-65 y.","Other degree","180","0.247336346450334","0.216920298313705","0.277752394586963"
"Non-working","1989","35-65 y.","no degree/no degree yet","233","0.485561063987037","0.443091175786548","0.528030952187525"
"Non-working","1989","66 and older","lower secondary degree","730","0.980546720711068","0.97064254476558","0.990450896656556"
"Non-working","1989","66 and older","secondary school degree","164","0.983534941698215","0.96423453819545","1.00283534520098"
