"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","5.13","5","12839","3","4","6","7","7","5.11","5.15","1","7","5","5"
"2005","Not Employed","4.98","5","7848","3","4","6","7","7","4.95","5.01","1","7","5","5"
"2006","Employed","","","","","","","","","","","","","",""
"2006","Not Employed","","","","","","","","","","","","","",""
"2007","Employed","","","","","","","","","","","","","",""
"2007","Not Employed","","","","","","","","","","","","","",""
"2008","Employed","","","","","","","","","","","","","",""
"2008","Not Employed","","","","","","","","","","","","","",""
"2009","Employed","4.96","5","11199","3","4","6","7","7","4.93","4.99","1","7","5","5"
"2009","Not Employed","4.86","5","6776","3","4","6","7","7","4.83","4.89","1","7","5","5"
"2010","Employed","","","","","","","","","","","","","",""
"2010","Not Employed","","","","","","","","","","","","","",""
"2011","Employed","","","","","","","","","","","","","",""
"2011","Not Employed","","","","","","","","","","","","","",""
"2012","Employed","5.3","6","5380","3","4","6","7","7","5.26","5.34","1","7","5","6"
"2012","Not Employed","5.18","5","1744","3","4","6","7","7","5.11","5.25","1","7","5","5"
"2013","Employed","5.15","5","11553","3","4","6","7","7","5.12","5.18","1","7","5","5"
"2013","Not Employed","5.08","5","7293","3","4","6","7","7","5.05","5.11","1","7","5","5"
"2014","Employed","","","","","","","","","","","","","",""
"2014","Not Employed","","","","","","","","","","","","","",""
"2015","Employed","","","","","","","","","","","","","",""
"2015","Not Employed","","","","","","","","","","","","","",""
"2016","Employed","","","","","","","","","","","","","",""
"2016","Not Employed","","","","","","","","","","","","","",""
"2017","Employed","5.18","5","18298","3","4","6","7","7","5.16","5.2","1","7","5","5"
"2017","Not Employed","5.05","5","10969","3","4","6","7","7","5.02","5.08","1","7","6","6"
"2018","Employed","","","","","","","","","","","","","",""
"2018","Not Employed","","","","","","","","","","","","","",""
"2019","Employed","5.1","5","17691","3","4","6","7","7","5.08","5.12","1","7","5","5"
"2019","Not Employed","4.99","5","8035","3","4","6","7","7","4.96","5.02","1","7","5","5"
