"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","Female","2.16","2","2260","1","1","3","4","4","2.12","2.2","1","4","2","2"
"1984","general elemantary","Male","2.45","2","1111","1","2","3","4","4","2.39","2.51","1","4","2","2"
"1984","higher education","Female","2.94","3","250","2","2","4","4","4","2.83","3.05","1","4","3","3"
"1984","higher education","Male","2.93","3","529","2","2","4","4","4","2.85","3.01","1","4","3","3"
"1984","higher vocational","Female","2.66","3","271","1","2","3","4","4","2.54","2.78","1","4","2","3"
"1984","higher vocational","Male","2.62","3","379","1","2","3","4","4","2.52","2.72","1","4","3","3"
"1984","in school","Female","3.04","3","90","2","2","4","4","4","2.85","3.23","1","4","3","3"
"1984","in school","Male","3.13","3","92","2","3","4","4","4","2.94","3.32","1","4","3","3"
"1984","inadequately","Female","1.99","2","554","1","1","3","3","4","1.91","2.07","1","4","2","2"
"1984","inadequately","Male","2.1","2","414","1","1","3","4","4","2","2.2","1","4","2","2"
"1984","middle vocational","Female","2.41","2","2502","1","2","3","4","4","2.37","2.45","1","4","2","2"
"1984","middle vocational","Male","2.51","2","3118","1","2","3","4","4","2.47","2.55","1","4","2","3"
"1984","vocational + Abi","Female","2.79","3","116","1","2","3","4","4","2.61","2.97","1","4","3","3"
"1984","vocational + Abi","Male","2.79","3","191","2","2","3","4","4","2.66","2.92","1","4","3","3"
"1985","general elemantary","Female","2.21","2","1999","1","1","3","4","4","2.17","2.25","1","4","2","2"
"1985","general elemantary","Male","2.47","2","1004","1","2","3","4","4","2.4","2.54","1","4","2","2"
"1985","higher education","Female","2.96","3","243","2","2","4","4","4","2.85","3.07","1","4","3","3"
"1985","higher education","Male","3.05","3","503","2","2","4","4","4","2.97","3.13","1","4","3","3"
"1985","higher vocational","Female","2.7","3","254","1","2","3","4","4","2.58","2.82","1","4","3","3"
"1985","higher vocational","Male","2.71","3","355","1","2","4","4","4","2.6","2.82","1","4","3","3"
"1985","in school","Female","3.13","3","73","2","3","4","4","4","2.89","3.37","1","4","3","4"
"1985","in school","Male","3.13","3","111","2","3","4","4","4","2.95","3.31","1","4","3","3"
"1985","inadequately","Female","1.93","2","445","1","1","3","3","4","1.84","2.02","1","4","1","2"
"1985","inadequately","Male","2.34","2","340","1","2","3","4","4","2.23","2.45","1","4","2","2"
"1985","middle vocational","Female","2.49","2","2314","1","2","3","4","4","2.45","2.53","1","4","2","3"
"1985","middle vocational","Male","2.6","3","2803","1","2","3","4","4","2.56","2.64","1","4","3","3"
"1985","vocational + Abi","Female","2.73","3","106","1","2","3","4","4","2.53","2.93","1","4","2","3"
"1985","vocational + Abi","Male","2.88","3","171","1","2","4","4","4","2.73","3.03","1","4","3","3"
"1986","general elemantary","Female","2.46","2","1845","1","2","3","4","4","2.41","2.51","1","4","2","2"
"1986","general elemantary","Male","2.74","3","979","1","2","4","4","4","2.67","2.81","1","4","3","3"
"1986","higher education","Female","3.09","3","240","2","3","4","4","4","2.98","3.2","1","4","3","3"
"1986","higher education","Male","3.16","3","498","2","3","4","4","4","3.08","3.24","1","4","3","3"
"1986","higher vocational","Female","2.88","3","242","1","2","4","4","4","2.75","3.01","1","4","3","3"
"1986","higher vocational","Male","3","3","329","2","2","4","4","4","2.89","3.11","1","4","3","3"
"1986","in school","Female","3.23","3","68","2","3","4","4","4","3.03","3.43","1","4","3","4"
"1986","in school","Male","3.29","4","113","2","3","4","4","4","3.12","3.46","1","4","3","4"
"1986","inadequately","Female","2.16","2","425","1","1","3","4","4","2.06","2.26","1","4","2","2"
"1986","inadequately","Male","2.31","2","314","1","2","3","4","4","2.19","2.43","1","4","2","3"
"1986","middle vocational","Female","2.72","3","2213","1","2","4","4","4","2.68","2.76","1","4","3","3"
"1986","middle vocational","Male","2.83","3","2692","1","2","4","4","4","2.79","2.87","1","4","3","3"
"1986","vocational + Abi","Female","3.06","3","110","2","2","4","4","4","2.88","3.24","1","4","3","3"
"1986","vocational + Abi","Male","2.98","3","161","1","2","4","4","4","2.83","3.13","1","4","3","3"
"1987","general elemantary","Female","","","","","","","","","","","","","",""
"1987","general elemantary","Male","","","","","","","","","","","","","",""
"1987","higher education","Female","","","","","","","","","","","","","",""
"1987","higher education","Male","","","","","","","","","","","","","",""
"1987","higher vocational","Female","","","","","","","","","","","","","",""
"1987","higher vocational","Male","","","","","","","","","","","","","",""
"1987","in school","Female","","","","","","","","","","","","","",""
"1987","in school","Male","","","","","","","","","","","","","",""
"1987","inadequately","Female","","","","","","","","","","","","","",""
"1987","inadequately","Male","","","","","","","","","","","","","",""
"1987","middle vocational","Female","","","","","","","","","","","","","",""
"1987","middle vocational","Male","","","","","","","","","","","","","",""
"1987","vocational + Abi","Female","","","","","","","","","","","","","",""
"1987","vocational + Abi","Male","","","","","","","","","","","","","",""
"1988","general elemantary","Female","","","","","","","","","","","","","",""
"1988","general elemantary","Male","","","","","","","","","","","","","",""
"1988","higher education","Female","","","","","","","","","","","","","",""
"1988","higher education","Male","","","","","","","","","","","","","",""
"1988","higher vocational","Female","","","","","","","","","","","","","",""
"1988","higher vocational","Male","","","","","","","","","","","","","",""
"1988","in school","Female","","","","","","","","","","","","","",""
"1988","in school","Male","","","","","","","","","","","","","",""
"1988","inadequately","Female","","","","","","","","","","","","","",""
"1988","inadequately","Male","","","","","","","","","","","","","",""
"1988","middle vocational","Female","","","","","","","","","","","","","",""
"1988","middle vocational","Male","","","","","","","","","","","","","",""
"1988","vocational + Abi","Female","","","","","","","","","","","","","",""
"1988","vocational + Abi","Male","","","","","","","","","","","","","",""
"1989","general elemantary","Female","","","","","","","","","","","","","",""
"1989","general elemantary","Male","","","","","","","","","","","","","",""
"1989","higher education","Female","","","","","","","","","","","","","",""
"1989","higher education","Male","","","","","","","","","","","","","",""
"1989","higher vocational","Female","","","","","","","","","","","","","",""
"1989","higher vocational","Male","","","","","","","","","","","","","",""
"1989","in school","Female","","","","","","","","","","","","","",""
"1989","in school","Male","","","","","","","","","","","","","",""
"1989","inadequately","Female","","","","","","","","","","","","","",""
"1989","inadequately","Male","","","","","","","","","","","","","",""
"1989","middle vocational","Female","","","","","","","","","","","","","",""
"1989","middle vocational","Male","","","","","","","","","","","","","",""
