"year","bula_h","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-Württemberg","(0) in school","2.78","3","35","1","2","4","4","4","2.45","3.11","1","4","2","3"
"1984","Baden-Württemberg","(1a) inadequately completed","1.74","1","306","1","1","2","3","4","1.63","1.85","1","4","1","2"
"1984","Baden-Württemberg","(1b) general elementary school","2.09","2","611","1","1","3","4","4","2.01","2.17","1","4","2","2"
"1984","Baden-Württemberg","(1c) basic vocational qualification","2.23","2","731","1","1","3","4","4","2.16","2.3","1","4","2","2"
"1984","Baden-Württemberg","(2a) intermediate vocational","2.62","3","204","1","2","3","4","4","2.49","2.75","1","4","2","3"
"1984","Baden-Württemberg","(2b) intermediate general qualification","2.58","3","76","1","2","3","4","4","2.37","2.79","1","4","2","3"
"1984","Baden-Württemberg","(2c_gen) general maturity certificate","3.09","3","56","1","3","4","4","4","2.81","3.37","1","4","3","3"
"1984","Baden-Württemberg","(2c_voc) vocational maturity certificate","2.84","3","77","2","2","3","4","4","2.63","3.05","1","4","2","3"
"1984","Baden-Württemberg","(3a) lower tertiary education","2.55","2.69","44","1","2","3","4","4","2.24","2.86","1","4","2","3"
"1984","Baden-Württemberg","(3b) higher tertiary education","2.93","3","81","2","2","4","4","4","2.74","3.12","1","4","3","3"
"1984","Bavaria","(0) in school","","","","","","","","","","","","","",""
"1984","Bavaria","(1a) inadequately completed","2.21","2","98","1","1","3","4","4","1.98","2.44","1","4","1","2"
"1984","Bavaria","(1b) general elementary school","2.12","2","484","1","1","3","4","4","2.03","2.21","1","4","2","2"
"1984","Bavaria","(1c) basic vocational qualification","2.37","2","780","1","2","3","4","4","2.3","2.44","1","4","2","2"
"1984","Bavaria","(2a) intermediate vocational","2.66","3","270","1","2","3","4","4","2.54","2.78","1","4","3","3"
"1984","Bavaria","(2b) intermediate general qualification","2.83","3","91","1","2","4","4","4","2.61","3.05","1","4","2","3"
"1984","Bavaria","(2c_gen) general maturity certificate","3.19","3","56","2","3","4","4","4","2.94","3.44","1","4","3","4"
"1984","Bavaria","(2c_voc) vocational maturity certificate","2.65","3","78","1","2","3","4","4","2.43","2.87","1","4","2","3"
"1984","Bavaria","(3a) lower tertiary education","2.71","3","54","2","2","3","4","4","2.46","2.96","1","4","2","3"
"1984","Bavaria","(3b) higher tertiary education","2.73","3","97","1","2","4","4","4","2.54","2.92","1","4","3","3"
