"year","age_gr","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Employed","2.69","3","3040","1","2","4","4","4","2.65","2.73","1","4","3","3"
"1984","16-34 y.","Not Employed","2.74","3","1442","1","2","4","4","4","2.68","2.8","1","4","3","3"
"1984","35-65 y.","Employed","2.42","2","4296","1","2","3","4","4","2.39","2.45","1","4","2","2"
"1984","35-65 y.","Not Employed","2.25","2","1911","1","1","3","4","4","2.21","2.29","1","4","2","2"
"1984","66 and older","Employed","2.45","2","64","2","2","3","4","4","2.23","2.67","1","4","2","3"
"1984","66 and older","Not Employed","2.23","2","1184","1","2","3","4","4","2.18","2.28","1","4","2","2"
"1985","16-34 y.","Employed","2.75","3","2761","1","2","4","4","4","2.71","2.79","1","4","3","3"
"1985","16-34 y.","Not Employed","2.81","3","1316","1","2","4","4","4","2.75","2.87","1","4","3","3"
"1985","35-65 y.","Employed","2.5","2","3913","1","2","3","4","4","2.47","2.53","1","4","2","2"
"1985","35-65 y.","Not Employed","2.29","2","1754","1","1","3","4","4","2.24","2.34","1","4","2","2"
"1985","66 and older","Employed","2.55","2","45","2","2","3","4","4","2.27","2.83","1","4","2","3"
"1985","66 and older","Not Employed","2.34","2","1040","1","2","3","4","4","2.28","2.4","1","4","2","2"
"1986","16-34 y.","Employed","2.94","3","2777","1","2","4","4","4","2.9","2.98","1","4","3","3"
"1986","16-34 y.","Not Employed","2.98","3","1198","1","2","4","4","4","2.92","3.04","1","4","3","3"
"1986","35-65 y.","Employed","2.73","3","3718","1","2","4","4","4","2.7","2.76","1","4","3","3"
"1986","35-65 y.","Not Employed","2.58","3","1637","1","2","3","4","4","2.53","2.63","1","4","2","3"
"1986","66 and older","Employed","2.95","3","42","2","2","4","4","4","2.61","3.29","1","4","2","4"
"1986","66 and older","Not Employed","2.56","2","965","1","2","3","4","4","2.5","2.62","1","4","2","3"
"1987","16-34 y.","Employed","","","","","","","","","","","","","",""
"1987","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1987","35-65 y.","Employed","","","","","","","","","","","","","",""
"1987","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1987","66 and older","Employed","","","","","","","","","","","","","",""
"1987","66 and older","Not Employed","","","","","","","","","","","","","",""
"1988","16-34 y.","Employed","","","","","","","","","","","","","",""
"1988","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1988","35-65 y.","Employed","","","","","","","","","","","","","",""
"1988","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1988","66 and older","Employed","","","","","","","","","","","","","",""
"1988","66 and older","Not Employed","","","","","","","","","","","","","",""
"1989","16-34 y.","Employed","","","","","","","","","","","","","",""
"1989","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1989","35-65 y.","Employed","","","","","","","","","","","","","",""
"1989","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1989","66 and older","Employed","","","","","","","","","","","","","",""
"1989","66 and older","Not Employed","","","","","","","","","","","","","",""
"1990","16-34 y.","Employed","","","","","","","","","","","","","",""
"1990","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1990","35-65 y.","Employed","","","","","","","","","","","","","",""
"1990","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1990","66 and older","Employed","","","","","","","","","","","","","",""
"1990","66 and older","Not Employed","","","","","","","","","","","","","",""
"1991","16-34 y.","Employed","","","","","","","","","","","","","",""
"1991","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1991","35-65 y.","Employed","","","","","","","","","","","","","",""
"1991","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1991","66 and older","Employed","","","","","","","","","","","","","",""
"1991","66 and older","Not Employed","","","","","","","","","","","","","",""
"1992","16-34 y.","Employed","","","","","","","","","","","","","",""
"1992","16-34 y.","Not Employed","","","","","","","","","","","","","",""
"1992","35-65 y.","Employed","","","","","","","","","","","","","",""
"1992","35-65 y.","Not Employed","","","","","","","","","","","","","",""
"1992","66 and older","Employed","","","","","","","","","","","","","",""
"1992","66 and older","Not Employed","","","","","","","","","","","","","",""
"1993","16-34 y.","Employed","","","","","","","","","","","","","",""
