"plh0172","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2008","Not Working","Urban Area","287","0.0664598572434532","0.0594856274656725","0.0734340870212339","3"
"4 on Scale 1 to 10","2008","Not Working","Rural Area","181","0.0613079575395112","0.0520494195681005","0.070566495510922","4"
"4 on Scale 1 to 10","2008","Full Time","Urban Area","290","0.066006060379962","0.0590870963768488","0.0729250243830752","4"
"4 on Scale 1 to 10","2008","Full Time","Rural Area","150","0.0465125259443137","0.0383419962125983","0.054683055676029","4"
"4 on Scale 1 to 10","2008","Not Working","Urban Area","324","0.0699199040816602","0.0627796997837922","0.0770601083795282","4"
"4 on Scale 1 to 10","2008","Part Time","Rural Area","92","0.0680133541503183","0.0549960321370981","0.0810306761635386","4"
"4 on Scale 1 to 10","2008","Part Time","Urban Area","173","0.065064843798684","0.0562169507480254","0.0739127368493426","4"
"5 on Scale 1 to 10","2008","Part Time","Rural Area","169","0.124122228688351","0.107074511119574","0.141169946257127","5"
"5 on Scale 1 to 10","2008","Full Time","Rural Area","274","0.107969614663978","0.0959290083771329","0.120010220950824","5"
"5 on Scale 1 to 10","2008","Full Time","Urban Area","481","0.104789993835984","0.0962550728051483","0.113324914866819","5"
"5 on Scale 1 to 10","2008","Not Working","Rural Area","332","0.135565461828719","0.122353630996751","0.148777292660687","5"
"5 on Scale 1 to 10","2008","Not Working","Urban Area","626","0.131303575971905","0.121847251951274","0.140759899992537","5"
"5 on Scale 1 to 10","2008","Part Time","Urban Area","327","0.11266838847148","0.101325597171994","0.124011179770966","5"
"6 on Scale 1 to 10","2008","Full Time","Urban Area","522","0.102842547541005","0.094378114312196","0.111306980769815","6"
"6 on Scale 1 to 10","2008","Full Time","Rural Area","266","0.0969062086115326","0.0854286376769835","0.108383779546082","6"
"6 on Scale 1 to 10","2008","Not Working","Rural Area","302","0.125444827125015","0.112661544080273","0.138228110169758","6"
"6 on Scale 1 to 10","2008","Not Working","Urban Area","516","0.104997122429872","0.096413888179907","0.113580356679837","6"
"6 on Scale 1 to 10","2008","Part Time","Rural Area","150","0.0963500728681488","0.0810938916197455","0.111606254116552","6"
"6 on Scale 1 to 10","2008","Part Time","Urban Area","288","0.109745492558313","0.0985323753976283","0.120958609718998","6"
"7 on Scale 1 to 10","2008","Not Working","Rural Area","337","0.127349711368816","0.114483771397413","0.140215651340219","7"
"7 on Scale 1 to 10","2008","Part Time","Rural Area","220","0.152024870997652","0.133460998108249","0.170588743887054","7"
"7 on Scale 1 to 10","2008","Full Time","Urban Area","831","0.163366972981827","0.153064849066959","0.173669096896695","7"
"7 on Scale 1 to 10","2008","Not Working","Urban Area","726","0.136978258059546","0.127351351887998","0.146605164231094","7"
"7 on Scale 1 to 10","2008","Part Time","Urban Area","482","0.140247399498588","0.127790496548202","0.152704302448973","7"
"7 on Scale 1 to 10","2008","Full Time","Rural Area","402","0.154254550767887","0.140241051877762","0.168268049658012","7"
"8 on Scale 1 to 10","2008","Full Time","Rural Area","575","0.232211024721951","0.215828904475964","0.248593144967938","8"
"8 on Scale 1 to 10","2008","Full Time","Urban Area","1172","0.231746906408757","0.219988830288261","0.243504982529253","8"
"8 on Scale 1 to 10","2008","Not Working","Rural Area","569","0.199936948581439","0.184501080550706","0.215372816612172","8"
"8 on Scale 1 to 10","2008","Not Working","Urban Area","1009","0.200821809969575","0.189604794956907","0.212038824982244","8"
"8 on Scale 1 to 10","2008","Part Time","Rural Area","314","0.192943412179587","0.172540757561983","0.213346066797191","8"
"8 on Scale 1 to 10","2008","Part Time","Urban Area","640","0.20113905714809","0.186759029449551","0.215519084846628","8"
"9 on Scale 1 to 10","2008","Full Time","Urban Area","737","0.145646701705405","0.135816867042591","0.155476536368218","9"
"9 on Scale 1 to 10","2008","Part Time","Rural Area","213","0.15257833757552","0.133986773527719","0.171169901623321","9"
"9 on Scale 1 to 10","2008","Part Time","Urban Area","448","0.142703358189734","0.130155818409798","0.155250897969669","9"
"9 on Scale 1 to 10","2008","Not Working","Rural Area","280","0.113768539597613","0.101513715183932","0.126023364011294","9"
"9 on Scale 1 to 10","2008","Full Time","Rural Area","391","0.149770769177709","0.135925885792744","0.163615652562674","9"
"9 on Scale 1 to 10","2008","Not Working","Urban Area","596","0.108441799794847","0.0997357076605305","0.117147891929164","9"
"0 Completely dissatisfied","2009","Not Working","Rural Area","22","","","","0"
"0 Completely dissatisfied","2009","Not Working","Urban Area","41","0.0107852492886436","0.0077569185874791","0.0138135799898082","0"
"0 Completely dissatisfied","2009","Part Time","Rural Area","5","","","","0"
"0 Completely dissatisfied","2009","Part Time","Urban Area","17","","","","0"
"0 Completely dissatisfied","2009","Full Time","Urban Area","21","","","","0"
"0 Completely dissatisfied","2009","Full Time","Rural Area","8","","","","0"
"1 on Scale 1 to 10","2009","Part Time","Rural Area","17","","","","1"
"1 on Scale 1 to 10","2009","Full Time","Rural Area","14","","","","1"
"1 on Scale 1 to 10","2009","Full Time","Urban Area","29","","","","1"
"1 on Scale 1 to 10","2009","Not Working","Rural Area","32","0.0157233356804885","0.0107400365686118","0.0207066347923653","1"
"1 on Scale 1 to 10","2009","Not Working","Urban Area","63","0.015644426870647","0.0120061248746451","0.0192827288666488","1"
"1 on Scale 1 to 10","2009","Part Time","Urban Area","29","","","","1"
"10 Completely satisfied","2009","Not Working","Rural Area","205","0.0859121433296983","0.0746866027358596","0.0971376839235371","10"
"10 Completely satisfied","2009","Part Time","Rural Area","136","0.105489064858311","0.0894268113093814","0.121551318407241","10"
"10 Completely satisfied","2009","Part Time","Urban Area","291","0.10167530437068","0.0905248132459602","0.1128257954954","10"
"10 Completely satisfied","2009","Full Time","Rural Area","268","0.114507070260284","0.101898270454623","0.127115870065945","10"
"10 Completely satisfied","2009","Full Time","Urban Area","516","0.105563373092694","0.0966398712558594","0.114486874929528","10"
"10 Completely satisfied","2009","Not Working","Urban Area","419","0.0931666337047077","0.0846447253143236","0.101688542095092","10"
"2 on Scale 1 to 10","2009","Full Time","Rural Area","57","0.0236750665575968","0.0176549091973031","0.0296952239178906","2"
"2 on Scale 1 to 10","2009","Full Time","Urban Area","100","0.0242487557192459","0.0197817327408746","0.0287157786976171","2"
"2 on Scale 1 to 10","2009","Not Working","Rural Area","85","0.0363060145026255","0.0288132017319834","0.0437988272732677","2"
"2 on Scale 1 to 10","2009","Not Working","Urban Area","175","0.0408588911320065","0.0350548904551738","0.0466628918088392","2"
"2 on Scale 1 to 10","2009","Part Time","Rural Area","36","0.0345092108872398","0.0249647476256661","0.0440536741488136","2"
"2 on Scale 1 to 10","2009","Part Time","Urban Area","66","0.0311463506315969","0.0247371737095175","0.0375555275536763","2"
"3 on Scale 1 to 10","2009","Part Time","Rural Area","79","0.062114554696146","0.0494939107359671","0.0747351986563249","3"
"3 on Scale 1 to 10","2009","Full Time","Rural Area","121","0.0518994105971043","0.0431157919910145","0.0606830292031942","3"
"3 on Scale 1 to 10","2009","Full Time","Urban Area","214","0.0432453508027044","0.0373382565123474","0.0491524450930613","3"
"3 on Scale 1 to 10","2009","Not Working","Rural Area","151","0.0612780487116649","0.0516706244701373","0.0708854729531925","3"
"3 on Scale 1 to 10","2009","Not Working","Urban Area","285","0.0818407865588569","0.0738039190416095","0.0898776540761043","3"
"3 on Scale 1 to 10","2009","Part Time","Urban Area","172","0.068321241235009","0.0590127229255729","0.0776297595444452","3"
"4 on Scale 1 to 10","2009","Full Time","Rural Area","164","0.0642377041029329","0.0545294122134909","0.0739459959923748","4"
"4 on Scale 1 to 10","2009","Full Time","Urban Area","240","0.0587228970971678","0.0518953235949398","0.0655504705993957","4"
"4 on Scale 1 to 10","2009","Not Working","Rural Area","203","0.0848510463929231","0.073688571040362","0.0960135217454842","4"
"4 on Scale 1 to 10","2009","Part Time","Rural Area","83","0.0555385747479597","0.0435629161539316","0.0675142333419877","4"
"4 on Scale 1 to 10","2009","Not Working","Urban Area","318","0.0733095500057164","0.0656678403242844","0.0809512596871483","4"
"4 on Scale 1 to 10","2009","Part Time","Urban Area","182","0.0639593729373784","0.0549318409827705","0.0729869048919862","4"
"5 on Scale 1 to 10","2009","Full Time","Rural Area","282","0.109771154965506","0.0973928836753843","0.122149426255627","5"
"5 on Scale 1 to 10","2009","Not Working","Rural Area","309","0.139394075691816","0.125519799299965","0.153268352083668","5"
"5 on Scale 1 to 10","2009","Not Working","Urban Area","569","0.13849585628181","0.128368642242745","0.148623070320876","5"
"5 on Scale 1 to 10","2009","Part Time","Rural Area","179","0.125374891214978","0.108059744173201","0.142690038256754","5"
"5 on Scale 1 to 10","2009","Part Time","Urban Area","279","0.106630313012001","0.0952428878844894","0.118017738139512","5"
"5 on Scale 1 to 10","2009","Full Time","Urban Area","460","0.107215845194755","0.0982310822312265","0.116200608158284","5"
"6 on Scale 1 to 10","2009","Full Time","Urban Area","494","0.124910207950874","0.115308927069932","0.134511488831816","6"
"6 on Scale 1 to 10","2009","Full Time","Rural Area","244","0.0929632271055216","0.0814649415034079","0.104461512707635","6"
"6 on Scale 1 to 10","2009","Not Working","Rural Area","241","0.0935205195623069","0.0818572997078695","0.105183739416744","6"
"6 on Scale 1 to 10","2009","Not Working","Urban Area","443","0.0951694176025263","0.086565915781838","0.103772919423215","6"
"6 on Scale 1 to 10","2009","Part Time","Rural Area","149","0.096391379325439","0.0809594861210649","0.111823272529813","6"
"6 on Scale 1 to 10","2009","Part Time","Urban Area","278","0.0980613330511629","0.0870887977772885","0.109033868325037","6"
"7 on Scale 1 to 10","2009","Not Working","Rural Area","376","0.14764444620032","0.133434089705026","0.161854802695613","7"
"7 on Scale 1 to 10","2009","Part Time","Rural Area","208","0.136152015021572","0.118219523764496","0.154084506278647","7"
"7 on Scale 1 to 10","2009","Part Time","Urban Area","466","0.147154734734117","0.13408424598012","0.160225223488115","7"
"7 on Scale 1 to 10","2009","Full Time","Urban Area","761","0.15863495331872","0.148025437226005","0.169244469411434","7"
"7 on Scale 1 to 10","2009","Full Time","Rural Area","428","0.171451221613929","0.156526907488999","0.186375535738858","7"
"7 on Scale 1 to 10","2009","Not Working","Urban Area","655","0.133817052608811","0.123835376845765","0.143798728371857","7"
"8 on Scale 1 to 10","2009","Full Time","Rural Area","553","0.229595689828075","0.212942161267472","0.246249218388678","8"
"8 on Scale 1 to 10","2009","Not Working","Rural Area","527","0.22083628267326","0.204219934163499","0.237452631183021","8"
"8 on Scale 1 to 10","2009","Not Working","Urban Area","917","0.192644396282129","0.181081848619435","0.204206943944824","8"
"8 on Scale 1 to 10","2009","Part Time","Rural Area","320","0.236802796224462","0.214573704016999","0.259031888431926","8"
"8 on Scale 1 to 10","2009","Part Time","Urban Area","611","0.208883361185917","0.193885070405272","0.223881651966562","8"
"8 on Scale 1 to 10","2009","Full Time","Urban Area","1006","0.210137057905446","0.198305795317312","0.221968320493579","8"
"9 on Scale 1 to 10","2009","Part Time","Rural Area","193","0.136184973813425","0.118250654335406","0.154119293291443","9"
"9 on Scale 1 to 10","2009","Part Time","Urban Area","431","0.155217192395096","0.141857020943098","0.168577363847094","9"
"9 on Scale 1 to 10","2009","Full Time","Rural Area","311","0.129398205109381","0.116107777506215","0.142688632712548","9"
"9 on Scale 1 to 10","2009","Full Time","Urban Area","714","0.156251293205616","0.145706883536586","0.166795702874646","9"
"9 on Scale 1 to 10","2009","Not Working","Rural Area","243","0.102142115793727","0.0900112375684182","0.114272994019036","9"
"9 on Scale 1 to 10","2009","Not Working","Urban Area","584","0.124267739664145","0.114595928971404","0.133939550356885","9"
"0 Completely dissatisfied","2010","Full Time","Rural Area","15","","","","0"
"0 Completely dissatisfied","2010","Full Time","Urban Area","30","0.006452510405202","0.00443393705561266","0.00847108375479135","0"
"0 Completely dissatisfied","2010","Not Working","Rural Area","30","0.00986537169944708","0.00625705246003124","0.0134736909388629","0"
"0 Completely dissatisfied","2010","Not Working","Urban Area","73","0.0125296470387962","0.00960562120488273","0.0154536728727096","0"
"0 Completely dissatisfied","2010","Part Time","Rural Area","13","","","","0"
"0 Completely dissatisfied","2010","Part Time","Urban Area","32","0.00779164748272159","0.00512966405333976","0.0104536309121034","0"
"1 on Scale 1 to 10","2010","Full Time","Rural Area","17","","","","1"
"1 on Scale 1 to 10","2010","Part Time","Rural Area","24","","","","1"
"1 on Scale 1 to 10","2010","Full Time","Urban Area","39","0.00438858704194466","0.00272213371534713","0.00605504036854219","1"
"1 on Scale 1 to 10","2010","Not Working","Rural Area","47","0.0188326798820143","0.0138698578419434","0.0237955019220853","1"
"1 on Scale 1 to 10","2010","Not Working","Urban Area","78","0.0151131123682002","0.0119059578275641","0.0183202669088364","1"
"1 on Scale 1 to 10","2010","Part Time","Urban Area","44","0.0116424240919564","0.00839478308930136","0.0148900650946115","1"
"10 Completely satisfied","2010","Not Working","Rural Area","324","0.0993125824016232","0.0883933957933207","0.110231769009926","10"
"10 Completely satisfied","2010","Full Time","Rural Area","359","0.0976869349069453","0.0873826538508536","0.107991215963037","10"
"10 Completely satisfied","2010","Part Time","Rural Area","280","0.102834938153096","0.0900344552702404","0.115635421035951","10"
"10 Completely satisfied","2010","Full Time","Urban Area","784","0.110976348129703","0.103057578012117","0.11889511824729","10"
"10 Completely satisfied","2010","Part Time","Urban Area","550","0.12386901915098","0.113895346068698","0.133842692233263","10"
"10 Completely satisfied","2010","Not Working","Urban Area","599","0.0934612365148671","0.0858095229385723","0.101112950091162","10"
"2 on Scale 1 to 10","2010","Full Time","Rural Area","68","0.0165115331235948","0.0120887141179718","0.0209343521292179","2"
"2 on Scale 1 to 10","2010","Full Time","Urban Area","123","0.0203879611915908","0.0168250924812002","0.0239508299019814","2"
"2 on Scale 1 to 10","2010","Not Working","Rural Area","113","0.0393226732098161","0.0322267094259388","0.0464186369936934","2"
"2 on Scale 1 to 10","2010","Not Working","Urban Area","211","0.0453267955152556","0.0398584666030979","0.0507951244274134","2"
"2 on Scale 1 to 10","2010","Part Time","Rural Area","67","0.0327512926481264","0.0252505695484765","0.0402520157477764","2"
"2 on Scale 1 to 10","2010","Part Time","Urban Area","140","0.0342100954584099","0.0287069912818247","0.0397131996349951","2"
"3 on Scale 1 to 10","2010","Full Time","Rural Area","168","0.0708965889590696","0.0619888900504105","0.0798042878677287","3"
"3 on Scale 1 to 10","2010","Full Time","Urban Area","284","0.0563907725867574","0.0505752871149515","0.0622062580585633","3"
"3 on Scale 1 to 10","2010","Part Time","Rural Area","131","0.0563893222456261","0.0466682383326873","0.0661104061585649","3"
"3 on Scale 1 to 10","2010","Part Time","Urban Area","193","0.0438362259623778","0.0376379346759825","0.0500345172487731","3"
"3 on Scale 1 to 10","2010","Not Working","Rural Area","203","0.0744966606161022","0.0649101954044738","0.0840831258277306","3"
"3 on Scale 1 to 10","2010","Not Working","Urban Area","380","0.0732317324763669","0.0663833976452482","0.0800800673074857","3"
"4 on Scale 1 to 10","2010","Full Time","Rural Area","195","0.0752813491624446","0.0661240092142006","0.0844386891106886","4"
"4 on Scale 1 to 10","2010","Not Working","Rural Area","181","0.0650271718022816","0.0560249847938442","0.0740293588107189","4"
"4 on Scale 1 to 10","2010","Full Time","Urban Area","367","0.073254310767113","0.0666855606102548","0.0798230609239712","4"
"4 on Scale 1 to 10","2010","Not Working","Urban Area","375","0.0697256236936415","0.0630306097282468","0.0764206376590362","4"
"4 on Scale 1 to 10","2010","Part Time","Rural Area","120","0.0520383816961482","0.0426783547439248","0.0613984086483716","4"
"4 on Scale 1 to 10","2010","Part Time","Urban Area","277","0.0625374483603197","0.0552069026978918","0.0698679940227477","4"
"5 on Scale 1 to 10","2010","Full Time","Rural Area","346","0.10239470064065","0.0918726042564128","0.112916797024887","5"
"5 on Scale 1 to 10","2010","Part Time","Rural Area","255","0.121902849091118","0.108114951682109","0.135690746500128","5"
"5 on Scale 1 to 10","2010","Full Time","Urban Area","637","0.110592368447318","0.102685602767643","0.118499134126993","5"
"5 on Scale 1 to 10","2010","Not Working","Rural Area","392","0.148782793678382","0.135790146227448","0.161775441129316","5"
"5 on Scale 1 to 10","2010","Not Working","Urban Area","720","0.137159025937556","0.128115717773294","0.146202334101818","5"
"5 on Scale 1 to 10","2010","Part Time","Urban Area","477","0.109500943850924","0.100046958529707","0.118954929172141","5"
"6 on Scale 1 to 10","2010","Full Time","Rural Area","356","0.11226813707712","0.101311179162097","0.123225094992142","6"
"6 on Scale 1 to 10","2010","Full Time","Urban Area","632","0.106319690840555","0.098548567352113","0.114090814328997","6"
"6 on Scale 1 to 10","2010","Not Working","Rural Area","294","0.0976957885051374","0.0868561320988601","0.108535444911415","6"
"6 on Scale 1 to 10","2010","Not Working","Urban Area","556","0.0992960675852371","0.0914345424342458","0.107157592736228","6"
"6 on Scale 1 to 10","2010","Part Time","Rural Area","220","0.115920704217597","0.102429648165326","0.129411760269867","6"
"6 on Scale 1 to 10","2010","Part Time","Urban Area","423","0.110067574957531","0.100592176649944","0.119542973265118","6"
"7 on Scale 1 to 10","2010","Full Time","Rural Area","541","0.149715258431007","0.137331968067124","0.16209854879489","7"
"7 on Scale 1 to 10","2010","Full Time","Urban Area","969","0.151885118778077","0.142836739061797","0.160933498494356","7"
"7 on Scale 1 to 10","2010","Not Working","Rural Area","418","0.138359856697572","0.125754094308241","0.150965619086903","7"
"7 on Scale 1 to 10","2010","Not Working","Urban Area","774","0.129377023256343","0.120554488183296","0.13819955832939","7"
"7 on Scale 1 to 10","2010","Part Time","Rural Area","359","0.151470232109539","0.136361882771078","0.166578581448001","7"
"7 on Scale 1 to 10","2010","Part Time","Urban Area","619","0.146454319970952","0.135750131721384","0.157158508220519","7"
"8 on Scale 1 to 10","2010","Full Time","Rural Area","684","0.225885848049345","0.211372492113018","0.240399203985672","8"
"8 on Scale 1 to 10","2010","Full Time","Urban Area","1324","0.22386516448046","0.213356495534753","0.234373833426168","8"
"8 on Scale 1 to 10","2010","Not Working","Rural Area","574","0.212117319238392","0.197192126620372","0.227042511856412","8"
"8 on Scale 1 to 10","2010","Not Working","Urban Area","1124","0.204850243372057","0.194240803366097","0.215459683378018","8"
"8 on Scale 1 to 10","2010","Part Time","Rural Area","438","0.218735005675041","0.201313801929906","0.236156209420175","8"
"8 on Scale 1 to 10","2010","Part Time","Urban Area","858","0.200577358222875","0.188454125662427","0.212700590783322","8"
"9 on Scale 1 to 10","2010","Full Time","Rural Area","440","0.139029690512878","0.127021745321965","0.151037635703791","9"
"9 on Scale 1 to 10","2010","Full Time","Urban Area","855","0.135487167331279","0.126858958125313","0.144115376537245","9"
"9 on Scale 1 to 10","2010","Not Working","Rural Area","306","0.0961871022692319","0.0854224801057183","0.106951724432745","9"
"9 on Scale 1 to 10","2010","Part Time","Rural Area","256","0.130942184620374","0.116725970461751","0.145158398778996","9"
"9 on Scale 1 to 10","2010","Part Time","Urban Area","578","0.149512942490953","0.138716951599629","0.160308933382276","9"
"9 on Scale 1 to 10","2010","Not Working","Urban Area","669","0.119929492241679","0.111389224520079","0.12846975996328","9"
"0 Completely dissatisfied","2011","Not Working","Rural Area","31","0.00818721878840268","0.00503385642303329","0.0113405811537721","0"
"0 Completely dissatisfied","2011","Not Working","Urban Area","69","0.013162006583591","0.0102517079039465","0.0160723052632354","0"
"0 Completely dissatisfied","2011","Part Time","Rural Area","19","","","","0"
"0 Completely dissatisfied","2011","Part Time","Urban Area","29","","","","0"
"0 Completely dissatisfied","2011","Full Time","Urban Area","25","","","","0"
"0 Completely dissatisfied","2011","Full Time","Rural Area","14","","","","0"
"1 on Scale 1 to 10","2011","Part Time","Rural Area","20","","","","1"
"1 on Scale 1 to 10","2011","Full Time","Rural Area","33","0.00989960675752038","0.0066192225835393","0.0131799909315015","1"
"1 on Scale 1 to 10","2011","Full Time","Urban Area","53","0.00962760114375992","0.00720811397868769","0.0120470883088321","1"
"1 on Scale 1 to 10","2011","Not Working","Rural Area","57","0.0194042283723482","0.014577153575062","0.0242313031696343","1"
"1 on Scale 1 to 10","2011","Not Working","Urban Area","87","0.0171363430586421","0.0138222912621297","0.0204503948551544","1"
"1 on Scale 1 to 10","2011","Part Time","Urban Area","42","0.0065604130316999","0.00423352492086633","0.00888730114253348","1"
"10 Completely satisfied","2011","Not Working","Rural Area","312","0.0912430588656788","0.0811664449173986","0.101319672813959","10"
"10 Completely satisfied","2011","Part Time","Rural Area","297","0.10072442176108","0.0888913176493056","0.112557525872855","10"
"10 Completely satisfied","2011","Part Time","Urban Area","615","0.128951364187747","0.119291448158426","0.138611280217068","10"
"10 Completely satisfied","2011","Full Time","Rural Area","396","0.111170308887698","0.100754816573322","0.121585801202073","10"
"10 Completely satisfied","2011","Full Time","Urban Area","755","0.116355452067285","0.108410392025803","0.124300512108767","10"
"10 Completely satisfied","2011","Not Working","Urban Area","673","0.107989981859613","0.100064417815278","0.115915545903947","10"
"2 on Scale 1 to 10","2011","Full Time","Rural Area","75","0.0207166244234297","0.0159971916175491","0.0254360572293103","2"
"2 on Scale 1 to 10","2011","Full Time","Urban Area","135","0.028576373235211","0.0244480575527658","0.0327046889176562","2"
"2 on Scale 1 to 10","2011","Not Working","Rural Area","125","0.0358178392243662","0.029314744664907","0.0423209337838255","2"
"2 on Scale 1 to 10","2011","Not Working","Urban Area","229","0.0450946062941848","0.0397955802667079","0.0503936323216617","2"
"2 on Scale 1 to 10","2011","Part Time","Rural Area","72","0.0353616212922293","0.028100005830645","0.0426232367538136","2"
"2 on Scale 1 to 10","2011","Part Time","Urban Area","141","0.0352093586900157","0.029897031976271","0.0405216854037603","2"
"3 on Scale 1 to 10","2011","Part Time","Rural Area","136","0.0529196993202406","0.0441175854998909","0.0617218131405903","3"
"3 on Scale 1 to 10","2011","Full Time","Rural Area","154","0.045832958795777","0.0389038517196608","0.0527620658718932","3"
"3 on Scale 1 to 10","2011","Full Time","Urban Area","300","0.0467484126590265","0.0415178041424392","0.0519790211756139","3"
"3 on Scale 1 to 10","2011","Not Working","Rural Area","222","0.0714758021368442","0.0624607765493608","0.0804908277243275","3"
"3 on Scale 1 to 10","2011","Not Working","Urban Area","371","0.071908942063261","0.0653120356427764","0.0785058484837455","3"
"3 on Scale 1 to 10","2011","Part Time","Urban Area","237","0.0603151742780495","0.0534532870122805","0.0671770615438184","3"
"4 on Scale 1 to 10","2011","Full Time","Rural Area","199","0.0638991508913388","0.0557954205147339","0.0720028812679436","4"
"4 on Scale 1 to 10","2011","Full Time","Urban Area","364","0.0608151852719997","0.0548934830922249","0.0667368874517744","4"
"4 on Scale 1 to 10","2011","Not Working","Rural Area","250","0.082499010091805","0.0728714004950815","0.0921266196885284","4"
"4 on Scale 1 to 10","2011","Part Time","Rural Area","168","0.0756796574704841","0.0652807975279131","0.086078517413055","4"
"4 on Scale 1 to 10","2011","Part Time","Urban Area","270","0.0538685872026371","0.0473615588054939","0.0603756155997802","4"
"4 on Scale 1 to 10","2011","Not Working","Urban Area","388","0.0712395559305408","0.0646710584642069","0.0778080533968748","4"
"5 on Scale 1 to 10","2011","Full Time","Rural Area","386","0.109897634078585","0.0995345202396905","0.12026074791748","5"
"5 on Scale 1 to 10","2011","Not Working","Rural Area","418","0.143315917583043","0.131054282280812","0.155577552885275","5"
"5 on Scale 1 to 10","2011","Not Working","Urban Area","792","0.134594582654828","0.125879386335996","0.14330977897366","5"
"5 on Scale 1 to 10","2011","Part Time","Rural Area","298","0.130662390444323","0.117411214255793","0.143913566632853","5"
"5 on Scale 1 to 10","2011","Part Time","Urban Area","522","0.115375063648768","0.10616686364228","0.124583263655256","5"
"5 on Scale 1 to 10","2011","Full Time","Urban Area","642","0.111125642957773","0.103338245417115","0.11891304049843","5"
"6 on Scale 1 to 10","2011","Full Time","Rural Area","372","0.104432853930572","0.094299720308432","0.114565987552711","6"
"6 on Scale 1 to 10","2011","Full Time","Urban Area","666","0.0976074694425429","0.0902537969125951","0.104961141972491","6"
"6 on Scale 1 to 10","2011","Not Working","Rural Area","329","0.113124958118968","0.102040836967835","0.1242090792701","6"
"6 on Scale 1 to 10","2011","Not Working","Urban Area","588","0.0956334187870507","0.0881235789779036","0.103143258596198","6"
"6 on Scale 1 to 10","2011","Part Time","Rural Area","257","0.105525753077919","0.0934462784720403","0.117605227683798","6"
"6 on Scale 1 to 10","2011","Part Time","Urban Area","484","0.10943235323439","0.100434363271976","0.118430343196805","6"
"7 on Scale 1 to 10","2011","Not Working","Rural Area","409","0.126371271142727","0.114743982273433","0.137998560012022","7"
"7 on Scale 1 to 10","2011","Part Time","Rural Area","374","0.154022727821733","0.13983030152311","0.168215154120355","7"
"7 on Scale 1 to 10","2011","Part Time","Urban Area","741","0.143657371629261","0.133547935838403","0.153766807420119","7"
