"plh0172","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2008","general elemantary","Rural Area","49","0.0858845158666372","0.0649324094527284","0.106836622280546","3"
"3 on Scale 1 to 10","2008","middle vocational","Urban Area","341","0.06376189868405","0.057669365334566","0.069854432033534","3"
"3 on Scale 1 to 10","2008","middle vocational","Rural Area","231","0.0723303977380891","0.0638617095203441","0.0807990859558342","3"
"3 on Scale 1 to 10","2008","vocational + Abi","Urban Area","38","0.0399289794852225","0.0265605536557463","0.0532974053146986","3"
"3 on Scale 1 to 10","2008","vocational + Abi","Rural Area","13","","","","3"
"3 on Scale 1 to 10","2008","higher vocational","Urban Area","63","0.0851786552356526","0.0668288801796208","0.103528430291685","3"
"3 on Scale 1 to 10","2008","higher vocational","Rural Area","37","0.0642826298070961","0.0434223565077235","0.0851429031064687","3"
"3 on Scale 1 to 10","2008","higher education","Urban Area","124","0.0461299137774684","0.0386211539586086","0.0536386735963281","3"
"3 on Scale 1 to 10","2008","higher education","Rural Area","56","0.042828029539322","0.0313962563178065","0.0542598027608375","3"
"4 on Scale 1 to 10","2008","in school","Rural Area","7","","","","4"
"4 on Scale 1 to 10","2008","middle vocational","Rural Area","243","0.0555878627499104","0.0480970347903458","0.063078690709475","4"
"4 on Scale 1 to 10","2008","in school","Urban Area","8","","","","4"
"4 on Scale 1 to 10","2008","higher education","Rural Area","70","0.06564718450896","0.0516636142373063","0.0796307547806136","4"
"4 on Scale 1 to 10","2008","inadequately","Urban Area","3","","","","4"
"4 on Scale 1 to 10","2008","inadequately","Rural Area","4","","","","4"
"4 on Scale 1 to 10","2008","general elemantary","Urban Area","89","0.0770968426637421","0.0628466110426447","0.0913470742848396","4"
"4 on Scale 1 to 10","2008","general elemantary","Rural Area","54","0.0778476725386903","0.0578124637684186","0.0978828813089619","4"
"4 on Scale 1 to 10","2008","middle vocational","Urban Area","428","0.0748512318579501","0.0682893349574987","0.0814131287584016","4"
"4 on Scale 1 to 10","2008","vocational + Abi","Urban Area","40","0.0547631945508045","0.0392286264179526","0.0702977626836564","4"
"4 on Scale 1 to 10","2008","vocational + Abi","Rural Area","15","","","","4"
"4 on Scale 1 to 10","2008","higher vocational","Urban Area","55","0.065745847363856","0.049454241585294","0.082037453142418","4"
"4 on Scale 1 to 10","2008","higher vocational","Rural Area","25","","","","4"
"4 on Scale 1 to 10","2008","higher education","Urban Area","150","0.0523131641792685","0.0443429462698071","0.0602833820887299","4"
"5 on Scale 1 to 10","2008","general elemantary","Urban Area","176","0.123101767917118","0.105549537828084","0.140653998006152","5"
"5 on Scale 1 to 10","2008","in school","Urban Area","17","","","","5"
"5 on Scale 1 to 10","2008","inadequately","Rural Area","4","","","","5"
"5 on Scale 1 to 10","2008","general elemantary","Rural Area","102","0.157431846766946","0.130197401259637","0.184666292274254","5"
"5 on Scale 1 to 10","2008","higher education","Rural Area","121","0.0986594295314288","0.0818222893640626","0.115496569698795","5"
"5 on Scale 1 to 10","2008","inadequately","Urban Area","20","","","","5"
"5 on Scale 1 to 10","2008","in school","Rural Area","7","","","","5"
"5 on Scale 1 to 10","2008","higher vocational","Rural Area","67","0.144888824057083","0.11495035657205","0.174827291542116","5"
"5 on Scale 1 to 10","2008","higher education","Urban Area","279","0.0993529750614742","0.0886451806470322","0.110060769475916","5"
"5 on Scale 1 to 10","2008","middle vocational","Urban Area","733","0.125475876937782","0.117215684681363","0.133736069194202","5"
"5 on Scale 1 to 10","2008","middle vocational","Rural Area","417","0.114963363075564","0.104534921577801","0.125391804573328","5"
"5 on Scale 1 to 10","2008","vocational + Abi","Urban Area","83","0.0939976835185224","0.0740722529562914","0.113923114080753","5"
"5 on Scale 1 to 10","2008","vocational + Abi","Rural Area","45","0.177058306530306","0.131860693904048","0.222255919156563","5"
"5 on Scale 1 to 10","2008","higher vocational","Urban Area","105","0.128889598002922","0.106863237399678","0.150915958606165","5"
"6 on Scale 1 to 10","2008","higher education","Urban Area","332","0.120791940470186","0.109126608938482","0.132457272001891","6"
"6 on Scale 1 to 10","2008","higher education","Rural Area","146","0.119110359588366","0.100821354248238","0.137399364928493","6"
"6 on Scale 1 to 10","2008","higher vocational","Urban Area","96","0.10250355293351","0.0825654864864165","0.122441619380604","6"
"6 on Scale 1 to 10","2008","higher vocational","Rural Area","60","0.0952011550084406","0.070238087112795","0.120164222904086","6"
"6 on Scale 1 to 10","2008","in school","Urban Area","25","","","","6"
"6 on Scale 1 to 10","2008","in school","Rural Area","7","","","","6"
"6 on Scale 1 to 10","2008","inadequately","Urban Area","15","","","","6"
"6 on Scale 1 to 10","2008","inadequately","Rural Area","4","","","","6"
"6 on Scale 1 to 10","2008","general elemantary","Urban Area","142","0.106110699643069","0.0896576268343162","0.122563772451821","6"
"6 on Scale 1 to 10","2008","general elemantary","Rural Area","62","0.0902052044476284","0.0687833411212693","0.111627067773988","6"
"6 on Scale 1 to 10","2008","middle vocational","Urban Area","627","0.101777296448454","0.0942378127197462","0.109316780177161","6"
"6 on Scale 1 to 10","2008","middle vocational","Rural Area","403","0.108820773665092","0.0986396084167758","0.119001938913408","6"
"6 on Scale 1 to 10","2008","vocational + Abi","Urban Area","79","0.107614596489923","0.0864555396610077","0.128773653318837","6"
"6 on Scale 1 to 10","2008","vocational + Abi","Rural Area","29","","","","6"
"7 on Scale 1 to 10","2008","in school","Urban Area","28","","","","7"
"7 on Scale 1 to 10","2008","in school","Rural Area","24","","","","7"
"7 on Scale 1 to 10","2008","inadequately","Urban Area","23","","","","7"
"7 on Scale 1 to 10","2008","inadequately","Rural Area","10","","","","7"
"7 on Scale 1 to 10","2008","general elemantary","Urban Area","199","0.141037150726621","0.122442864398663","0.159631437054579","7"
"7 on Scale 1 to 10","2008","general elemantary","Rural Area","82","0.104548648058576","0.0816689688319426","0.12742832728521","7"
"7 on Scale 1 to 10","2008","middle vocational","Urban Area","976","0.144925580631439","0.136147519103333","0.153703642159546","7"
"7 on Scale 1 to 10","2008","middle vocational","Rural Area","505","0.142618927937576","0.131186602357095","0.154051253518057","7"
"7 on Scale 1 to 10","2008","vocational + Abi","Urban Area","152","0.159178184828999","0.134199000969928","0.18415736868807","7"
"7 on Scale 1 to 10","2008","vocational + Abi","Rural Area","43","0.118275899367481","0.0800385926220317","0.156513206112931","7"
"7 on Scale 1 to 10","2008","higher vocational","Urban Area","133","0.140111826921678","0.117294981702336","0.162928672141021","7"
"7 on Scale 1 to 10","2008","higher vocational","Rural Area","85","0.19337021693469","0.15977845766146","0.226961976207919","7"
"7 on Scale 1 to 10","2008","higher education","Urban Area","501","0.162930232050215","0.149710765103519","0.176149698996911","7"
"7 on Scale 1 to 10","2008","higher education","Rural Area","195","0.160862055772888","0.140117790636259","0.181606320909517","7"
"8 on Scale 1 to 10","2008","higher education","Urban Area","731","0.236483834885757","0.221273382720325","0.251694287051188","8"
"8 on Scale 1 to 10","2008","in school","Urban Area","49","0.22035112359572","0.167357779852591","0.273344467338849","8"
"8 on Scale 1 to 10","2008","in school","Rural Area","20","","","","8"
"8 on Scale 1 to 10","2008","higher vocational","Urban Area","204","0.21454492608966","0.187560262429931","0.241529589749388","8"
"8 on Scale 1 to 10","2008","higher vocational","Rural Area","115","0.216588113412365","0.181552218256939","0.251624008567791","8"
"8 on Scale 1 to 10","2008","inadequately","Urban Area","19","","","","8"
"8 on Scale 1 to 10","2008","inadequately","Rural Area","12","","","","8"
"8 on Scale 1 to 10","2008","general elemantary","Urban Area","268","0.18406300365814","0.163359820408212","0.204766186908069","8"
"8 on Scale 1 to 10","2008","higher education","Rural Area","277","0.208120651663519","0.185199223979021","0.231042079348018","8"
"8 on Scale 1 to 10","2008","general elemantary","Rural Area","136","0.168379013213984","0.14039716330125","0.196360863126718","8"
"8 on Scale 1 to 10","2008","middle vocational","Urban Area","1320","0.210470888735488","0.200305962523671","0.220635814947305","8"
"8 on Scale 1 to 10","2008","middle vocational","Rural Area","810","0.217241041902693","0.203759361845296","0.23072272196009","8"
"8 on Scale 1 to 10","2008","vocational + Abi","Urban Area","184","0.235767479664436","0.206784756220408","0.264750203108463","8"
"8 on Scale 1 to 10","2008","vocational + Abi","Rural Area","67","0.255812308713248","0.204149885887735","0.30747473153876","8"
"9 on Scale 1 to 10","2008","higher education","Rural Area","182","0.153519030318776","0.133165287798146","0.173872772839406","9"
"9 on Scale 1 to 10","2008","general elemantary","Rural Area","99","0.13926966214317","0.113379692641572","0.165159631644769","9"
"9 on Scale 1 to 10","2008","higher vocational","Urban Area","115","0.122964499018091","0.101377331110739","0.144551666925443","9"
"9 on Scale 1 to 10","2008","higher education","Urban Area","464","0.150609926661972","0.137806899529144","0.163412953794801","9"
"9 on Scale 1 to 10","2008","inadequately","Rural Area","5","","","","9"
"9 on Scale 1 to 10","2008","general elemantary","Urban Area","158","0.111726352194148","0.0948966372569571","0.12855606713134","9"
"9 on Scale 1 to 10","2008","higher vocational","Rural Area","66","0.115576395607442","0.088382866923479","0.142769924291406","9"
"9 on Scale 1 to 10","2008","in school","Urban Area","52","0.201998339378279","0.15066613000324","0.253330548753319","9"
"9 on Scale 1 to 10","2008","in school","Rural Area","20","","","","9"
"9 on Scale 1 to 10","2008","inadequately","Urban Area","15","","","","9"
"9 on Scale 1 to 10","2008","middle vocational","Urban Area","797","0.120124780308211","0.112017951809047","0.128231608807375","9"
"9 on Scale 1 to 10","2008","middle vocational","Rural Area","461","0.134244560619044","0.123098920451142","0.145390200786946","9"
"9 on Scale 1 to 10","2008","vocational + Abi","Urban Area","126","0.143258118074621","0.11933768132073","0.167178554828513","9"
"9 on Scale 1 to 10","2008","vocational + Abi","Rural Area","31","0.139139245375133","0.0981599877860587","0.180118502964208","9"
"0 Completely dissatisfied","2009","in school","Urban Area","","","","","0"
"0 Completely dissatisfied","2009","in school","Rural Area","","","","","0"
"0 Completely dissatisfied","2009","inadequately","Urban Area","1","","","","0"
"0 Completely dissatisfied","2009","inadequately","Rural Area","1","","","","0"
"0 Completely dissatisfied","2009","general elemantary","Urban Area","12","","","","0"
"0 Completely dissatisfied","2009","general elemantary","Rural Area","4","","","","0"
"0 Completely dissatisfied","2009","middle vocational","Urban Area","47","0.00918033650058803","0.00669852777092276","0.0116621452302533","0"
"0 Completely dissatisfied","2009","middle vocational","Rural Area","21","","","","0"
"0 Completely dissatisfied","2009","vocational + Abi","Urban Area","3","","","","0"
"0 Completely dissatisfied","2009","vocational + Abi","Rural Area","1","","","","0"
"0 Completely dissatisfied","2009","higher vocational","Urban Area","3","","","","0"
"0 Completely dissatisfied","2009","higher vocational","Rural Area","3","","","","0"
"0 Completely dissatisfied","2009","higher education","Urban Area","12","","","","0"
"0 Completely dissatisfied","2009","higher education","Rural Area","4","","","","0"
"1 on Scale 1 to 10","2009","inadequately","Rural Area","","","","","1"
"1 on Scale 1 to 10","2009","inadequately","Urban Area","2","","","","1"
"1 on Scale 1 to 10","2009","general elemantary","Urban Area","14","","","","1"
"1 on Scale 1 to 10","2009","in school","Urban Area","3","","","","1"
"1 on Scale 1 to 10","2009","in school","Rural Area","","","","","1"
"1 on Scale 1 to 10","2009","higher education","Urban Area","22","","","","1"
"1 on Scale 1 to 10","2009","general elemantary","Rural Area","9","","","","1"
"1 on Scale 1 to 10","2009","middle vocational","Urban Area","65","0.0130388625668808","0.0100868950160806","0.015990830117681","1"
"1 on Scale 1 to 10","2009","middle vocational","Rural Area","32","0.0104609980196714","0.00705361604836238","0.0138683799909803","1"
"1 on Scale 1 to 10","2009","vocational + Abi","Urban Area","6","","","","1"
"1 on Scale 1 to 10","2009","vocational + Abi","Rural Area","1","","","","1"
"1 on Scale 1 to 10","2009","higher vocational","Urban Area","7","","","","1"
"1 on Scale 1 to 10","2009","higher vocational","Rural Area","5","","","","1"
"1 on Scale 1 to 10","2009","higher education","Rural Area","14","","","","1"
"10 Completely satisfied","2009","in school","Urban Area","35","0.173244507481997","0.123120669750108","0.223368345213887","10"
"10 Completely satisfied","2009","in school","Rural Area","14","","","","10"
"10 Completely satisfied","2009","inadequately","Urban Area","16","","","","10"
"10 Completely satisfied","2009","inadequately","Rural Area","8","","","","10"
"10 Completely satisfied","2009","general elemantary","Urban Area","117","0.0950895844511218","0.0785202861851096","0.111658882717134","10"
"10 Completely satisfied","2009","general elemantary","Rural Area","54","0.0941550096571369","0.0708452339573773","0.117464785356897","10"
"10 Completely satisfied","2009","middle vocational","Urban Area","546","0.0911706775900259","0.0836801836702419","0.0986611715098098","10"
"10 Completely satisfied","2009","middle vocational","Rural Area","340","0.101013641749352","0.0909214761485337","0.111105807350169","10"
"10 Completely satisfied","2009","vocational + Abi","Urban Area","75","0.0860961608344536","0.0659401878720462","0.106252133796861","10"
"10 Completely satisfied","2009","vocational + Abi","Rural Area","22","","","","10"
"10 Completely satisfied","2009","higher vocational","Urban Area","77","0.0925031101851688","0.072684314858399","0.112321905511939","10"
"10 Completely satisfied","2009","higher vocational","Rural Area","41","0.0770680396028146","0.0540787888050597","0.100057290400569","10"
"10 Completely satisfied","2009","higher education","Urban Area","321","0.115952214526744","0.104193617894067","0.127710811159421","10"
"10 Completely satisfied","2009","higher education","Rural Area","108","0.113497415549922","0.0955204870796604","0.131474344020183","10"
"2 on Scale 1 to 10","2009","general elemantary","Rural Area","20","","","","2"
"2 on Scale 1 to 10","2009","inadequately","Urban Area","3","","","","2"
"2 on Scale 1 to 10","2009","general elemantary","Urban Area","45","0.0498897987496409","0.0375919905851832","0.0621876069140986","2"
"2 on Scale 1 to 10","2009","inadequately","Rural Area","2","","","","2"
"2 on Scale 1 to 10","2009","in school","Urban Area","3","","","","2"
"2 on Scale 1 to 10","2009","in school","Rural Area","1","","","","2"
"2 on Scale 1 to 10","2009","middle vocational","Urban Area","178","0.0315920754742169","0.0270405188951283","0.0361436320533054","2"
"2 on Scale 1 to 10","2009","middle vocational","Rural Area","103","0.0299370531814292","0.0242298637774942","0.0356442425853643","2"
"2 on Scale 1 to 10","2009","vocational + Abi","Urban Area","18","","","","2"
"2 on Scale 1 to 10","2009","vocational + Abi","Rural Area","9","","","","2"
"2 on Scale 1 to 10","2009","higher vocational","Urban Area","26","","","","2"
"2 on Scale 1 to 10","2009","higher vocational","Rural Area","12","","","","2"
"2 on Scale 1 to 10","2009","higher education","Urban Area","65","0.0270174290616072","0.0210628284339918","0.0329720296892225","2"
"2 on Scale 1 to 10","2009","higher education","Rural Area","31","0.0217800697676317","0.013507691444373","0.0300524480908904","2"
"3 on Scale 1 to 10","2009","in school","Urban Area","3","","","","3"
"3 on Scale 1 to 10","2009","in school","Rural Area","2","","","","3"
"3 on Scale 1 to 10","2009","inadequately","Urban Area","10","","","","3"
"3 on Scale 1 to 10","2009","inadequately","Rural Area","2","","","","3"
"3 on Scale 1 to 10","2009","general elemantary","Urban Area","69","0.0795225436377816","0.0642403197676712","0.094804767507892","3"
"3 on Scale 1 to 10","2009","general elemantary","Rural Area","39","0.0616594934432773","0.0424608897652483","0.0808580971213062","3"
"3 on Scale 1 to 10","2009","middle vocational","Urban Area","354","0.0680032204982268","0.0614521292998634","0.0745543116965901","3"
"3 on Scale 1 to 10","2009","middle vocational","Rural Area","197","0.0591073329981849","0.0512094894396132","0.0670051765567567","3"
"3 on Scale 1 to 10","2009","vocational + Abi","Urban Area","29","","","","3"
"3 on Scale 1 to 10","2009","higher vocational","Rural Area","30","0.0592787182025054","0.0389231745403308","0.0796342618646801","3"
"3 on Scale 1 to 10","2009","higher education","Urban Area","141","0.0536547761031452","0.0453790313126106","0.0619305208936799","3"
"3 on Scale 1 to 10","2009","vocational + Abi","Rural Area","22","","","","3"
"3 on Scale 1 to 10","2009","higher vocational","Urban Area","56","0.0716065909923158","0.0539698216138338","0.0892433603707977","3"
"3 on Scale 1 to 10","2009","higher education","Rural Area","54","0.0442716262284159","0.0326139368683759","0.0559293155884559","3"
"4 on Scale 1 to 10","2009","in school","Urban Area","11","","","","4"
"4 on Scale 1 to 10","2009","in school","Rural Area","6","","","","4"
"4 on Scale 1 to 10","2009","inadequately","Urban Area","14","","","","4"
"4 on Scale 1 to 10","2009","inadequately","Rural Area","3","","","","4"
"4 on Scale 1 to 10","2009","general elemantary","Urban Area","86","0.0753582041186418","0.0604478870812621","0.0902685211560215","4"
"4 on Scale 1 to 10","2009","general elemantary","Rural Area","52","0.090298998823991","0.0674229908703569","0.113175006777625","4"
"4 on Scale 1 to 10","2009","middle vocational","Urban Area","358","0.0615102997474532","0.0552581355338077","0.0677624639610987","4"
"4 on Scale 1 to 10","2009","middle vocational","Rural Area","249","0.0644912069539666","0.0562651446888775","0.0727172692190557","4"
"4 on Scale 1 to 10","2009","vocational + Abi","Urban Area","52","0.0870537028387592","0.0667965752589743","0.107310830418544","4"
"4 on Scale 1 to 10","2009","vocational + Abi","Rural Area","13","","","","4"
"4 on Scale 1 to 10","2009","higher vocational","Urban Area","52","0.0744212352050625","0.0564684580317842","0.0923740123783408","4"
"4 on Scale 1 to 10","2009","higher vocational","Rural Area","40","0.0793957350859294","0.0560913366014863","0.102700133570372","4"
"4 on Scale 1 to 10","2009","higher education","Urban Area","157","0.0591038705081875","0.0504430926256527","0.0677646483907223","4"
"4 on Scale 1 to 10","2009","higher education","Rural Area","83","0.0808092490700072","0.0653632551485115","0.0962552429915029","4"
"5 on Scale 1 to 10","2009","inadequately","Rural Area","11","","","","5"
"5 on Scale 1 to 10","2009","general elemantary","Rural Area","91","0.15769866933338","0.128609106625095","0.186788232041666","5"
"5 on Scale 1 to 10","2009","general elemantary","Urban Area","171","0.14444938368645","0.124592296237724","0.164306471135176","5"
"5 on Scale 1 to 10","2009","higher vocational","Urban Area","89","0.124834998812815","0.102225566194196","0.147444431431434","5"
"5 on Scale 1 to 10","2009","higher vocational","Rural Area","65","0.125728899415518","0.0971501356956841","0.154307663135353","5"
"5 on Scale 1 to 10","2009","higher education","Rural Area","125","0.0860288032429722","0.0701370908503292","0.101920515635615","5"
"5 on Scale 1 to 10","2009","higher education","Urban Area","249","0.10099348922426","0.0899270932617579","0.112059885186762","5"
"5 on Scale 1 to 10","2009","in school","Urban Area","15","","","","5"
"5 on Scale 1 to 10","2009","in school","Rural Area","1","","","","5"
"5 on Scale 1 to 10","2009","inadequately","Urban Area","13","","","","5"
"5 on Scale 1 to 10","2009","middle vocational","Urban Area","678","0.125922593825233","0.117289459924439","0.134555727726026","5"
"5 on Scale 1 to 10","2009","middle vocational","Rural Area","433","0.129642446262377","0.118392763823121","0.140892128701634","5"
"5 on Scale 1 to 10","2009","vocational + Abi","Urban Area","81","0.102295213456684","0.0805203194276539","0.124070107485714","5"
"5 on Scale 1 to 10","2009","vocational + Abi","Rural Area","32","0.118460533101263","0.0789521504829774","0.157968915719548","5"
"6 on Scale 1 to 10","2009","in school","Urban Area","20","","","","6"
"6 on Scale 1 to 10","2009","in school","Rural Area","9","","","","6"
"6 on Scale 1 to 10","2009","inadequately","Urban Area","9","","","","6"
"6 on Scale 1 to 10","2009","inadequately","Rural Area","5","","","","6"
"6 on Scale 1 to 10","2009","general elemantary","Urban Area","133","0.114478508813938","0.0964940910510337","0.132462926576842","6"
"6 on Scale 1 to 10","2009","general elemantary","Rural Area","69","0.0942903135062423","0.0709655375391053","0.117615089473379","6"
"6 on Scale 1 to 10","2009","middle vocational","Urban Area","582","0.105650721334787","0.0976517983922293","0.113649644277345","6"
"6 on Scale 1 to 10","2009","middle vocational","Rural Area","347","0.0865441541618112","0.0771278505803609","0.0959604577432616","6"
"6 on Scale 1 to 10","2009","vocational + Abi","Urban Area","88","0.108924217405643","0.0865379767721904","0.131310458039095","6"
"6 on Scale 1 to 10","2009","vocational + Abi","Rural Area","26","","","","6"
"6 on Scale 1 to 10","2009","higher vocational","Urban Area","82","0.108131228292717","0.0868888783325132","0.129373578252921","6"
"6 on Scale 1 to 10","2009","higher vocational","Rural Area","44","0.0989470927584495","0.073208814912775","0.124685370604124","6"
"6 on Scale 1 to 10","2009","higher education","Urban Area","283","0.109650858283041","0.0981755519341601","0.121126164631922","6"
"6 on Scale 1 to 10","2009","higher education","Rural Area","124","0.105616518625843","0.0881980363902563","0.12303500086143","6"
"7 on Scale 1 to 10","2009","in school","Urban Area","34","0.115986338591374","0.0735772497838544","0.158395427398893","7"
"7 on Scale 1 to 10","2009","in school","Rural Area","15","","","","7"
"7 on Scale 1 to 10","2009","inadequately","Urban Area","14","","","","7"
"7 on Scale 1 to 10","2009","inadequately","Rural Area","6","","","","7"
"7 on Scale 1 to 10","2009","general elemantary","Urban Area","177","0.126617414315749","0.107833598032481","0.145401230599017","7"
"7 on Scale 1 to 10","2009","general elemantary","Rural Area","97","0.159619515453403","0.130386715924274","0.188852314982533","7"
"7 on Scale 1 to 10","2009","middle vocational","Urban Area","874","0.142636946858611","0.133536973969284","0.151736919747938","7"
"7 on Scale 1 to 10","2009","middle vocational","Rural Area","514","0.147685320524081","0.135803405222529","0.159567235825633","7"
"7 on Scale 1 to 10","2009","vocational + Abi","Urban Area","113","0.175514785357866","0.148180362231172","0.202849208484559","7"
"7 on Scale 1 to 10","2009","higher vocational","Urban Area","158","0.165611945556649","0.14018428642088","0.191039604692419","7"
"7 on Scale 1 to 10","2009","higher vocational","Rural Area","96","0.158110109220832","0.126660859708991","0.189559358732672","7"
"7 on Scale 1 to 10","2009","higher education","Urban Area","487","0.160615533255772","0.147130490289221","0.174100576222323","7"
"7 on Scale 1 to 10","2009","vocational + Abi","Rural Area","43","0.161932442719463","0.116893521737985","0.206971363700942","7"
"7 on Scale 1 to 10","2009","higher education","Rural Area","223","0.163787485714821","0.142813489243417","0.184761482186224","7"
"8 on Scale 1 to 10","2009","in school","Urban Area","46","0.218600493761796","0.163862589063551","0.27333839846004","8"
"8 on Scale 1 to 10","2009","in school","Rural Area","24","","","","8"
"8 on Scale 1 to 10","2009","inadequately","Urban Area","30","0.26803919232695","0.189761394461415","0.346316990192485","8"
"8 on Scale 1 to 10","2009","inadequately","Rural Area","3","","","","8"
"8 on Scale 1 to 10","2009","general elemantary","Urban Area","240","0.184005655401815","0.162118263833296","0.205893046970335","8"
"8 on Scale 1 to 10","2009","general elemantary","Rural Area","113","0.174977438617905","0.144651561214869","0.205303316020942","8"
"8 on Scale 1 to 10","2009","middle vocational","Urban Area","1198","0.210972131509755","0.200355165768683","0.221589097250828","8"
"8 on Scale 1 to 10","2009","middle vocational","Rural Area","807","0.248343789532873","0.233874271010448","0.262813308055298","8"
