"plh0172","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2008","1-pers.-HH","West Germany","22","","","","0"
"0 Completely dissatisfied","2008","1-pers.-HH","East Germany","6","","","","0"
"0 Completely dissatisfied","2008","(Married) couple without C. ","West Germany","35","0.00740499431075867","0.00507858525294913","0.00973140336856822","0"
"0 Completely dissatisfied","2008","(Married) couple without C. ","East Germany","18","","","","0"
"0 Completely dissatisfied","2008","Single parent ","West Germany","7","","","","0"
"0 Completely dissatisfied","2008","Single parent ","East Germany","1","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE 16 ","West Germany","18","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE 16 ","East Germany","3","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","West Germany","10","","","","0"
"0 Completely dissatisfied","2008","Couple + C. GT 16 ","East Germany","2","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","West Germany","","","","","0"
"0 Completely dissatisfied","2008","Couple + C. LE and GT 16","East Germany","","","","","0"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","East Germany","22","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","East Germany","9","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","West Germany","20","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","East Germany","2","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","East Germany","8","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE 16 ","East Germany","3","","","","1"
"1 on Scale 1 to 10","2008","1-pers.-HH","West Germany","36","0.0154709614032936","0.0104095346346458","0.0205323881719414","1"
"1 on Scale 1 to 10","2008","Couple + C. GT 16 ","West Germany","21","","","","1"
"1 on Scale 1 to 10","2008","(Married) couple without C. ","West Germany","40","0.00763484052653467","0.00527287577645637","0.00999680527661297","1"
"1 on Scale 1 to 10","2008","Single parent ","West Germany","6","","","","1"
"1 on Scale 1 to 10","2008","Single parent ","East Germany","3","","","","1"
"1 on Scale 1 to 10","2008","Couple + C. LE and GT 16","West Germany","7","","","","1"
"10 Completely satisfied","2008","Couple + C. LE and GT 16","East Germany","27","","","","10"
