"plh0172","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","30","0.0241770827233304","0.0144759509817292","0.0338782144649315","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","208","0.0314360470492813","0.0271405262020304","0.0357315678965323","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","24","","","","2"
"2 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","2008","Single parent ","no migration background","28","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","1","","","","2"
"2 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","no migration background","141","0.0618156045895262","0.052542876011836","0.0710883331672164","3"
"3 on Scale 1 to 10","2008","Single parent ","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","339","0.0581131417948211","0.0523537813202228","0.0638725022694194","3"
"3 on Scale 1 to 10","2008","Single parent ","direct migration background","19","","","","3"
"3 on Scale 1 to 10","2008","Single parent ","no migration background","47","0.0544640018334859","0.0395382774961781","0.0693897261707937","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","no migration background","189","0.0710771163659079","0.0614856625759057","0.0806685701559101","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","direct migration background","23","","","","3"
"3 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","36","0.0767985923189779","0.055545883413583","0.0980513012243728","3"
"3 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","11","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","direct migration background","15","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE 16 ","indirect migration background","13","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","no migration background","120","0.0457901738886613","0.0381347424240839","0.0534456053532387","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","direct migration background","17","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","4","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","33","0.045831894511879","0.0326240696933733","0.0590397193303848","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","10","","","","3"
"3 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","2008","1-pers.-HH","no migration background","195","0.0722633638324042","0.0625983796296635","0.0819283480351449","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","direct migration background","12","","","","4"
"4 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","418","0.0704980308711876","0.0641964231367761","0.076799638605599","4"
"4 on Scale 1 to 10","2008","Single parent ","direct migration background","7","","","","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","47","0.0764274196403553","0.0552218692579587","0.0976329700227518","4"
"4 on Scale 1 to 10","2008","Single parent ","indirect migration background","4","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","no migration background","138","0.0530631790362256","0.0444319722972316","0.0616943857752197","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","direct migration background","19","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE 16 ","indirect migration background","12","","","","4"
"4 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","2008","Single parent ","no migration background","55","0.0575078916171284","0.0421954589445451","0.0728203242897116","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","no migration background","172","0.0554446251447412","0.0470634479648773","0.0638258023246051","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","direct migration background","20","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","15","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","53","0.0472291510568265","0.0338313277001213","0.0606269744135318","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","6","","","","4"
"4 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","3","","","","4"
"5 on Scale 1 to 10","2008","1-pers.-HH","direct migration background","31","0.146938091153972","0.0984730448033251","0.195403137504619","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","no migration background","349","0.125483634807723","0.113118261744532","0.137849007870915","5"
"5 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","10","","","","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","76","0.124235184286231","0.0979079349913785","0.150562433581083","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","20","","","","5"
"5 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","742","0.123756155514523","0.115649651353427","0.131862659675618","5"
"5 on Scale 1 to 10","2008","Single parent ","no migration background","99","0.119376343237178","0.0980510055078598","0.140701680966497","5"
"5 on Scale 1 to 10","2008","Single parent ","direct migration background","13","","","","5"
"5 on Scale 1 to 10","2008","Single parent ","indirect migration background","8","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","no migration background","293","0.120962316581763","0.108406551573967","0.13351808158956","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","direct migration background","44","0.117490811254511","0.0872310824247272","0.147750540084294","5"
"5 on Scale 1 to 10","2008","Couple + C. LE 16 ","indirect migration background","20","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","no migration background","302","0.101992006717572","0.0909083069360414","0.113075706499102","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","direct migration background","32","0.0839407913741176","0.0540223184288574","0.113859264319378","5"
"5 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","16","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","92","0.10009767886508","0.0811417689160807","0.11905358881408","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","13","","","","5"
"5 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","12","","","","5"
"6 on Scale 1 to 10","2008","1-pers.-HH","no migration background","280","0.113242374922638","0.101413684705058","0.125071065140217","6"
"6 on Scale 1 to 10","2008","Single parent ","direct migration background","13","","","","6"
"6 on Scale 1 to 10","2008","1-pers.-HH","direct migration background","16","","","","6"
"6 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","11","","","","6"
"6 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","729","0.104988186818812","0.0974420909805207","0.112534282657103","6"
"6 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","61","0.0959276493867817","0.0724225046406596","0.119432794132904","6"
"6 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","10","","","","6"
"6 on Scale 1 to 10","2008","Single parent ","no migration background","86","0.118992274464896","0.0976966269653891","0.140287921964403","6"
"6 on Scale 1 to 10","2008","Single parent ","indirect migration background","9","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. LE 16 ","no migration background","261","0.0952567887108407","0.0839529742792965","0.106560603142385","6"
"6 on Scale 1 to 10","2008","Couple + C. LE 16 ","direct migration background","40","0.0863849871270727","0.0599849697517185","0.112785004502427","6"
"6 on Scale 1 to 10","2008","Couple + C. LE 16 ","indirect migration background","23","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","no migration background","284","0.102050508631998","0.090963991679664","0.113137025584332","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","direct migration background","29","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","12","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","104","0.110227294172991","0.0904476233147818","0.130006965031201","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","19","","","","6"
"6 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","3","","","","6"
"7 on Scale 1 to 10","2008","1-pers.-HH","no migration background","384","0.135268427192879","0.122502023122354","0.148034831263403","7"
"7 on Scale 1 to 10","2008","1-pers.-HH","direct migration background","20","","","","7"
"7 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","12","","","","7"
"7 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","1006","0.150097792212871","0.141305353577179","0.158890230848563","7"
"7 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","87","0.159077670356944","0.129885123331932","0.188270217381955","7"
"7 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","25","","","","7"
"7 on Scale 1 to 10","2008","Single parent ","no migration background","114","0.111962930607854","0.0912236215099421","0.132702239705766","7"
"7 on Scale 1 to 10","2008","Single parent ","direct migration background","12","","","","7"
"7 on Scale 1 to 10","2008","Single parent ","indirect migration background","10","","","","7"
"7 on Scale 1 to 10","2008","Couple + C. LE 16 ","no migration background","436","0.164161298455504","0.149898294195059","0.178424302715949","7"
"7 on Scale 1 to 10","2008","Couple + C. LE 16 ","direct migration background","80","0.171165667523156","0.135770362619881","0.206560972426431","7"
"7 on Scale 1 to 10","2008","Couple + C. LE 16 ","indirect migration background","22","","","","7"
"7 on Scale 1 to 10","2008","Couple + C. GT 16 ","no migration background","464","0.156820462702899","0.143502954320236","0.170137971085562","7"
"7 on Scale 1 to 10","2008","Couple + C. GT 16 ","direct migration background","66","0.172495109173777","0.131732234971536","0.213257983376017","7"
"7 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","18","","","","7"
"7 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","148","0.138396089207001","0.116586339214873","0.16020583919913","7"
"7 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","27","","","","7"
"7 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","9","","","","7"
"8 on Scale 1 to 10","2008","Couple + C. LE 16 ","no migration background","581","0.218293245121081","0.20238741039566","0.234199079846501","8"
"8 on Scale 1 to 10","2008","Single parent ","indirect migration background","16","","","","8"
"8 on Scale 1 to 10","2008","Couple + C. LE 16 ","indirect migration background","40","0.174193836885497","0.11954037463702","0.228847299133975","8"
"8 on Scale 1 to 10","2008","Couple + C. GT 16 ","no migration background","653","0.22232785568833","0.207099367338046","0.237556344038614","8"
"8 on Scale 1 to 10","2008","Single parent ","direct migration background","23","","","","8"
"8 on Scale 1 to 10","2008","Single parent ","no migration background","198","0.197701615365174","0.171506840153483","0.223896390576866","8"
"8 on Scale 1 to 10","2008","Couple + C. LE 16 ","direct migration background","92","0.179259435081689","0.143214236400338","0.21530463376304","8"
"8 on Scale 1 to 10","2008","1-pers.-HH","no migration background","579","0.200133640044354","0.185198872366931","0.215068407721777","8"
"8 on Scale 1 to 10","2008","1-pers.-HH","direct migration background","32","0.128529263394974","0.0827152251558667","0.17434330163408","8"
"8 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","15","","","","8"
"8 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","1410","0.222354422710689","0.212117923568046","0.232590921853333","8"
"8 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","127","0.227581721081597","0.194117216884516","0.261046225278677","8"
"8 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","27","","","","8"
"8 on Scale 1 to 10","2008","Couple + C. GT 16 ","direct migration background","76","0.223074417088943","0.17815793694783","0.267990897230055","8"
"8 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","31","0.139586617156144","0.0879449197008717","0.191228314611416","8"
"8 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","215","0.250101648642065","0.222749312554742","0.277453984729388","8"
"8 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","51","0.328694965655129","0.257237020205254","0.400152911105004","8"
"8 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","22","","","","8"
"9 on Scale 1 to 10","2008","1-pers.-HH","no migration background","325","0.123548737063768","0.111265502404073","0.135831971723464","9"
"9 on Scale 1 to 10","2008","1-pers.-HH","direct migration background","26","","","","9"
"9 on Scale 1 to 10","2008","1-pers.-HH","indirect migration background","11","","","","9"
"9 on Scale 1 to 10","2008","(Married) couple without C. ","no migration background","809","0.121411003621596","0.113370937515077","0.129451069728115","9"
"9 on Scale 1 to 10","2008","(Married) couple without C. ","direct migration background","81","0.103991744433617","0.0796279530460506","0.128355535821184","9"
"9 on Scale 1 to 10","2008","(Married) couple without C. ","indirect migration background","13","","","","9"
"9 on Scale 1 to 10","2008","Single parent ","no migration background","142","0.157162068670994","0.133224087959493","0.181100049382494","9"
"9 on Scale 1 to 10","2008","Single parent ","direct migration background","12","","","","9"
"9 on Scale 1 to 10","2008","Single parent ","indirect migration background","14","","","","9"
"9 on Scale 1 to 10","2008","Couple + C. LE 16 ","no migration background","380","0.146667847011533","0.133045846323055","0.16028984770001","9"
"9 on Scale 1 to 10","2008","Couple + C. LE 16 ","direct migration background","62","0.124390268074724","0.0933766842766263","0.155403851872822","9"
"9 on Scale 1 to 10","2008","Couple + C. LE 16 ","indirect migration background","27","","","","9"
"9 on Scale 1 to 10","2008","Couple + C. GT 16 ","no migration background","437","0.149728847520388","0.136661331310233","0.162796363730542","9"
"9 on Scale 1 to 10","2008","Couple + C. GT 16 ","direct migration background","40","0.101051572224765","0.0685331064646105","0.133570037984919","9"
"9 on Scale 1 to 10","2008","Couple + C. GT 16 ","indirect migration background","39","0.23059154482004","0.167825435897837","0.293357653742243","9"
"9 on Scale 1 to 10","2008","Couple + C. LE and GT 16","no migration background","158","0.147361884461784","0.124974162622075","0.169749606301493","9"
"9 on Scale 1 to 10","2008","Couple + C. LE and GT 16","direct migration background","19","","","","9"
"9 on Scale 1 to 10","2008","Couple + C. LE and GT 16","indirect migration background","19","","","","9"
"0 Completely dissatisfied","2009","(Married) couple without C. ","indirect migration background","","","","","0"
"0 Completely dissatisfied","2009","Single parent ","no migration background","3","","","","0"
"0 Completely dissatisfied","2009","Single parent ","direct migration background","1","","","","0"
"0 Completely dissatisfied","2009","Single parent ","indirect migration background","","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE 16 ","no migration background","10","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE 16 ","direct migration background","1","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE 16 ","indirect migration background","","","","","0"
"0 Completely dissatisfied","2009","Couple + C. GT 16 ","no migration background","8","","","","0"
"0 Completely dissatisfied","2009","Couple + C. GT 16 ","direct migration background","","","","","0"
"0 Completely dissatisfied","2009","Couple + C. GT 16 ","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE and GT 16","no migration background","2","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE and GT 16","direct migration background","1","","","","0"
"0 Completely dissatisfied","2009","Couple + C. LE and GT 16","indirect migration background","","","","","0"
"0 Completely dissatisfied","2009","1-pers.-HH","direct migration background","2","","","","0"
"0 Completely dissatisfied","2009","1-pers.-HH","indirect migration background","","","","","0"
"0 Completely dissatisfied","2009","(Married) couple without C. ","no migration background","46","0.0103127425397857","0.00776282866499485","0.0128626564145766","0"
"0 Completely dissatisfied","2009","(Married) couple without C. ","direct migration background","10","","","","0"
"0 Completely dissatisfied","2009","1-pers.-HH","no migration background","25","","","","0"
"1 on Scale 1 to 10","2009","Couple + C. LE 16 ","direct migration background","4","","","","1"
"1 on Scale 1 to 10","2009","Single parent ","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2009","Single parent ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. LE 16 ","no migration background","14","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. GT 16 ","direct migration background","3","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. LE 16 ","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. GT 16 ","no migration background","19","","","","1"
"1 on Scale 1 to 10","2009","1-pers.-HH","no migration background","40","0.0183613397794626","0.013243986776538","0.0234786927823871","1"
"1 on Scale 1 to 10","2009","1-pers.-HH","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2009","1-pers.-HH","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2009","(Married) couple without C. ","no migration background","60","0.00977969110327185","0.0072958836934407","0.012263498513103","1"
"1 on Scale 1 to 10","2009","(Married) couple without C. ","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2009","(Married) couple without C. ","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2009","Single parent ","no migration background","13","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. LE and GT 16","no migration background","8","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. LE and GT 16","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2009","Couple + C. GT 16 ","indirect migration background","3","","","","1"
"10 Completely satisfied","2009","Single parent ","direct migration background","6","","","","10"
"10 Completely satisfied","2009","Single parent ","indirect migration background","13","","","","10"
"10 Completely satisfied","2009","Couple + C. LE 16 ","no migration background","220","0.0814212431289554","0.0703617901653255","0.0924806960925854","10"
"10 Completely satisfied","2009","Couple + C. LE 16 ","direct migration background","36","0.0893590007373491","0.058947875312181","0.119770126162517","10"
"10 Completely satisfied","2009","Couple + C. LE 16 ","indirect migration background","16","","","","10"
"10 Completely satisfied","2009","Couple + C. GT 16 ","no migration background","309","0.128513457729448","0.11584320315757","0.141183712301325","10"
"10 Completely satisfied","2009","Couple + C. GT 16 ","direct migration background","33","0.134974096147955","0.0971800805993359","0.172768111696574","10"
"10 Completely satisfied","2009","Couple + C. GT 16 ","indirect migration background","33","0.198391183647941","0.137170705727403","0.259611661568478","10"
"10 Completely satisfied","2009","Couple + C. LE and GT 16","no migration background","107","0.123815988460264","0.102404237870495","0.145227739050033","10"
"10 Completely satisfied","2009","Couple + C. LE and GT 16","direct migration background","19","","","","10"
"10 Completely satisfied","2009","Couple + C. LE and GT 16","indirect migration background","12","","","","10"
"10 Completely satisfied","2009","1-pers.-HH","no migration background","272","0.0937383535573819","0.0826286408963246","0.104848066218439","10"
"10 Completely satisfied","2009","1-pers.-HH","direct migration background","19","","","","10"
"10 Completely satisfied","2009","1-pers.-HH","indirect migration background","13","","","","10"
"10 Completely satisfied","2009","(Married) couple without C. ","no migration background","528","0.0846094447064639","0.0775851605664961","0.0916337288464317","10"
"10 Completely satisfied","2009","(Married) couple without C. ","direct migration background","48","0.0969910482833582","0.0716759106019892","0.122306185964727","10"
"10 Completely satisfied","2009","(Married) couple without C. ","indirect migration background","10","","","","10"
"10 Completely satisfied","2009","Single parent ","no migration background","109","0.120023384275479","0.0979405441756278","0.14210622437533","10"
"2 on Scale 1 to 10","2009","Single parent ","direct migration background","1","","","","2"
"2 on Scale 1 to 10","2009","Single parent ","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. LE 16 ","no migration background","60","0.0386357198033331","0.0308419948094464","0.0464294447972199","2"
"2 on Scale 1 to 10","2009","Couple + C. LE 16 ","direct migration background","7","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. LE 16 ","indirect migration background","5","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. GT 16 ","no migration background","65","0.0266129890984894","0.0205194402727672","0.0327065379242115","2"
"2 on Scale 1 to 10","2009","Couple + C. GT 16 ","direct migration background","7","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. GT 16 ","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2009","1-pers.-HH","direct migration background","10","","","","2"
"2 on Scale 1 to 10","2009","1-pers.-HH","indirect migration background","5","","","","2"
"2 on Scale 1 to 10","2009","1-pers.-HH","no migration background","92","0.0304025883351749","0.0238582104432045","0.0369469662271453","2"
"2 on Scale 1 to 10","2009","(Married) couple without C. ","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2009","Single parent ","no migration background","16","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. LE and GT 16","no migration background","14","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. LE and GT 16","direct migration background","1","","","","2"
"2 on Scale 1 to 10","2009","Couple + C. LE and GT 16","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","2009","(Married) couple without C. ","no migration background","195","0.0333866767379818","0.0288524584997982","0.0379208949761654","2"
"2 on Scale 1 to 10","2009","(Married) couple without C. ","direct migration background","24","","","","2"
"3 on Scale 1 to 10","2009","Single parent ","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","2009","Single parent ","direct migration background","11","","","","3"
"3 on Scale 1 to 10","2009","Couple + C. LE 16 ","no migration background","138","0.0611263360464412","0.0514385543598639","0.0708141177330185","3"
"3 on Scale 1 to 10","2009","1-pers.-HH","no migration background","179","0.0764644583070257","0.0663352854965209","0.0865936311175305","3"
"3 on Scale 1 to 10","2009","1-pers.-HH","direct migration background","22","","","","3"
"3 on Scale 1 to 10","2009","1-pers.-HH","indirect migration background","3","","","","3"
"3 on Scale 1 to 10","2009","(Married) couple without C. ","no migration background","366","0.0643448205872196","0.0581517768792508","0.0705378642951884","3"
"3 on Scale 1 to 10","2009","(Married) couple without C. ","direct migration background","32","0.0752024417523523","0.0526440700971951","0.0977608134075095","3"
"3 on Scale 1 to 10","2009","(Married) couple without C. ","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2009","Single parent ","no migration background","42","0.0670648304316263","0.050068327404414","0.0840613334588386","3"
