"plh0172","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","2008","Not Working","general elemantary","172","0.140725896339808","0.121075643136556","0.16037614954306","5"
"6 on Scale 1 to 10","2008","Full Time","in school","1","","","","6"
"6 on Scale 1 to 10","2008","Full Time","inadequately","5","","","","6"
"6 on Scale 1 to 10","2008","Full Time","general elemantary","36","0.0876538353222956","0.0606728905696948","0.114634780074897","6"
"6 on Scale 1 to 10","2008","Full Time","middle vocational","380","0.0989950358911551","0.0892567076053671","0.108733364176943","6"
"6 on Scale 1 to 10","2008","Full Time","vocational + Abi","37","0.0675901048507958","0.0458663743982005","0.0893138353033911","6"
"6 on Scale 1 to 10","2008","Full Time","higher vocational","80","0.113278357587633","0.0892622755630398","0.137294439612227","6"
"6 on Scale 1 to 10","2008","Full Time","higher education","243","0.113428575133909","0.100017948992351","0.126839201275467","6"
"6 on Scale 1 to 10","2008","Part Time","in school","5","","","","6"
"6 on Scale 1 to 10","2008","Part Time","inadequately","","","","","6"
"6 on Scale 1 to 10","2008","Part Time","general elemantary","35","0.0906933252326294","0.0628282088235273","0.118558441641731","6"
"6 on Scale 1 to 10","2008","Part Time","middle vocational","237","0.112082859351164","0.0991958764538534","0.124969842248475","6"
"6 on Scale 1 to 10","2008","Part Time","vocational + Abi","39","0.128613898967473","0.0924396595695656","0.164788138365381","6"
"6 on Scale 1 to 10","2008","Part Time","higher vocational","22","","","","6"
"6 on Scale 1 to 10","2008","Part Time","higher education","93","0.119921167140056","0.0986494378513425","0.141192896428769","6"
"6 on Scale 1 to 10","2008","Not Working","in school","26","","","","6"
"6 on Scale 1 to 10","2008","Not Working","inadequately","14","","","","6"
"6 on Scale 1 to 10","2008","Not Working","general elemantary","133","0.108936172583932","0.0913303735347712","0.126541971633092","6"
"6 on Scale 1 to 10","2008","Not Working","middle vocational","413","0.104684835171495","0.0950231445071454","0.114346525835844","6"
"6 on Scale 1 to 10","2008","Not Working","vocational + Abi","32","0.154752544198996","0.110448951748231","0.199056136649761","6"
"6 on Scale 1 to 10","2008","Not Working","higher vocational","54","0.114167790804283","0.0850111475324349","0.143324434076132","6"
"6 on Scale 1 to 10","2008","Not Working","higher education","142","0.133423809823883","0.113847698866894","0.152999920780873","6"
"7 on Scale 1 to 10","2008","Part Time","in school","7","","","","7"
"7 on Scale 1 to 10","2008","Full Time","in school","","","","","7"
"7 on Scale 1 to 10","2008","Full Time","inadequately","6","","","","7"
"7 on Scale 1 to 10","2008","Full Time","higher education","354","0.160338394233096","0.14482160485909","0.175855183607103","7"
"7 on Scale 1 to 10","2008","Full Time","higher vocational","111","0.173462974182931","0.144770395388688","0.202155552977174","7"
"7 on Scale 1 to 10","2008","Part Time","inadequately","6","","","","7"
"7 on Scale 1 to 10","2008","Part Time","higher vocational","55","0.225558964039951","0.17778418907428","0.273333739005621","7"
"7 on Scale 1 to 10","2008","Full Time","general elemantary","58","0.144830244196616","0.111252797870693","0.178407690522539","7"
"7 on Scale 1 to 10","2008","Part Time","higher education","149","0.160585787114","0.136545713247972","0.184625860980028","7"
"7 on Scale 1 to 10","2008","Part Time","general elemantary","60","0.142538863499105","0.108616048965155","0.176461678033055","7"
"7 on Scale 1 to 10","2008","Part Time","middle vocational","354","0.137452862665111","0.123387085107511","0.151518640222711","7"
"7 on Scale 1 to 10","2008","Part Time","vocational + Abi","55","0.115735987736863","0.0811679021554179","0.150304073318309","7"
"7 on Scale 1 to 10","2008","Full Time","middle vocational","587","0.158344257799383","0.146440542948215","0.170247972650551","7"
"7 on Scale 1 to 10","2008","Full Time","vocational + Abi","108","0.192025297055831","0.157939966267497","0.226110627844165","7"
"7 on Scale 1 to 10","2008","Not Working","in school","45","0.124938122042098","0.0867508428744997","0.163125401209696","7"
"7 on Scale 1 to 10","2008","Not Working","inadequately","21","","","","7"
"7 on Scale 1 to 10","2008","Not Working","general elemantary","163","0.119187835683439","0.100878486977198","0.13749718438968","7"
"7 on Scale 1 to 10","2008","Not Working","middle vocational","540","0.134203752908762","0.123446200973672","0.144961304843851","7"
"7 on Scale 1 to 10","2008","Not Working","vocational + Abi","32","0.111053421294922","0.0725648392916917","0.149542003298152","7"
"7 on Scale 1 to 10","2008","Not Working","higher vocational","52","0.0974788166583332","0.0702847713197711","0.124672861996895","7"
"7 on Scale 1 to 10","2008","Not Working","higher education","193","0.167570140686071","0.146068157635886","0.189072123736256","7"
"8 on Scale 1 to 10","2008","Part Time","general elemantary","82","0.182150658321014","0.144699087640167","0.219602229001861","8"
"8 on Scale 1 to 10","2008","Part Time","in school","15","","","","8"
"8 on Scale 1 to 10","2008","Part Time","inadequately","6","","","","8"
"8 on Scale 1 to 10","2008","Part Time","middle vocational","484","0.189216672495434","0.173216394196921","0.205216950793946","8"
"8 on Scale 1 to 10","2008","Not Working","higher vocational","106","0.229240420770048","0.190701898767376","0.26777894277272","8"
"8 on Scale 1 to 10","2008","Not Working","higher education","242","0.203436192151523","0.180260603852443","0.226611780450604","8"
"8 on Scale 1 to 10","2008","Not Working","vocational + Abi","55","0.187504374465239","0.139691558091831","0.235317190838647","8"
"8 on Scale 1 to 10","2008","Full Time","in school","","","","","8"
"8 on Scale 1 to 10","2008","Full Time","inadequately","6","","","","8"
"8 on Scale 1 to 10","2008","Full Time","vocational + Abi","117","0.241496111082517","0.204460169950971","0.278532052214063","8"
"8 on Scale 1 to 10","2008","Full Time","higher vocational","150","0.221272047813169","0.189816939018564","0.252727156607773","8"
"8 on Scale 1 to 10","2008","Full Time","higher education","562","0.255365785120952","0.236924813458291","0.273806756783612","8"
"8 on Scale 1 to 10","2008","Part Time","vocational + Abi","79","0.282316092751557","0.233677101033848","0.330955084469267","8"
"8 on Scale 1 to 10","2008","Part Time","higher vocational","63","0.176554252471313","0.132969858405631","0.220138646536995","8"
"8 on Scale 1 to 10","2008","Part Time","higher education","204","0.200335843149378","0.174128244430897","0.226543441867858","8"
"8 on Scale 1 to 10","2008","Not Working","in school","54","0.192303605403088","0.146787024377039","0.237820186429137","8"
"8 on Scale 1 to 10","2008","Full Time","general elemantary","91","0.194600110175735","0.156828179026887","0.232372041324584","8"
"8 on Scale 1 to 10","2008","Full Time","middle vocational","803","0.230032889027227","0.216310012222579","0.243755765831875","8"
"8 on Scale 1 to 10","2008","Not Working","middle vocational","843","0.209807541963685","0.196957626824733","0.222657457102637","8"
"8 on Scale 1 to 10","2008","Not Working","inadequately","19","","","","8"
"8 on Scale 1 to 10","2008","Not Working","general elemantary","231","0.172202946881387","0.150867708239376","0.193538185523398","8"
"9 on Scale 1 to 10","2008","Full Time","in school","","","","","9"
"9 on Scale 1 to 10","2008","Full Time","inadequately","7","","","","9"
"9 on Scale 1 to 10","2008","Full Time","higher vocational","79","0.111160148612872","0.0873412678394166","0.134979029386328","9"
"9 on Scale 1 to 10","2008","Full Time","higher education","341","0.168193035296606","0.152375229733534","0.184010840859679","9"
"9 on Scale 1 to 10","2008","Full Time","general elemantary","74","0.153409654933289","0.119025776101525","0.187793533765053","9"
"9 on Scale 1 to 10","2008","Full Time","middle vocational","521","0.132984521035135","0.121912469909324","0.144056572160946","9"
"9 on Scale 1 to 10","2008","Full Time","vocational + Abi","86","0.181012909067037","0.147694618552647","0.214331199581427","9"
"9 on Scale 1 to 10","2008","Part Time","in school","14","","","","9"
"9 on Scale 1 to 10","2008","Part Time","inadequately","4","","","","9"
"9 on Scale 1 to 10","2008","Part Time","general elemantary","60","0.129898427418892","0.0972768518457997","0.162520002991985","9"
"9 on Scale 1 to 10","2008","Part Time","middle vocational","349","0.159344560164309","0.144393462925325","0.174295657403293","9"
"9 on Scale 1 to 10","2008","Part Time","vocational + Abi","39","0.0947979177431391","0.0631443758134064","0.126451459672872","9"
"9 on Scale 1 to 10","2008","Part Time","higher vocational","38","0.110499075660139","0.074662463199783","0.146335688120494","9"
"9 on Scale 1 to 10","2008","Part Time","higher education","141","0.146577725147113","0.123419244580208","0.169736205714018","9"
"9 on Scale 1 to 10","2008","Not Working","in school","58","0.16784404559081","0.124681487175079","0.211006604006542","9"
"9 on Scale 1 to 10","2008","Not Working","inadequately","9","","","","9"
"9 on Scale 1 to 10","2008","Not Working","general elemantary","123","0.105917599988023","0.0885280591028181","0.123307140873227","9"
"9 on Scale 1 to 10","2008","Not Working","middle vocational","388","0.097218068458713","0.0878685725714313","0.106567564345995","9"
"9 on Scale 1 to 10","2008","Not Working","vocational + Abi","32","0.127286790191385","0.0864590304237658","0.168114549959004","9"
"9 on Scale 1 to 10","2008","Not Working","higher vocational","64","0.139023746232028","0.107303973184468","0.170743519279588","9"
"9 on Scale 1 to 10","2008","Not Working","higher education","164","0.123958635165708","0.104986899170268","0.142930371161147","9"
"0 Completely dissatisfied","2009","Part Time","general elemantary","4","","","","0"
"0 Completely dissatisfied","2009","Part Time","middle vocational","13","","","","0"
"0 Completely dissatisfied","2009","Part Time","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","2009","Part Time","higher vocational","1","","","","0"
"0 Completely dissatisfied","2009","Part Time","higher education","2","","","","0"
"0 Completely dissatisfied","2009","Not Working","in school","","","","","0"
"0 Completely dissatisfied","2009","Not Working","inadequately","1","","","","0"
"0 Completely dissatisfied","2009","Full Time","middle vocational","13","","","","0"
"0 Completely dissatisfied","2009","Full Time","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","2009","Part Time","inadequately","","","","","0"
"0 Completely dissatisfied","2009","Not Working","general elemantary","9","","","","0"
"0 Completely dissatisfied","2009","Not Working","higher vocational","1","","","","0"
"0 Completely dissatisfied","2009","Not Working","higher education","7","","","","0"
"0 Completely dissatisfied","2009","Full Time","in school","","","","","0"
"0 Completely dissatisfied","2009","Full Time","higher vocational","4","","","","0"
"0 Completely dissatisfied","2009","Full Time","inadequately","1","","","","0"
"0 Completely dissatisfied","2009","Full Time","general elemantary","3","","","","0"
"0 Completely dissatisfied","2009","Not Working","middle vocational","42","0.0159530005626946","0.0118296846718697","0.0200763164535194","0"
"0 Completely dissatisfied","2009","Not Working","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2009","Full Time","higher education","7","","","","0"
"0 Completely dissatisfied","2009","Part Time","in school","","","","","0"
"1 on Scale 1 to 10","2009","Full Time","higher education","17","","","","1"
"1 on Scale 1 to 10","2009","Full Time","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2009","Full Time","in school","","","","","1"
"1 on Scale 1 to 10","2009","Full Time","inadequately","","","","","1"
"1 on Scale 1 to 10","2009","Full Time","general elemantary","2","","","","1"
"1 on Scale 1 to 10","2009","Full Time","middle vocational","19","","","","1"
"1 on Scale 1 to 10","2009","Full Time","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2009","Part Time","general elemantary","3","","","","1"
"1 on Scale 1 to 10","2009","Part Time","middle vocational","29","","","","1"
"1 on Scale 1 to 10","2009","Part Time","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2009","Not Working","in school","3","","","","1"
"1 on Scale 1 to 10","2009","Not Working","inadequately","2","","","","1"
"1 on Scale 1 to 10","2009","Not Working","general elemantary","18","","","","1"
"1 on Scale 1 to 10","2009","Not Working","middle vocational","49","0.0152297194868922","0.0111994794257673","0.0192599595480171","1"
"1 on Scale 1 to 10","2009","Not Working","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2009","Not Working","higher vocational","7","","","","1"
"1 on Scale 1 to 10","2009","Not Working","higher education","12","","","","1"
"1 on Scale 1 to 10","2009","Part Time","in school","","","","","1"
"1 on Scale 1 to 10","2009","Part Time","higher education","7","","","","1"
"1 on Scale 1 to 10","2009","Part Time","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2009","Part Time","inadequately","","","","","1"
"10 Completely satisfied","2009","Full Time","higher vocational","52","0.0810526885828247","0.0593594036898126","0.102745973475837","10"
"10 Completely satisfied","2009","Full Time","higher education","226","0.115287800440168","0.101459468482814","0.129116132397522","10"
"10 Completely satisfied","2009","Part Time","in school","7","","","","10"
"10 Completely satisfied","2009","Part Time","inadequately","8","","","","10"
"10 Completely satisfied","2009","Part Time","general elemantary","34","0.103722948042618","0.0723573665830918","0.135088529502144","10"
"10 Completely satisfied","2009","Part Time","middle vocational","218","0.0953879471889122","0.083101965623021","0.107673928754803","10"
"10 Completely satisfied","2009","Part Time","vocational + Abi","25","","","","10"
"10 Completely satisfied","2009","Part Time","higher vocational","30","0.0812497231442828","0.05053681183677","0.111962634451796","10"
"10 Completely satisfied","2009","Part Time","higher education","86","0.118794149895871","0.0975377701311801","0.140050529660563","10"
"10 Completely satisfied","2009","Not Working","in school","42","0.163148750074749","0.117437064025009","0.208860436124489","10"
"10 Completely satisfied","2009","Not Working","inadequately","9","","","","10"
"10 Completely satisfied","2009","Not Working","general elemantary","84","0.0835789213066588","0.0668630191189147","0.100294823494403","10"
"10 Completely satisfied","2009","Not Working","middle vocational","293","0.0827345433324457","0.0736686949176768","0.0918003917472147","10"
"10 Completely satisfied","2009","Not Working","vocational + Abi","20","","","","10"
"10 Completely satisfied","2009","Not Working","higher vocational","36","0.0996294681515301","0.0711882735611664","0.128070662741894","10"
"10 Completely satisfied","2009","Not Working","higher education","117","0.112418391687308","0.0937936703661562","0.131043113008461","10"
"10 Completely satisfied","2009","Full Time","in school","","","","","10"
"10 Completely satisfied","2009","Full Time","inadequately","7","","","","10"
"10 Completely satisfied","2009","Full Time","general elemantary","53","0.117654343366024","0.0857181557767016","0.149590530955347","10"
"10 Completely satisfied","2009","Full Time","middle vocational","375","0.106259615784502","0.0958318410562193","0.116687390512786","10"
"10 Completely satisfied","2009","Full Time","vocational + Abi","52","0.0910124622293561","0.0651735628272074","0.116851361631505","10"
"2 on Scale 1 to 10","2009","Full Time","higher vocational","20","","","","2"
"2 on Scale 1 to 10","2009","Full Time","higher education","38","0.0180609566365737","0.0122947559821572","0.0238271572909903","2"
"2 on Scale 1 to 10","2009","Part Time","in school","1","","","","2"
"2 on Scale 1 to 10","2009","Part Time","inadequately","","","","","2"
"2 on Scale 1 to 10","2009","Part Time","general elemantary","13","","","","2"
"2 on Scale 1 to 10","2009","Part Time","middle vocational","58","0.0318944411789413","0.0245450599009181","0.0392438224569644","2"
"2 on Scale 1 to 10","2009","Part Time","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","2009","Part Time","higher vocational","5","","","","2"
"2 on Scale 1 to 10","2009","Part Time","higher education","18","","","","2"
"2 on Scale 1 to 10","2009","Not Working","in school","3","","","","2"
"2 on Scale 1 to 10","2009","Not Working","inadequately","5","","","","2"
"2 on Scale 1 to 10","2009","Not Working","general elemantary","48","0.0528316647596142","0.0393204424841585","0.06634288703507","2"
"2 on Scale 1 to 10","2009","Not Working","middle vocational","138","0.0369277585246638","0.0307215923048938","0.0431339247444337","2"
"2 on Scale 1 to 10","2009","Not Working","vocational + Abi","11","","","","2"
"2 on Scale 1 to 10","2009","Not Working","higher vocational","13","","","","2"
"2 on Scale 1 to 10","2009","Not Working","higher education","40","0.0383406428769346","0.0270190566596371","0.049662229094232","2"
"2 on Scale 1 to 10","2009","Full Time","in school","","","","","2"
"2 on Scale 1 to 10","2009","Full Time","inadequately","","","","","2"
"2 on Scale 1 to 10","2009","Full Time","general elemantary","4","","","","2"
