"plh0172","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2008","in school","Male","","","","","0"
"0 Completely dissatisfied","2008","in school","Female","","","","","0"
"0 Completely dissatisfied","2008","inadequately","Male","2","","","","0"
"0 Completely dissatisfied","2008","inadequately","Female","3","","","","0"
"0 Completely dissatisfied","2008","general elemantary","Male","1","","","","0"
"0 Completely dissatisfied","2008","general elemantary","Female","19","","","","0"
"0 Completely dissatisfied","2008","middle vocational","Male","25","","","","0"
"0 Completely dissatisfied","2008","middle vocational","Female","39","0.00850606966148004","0.00599791695824318","0.0110142223647169","0"
"0 Completely dissatisfied","2008","vocational + Abi","Male","1","","","","0"
"0 Completely dissatisfied","2008","vocational + Abi","Female","4","","","","0"
"0 Completely dissatisfied","2008","higher vocational","Male","4","","","","0"
"0 Completely dissatisfied","2008","higher vocational","Female","6","","","","0"
"0 Completely dissatisfied","2008","higher education","Male","7","","","","0"
"0 Completely dissatisfied","2008","higher education","Female","12","","","","0"
"1 on Scale 1 to 10","2008","inadequately","Male","1","","","","1"
"1 on Scale 1 to 10","2008","inadequately","Female","2","","","","1"
"1 on Scale 1 to 10","2008","higher vocational","Male","10","","","","1"
"1 on Scale 1 to 10","2008","higher vocational","Female","3","","","","1"
"1 on Scale 1 to 10","2008","general elemantary","Male","5","","","","1"
"1 on Scale 1 to 10","2008","in school","Male","1","","","","1"
"1 on Scale 1 to 10","2008","in school","Female","","","","","1"
"1 on Scale 1 to 10","2008","higher education","Male","15","","","","1"
"1 on Scale 1 to 10","2008","higher education","Female","18","","","","1"
"1 on Scale 1 to 10","2008","general elemantary","Female","25","","","","1"
"1 on Scale 1 to 10","2008","middle vocational","Male","32","0.00418907630672961","0.00232707192280889","0.00605108069065034","1"
"1 on Scale 1 to 10","2008","middle vocational","Female","57","0.0106521777390373","0.00784843488472097","0.0134559205933536","1"
"1 on Scale 1 to 10","2008","vocational + Abi","Male","5","","","","1"
"1 on Scale 1 to 10","2008","vocational + Abi","Female","5","","","","1"
"10 Completely satisfied","2008","in school","Male","32","0.230132854150156","0.166859503177352","0.293406205122959","10"
"10 Completely satisfied","2008","in school","Female","40","0.202713431627706","0.144306971741328","0.261119891514083","10"
"10 Completely satisfied","2008","inadequately","Male","17","","","","10"
"10 Completely satisfied","2008","inadequately","Female","11","","","","10"
"10 Completely satisfied","2008","general elemantary","Male","99","0.161503776136587","0.132859004903664","0.19014854736951","10"
"10 Completely satisfied","2008","general elemantary","Female","121","0.0999300143994278","0.0842146176884054","0.11564541111045","10"
"10 Completely satisfied","2008","middle vocational","Male","510","0.106499150769652","0.0976060404949454","0.115392261044358","10"
"10 Completely satisfied","2008","middle vocational","Female","505","0.0996841232938173","0.091502208965611","0.107866037622024","10"
"10 Completely satisfied","2008","vocational + Abi","Male","45","0.0917382541363105","0.0648280059445124","0.118648502328109","10"
"10 Completely satisfied","2008","vocational + Abi","Female","60","0.102576680778935","0.0793589822688802","0.12579437928899","10"
"10 Completely satisfied","2008","higher vocational","Male","78","0.0928257438742","0.0731312582071773","0.112520229541223","10"
"10 Completely satisfied","2008","higher vocational","Female","50","0.0862461058076378","0.063516931936833","0.108975279678443","10"
"10 Completely satisfied","2008","higher education","Male","224","0.0970168750294244","0.0849128154880875","0.109120934570761","10"
"10 Completely satisfied","2008","higher education","Female","186","0.102602691087324","0.0889801414154796","0.116225240759169","10"
"2 on Scale 1 to 10","2008","inadequately","Female","3","","","","2"
"2 on Scale 1 to 10","2008","general elemantary","Female","65","0.0542188267396749","0.0423526824798112","0.0660849709995385","2"
"2 on Scale 1 to 10","2008","inadequately","Male","1","","","","2"
"2 on Scale 1 to 10","2008","general elemantary","Male","13","","","","2"
"2 on Scale 1 to 10","2008","higher education","Female","62","0.0233544093759787","0.0165742549740865","0.030134563777871","2"
