"plh0172","year","migback","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2009","direct migration background","163","0.100301740075493","0.085868158735659","0.114735321415326","10"
"10 Completely satisfied","2009","indirect migration background","99","0.167475971386845","0.140106291913897","0.194845650859793","10"
"10 Completely satisfied","2009","no migration background","1573","0.0963725650806532","0.0917588741899842","0.100986255971322","10"
"2 on Scale 1 to 10","2009","direct migration background","50","0.0442494742814376","0.0343685456949017","0.0541304028679735","2"
"2 on Scale 1 to 10","2009","indirect migration background","17","","","","2"
"2 on Scale 1 to 10","2009","no migration background","452","0.0303086496923824","0.0276283883911289","0.032988910993636","2"
"3 on Scale 1 to 10","2009","direct migration background","94","0.0622227805867467","0.0506164222014582","0.0738291389720352","3"
"3 on Scale 1 to 10","2009","indirect migration background","28","","","","3"
"3 on Scale 1 to 10","2009","no migration background","900","0.0634374526951148","0.0596266335174792","0.0672482718727505","3"
"4 on Scale 1 to 10","2009","direct migration background","129","0.0829287781643352","0.0696784816790518","0.0961790746496185","4"
"4 on Scale 1 to 10","2009","indirect migration background","41","0.068305961623574","0.0498149345995454","0.0867969886476025","4"
"4 on Scale 1 to 10","2009","no migration background","1020","0.0645873850991857","0.0607445429706965","0.068430227227675","4"
"5 on Scale 1 to 10","2009","direct migration background","190","0.122971460604185","0.107192424904596","0.138750496303774","5"
"5 on Scale 1 to 10","2009","no migration background","1808","0.121407587723384","0.11630143594215","0.126513739504618","5"
"5 on Scale 1 to 10","2009","indirect migration background","80","0.105970301223829","0.0834090528071552","0.128531549640502","5"
"6 on Scale 1 to 10","2009","direct migration background","167","0.0890117954570791","0.0753297324023501","0.102693858511808","6"
"6 on Scale 1 to 10","2009","indirect migration background","54","0.0733952554857818","0.0542801665398741","0.0925103444316895","6"
"6 on Scale 1 to 10","2009","no migration background","1628","0.106817682390392","0.101988554413952","0.111646810366832","6"
"7 on Scale 1 to 10","2009","direct migration background","268","0.155806584236054","0.138381081619424","0.173232086852684","7"
"7 on Scale 1 to 10","2009","indirect migration background","110","0.150767993646076","0.124540135583398","0.176995851708755","7"
"7 on Scale 1 to 10","2009","no migration background","2516","0.147820514890784","0.142271575594272","0.153369454187296","7"
"8 on Scale 1 to 10","2009","direct migration background","351","0.191894308291687","0.172973636180829","0.210814980402545","8"
"8 on Scale 1 to 10","2009","indirect migration background","158","0.19674772623201","0.16760864105706","0.22588681140696","8"
"8 on Scale 1 to 10","2009","no migration background","3425","0.214719470381706","0.208299615525551","0.22113932523786","8"
"9 on Scale 1 to 10","2009","direct migration background","218","0.134582708085012","0.11818516254106","0.150980253628964","9"
"9 on Scale 1 to 10","2009","indirect migration background","118","0.165183592152337","0.137964476469304","0.19240270783537","9"
"9 on Scale 1 to 10","2009","no migration background","2140","0.134885876286366","0.129545190580226","0.140226561992506","9"
"0 Completely dissatisfied","2010","indirect migration background","8","","","","0"
"0 Completely dissatisfied","2010","direct migration background","28","","","","0"
"0 Completely dissatisfied","2010","no migration background","157","0.00848848325715033","0.00721624448516022","0.00976072202914043","0"
"1 on Scale 1 to 10","2010","direct migration background","38","0.0124584868249202","0.00842565032411038","0.01649132332573","1"
"1 on Scale 1 to 10","2010","indirect migration background","13","","","","1"
"1 on Scale 1 to 10","2010","no migration background","198","0.0106267820183764","0.00920482765539525","0.0120487363813576","1"
"10 Completely satisfied","2010","direct migration background","418","0.114280822681289","0.102713443047155","0.125848202315422","10"
"10 Completely satisfied","2010","indirect migration background","187","0.136570271799416","0.11669752186569","0.156443021733142","10"
"10 Completely satisfied","2010","no migration background","2291","0.101613369472929","0.0974233912716597","0.105803347674198","10"
"2 on Scale 1 to 10","2010","indirect migration background","35","0.0289352644709375","0.0192345392830586","0.0386359896588164","2"
"2 on Scale 1 to 10","2010","direct migration background","85","0.0418671015783212","0.034585119424348","0.0491490837322945","2"
"2 on Scale 1 to 10","2010","no migration background","602","0.0303185738930122","0.0279407832145696","0.0326963645714548","2"
"3 on Scale 1 to 10","2010","direct migration background","156","0.0631701778309262","0.0543254048693996","0.0720149507924528","3"
"3 on Scale 1 to 10","2010","indirect migration background","51","0.0438920372136032","0.0320367325542867","0.0557473418729198","3"
"3 on Scale 1 to 10","2010","no migration background","1152","0.0636552158656154","0.0602695851005006","0.0670408466307303","3"
"4 on Scale 1 to 10","2010","indirect migration background","82","0.0858622160934771","0.0696488473994125","0.102075584787542","4"
"4 on Scale 1 to 10","2010","direct migration background","181","0.0714427843814803","0.0620783013567758","0.0808072674061848","4"
"4 on Scale 1 to 10","2010","no migration background","1252","0.0669858673267228","0.063518974625854","0.0704527600275917","4"
"5 on Scale 1 to 10","2010","indirect migration background","122","0.0886119692974947","0.0721658196919699","0.10505811890302","5"
"5 on Scale 1 to 10","2010","no migration background","2379","0.12607619871344","0.121473017905885","0.130679379520995","5"
"5 on Scale 1 to 10","2010","direct migration background","326","0.105576038936611","0.0944034278727359","0.116748650000486","5"
"6 on Scale 1 to 10","2010","direct migration background","289","0.0974949692314537","0.0867100671838185","0.108279871279089","6"
"6 on Scale 1 to 10","2010","indirect migration background","109","0.0974828838856539","0.0803173114861633","0.114648456285144","6"
"6 on Scale 1 to 10","2010","no migration background","2083","0.107184315098548","0.102894375067175","0.111474255129921","6"
"7 on Scale 1 to 10","2010","indirect migration background","166","0.159241193553573","0.138065882109733","0.180416504997413","7"
"7 on Scale 1 to 10","2010","direct migration background","433","0.153954862124386","0.140833051744378","0.167076672504394","7"
"7 on Scale 1 to 10","2010","no migration background","3081","0.140578792589088","0.135758563995455","0.145399021182721","7"
"8 on Scale 1 to 10","2010","indirect migration background","227","0.203408060189279","0.180112754433641","0.226703365944918","8"
"8 on Scale 1 to 10","2010","direct migration background","577","0.20249568442552","0.187884860976243","0.217106507874798","8"
"8 on Scale 1 to 10","2010","no migration background","4198","0.215982334818183","0.210275743951926","0.221688925684439","8"
"9 on Scale 1 to 10","2010","direct migration background","375","0.128831683495448","0.116651252293987","0.141012114696908","9"
"9 on Scale 1 to 10","2010","indirect migration background","147","0.142285589861744","0.122068520799242","0.162502658924246","9"
"9 on Scale 1 to 10","2010","no migration background","2582","0.128490066946935","0.123849450815098","0.133130683078773","9"
"0 Completely dissatisfied","2011","indirect migration background","6","","","","0"
"0 Completely dissatisfied","2011","direct migration background","25","","","","0"
"0 Completely dissatisfied","2011","no migration background","156","0.00844228474969992","0.00722669316389484","0.009657876335505","0"
"1 on Scale 1 to 10","2011","indirect migration background","17","","","","1"
"1 on Scale 1 to 10","2011","direct migration background","32","0.0113868019009772","0.00753320316977306","0.0152404006321813","1"
"1 on Scale 1 to 10","2011","no migration background","243","0.01248600689831","0.0110107009194148","0.0139613128772052","1"
"10 Completely satisfied","2011","direct migration background","395","0.111207693514729","0.099788906677794","0.122626480351665","10"
"10 Completely satisfied","2011","indirect migration background","172","0.126327979576553","0.107678349271235","0.144977609881871","10"
"10 Completely satisfied","2011","no migration background","2481","0.110692368154443","0.106523832339998","0.114860903968889","10"
"2 on Scale 1 to 10","2011","indirect migration background","35","0.0294926436273708","0.0199952922607327","0.038989994994009","2"
"2 on Scale 1 to 10","2011","direct migration background","99","0.0421171936874076","0.0348219751269343","0.0494124122478809","2"
"2 on Scale 1 to 10","2011","no migration background","643","0.0332651523149824","0.0308825742832546","0.0356477303467103","2"
"3 on Scale 1 to 10","2011","indirect migration background","57","0.0503268660994086","0.0380543599637247","0.0625993722350925","3"
"3 on Scale 1 to 10","2011","direct migration background","155","0.0589277268444588","0.0503746231185671","0.0674808305703506","3"
"3 on Scale 1 to 10","2011","no migration background","1208","0.0590470244447034","0.0559153135974191","0.0621787352919878","3"
"4 on Scale 1 to 10","2011","direct migration background","174","0.0647395554454632","0.0558023128736878","0.0736767980172387","4"
"4 on Scale 1 to 10","2011","indirect migration background","72","0.0483030983729486","0.0362670739445139","0.0603391228013833","4"
"4 on Scale 1 to 10","2011","no migration background","1393","0.0676399252326555","0.0643034179165507","0.0709764325487603","4"
"5 on Scale 1 to 10","2011","indirect migration background","136","0.0834785107294206","0.0679508901454648","0.0990061313133764","5"
"5 on Scale 1 to 10","2011","direct migration background","373","0.137976911789163","0.12545083514101","0.150502988437317","5"
"5 on Scale 1 to 10","2011","no migration background","2549","0.12260603564986","0.118248389774121","0.1269636815256","5"
"6 on Scale 1 to 10","2011","direct migration background","299","0.100919661821282","0.0899791018999545","0.11186022174261","6"
"6 on Scale 1 to 10","2011","indirect migration background","132","0.105222794824982","0.087997819417137","0.122447770232826","6"
"6 on Scale 1 to 10","2011","no migration background","2265","0.102321782258395","0.098295139697229","0.106348424819562","6"
"7 on Scale 1 to 10","2011","direct migration background","414","0.138187654622845","0.125653548017622","0.150721761228067","7"
"7 on Scale 1 to 10","2011","indirect migration background","172","0.16767409922957","0.146702771178393","0.188645427280748","7"
"7 on Scale 1 to 10","2011","no migration background","3349","0.15055350996264","0.145802213346417","0.155304806578864","7"
"8 on Scale 1 to 10","2011","indirect migration background","243","0.195528950869699","0.173264756591839","0.217793145147559","8"
"8 on Scale 1 to 10","2011","direct migration background","570","0.202750797322453","0.188148178867784","0.217353415777122","8"
"8 on Scale 1 to 10","2011","no migration background","4615","0.205460079398799","0.200091983383292","0.210828175414306","8"
"9 on Scale 1 to 10","2011","direct migration background","376","0.123676488633623","0.111719323947783","0.135633653319464","9"
"9 on Scale 1 to 10","2011","indirect migration background","177","0.179482920324497","0.157940146857614","0.20102569379138","9"
"9 on Scale 1 to 10","2011","no migration background","2860","0.12748583093551","0.123054686649171","0.131916975221849","9"
"0 Completely dissatisfied","2012","direct migration background","20","","","","0"
"0 Completely dissatisfied","2012","indirect migration background","13","","","","0"
"0 Completely dissatisfied","2012","no migration background","169","0.00940336892683364","0.00813867379546344","0.0106680640582038","0"
"1 on Scale 1 to 10","2012","direct migration background","25","","","","1"
"1 on Scale 1 to 10","2012","indirect migration background","10","","","","1"
"1 on Scale 1 to 10","2012","no migration background","247","0.0125127582882986","0.0110561661554549","0.0139693504211424","1"
"10 Completely satisfied","2012","direct migration background","378","0.114962595103695","0.103375192929769","0.126549997277622","10"
"10 Completely satisfied","2012","indirect migration background","149","0.115610720589219","0.0977192269484067","0.133502214230031","10"
"10 Completely satisfied","2012","no migration background","2464","0.10859649730688","0.104519496826169","0.112673497787592","10"
"2 on Scale 1 to 10","2012","direct migration background","93","0.0410783243764884","0.0338684961783969","0.0482881525745799","2"
"2 on Scale 1 to 10","2012","indirect migration background","37","0.0165504540115403","0.00941195657895535","0.0236889514441252","2"
"2 on Scale 1 to 10","2012","no migration background","634","0.0304642860107529","0.028212261601454","0.0327163104200518","2"
"3 on Scale 1 to 10","2012","no migration background","1280","0.0584902366397168","0.055415203582474","0.0615652696969596","3"
"3 on Scale 1 to 10","2012","direct migration background","162","0.0641443066720915","0.0552438869108896","0.0730447264332934","3"
"3 on Scale 1 to 10","2012","indirect migration background","69","0.0673892288456022","0.0533620198899173","0.081416437801287","3"
"4 on Scale 1 to 10","2012","direct migration background","173","0.0616061435190997","0.0528717736685514","0.0703405133696481","4"
"4 on Scale 1 to 10","2012","indirect migration background","82","0.0628941340503059","0.0493102111213645","0.0764780569792474","4"
"4 on Scale 1 to 10","2012","no migration background","1387","0.064789161208472","0.0615636271635841","0.0680146952533599","4"
"5 on Scale 1 to 10","2012","direct migration background","330","0.115744520745962","0.104122916328462","0.127366125163463","5"
"5 on Scale 1 to 10","2012","indirect migration background","136","0.12527666746398","0.106754310007897","0.143799024920063","5"
"5 on Scale 1 to 10","2012","no migration background","2611","0.123461679112399","0.119150984774541","0.127772373450256","5"
"6 on Scale 1 to 10","2012","direct migration background","326","0.109384842003131","0.0980464726191788","0.120723211387082","6"
"6 on Scale 1 to 10","2012","indirect migration background","138","0.089790141042752","0.0737941591382292","0.105786122947275","6"
"6 on Scale 1 to 10","2012","no migration background","2385","0.104692515223313","0.10068071211801","0.108704318328616","6"
"7 on Scale 1 to 10","2012","direct migration background","426","0.135248979476504","0.12282560637305","0.147672352579957","7"
"7 on Scale 1 to 10","2012","indirect migration background","191","0.152860318454091","0.132725361645523","0.172995275262659","7"
"7 on Scale 1 to 10","2012","no migration background","3541","0.155568519812967","0.150819119755883","0.160317919870052","7"
"8 on Scale 1 to 10","2012","direct migration background","611","0.215731439941583","0.200789186029176","0.230673693853991","8"
"8 on Scale 1 to 10","2012","indirect migration background","236","0.208273725526171","0.185552561267264","0.230994889785077","8"
"8 on Scale 1 to 10","2012","no migration background","4729","0.207030247035567","0.201720902644341","0.212339591426793","8"
"9 on Scale 1 to 10","2012","direct migration background","367","0.128558781444091","0.11639980797326","0.140717754914921","9"
"9 on Scale 1 to 10","2012","no migration background","2925","0.1249907304348","0.120657209333478","0.129324251536121","9"
"9 on Scale 1 to 10","2012","indirect migration background","166","0.148034609119402","0.128163668902015","0.16790554933679","9"
"0 Completely dissatisfied","2013","direct migration background","29","","","","0"
"0 Completely dissatisfied","2013","indirect migration background","7","","","","0"
"0 Completely dissatisfied","2013","no migration background","138","0.00791461533804024","0.00673998149086797","0.0090892491852125","0"
"1 on Scale 1 to 10","2013","direct migration background","27","","","","1"
"1 on Scale 1 to 10","2013","indirect migration background","13","","","","1"
"1 on Scale 1 to 10","2013","no migration background","221","0.0109597555310004","0.00957962394891513","0.0123398871130857","1"
"10 Completely satisfied","2013","direct migration background","326","0.116479572164844","0.104376940117475","0.128582204212213","10"
"10 Completely satisfied","2013","indirect migration background","135","0.115482749595938","0.0974298669493539","0.133535632242523","10"
"10 Completely satisfied","2013","no migration background","2255","0.100840307477651","0.0968486931338802","0.104831921821422","10"
"2 on Scale 1 to 10","2013","direct migration background","93","0.0459933010986038","0.0380907074401062","0.0538958947571015","2"
"2 on Scale 1 to 10","2013","indirect migration background","34","0.0223174475138396","0.0139737982232647","0.0306610968044144","2"
"2 on Scale 1 to 10","2013","no migration background","677","0.0339848707765429","0.0315830098648178","0.0363867316882679","2"
"3 on Scale 1 to 10","2013","direct migration background","136","0.0532711869263575","0.04479880289877","0.061743570953945","3"
"3 on Scale 1 to 10","2013","indirect migration background","66","0.0520720027793194","0.0395225536157851","0.0646214519428536","3"
"3 on Scale 1 to 10","2013","no migration background","1195","0.0599175285901802","0.0567714251161826","0.0630636320641779","3"
"4 on Scale 1 to 10","2013","direct migration background","166","0.0714319876936763","0.0617157109582271","0.0811482644291255","4"
"4 on Scale 1 to 10","2013","no migration background","1481","0.0691762036036727","0.0658124422261422","0.0725399649812031","4"
"4 on Scale 1 to 10","2013","indirect migration background","68","0.0443009715363939","0.0326784048927892","0.0559235381799986","4"
"5 on Scale 1 to 10","2013","direct migration background","329","0.128780165546394","0.116143426555289","0.141416904537499","5"
"5 on Scale 1 to 10","2013","indirect migration background","142","0.121225934072581","0.102789741621579","0.139662126523583","5"
"5 on Scale 1 to 10","2013","no migration background","2430","0.113088533749849","0.108890339781478","0.11728672771822","5"
"6 on Scale 1 to 10","2013","direct migration background","273","0.0957227226788456","0.0846231827147956","0.106822262642896","6"
"6 on Scale 1 to 10","2013","indirect migration background","146","0.113078141395456","0.0951899325114374","0.130966350279474","6"
"6 on Scale 1 to 10","2013","no migration background","2362","0.100991865333679","0.0969975891895536","0.104986141477805","6"
"7 on Scale 1 to 10","2013","direct migration background","420","0.151237691263273","0.13772102126234","0.164754361264207","7"
"7 on Scale 1 to 10","2013","indirect migration background","186","0.160241617046138","0.139521143289784","0.180962090802492","7"
"7 on Scale 1 to 10","2013","no migration background","3457","0.156505096736037","0.151688741038713","0.161321452433362","7"
"8 on Scale 1 to 10","2013","direct migration background","563","0.205313958673268","0.190075056557384","0.220552860789152","8"
"8 on Scale 1 to 10","2013","indirect migration background","237","0.203486873638962","0.180746399479667","0.226227347798258","8"
"8 on Scale 1 to 10","2013","no migration background","4672","0.212776819602304","0.2073515144279","0.218202124776707","8"
"9 on Scale 1 to 10","2013","no migration background","2973","0.133844403261043","0.129330927185381","0.138357879336705","9"
"9 on Scale 1 to 10","2013","direct migration background","337","0.108037377944083","0.0963260270301863","0.119748728857979","9"
"9 on Scale 1 to 10","2013","indirect migration background","170","0.158066113494352","0.137460135587306","0.178672091401398","9"
"0 Completely dissatisfied","2014","indirect migration background","11","","","","0"
"0 Completely dissatisfied","2014","no migration background","136","0.00646494002887541","0.0053615002508483","0.00756837980690253","0"
"0 Completely dissatisfied","2014","direct migration background","49","0.0123364904335656","0.00931620908230846","0.0153567717848228","0"
"1 on Scale 1 to 10","2014","direct migration background","49","0.0121028669956624","0.00911096697649925","0.0150947670148256","1"
"1 on Scale 1 to 10","2014","indirect migration background","12","","","","1"
"1 on Scale 1 to 10","2014","no migration background","219","0.0120477405107469","0.0105456518457985","0.0135498291756953","1"
"10 Completely satisfied","2014","direct migration background","814","0.148639720716972","0.138906171794943","0.158373269639001","10"
"10 Completely satisfied","2014","indirect migration background","257","0.1255858302838","0.11025573767307","0.140915922894531","10"
"10 Completely satisfied","2014","no migration background","2015","0.100854895160003","0.0967088104579813","0.105000979862025","10"
"2 on Scale 1 to 10","2014","direct migration background","145","0.032101949353363","0.0272788346115654","0.0369250640951606","2"
"2 on Scale 1 to 10","2014","indirect migration background","58","0.0329003045402005","0.0246484522231511","0.04115215685725","2"
"2 on Scale 1 to 10","2014","no migration background","658","0.0367233682284273","0.0341338346129975","0.0393129018438572","2"
"3 on Scale 1 to 10","2014","direct migration background","267","0.0611173638445399","0.0545629321164675","0.0676717955726124","3"
"3 on Scale 1 to 10","2014","indirect migration background","70","0.0418062108756362","0.0325472351875594","0.0510651865637131","3"
"3 on Scale 1 to 10","2014","no migration background","1171","0.0627349641812375","0.0593963916004337","0.0660735367620414","3"
"4 on Scale 1 to 10","2014","indirect migration background","112","0.0551524030801848","0.0445920371811098","0.0657127689792599","4"
"4 on Scale 1 to 10","2014","direct migration background","321","0.075956934963891","0.0687079548975036","0.0832059150302785","4"
"4 on Scale 1 to 10","2014","no migration background","1311","0.067629582922264","0.0641722803900776","0.0710868854544503","4"
"5 on Scale 1 to 10","2014","direct migration background","626","0.121552953072682","0.112611921377034","0.13049398476833","5"
"5 on Scale 1 to 10","2014","indirect migration background","206","0.108117607699692","0.0937522027345576","0.122483012664827","5"
"5 on Scale 1 to 10","2014","no migration background","2307","0.115790144415102","0.11138471486627","0.120195573963933","5"
"6 on Scale 1 to 10","2014","direct migration background","496","0.0988315869500207","0.0906658018083826","0.106997372091659","6"
"6 on Scale 1 to 10","2014","indirect migration background","188","0.0936881863541502","0.0802079626003221","0.107168410107978","6"
"6 on Scale 1 to 10","2014","no migration background","2231","0.106829872391634","0.102576942372683","0.111082802410585","6"
"7 on Scale 1 to 10","2014","direct migration background","701","0.137914637496771","0.128479952591345","0.147349322402197","7"
"7 on Scale 1 to 10","2014","indirect migration background","287","0.167121391918624","0.149862109294304","0.184380674542943","7"
"7 on Scale 1 to 10","2014","no migration background","3264","0.153566501168992","0.148602641981165","0.158530360356819","7"
"8 on Scale 1 to 10","2014","direct migration background","1020","0.184068857379128","0.173464997097923","0.194672717660333","8"
"8 on Scale 1 to 10","2014","indirect migration background","378","0.231911834390777","0.212387202393589","0.251436466387965","8"
"8 on Scale 1 to 10","2014","no migration background","4197","0.204599462906076","0.199045282633386","0.210153643178765","8"
"9 on Scale 1 to 10","2014","direct migration background","643","0.115376638793404","0.106635153583695","0.124118124003113","9"
"9 on Scale 1 to 10","2014","indirect migration background","216","0.129843600799653","0.114293801100977","0.14539340049833","9"
"9 on Scale 1 to 10","2014","no migration background","2756","0.132758528086643","0.128086816532509","0.137430239640777","9"
"0 Completely dissatisfied","2015","indirect migration background","12","","","","0"
"0 Completely dissatisfied","2015","direct migration background","26","","","","0"
"0 Completely dissatisfied","2015","no migration background","131","0.00748758910650229","0.00626773985457633","0.00870743835842826","0"
"1 on Scale 1 to 10","2015","direct migration background","46","0.0169677664490168","0.0131156182206188","0.0208199146774148","1"
"1 on Scale 1 to 10","2015","indirect migration background","8","","","","1"
"1 on Scale 1 to 10","2015","no migration background","186","0.0106693569507455","0.00921554899142385","0.0121231649100672","1"
"10 Completely satisfied","2015","direct migration background","585","0.121533942532775","0.111788129888571","0.131279755176978","10"
"10 Completely satisfied","2015","indirect migration background","220","0.144694044729313","0.127615912758026","0.161772176700601","10"
"10 Completely satisfied","2015","no migration background","1738","0.0915923761163068","0.0875107122447311","0.0956740399878825","10"
"2 on Scale 1 to 10","2015","direct migration background","109","0.0286645318684961","0.0236875756264722","0.03364148811052","2"
"2 on Scale 1 to 10","2015","indirect migration background","38","0.0145959718663791","0.00877389460725299","0.0204180491255052","2"
"2 on Scale 1 to 10","2015","no migration background","541","0.0316698570595162","0.0291918532686999","0.0341478608503325","2"
"3 on Scale 1 to 10","2015","direct migration background","211","0.0632184540721545","0.0559599375258593","0.0704769706184498","3"
"3 on Scale 1 to 10","2015","indirect migration background","76","0.0348591910974296","0.0259547168751714","0.0437636653196877","3"
"3 on Scale 1 to 10","2015","no migration background","1048","0.0580749060085475","0.0547653507966786","0.0613844612204164","3"
"4 on Scale 1 to 10","2015","direct migration background","227","0.0539103259479609","0.047174220111957","0.0606464317839648","4"
"4 on Scale 1 to 10","2015","indirect migration background","92","0.0657181991497917","0.0536890181271241","0.0777473801724593","4"
"4 on Scale 1 to 10","2015","no migration background","1227","0.0690585271490955","0.0654706543778627","0.0726463999203284","4"
"5 on Scale 1 to 10","2015","indirect migration background","191","0.1243812894192","0.108360300031258","0.140402278807142","5"
"5 on Scale 1 to 10","2015","no migration background","2143","0.116274304963071","0.111738359683993","0.12081025024215","5"
"5 on Scale 1 to 10","2015","direct migration background","525","0.134197277499315","0.124030388120996","0.144364166877634","5"
"6 on Scale 1 to 10","2015","direct migration background","476","0.105716916720217","0.0965459203006127","0.114887913139822","6"
"6 on Scale 1 to 10","2015","indirect migration background","177","0.111381963144412","0.0961091413280608","0.126654784960763","6"
"6 on Scale 1 to 10","2015","no migration background","2200","0.108515840962138","0.104114646328951","0.112917035595325","6"
"7 on Scale 1 to 10","2015","direct migration background","619","0.138079264536932","0.127789518192113","0.148369010881752","7"
"7 on Scale 1 to 10","2015","indirect migration background","269","0.165250629883919","0.147220290537017","0.183280969230821","7"
"7 on Scale 1 to 10","2015","no migration background","3224","0.161980246085855","0.156766794504834","0.167193697666876","7"
"8 on Scale 1 to 10","2015","direct migration background","938","0.213505077816454","0.201282611819466","0.225727543813442","8"
"8 on Scale 1 to 10","2015","indirect migration background","335","0.190595670366129","0.171528178674496","0.209663162057762","8"
"8 on Scale 1 to 10","2015","no migration background","4181","0.212790870600044","0.206999401467424","0.218582339732663","8"
"9 on Scale 1 to 10","2015","direct migration background","556","0.115900625544698","0.106352893905978","0.125448357183418","9"
"9 on Scale 1 to 10","2015","indirect migration background","212","0.140820596611494","0.123934498530737","0.157706694692251","9"
"9 on Scale 1 to 10","2015","no migration background","2566","0.131886124998178","0.127098114519851","0.136674135476505","9"
"0 Completely dissatisfied","2016","direct migration background","33","0.00844122619670871","0.00585226684559403","0.0110301855478234","0"
"0 Completely dissatisfied","2016","indirect migration background","14","","","","0"
"0 Completely dissatisfied","2016","no migration background","122","0.0078669049696609","0.0065733340454006","0.0091604758939212","0"
"1 on Scale 1 to 10","2016","direct migration background","44","0.0114865995678652","0.00847116261200804","0.0145020365237225","1"
"1 on Scale 1 to 10","2016","no migration background","189","0.0110419597670283","0.00951187554111658","0.01257204399294","1"
"1 on Scale 1 to 10","2016","indirect migration background","21","","","","1"
"10 Completely satisfied","2016","direct migration background","672","0.120431080282257","0.111220914231023","0.129641246333492","10"
"10 Completely satisfied","2016","indirect migration background","191","0.118652934336746","0.10254368380282","0.134762184870672","10"
"10 Completely satisfied","2016","no migration background","1534","0.0862958367120283","0.0821843295722816","0.0904073438517751","10"
"2 on Scale 1 to 10","2016","direct migration background","144","0.031744811193968","0.026783522232374","0.036706100155562","2"
"2 on Scale 1 to 10","2016","indirect migration background","42","0.0224969084094794","0.0151096532034701","0.0298841636154886","2"
