"plh0172","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2010","35-65 y.","middle vocational","807","0.120912756929679","0.113082734120987","0.128742779738371","9"
"9 on Scale 1 to 10","2010","35-65 y.","vocational + Abi","142","0.161765693733655","0.139089545035767","0.184441842431542","9"
"9 on Scale 1 to 10","2010","35-65 y.","higher vocational","127","0.08764862703751","0.0709602555564074","0.104336998518613","9"
"9 on Scale 1 to 10","2010","66 and older","higher education","127","0.144738558094612","0.121777791191806","0.167699324997418","9"
"9 on Scale 1 to 10","2010","35-65 y.","in school","","","","","9"
"9 on Scale 1 to 10","2010","35-65 y.","higher education","511","0.133083997504324","0.121920027949053","0.144247967059595","9"
"9 on Scale 1 to 10","2010","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","2010","66 and older","inadequately","1","","","","9"
"9 on Scale 1 to 10","2010","66 and older","general elemantary","53","0.102543504540156","0.0786839093259543","0.126403099754358","9"
"9 on Scale 1 to 10","2010","66 and older","middle vocational","228","0.116502872839288","0.102735159109777","0.130270586568799","9"
"9 on Scale 1 to 10","2010","66 and older","vocational + Abi","14","","","","9"
"9 on Scale 1 to 10","2010","66 and older","higher vocational","35","0.114866390874744","0.0798756085078218","0.149857173241665","9"
"0 Completely dissatisfied","2011","35-65 y.","general elemantary","14","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","middle vocational","61","0.00971988213075128","0.00749519853790853","0.011944565723594","0"
"0 Completely dissatisfied","2011","16-34 y.","general elemantary","5","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","middle vocational","14","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","2011","66 and older","in school","","","","","0"
"0 Completely dissatisfied","2011","66 and older","inadequately","","","","","0"
"0 Completely dissatisfied","2011","66 and older","higher vocational","1","","","","0"
"0 Completely dissatisfied","2011","66 and older","higher education","3","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","in school","1","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","inadequately","1","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","higher education","2","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","inadequately","6","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","vocational + Abi","7","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","higher vocational","11","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","higher education","14","","","","0"
"0 Completely dissatisfied","2011","66 and older","general elemantary","8","","","","0"
"0 Completely dissatisfied","2011","66 and older","middle vocational","30","0.0139914531353922","0.00922842197636803","0.0187544842944164","0"
"0 Completely dissatisfied","2011","66 and older","vocational + Abi","1","","","","0"
"1 on Scale 1 to 10","2011","16-34 y.","in school","2","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","inadequately","4","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","general elemantary","6","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","middle vocational","24","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","5","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","higher vocational","3","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","higher education","4","","","","1"
"1 on Scale 1 to 10","2011","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","2011","66 and older","inadequately","1","","","","1"
"1 on Scale 1 to 10","2011","66 and older","general elemantary","16","","","","1"
"1 on Scale 1 to 10","2011","66 and older","middle vocational","37","0.0170692900402985","0.0118166111411995","0.0223219689393975","1"
"1 on Scale 1 to 10","2011","35-65 y.","general elemantary","12","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","middle vocational","103","0.0167638891793517","0.0138526691969454","0.0196751091617581","1"
"1 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","10","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","higher vocational","11","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","higher education","32","0.00619668918227561","0.00373820308606224","0.00865517527848898","1"
"1 on Scale 1 to 10","2011","66 and older","vocational + Abi","3","","","","1"
"1 on Scale 1 to 10","2011","66 and older","higher vocational","6","","","","1"
"1 on Scale 1 to 10","2011","66 and older","higher education","8","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","in school","","","","","1"
"10 Completely satisfied","2011","16-34 y.","in school","71","0.165670071916539","0.130570614943927","0.20076952888915","10"
"10 Completely satisfied","2011","16-34 y.","inadequately","26","","","","10"
"10 Completely satisfied","2011","16-34 y.","general elemantary","156","0.15788404543472","0.13436052532007","0.18140756554937","10"
"10 Completely satisfied","2011","16-34 y.","middle vocational","372","0.132227854986888","0.119727830117383","0.144727879856394","10"
"10 Completely satisfied","2011","16-34 y.","vocational + Abi","64","0.130877603148998","0.102818438550127","0.158936767747869","10"
"10 Completely satisfied","2011","16-34 y.","higher vocational","16","","","","10"
"10 Completely satisfied","2011","16-34 y.","higher education","112","0.136080313679163","0.113309772649523","0.158850854708802","10"
"10 Completely satisfied","2011","35-65 y.","in school","","","","","10"
"10 Completely satisfied","2011","35-65 y.","inadequately","30","0.126929870124045","0.0774669274848859","0.176392812763204","10"
"10 Completely satisfied","2011","35-65 y.","general elemantary","115","0.0883764037080964","0.0706595917820135","0.106093215634179","10"
"10 Completely satisfied","2011","35-65 y.","middle vocational","821","0.0977674614338404","0.0910328098108572","0.104502113056824","10"
"10 Completely satisfied","2011","35-65 y.","vocational + Abi","143","0.119836514311842","0.101329686828852","0.138343341794832","10"
"10 Completely satisfied","2011","35-65 y.","higher vocational","107","0.0670240455516761","0.0528043461659705","0.0812437449373817","10"
"10 Completely satisfied","2011","35-65 y.","higher education","460","0.118323294070333","0.108204529542593","0.128442058598073","10"
"10 Completely satisfied","2011","66 and older","in school","","","","","10"
"10 Completely satisfied","2011","66 and older","inadequately","3","","","","10"
"10 Completely satisfied","2011","66 and older","general elemantary","57","0.0724951327514354","0.0531330976346636","0.0918571678682073","10"
"10 Completely satisfied","2011","66 and older","middle vocational","236","0.102469756248439","0.0901717681265564","0.114767744370322","10"
"10 Completely satisfied","2011","66 and older","vocational + Abi","13","","","","10"
"10 Completely satisfied","2011","66 and older","higher vocational","34","0.145306054502374","0.10784708709003","0.182765021914719","10"
"10 Completely satisfied","2011","66 and older","higher education","106","0.119768104862281","0.0994707020091955","0.140065507715366","10"
"2 on Scale 1 to 10","2011","66 and older","higher vocational","12","","","","2"
"2 on Scale 1 to 10","2011","66 and older","higher education","37","0.0586287602774977","0.0439426376390709","0.0733148829159245","2"
"2 on Scale 1 to 10","2011","16-34 y.","general elemantary","25","","","","2"
"2 on Scale 1 to 10","2011","16-34 y.","middle vocational","69","0.0210817910371648","0.015780599407617","0.0263829826667126","2"
"2 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","7","","","","2"
"2 on Scale 1 to 10","2011","16-34 y.","higher vocational","3","","","","2"
"2 on Scale 1 to 10","2011","16-34 y.","higher education","20","","","","2"
"2 on Scale 1 to 10","2011","35-65 y.","in school","","","","","2"
"2 on Scale 1 to 10","2011","35-65 y.","inadequately","10","","","","2"
"2 on Scale 1 to 10","2011","66 and older","in school","","","","","2"
"2 on Scale 1 to 10","2011","66 and older","inadequately","","","","","2"
"2 on Scale 1 to 10","2011","66 and older","general elemantary","32","0.0428884925395884","0.0277601921314332","0.0580167929477435","2"
"2 on Scale 1 to 10","2011","66 and older","middle vocational","93","0.0392936782124897","0.0314147283259353","0.0471726280990442","2"
"2 on Scale 1 to 10","2011","66 and older","vocational + Abi","2","","","","2"
"2 on Scale 1 to 10","2011","16-34 y.","in school","7","","","","2"
"2 on Scale 1 to 10","2011","16-34 y.","inadequately","6","","","","2"
"2 on Scale 1 to 10","2011","35-65 y.","general elemantary","49","0.0637384213748231","0.0484905617237906","0.0789862810258556","2"
"2 on Scale 1 to 10","2011","35-65 y.","middle vocational","239","0.0375846370413875","0.0332719774796664","0.0418972966031086","2"
"2 on Scale 1 to 10","2011","35-65 y.","higher education","93","0.0263899166275534","0.0213682344700976","0.0314115987850093","2"
"2 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","24","","","","2"
"2 on Scale 1 to 10","2011","35-65 y.","higher vocational","35","0.0403381476428573","0.0291500316047323","0.0515262636809823","2"
"3 on Scale 1 to 10","2011","35-65 y.","general elemantary","65","0.061310335460023","0.0463363468728924","0.0762843240471536","3"
"3 on Scale 1 to 10","2011","35-65 y.","middle vocational","473","0.0651314678457809","0.0595360899027175","0.0707268457888443","3"
"3 on Scale 1 to 10","2011","66 and older","in school","","","","","3"
"3 on Scale 1 to 10","2011","66 and older","inadequately","1","","","","3"
"3 on Scale 1 to 10","2011","16-34 y.","general elemantary","46","0.0467371104722545","0.0331200140424618","0.0603542069020471","3"
"3 on Scale 1 to 10","2011","16-34 y.","middle vocational","120","0.0330935330427894","0.0264925236957178","0.039694542389861","3"
"3 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","25","","","","3"
"3 on Scale 1 to 10","2011","16-34 y.","in school","14","","","","3"
"3 on Scale 1 to 10","2011","66 and older","general elemantary","67","0.10654661896961","0.0835086459771689","0.12958459196205","3"
"3 on Scale 1 to 10","2011","66 and older","higher vocational","25","","","","3"
"3 on Scale 1 to 10","2011","66 and older","higher education","40","0.0451556955146583","0.0321751220025785","0.058136269026738","3"
"3 on Scale 1 to 10","2011","35-65 y.","in school","","","","","3"
"3 on Scale 1 to 10","2011","35-65 y.","higher vocational","61","0.0640626781958443","0.0501386209880651","0.0779867354036235","3"
"3 on Scale 1 to 10","2011","35-65 y.","higher education","184","0.0550356645932662","0.047891236050158","0.0621800931363745","3"
"3 on Scale 1 to 10","2011","16-34 y.","inadequately","19","","","","3"
"3 on Scale 1 to 10","2011","16-34 y.","higher vocational","8","","","","3"
"3 on Scale 1 to 10","2011","16-34 y.","higher education","37","0.0413109420730705","0.0280946250309724","0.0545272591151687","3"
"3 on Scale 1 to 10","2011","35-65 y.","inadequately","13","","","","3"
"3 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","62","0.0521782963511706","0.0395057470111213","0.0648508456912199","3"
"3 on Scale 1 to 10","2011","66 and older","middle vocational","134","0.0701407933750344","0.0597844699113707","0.0804971168386981","3"
"3 on Scale 1 to 10","2011","66 and older","vocational + Abi","5","","","","3"
"4 on Scale 1 to 10","2011","16-34 y.","in school","14","","","","4"
"4 on Scale 1 to 10","2011","16-34 y.","inadequately","8","","","","4"
"4 on Scale 1 to 10","2011","16-34 y.","general elemantary","58","0.055571509323105","0.0407920727955256","0.0703509458506843","4"
"4 on Scale 1 to 10","2011","16-34 y.","middle vocational","153","0.0544116485783156","0.0460412999490459","0.0627819972075853","4"
"4 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","35","0.055716954705263","0.0366339665328069","0.0747999428777192","4"
"4 on Scale 1 to 10","2011","16-34 y.","higher vocational","8","","","","4"
"4 on Scale 1 to 10","2011","16-34 y.","higher education","42","0.0516587774306019","0.036959587893729","0.0663579669674748","4"
"4 on Scale 1 to 10","2011","35-65 y.","in school","","","","","4"
"4 on Scale 1 to 10","2011","35-65 y.","inadequately","16","","","","4"
"4 on Scale 1 to 10","2011","35-65 y.","general elemantary","84","0.0947680106700758","0.0764861471685622","0.113049874171589","4"
"4 on Scale 1 to 10","2011","35-65 y.","middle vocational","526","0.0755875735925258","0.0695935725732384","0.0815815746118132","4"
"4 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","65","0.0412507874842947","0.0299183234168977","0.0525832515516917","4"
"4 on Scale 1 to 10","2011","35-65 y.","higher vocational","72","0.0546495718990414","0.0417245982776613","0.0675745455204216","4"
"4 on Scale 1 to 10","2011","35-65 y.","higher education","220","0.0549206222676224","0.0477832302907365","0.0620580142445083","4"
"4 on Scale 1 to 10","2011","66 and older","in school","","","","","4"
"4 on Scale 1 to 10","2011","66 and older","inadequately","6","","","","4"
"4 on Scale 1 to 10","2011","66 and older","general elemantary","48","0.0750474677999979","0.0553746656398576","0.0947202699601381","4"
"4 on Scale 1 to 10","2011","66 and older","middle vocational","161","0.0710691347755394","0.0606497066660088","0.08148856288507","4"
"4 on Scale 1 to 10","2011","66 and older","vocational + Abi","12","","","","4"
"4 on Scale 1 to 10","2011","66 and older","higher vocational","23","","","","4"
"4 on Scale 1 to 10","2011","66 and older","higher education","67","0.0786212191021008","0.0617960157401127","0.095446422464089","4"
"5 on Scale 1 to 10","2011","16-34 y.","in school","37","0.0640743608121185","0.0409551891573407","0.0871935324668963","5"
"5 on Scale 1 to 10","2011","16-34 y.","inadequately","16","","","","5"
"5 on Scale 1 to 10","2011","16-34 y.","general elemantary","107","0.0971396599059818","0.0780342738421816","0.116245045969782","5"
"5 on Scale 1 to 10","2011","16-34 y.","middle vocational","324","0.0902583999589171","0.0796841544306565","0.100832645487178","5"
"5 on Scale 1 to 10","2011","35-65 y.","general elemantary","148","0.17077583905363","0.147287147699735","0.194264530407524","5"
"5 on Scale 1 to 10","2011","35-65 y.","middle vocational","961","0.136314349202061","0.128533851796755","0.144094846607366","5"
"5 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","117","0.112796315994214","0.0947696735473069","0.130822958441122","5"
"5 on Scale 1 to 10","2011","35-65 y.","higher vocational","153","0.16257492497473","0.141593275261558","0.183556574687902","5"
"5 on Scale 1 to 10","2011","35-65 y.","higher education","361","0.103018756955726","0.0934954558985101","0.112542058012942","5"
"5 on Scale 1 to 10","2011","66 and older","in school","","","","","5"
"5 on Scale 1 to 10","2011","66 and older","inadequately","8","","","","5"
"5 on Scale 1 to 10","2011","66 and older","higher vocational","40","0.116127857305699","0.0820735883197685","0.150182126291629","5"
"5 on Scale 1 to 10","2011","66 and older","higher education","107","0.110685589904251","0.091072566848655","0.130298612959848","5"
"5 on Scale 1 to 10","2011","16-34 y.","higher vocational","14","","","","5"
"5 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","51","0.0631209234804851","0.04288933226174","0.0833525146992302","5"
"5 on Scale 1 to 10","2011","66 and older","vocational + Abi","11","","","","5"
"5 on Scale 1 to 10","2011","16-34 y.","higher education","64","0.06395744103359","0.0477082273194959","0.080206654747684","5"
"5 on Scale 1 to 10","2011","35-65 y.","in school","","","","","5"
"5 on Scale 1 to 10","2011","35-65 y.","inadequately","25","","","","5"
"5 on Scale 1 to 10","2011","66 and older","general elemantary","123","0.187275117864687","0.158144459652625","0.216405776076748","5"
"5 on Scale 1 to 10","2011","66 and older","middle vocational","326","0.138221188437433","0.124225415463836","0.15221696141103","5"
"6 on Scale 1 to 10","2011","16-34 y.","in school","46","0.116980341062113","0.0866378604008066","0.14732282172342","6"
"6 on Scale 1 to 10","2011","16-34 y.","inadequately","12","","","","6"
"6 on Scale 1 to 10","2011","16-34 y.","general elemantary","83","0.0986963930843813","0.0794551362894379","0.117937649879325","6"
"6 on Scale 1 to 10","2011","16-34 y.","middle vocational","315","0.121824346114482","0.109754428970196","0.133894263258767","6"
"6 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","68","0.0801761019702205","0.0575829713716966","0.102769232568744","6"
"6 on Scale 1 to 10","2011","16-34 y.","higher vocational","16","","","","6"
"6 on Scale 1 to 10","2011","16-34 y.","higher education","77","0.0715620155391107","0.0544438687744654","0.0886801623037559","6"
"6 on Scale 1 to 10","2011","35-65 y.","general elemantary","105","0.120718622282932","0.10038284829899","0.141054396266873","6"
"6 on Scale 1 to 10","2011","35-65 y.","middle vocational","747","0.0935178095820259","0.0869156575055862","0.100119961658466","6"
"6 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","133","0.115740456394197","0.0975103924556721","0.133970520332721","6"
"6 on Scale 1 to 10","2011","35-65 y.","higher vocational","124","0.0888941365639648","0.0727110689198894","0.10507720420804","6"
"6 on Scale 1 to 10","2011","35-65 y.","higher education","441","0.101557325303368","0.0920941149569547","0.111020535649781","6"
"6 on Scale 1 to 10","2011","66 and older","in school","","","","","6"
"6 on Scale 1 to 10","2011","66 and older","inadequately","6","","","","6"
"6 on Scale 1 to 10","2011","66 and older","general elemantary","71","0.109969775711279","0.0866095235089935","0.133330027913564","6"
"6 on Scale 1 to 10","2011","66 and older","middle vocational","255","0.119691085921526","0.106527926983465","0.132854244859586","6"
"6 on Scale 1 to 10","2011","66 and older","higher vocational","39","0.102655006014993","0.0703939617491943","0.134916050280792","6"
"6 on Scale 1 to 10","2011","66 and older","higher education","90","0.0850988371291848","0.0676558751295178","0.102541799128852","6"
"6 on Scale 1 to 10","2011","35-65 y.","in school","","","","","6"
"6 on Scale 1 to 10","2011","66 and older","vocational + Abi","9","","","","6"
"6 on Scale 1 to 10","2011","35-65 y.","inadequately","13","","","","6"
"7 on Scale 1 to 10","2011","16-34 y.","in school","52","0.128237079002943","0.096671376362203","0.159802781643682","7"
"7 on Scale 1 to 10","2011","16-34 y.","inadequately","13","","","","7"
"7 on Scale 1 to 10","2011","16-34 y.","general elemantary","126","0.140586730342085","0.118162350908971","0.163011109775199","7"
"7 on Scale 1 to 10","2011","16-34 y.","middle vocational","452","0.166798052332166","0.153041260241041","0.180554844423291","7"
"7 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","98","0.16468959940879","0.133832249126611","0.195546949690968","7"
"7 on Scale 1 to 10","2011","16-34 y.","higher vocational","32","0.140782051348918","0.0891048742817083","0.192459228416128","7"
"7 on Scale 1 to 10","2011","16-34 y.","higher education","178","0.19571183536225","0.169363486965577","0.222060183758924","7"
"7 on Scale 1 to 10","2011","35-65 y.","in school","","","","","7"
"7 on Scale 1 to 10","2011","35-65 y.","inadequately","19","","","","7"
"7 on Scale 1 to 10","2011","35-65 y.","general elemantary","133","0.13016078920647","0.10915837541947","0.151163202993471","7"
"7 on Scale 1 to 10","2011","35-65 y.","middle vocational","1059","0.140853604917692","0.132965434363136","0.148741775472247","7"
"7 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","199","0.163323967525298","0.142259070348199","0.184388864702398","7"
"7 on Scale 1 to 10","2011","35-65 y.","higher vocational","207","0.166856799924931","0.145655052678979","0.188058547170882","7"
"7 on Scale 1 to 10","2011","35-65 y.","higher education","653","0.186552000789904","0.174347991385739","0.19875601019407","7"
"7 on Scale 1 to 10","2011","66 and older","in school","","","","","7"
"7 on Scale 1 to 10","2011","66 and older","inadequately","8","","","","7"
"7 on Scale 1 to 10","2011","66 and older","general elemantary","87","0.1233753477106","0.0988192408449091","0.147931454576291","7"
"7 on Scale 1 to 10","2011","66 and older","middle vocational","349","0.14014791569526","0.126070696676258","0.154225134714263","7"
"7 on Scale 1 to 10","2011","66 and older","vocational + Abi","14","","","","7"
"7 on Scale 1 to 10","2011","66 and older","higher vocational","51","0.126399233885027","0.091077878821226","0.161720588948829","7"
"7 on Scale 1 to 10","2011","66 and older","higher education","131","0.115357987145252","0.0953879465709542","0.135328027719549","7"
"8 on Scale 1 to 10","2011","16-34 y.","general elemantary","170","0.187380305684544","0.162206267662282","0.212554343706807","8"
"8 on Scale 1 to 10","2011","16-34 y.","middle vocational","552","0.204156379679243","0.189281896139871","0.219030863218616","8"
"8 on Scale 1 to 10","2011","66 and older","in school","","","","","8"
"8 on Scale 1 to 10","2011","66 and older","inadequately","8","","","","8"
"8 on Scale 1 to 10","2011","16-34 y.","in school","89","0.206880658519808","0.168638828093387","0.245122488946228","8"
"8 on Scale 1 to 10","2011","16-34 y.","inadequately","22","","","","8"
"8 on Scale 1 to 10","2011","35-65 y.","general elemantary","178","0.18476937032614","0.160544310000877","0.208994430651403","8"
"8 on Scale 1 to 10","2011","35-65 y.","middle vocational","1579","0.210713349120311","0.201465896249733","0.21996080199089","8"
"8 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","242","0.203582046012601","0.180636627836022","0.22652746418918","8"
"8 on Scale 1 to 10","2011","35-65 y.","higher vocational","248","0.215669765205018","0.192282255440093","0.239057274969944","8"
"8 on Scale 1 to 10","2011","35-65 y.","higher education","919","0.224218719852186","0.211152701538668","0.237284738165704","8"
"8 on Scale 1 to 10","2011","66 and older","vocational + Abi","21","","","","8"
"8 on Scale 1 to 10","2011","66 and older","higher vocational","67","0.158000134160958","0.119230351044484","0.196769917277433","8"
"8 on Scale 1 to 10","2011","35-65 y.","inadequately","27","","","","8"
"8 on Scale 1 to 10","2011","66 and older","middle vocational","488","0.191251171996195","0.175302645782194","0.207199698210196","8"
"8 on Scale 1 to 10","2011","66 and older","general elemantary","119","0.163114320903352","0.135526487523601","0.190702154283103","8"
"8 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","117","0.270887461830028","0.233913725931713","0.307861197728344","8"
"8 on Scale 1 to 10","2011","16-34 y.","higher vocational","41","0.222041029307185","0.160286554961432","0.283795503652939","8"
"8 on Scale 1 to 10","2011","66 and older","higher education","233","0.210259737173261","0.184786066454389","0.235733407892134","8"
"8 on Scale 1 to 10","2011","35-65 y.","in school","","","","","8"
"8 on Scale 1 to 10","2011","16-34 y.","higher education","193","0.22048083756339","0.192948832778746","0.248012842348034","8"
"9 on Scale 1 to 10","2011","16-34 y.","in school","98","0.244390891780393","0.203821307622624","0.284960475938162","9"
"9 on Scale 1 to 10","2011","16-34 y.","inadequately","10","","","","9"
"9 on Scale 1 to 10","2011","16-34 y.","general elemantary","141","0.178388884337304","0.15369074204835","0.203087026626258","9"
"9 on Scale 1 to 10","2011","16-34 y.","middle vocational","426","0.165131755555886","0.151430170277602","0.178833340834171","9"
"9 on Scale 1 to 10","2011","16-34 y.","vocational + Abi","84","0.177448749092981","0.145663943891452","0.20923355429451","9"
"9 on Scale 1 to 10","2011","16-34 y.","higher vocational","33","0.283136302918177","0.216195712398564","0.350076893437789","9"
"9 on Scale 1 to 10","2011","16-34 y.","higher education","142","0.203053621152761","0.176338390152925","0.229768852152598","9"
"9 on Scale 1 to 10","2011","35-65 y.","general elemantary","83","0.0645412879576776","0.0492042758857588","0.0798783000295963","9"
"9 on Scale 1 to 10","2011","35-65 y.","middle vocational","902","0.116045975954273","0.108783434838786","0.123308517069759","9"
"9 on Scale 1 to 10","2011","35-65 y.","vocational + Abi","181","0.155186359951926","0.134553332759839","0.175819387144013","9"
"9 on Scale 1 to 10","2011","35-65 y.","higher vocational","159","0.12279645241867","0.104133387337912","0.141459517499429","9"
"9 on Scale 1 to 10","2011","35-65 y.","higher education","537","0.119852871499544","0.10967775148601","0.130027991513078","9"
"9 on Scale 1 to 10","2011","66 and older","in school","","","","","9"
"9 on Scale 1 to 10","2011","66 and older","inadequately","4","","","","9"
"9 on Scale 1 to 10","2011","66 and older","general elemantary","61","0.084997480102657","0.0641740317362571","0.105820928469057","9"
"9 on Scale 1 to 10","2011","66 and older","middle vocational","227","0.0966545321623933","0.0846719692370232","0.108637095087763","9"
"9 on Scale 1 to 10","2011","66 and older","vocational + Abi","17","","","","9"
"9 on Scale 1 to 10","2011","66 and older","higher vocational","42","0.135572921537648","0.0991848289211589","0.171961014154137","9"
"9 on Scale 1 to 10","2011","66 and older","higher education","161","0.163353730055878","0.140243365329837","0.186464094781919","9"
"9 on Scale 1 to 10","2011","35-65 y.","inadequately","15","","","","9"
"9 on Scale 1 to 10","2011","35-65 y.","in school","","","","","9"
"0 Completely dissatisfied","2012","35-65 y.","general elemantary","23","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","middle vocational","73","0.0118511261481517","0.00943872601063915","0.0142635262856643","0"
"0 Completely dissatisfied","2012","35-65 y.","vocational + Abi","4","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","higher vocational","5","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","higher education","17","","","","0"
"0 Completely dissatisfied","2012","66 and older","in school","","","","","0"
"0 Completely dissatisfied","2012","66 and older","inadequately","2","","","","0"
"0 Completely dissatisfied","2012","66 and older","general elemantary","14","","","","0"
"0 Completely dissatisfied","2012","66 and older","middle vocational","26","","","","0"
"0 Completely dissatisfied","2012","66 and older","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","2012","66 and older","higher vocational","4","","","","0"
"0 Completely dissatisfied","2012","66 and older","higher education","4","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","middle vocational","12","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","vocational + Abi","","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","in school","1","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","inadequately","1","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","general elemantary","4","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","higher vocational","","","","","0"
"0 Completely dissatisfied","2012","16-34 y.","higher education","4","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","in school","","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","inadequately","4","","","","0"
"1 on Scale 1 to 10","2012","35-65 y.","higher vocational","10","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","higher education","26","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","in school","4","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","inadequately","","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","general elemantary","8","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","middle vocational","21","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","vocational + Abi","2","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","higher vocational","","","","","1"
"1 on Scale 1 to 10","2012","16-34 y.","higher education","3","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","in school","","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","inadequately","5","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","general elemantary","21","","","","1"
"1 on Scale 1 to 10","2012","35-65 y.","middle vocational","102","0.0148006413876745","0.0121087305417508","0.0174925522335981","1"
"1 on Scale 1 to 10","2012","35-65 y.","vocational + Abi","14","","","","1"
"1 on Scale 1 to 10","2012","66 and older","in school","","","","","1"
"1 on Scale 1 to 10","2012","66 and older","inadequately","2","","","","1"
"1 on Scale 1 to 10","2012","66 and older","general elemantary","10","","","","1"
"1 on Scale 1 to 10","2012","66 and older","middle vocational","42","0.0196046625478619","0.0142110147190081","0.0249983103767156","1"
"1 on Scale 1 to 10","2012","66 and older","vocational + Abi","","","","","1"
"1 on Scale 1 to 10","2012","66 and older","higher vocational","2","","","","1"
"1 on Scale 1 to 10","2012","66 and older","higher education","7","","","","1"
"10 Completely satisfied","2012","35-65 y.","higher vocational","104","0.0757437681775896","0.0609512607216997","0.0905362756334796","10"
"10 Completely satisfied","2012","35-65 y.","higher education","413","0.103895969359874","0.0944152850286106","0.113376653691138","10"
"10 Completely satisfied","2012","66 and older","in school","","","","","10"
"10 Completely satisfied","2012","66 and older","inadequately","5","","","","10"
"10 Completely satisfied","2012","66 and older","general elemantary","69","0.0766488789682343","0.057906964360847","0.0953907935756216","10"
"10 Completely satisfied","2012","66 and older","middle vocational","284","0.111444692595111","0.0992020770912585","0.123687308098963","10"
"10 Completely satisfied","2012","66 and older","vocational + Abi","20","","","","10"
"10 Completely satisfied","2012","66 and older","higher vocational","29","","","","10"
"10 Completely satisfied","2012","66 and older","higher education","131","0.117942852109005","0.0989340520676722","0.136951652150337","10"
"10 Completely satisfied","2012","16-34 y.","in school","71","0.138992863430147","0.107065765329798","0.170919961530496","10"
"10 Completely satisfied","2012","16-34 y.","inadequately","22","","","","10"
"10 Completely satisfied","2012","16-34 y.","general elemantary","169","0.179385035828603","0.154844834756696","0.20392523690051","10"
"10 Completely satisfied","2012","16-34 y.","middle vocational","342","0.143709199104855","0.130433065080849","0.156985333128861","10"
