"plh0172","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2008","Full Time","no migration background","18","","","","0"
"0 Completely dissatisfied","2008","Full Time","direct migration background","2","","","","0"
"0 Completely dissatisfied","2008","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","2008","Part Time","no migration background","30","0.00997376820346341","0.0067796838262455","0.0131678525806813","0"
"0 Completely dissatisfied","2008","Part Time","direct migration background","3","","","","0"
"0 Completely dissatisfied","2008","Part Time","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2008","Not Working","no migration background","56","0.00875751944913591","0.00648690397321704","0.0110281349250548","0"
"0 Completely dissatisfied","2008","Not Working","direct migration background","10","","","","0"
"0 Completely dissatisfied","2008","Not Working","indirect migration background","3","","","","0"
"1 on Scale 1 to 10","2008","Full Time","no migration background","47","0.00736307673297026","0.00528888245263627","0.00943727101330425","1"
"1 on Scale 1 to 10","2008","Full Time","direct migration background","2","","","","1"
"1 on Scale 1 to 10","2008","Full Time","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2008","Part Time","no migration background","29","","","","1"
"1 on Scale 1 to 10","2008","Part Time","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2008","Part Time","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","2008","Not Working","no migration background","80","0.0123168283123973","0.00962887725729265","0.015004779367502","1"
"1 on Scale 1 to 10","2008","Not Working","direct migration background","14","","","","1"
"1 on Scale 1 to 10","2008","Not Working","indirect migration background","","","","","1"
"10 Completely satisfied","2008","Full Time","indirect migration background","43","0.124844999801954","0.0897618185433401","0.159928181060568","10"
"10 Completely satisfied","2008","Not Working","direct migration background","69","0.110353387904813","0.0886952224741009","0.132011553335526","10"
"10 Completely satisfied","2008","Full Time","no migration background","685","0.100910277010558","0.0936023572165681","0.108218196804547","10"
"10 Completely satisfied","2008","Not Working","indirect migration background","37","0.164152429550828","0.113692095880872","0.214612763220784","10"
"10 Completely satisfied","2008","Part Time","no migration background","397","0.105803368214011","0.0959164791790781","0.115690257248944","10"
"10 Completely satisfied","2008","Part Time","direct migration background","56","0.131307668439962","0.101062335252399","0.161553001627526","10"
"10 Completely satisfied","2008","Part Time","indirect migration background","35","0.168748187844127","0.11981058485579","0.217685790832464","10"
"10 Completely satisfied","2008","Full Time","direct migration background","78","0.114142064441446","0.0893510411456403","0.138933087737251","10"
"10 Completely satisfied","2008","Not Working","no migration background","641","0.103746268573279","0.0963149681882875","0.11117756895827","10"
"2 on Scale 1 to 10","2008","Full Time","no migration background","150","0.0276507558181453","0.0236725321187903","0.0316289795175002","2"
"2 on Scale 1 to 10","2008","Full Time","direct migration background","17","","","","2"
"2 on Scale 1 to 10","2008","Full Time","indirect migration background","7","","","","2"
"2 on Scale 1 to 10","2008","Part Time","no migration background","105","0.0301779429012013","0.0246789362728485","0.0356769495295541","2"
"2 on Scale 1 to 10","2008","Part Time","direct migration background","10","","","","2"
"2 on Scale 1 to 10","2008","Part Time","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","2008","Not Working","no migration background","254","0.0423521470086979","0.0374441564254998","0.047260137591896","2"
"2 on Scale 1 to 10","2008","Not Working","direct migration background","44","0.0625032797291207","0.0457709525330737","0.0792356069251677","2"
"2 on Scale 1 to 10","2008","Not Working","indirect migration background","8","","","","2"
"3 on Scale 1 to 10","2008","Part Time","no migration background","189","0.0670306657252424","0.0589923724138816","0.0750689590366032","3"
"3 on Scale 1 to 10","2008","Full Time","no migration background","302","0.0468701738624654","0.041742163801451","0.0519981839234798","3"
"3 on Scale 1 to 10","2008","Full Time","direct migration background","35","0.0675988576027746","0.0480257119163593","0.08717200328919","3"
"3 on Scale 1 to 10","2008","Part Time","direct migration background","27","","","","3"
"3 on Scale 1 to 10","2008","Full Time","indirect migration background","19","","","","3"
"3 on Scale 1 to 10","2008","Part Time","indirect migration background","11","","","","3"
"3 on Scale 1 to 10","2008","Not Working","no migration background","395","0.0680317216217542","0.061895240799083","0.0741682024444254","3"
"3 on Scale 1 to 10","2008","Not Working","direct migration background","63","0.0842204327643531","0.065023834527841","0.103417031000865","3"
"3 on Scale 1 to 10","2008","Not Working","indirect migration background","7","","","","3"
"4 on Scale 1 to 10","2008","Full Time","indirect migration background","24","","","","4"
"4 on Scale 1 to 10","2008","Full Time","no migration background","383","0.0607238422265269","0.054929544226501","0.0665181402265528","4"
"4 on Scale 1 to 10","2008","Full Time","direct migration background","33","0.0596316841543532","0.0411697548597416","0.0780936134489647","4"
"4 on Scale 1 to 10","2008","Part Time","no migration background","227","0.0677274236840074","0.0596504785883148","0.0758043687797001","4"
"4 on Scale 1 to 10","2008","Part Time","direct migration background","25","","","","4"
"4 on Scale 1 to 10","2008","Part Time","indirect migration background","13","","","","4"
"4 on Scale 1 to 10","2008","Not Working","no migration background","436","0.067228494740937","0.0611257189549727","0.0733312705269014","4"
"4 on Scale 1 to 10","2008","Not Working","direct migration background","56","0.0698433798615121","0.0522252125024478","0.0874615472205764","4"
"4 on Scale 1 to 10","2008","Not Working","indirect migration background","13","","","","4"
"5 on Scale 1 to 10","2008","Full Time","indirect migration background","35","0.117591753769883","0.0834021463334805","0.151781361206286","5"
"5 on Scale 1 to 10","2008","Not Working","direct migration background","104","0.132066323829461","0.108663978643237","0.155468669015684","5"
"5 on Scale 1 to 10","2008","Full Time","no migration background","650","0.101855420261177","0.0945172166902301","0.109193623832125","5"
"5 on Scale 1 to 10","2008","Full Time","direct migration background","70","0.13077318910233","0.104487736101253","0.157058642103407","5"
"5 on Scale 1 to 10","2008","Part Time","no migration background","423","0.121925798283394","0.111408436558122","0.132443160008666","5"
"5 on Scale 1 to 10","2008","Part Time","direct migration background","39","0.0840229080535358","0.0591789095313988","0.108866906575673","5"
"5 on Scale 1 to 10","2008","Part Time","indirect migration background","34","0.121350232172487","0.0786839268314155","0.164016537513558","5"
"5 on Scale 1 to 10","2008","Not Working","indirect migration background","22","","","","5"
"5 on Scale 1 to 10","2008","Not Working","no migration background","832","0.13374564891525","0.125450472417103","0.142040825413397","5"
"6 on Scale 1 to 10","2008","Full Time","no migration background","691","0.103169955676098","0.0957899575296289","0.110549953822567","6"
"6 on Scale 1 to 10","2008","Full Time","direct migration background","62","0.0807047282601994","0.0594690295569528","0.101940426963446","6"
"6 on Scale 1 to 10","2008","Full Time","indirect migration background","35","0.106783668490173","0.0740042196172188","0.139563117363128","6"
"6 on Scale 1 to 10","2008","Part Time","no migration background","366","0.0987096859902327","0.0891221802851105","0.108297191695355","6"
"6 on Scale 1 to 10","2008","Part Time","direct migration background","50","0.117861353477565","0.0889855238442041","0.146737183110926","6"
"6 on Scale 1 to 10","2008","Part Time","indirect migration background","22","","","","6"
"6 on Scale 1 to 10","2008","Not Working","no migration background","728","0.11476430873391","0.106996545746015","0.122532071721805","6"
"6 on Scale 1 to 10","2008","Not Working","direct migration background","79","0.0995131703834725","0.0788213342411227","0.120205006525822","6"
"6 on Scale 1 to 10","2008","Not Working","indirect migration background","11","","","","6"
"7 on Scale 1 to 10","2008","Full Time","no migration background","1087","0.161633598681165","0.152702450192101","0.170564747170229","7"
"7 on Scale 1 to 10","2008","Full Time","direct migration background","98","0.153162987837909","0.125084974088438","0.181241001587381","7"
"7 on Scale 1 to 10","2008","Full Time","indirect migration background","48","0.156818868448601","0.118223916979749","0.195413819917453","7"
"7 on Scale 1 to 10","2008","Part Time","no migration background","596","0.146731223296105","0.135357632619034","0.158104813973175","7"
"7 on Scale 1 to 10","2008","Part Time","direct migration background","82","0.1477097245103","0.115935230382838","0.179484218637761","7"
"7 on Scale 1 to 10","2008","Part Time","indirect migration background","24","","","","7"
"7 on Scale 1 to 10","2008","Not Working","no migration background","915","0.131696273471728","0.123455164421999","0.139937382521456","7"
"7 on Scale 1 to 10","2008","Not Working","direct migration background","121","0.145586554603473","0.121207619134514","0.169965490072432","7"
"7 on Scale 1 to 10","2008","Not Working","indirect migration background","27","","","","7"
"8 on Scale 1 to 10","2008","Full Time","no migration background","1529","0.236144054091018","0.225839746943713","0.246448361238323","8"
"8 on Scale 1 to 10","2008","Full Time","indirect migration background","76","0.196722940707116","0.154530845978522","0.238915035435709","8"
"8 on Scale 1 to 10","2008","Part Time","no migration background","800","0.194923920709238","0.182190519334376","0.207657322084101","8"
"8 on Scale 1 to 10","2008","Part Time","direct migration background","111","0.22848789855577","0.190888291411234","0.266087505700306","8"
"8 on Scale 1 to 10","2008","Full Time","direct migration background","142","0.216237167410452","0.184141452330167","0.248332882490738","8"
"8 on Scale 1 to 10","2008","Part Time","indirect migration background","43","0.173365642804797","0.123900977485192","0.222830308124402","8"
"8 on Scale 1 to 10","2008","Not Working","no migration background","1379","0.207594325487372","0.197710055197092","0.217478595777652","8"
"8 on Scale 1 to 10","2008","Not Working","direct migration background","163","0.174399068343624","0.148170340057007","0.200627796630241","8"
"8 on Scale 1 to 10","2008","Not Working","indirect migration background","36","0.125949715843185","0.0807506224831541","0.171148809203216","8"
"9 on Scale 1 to 10","2008","Full Time","direct migration background","93","0.133470222330858","0.106956329923666","0.159984114738051","9"
"9 on Scale 1 to 10","2008","Part Time","no migration background","556","0.147701558369265","0.136296913028383","0.159106203710147","9"
"9 on Scale 1 to 10","2008","Full Time","no migration background","984","0.148654362316166","0.140023258449475","0.157285466182857","9"
"9 on Scale 1 to 10","2008","Part Time","direct migration background","71","0.132735053510138","0.102350766794717","0.16311934022556","9"
