"plh0172","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2010","Not Employed","583","0.0736171059839276","0.0680460724234366","0.0791881395444187","3"
"4 on Scale 1 to 10","2010","Not Employed","556","0.0682941914813282","0.0629129506810267","0.0736754322816298","4"
"4 on Scale 1 to 10","2010","Employed","959","0.0684377993983396","0.0644739169143258","0.0724016818823535","4"
"5 on Scale 1 to 10","2010","Employed","1715","0.109997840317746","0.105085884714764","0.114909795920727","5"
"5 on Scale 1 to 10","2010","Not Employed","1112","0.140700327616788","0.13328259766708","0.148118057566497","5"
"6 on Scale 1 to 10","2010","Not Employed","850","0.0988085259274927","0.0924426687862748","0.105174383068711","6"
"6 on Scale 1 to 10","2010","Employed","1631","0.109579983054029","0.104676215282497","0.114483750825562","6"
"7 on Scale 1 to 10","2010","Employed","2488","0.15001037294794","0.144404615771233","0.155616130124648","7"
"7 on Scale 1 to 10","2010","Not Employed","1192","0.132113736846891","0.124890089489869","0.139337384203913","7"
"8 on Scale 1 to 10","2010","Employed","3304","0.21768627689814","0.211207801357529","0.224164752438751","8"
"8 on Scale 1 to 10","2010","Not Employed","1698","0.207064233580944","0.198420075721432","0.215708391440457","8"
"9 on Scale 1 to 10","2010","Not Employed","975","0.112696126318244","0.105950196419694","0.119442056216793","9"
"9 on Scale 1 to 10","2010","Employed","2129","0.139266839298443","0.133831521394414","0.144702157202472","9"
"0 Completely dissatisfied","2011","Not Employed","100","0.0116006270111256","0.00939181234072198","0.0138094416815291","0"
"0 Completely dissatisfied","2011","Employed","87","0.0060177592410904","0.00485051528191827","0.00718500320026254","0"
"1 on Scale 1 to 10","2011","Employed","148","0.00900830090761855","0.00758232768941178","0.0104342741258253","1"
"1 on Scale 1 to 10","2011","Not Employed","144","0.0178481382039425","0.0151170350861888","0.0205792413216962","1"
"10 Completely satisfied","2011","Not Employed","985","0.102733817267091","0.0964710008917022","0.108996633642479","10"
"10 Completely satisfied","2011","Employed","2063","0.11666133144709","0.111816462836917","0.121506200057263","10"
"2 on Scale 1 to 10","2011","Not Employed","354","0.0421830138408657","0.0380366979525272","0.0463293297292042","2"
"2 on Scale 1 to 10","2011","Employed","423","0.0294526336171927","0.0269009586477581","0.0320043085866273","2"
"3 on Scale 1 to 10","2011","Not Employed","593","0.0717729974037158","0.0664487288037914","0.0770972660036402","3"
"3 on Scale 1 to 10","2011","Employed","827","0.0507427480765546","0.0474304159879865","0.0540550801651227","3"
"4 on Scale 1 to 10","2011","Not Employed","638","0.0747734316350508","0.069347803559954","0.0801990597101476","4"
"4 on Scale 1 to 10","2011","Employed","1001","0.0614272643680497","0.0578034205436356","0.0650511081924638","4"
"5 on Scale 1 to 10","2011","Employed","1848","0.114255232904408","0.109454060891374","0.119056404917441","5"
"5 on Scale 1 to 10","2011","Not Employed","1210","0.137331847994008","0.130231823770747","0.144431872217269","5"
"6 on Scale 1 to 10","2011","Not Employed","917","0.101123287567031","0.0949041814033993","0.107342393730662","6"
"6 on Scale 1 to 10","2011","Employed","1779","0.102951095537685","0.0983646265154537","0.107537564559917","6"
"7 on Scale 1 to 10","2011","Employed","2713","0.158524425228518","0.153012240430161","0.164036610026874","7"
"7 on Scale 1 to 10","2011","Not Employed","1222","0.135038116024395","0.127988280482077","0.142087951566712","7"
"8 on Scale 1 to 10","2011","Not Employed","1792","0.191409195873054","0.183294016677504","0.199524375068603","8"
"8 on Scale 1 to 10","2011","Employed","3636","0.212726138004736","0.20654983971464","0.218902436294832","8"
"9 on Scale 1 to 10","2011","Employed","2340","0.138233070667057","0.133024053270084","0.14344208806403","9"
"9 on Scale 1 to 10","2011","Not Employed","1073","0.114185527179722","0.107625143609087","0.120745910750356","9"
"0 Completely dissatisfied","2012","Employed","90","0.00618104540336858","0.00500950609733421","0.00735258470940294","0"
"0 Completely dissatisfied","2012","Not Employed","112","0.0134835115626538","0.0111416364927064","0.0158253866326011","0"
"1 on Scale 1 to 10","2012","Not Employed","152","0.0170434950892809","0.0144153065102441","0.0196716836683176","1"
"1 on Scale 1 to 10","2012","Employed","130","0.0081121815923701","0.0067713557563669","0.0094530074283733","1"
"10 Completely satisfied","2012","Employed","2005","0.112505576030266","0.107782313343307","0.117228838717225","10"
"10 Completely satisfied","2012","Not Employed","986","0.105224383358334","0.0989938488131546","0.111454917903514","10"
"2 on Scale 1 to 10","2012","Not Employed","340","0.0432286435929526","0.0390991202049714","0.0473581669809337","2"
"2 on Scale 1 to 10","2012","Employed","424","0.0241057712120963","0.021813140270193","0.0263984021539997","2"
"3 on Scale 1 to 10","2012","Employed","921","0.055556524501453","0.0521325716204055","0.0589804773825005","3"
"3 on Scale 1 to 10","2012","Not Employed","590","0.0663959778831729","0.061340499169637","0.0714514565967088","3"
"4 on Scale 1 to 10","2012","Not Employed","611","0.0685931235217982","0.063460728759102","0.0737255182844944","4"
"4 on Scale 1 to 10","2012","Employed","1031","0.0616653107372519","0.0580697087846741","0.0652609126898297","4"
"5 on Scale 1 to 10","2012","Not Employed","1221","0.138072265075205","0.131067417398446","0.145077112751964","5"
"5 on Scale 1 to 10","2012","Employed","1856","0.113072022020054","0.108338395208665","0.117805648831443","5"
"6 on Scale 1 to 10","2012","Employed","1900","0.10549479596945","0.100903035620685","0.110086556318215","6"
"6 on Scale 1 to 10","2012","Not Employed","949","0.103361911764814","0.0971803401983901","0.109543483331238","6"
"7 on Scale 1 to 10","2012","Not Employed","1330","0.13038969992495","0.123552252125139","0.137227147724761","7"
"7 on Scale 1 to 10","2012","Employed","2828","0.166171406864183","0.160607385362493","0.171735428365874","7"
"8 on Scale 1 to 10","2012","Employed","3663","0.212198662245255","0.206087104251258","0.218310220239252","8"
"8 on Scale 1 to 10","2012","Not Employed","1913","0.201760356488382","0.193611538680957","0.209909174295807","8"
"9 on Scale 1 to 10","2012","Not Employed","1113","0.112446631738457","0.10603187034178","0.118861393135134","9"
"9 on Scale 1 to 10","2012","Employed","2345","0.134936703424252","0.129829757605207","0.140043649243297","9"
"0 Completely dissatisfied","2013","Not Employed","102","0.0147280872629647","0.012220901722945","0.0172352728029843","0"
"0 Completely dissatisfied","2013","Employed","72","0.00440662297218054","0.00340788839207774","0.00540535755228334","0"
"1 on Scale 1 to 10","2013","Employed","131","0.00774925422669835","0.00642705526428108","0.00907145318911561","1"
"1 on Scale 1 to 10","2013","Not Employed","130","0.0153543580730556","0.0127952356476518","0.0179134804984595","1"
"10 Completely satisfied","2013","Not Employed","907","0.101080336688067","0.0948065603928768","0.107354112983257","10"
"10 Completely satisfied","2013","Employed","1809","0.103783497242787","0.0991848853351558","0.108382109150417","10"
"2 on Scale 1 to 10","2013","Employed","431","0.0291424395284672","0.0266061615490073","0.0316787175079272","2"
"2 on Scale 1 to 10","2013","Not Employed","373","0.0437255398606573","0.0394696133771808","0.0479814663441339","2"
"3 on Scale 1 to 10","2013","Not Employed","568","0.0670734379484808","0.0618670771450126","0.0722797987519491","3"
"3 on Scale 1 to 10","2013","Employed","829","0.0540517113680784","0.0506421809997639","0.0574612417363929","3"
"4 on Scale 1 to 10","2013","Not Employed","646","0.07253187934546","0.0671336763803449","0.0779300823105752","4"
"4 on Scale 1 to 10","2013","Employed","1069","0.0661930359088876","0.062444248220688","0.0699418235970871","4"
"5 on Scale 1 to 10","2013","Employed","1812","0.108406599528038","0.103718817344755","0.113094381711322","5"
"5 on Scale 1 to 10","2013","Not Employed","1089","0.125030877548709","0.118146887211985","0.131914867885433","5"
"6 on Scale 1 to 10","2013","Not Employed","886","0.0934706109187818","0.0874121301521242","0.0995290916854393","6"
"6 on Scale 1 to 10","2013","Employed","1895","0.105489580015783","0.100857739212861","0.110121420818705","6"
"7 on Scale 1 to 10","2013","Employed","2771","0.162502155093151","0.156939558670741","0.168064751515561","7"
"7 on Scale 1 to 10","2013","Not Employed","1292","0.145924736966039","0.138577098483458","0.153272375448621","7"
"8 on Scale 1 to 10","2013","Not Employed","1773","0.200661750687987","0.192326227868538","0.208997273507435","8"
"8 on Scale 1 to 10","2013","Employed","3699","0.218756829238522","0.212523356456169","0.224990302020876","8"
"9 on Scale 1 to 10","2013","Employed","2378","0.139518274877407","0.134293801565415","0.144742748189398","9"
"9 on Scale 1 to 10","2013","Not Employed","1102","0.120418384699798","0.113644782012145","0.127191987387451","9"
"0 Completely dissatisfied","2014","Employed","81","0.00458758162127956","0.00359487865339289","0.00558028458916622","0"
"0 Completely dissatisfied","2014","Not Employed","115","0.0120040265541522","0.0098013214612574","0.014206731647047","0"
"1 on Scale 1 to 10","2014","Not Employed","143","0.0175659513504152","0.014908882332198","0.0202230203686323","1"
"1 on Scale 1 to 10","2014","Employed","137","0.00823542853688251","0.00690781006174431","0.0095630470120207","1"
"10 Completely satisfied","2014","Employed","2039","0.110281929239569","0.105680377875644","0.114883480603494","10"
"10 Completely satisfied","2014","Not Employed","1047","0.106655929429318","0.10041258669221","0.112899272166425","10"
"2 on Scale 1 to 10","2014","Not Employed","401","0.0471140315367551","0.0428284388231153","0.051399624250395","2"
"2 on Scale 1 to 10","2014","Employed","460","0.0290825675676926","0.0266140659669694","0.0315510691684159","2"
"3 on Scale 1 to 10","2014","Employed","931","0.0582081378967902","0.0547686387126708","0.0616476370809096","3"
"3 on Scale 1 to 10","2014","Not Employed","577","0.0668516607746669","0.0617998539066217","0.0719034676427121","3"
"4 on Scale 1 to 10","2014","Not Employed","666","0.0705260728090273","0.0653475159220686","0.075704629695986","4"
"4 on Scale 1 to 10","2014","Employed","1078","0.0667945307925721","0.063126905320133","0.0704621562650112","4"
"5 on Scale 1 to 10","2014","Not Employed","1244","0.136960013149762","0.130006125840421","0.143913900459103","5"
"5 on Scale 1 to 10","2014","Employed","1895","0.10371293304819","0.0992340892750359","0.108191776821344","5"
"6 on Scale 1 to 10","2014","Employed","1952","0.109214952296284","0.104632970067851","0.113796934524717","6"
"6 on Scale 1 to 10","2014","Not Employed","963","0.0981089415479606","0.0920924040097629","0.104125479086158","6"
"7 on Scale 1 to 10","2014","Not Employed","1296","0.130547870935162","0.123733543009792","0.137362198860533","7"
"7 on Scale 1 to 10","2014","Employed","2956","0.164961763347406","0.159509576669122","0.17041395002569","7"
"8 on Scale 1 to 10","2014","Employed","3786","0.204954316776378","0.199024374473009","0.210884259079746","8"
"8 on Scale 1 to 10","2014","Not Employed","1809","0.199823836051176","0.191736011045069","0.207911661057283","8"
"9 on Scale 1 to 10","2014","Not Employed","1129","0.113841665861604","0.107417428495039","0.12026590322817","9"
"9 on Scale 1 to 10","2014","Employed","2486","0.139965858876957","0.134869091718834","0.145062626035079","9"
"0 Completely dissatisfied","2015","Not Employed","87","0.0114898708054336","0.00922371913211942","0.0137560224787478","0"
"0 Completely dissatisfied","2015","Employed","82","0.00502271391623366","0.00394851085139395","0.00609691698107336","0"
"1 on Scale 1 to 10","2015","Employed","115","0.00783971270035669","0.00649956836078671","0.00917985703992667","1"
"1 on Scale 1 to 10","2015","Not Employed","125","0.0168383147508288","0.0141023996060628","0.0195742298955948","1"
"10 Completely satisfied","2015","Not Employed","865","0.0982371287558947","0.0919082781468283","0.104565979364961","10"
"10 Completely satisfied","2015","Employed","1678","0.0981879621659637","0.0936663040708258","0.102709620261102","10"
"2 on Scale 1 to 10","2015","Employed","339","0.0226663972745652","0.0204047584734383","0.024928036075692","2"
"2 on Scale 1 to 10","2015","Not Employed","349","0.0436234893180147","0.0392802327013627","0.0479667459346667","2"
"3 on Scale 1 to 10","2015","Not Employed","524","0.0695254569214016","0.0641171041345877","0.0749338097082155","3"
"3 on Scale 1 to 10","2015","Employed","811","0.0506093608667241","0.0472785614361141","0.0539401602973341","3"
"4 on Scale 1 to 10","2015","Not Employed","587","0.071480366989918","0.0660022693152334","0.0769584646646025","4"
"4 on Scale 1 to 10","2015","Employed","959","0.0641675263822105","0.0604438898089937","0.0678911629554273","4"
"5 on Scale 1 to 10","2015","Employed","1790","0.113819246195403","0.1089933320423","0.118645160348507","5"
"5 on Scale 1 to 10","2015","Not Employed","1069","0.127982394583694","0.120878793226384","0.135085995941005","5"
"6 on Scale 1 to 10","2015","Not Employed","915","0.10386495891117","0.0973776870864163","0.110352230735923","6"
"6 on Scale 1 to 10","2015","Employed","1938","0.110882893575158","0.106111751589019","0.115654035561298","6"
"7 on Scale 1 to 10","2015","Employed","2918","0.175895201373085","0.17010986253486","0.181680540211309","7"
"7 on Scale 1 to 10","2015","Not Employed","1194","0.130147026888821","0.122992500482007","0.137301553295635","7"
"8 on Scale 1 to 10","2015","Not Employed","1728","0.205383265175426","0.196793086055257","0.213973444295595","8"
"8 on Scale 1 to 10","2015","Employed","3726","0.215555259733575","0.209306827377151","0.221803692089998","8"
"9 on Scale 1 to 10","2015","Employed","2281","0.135353725816725","0.130155382871903","0.140552068761547","9"
"9 on Scale 1 to 10","2015","Not Employed","1053","0.121427726899398","0.114482466740938","0.128372987057858","9"
"0 Completely dissatisfied","2016","Employed","68","0.00491530302339794","0.00383658647676886","0.00599401957002703","0"
"0 Completely dissatisfied","2016","Not Employed","101","0.0130464899909422","0.0105777675632941","0.0155152124185903","0"
"1 on Scale 1 to 10","2016","Not Employed","133","0.0175977551841096","0.0147371996680539","0.0204583107001653","1"
"1 on Scale 1 to 10","2016","Employed","121","0.00779362719756088","0.00643727339792887","0.00914998099719289","1"
"10 Completely satisfied","2016","Employed","1596","0.0927525484713879","0.0882782188783844","0.0972268780643915","10"
"10 Completely satisfied","2016","Not Employed","801","0.0937158010573592","0.0873754152260846","0.100056186888634","10"
"2 on Scale 1 to 10","2016","Not Employed","351","0.0477857516533051","0.0431449434457102","0.0524265598609","2"
"2 on Scale 1 to 10","2016","Employed","408","0.0238679613773101","0.0215136488403051","0.0262222739143152","2"
"3 on Scale 1 to 10","2016","Employed","772","0.0506611665566255","0.0472785685816774","0.0540437645315735","3"
"3 on Scale 1 to 10","2016","Not Employed","556","0.0680618596427809","0.0625825919285378","0.0735411273570239","3"
"4 on Scale 1 to 10","2016","Not Employed","576","0.0721217812324663","0.0664937592639964","0.0777498032009362","4"
"4 on Scale 1 to 10","2016","Employed","976","0.0627466143745301","0.0590061473872748","0.0664870813617854","4"
"5 on Scale 1 to 10","2016","Not Employed","1032","0.134046075824333","0.126633800945303","0.141458350703363","5"
"5 on Scale 1 to 10","2016","Employed","1694","0.107842030743291","0.103057745369078","0.112626316117503","5"
"6 on Scale 1 to 10","2016","Not Employed","804","0.0998525171430463","0.0933300272294219","0.106375007056671","6"
"6 on Scale 1 to 10","2016","Employed","1868","0.117788778987841","0.112816672550229","0.122760885425452","6"
"7 on Scale 1 to 10","2016","Not Employed","1168","0.138676833260835","0.131157798476078","0.146195868045592","7"
"7 on Scale 1 to 10","2016","Employed","2800","0.173623714956612","0.167781256764186","0.179466173149038","7"
"8 on Scale 1 to 10","2016","Employed","3615","0.222886081425071","0.216466806344431","0.22930535650571","8"
"8 on Scale 1 to 10","2016","Not Employed","1635","0.202344670375689","0.193604284784113","0.211085055967265","8"
"9 on Scale 1 to 10","2016","Not Employed","959","0.112750464635133","0.105869344624476","0.11963158464579","9"
"9 on Scale 1 to 10","2016","Employed","2229","0.135122172886374","0.129849353926829","0.140394991845919","9"
"0 Completely dissatisfied","2017","Not Employed","97","0.0116215318082052","0.00934271923298058","0.0139003443834298","0"
"0 Completely dissatisfied","2017","Employed","95","0.0056799388310374","0.00458442001235299","0.0067754576497218","0"
"1 on Scale 1 to 10","2017","Employed","159","0.00822488379526929","0.00690827606342915","0.00954149152710943","1"
"1 on Scale 1 to 10","2017","Not Employed","152","0.0195593610989229","0.0166149173200351","0.0225038048778107","1"
"10 Completely satisfied","2017","Employed","1664","0.0888901230574586","0.0847415662341724","0.0930386798807448","10"
"10 Completely satisfied","2017","Not Employed","780","0.0920444559377437","0.0858976940218243","0.0981912178536631","10"
"2 on Scale 1 to 10","2017","Not Employed","361","0.0481458756758593","0.0435941086545608","0.0526976426971578","2"
"2 on Scale 1 to 10","2017","Employed","451","0.0226830213474056","0.020512554859922","0.0248534878348893","2"
"3 on Scale 1 to 10","2017","Employed","888","0.0515729306525186","0.0483489102019792","0.0547969511030581","3"
"3 on Scale 1 to 10","2017","Not Employed","547","0.069393665410856","0.0639903763961739","0.0747969544255381","3"
"4 on Scale 1 to 10","2017","Not Employed","621","0.072773142947291","0.0672499037857754","0.0782963821088065","4"
"4 on Scale 1 to 10","2017","Employed","1158","0.0669457089011758","0.0633023685678378","0.0705890492345138","4"
"5 on Scale 1 to 10","2017","Employed","1997","0.112315187614576","0.107712266306656","0.116918108922496","5"
"5 on Scale 1 to 10","2017","Not Employed","1107","0.139440757531887","0.132075286338876","0.146806228724898","5"
"6 on Scale 1 to 10","2017","Not Employed","933","0.104590975586962","0.0980840907191978","0.111097860454727","6"
"6 on Scale 1 to 10","2017","Employed","2156","0.118818163499116","0.114101237118574","0.123535089879657","6"
"7 on Scale 1 to 10","2017","Employed","3313","0.187887966230135","0.182193639695076","0.193582292765194","7"
"7 on Scale 1 to 10","2017","Not Employed","1257","0.140785689713708","0.133390568633167","0.148180810794249","7"
"8 on Scale 1 to 10","2017","Not Employed","1689","0.19805681776228","0.189582944191478","0.206530691333082","8"
"8 on Scale 1 to 10","2017","Employed","3861","0.213152527671149","0.207182512530215","0.219122542812084","8"
"9 on Scale 1 to 10","2017","Employed","2335","0.123829548400159","0.119027888919871","0.128631207880447","9"
"9 on Scale 1 to 10","2017","Not Employed","953","0.103587726526284","0.0971084975267887","0.11006695552578","9"
"0 Completely dissatisfied","2018","Employed","88","0.00474364149542734","0.00372493169761204","0.00576235129324264","0"
"0 Completely dissatisfied","2018","Not Employed","122","0.0156508441264287","0.0129669749326891","0.0183347133201683","0"
"1 on Scale 1 to 10","2018","Not Employed","143","0.0199005844152143","0.0168807310459612","0.0229204377844674","1"
"1 on Scale 1 to 10","2018","Employed","151","0.0105352420986257","0.00902150833382528","0.012048975863426","1"
"10 Completely satisfied","2018","Employed","1524","0.0814907910744286","0.0774345561753521","0.085547025973505","10"
"10 Completely satisfied","2018","Not Employed","797","0.0936586885868116","0.0873587284732536","0.0999586487003697","10"
"2 on Scale 1 to 10","2018","Employed","403","0.0277414821174962","0.0253065728574346","0.0301763913775577","2"
"2 on Scale 1 to 10","2018","Not Employed","355","0.0440154511445026","0.0395799173649401","0.0484509849240652","2"
"3 on Scale 1 to 10","2018","Employed","954","0.0578298694264358","0.0543691384143251","0.0612906004385465","3"
"3 on Scale 1 to 10","2018","Not Employed","581","0.0735356424390434","0.0678917181502216","0.0791795667278652","3"
"4 on Scale 1 to 10","2018","Employed","1184","0.0659551634561914","0.0622752692311507","0.0696350576812322","4"
"4 on Scale 1 to 10","2018","Not Employed","647","0.0781369257006895","0.0723335692633336","0.0839402821380455","4"
"5 on Scale 1 to 10","2018","Not Employed","1072","0.139269857757047","0.131783338470852","0.146756377043242","5"
"5 on Scale 1 to 10","2018","Employed","1979","0.121523187650462","0.116678990601394","0.126367384699529","5"
"6 on Scale 1 to 10","2018","Employed","2106","0.119394178277152","0.114586787515163","0.124201569039141","6"
"6 on Scale 1 to 10","2018","Not Employed","877","0.10549491307268","0.098852512805661","0.1121373133397","6"
"7 on Scale 1 to 10","2018","Not Employed","1211","0.144355369741706","0.136755938987994","0.151954800495417","7"
"7 on Scale 1 to 10","2018","Employed","3193","0.178928288470583","0.173245557168747","0.184611019772419","7"
"8 on Scale 1 to 10","2018","Employed","3754","0.216251032761231","0.210147311971809","0.222354753550654","8"
"8 on Scale 1 to 10","2018","Not Employed","1523","0.182549316630158","0.174196388165159","0.190902245095158","8"
"9 on Scale 1 to 10","2018","Not Employed","888","0.103432406385718","0.0968476803750617","0.110017132396375","9"
"9 on Scale 1 to 10","2018","Employed","2140","0.115607123171967","0.110866428468433","0.1203478178755","9"
"0 Completely dissatisfied","2019","Employed","81","0.00430995745586521","0.00334629925870362","0.00527361565302679","0"
"0 Completely dissatisfied","2019","Not Employed","114","0.0138912475289722","0.0113436885171649","0.0164388065407795","0"
"1 on Scale 1 to 10","2019","Employed","125","0.00715355113137397","0.00591382335248235","0.00839327891026559","1"
"1 on Scale 1 to 10","2019","Not Employed","126","0.0170071416112425","0.0141927659504537","0.0198215172720314","1"
"10 Completely satisfied","2019","Not Employed","823","0.0928763336877726","0.0865583718051874","0.0991942955703579","10"
"10 Completely satisfied","2019","Employed","1716","0.084940170179537","0.0808390192239214","0.0890413211351527","10"
"2 on Scale 1 to 10","2019","Employed","399","0.0230535850668062","0.0208459410009037","0.0252612291327088","2"
"2 on Scale 1 to 10","2019","Not Employed","291","0.0395006717716575","0.0352609047297922","0.0437404388135229","2"
"3 on Scale 1 to 10","2019","Not Employed","599","0.0779433129591006","0.0721080630216598","0.0837785628965415","3"
"3 on Scale 1 to 10","2019","Employed","874","0.0538455044107696","0.0505251824347237","0.0571658263868155","3"
"4 on Scale 1 to 10","2019","Employed","1026","0.062446116084336","0.0588867285012803","0.0660055036673917","4"
"4 on Scale 1 to 10","2019","Not Employed","536","0.0702011581172366","0.0646400945443892","0.075762221690084","4"
"5 on Scale 1 to 10","2019","Not Employed","1048","0.131074110627237","0.123728277653177","0.138419943601296","5"
"5 on Scale 1 to 10","2019","Employed","1876","0.111199984648566","0.106575335005643","0.115824634291489","5"
"6 on Scale 1 to 10","2019","Employed","2147","0.123212645842811","0.118377615243734","0.128047676441887","6"
"6 on Scale 1 to 10","2019","Not Employed","848","0.0989599599588445","0.0924602643013961","0.105459655616293","6"
"7 on Scale 1 to 10","2019","Not Employed","1235","0.148246693827669","0.140512044236462","0.155981343418876","7"
"7 on Scale 1 to 10","2019","Employed","3259","0.187516151873922","0.181774310961085","0.19325799278676","7"
"8 on Scale 1 to 10","2019","Employed","3951","0.222782631051067","0.216661434012532","0.228903828089602","8"
"8 on Scale 1 to 10","2019","Not Employed","1634","0.201776399588263","0.193040881099441","0.210511918077084","8"
"9 on Scale 1 to 10","2019","Employed","2298","0.119539702254945","0.114767317827253","0.124312086682637","9"
"9 on Scale 1 to 10","2019","Not Employed","854","0.108522970322005","0.101752682442234","0.115293258201776","9"
