"plh0172","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2010","66 and older","873","0.202949601675225","0.190587241370508","0.215311961979942","8"
"9 on Scale 1 to 10","2010","16-34 y.","968","0.162253998255359","0.153347847358627","0.17116014915209","9"
"9 on Scale 1 to 10","2010","35-65 y.","1678","0.118979877369381","0.113493749364159","0.124466005374604","9"
"9 on Scale 1 to 10","2010","66 and older","458","0.118103063458763","0.108183240933513","0.128022885984012","9"
"0 Completely dissatisfied","2011","35-65 y.","114","0.00915579498079423","0.00763378624497435","0.0106778037166141","0"
"0 Completely dissatisfied","2011","16-34 y.","28","","","","0"
"0 Completely dissatisfied","2011","66 and older","45","0.0110142304035806","0.00797091420509437","0.0140575466020668","0"
"1 on Scale 1 to 10","2011","35-65 y.","168","0.0121247776785398","0.0103759204073334","0.0138736349497462","1"
"1 on Scale 1 to 10","2011","16-34 y.","53","0.00615579655425061","0.00422910045602252","0.00808249265247869","1"
"1 on Scale 1 to 10","2011","66 and older","71","0.0187105483200752","0.0147594594300158","0.0226616372101347","1"
"10 Completely satisfied","2011","16-34 y.","905","0.143174951527062","0.134547321093397","0.151802581960728","10"
"10 Completely satisfied","2011","35-65 y.","1691","0.101072841141151","0.0962561819711712","0.105889500311131","10"
"10 Completely satisfied","2011","66 and older","452","0.102942327262983","0.0940813392006353","0.11180331532533","10"
"2 on Scale 1 to 10","2011","35-65 y.","458","0.0363860676437265","0.0333939027358761","0.0393782325515768","2"
"2 on Scale 1 to 10","2011","16-34 y.","143","0.0208923427067351","0.0173692771190294","0.0244154082944408","2"
"2 on Scale 1 to 10","2011","66 and older","176","0.04250131497295","0.0366190409180333","0.0483835890278668","2"
"3 on Scale 1 to 10","2011","35-65 y.","860","0.0617891310299615","0.0579416835305384","0.0656365785293846","3"
"3 on Scale 1 to 10","2011","16-34 y.","288","0.0386997176106773","0.0339486045291627","0.0434508306921918","3"
"3 on Scale 1 to 10","2011","66 and older","272","0.0711545112140799","0.0636581943491037","0.078650828079056","3"
"4 on Scale 1 to 10","2011","16-34 y.","331","0.0528396801020674","0.0473290181305615","0.0583503420735732","4"
"4 on Scale 1 to 10","2011","35-65 y.","990","0.0686978106871996","0.0646559327952715","0.0727396885791277","4"
"4 on Scale 1 to 10","2011","66 and older","318","0.0747332807262049","0.0670655743764901","0.0824009870759198","4"
"5 on Scale 1 to 10","2011","35-65 y.","1779","0.132512749140115","0.127094901208285","0.137930597071945","5"
"5 on Scale 1 to 10","2011","16-34 y.","660","0.0823525743777903","0.0755810187654052","0.0891241299901753","5"
"5 on Scale 1 to 10","2011","66 and older","619","0.141527963531883","0.131364091624483","0.151691835439284","5"
"6 on Scale 1 to 10","2011","16-34 y.","653","0.103118389672696","0.0956272558560989","0.110609523489294","6"
"6 on Scale 1 to 10","2011","35-65 y.","1573","0.0987375567277325","0.093970687325418","0.103504426130047","6"
"6 on Scale 1 to 10","2011","66 and older","470","0.108917031627268","0.0998329307660698","0.118001132488466","6"
"7 on Scale 1 to 10","2011","16-34 y.","1003","0.159601439419802","0.150580059222328","0.168622819617276","7"
"7 on Scale 1 to 10","2011","35-65 y.","2288","0.152785774769601","0.147036613268814","0.158534936270389","7"
"7 on Scale 1 to 10","2011","66 and older","644","0.133580810548758","0.123660824847651","0.143500796249864","7"
"8 on Scale 1 to 10","2011","35-65 y.","3225","0.210809004909679","0.204291189325053","0.217326820494304","8"
"8 on Scale 1 to 10","2011","16-34 y.","1266","0.210654818171757","0.200610253624988","0.220699382718526","8"
"8 on Scale 1 to 10","2011","66 and older","937","0.186025576187428","0.174678951592132","0.197372200782725","8"
"9 on Scale 1 to 10","2011","16-34 y.","1001","0.179703850540763","0.170246358985441","0.189161342096085","9"
"9 on Scale 1 to 10","2011","35-65 y.","1898","0.115928491291499","0.110812789528055","0.121044193054944","9"
"9 on Scale 1 to 10","2011","66 and older","514","0.10889240520479","0.0998092058596364","0.117975604549943","9"
"0 Completely dissatisfied","2012","16-34 y.","25","","","","0"
"0 Completely dissatisfied","2012","35-65 y.","126","0.00929727525841137","0.007784239961092","0.0108103105557307","0"
"0 Completely dissatisfied","2012","66 and older","51","0.0115335666550932","0.00856120664649258","0.0145059266636937","0"
"1 on Scale 1 to 10","2012","16-34 y.","39","0.00526954232436754","0.0034522317653497","0.00708685288338539","1"
"1 on Scale 1 to 10","2012","35-65 y.","180","0.0126224236987227","0.0108624242023292","0.0143824231951161","1"
"1 on Scale 1 to 10","2012","66 and older","63","0.0149402186913058","0.011563083839204","0.0183173535434075","1"
"10 Completely satisfied","2012","16-34 y.","857","0.145939511748754","0.137077736053769","0.154801287443739","10"
"10 Completely satisfied","2012","35-65 y.","1594","0.0956412512847603","0.0910047270587852","0.100277775510735","10"
"10 Completely satisfied","2012","66 and older","540","0.105449090586756","0.0968991601420901","0.113999021031422","10"
"2 on Scale 1 to 10","2012","16-34 y.","124","0.0173264557199791","0.0140511677350488","0.0206017437049093","2"
"2 on Scale 1 to 10","2012","35-65 y.","463","0.0308884729668644","0.0281608481356297","0.0336160977980992","2"
"2 on Scale 1 to 10","2012","66 and older","177","0.0455107829657729","0.0397087352194071","0.0513128307121386","2"
"3 on Scale 1 to 10","2012","66 and older","283","0.0598016074858634","0.0532006822657435","0.0664025327059832","3"
"3 on Scale 1 to 10","2012","16-34 y.","264","0.0359264646334045","0.031255008066938","0.040597921199871","3"
"3 on Scale 1 to 10","2012","35-65 y.","964","0.0701472788295422","0.0661209241049589","0.0741736335541255","3"
"4 on Scale 1 to 10","2012","16-34 y.","328","0.0505260338975609","0.0450282314706997","0.056023836324422","4"
"4 on Scale 1 to 10","2012","35-65 y.","1000","0.0686172494079547","0.0646317726190826","0.0726027261968268","4"
"4 on Scale 1 to 10","2012","66 and older","314","0.0680991968091463","0.0610863481058904","0.0751120455124021","4"
"5 on Scale 1 to 10","2012","16-34 y.","636","0.103940522879591","0.096280133228806","0.111600912530376","5"
"5 on Scale 1 to 10","2012","35-65 y.","1809","0.123522808625969","0.118335484027968","0.12871013322397","5"
"5 on Scale 1 to 10","2012","66 and older","632","0.137936200490618","0.128336725860445","0.147535675120791","5"
"6 on Scale 1 to 10","2012","16-34 y.","645","0.102320613650451","0.094713284845534","0.109927942455368","6"
"6 on Scale 1 to 10","2012","35-65 y.","1683","0.106329267454625","0.101469508653114","0.111189026256136","6"
"6 on Scale 1 to 10","2012","66 and older","521","0.103454814688438","0.0949766845933704","0.111932944783506","6"
"7 on Scale 1 to 10","2012","16-34 y.","1008","0.161315742922375","0.152083066496374","0.170548419348376","7"
"7 on Scale 1 to 10","2012","35-65 y.","2423","0.157928752387883","0.152179590232769","0.163677914542997","7"
"7 on Scale 1 to 10","2012","66 and older","727","0.133322162315795","0.123859384316129","0.142784940315461","7"
"8 on Scale 1 to 10","2012","16-34 y.","1256","0.213004986110289","0.202727879333276","0.223282092887303","8"
"8 on Scale 1 to 10","2012","35-65 y.","3246","0.203960792090102","0.197608358831225","0.210313225348979","8"
"8 on Scale 1 to 10","2012","66 and older","1074","0.212935085558962","0.201538689829214","0.224331481288709","8"
"9 on Scale 1 to 10","2012","16-34 y.","915","0.159050719949244","0.149870719240969","0.168230720657519","9"
"9 on Scale 1 to 10","2012","66 and older","575","0.107017273752251","0.0984115559195366","0.115622991584965","9"
"9 on Scale 1 to 10","2012","35-65 y.","1968","0.121044427995165","0.115902151795835","0.126186704194496","9"
"0 Completely dissatisfied","2013","16-34 y.","22","","","","0"
"0 Completely dissatisfied","2013","35-65 y.","108","0.00948002161169658","0.00793005727266659","0.0110299859507266","0"
"0 Completely dissatisfied","2013","66 and older","44","0.0107556951997056","0.00789998861839222","0.013611401781019","0"
"1 on Scale 1 to 10","2013","16-34 y.","39","0.00657126512224585","0.00448053238447016","0.00866199786002154","1"
"1 on Scale 1 to 10","2013","35-65 y.","165","0.0108616657666478","0.00920375116407875","0.0125195803692169","1"
"1 on Scale 1 to 10","2013","66 and older","57","0.0135803318847963","0.0103760655039667","0.0167845982656258","1"
"10 Completely satisfied","2013","16-34 y.","730","0.129955867461148","0.121254765584557","0.138656969337738","10"
"10 Completely satisfied","2013","35-65 y.","1432","0.0882403906164834","0.0837034895566899","0.092777291676277","10"
"10 Completely satisfied","2013","66 and older","554","0.109818053309779","0.101162021943526","0.118474084676031","10"
"2 on Scale 1 to 10","2013","16-34 y.","112","0.0183052608688558","0.0148364401134335","0.0217740816242781","2"
"2 on Scale 1 to 10","2013","35-65 y.","505","0.0365758702583736","0.0335733114897651","0.0395784290269821","2"
"2 on Scale 1 to 10","2013","66 and older","187","0.0442696816767715","0.038575078827844","0.049964284525699","2"
"3 on Scale 1 to 10","2013","16-34 y.","242","0.0379716857924879","0.0330259657107871","0.0429174058741886","3"
"3 on Scale 1 to 10","2013","35-65 y.","871","0.0654768532399395","0.0615202331318533","0.0694334733480258","3"
"3 on Scale 1 to 10","2013","66 and older","284","0.0631619329762638","0.0564274768058328","0.0698963891466948","3"
"4 on Scale 1 to 10","2013","16-34 y.","333","0.0565798983432539","0.0506014385850105","0.0625583581014973","4"
"4 on Scale 1 to 10","2013","66 and older","350","0.0716988794419233","0.0645564956780669","0.0788412632057797","4"
"4 on Scale 1 to 10","2013","35-65 y.","1032","0.0719340214070518","0.0678012439597447","0.0760667988543589","4"
"5 on Scale 1 to 10","2013","16-34 y.","563","0.0918037803335632","0.0843319707837682","0.0992755898833581","5"
"5 on Scale 1 to 10","2013","35-65 y.","1734","0.120433701389388","0.115227826458933","0.125639576319843","5"
"5 on Scale 1 to 10","2013","66 and older","604","0.121985013463461","0.112924626146008","0.131045400780915","5"
"6 on Scale 1 to 10","2013","16-34 y.","643","0.104452048036894","0.0965378198391703","0.112366276234619","6"
"6 on Scale 1 to 10","2013","35-65 y.","1644","0.101972015351098","0.0971317311832976","0.106812299518899","6"
"6 on Scale 1 to 10","2013","66 and older","494","0.0958068298660361","0.0876584473912643","0.103955212340808","6"
"7 on Scale 1 to 10","2013","16-34 y.","957","0.163503792824498","0.153934021285544","0.173073564363452","7"
"7 on Scale 1 to 10","2013","35-65 y.","2360","0.158996347908052","0.15314739751413","0.164845298301974","7"
"7 on Scale 1 to 10","2013","66 and older","746","0.144526700417334","0.13479206180785","0.154261339026818","7"
"8 on Scale 1 to 10","2013","16-34 y.","1187","0.215896110810613","0.205249414175435","0.226542807445791","8"
"8 on Scale 1 to 10","2013","35-65 y.","3199","0.211662782212374","0.205129014534812","0.218196549889935","8"
"8 on Scale 1 to 10","2013","66 and older","1086","0.208791836908902","0.197539448955774","0.220044224862029","8"
"9 on Scale 1 to 10","2013","66 and older","606","0.115605044855028","0.106752786479597","0.124457303230458","9"
"9 on Scale 1 to 10","2013","16-34 y.","909","0.172306926975789","0.162534741643578","0.182079112308","9"
"9 on Scale 1 to 10","2013","35-65 y.","1965","0.124366330238896","0.119087981763821","0.129644678713971","9"
"0 Completely dissatisfied","2014","35-65 y.","116","0.00784906692726424","0.00646436644669062","0.00923376740783787","0"
"0 Completely dissatisfied","2014","66 and older","46","0.00840989755020914","0.00587921487742021","0.0109405802229981","0"
"0 Completely dissatisfied","2014","16-34 y.","34","0.00528042580951723","0.00353022023034541","0.00703063138868904","0"
"1 on Scale 1 to 10","2014","16-34 y.","44","0.00673682221527736","0.00476138163784485","0.00871226279270988","1"
"1 on Scale 1 to 10","2014","35-65 y.","172","0.0117720860851364","0.0100796462945725","0.0134645258757002","1"
"1 on Scale 1 to 10","2014","66 and older","64","0.0165098634164476","0.0129785766092932","0.020041150223602","1"
"10 Completely satisfied","2014","16-34 y.","1003","0.14496443575228","0.136462318625754","0.153466552878807","10"
"10 Completely satisfied","2014","35-65 y.","1553","0.0920896499840681","0.0875524821043551","0.0966268178637811","10"
"10 Completely satisfied","2014","66 and older","530","0.109702522590794","0.10104183992802","0.118363205253569","10"
"2 on Scale 1 to 10","2014","16-34 y.","150","0.0189194791562643","0.0156293634308536","0.022209594881675","2"
"2 on Scale 1 to 10","2014","35-65 y.","517","0.0379055380367018","0.0349090113878016","0.0409020646856019","2"
"2 on Scale 1 to 10","2014","66 and older","194","0.0478661975877383","0.0419500404081501","0.0537823547673265","2"
"3 on Scale 1 to 10","2014","16-34 y.","241","0.0380222865904511","0.0334037341391633","0.0426408390417388","3"
"3 on Scale 1 to 10","2014","35-65 y.","948","0.0696063296257303","0.0656131789799172","0.0735994802715434","3"
"3 on Scale 1 to 10","2014","66 and older","319","0.0668355358050902","0.0599146918004179","0.0737563798097624","3"
"4 on Scale 1 to 10","2014","35-65 y.","1039","0.0726635879155291","0.0685903945308039","0.0767367813002543","4"
"4 on Scale 1 to 10","2014","16-34 y.","370","0.0562117632374174","0.0506494538253119","0.061774072649523","4"
"4 on Scale 1 to 10","2014","66 and older","335","0.0703181493654246","0.0632325410736994","0.0774037576571497","4"
"5 on Scale 1 to 10","2014","16-34 y.","659","0.0912740470390405","0.0843190911681747","0.0982290029099063","5"
"5 on Scale 1 to 10","2014","35-65 y.","1796","0.116838745024837","0.111798270780108","0.121879219269567","5"
"5 on Scale 1 to 10","2014","66 and older","684","0.138907747725023","0.129323361131999","0.148492134318047","5"
"6 on Scale 1 to 10","2014","16-34 y.","705","0.101817021155254","0.0945140957769351","0.109119946533573","6"
"6 on Scale 1 to 10","2014","35-65 y.","1704","0.11010291767443","0.105191269396299","0.115014565952561","6"
"6 on Scale 1 to 10","2014","66 and older","506","0.097459332899884","0.0892402879741752","0.105678377825593","6"
"7 on Scale 1 to 10","2014","16-34 y.","1070","0.171798570610213","0.162689333217669","0.180907808002756","7"
"7 on Scale 1 to 10","2014","35-65 y.","2520","0.15551448597508","0.149828058808141","0.16120091314202","7"
"7 on Scale 1 to 10","2014","66 and older","662","0.125624065258616","0.116439433113149","0.134808697404082","7"
"8 on Scale 1 to 10","2014","16-34 y.","1349","0.21188916401077","0.202020638174622","0.221757689846918","8"
"8 on Scale 1 to 10","2014","35-65 y.","3206","0.199710457267675","0.193437361347","0.205983553188349","8"
"8 on Scale 1 to 10","2014","66 and older","1040","0.201476953923318","0.190361360251897","0.212592547594738","8"
"9 on Scale 1 to 10","2014","16-34 y.","962","0.153085984423515","0.144390542977087","0.161781425869943","9"
"9 on Scale 1 to 10","2014","35-65 y.","2031","0.125947135483548","0.120740934238643","0.131153336728453","9"
"9 on Scale 1 to 10","2014","66 and older","622","0.116889733877456","0.107986005575655","0.125793462179256","9"
"0 Completely dissatisfied","2015","35-65 y.","108","0.00792471649012798","0.00647816476634866","0.0093712682139073","0"
"0 Completely dissatisfied","2015","16-34 y.","22","","","","0"
"0 Completely dissatisfied","2015","66 and older","39","0.00923798592148872","0.00657123667115775","0.0119047351718197","0"
"1 on Scale 1 to 10","2015","16-34 y.","31","0.00398627839134495","0.00235846666813928","0.00561409011455061","1"
"1 on Scale 1 to 10","2015","35-65 y.","144","0.0133819020687518","0.0115073252262737","0.0152564789112298","1"
"1 on Scale 1 to 10","2015","66 and older","65","0.0130006278992043","0.00984308352725056","0.0161581722711581","1"
"10 Completely satisfied","2015","16-34 y.","782","0.134046433567424","0.125244813195366","0.142848053939482","10"
"10 Completely satisfied","2015","35-65 y.","1280","0.0835784749965428","0.0790634033398743","0.0880935466532113","10"
"10 Completely satisfied","2015","66 and older","481","0.0964569444896295","0.0882278881371891","0.10468600084207","10"
"2 on Scale 1 to 10","2015","16-34 y.","96","0.0122647004788299","0.0094213102995939","0.0151080906580658","2"
"2 on Scale 1 to 10","2015","35-65 y.","413","0.0320589510613644","0.0291850693179644","0.0349328328047644","2"
"2 on Scale 1 to 10","2015","66 and older","179","0.0431464865289409","0.0374827335174403","0.0488102395404416","2"
"3 on Scale 1 to 10","2015","16-34 y.","212","0.0418190257389765","0.036647741309135","0.0469903101688179","3"
"3 on Scale 1 to 10","2015","35-65 y.","836","0.0598335907871869","0.0559641813737764","0.0637030002005974","3"
"3 on Scale 1 to 10","2015","66 and older","287","0.06703700336626","0.060065950668966","0.0740080560635541","3"
"4 on Scale 1 to 10","2015","16-34 y.","303","0.0585233296089646","0.052459360319824","0.0645872988981053","4"
"4 on Scale 1 to 10","2015","35-65 y.","926","0.0701169060165159","0.0659511355829506","0.0742826764500812","4"
"4 on Scale 1 to 10","2015","66 and older","317","0.0676242470781647","0.0606249316322264","0.074623562524103","4"
"5 on Scale 1 to 10","2015","35-65 y.","1705","0.128475749428031","0.123016661328206","0.133934837527856","5"
"5 on Scale 1 to 10","2015","66 and older","604","0.127949511448306","0.118638454329929","0.137260568566682","5"
"5 on Scale 1 to 10","2015","16-34 y.","550","0.0872274602584874","0.0799379962624819","0.0945169242544929","5"
"6 on Scale 1 to 10","2015","16-34 y.","672","0.113647604593944","0.105448412659331","0.121846796528558","6"
"6 on Scale 1 to 10","2015","35-65 y.","1671","0.111348010099073","0.106216125590599","0.116479894607547","6"
"6 on Scale 1 to 10","2015","66 and older","510","0.0972664874883046","0.0890066736537087","0.1055263013229","6"
"7 on Scale 1 to 10","2015","16-34 y.","1002","0.177459608062041","0.167589632570412","0.18732958355367","7"
"7 on Scale 1 to 10","2015","35-65 y.","2417","0.164455608359565","0.158408066351831","0.170503150367299","7"
"7 on Scale 1 to 10","2015","66 and older","693","0.131329182220128","0.121914252207612","0.140744112232643","7"
"8 on Scale 1 to 10","2015","16-34 y.","1202","0.207764536481459","0.197283588930016","0.218245484032902","8"
"8 on Scale 1 to 10","2015","35-65 y.","3118","0.207733971423493","0.201115479178346","0.214352463668639","8"
"8 on Scale 1 to 10","2015","66 and older","1134","0.223654110889537","0.212038957983011","0.235269263796062","8"
"9 on Scale 1 to 10","2015","16-34 y.","884","0.159077232763197","0.149628582642219","0.168525882884175","9"
