"plh0172","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2008","Employed","higher education","126","0.0439730329118651","0.036689299386562","0.0512567664371682","3"
"4 on Scale 1 to 10","2008","Not Employed","inadequately","5","","","","4"
"4 on Scale 1 to 10","2008","Employed","in school","4","","","","4"
"4 on Scale 1 to 10","2008","Not Employed","in school","11","","","","4"
"4 on Scale 1 to 10","2008","Employed","higher education","152","0.0547831101501916","0.0466993234463389","0.0628668968540443","4"
"4 on Scale 1 to 10","2008","Not Employed","general elemantary","103","0.0879670477175765","0.0719611310788461","0.103972964356307","4"
"4 on Scale 1 to 10","2008","Not Employed","middle vocational","276","0.0698808984145738","0.0618350509801734","0.0779267458489741","4"
"4 on Scale 1 to 10","2008","Not Employed","vocational + Abi","11","","","","4"
"4 on Scale 1 to 10","2008","Not Employed","higher vocational","26","","","","4"
"4 on Scale 1 to 10","2008","Not Employed","higher education","68","0.0577509085361649","0.0443211363023272","0.0711806807700025","4"
"4 on Scale 1 to 10","2008","Employed","inadequately","2","","","","4"
"4 on Scale 1 to 10","2008","Employed","general elemantary","40","0.0616339804016766","0.0452731520201836","0.0779948087831696","4"
"4 on Scale 1 to 10","2008","Employed","middle vocational","395","0.0671276195288326","0.06075038399402","0.0735048550636452","4"
"4 on Scale 1 to 10","2008","Employed","vocational + Abi","44","0.0556494749064359","0.0401652598769553","0.0711336899359165","4"
"4 on Scale 1 to 10","2008","Employed","higher vocational","54","0.0540742567714024","0.0397899637878608","0.0683585497549439","4"
"5 on Scale 1 to 10","2008","Not Employed","vocational + Abi","37","0.104225320381078","0.0667958123432561","0.1416548284189","5"
"5 on Scale 1 to 10","2008","Not Employed","in school","15","","","","5"
"5 on Scale 1 to 10","2008","Not Employed","middle vocational","521","0.141838150202168","0.130827717092905","0.15284858331143","5"
"5 on Scale 1 to 10","2008","Not Employed","higher vocational","56","0.124888359033143","0.0945785848261828","0.155198133240103","5"
"5 on Scale 1 to 10","2008","Employed","higher education","277","0.09616290854273","0.0856898232086924","0.106635993876768","5"
"5 on Scale 1 to 10","2008","Not Employed","general elemantary","172","0.140725896339808","0.121075643136556","0.16037614954306","5"
"5 on Scale 1 to 10","2008","Not Employed","inadequately","17","","","","5"
"5 on Scale 1 to 10","2008","Employed","vocational + Abi","91","0.116393183937653","0.0947318424910112","0.138054525384295","5"
"5 on Scale 1 to 10","2008","Employed","higher vocational","116","0.139014472142561","0.117163896601616","0.160865047683506","5"
"5 on Scale 1 to 10","2008","Not Employed","higher education","123","0.106922653396638","0.0891322509105694","0.124713055882707","5"
"5 on Scale 1 to 10","2008","Employed","in school","9","","","","5"
"5 on Scale 1 to 10","2008","Employed","inadequately","7","","","","5"
"5 on Scale 1 to 10","2008","Employed","general elemantary","106","0.124857533303224","0.102369276110965","0.147345790495483","5"
"5 on Scale 1 to 10","2008","Employed","middle vocational","629","0.108991448729547","0.101049851355762","0.116933046103332","5"
"6 on Scale 1 to 10","2008","Employed","higher vocational","102","0.0928115199784718","0.0744848038294413","0.111138236127502","6"
"6 on Scale 1 to 10","2008","Employed","higher education","336","0.115288071283605","0.103942695237012","0.126633447330199","6"
"6 on Scale 1 to 10","2008","Employed","middle vocational","617","0.103900126825922","0.0961241140885651","0.111676139563279","6"
"6 on Scale 1 to 10","2008","Employed","vocational + Abi","76","0.0915687665860606","0.0720877437137572","0.111049789458364","6"
"6 on Scale 1 to 10","2008","Not Employed","in school","26","","","","6"
"6 on Scale 1 to 10","2008","Not Employed","inadequately","14","","","","6"
"6 on Scale 1 to 10","2008","Not Employed","general elemantary","133","0.108936172583932","0.0913303735347712","0.126541971633092","6"
"6 on Scale 1 to 10","2008","Not Employed","middle vocational","413","0.104684835171495","0.0950231445071454","0.114346525835844","6"
"6 on Scale 1 to 10","2008","Not Employed","vocational + Abi","32","0.154752544198996","0.110448951748231","0.199056136649761","6"
"6 on Scale 1 to 10","2008","Not Employed","higher vocational","54","0.114167790804283","0.0850111475324349","0.143324434076132","6"
"6 on Scale 1 to 10","2008","Not Employed","higher education","142","0.133423809823883","0.113847698866894","0.152999920780873","6"
"6 on Scale 1 to 10","2008","Employed","in school","6","","","","6"
"6 on Scale 1 to 10","2008","Employed","inadequately","5","","","","6"
"6 on Scale 1 to 10","2008","Employed","general elemantary","71","0.0890476181293216","0.0696714436593062","0.108423792599337","6"
"7 on Scale 1 to 10","2008","Not Employed","in school","45","0.124938122042098","0.0867508428744997","0.163125401209696","7"
"7 on Scale 1 to 10","2008","Not Employed","inadequately","21","","","","7"
"7 on Scale 1 to 10","2008","Not Employed","general elemantary","163","0.119187835683439","0.100878486977198","0.13749718438968","7"
"7 on Scale 1 to 10","2008","Not Employed","middle vocational","540","0.134203752908762","0.123446200973672","0.144961304843851","7"
"7 on Scale 1 to 10","2008","Not Employed","vocational + Abi","32","0.111053421294922","0.0725648392916917","0.149542003298152","7"
"7 on Scale 1 to 10","2008","Not Employed","higher vocational","52","0.0974788166583332","0.0702847713197711","0.124672861996895","7"
"7 on Scale 1 to 10","2008","Not Employed","higher education","193","0.167570140686071","0.146068157635886","0.189072123736256","7"
"7 on Scale 1 to 10","2008","Employed","in school","7","","","","7"
"7 on Scale 1 to 10","2008","Employed","inadequately","12","","","","7"
"7 on Scale 1 to 10","2008","Employed","general elemantary","118","0.143779512950665","0.119909626314083","0.167649399587246","7"
"7 on Scale 1 to 10","2008","Employed","middle vocational","941","0.150514522534321","0.141402015039517","0.159627030029124","7"
"7 on Scale 1 to 10","2008","Employed","vocational + Abi","163","0.162048210762592","0.137158280392024","0.18693814113316","7"
"7 on Scale 1 to 10","2008","Employed","higher vocational","166","0.188924821755065","0.164201318260566","0.213648325249564","7"
"7 on Scale 1 to 10","2008","Employed","higher education","503","0.160409248232403","0.147372349508284","0.173446146956522","7"
"8 on Scale 1 to 10","2008","Employed","higher vocational","213","0.208000014068627","0.182365256384904","0.233634771752351","8"
"8 on Scale 1 to 10","2008","Not Employed","in school","54","0.192303605403088","0.146787024377039","0.237820186429137","8"
"8 on Scale 1 to 10","2008","Not Employed","inadequately","19","","","","8"
"8 on Scale 1 to 10","2008","Employed","middle vocational","1287","0.214735673694722","0.2042708780895","0.225200469299944","8"
"8 on Scale 1 to 10","2008","Employed","vocational + Abi","196","0.257535896000022","0.228000101247162","0.287071690752882","8"
"8 on Scale 1 to 10","2008","Not Employed","general elemantary","231","0.172202946881387","0.150867708239376","0.193538185523398","8"
"8 on Scale 1 to 10","2008","Not Employed","middle vocational","843","0.209807541963685","0.196957626824733","0.222657457102637","8"
"8 on Scale 1 to 10","2008","Not Employed","vocational + Abi","55","0.187504374465239","0.139691558091831","0.235317190838647","8"
"8 on Scale 1 to 10","2008","Employed","higher education","766","0.239605058878295","0.224441771426021","0.254768346330569","8"
"8 on Scale 1 to 10","2008","Not Employed","higher vocational","106","0.229240420770048","0.190701898767376","0.26777894277272","8"
"8 on Scale 1 to 10","2008","Not Employed","higher education","242","0.203436192151523","0.180260603852443","0.226611780450604","8"
"8 on Scale 1 to 10","2008","Employed","in school","15","","","","8"
"8 on Scale 1 to 10","2008","Employed","inadequately","12","","","","8"
"8 on Scale 1 to 10","2008","Employed","general elemantary","173","0.188891312823583","0.162262330844525","0.21552029480264","8"
"9 on Scale 1 to 10","2008","Employed","higher education","482","0.162002351212435","0.148913310279164","0.175091392145706","9"
"9 on Scale 1 to 10","2008","Not Employed","higher vocational","64","0.139023746232028","0.107303973184468","0.170743519279588","9"
"9 on Scale 1 to 10","2008","Employed","middle vocational","870","0.142863809930472","0.133946030086072","0.151781589774873","9"
"9 on Scale 1 to 10","2008","Employed","higher vocational","117","0.110963945234123","0.0911265073824803","0.130801383085766","9"
"9 on Scale 1 to 10","2008","Not Employed","middle vocational","388","0.097218068458713","0.0878685725714313","0.106567564345995","9"
"9 on Scale 1 to 10","2008","Not Employed","vocational + Abi","32","0.127286790191385","0.0864590304237658","0.168114549959004","9"
"9 on Scale 1 to 10","2008","Employed","vocational + Abi","125","0.147135629828846","0.123208480650243","0.17106277900745","9"
"9 on Scale 1 to 10","2008","Not Employed","in school","58","0.16784404559081","0.124681487175079","0.211006604006542","9"
"9 on Scale 1 to 10","2008","Not Employed","inadequately","9","","","","9"
"9 on Scale 1 to 10","2008","Not Employed","general elemantary","123","0.105917599988023","0.0885280591028181","0.123307140873227","9"
"9 on Scale 1 to 10","2008","Not Employed","higher education","164","0.123958635165708","0.104986899170268","0.142930371161147","9"
"9 on Scale 1 to 10","2008","Employed","in school","14","","","","9"
"9 on Scale 1 to 10","2008","Employed","inadequately","11","","","","9"
"9 on Scale 1 to 10","2008","Employed","general elemantary","134","0.142628390428929","0.118838273058643","0.166418507799216","9"
"0 Completely dissatisfied","2009","Not Employed","in school","","","","","0"
"0 Completely dissatisfied","2009","Not Employed","inadequately","1","","","","0"
"0 Completely dissatisfied","2009","Not Employed","general elemantary","9","","","","0"
"0 Completely dissatisfied","2009","Not Employed","middle vocational","42","0.0159530005626946","0.0118296846718697","0.0200763164535194","0"
"0 Completely dissatisfied","2009","Not Employed","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2009","Not Employed","higher vocational","1","","","","0"
"0 Completely dissatisfied","2009","Not Employed","higher education","7","","","","0"
"0 Completely dissatisfied","2009","Employed","in school","","","","","0"
"0 Completely dissatisfied","2009","Employed","inadequately","1","","","","0"
"0 Completely dissatisfied","2009","Employed","general elemantary","7","","","","0"
"0 Completely dissatisfied","2009","Employed","middle vocational","26","","","","0"
"0 Completely dissatisfied","2009","Employed","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","2009","Employed","higher vocational","5","","","","0"
"0 Completely dissatisfied","2009","Employed","higher education","9","","","","0"
"1 on Scale 1 to 10","2009","Not Employed","middle vocational","49","0.0152297194868922","0.0111994794257673","0.0192599595480171","1"
"1 on Scale 1 to 10","2009","Not Employed","general elemantary","18","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","in school","3","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","inadequately","2","","","","1"
"1 on Scale 1 to 10","2009","Employed","higher vocational","5","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","higher vocational","7","","","","1"
"1 on Scale 1 to 10","2009","Not Employed","higher education","12","","","","1"
"1 on Scale 1 to 10","2009","Employed","in school","","","","","1"
"1 on Scale 1 to 10","2009","Employed","inadequately","","","","","1"
"1 on Scale 1 to 10","2009","Employed","general elemantary","5","","","","1"
"1 on Scale 1 to 10","2009","Employed","middle vocational","48","0.0102094784797842","0.00756502518154316","0.0128539317780253","1"
"1 on Scale 1 to 10","2009","Employed","vocational + Abi","6","","","","1"
"1 on Scale 1 to 10","2009","Employed","higher education","24","","","","1"
"10 Completely satisfied","2009","Not Employed","in school","42","0.163148750074749","0.117437064025009","0.208860436124489","10"
"10 Completely satisfied","2009","Not Employed","inadequately","9","","","","10"
"10 Completely satisfied","2009","Not Employed","general elemantary","84","0.0835789213066588","0.0668630191189147","0.100294823494403","10"
"10 Completely satisfied","2009","Not Employed","middle vocational","293","0.0827345433324457","0.0736686949176768","0.0918003917472147","10"
"10 Completely satisfied","2009","Not Employed","vocational + Abi","20","","","","10"
"10 Completely satisfied","2009","Not Employed","higher vocational","36","0.0996294681515301","0.0711882735611664","0.128070662741894","10"
"10 Completely satisfied","2009","Not Employed","higher education","117","0.112418391687308","0.0937936703661562","0.131043113008461","10"
"10 Completely satisfied","2009","Employed","in school","7","","","","10"
"10 Completely satisfied","2009","Employed","inadequately","15","","","","10"
"10 Completely satisfied","2009","Employed","general elemantary","87","0.110671329813724","0.0882783891686305","0.133064270458817","10"
"10 Completely satisfied","2009","Employed","middle vocational","593","0.102017938913221","0.0940557114478339","0.109980166378608","10"
"10 Completely satisfied","2009","Employed","vocational + Abi","77","0.0880059133153207","0.067824476170371","0.10818735046027","10"
"10 Completely satisfied","2009","Employed","higher vocational","82","0.0811143511825637","0.0633957164387396","0.0988329859263877","10"
"10 Completely satisfied","2009","Employed","higher education","312","0.11636774463856","0.104774623153572","0.127960866123548","10"
"2 on Scale 1 to 10","2009","Not Employed","higher vocational","13","","","","2"
"2 on Scale 1 to 10","2009","Not Employed","general elemantary","48","0.0528316647596142","0.0393204424841585","0.06634288703507","2"
"2 on Scale 1 to 10","2009","Not Employed","vocational + Abi","11","","","","2"
"2 on Scale 1 to 10","2009","Not Employed","middle vocational","138","0.0369277585246638","0.0307215923048938","0.0431339247444337","2"
"2 on Scale 1 to 10","2009","Not Employed","in school","3","","","","2"
"2 on Scale 1 to 10","2009","Not Employed","inadequately","5","","","","2"
"2 on Scale 1 to 10","2009","Not Employed","higher education","40","0.0383406428769346","0.0270190566596371","0.049662229094232","2"
"2 on Scale 1 to 10","2009","Employed","in school","1","","","","2"
"2 on Scale 1 to 10","2009","Employed","inadequately","","","","","2"
"2 on Scale 1 to 10","2009","Employed","general elemantary","17","","","","2"
"2 on Scale 1 to 10","2009","Employed","middle vocational","143","0.0273399609026005","0.0230501123649475","0.0316298094402534","2"
"2 on Scale 1 to 10","2009","Employed","vocational + Abi","16","","","","2"
"2 on Scale 1 to 10","2009","Employed","higher vocational","25","","","","2"
"2 on Scale 1 to 10","2009","Employed","higher education","56","0.0212390789404546","0.0160264783604639","0.0264516795204454","2"
"3 on Scale 1 to 10","2009","Not Employed","in school","4","","","","3"
"3 on Scale 1 to 10","2009","Not Employed","inadequately","8","","","","3"
"3 on Scale 1 to 10","2009","Not Employed","general elemantary","71","0.0824846680509388","0.0658686411743737","0.0991006949275039","3"
"3 on Scale 1 to 10","2009","Not Employed","middle vocational","240","0.0771248408557754","0.0683450106848013","0.0859046710267496","3"
"3 on Scale 1 to 10","2009","Not Employed","vocational + Abi","14","","","","3"
"3 on Scale 1 to 10","2009","Not Employed","higher vocational","32","0.0965111630176901","0.0684701653322335","0.124552160703147","3"
"3 on Scale 1 to 10","2009","Not Employed","higher education","62","0.0716540831249252","0.0564471253719476","0.0868610408779029","3"
"3 on Scale 1 to 10","2009","Employed","in school","1","","","","3"
"3 on Scale 1 to 10","2009","Employed","inadequately","4","","","","3"
"3 on Scale 1 to 10","2009","Employed","vocational + Abi","37","0.0493174523626781","0.0338926989896707","0.0647422057356854","3"
"3 on Scale 1 to 10","2009","Employed","higher vocational","54","0.0532030775426077","0.0386368373152499","0.0677693177699654","3"
"3 on Scale 1 to 10","2009","Employed","general elemantary","37","0.0616558795857838","0.0444874435198549","0.0788243156517126","3"
"3 on Scale 1 to 10","2009","Employed","middle vocational","311","0.0572715733658554","0.0511589823909358","0.063384164340775","3"
"3 on Scale 1 to 10","2009","Employed","higher education","133","0.0441105295082279","0.0366867806344033","0.0515342783820526","3"
"4 on Scale 1 to 10","2009","Not Employed","in school","12","","","","4"
"4 on Scale 1 to 10","2009","Not Employed","inadequately","10","","","","4"
"4 on Scale 1 to 10","2009","Not Employed","general elemantary","91","0.0900338525765375","0.0727456660149586","0.107322039138116","4"
"4 on Scale 1 to 10","2009","Not Employed","middle vocational","269","0.0694135375119885","0.0610494618864445","0.0777776131375325","4"
"4 on Scale 1 to 10","2009","Not Employed","vocational + Abi","23","","","","4"
"4 on Scale 1 to 10","2009","Not Employed","higher vocational","32","0.0689769387390078","0.0449125148620763","0.0930413626159394","4"
"4 on Scale 1 to 10","2009","Not Employed","higher education","79","0.0884424626861651","0.0717011538269759","0.105183771545354","4"
"4 on Scale 1 to 10","2009","Employed","in school","5","","","","4"
"4 on Scale 1 to 10","2009","Employed","inadequately","7","","","","4"
"4 on Scale 1 to 10","2009","Employed","general elemantary","47","0.0660160924031891","0.0482922850077964","0.0837398997985819","4"
"4 on Scale 1 to 10","2009","Employed","middle vocational","338","0.0583125193551044","0.0521480346650204","0.0644770040451884","4"
"4 on Scale 1 to 10","2009","Employed","vocational + Abi","42","0.0657582438678092","0.0481017327737046","0.0834147549619138","4"
"4 on Scale 1 to 10","2009","Employed","higher vocational","60","0.0796164698180339","0.0620478943032029","0.0971850453328649","4"
"4 on Scale 1 to 10","2009","Employed","higher education","161","0.0561037488673155","0.0477840737101216","0.0644234240245095","4"
"5 on Scale 1 to 10","2009","Not Employed","middle vocational","467","0.142960769844415","0.131441464595048","0.154480075093782","5"
"5 on Scale 1 to 10","2009","Not Employed","higher vocational","55","0.162055446477119","0.127062319830935","0.197048573123303","5"
"5 on Scale 1 to 10","2009","Not Employed","vocational + Abi","30","0.149921360946953","0.105127913597757","0.194714808296149","5"
"5 on Scale 1 to 10","2009","Employed","middle vocational","644","0.11748393191989","0.109013354337788","0.125954509501991","5"
"5 on Scale 1 to 10","2009","Employed","vocational + Abi","83","0.0907770318649748","0.0703114856825642","0.111242578047385","5"
"5 on Scale 1 to 10","2009","Employed","higher education","257","0.0893240674709861","0.0790127425296835","0.0996353924122886","5"
"5 on Scale 1 to 10","2009","Employed","higher vocational","99","0.107263656806842","0.0871801948092985","0.127347118804385","5"
"5 on Scale 1 to 10","2009","Not Employed","in school","13","","","","5"
"5 on Scale 1 to 10","2009","Not Employed","inadequately","14","","","","5"
"5 on Scale 1 to 10","2009","Not Employed","general elemantary","171","0.155152609274039","0.133284935779018","0.177020282769059","5"
"5 on Scale 1 to 10","2009","Not Employed","higher education","117","0.119646372413351","0.100510630766266","0.138782114060435","5"
"5 on Scale 1 to 10","2009","Employed","in school","3","","","","5"
"5 on Scale 1 to 10","2009","Employed","inadequately","10","","","","5"
"5 on Scale 1 to 10","2009","Employed","general elemantary","91","0.139436807868458","0.114711453920444","0.164162161816472","5"
"6 on Scale 1 to 10","2009","Not Employed","in school","24","","","","6"
"6 on Scale 1 to 10","2009","Not Employed","inadequately","7","","","","6"
"6 on Scale 1 to 10","2009","Not Employed","general elemantary","121","0.104201338939321","0.0857479659655088","0.122654711913134","6"
"6 on Scale 1 to 10","2009","Not Employed","middle vocational","361","0.093729808759279","0.084138337936356","0.103321279582202","6"
"6 on Scale 1 to 10","2009","Not Employed","vocational + Abi","27","","","","6"
"6 on Scale 1 to 10","2009","Not Employed","higher vocational","28","","","","6"
"6 on Scale 1 to 10","2009","Not Employed","higher education","102","0.0918058502011973","0.074780679286009","0.108831021116386","6"
"6 on Scale 1 to 10","2009","Employed","in school","5","","","","6"
"6 on Scale 1 to 10","2009","Employed","inadequately","7","","","","6"
"6 on Scale 1 to 10","2009","Employed","general elemantary","81","0.113576654063048","0.0909287745412462","0.136224533584849","6"
"6 on Scale 1 to 10","2009","Employed","middle vocational","568","0.102135385592074","0.0941690972501045","0.110101673934043","6"
"6 on Scale 1 to 10","2009","Employed","vocational + Abi","87","0.1144131090244","0.0917377780706502","0.13708843997815","6"
"6 on Scale 1 to 10","2009","Employed","higher vocational","98","0.128455903080486","0.106740275345743","0.150171530815228","6"
"6 on Scale 1 to 10","2009","Employed","higher education","305","0.114587004293081","0.103071341827873","0.126102666758288","6"
"7 on Scale 1 to 10","2009","Not Employed","in school","35","0.130473887255028","0.0888047656492077","0.172143008860848","7"
"7 on Scale 1 to 10","2009","Not Employed","inadequately","12","","","","7"
"7 on Scale 1 to 10","2009","Not Employed","general elemantary","157","0.145064168588412","0.123793519558746","0.166334817618078","7"
"7 on Scale 1 to 10","2009","Not Employed","middle vocational","516","0.132292870317269","0.121142936246932","0.143442804387606","7"
"7 on Scale 1 to 10","2009","Not Employed","vocational + Abi","35","0.149883244286187","0.105094487432328","0.194672001140046","7"
"7 on Scale 1 to 10","2009","Not Employed","higher vocational","85","0.168110958916707","0.132599051011255","0.203622866822159","7"
"7 on Scale 1 to 10","2009","Not Employed","higher education","170","0.139905617557084","0.119452590917639","0.16035864419653","7"
"7 on Scale 1 to 10","2009","Employed","in school","14","","","","7"
"7 on Scale 1 to 10","2009","Employed","inadequately","8","","","","7"
"7 on Scale 1 to 10","2009","Employed","middle vocational","872","0.151930434016696","0.142487638052457","0.161373229980934","7"
"7 on Scale 1 to 10","2009","Employed","vocational + Abi","121","0.180171863807654","0.152793654057603","0.207550073557705","7"
"7 on Scale 1 to 10","2009","Employed","higher vocational","169","0.160543996777281","0.136718241493939","0.184369752060624","7"
"7 on Scale 1 to 10","2009","Employed","general elemantary","117","0.12576063703209","0.10209326918409","0.14942800488009","7"
"7 on Scale 1 to 10","2009","Employed","higher education","540","0.169009604266317","0.155460768058341","0.182558440474293","7"
"8 on Scale 1 to 10","2009","Not Employed","in school","56","0.230064590764954","0.177997505345206","0.282131676184701","8"
"8 on Scale 1 to 10","2009","Not Employed","inadequately","23","","","","8"
"8 on Scale 1 to 10","2009","Not Employed","general elemantary","191","0.177034351403398","0.153979966937736","0.20008873586906","8"
"8 on Scale 1 to 10","2009","Not Employed","middle vocational","772","0.218865080478675","0.205257880694011","0.232472280263339","8"
"8 on Scale 1 to 10","2009","Not Employed","vocational + Abi","48","0.160595882043975","0.114527185131113","0.206664578956837","8"
"8 on Scale 1 to 10","2009","Not Employed","higher vocational","91","0.173224150380747","0.137287184893147","0.209161115868347","8"
"8 on Scale 1 to 10","2009","Not Employed","higher education","238","0.189110331409326","0.166021313348436","0.212199349470216","8"
"8 on Scale 1 to 10","2009","Employed","in school","14","","","","8"
"8 on Scale 1 to 10","2009","Employed","inadequately","10","","","","8"
"8 on Scale 1 to 10","2009","Employed","general elemantary","162","0.186965389704662","0.159136393316285","0.214794386093038","8"
"8 on Scale 1 to 10","2009","Employed","middle vocational","1233","0.227409037407969","0.216382449374128","0.23843562544181","8"
"8 on Scale 1 to 10","2009","Employed","vocational + Abi","162","0.200247698486209","0.171740032138208","0.228755364834209","8"
"8 on Scale 1 to 10","2009","Employed","higher vocational","207","0.232953078930777","0.205518653767818","0.260387504093736","8"
