"plh0172","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2008","Not Working","Female","497","0.116073365381114","0.106624990085399","0.125521740676829","6"
"6 on Scale 1 to 10","2008","Not Working","Male","321","0.104496626390098","0.0936651300187365","0.115328122761459","6"
"6 on Scale 1 to 10","2008","Part Time","Female","319","0.106274316137577","0.0956162944004626","0.116932337874691","6"
"6 on Scale 1 to 10","2008","Part Time","Male","119","0.103988182351567","0.086789139908029","0.121187224795106","6"
"7 on Scale 1 to 10","2008","Not Working","Female","607","0.130384790861349","0.120452263552489","0.140317318170208","7"
"7 on Scale 1 to 10","2008","Part Time","Female","502","0.144118170567863","0.131972357405117","0.156263983730608","7"
"7 on Scale 1 to 10","2008","Full Time","Male","816","0.161157069340295","0.150929946566022","0.171384192114567","7"
"7 on Scale 1 to 10","2008","Not Working","Male","456","0.139312116376282","0.127051254495839","0.151572978256724","7"
"7 on Scale 1 to 10","2008","Part Time","Male","200","0.143532683600577","0.123777266405553","0.163288100795601","7"
"7 on Scale 1 to 10","2008","Full Time","Female","417","0.159028270848112","0.144789495029824","0.1732670466664","7"
"8 on Scale 1 to 10","2008","Full Time","Female","600","0.24763561142","0.230829569181952","0.264441653658048","8"
"8 on Scale 1 to 10","2008","Full Time","Male","1147","0.224337341937189","0.212734197682451","0.235940486191926","8"
"8 on Scale 1 to 10","2008","Not Working","Female","868","0.188712888358043","0.17717116112629","0.200254615589796","8"
"8 on Scale 1 to 10","2008","Not Working","Male","710","0.218553412531775","0.203920453521959","0.23318637154159","8"
"8 on Scale 1 to 10","2008","Part Time","Female","700","0.200034551953291","0.186200530452186","0.213868573454396","8"
"8 on Scale 1 to 10","2008","Part Time","Male","254","0.195405181380616","0.173063695211288","0.217746667549944","8"
"9 on Scale 1 to 10","2008","Full Time","Male","770","0.154053385898512","0.144011955857678","0.164094815939347","9"
"9 on Scale 1 to 10","2008","Part Time","Female","441","0.129774988373988","0.11815323639822","0.141396740349756","9"
"9 on Scale 1 to 10","2008","Part Time","Male","220","0.180549698715105","0.158876894910486","0.202222502519725","9"
"9 on Scale 1 to 10","2008","Not Working","Female","494","0.108448440254926","0.0992763646859842","0.117620515823867","9"
"9 on Scale 1 to 10","2008","Full Time","Female","358","0.132183325364348","0.118996291613917","0.145370359114779","9"
"9 on Scale 1 to 10","2008","Not Working","Male","382","0.11269532158022","0.101498544293246","0.123892098867194","9"
"0 Completely dissatisfied","2009","Not Working","Female","39","0.0128042692368769","0.00931487893867711","0.0162936595350767","0"
"0 Completely dissatisfied","2009","Not Working","Male","24","","","","0"
"0 Completely dissatisfied","2009","Part Time","Female","15","","","","0"
"0 Completely dissatisfied","2009","Part Time","Male","7","","","","0"
"0 Completely dissatisfied","2009","Full Time","Male","17","","","","0"
"0 Completely dissatisfied","2009","Full Time","Female","12","","","","0"
"1 on Scale 1 to 10","2009","Part Time","Female","30","0.00734716985499202","0.0043173656846832","0.0103769740253008","1"
"1 on Scale 1 to 10","2009","Full Time","Female","18","","","","1"
"1 on Scale 1 to 10","2009","Full Time","Male","25","","","","1"
"1 on Scale 1 to 10","2009","Not Working","Female","65","0.0175135191039915","0.0134423371013528","0.0215847011066302","1"
"1 on Scale 1 to 10","2009","Not Working","Male","30","0.0130233978439614","0.00887915926802097","0.0171676364199019","1"
"1 on Scale 1 to 10","2009","Part Time","Male","16","","","","1"
"10 Completely satisfied","2009","Not Working","Female","317","0.0755998862867035","0.0673952169580914","0.0838045556153156","10"
"10 Completely satisfied","2009","Part Time","Female","292","0.0997938331515383","0.0891602735292422","0.110427392773834","10"
"10 Completely satisfied","2009","Part Time","Male","135","0.109932961578415","0.0920473217539135","0.127818601402916","10"
"10 Completely satisfied","2009","Full Time","Female","306","0.124718988544533","0.111555213515245","0.13788276357382","10"
"10 Completely satisfied","2009","Full Time","Male","478","0.100653454524514","0.0919446949930311","0.109362214055997","10"
"10 Completely satisfied","2009","Not Working","Male","307","0.112732119021404","0.101171518829493","0.124292719213316","10"
"2 on Scale 1 to 10","2009","Full Time","Female","62","0.0246426640592989","0.0184658274466185","0.0308195006719792","2"
"2 on Scale 1 to 10","2009","Full Time","Male","95","0.0237855356985995","0.0193748358101838","0.0281962355870151","2"
"2 on Scale 1 to 10","2009","Not Working","Female","169","0.0440871524832865","0.0377157404681073","0.0504585644984656","2"
"2 on Scale 1 to 10","2009","Not Working","Male","91","0.032682742849069","0.0261833485844788","0.0391821371136592","2"
"2 on Scale 1 to 10","2009","Part Time","Female","68","0.0282881619330397","0.0224061359595285","0.0341701879065508","2"
"2 on Scale 1 to 10","2009","Part Time","Male","34","0.0411969535089264","0.0298330794739962","0.0525608275438565","2"
"3 on Scale 1 to 10","2009","Part Time","Female","200","0.0766143537169186","0.0671780381234616","0.0860506693103755","3"
"3 on Scale 1 to 10","2009","Full Time","Female","128","0.0461560236392766","0.0377962739794569","0.0545157732990963","3"
"3 on Scale 1 to 10","2009","Full Time","Male","207","0.0459874948111496","0.0399246656521566","0.0520503239701426","3"
"3 on Scale 1 to 10","2009","Not Working","Female","285","0.0804565311381177","0.0720146875670305","0.0888983747092049","3"
"3 on Scale 1 to 10","2009","Not Working","Male","151","0.0678252815084642","0.0586340516108702","0.0770165114060582","3"
"3 on Scale 1 to 10","2009","Part Time","Male","51","0.0428020462416286","0.0312286105071309","0.0543754819761262","3"
"4 on Scale 1 to 10","2009","Full Time","Female","134","0.0575958492933753","0.0483135707530684","0.0668781278336822","4"
"4 on Scale 1 to 10","2009","Full Time","Male","270","0.0619003433665019","0.0549252594237117","0.0688754273092922","4"
"4 on Scale 1 to 10","2009","Not Working","Female","304","0.0745231639382697","0.0663723883651828","0.0826739395113566","4"
"4 on Scale 1 to 10","2009","Part Time","Female","205","0.0666021552819769","0.0577564316822405","0.0754478788817134","4"
"4 on Scale 1 to 10","2009","Not Working","Male","217","0.0805495327361499","0.0706017830612916","0.0904972824110082","4"
"4 on Scale 1 to 10","2009","Part Time","Male","60","0.0492169951249414","0.0368481995932905","0.0615857906565923","4"
"5 on Scale 1 to 10","2009","Full Time","Female","298","0.131272074227627","0.117817546035988","0.144726602419267","5"
"5 on Scale 1 to 10","2009","Not Working","Female","561","0.15197209288237","0.140830237668834","0.163113948095905","5"
"5 on Scale 1 to 10","2009","Not Working","Male","317","0.119854374206591","0.107982114772114","0.131726633641068","5"
"5 on Scale 1 to 10","2009","Part Time","Female","349","0.114580943069317","0.103280734610422","0.125881151528212","5"
"5 on Scale 1 to 10","2009","Part Time","Male","109","0.107500890342382","0.0897900534244344","0.125211727260329","5"
"5 on Scale 1 to 10","2009","Full Time","Male","444","0.0969010892414053","0.0883383955269179","0.105463782955893","5"
"6 on Scale 1 to 10","2009","Full Time","Male","490","0.119496045029045","0.110107012529311","0.128885077528779","6"
"6 on Scale 1 to 10","2009","Full Time","Female","248","0.104346810620695","0.0921667363627088","0.116526884878681","6"
"6 on Scale 1 to 10","2009","Not Working","Female","435","0.103923436188445","0.0944523492175609","0.11339452315933","6"
"6 on Scale 1 to 10","2009","Not Working","Male","249","0.0813228572821591","0.071331673754269","0.0913140408100491","6"
"6 on Scale 1 to 10","2009","Part Time","Female","313","0.096080992367245","0.0856256243090406","0.106536360425449","6"
"6 on Scale 1 to 10","2009","Part Time","Male","114","0.100921267600627","0.0836978485433554","0.118144686657899","6"
"7 on Scale 1 to 10","2009","Not Working","Female","586","0.137981995804398","0.127278148729918","0.148685842878877","7"
"7 on Scale 1 to 10","2009","Part Time","Female","480","0.148140091257713","0.135537024983893","0.160743157531533","7"
"7 on Scale 1 to 10","2009","Part Time","Male","194","0.133590941291623","0.11413827418044","0.153043608402807","7"
"7 on Scale 1 to 10","2009","Full Time","Male","814","0.171256892351909","0.160352225166203","0.182161559537615","7"
"7 on Scale 1 to 10","2009","Full Time","Female","375","0.145094152155788","0.131061992852586","0.159126311458991","7"
"7 on Scale 1 to 10","2009","Not Working","Male","445","0.138600328853953","0.125970029393031","0.151230628314875","7"
"8 on Scale 1 to 10","2009","Full Time","Female","511","0.223971805942036","0.207361568758247","0.240582043125825","8"
"8 on Scale 1 to 10","2009","Not Working","Female","777","0.188134479260613","0.176004871340713","0.200264087180512","8"
"8 on Scale 1 to 10","2009","Not Working","Male","667","0.221056029854224","0.205887850358967","0.236224209349482","8"
"8 on Scale 1 to 10","2009","Part Time","Female","667","0.213456147649126","0.19891925342141","0.227993041876841","8"
"8 on Scale 1 to 10","2009","Part Time","Male","264","0.226967434946104","0.203017197288704","0.250917672603505","8"
"8 on Scale 1 to 10","2009","Full Time","Male","1048","0.21280665947193","0.200959568210951","0.22465375073291","8"
"9 on Scale 1 to 10","2009","Part Time","Female","433","0.144682381465","0.132202014371743","0.157162748558257","9"
"9 on Scale 1 to 10","2009","Part Time","Male","191","0.160019198369311","0.139056369789827","0.180982026948796","9"
"9 on Scale 1 to 10","2009","Full Time","Female","328","0.128985817709936","0.11563142934842","0.142340206071453","9"
"9 on Scale 1 to 10","2009","Full Time","Male","697","0.156486919255688","0.145970609921561","0.167003228589814","9"
"9 on Scale 1 to 10","2009","Not Working","Female","450","0.113003473676929","0.103177459812726","0.122829487541131","9"
"9 on Scale 1 to 10","2009","Not Working","Male","377","0.123215325598772","0.111200761852173","0.135229889345372","9"
"0 Completely dissatisfied","2010","Full Time","Female","19","","","","0"
"0 Completely dissatisfied","2010","Full Time","Male","26","","","","0"
"0 Completely dissatisfied","2010","Not Working","Female","73","0.0120244464555704","0.00911494170407055","0.0149339512070702","0"
"0 Completely dissatisfied","2010","Not Working","Male","30","0.0112856049897761","0.00753677260791747","0.0150344373716347","0"
"0 Completely dissatisfied","2010","Part Time","Female","32","0.00536932618856321","0.00329785194564815","0.00744080043147827","0"
"0 Completely dissatisfied","2010","Part Time","Male","13","","","","0"
"1 on Scale 1 to 10","2010","Full Time","Female","21","","","","1"
"1 on Scale 1 to 10","2010","Part Time","Female","55","0.0120480454732391","0.00895550828660549","0.0151405826598727","1"
"1 on Scale 1 to 10","2010","Full Time","Male","35","0.00442441727368468","0.00278763019362827","0.0060612043537411","1"
"1 on Scale 1 to 10","2010","Not Working","Female","97","0.0196945415261966","0.0159854540741932","0.0234036289781999","1"
"1 on Scale 1 to 10","2010","Not Working","Male","28","","","","1"
"1 on Scale 1 to 10","2010","Part Time","Male","13","","","","1"
"10 Completely satisfied","2010","Not Working","Female","579","0.0864692282227721","0.0789667316290979","0.0939717248164463","10"
"10 Completely satisfied","2010","Full Time","Female","337","0.0996745224202874","0.0888034665380063","0.110545578302569","10"
"10 Completely satisfied","2010","Part Time","Female","612","0.115024808549437","0.105981027763434","0.124068589335439","10"
"10 Completely satisfied","2010","Full Time","Male","806","0.11035847060655","0.102630999480639","0.118085941732461","10"
"10 Completely satisfied","2010","Part Time","Male","218","0.122311476693732","0.10611995954133","0.138502993846134","10"
"10 Completely satisfied","2010","Not Working","Male","344","0.107621359867392","0.0966231502617922","0.118619569472993","10"
"2 on Scale 1 to 10","2010","Full Time","Female","69","0.0229074154961774","0.0174782162304965","0.0283366147618582","2"
"2 on Scale 1 to 10","2010","Full Time","Male","122","0.0172602308814511","0.0140482748146259","0.0204721869482763","2"
"2 on Scale 1 to 10","2010","Not Working","Female","227","0.0492284869339343","0.0434533837334883","0.0550035901343804","2"
"2 on Scale 1 to 10","2010","Not Working","Male","97","0.0354136317364614","0.0288543850468608","0.0419728784260621","2"
"2 on Scale 1 to 10","2010","Part Time","Female","164","0.0363334196643992","0.0310293984094003","0.0416374409193982","2"
"2 on Scale 1 to 10","2010","Part Time","Male","43","0.0281473171003791","0.0199739227824495","0.0363207114183087","2"
"3 on Scale 1 to 10","2010","Full Time","Female","170","0.0650695394611982","0.0561188106782449","0.0740202682441515","3"
"3 on Scale 1 to 10","2010","Full Time","Male","282","0.0589187759265209","0.0531115671136559","0.0647259847393859","3"
"3 on Scale 1 to 10","2010","Part Time","Female","271","0.0546198296493608","0.0481786244603348","0.0610610348383867","3"
"3 on Scale 1 to 10","2010","Part Time","Male","53","0.0327866637926375","0.0239864447651835","0.0415868828200915","3"
"3 on Scale 1 to 10","2010","Not Working","Female","402","0.0780390633386603","0.0708788541696191","0.0851992725077015","3"
"3 on Scale 1 to 10","2010","Not Working","Male","181","0.0673795513613677","0.0584831432867133","0.0762759594360221","3"
"4 on Scale 1 to 10","2010","Full Time","Female","203","0.0840572295728996","0.0739878762038743","0.0941265829419249","4"
"4 on Scale 1 to 10","2010","Not Working","Female","393","0.0803070793898558","0.0730525079345206","0.087561650845191","4"
"4 on Scale 1 to 10","2010","Full Time","Male","359","0.0687474635664234","0.0625073986975311","0.0749875284353158","4"
"4 on Scale 1 to 10","2010","Not Working","Male","163","0.0513489705094582","0.0435161660833014","0.059181774935615","4"
"4 on Scale 1 to 10","2010","Part Time","Female","300","0.0561520794387374","0.0496264463302181","0.0626777125472568","4"
"4 on Scale 1 to 10","2010","Part Time","Male","97","0.0660482843806844","0.0537745502245698","0.078322018536799","4"
"5 on Scale 1 to 10","2010","Full Time","Female","332","0.104595814190951","0.0934900975330775","0.115701530848824","5"
"5 on Scale 1 to 10","2010","Part Time","Female","579","0.123368152355105","0.114046371872246","0.132689932837964","5"
"5 on Scale 1 to 10","2010","Full Time","Male","651","0.109717086022598","0.102009326047158","0.117424845998038","5"
"5 on Scale 1 to 10","2010","Not Working","Female","747","0.149571909458034","0.140051464586796","0.159092354329272","5"
"5 on Scale 1 to 10","2010","Not Working","Male","365","0.128186191481112","0.116322204394453","0.140050178567771","5"
"5 on Scale 1 to 10","2010","Part Time","Male","153","0.0915922986992662","0.0773377453814609","0.105846852017072","5"
"6 on Scale 1 to 10","2010","Full Time","Female","322","0.105857407202713","0.0946927885318451","0.11702202587358","6"
"6 on Scale 1 to 10","2010","Full Time","Male","666","0.109394233118403","0.101696426514385","0.117092039722421","6"
"6 on Scale 1 to 10","2010","Not Working","Female","563","0.104462134607382","0.0962975357866254","0.112626733428139","6"
"6 on Scale 1 to 10","2010","Not Working","Male","287","0.0908336202180001","0.0806349589679503","0.10103228146805","6"
"6 on Scale 1 to 10","2010","Part Time","Female","489","0.111561707651125","0.102637700077932","0.120485715224317","6"
"6 on Scale 1 to 10","2010","Part Time","Male","154","0.112604929119562","0.0969834937443541","0.12822636449477","6"
"7 on Scale 1 to 10","2010","Full Time","Female","455","0.159295267515974","0.14601511510363","0.172575419928318","7"
"7 on Scale 1 to 10","2010","Full Time","Male","1055","0.147093728014102","0.138358489618378","0.155828966409825","7"
"7 on Scale 1 to 10","2010","Not Working","Female","724","0.123559794795627","0.114775373416833","0.132344216174422","7"
"7 on Scale 1 to 10","2010","Not Working","Male","468","0.144179814491412","0.131713397047636","0.156646231935189","7"
"7 on Scale 1 to 10","2010","Part Time","Female","732","0.149111602716545","0.139014872802383","0.159208332630708","7"
"7 on Scale 1 to 10","2010","Part Time","Male","246","0.14563283542301","0.128201299437654","0.163064371408365","7"
"8 on Scale 1 to 10","2010","Full Time","Female","594","0.205925026276139","0.191250462638525","0.220599589913753","8"
"8 on Scale 1 to 10","2010","Full Time","Male","1414","0.233921728758495","0.223481767550286","0.244361689966705","8"
"8 on Scale 1 to 10","2010","Not Working","Female","1004","0.187458733434326","0.177040622497918","0.197876844370733","8"
"8 on Scale 1 to 10","2010","Not Working","Male","694","0.234719493063774","0.219678272623331","0.249760713504216","8"
"8 on Scale 1 to 10","2010","Part Time","Female","960","0.205571984193201","0.194116908620769","0.217027059765632","8"
"8 on Scale 1 to 10","2010","Part Time","Male","336","0.207666517518118","0.187620829168314","0.227712205867922","8"
"9 on Scale 1 to 10","2010","Full Time","Female","395","0.140052395425472","0.127458469265209","0.152646321585734","9"
"9 on Scale 1 to 10","2010","Full Time","Male","900","0.134865079610305","0.12644107282419","0.143289086396419","9"
"9 on Scale 1 to 10","2010","Not Working","Female","582","0.109184581837641","0.100859510852869","0.117509652822412","9"
"9 on Scale 1 to 10","2010","Part Time","Female","587","0.130839044120288","0.121280153218511","0.140397935022065","9"
"9 on Scale 1 to 10","2010","Part Time","Male","247","0.171779738201939","0.153139879174943","0.190419597228934","9"
"9 on Scale 1 to 10","2010","Not Working","Male","393","0.117649464568751","0.106215055487117","0.129083873650385","9"
"0 Completely dissatisfied","2011","Not Working","Female","63","0.0123125217243614","0.00946143274555089","0.015163610703172","0"
"0 Completely dissatisfied","2011","Not Working","Male","37","0.0105394349722733","0.00704519373147584","0.0140336762130708","0"
"0 Completely dissatisfied","2011","Part Time","Female","37","0.00917240705174121","0.00662381946936651","0.0117209946341159","0"
"0 Completely dissatisfied","2011","Part Time","Male","11","","","","0"
"0 Completely dissatisfied","2011","Full Time","Male","21","","","","0"
"0 Completely dissatisfied","2011","Full Time","Female","18","","","","0"
"1 on Scale 1 to 10","2011","Part Time","Female","46","0.00577239593168485","0.00374714042765726","0.00779765143571244","1"
"1 on Scale 1 to 10","2011","Full Time","Female","38","0.0113839100813862","0.00764463070735316","0.0151231894554193","1"
"1 on Scale 1 to 10","2011","Full Time","Male","48","0.00886235208372982","0.00661214709526258","0.0111125570721971","1"
"1 on Scale 1 to 10","2011","Not Working","Female","103","0.019141039634281","0.015598509643605","0.0226835696249569","1"
"1 on Scale 1 to 10","2011","Not Working","Male","41","0.0159208634547603","0.0116379105704123","0.0202038163391084","1"
"1 on Scale 1 to 10","2011","Part Time","Male","16","","","","1"
"10 Completely satisfied","2011","Not Working","Female","590","0.0920880184447184","0.0846123345338563","0.0995637023555804","10"
"10 Completely satisfied","2011","Part Time","Female","650","0.111959493049182","0.103529917517593","0.12038906858077","10"
"10 Completely satisfied","2011","Part Time","Male","262","0.137624597189658","0.121409492562449","0.153839701816868","10"
"10 Completely satisfied","2011","Full Time","Female","374","0.117105593578919","0.105771897802605","0.128439289355232","10"
"10 Completely satisfied","2011","Full Time","Male","777","0.113409029265951","0.105795849838467","0.121022208693435","10"
"10 Completely satisfied","2011","Not Working","Male","395","0.118603069766766","0.107539922142362","0.12966621739117","10"
"2 on Scale 1 to 10","2011","Full Time","Female","80","0.0278145974931558","0.0220184518980913","0.0336107430882203","2"
"2 on Scale 1 to 10","2011","Full Time","Male","130","0.0250827994031545","0.0213282963167217","0.0288373024895874","2"
"2 on Scale 1 to 10","2011","Not Working","Female","244","0.0439255168878893","0.0386272748214912","0.0492237589542873","2"
"2 on Scale 1 to 10","2011","Not Working","Male","110","0.0395855365358691","0.0329137431337447","0.0462573299379935","2"
"2 on Scale 1 to 10","2011","Part Time","Female","166","0.0349806570261403","0.0300688550764791","0.0398924589758015","2"
"2 on Scale 1 to 10","2011","Part Time","Male","47","0.035860726414272","0.0271088137992726","0.0446126390292715","2"
"3 on Scale 1 to 10","2011","Part Time","Female","301","0.0630700839536754","0.0565714194884362","0.0695687484189147","3"
"3 on Scale 1 to 10","2011","Full Time","Female","175","0.0531247240489959","0.0452193380477577","0.0610301100502341","3"
"3 on Scale 1 to 10","2011","Full Time","Male","279","0.0430298327637216","0.0381577503553129","0.0479019151721303","3"
"3 on Scale 1 to 10","2011","Not Working","Female","428","0.0825225468349133","0.0754085854406782","0.0896365082291485","3"
"3 on Scale 1 to 10","2011","Not Working","Male","165","0.0557490881576644","0.0478984028985511","0.0635997734167777","3"
"3 on Scale 1 to 10","2011","Part Time","Male","72","0.0468819625593875","0.0369324963693049","0.0568314287494702","3"
"4 on Scale 1 to 10","2011","Full Time","Female","204","0.0660700991980241","0.0573144577627357","0.0748257406333126","4"
"4 on Scale 1 to 10","2011","Full Time","Male","359","0.059647292177662","0.0539611023653419","0.0653334819899821","4"
"4 on Scale 1 to 10","2011","Not Working","Female","434","0.0787146388952073","0.0717523453295017","0.0856769324609129","4"
"4 on Scale 1 to 10","2011","Part Time","Female","339","0.0619379364771387","0.0554939739044404","0.068381899049837","4"
"4 on Scale 1 to 10","2011","Part Time","Male","99","0.0581946305698591","0.0471755442985019","0.0692137168412163","4"
"4 on Scale 1 to 10","2011","Not Working","Male","204","0.0688984367935609","0.0602318480593785","0.0775650255277432","4"
"5 on Scale 1 to 10","2011","Full Time","Female","331","0.0965769719590286","0.086165533919592","0.106988409998465","5"
"5 on Scale 1 to 10","2011","Not Working","Female","825","0.153794658802024","0.144467787158426","0.163121530445621","5"
"5 on Scale 1 to 10","2011","Not Working","Male","385","0.11279141604279","0.10196721455453","0.123615617531049","5"
"5 on Scale 1 to 10","2011","Part Time","Female","628","0.124823262959043","0.115987287420604","0.133659238497483","5"
"5 on Scale 1 to 10","2011","Part Time","Male","192","0.110142454499548","0.0954070804947681","0.124877828504328","5"
"5 on Scale 1 to 10","2011","Full Time","Male","697","0.117971293765042","0.110226495178836","0.125716092351247","5"
"6 on Scale 1 to 10","2011","Full Time","Female","316","0.104183147046295","0.0934151060917431","0.114951188000846","6"
"6 on Scale 1 to 10","2011","Full Time","Male","722","0.09761179572808","0.090486080653352","0.104737510802808","6"
"6 on Scale 1 to 10","2011","Not Working","Female","592","0.102710351102365","0.0948615932919124","0.110559108912818","6"
"6 on Scale 1 to 10","2011","Not Working","Male","325","0.098757517520511","0.0885492771982184","0.108965757842804","6"
"6 on Scale 1 to 10","2011","Part Time","Female","568","0.111670018734218","0.10324997569997","0.120090061768467","6"
"6 on Scale 1 to 10","2011","Part Time","Male","173","0.10063128503614","0.0864714256090426","0.114791144463237","6"
"7 on Scale 1 to 10","2011","Not Working","Female","774","0.128090354144662","0.119450200871471","0.136730507417852","7"
"7 on Scale 1 to 10","2011","Part Time","Female","858","0.150502193914856","0.140943217216697","0.160061170613015","7"
"7 on Scale 1 to 10","2011","Part Time","Male","257","0.139153634268745","0.122863163074769","0.155444105462722","7"
"7 on Scale 1 to 10","2011","Not Working","Male","448","0.145394857628923","0.133333331833842","0.157456383424004","7"
"7 on Scale 1 to 10","2011","Full Time","Male","1100","0.165061722470475","0.156148577525838","0.173974867415113","7"
"7 on Scale 1 to 10","2011","Full Time","Female","498","0.166068597845482","0.152951514691987","0.179185680998976","7"
"8 on Scale 1 to 10","2011","Full Time","Female","624","0.206727833427967","0.192454055581642","0.221001611274292","8"
"8 on Scale 1 to 10","2011","Not Working","Female","1066","0.179538473050751","0.169615647264951","0.18946129883655","8"
"8 on Scale 1 to 10","2011","Not Working","Male","726","0.209104391974722","0.195189298274046","0.223019485675398","8"
"8 on Scale 1 to 10","2011","Part Time","Female","1090","0.206809986015377","0.195982360463026","0.217637611567728","8"
"8 on Scale 1 to 10","2011","Part Time","Male","353","0.198209760602759","0.179446148534231","0.216973372671287","8"
"8 on Scale 1 to 10","2011","Full Time","Male","1569","0.2235349007483","0.213532270009688","0.233537531486913","8"
"9 on Scale 1 to 10","2011","Part Time","Female","692","0.119301564886944","0.110636026723696","0.127967103050191","9"
"9 on Scale 1 to 10","2011","Part Time","Male","252","0.152406826409214","0.135489977148624","0.169323675669805","9"
"9 on Scale 1 to 10","2011","Full Time","Female","434","0.14445118128929","0.132060040392515","0.156842322186064","9"
"9 on Scale 1 to 10","2011","Full Time","Male","962","0.142692034439072","0.134294556119244","0.151089512758901","9"
"9 on Scale 1 to 10","2011","Not Working","Female","628","0.107161880478828","0.0991647530270928","0.115159007930564","9"
"9 on Scale 1 to 10","2011","Not Working","Male","445","0.12465538715216","0.113352483297104","0.135958291007217","9"
