"transab_cat2","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","1986","Couple + C. LE and GT 16","20","","","","2"
"High transfer dependency","1986","Single parent ","6","","","","2"
"Low transfer dependency","1986","(Married) couple without C. ","38","0.0146084427110012","0.009788232350481","0.0194286530715215","1"
"Low transfer dependency","1986","1-pers.-HH","28","","","","1"
"Low transfer dependency","1986","Couple + C. GT 16 ","41","0.021493218165996","0.0153009683812748","0.0276854679507172","1"
"Low transfer dependency","1986","Couple + C. LE 16 ","95","0.0355407192474791","0.0281228052093081","0.0429586332856501","1"
"Low transfer dependency","1986","Couple + C. LE and GT 16","57","0.0243394226264449","0.0162557280495048","0.0324231172033851","1"
"Low transfer dependency","1986","Single parent ","39","0.0822183030065825","0.0582123998890446","0.10622420612412","1"
"Very high transfer dependency","1986","(Married) couple without C. ","26","","","","3"
"Very high transfer dependency","1986","1-pers.-HH","49","0.0401399327108693","0.0286237571778261","0.0516561082439126","3"
"Very high transfer dependency","1986","Couple + C. GT 16 ","18","","","","3"
"Very high transfer dependency","1986","Couple + C. LE 16 ","41","0.0152377525111327","0.0103297712612229","0.0201457337610424","3"
"Very high transfer dependency","1986","Couple + C. LE and GT 16","9","","","","3"
"Very high transfer dependency","1986","Single parent ","26","","","","3"
"Very low transfer dependency","1986","(Married) couple without C. ","2290","0.968303534123676","0.961265185221084","0.975341883026269","0"
"Very low transfer dependency","1986","1-pers.-HH","1014","0.914738620860078","0.898353838455178","0.931123403264978","0"
"Very low transfer dependency","1986","Couple + C. GT 16 ","2034","0.970995619167139","0.963829958173631","0.978161280160647","0"
"Very low transfer dependency","1986","Couple + C. LE and GT 16","1310","0.958188676639229","0.947688953301518","0.96868839997694","0"
"Very low transfer dependency","1986","Couple + C. LE 16 ","2235","0.939761382212544","0.930228526096799","0.949294238328288","0"
"Very low transfer dependency","1986","Single parent ","432","0.849471804201766","0.818221984875288","0.880721623528243","0"
"High transfer dependency","1987","(Married) couple without C. ","16","","","","2"
"High transfer dependency","1987","1-pers.-HH","14","","","","2"
"High transfer dependency","1987","Couple + C. GT 16 ","19","","","","2"
"High transfer dependency","1987","Couple + C. LE 16 ","26","","","","2"
"High transfer dependency","1987","Couple + C. LE and GT 16","17","","","","2"
"High transfer dependency","1987","Single parent ","9","","","","2"
"Low transfer dependency","1987","1-pers.-HH","25","","","","1"
"Low transfer dependency","1987","(Married) couple without C. ","46","0.0169011843643019","0.011690689975782","0.0221116787528219","1"
"Low transfer dependency","1987","Couple + C. LE 16 ","98","0.0411485677650887","0.0331448135545083","0.049152321975669","1"
"Low transfer dependency","1987","Couple + C. GT 16 ","38","0.0132706169455664","0.00843252106945563","0.0181087128216772","1"
"Low transfer dependency","1987","Couple + C. LE and GT 16","63","0.0438372264872695","0.0325282662733952","0.0551461867011438","1"
"Low transfer dependency","1987","Single parent ","49","0.0979198137917362","0.0723749094574654","0.123464718126007","1"
"Very high transfer dependency","1987","1-pers.-HH","45","0.0368908932824393","0.0258071006495976","0.0479746859152811","3"
"Very high transfer dependency","1987","(Married) couple without C. ","14","","","","3"
"Very high transfer dependency","1987","Couple + C. LE 16 ","42","0.0173311205732613","0.0120726718430114","0.0225895693035111","3"
"Very high transfer dependency","1987","Couple + C. GT 16 ","6","","","","3"
"Very high transfer dependency","1987","Couple + C. LE and GT 16","16","","","","3"
"Very high transfer dependency","1987","Single parent ","18","","","","3"
"Very low transfer dependency","1987","(Married) couple without C. ","2275","0.974476609605686","0.968101661296063","0.98085155791531","0"
"Very low transfer dependency","1987","1-pers.-HH","1027","0.929039312408461","0.913941396056946","0.944137228759977","0"
"Very low transfer dependency","1987","Couple + C. GT 16 ","2086","0.977767952132957","0.971534372427608","0.984001531838307","0"
"Very low transfer dependency","1987","Couple + C. LE and GT 16","1163","0.933288315581827","0.919505304875888","0.947071326287766","0"
"Very low transfer dependency","1987","Couple + C. LE 16 ","2200","0.93325494644401","0.923198364098854","0.943311528789166","0"
"Very low transfer dependency","1987","Single parent ","444","0.85243759498447","0.821954042367962","0.882921147600978","0"
"High transfer dependency","1988","(Married) couple without C. ","24","","","","2"
"High transfer dependency","1988","1-pers.-HH","12","","","","2"
"High transfer dependency","1988","Couple + C. GT 16 ","9","","","","2"
"High transfer dependency","1988","Couple + C. LE 16 ","16","","","","2"
"High transfer dependency","1988","Couple + C. LE and GT 16","8","","","","2"
"High transfer dependency","1988","Single parent ","11","","","","2"
"Low transfer dependency","1988","(Married) couple without C. ","30","0.0115118139376968","0.00713893352752919","0.0158846943478643","1"
"Low transfer dependency","1988","1-pers.-HH","21","","","","1"
"Low transfer dependency","1988","Couple + C. LE 16 ","73","0.0295458416125823","0.022494091387342","0.0365975918378227","1"
"Low transfer dependency","1988","Couple + C. GT 16 ","47","0.0138273809073524","0.00894446217786756","0.0187102996368373","1"
"Low transfer dependency","1988","Couple + C. LE and GT 16","64","0.041281918999245","0.0294553514496345","0.0531084865488555","1"
"Low transfer dependency","1988","Single parent ","48","0.100686589834477","0.0745707285193439","0.12680245114961","1"
"Very high transfer dependency","1988","(Married) couple without C. ","18","","","","3"
"Very high transfer dependency","1988","1-pers.-HH","44","0.0373376236261078","0.0259779320977435","0.0486973151544721","3"
"Very high transfer dependency","1988","Couple + C. GT 16 ","14","","","","3"
"Very high transfer dependency","1988","Couple + C. LE 16 ","41","0.0170886119037446","0.0116913710066137","0.0224858528008755","3"
"Very high transfer dependency","1988","Couple + C. LE and GT 16","11","","","","3"
"Very high transfer dependency","1988","Single parent ","17","","","","3"
"Very low transfer dependency","1988","(Married) couple without C. ","2214","0.974570221883206","0.968116833067572","0.981023610698839","0"
"Very low transfer dependency","1988","1-pers.-HH","993","0.931702177428605","0.916587524246085","0.946816830611126","0"
"Very low transfer dependency","1988","Couple + C. GT 16 ","2127","0.977720853819894","0.97154936746288","0.983892340176908","0"
"Very low transfer dependency","1988","Couple + C. LE 16 ","2085","0.943754693334861","0.934159937388069","0.953349449281654","0"
"Very low transfer dependency","1988","Couple + C. LE and GT 16","1004","0.948510028011355","0.935372440856845","0.961647615165865","0"
"Very low transfer dependency","1988","Single parent ","434","0.848078481689391","0.816926141913125","0.879230821465657","0"
"High transfer dependency","1989","(Married) couple without C. ","9","","","","2"
"High transfer dependency","1989","1-pers.-HH","14","","","","2"
"High transfer dependency","1989","Couple + C. GT 16 ","13","","","","2"
"High transfer dependency","1989","Couple + C. LE 16 ","20","","","","2"
"High transfer dependency","1989","Couple + C. LE and GT 16","18","","","","2"
"High transfer dependency","1989","Single parent ","22","","","","2"
"Low transfer dependency","1989","1-pers.-HH","14","","","","1"
"Low transfer dependency","1989","(Married) couple without C. ","67","0.0253862742581651","0.0189012796858659","0.0318712688304642","1"
"Low transfer dependency","1989","Couple + C. LE 16 ","71","0.0285446984740915","0.0214844502346979","0.0356049467134851","1"
"Low transfer dependency","1989","Couple + C. GT 16 ","39","0.0121121259344891","0.00748084611438111","0.016743405754597","1"
"Low transfer dependency","1989","Couple + C. LE and GT 16","47","0.0368226923693578","0.0250378309963122","0.0486075537424033","1"
"Low transfer dependency","1989","Single parent ","20","","","","1"
"Very high transfer dependency","1989","1-pers.-HH","42","0.0377605493726532","0.026323167737143","0.0491979310081634","3"
"Very high transfer dependency","1989","(Married) couple without C. ","16","","","","3"
"Very high transfer dependency","1989","Couple + C. LE 16 ","43","0.0175150706441024","0.0119532788723824","0.0230768624158225","3"
"Very high transfer dependency","1989","Couple + C. GT 16 ","16","","","","3"
"Very high transfer dependency","1989","Couple + C. LE and GT 16","9","","","","3"
"Very high transfer dependency","1989","Single parent ","16","","","","3"
"Very low transfer dependency","1989","(Married) couple without C. ","2168","0.966221058720263","0.958772793417748","0.973669324022779","0"
"Very low transfer dependency","1989","1-pers.-HH","997","0.935999960461941","0.921314285300222","0.95068563562366","0"
"Very low transfer dependency","1989","Couple + C. LE and GT 16","907","0.939004038615842","0.924027968737807","0.953980108493878","0"
"Very low transfer dependency","1989","Couple + C. GT 16 ","2075","0.981319264307097","0.97558682908641","0.987051699527783","0"
"Very low transfer dependency","1989","Couple + C. LE 16 ","2003","0.940029486129191","0.929962824909246","0.950096147349136","0"
"Very low transfer dependency","1989","Single parent ","414","0.859013179283239","0.827617761706076","0.890408596860403","0"
"High transfer dependency","1990","(Married) couple without C. ","17","","","","2"
"High transfer dependency","1990","1-pers.-HH","12","","","","2"
"High transfer dependency","1990","Couple + C. GT 16 ","15","","","","2"
"High transfer dependency","1990","Couple + C. LE 16 ","16","","","","2"
"High transfer dependency","1990","Couple + C. LE and GT 16","17","","","","2"
"High transfer dependency","1990","Single parent ","16","","","","2"
"Low transfer dependency","1990","(Married) couple without C. ","30","0.0117955587557637","0.00739089410898222","0.0162002234025453","1"
"Low transfer dependency","1990","1-pers.-HH","23","","","","1"
"Low transfer dependency","1990","Couple + C. GT 16 ","49","0.019906108242174","0.013875847138198","0.02593636934615","1"
"Low transfer dependency","1990","Couple + C. LE 16 ","68","0.0253031264948567","0.0185508969293979","0.0320553560603155","1"
"Low transfer dependency","1990","Couple + C. LE and GT 16","35","0.0387189971975461","0.0260299550954027","0.0514080392996894","1"
"Low transfer dependency","1990","Single parent ","30","0.0712306215420513","0.0477258255416294","0.0947354175424732","1"
"Very high transfer dependency","1990","(Married) couple without C. ","25","","","","3"
"Very high transfer dependency","1990","1-pers.-HH","20","","","","3"
"Very high transfer dependency","1990","Couple + C. LE 16 ","28","","","","3"
"Very high transfer dependency","1990","Couple + C. GT 16 ","15","","","","3"
"Very high transfer dependency","1990","Couple + C. LE and GT 16","14","","","","3"
"Very high transfer dependency","1990","Single parent ","12","","","","3"
"Very low transfer dependency","1990","(Married) couple without C. ","2236","0.972385972616379","0.965700772578457","0.979071172654301","0"
"Very low transfer dependency","1990","1-pers.-HH","977","0.957458524096507","0.945145222874248","0.969771825318766","0"
"Very low transfer dependency","1990","Couple + C. GT 16 ","1982","0.97285426502924","0.965838358554229","0.979870171504251","0"
"Very low transfer dependency","1990","Couple + C. LE and GT 16","822","0.931538315947646","0.914928464107355","0.948148167787937","0"
"Very low transfer dependency","1990","Couple + C. LE 16 ","1966","0.952860242293775","0.94374782508229","0.96197265950526","0"
"Very low transfer dependency","1990","Single parent ","402","0.858685459492794","0.826852306613474","0.890518612372113","0"
"High transfer dependency","1991","(Married) couple without C. ","10","","","","2"
"High transfer dependency","1991","1-pers.-HH","15","","","","2"
"High transfer dependency","1991","Couple + C. GT 16 ","12","","","","2"
"High transfer dependency","1991","Couple + C. LE 16 ","22","","","","2"
"High transfer dependency","1991","Couple + C. LE and GT 16","8","","","","2"
"High transfer dependency","1991","Single parent ","13","","","","2"
"Low transfer dependency","1991","1-pers.-HH","22","","","","1"
"Low transfer dependency","1991","(Married) couple without C. ","36","0.0130213985195197","0.00840338417988532","0.017639412859154","1"
"Low transfer dependency","1991","Couple + C. GT 16 ","37","0.0148703577251075","0.00952566946035754","0.0202150459898574","1"
"Low transfer dependency","1991","Couple + C. LE 16 ","65","0.029541689531626","0.0222808811162848","0.0368024979469672","1"
"Low transfer dependency","1991","Couple + C. LE and GT 16","60","0.0639858059393373","0.047934683738909","0.0800369281397657","1"
"Low transfer dependency","1991","Single parent ","46","0.080977998018655","0.056573271539062","0.105382724498248","1"
"Very high transfer dependency","1991","1-pers.-HH","30","0.0258733152614376","0.0162431974084722","0.0355034331144031","3"
"Very high transfer dependency","1991","(Married) couple without C. ","20","","","","3"
"Very high transfer dependency","1991","Couple + C. LE 16 ","24","","","","3"
"Very high transfer dependency","1991","Couple + C. GT 16 ","15","","","","3"
"Very high transfer dependency","1991","Couple + C. LE and GT 16","6","","","","3"
"Very high transfer dependency","1991","Single parent ","8","","","","3"
"Very low transfer dependency","1991","(Married) couple without C. ","2249","0.973739360079875","0.967225377266939","0.980253342892812","0"
"Very low transfer dependency","1991","1-pers.-HH","977","0.940724121098295","0.926400000041152","0.955048242155438","0"
"Very low transfer dependency","1991","Couple + C. LE and GT 16","819","0.922952441914822","0.905462375338775","0.94044250849087","0"
"Very low transfer dependency","1991","Couple + C. GT 16 ","1906","0.980869523750381","0.974820525076086","0.986918522424676","0"
"Very low transfer dependency","1991","Couple + C. LE 16 ","1978","0.952502368291666","0.943381254350765","0.961623482232567","0"
"Very low transfer dependency","1991","Single parent ","413","0.868749550127632","0.838541327796616","0.898957772458647","0"
"High transfer dependency","1992","(Married) couple without C. ","42","0.0103090404877272","0.00685385335373343","0.013764227621721","2"
"High transfer dependency","1992","1-pers.-HH","16","","","","2"
"High transfer dependency","1992","Couple + C. GT 16 ","13","","","","2"
"High transfer dependency","1992","Couple + C. LE 16 ","54","0.0161223597214545","0.0118069077016055","0.0204378117413035","2"
"High transfer dependency","1992","Couple + C. LE and GT 16","15","","","","2"
"High transfer dependency","1992","Single parent ","24","","","","2"
"Low transfer dependency","1992","(Married) couple without C. ","84","0.0194269912378602","0.014705758725985","0.0241482237497354","1"
"Low transfer dependency","1992","1-pers.-HH","26","","","","1"
"Low transfer dependency","1992","Couple + C. LE 16 ","237","0.056130122050629","0.0482434188013389","0.0640168252999191","1"
"Low transfer dependency","1992","Couple + C. GT 16 ","113","0.0235619993675874","0.0178743063268594","0.0292496924083154","1"
"Low transfer dependency","1992","Couple + C. LE and GT 16","70","0.0538483738722622","0.040797044703791","0.0668997030407334","1"
"Low transfer dependency","1992","Single parent ","47","0.0533656208854921","0.0359250911749363","0.0708061505960479","1"
"Very high transfer dependency","1992","(Married) couple without C. ","30","0.00744825730415706","0.00450711144156176","0.0103894031667524","3"
"Very high transfer dependency","1992","1-pers.-HH","37","0.0275542284050433","0.0188061277366645","0.0363023290734221","3"
"Very high transfer dependency","1992","Couple + C. LE 16 ","28","","","","3"
"Very high transfer dependency","1992","Couple + C. GT 16 ","21","","","","3"
"Very high transfer dependency","1992","Couple + C. LE and GT 16","11","","","","3"
"Very high transfer dependency","1992","Single parent ","25","","","","3"
"Very low transfer dependency","1992","(Married) couple without C. ","3127","0.962815710970255","0.956343331452055","0.969288090488456","0"
"Very low transfer dependency","1992","1-pers.-HH","1266","0.947294558046843","0.935353104329241","0.959236011764445","0"
"Very low transfer dependency","1992","Couple + C. GT 16 ","2585","0.9707574172717","0.964439543190851","0.977075291352548","0"
"Very low transfer dependency","1992","Couple + C. LE and GT 16","1053","0.929879576697885","0.915114908355646","0.944644245040124","0"
"Very low transfer dependency","1992","Couple + C. LE 16 ","2953","0.919087461672613","0.909743570381697","0.92843135296353","0"
"Very low transfer dependency","1992","Single parent ","542","0.847475087649781","0.819577181176395","0.875372994123167","0"
"High transfer dependency","1993","(Married) couple without C. ","50","0.0124226211464433","0.00865779909731952","0.0161874431955671","2"
"High transfer dependency","1993","1-pers.-HH","22","","","","2"
"High transfer dependency","1993","Couple + C. GT 16 ","16","","","","2"
"High transfer dependency","1993","Couple + C. LE 16 ","71","0.0203447959611941","0.015370275396429","0.0253193165259593","2"
"High transfer dependency","1993","Couple + C. LE and GT 16","22","","","","2"
"High transfer dependency","1993","Single parent ","27","","","","2"
"Low transfer dependency","1993","1-pers.-HH","33","0.01866044985259","0.0115996274204899","0.0257212722846902","1"
"Low transfer dependency","1993","(Married) couple without C. ","121","0.02522772897638","0.0198975360600872","0.0305579218926727","1"
"Low transfer dependency","1993","Couple + C. GT 16 ","154","0.037887838095142","0.0305077793741795","0.0452678968161045","1"
"Low transfer dependency","1993","Couple + C. LE 16 ","261","0.0620545615851127","0.0535536875681339","0.0705554356020916","1"
"Low transfer dependency","1993","Couple + C. LE and GT 16","89","0.0628453655712733","0.049033638000034","0.0766570931425125","1"
"Low transfer dependency","1993","Single parent ","51","0.0852501575941053","0.0630165188005435","0.107483796387667","1"
"Very high transfer dependency","1993","1-pers.-HH","49","0.030390723422015","0.021433910895488","0.0393475359485419","3"
"Very high transfer dependency","1993","(Married) couple without C. ","32","0.00739784209618511","0.00448516458699698","0.0103105196053732","3"
"Very high transfer dependency","1993","Couple + C. LE 16 ","40","0.00942676615579932","0.00602180158242639","0.0128317307291722","3"
"Very high transfer dependency","1993","Couple + C. GT 16 ","13","","","","3"
"Very high transfer dependency","1993","Couple + C. LE and GT 16","9","","","","3"
"Very high transfer dependency","1993","Single parent ","42","0.0640862039727085","0.044587220222157","0.08358518772326","3"
"Very low transfer dependency","1993","(Married) couple without C. ","3122","0.954951807780992","0.947901928546402","0.962001687015581","0"
"Very low transfer dependency","1993","1-pers.-HH","1307","0.937131067316519","0.924466137260043","0.949795997372995","0"
"Very low transfer dependency","1993","Couple + C. GT 16 ","2388","0.95659292384766","0.948716285575618","0.964469562119703","0"
"Very low transfer dependency","1993","Couple + C. LE 16 ","2722","0.908173876297894","0.897998380839958","0.91834937175583","0"
"Very low transfer dependency","1993","Couple + C. LE and GT 16","1066","0.9217087545148","0.90642045424919","0.936997054780409","0"
"Very low transfer dependency","1993","Single parent ","486","0.814632984621089","0.783693790098845","0.845572179143333","0"
"High transfer dependency","1994","(Married) couple without C. ","51","0.0115316160165334","0.00793976222720964","0.0151234698058573","2"
"High transfer dependency","1994","1-pers.-HH","22","","","","2"
"High transfer dependency","1994","Couple + C. GT 16 ","28","","","","2"
"High transfer dependency","1994","Couple + C. LE 16 ","76","0.0240699162466657","0.0185927513328936","0.0295470811604379","2"
"High transfer dependency","1994","Couple + C. LE and GT 16","26","","","","2"
"High transfer dependency","1994","Single parent ","14","","","","2"
"Low transfer dependency","1994","(Married) couple without C. ","126","0.0257879616680052","0.0204555038835899","0.0311204194524204","1"
"Low transfer dependency","1994","1-pers.-HH","35","0.0169753177426615","0.0102302896667255","0.0237203458185975","1"
"Low transfer dependency","1994","Couple + C. LE 16 ","275","0.0723617910392155","0.0631030242916913","0.0816205577867396","1"
"Low transfer dependency","1994","Couple + C. GT 16 ","152","0.0467091011274071","0.0383466548075962","0.055071547447218","1"
"Low transfer dependency","1994","Couple + C. LE and GT 16","84","0.0489973285211483","0.0366652316116875","0.061329425430609","1"
"Low transfer dependency","1994","Single parent ","42","0.0676750749349629","0.0471439763291837","0.0882061735407421","1"
"Very high transfer dependency","1994","(Married) couple without C. ","38","0.0109000047446343","0.0074067873393023","0.0143932221499662","3"
"Very high transfer dependency","1994","1-pers.-HH","54","0.0413979277821529","0.0309963055368182","0.0517995500274876","3"
"Very high transfer dependency","1994","Couple + C. LE 16 ","55","0.0139741179574425","0.00977927665995993","0.018168959254925","3"
"Very high transfer dependency","1994","Couple + C. GT 16 ","18","","","","3"
"Very high transfer dependency","1994","Couple + C. LE and GT 16","12","","","","3"
"Very high transfer dependency","1994","Single parent ","47","0.0791752796628394","0.057105527478777","0.101245031846902","3"
"Very low transfer dependency","1994","1-pers.-HH","1298","0.930138344613626","0.916828107117421","0.943448582109831","0"
"Very low transfer dependency","1994","(Married) couple without C. ","3179","0.951780417570827","0.944573122923231","0.958987712218423","0"
"Very low transfer dependency","1994","Couple + C. GT 16 ","2248","0.935340663935176","0.925594798896262","0.945086528974091","0"
"Very low transfer dependency","1994","Couple + C. LE 16 ","2602","0.889594174756676","0.87839461027893","0.900793739234423","0"
"Very low transfer dependency","1994","Couple + C. LE and GT 16","1055","0.931170291424018","0.916707158395651","0.945633424452386","0"
"Very low transfer dependency","1994","Single parent ","472","0.830275527188936","0.799592548290884","0.860958506086988","0"
"High transfer dependency","1995","(Married) couple without C. ","39","0.00802528649698526","0.00507608645557339","0.0109744865383971","2"
"High transfer dependency","1995","1-pers.-HH","22","","","","2"
"High transfer dependency","1995","Couple + C. LE 16 ","70","0.0195751016227103","0.0147233742072205","0.0244268290382002","2"
"High transfer dependency","1995","Couple + C. GT 16 ","29","","","","2"
"High transfer dependency","1995","Single parent ","34","0.0535718077363393","0.0357030171729751","0.0714405982997035","2"
"High transfer dependency","1995","Couple + C. LE and GT 16","32","0.0205308559760811","0.0126601484928957","0.0284015634592665","2"
"Low transfer dependency","1995","1-pers.-HH","46","0.0306037068001992","0.0217504394054387","0.0394569741949597","1"
"Low transfer dependency","1995","(Married) couple without C. ","134","0.027673216404117","0.0222512152969374","0.0330952175112966","1"
"Low transfer dependency","1995","Couple + C. LE 16 ","232","0.0614881697673644","0.0530751313297592","0.0699012082049697","1"
"Low transfer dependency","1995","Couple + C. GT 16 ","146","0.0485846112891883","0.0401263391439587","0.0570428834344179","1"
"Low transfer dependency","1995","Couple + C. LE and GT 16","81","0.0439034433503526","0.0325320146409296","0.0552748720597757","1"
"Low transfer dependency","1995","Single parent ","48","0.0507291401487682","0.0333148009770889","0.0681434793204476","1"
"Very high transfer dependency","1995","1-pers.-HH","62","0.0455867910569749","0.0348653387106017","0.056308243403348","3"
"Very high transfer dependency","1995","(Married) couple without C. ","52","0.0139843032366881","0.0101029248024258","0.0178656816709503","3"
"Very high transfer dependency","1995","Couple + C. LE 16 ","104","0.0302648906530792","0.0242651382454063","0.0362646430607522","3"
"Very high transfer dependency","1995","Couple + C. GT 16 ","16","","","","3"
"Very high transfer dependency","1995","Couple + C. LE and GT 16","29","","","","3"
"Very high transfer dependency","1995","Single parent ","50","0.0779100367894478","0.0566400840150599","0.0991799895638356","3"
"Very low transfer dependency","1995","(Married) couple without C. ","3291","0.95031719386221","0.943134935726822","0.957499451997597","0"
"Very low transfer dependency","1995","1-pers.-HH","1324","0.911114265136313","0.896486824488827","0.925741705783799","0"
"Very low transfer dependency","1995","Couple + C. GT 16 ","2291","0.933470965967824","0.923666967864366","0.943274964071282","0"
"Very low transfer dependency","1995","Couple + C. LE 16 ","2726","0.888671837956846","0.877656179990405","0.899687495923287","0"
"Very low transfer dependency","1995","Couple + C. LE and GT 16","1105","0.906470009306003","0.890309053976493","0.922630964635512","0"
"Very low transfer dependency","1995","Single parent ","478","0.817789015325445","0.787155905536611","0.848422125114278","0"
"High transfer dependency","1996","(Married) couple without C. ","69","0.0174838783269804","0.0131730424834772","0.0217947141704836","2"
"High transfer dependency","1996","1-pers.-HH","26","","","","2"
"High transfer dependency","1996","Couple + C. GT 16 ","53","0.017641876690958","0.0123238296661448","0.0229599237157713","2"
"High transfer dependency","1996","Couple + C. LE 16 ","63","0.0175994073695171","0.0128768300814465","0.0223219846575878","2"
"High transfer dependency","1996","Couple + C. LE and GT 16","33","0.0193302114999824","0.011688430889038","0.0269719921109268","2"
"High transfer dependency","1996","Single parent ","36","0.0444656006871042","0.0286436677965182","0.0602875335776903","2"
"Low transfer dependency","1996","1-pers.-HH","43","0.0215387250904991","0.0141426885026687","0.0289347616783296","1"
"Low transfer dependency","1996","(Married) couple without C. ","179","0.0412529096305125","0.0347117902253411","0.0477940290356839","1"
"Low transfer dependency","1996","Couple + C. LE 16 ","217","0.0640499251214576","0.0552562301077206","0.0728436201351945","1"
"Low transfer dependency","1996","Couple + C. GT 16 ","185","0.0628341205537836","0.0530313042053342","0.0726369369022331","1"
"Low transfer dependency","1996","Couple + C. LE and GT 16","80","0.0630143352201747","0.0495277805557629","0.0765008898845865","1"
"Low transfer dependency","1996","Single parent ","41","0.052919081902009","0.0357350928678291","0.070103070936189","1"
