"transab_cat2","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1994","Other degree","West Germany","57","0.0678687818095919","0.0511554891363563","0.0845820744828275"
"Low transfer dependency","1994","Other degree","East Germany","3","","",""
"Low transfer dependency","1994","no degree/no degree yet","West Germany","43","0.0533727231983912","0.0372429646808839","0.0695024817158986"
"Low transfer dependency","1994","no degree/no degree yet","East Germany","7","","",""
"High transfer dependency","1994","lower secondary degree","West Germany","37","0.00984295872466964","0.00683539214756006","0.0128505253017792"
"High transfer dependency","1994","lower secondary degree","East Germany","55","0.0415830020636836","0.0309652304453248","0.0522007736820423"
"High transfer dependency","1994","secondary school degree","West Germany","18","","",""
"High transfer dependency","1994","secondary school degree","East Germany","50","0.0354116007182968","0.0267226566509068","0.0441005447856867"
"High transfer dependency","1994","college entrance qualification","West Germany","11","","",""
"High transfer dependency","1994","college entrance qualification","East Germany","13","","",""
"High transfer dependency","1994","Other degree","West Germany","21","","",""
"High transfer dependency","1994","Other degree","East Germany","","","",""
"High transfer dependency","1994","no degree/no degree yet","West Germany","14","","",""
"High transfer dependency","1994","no degree/no degree yet","East Germany","5","","",""
"Very high transfer dependency","1994","lower secondary degree","West Germany","60","0.0187128967784416","0.0145846187862626","0.0228411747706206"
"Very high transfer dependency","1994","lower secondary degree","East Germany","37","0.0286336708802906","0.0197635764548172","0.037503765305764"
"Very high transfer dependency","1994","secondary school degree","West Germany","13","","",""
"Very high transfer dependency","1994","secondary school degree","East Germany","41","0.0333377760384106","0.0248980394736143","0.041777512603207"
"Very high transfer dependency","1994","college entrance qualification","West Germany","10","","",""
"Very high transfer dependency","1994","college entrance qualification","East Germany","8","","",""
"Very high transfer dependency","1994","Other degree","West Germany","24","","",""
"Very high transfer dependency","1994","Other degree","East Germany","2","","",""
"Very high transfer dependency","1994","no degree/no degree yet","West Germany","24","","",""
"Very high transfer dependency","1994","no degree/no degree yet","East Germany","2","","",""
"Very low transfer dependency","1995","lower secondary degree","West Germany","3779","0.928234352763502","0.920322471354875","0.936146234172129"
"Very low transfer dependency","1995","lower secondary degree","East Germany","1110","0.868374757941432","0.850066980257624","0.88668253562524"
"Very low transfer dependency","1995","secondary school degree","West Germany","1780","0.961817221467082","0.953145372353925","0.97048907058024"
"Very low transfer dependency","1995","secondary school degree","East Germany","1411","0.825084666821045","0.80697260308769","0.8431967305544"
"Very low transfer dependency","1995","college entrance qualification","West Germany","1332","0.960361237952714","0.950144638285621","0.970577837619808"
"Very low transfer dependency","1995","college entrance qualification","East Germany","458","0.910497977446954","0.885575641823252","0.935420313070656"
"Very low transfer dependency","1995","Other degree","West Germany","964","0.797209097103563","0.773879049434026","0.820539144773101"
"Very low transfer dependency","1995","Other degree","East Germany","27","","",""
"Very low transfer dependency","1995","no degree/no degree yet","West Germany","660","0.87232821036581","0.848617574856043","0.896038845875578"
"Very low transfer dependency","1995","no degree/no degree yet","East Germany","83","0.841364124131052","0.769032577181582","0.913695671080521"
"Low transfer dependency","1995","lower secondary degree","West Germany","160","0.0345412648683532","0.0289433199086638","0.0401392098280426"
"Low transfer dependency","1995","lower secondary degree","East Germany","129","0.0802699228255153","0.0655563189226212","0.0949835267284094"
"Low transfer dependency","1995","secondary school degree","West Germany","51","0.0163841061746962","0.0106395587428647","0.0221286536065277"
"Low transfer dependency","1995","secondary school degree","East Germany","189","0.10764107079822","0.0928648446174801","0.12241729697896"
"Low transfer dependency","1995","college entrance qualification","West Germany","33","0.0163388679186652","0.00970047796876168","0.0229772578685687"
"Low transfer dependency","1995","college entrance qualification","East Germany","32","0.0570545963191327","0.0368047647517338","0.0773044278865317"
"Low transfer dependency","1995","Other degree","West Germany","86","0.0727859063892188","0.0577122389935572","0.0878595737848804"
"Low transfer dependency","1995","Other degree","East Germany","5","","",""
"Low transfer dependency","1995","no degree/no degree yet","West Germany","48","0.0515910223996423","0.0358750716891367","0.0673069731101479"
"Low transfer dependency","1995","no degree/no degree yet","East Germany","7","","",""
"High transfer dependency","1995","lower secondary degree","West Germany","66","0.0148409958541933","0.0111343820836469","0.0185476096247396"
"High transfer dependency","1995","lower secondary degree","East Germany","30","0.0177217656907554","0.0105770788369906","0.0248664525445202"
"High transfer dependency","1995","secondary school degree","West Germany","23","","",""
"High transfer dependency","1995","secondary school degree","East Germany","48","0.033795572773136","0.0251802975501622","0.0424108479961098"
"High transfer dependency","1995","college entrance qualification","West Germany","9","","",""
"High transfer dependency","1995","college entrance qualification","East Germany","7","","",""
"High transfer dependency","1995","Other degree","West Germany","24","","",""
"High transfer dependency","1995","Other degree","East Germany","1","","",""
"High transfer dependency","1995","no degree/no degree yet","West Germany","26","","",""
"High transfer dependency","1995","no degree/no degree yet","East Germany","4","","",""
"Very high transfer dependency","1995","lower secondary degree","West Germany","83","0.0223833865139514","0.0178487776651189","0.026917995362784"
"Very high transfer dependency","1995","lower secondary degree","East Germany","41","0.0336335535422969","0.023870858087267","0.0433962489973268"
"Very high transfer dependency","1995","secondary school degree","West Germany","22","","",""
"Very high transfer dependency","1995","secondary school degree","East Germany","42","0.0334786896075985","0.0249024939360297","0.0420548852791673"
"Very high transfer dependency","1995","college entrance qualification","West Germany","27","","",""
"Very high transfer dependency","1995","college entrance qualification","East Germany","7","","",""
"Very high transfer dependency","1995","Other degree","West Germany","67","0.107572491921579","0.0895944512896018","0.125550532553556"
"Very high transfer dependency","1995","Other degree","East Germany","","","",""
"Very high transfer dependency","1995","no degree/no degree yet","West Germany","27","","",""
"Very high transfer dependency","1995","no degree/no degree yet","East Germany","4","","",""
"Very low transfer dependency","1996","lower secondary degree","West Germany","3685","0.927450714852464","0.919402053921287","0.935499375783642"
"Very low transfer dependency","1996","lower secondary degree","East Germany","960","0.785757484394639","0.763138575735151","0.808376393054127"
"Very low transfer dependency","1996","secondary school degree","West Germany","1778","0.95570839315942","0.946415598320675","0.965001187998164"
"Very low transfer dependency","1996","secondary school degree","East Germany","1394","0.814557398690022","0.795989120470216","0.833125676909828"
"Very low transfer dependency","1996","college entrance qualification","West Germany","1331","0.96082371519423","0.950635314567903","0.971012115820557"
"Very low transfer dependency","1996","college entrance qualification","East Germany","454","0.861844616640478","0.83210049063549","0.891588742645466"
"Very low transfer dependency","1996","Other degree","West Germany","898","0.821474964183557","0.798355672935883","0.84459425543123"
"Very low transfer dependency","1996","Other degree","East Germany","27","","",""
"Very low transfer dependency","1996","no degree/no degree yet","West Germany","609","0.869895840988271","0.845288477413334","0.894503204563208"
"Very low transfer dependency","1996","no degree/no degree yet","East Germany","86","0.846163563234459","0.77648707642901","0.915840050039907"
"Low transfer dependency","1996","lower secondary degree","West Germany","147","0.0346223889968307","0.0289497026645734","0.040295075329088"
"Low transfer dependency","1996","lower secondary degree","East Germany","168","0.117569822500965","0.0998131059886602","0.13532653901327"
"Low transfer dependency","1996","secondary school degree","West Germany","62","0.0222204542520685","0.0155628209400268","0.0288780875641103"
"Low transfer dependency","1996","secondary school degree","East Germany","210","0.133521082935287","0.117270836326399","0.149771329544174"
"Low transfer dependency","1996","college entrance qualification","West Germany","35","0.0185386278446688","0.0114551272988874","0.0256221283904502"
"Low transfer dependency","1996","college entrance qualification","East Germany","48","0.0969309359625233","0.0714277460351609","0.122434125889886"
"Low transfer dependency","1996","Other degree","West Germany","76","0.0620843682924335","0.047516339005283","0.0766523975795839"
"Low transfer dependency","1996","Other degree","East Germany","6","","",""
"Low transfer dependency","1996","no degree/no degree yet","West Germany","51","0.0515997907417199","0.0354187794982245","0.0677808019852152"
"Low transfer dependency","1996","no degree/no degree yet","East Germany","10","","",""
"High transfer dependency","1996","lower secondary degree","West Germany","76","0.018145311488341","0.0140037180277406","0.0222869049489414"
"High transfer dependency","1996","lower secondary degree","East Germany","75","0.0484355701513689","0.0366003630504129","0.060270777252325"
"High transfer dependency","1996","secondary school degree","West Germany","22","","",""
"High transfer dependency","1996","secondary school degree","East Germany","54","0.0314267669739733","0.0230914500497879","0.0397620838981588"
"High transfer dependency","1996","college entrance qualification","West Germany","10","","",""
"High transfer dependency","1996","college entrance qualification","East Germany","7","","",""
"High transfer dependency","1996","Other degree","West Germany","23","","",""
"High transfer dependency","1996","Other degree","East Germany","1","","",""
"High transfer dependency","1996","no degree/no degree yet","West Germany","24","","",""
"High transfer dependency","1996","no degree/no degree yet","East Germany","1","","",""
"Very high transfer dependency","1996","lower secondary degree","West Germany","82","0.019781584662364","0.0154608896518005","0.0241022796729275"
"Very high transfer dependency","1996","lower secondary degree","East Germany","61","0.0482371229530272","0.0364249544618855","0.060049291444169"
"Very high transfer dependency","1996","secondary school degree","West Germany","21","","",""
"Very high transfer dependency","1996","secondary school degree","East Germany","25","","",""
"Very high transfer dependency","1996","college entrance qualification","West Germany","17","","",""
"Very high transfer dependency","1996","college entrance qualification","East Germany","8","","",""
"Very high transfer dependency","1996","Other degree","West Germany","57","0.0953347537193686","0.0776052179799079","0.113064289458829"
"Very high transfer dependency","1996","Other degree","East Germany","1","","",""
"Very high transfer dependency","1996","no degree/no degree yet","West Germany","34","0.0498861977283317","0.0339617681606557","0.0658106272960078"
"Very high transfer dependency","1996","no degree/no degree yet","East Germany","6","","",""
"Very low transfer dependency","1997","lower secondary degree","West Germany","3553","0.904623753497924","0.895419198965786","0.913828308030062"
"Very low transfer dependency","1997","lower secondary degree","East Germany","930","0.782241234205002","0.759129197293492","0.805353271116511"
"Very low transfer dependency","1997","secondary school degree","West Germany","1737","0.942933693795629","0.932442358776083","0.953425028815175"
"Very low transfer dependency","1997","secondary school degree","East Germany","1293","0.763981522000761","0.743348219534947","0.784614824466574"
"Very low transfer dependency","1997","college entrance qualification","West Germany","1328","0.943448713500237","0.931357929096575","0.955539497903899"
"Very low transfer dependency","1997","college entrance qualification","East Germany","460","0.868946712814616","0.840298006313524","0.897595419315708"
"Very low transfer dependency","1997","Other degree","West Germany","790","0.781542040521632","0.755737859233394","0.807346221809869"
"Very low transfer dependency","1997","Other degree","East Germany","27","","",""
"Very low transfer dependency","1997","no degree/no degree yet","West Germany","577","0.840181014731028","0.812977042787121","0.867384986674935"
"Very low transfer dependency","1997","no degree/no degree yet","East Germany","101","0.861765760116224","0.799225801166458","0.92430571906599"
"Low transfer dependency","1997","lower secondary degree","West Germany","191","0.0445981600867469","0.0381297108285528","0.0510666093449411"
"Low transfer dependency","1997","lower secondary degree","East Germany","173","0.129009507717452","0.110238066714458","0.147780948720446"
"Low transfer dependency","1997","secondary school degree","West Germany","85","0.0322541706282194","0.0242636718254178","0.0402446694310209"
"Low transfer dependency","1997","secondary school degree","East Germany","230","0.150063951179199","0.132710509204391","0.167417393154006"
"Low transfer dependency","1997","college entrance qualification","West Germany","42","0.0326148930106455","0.0233170595744411","0.04191272644685"
"Low transfer dependency","1997","college entrance qualification","East Germany","50","0.0826865130666076","0.0593056404994535","0.106067385633762"
"Low transfer dependency","1997","Other degree","West Germany","112","0.100539934343745","0.0817601665718357","0.119319702115655"
"Low transfer dependency","1997","Other degree","East Germany","3","","",""
"Low transfer dependency","1997","no degree/no degree yet","West Germany","69","0.0785607282098641","0.0585866010128788","0.0985348554068494"
"Low transfer dependency","1997","no degree/no degree yet","East Germany","11","","",""
"High transfer dependency","1997","lower secondary degree","West Germany","76","0.0232501950926875","0.0185278944228062","0.0279724957625688"
"High transfer dependency","1997","lower secondary degree","East Germany","68","0.0456801113467519","0.0339880627700077","0.057372159923496"
"High transfer dependency","1997","secondary school degree","West Germany","21","","",""
"High transfer dependency","1997","secondary school degree","East Germany","63","0.0533881386056984","0.0424646169191812","0.0643116602922156"
"High transfer dependency","1997","college entrance qualification","West Germany","15","","",""
"High transfer dependency","1997","college entrance qualification","East Germany","19","","",""
"High transfer dependency","1997","Other degree","West Germany","28","","",""
"High transfer dependency","1997","Other degree","East Germany","","","",""
"High transfer dependency","1997","no degree/no degree yet","West Germany","21","","",""
"High transfer dependency","1997","no degree/no degree yet","East Germany","2","","",""
"Very high transfer dependency","1997","lower secondary degree","West Germany","92","0.0275278913226417","0.0224007685434127","0.0326550141018706"
"Very high transfer dependency","1997","lower secondary degree","East Germany","54","0.0430691467307947","0.0317006390588794","0.05443765440271"
"Very high transfer dependency","1997","secondary school degree","West Germany","35","0.0172528636396226","0.011363724904421","0.0231420023748242"
"Very high transfer dependency","1997","secondary school degree","East Germany","41","0.0325663882143424","0.0239415749997041","0.0411912014289807"
"Very high transfer dependency","1997","college entrance qualification","West Germany","17","","",""
"Very high transfer dependency","1997","college entrance qualification","East Germany","4","","",""
"Very high transfer dependency","1997","Other degree","West Germany","55","0.0952353573500413","0.0769039041735274","0.113566810526555"
"Very high transfer dependency","1997","Other degree","East Germany","2","","",""
"Very high transfer dependency","1997","no degree/no degree yet","West Germany","30","0.0460452720751334","0.0304860418809754","0.0616045022692913"
"Very high transfer dependency","1997","no degree/no degree yet","East Germany","3","","",""
"Very low transfer dependency","1998","lower secondary degree","West Germany","3940","0.912520777604038","0.904112109365551","0.920929445842525"
"Very low transfer dependency","1998","lower secondary degree","East Germany","1001","0.818391017355482","0.797229729818476","0.839552304892488"
"Very low transfer dependency","1998","secondary school degree","West Germany","1952","0.942296210959138","0.93231826293788","0.952274158980395"
"Very low transfer dependency","1998","secondary school degree","East Germany","1417","0.798570286560809","0.779768647217007","0.817371925904611"
"Very low transfer dependency","1998","college entrance qualification","West Germany","1562","0.938479306741215","0.92694122654177","0.95001738694066"
"Very low transfer dependency","1998","college entrance qualification","East Germany","455","0.844679147635874","0.814043877284385","0.875314417987364"
"Very low transfer dependency","1998","Other degree","West Germany","774","0.785810713523795","0.75983166857687","0.81178975847072"
"Very low transfer dependency","1998","Other degree","East Germany","29","","",""
"Very low transfer dependency","1998","no degree/no degree yet","West Germany","561","0.833467280167063","0.805669020284287","0.861265540049839"
"Very low transfer dependency","1998","no degree/no degree yet","East Germany","99","0.861137485300115","0.79847841882591","0.923796551774319"
"Low transfer dependency","1998","lower secondary degree","West Germany","218","0.0419981009000583","0.0360284162332279","0.0479677855668886"
"Low transfer dependency","1998","lower secondary degree","East Germany","161","0.102946305077498","0.0862658613216733","0.119626748833323"
"Low transfer dependency","1998","secondary school degree","West Germany","85","0.0312480283457052","0.0238030582312684","0.038692998460142"
"Low transfer dependency","1998","secondary school degree","East Germany","227","0.12671082574177","0.111116619429884","0.142305032053656"
"Low transfer dependency","1998","college entrance qualification","West Germany","57","0.0320473961129131","0.0235900517789731","0.0405047404468532"
"Low transfer dependency","1998","college entrance qualification","East Germany","59","0.0987476795024706","0.0735159165702026","0.123979442434739"
"Low transfer dependency","1998","Other degree","West Germany","109","0.102798993611396","0.0835678706807297","0.122030116542063"
"Low transfer dependency","1998","Other degree","East Germany","3","","",""
"Low transfer dependency","1998","no degree/no degree yet","West Germany","66","0.0761297258614711","0.0563415311310383","0.0959179205919038"
"Low transfer dependency","1998","no degree/no degree yet","East Germany","10","","",""
"High transfer dependency","1998","lower secondary degree","West Germany","80","0.0187818094712518","0.0147415906199735","0.02282202832253"
"High transfer dependency","1998","lower secondary degree","East Germany","55","0.0320857283082804","0.02241259002682","0.0417588665897408"
"High transfer dependency","1998","secondary school degree","West Germany","24","","",""
"High transfer dependency","1998","secondary school degree","East Germany","53","0.0306793143738197","0.0225951722112699","0.0387634565363695"
"High transfer dependency","1998","college entrance qualification","West Germany","20","","",""
"High transfer dependency","1998","college entrance qualification","East Germany","13","","",""
"High transfer dependency","1998","Other degree","West Germany","31","0.0357414092136303","0.0239857244730986","0.0474970939541621"
"High transfer dependency","1998","Other degree","East Germany","3","","",""
"High transfer dependency","1998","no degree/no degree yet","West Germany","22","","",""
"High transfer dependency","1998","no degree/no degree yet","East Germany","5","","",""
"Very high transfer dependency","1998","lower secondary degree","West Germany","99","0.0266993120246524","0.0219016800471365","0.0314969440021683"
"Very high transfer dependency","1998","lower secondary degree","East Germany","58","0.0465769492587397","0.0350099331054295","0.05814396541205"
"Very high transfer dependency","1998","secondary school degree","West Germany","37","0.0179322788386875","0.0122537764978976","0.0236107811794773"
"Very high transfer dependency","1998","secondary school degree","East Germany","51","0.0440395733236014","0.0344208178256126","0.0536583288215902"
"Very high transfer dependency","1998","college entrance qualification","West Germany","27","","",""
"Very high transfer dependency","1998","college entrance qualification","East Germany","10","","",""
"Very high transfer dependency","1998","Other degree","West Germany","44","0.0756488836511786","0.0589038862961258","0.0923938810062315"
"Very high transfer dependency","1998","Other degree","East Germany","2","","",""
"Very high transfer dependency","1998","no degree/no degree yet","West Germany","41","0.0699812496513846","0.0509459269095413","0.089016572393228"
"Very high transfer dependency","1998","no degree/no degree yet","East Germany","3","","",""
"Very low transfer dependency","1999","lower secondary degree","West Germany","3899","0.924756656217124","0.916820537059073","0.932692775375175"
"Very low transfer dependency","1999","lower secondary degree","East Germany","983","0.81852214929596","0.797147750729133","0.839896547862787"
"Very low transfer dependency","1999","secondary school degree","West Germany","1949","0.942239273604113","0.932237618549098","0.952240928659128"
"Very low transfer dependency","1999","secondary school degree","East Germany","1405","0.788001402509523","0.768769230235023","0.807233574784023"
"Very low transfer dependency","1999","college entrance qualification","West Germany","1564","0.944756260729273","0.933789415516133","0.955723105942414"
"Very low transfer dependency","1999","college entrance qualification","East Germany","493","0.879493767244951","0.852554374717027","0.906433159772875"
"Very low transfer dependency","1999","Other degree","West Germany","736","0.846176252076989","0.82235293409441","0.869999570059568"
"Very low transfer dependency","1999","Other degree","East Germany","31","0.788965864937458","0.664066099196216","0.9138656306787"
"Very low transfer dependency","1999","no degree/no degree yet","West Germany","535","0.8395427941211","0.811520323947219","0.867565264294982"
"Very low transfer dependency","1999","no degree/no degree yet","East Germany","96","0.820365790331839","0.75080677031425","0.889924810349429"
"Low transfer dependency","1999","lower secondary degree","West Germany","191","0.0365097115524343","0.030866994481273","0.0421524286235956"
"Low transfer dependency","1999","lower secondary degree","East Germany","139","0.0824855602048467","0.0672288010690734","0.0977423193406201"
"Low transfer dependency","1999","secondary school degree","West Germany","95","0.0378409679225132","0.0296604745566757","0.0460214612883507"
"Low transfer dependency","1999","secondary school degree","East Germany","226","0.135705466585241","0.119590555789559","0.151820377380924"
"Low transfer dependency","1999","college entrance qualification","West Germany","62","0.0341782091393225","0.0254564629846585","0.0428999552939866"
"Low transfer dependency","1999","college entrance qualification","East Germany","43","0.0726475630198348","0.0511692783394336","0.0941258477002359"
"Low transfer dependency","1999","Other degree","West Germany","99","0.0926687768318761","0.0735213781474326","0.11181617551632"
"Low transfer dependency","1999","Other degree","East Germany","5","","",""
"Low transfer dependency","1999","no degree/no degree yet","West Germany","77","0.0938402715252401","0.0715763126934611","0.116104230357019"
"Low transfer dependency","1999","no degree/no degree yet","East Germany","8","","",""
"High transfer dependency","1999","lower secondary degree","West Germany","60","0.0137944506821458","0.0102853459539634","0.0173035554103282"
"High transfer dependency","1999","lower secondary degree","East Germany","78","0.0550892798169558","0.0424362128272047","0.0677423468067069"
"High transfer dependency","1999","secondary school degree","West Germany","21","","",""
"High transfer dependency","1999","secondary school degree","East Germany","61","0.0427701459345171","0.033249271556143","0.0522910203128912"
"High transfer dependency","1999","college entrance qualification","West Germany","22","","",""
"High transfer dependency","1999","college entrance qualification","East Germany","16","","",""
"High transfer dependency","1999","Other degree","West Germany","12","","",""
"High transfer dependency","1999","Other degree","East Germany","2","","",""
"High transfer dependency","1999","no degree/no degree yet","West Germany","22","","",""
"High transfer dependency","1999","no degree/no degree yet","East Germany","8","","",""
"Very high transfer dependency","1999","lower secondary degree","West Germany","94","0.0249391815482958","0.0202476206890956","0.0296307424074959"
"Very high transfer dependency","1999","lower secondary degree","East Germany","49","0.043903010682238","0.032540743463946","0.0552652779005301"
"Very high transfer dependency","1999","secondary school degree","West Germany","25","","",""
"Very high transfer dependency","1999","secondary school degree","East Germany","43","0.0335229849707189","0.0250533350930956","0.0419926348483421"
"Very high transfer dependency","1999","college entrance qualification","West Germany","19","","",""
"Very high transfer dependency","1999","college entrance qualification","East Germany","9","","",""
"Very high transfer dependency","1999","Other degree","West Germany","34","0.050683076644471","0.0361987859133541","0.0651673673755879"
"Very high transfer dependency","1999","Other degree","East Germany","3","","",""
"Very high transfer dependency","1999","no degree/no degree yet","West Germany","25","","",""
"Very high transfer dependency","1999","no degree/no degree yet","East Germany","5","","",""
"Very low transfer dependency","2000","lower secondary degree","West Germany","7419","0.930904080596141","0.925364181625407","0.936443979566875"
"Very low transfer dependency","2000","lower secondary degree","East Germany","1532","0.846502644779859","0.830169274586231","0.862836014973487"
"Very low transfer dependency","2000","secondary school degree","West Germany","3993","0.936199523192958","0.928887889855059","0.943511156530857"
"Very low transfer dependency","2000","secondary school degree","East Germany","2106","0.796847785340266","0.781514552932517","0.812181017748015"
"Very low transfer dependency","2000","college entrance qualification","West Germany","3495","0.947282349123064","0.940082783479301","0.954481914766827"
"Very low transfer dependency","2000","college entrance qualification","East Germany","924","0.902121852581211","0.8840012180154","0.920242487147021"
"Very low transfer dependency","2000","Other degree","West Germany","1144","0.779886263411961","0.758501489186744","0.801271037637179"
"Very low transfer dependency","2000","Other degree","East Germany","54","0.705931819139242","0.606709133476753","0.805154504801731"
"Very low transfer dependency","2000","no degree/no degree yet","West Germany","603","0.817276687146276","0.789656875890761","0.844896498401791"
"Very low transfer dependency","2000","no degree/no degree yet","East Germany","132","0.814797685621366","0.75516252587354","0.874432845369192"
"Low transfer dependency","2000","lower secondary degree","West Germany","361","0.0387151551537537","0.0345012017651611","0.0429291085423464"
"Low transfer dependency","2000","lower secondary degree","East Germany","171","0.0749121482935161","0.0629838411842643","0.0868404554027679"
"Low transfer dependency","2000","secondary school degree","West Germany","207","0.0414387782372114","0.0354762337352158","0.0474013227392071"
"Low transfer dependency","2000","secondary school degree","East Germany","359","0.124011395579005","0.111450654060445","0.136572137097565"
"Low transfer dependency","2000","college entrance qualification","West Germany","122","0.0298207927657421","0.024340873979975","0.0353007115515091"
"Low transfer dependency","2000","college entrance qualification","East Germany","75","0.0633387789962542","0.048485441679468","0.0781921163130404"
"Low transfer dependency","2000","Other degree","West Germany","157","0.10223203936437","0.0865954862583656","0.117868592470374"
"Low transfer dependency","2000","Other degree","East Germany","7","","",""
"Low transfer dependency","2000","no degree/no degree yet","West Germany","74","0.0877281472202652","0.0675086297527505","0.10794766468778"
"Low transfer dependency","2000","no degree/no degree yet","East Germany","13","","",""
"High transfer dependency","2000","lower secondary degree","West Germany","93","0.00974678229641449","0.00760079601306291","0.0118927685797661"
"High transfer dependency","2000","lower secondary degree","East Germany","80","0.034501925536675","0.0262318672578012","0.0427719838155488"
"High transfer dependency","2000","secondary school degree","West Germany","48","0.0107551304659217","0.00766925795914316","0.0138410029727002"
"High transfer dependency","2000","secondary school degree","East Germany","95","0.0412865969595872","0.0337045896956971","0.0488686042234774"
"High transfer dependency","2000","college entrance qualification","West Germany","40","0.0100829929388447","0.00686427683547869","0.0133017090422108"
"High transfer dependency","2000","college entrance qualification","East Germany","21","","",""
"High transfer dependency","2000","Other degree","West Germany","47","0.0369800757814355","0.0272398954969518","0.0467202560659193"
"High transfer dependency","2000","Other degree","East Germany","5","","",""
"High transfer dependency","2000","no degree/no degree yet","West Germany","30","0.0326536263568017","0.01995093095741","0.0453563217561934"
"High transfer dependency","2000","no degree/no degree yet","East Germany","8","","",""
"Very high transfer dependency","2000","lower secondary degree","West Germany","178","0.0206339819536905","0.0175287988361102","0.0237391650712707"
"Very high transfer dependency","2000","lower secondary degree","East Germany","88","0.0440832813899499","0.0347816701756499","0.05338489260425"
"Very high transfer dependency","2000","secondary school degree","West Germany","44","0.011606568103909","0.00840225407065417","0.0148108821371638"
"Very high transfer dependency","2000","secondary school degree","East Germany","85","0.0378542221211413","0.0305812343873362","0.0451272098549465"
"Very high transfer dependency","2000","college entrance qualification","West Germany","44","0.0128138651723496","0.00919036616243141","0.0164373641822677"
"Very high transfer dependency","2000","college entrance qualification","East Germany","13","","",""
"Very high transfer dependency","2000","Other degree","West Germany","94","0.0809016214422334","0.0668273775140794","0.0949758653703875"
"Very high transfer dependency","2000","Other degree","East Germany","15","","",""
"Very high transfer dependency","2000","no degree/no degree yet","West Germany","45","0.0623415392766571","0.0450612793923094","0.0796217991610048"
"Very high transfer dependency","2000","no degree/no degree yet","East Germany","10","","",""
"Very low transfer dependency","2001","lower secondary degree","West Germany","6479","0.928809339862676","0.92279664983423","0.934822029891122"
"Very low transfer dependency","2001","lower secondary degree","East Germany","1367","0.836483447596024","0.818928665782104","0.854038229409944"
"Very low transfer dependency","2001","secondary school degree","West Germany","3676","0.935954777674793","0.928317645260131","0.943591910089454"
"Very low transfer dependency","2001","secondary school degree","East Germany","1914","0.790148918173759","0.774014950313287","0.806282886034231"
"Very low transfer dependency","2001","college entrance qualification","West Germany","3259","0.952034468697186","0.944889300124446","0.959179637269926"
"Very low transfer dependency","2001","college entrance qualification","East Germany","876","0.889218297116403","0.869726286675412","0.908710307557394"
"Very low transfer dependency","2001","Other degree","West Germany","1036","0.775004617295225","0.752366034025857","0.797643200564593"
"Very low transfer dependency","2001","Other degree","East Germany","35","0.710642643727865","0.587391966156158","0.833893321299573"
"Very low transfer dependency","2001","no degree/no degree yet","West Germany","575","0.823231760417807","0.794830039818746","0.851633481016867"
"Very low transfer dependency","2001","no degree/no degree yet","East Germany","131","0.790166632288915","0.729136170751476","0.851197093826355"
"Low transfer dependency","2001","lower secondary degree","West Germany","308","0.0367458805262037","0.0323467303789373","0.0411450306734702"
"Low transfer dependency","2001","lower secondary degree","East Germany","172","0.0785037037905138","0.0657370297546753","0.0912703778263523"
"Low transfer dependency","2001","secondary school degree","West Germany","180","0.0388517703598284","0.0328239526415084","0.0448795880781484"
"Low transfer dependency","2001","secondary school degree","East Germany","353","0.13116834702767","0.11779274167379","0.14454395238155"
"Low transfer dependency","2001","college entrance qualification","West Germany","99","0.0245059192246556","0.0193361717288733","0.0296756667204378"
"Low transfer dependency","2001","college entrance qualification","East Germany","84","0.0699790261605662","0.0541356132660831","0.0858224390550494"
"Low transfer dependency","2001","Other degree","West Germany","161","0.113280783983823","0.0960984767511119","0.130463091216534"
"Low transfer dependency","2001","Other degree","East Germany","6","","",""
"Low transfer dependency","2001","no degree/no degree yet","West Germany","67","0.0972031282774809","0.0751476430169173","0.119258613538044"
"Low transfer dependency","2001","no degree/no degree yet","East Germany","22","","",""
"High transfer dependency","2001","lower secondary degree","West Germany","98","0.0135967997345387","0.0108888561952076","0.0163047432738697"
"High transfer dependency","2001","lower secondary degree","East Germany","78","0.032508246294569","0.0240902969871033","0.0409261956020347"
"High transfer dependency","2001","secondary school degree","West Germany","44","0.010159230285438","0.00703118818031638","0.0132872723905597"
"High transfer dependency","2001","secondary school degree","East Germany","87","0.0334542738878823","0.0263295487781091","0.0405789989976554"
"High transfer dependency","2001","college entrance qualification","West Germany","31","0.00939576726114923","0.0061699651012847","0.0126215694210138"
"High transfer dependency","2001","college entrance qualification","East Germany","21","","",""
"High transfer dependency","2001","Other degree","West Germany","34","0.0326150709394343","0.0229852298707102","0.0422449120081584"
"High transfer dependency","2001","Other degree","East Germany","5","","",""
"High transfer dependency","2001","no degree/no degree yet","West Germany","29","","",""
"High transfer dependency","2001","no degree/no degree yet","East Germany","7","","",""
"Very high transfer dependency","2001","lower secondary degree","West Germany","141","0.0208479798765813","0.0175071753147861","0.0241887844383764"
"Very high transfer dependency","2001","lower secondary degree","East Germany","88","0.0525046023188932","0.0419175967722233","0.0630916078655632"
"Very high transfer dependency","2001","secondary school degree","West Germany","48","0.0150342216799408","0.0112383583728401","0.0188300849870416"
"Very high transfer dependency","2001","secondary school degree","East Germany","93","0.0452284609106889","0.0369949181889729","0.0534620036324049"
"Very high transfer dependency","2001","college entrance qualification","West Germany","47","0.014063844817009","0.0101265499312702","0.0180011397027477"
