"transab_cat2","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1994","(Married) couple without C. ","East Germany","844","0.88045542293251","0.85998611965476","0.900924726210259"
"Very low transfer dependency","1994","Single parent ","West Germany","363","0.862496231944498","0.829323302624838","0.895669161264158"
"Very low transfer dependency","1994","Single parent ","East Germany","109","0.68875038010568","0.617231534863193","0.760269225348167"
"Very low transfer dependency","1994","Couple + C. LE 16 ","West Germany","1858","0.933533271950018","0.922691976840496","0.944374567059539"
"Very low transfer dependency","1994","Couple + C. LE 16 ","East Germany","744","0.733070512786223","0.705375204448899","0.760765821123546"
"Very low transfer dependency","1994","Couple + C. GT 16 ","West Germany","1628","0.950783025182028","0.940604226637168","0.960961823726889"
"Very low transfer dependency","1994","Couple + C. GT 16 ","East Germany","620","0.860946126976882","0.83551340616552","0.886378847788245"
"Very low transfer dependency","1994","Couple + C. LE and GT 16","West Germany","771","0.961609033867742","0.948458149688077","0.974759918047408"
"Very low transfer dependency","1994","Couple + C. LE and GT 16","East Germany","284","0.808698274744121","0.767897662070369","0.849498887417872"
"Low transfer dependency","1994","1-pers.-HH","West Germany","24","","",""
"Low transfer dependency","1994","1-pers.-HH","East Germany","11","","",""
"Low transfer dependency","1994","(Married) couple without C. ","West Germany","52","0.0141334638691269","0.00943919778708812","0.0188277299511658"
"Low transfer dependency","1994","(Married) couple without C. ","East Germany","74","0.0703502496113652","0.0542149537109299","0.0864855455118005"
"Low transfer dependency","1994","Single parent ","West Germany","23","","",""
"Low transfer dependency","1994","Single parent ","East Germany","19","","",""
"Low transfer dependency","1994","Couple + C. LE 16 ","West Germany","97","0.0398028856380698","0.0312944132596588","0.0483113580164808"
"Low transfer dependency","1994","Couple + C. LE 16 ","East Germany","178","0.188345947033873","0.163866665136845","0.212825228930901"
"Low transfer dependency","1994","Couple + C. GT 16 ","West Germany","86","0.036629646553082","0.0277904792484244","0.0454688138577397"
"Low transfer dependency","1994","Couple + C. GT 16 ","East Germany","66","0.0952675012232428","0.0736877828213623","0.116847219625123"
"Low transfer dependency","1994","Couple + C. LE and GT 16","West Germany","35","0.031316200045809","0.0193950895748861","0.0432373105167318"
"Low transfer dependency","1994","Couple + C. LE and GT 16","East Germany","49","0.120138357607836","0.0864125762083459","0.153864139007327"
"High transfer dependency","1994","1-pers.-HH","West Germany","15","","",""
"High transfer dependency","1994","1-pers.-HH","East Germany","7","","",""
"High transfer dependency","1994","(Married) couple without C. ","West Germany","24","","",""
"High transfer dependency","1994","(Married) couple without C. ","East Germany","27","","",""
"High transfer dependency","1994","Single parent ","West Germany","6","","",""
"High transfer dependency","1994","Single parent ","East Germany","8","","",""
"High transfer dependency","1994","Couple + C. LE 16 ","West Germany","34","0.0151885640637595","0.009865655378265","0.020511472749254"
"High transfer dependency","1994","Couple + C. LE 16 ","East Germany","42","0.0557078390924823","0.0413481048771115","0.0700675733078531"
"High transfer dependency","1994","Couple + C. GT 16 ","West Germany","9","","",""
"High transfer dependency","1994","Couple + C. GT 16 ","East Germany","19","","",""
"High transfer dependency","1994","Couple + C. LE and GT 16","West Germany","11","","",""
"High transfer dependency","1994","Couple + C. LE and GT 16","East Germany","15","","",""
"Very high transfer dependency","1994","1-pers.-HH","West Germany","37","0.0388878177943193","0.0274002663057513","0.0503753692828873"
"Very high transfer dependency","1994","1-pers.-HH","East Germany","17","","",""
"Very high transfer dependency","1994","(Married) couple without C. ","West Germany","18","","",""
"Very high transfer dependency","1994","(Married) couple without C. ","East Germany","20","","",""
"Very high transfer dependency","1994","Single parent ","West Germany","22","","",""
"Very high transfer dependency","1994","Single parent ","East Germany","25","","",""
"Very high transfer dependency","1994","Couple + C. LE 16 ","West Germany","39","0.011475278348153","0.00683985400129381","0.0161107026950123"
"Very high transfer dependency","1994","Couple + C. LE 16 ","East Germany","16","","",""
"Very high transfer dependency","1994","Couple + C. GT 16 ","West Germany","12","","",""
"Very high transfer dependency","1994","Couple + C. GT 16 ","East Germany","6","","",""
"Very high transfer dependency","1994","Couple + C. LE and GT 16","West Germany","3","","",""
"Very high transfer dependency","1994","Couple + C. LE and GT 16","East Germany","9","","",""
"Very low transfer dependency","1995","1-pers.-HH","West Germany","1023","0.915336327403699","0.899040208457808","0.931632446349589"
"Very low transfer dependency","1995","1-pers.-HH","East Germany","301","0.890144234442965","0.856557514474015","0.923730954411915"
"Very low transfer dependency","1995","(Married) couple without C. ","West Germany","2413","0.960599764201333","0.953034016038912","0.968165512363753"
"Very low transfer dependency","1995","(Married) couple without C. ","East Germany","878","0.910726135188334","0.89283741585126","0.928614854525407"
"Very low transfer dependency","1995","Single parent ","West Germany","370","0.851651081383085","0.818589041190469","0.8847131215757"
"Very low transfer dependency","1995","Single parent ","East Germany","108","0.671713164411956","0.600277891087089","0.743148437736823"
"Very low transfer dependency","1995","Couple + C. LE 16 ","West Germany","2016","0.92133386411228","0.910182616219587","0.932485112004974"
"Very low transfer dependency","1995","Couple + C. LE 16 ","East Germany","710","0.760654573250045","0.73266935689721","0.78863978960288"
"Very low transfer dependency","1995","Couple + C. GT 16 ","West Germany","1654","0.943032386680229","0.932243638914406","0.953821134446052"
"Very low transfer dependency","1995","Couple + C. GT 16 ","East Germany","637","0.887096352012178","0.863801263908339","0.910391440116016"
"Very low transfer dependency","1995","Couple + C. LE and GT 16","West Germany","798","0.926206474104976","0.908784270922348","0.943628677287604"
"Very low transfer dependency","1995","Couple + C. LE and GT 16","East Germany","307","0.829450898116662","0.791733956561996","0.867167839671328"
"Low transfer dependency","1995","1-pers.-HH","West Germany","39","0.0322790183654632","0.0219328266212461","0.0426252101096804"
"Low transfer dependency","1995","1-pers.-HH","East Germany","7","","",""
"Low transfer dependency","1995","(Married) couple without C. ","West Germany","68","0.0187495884687264","0.0134746544868546","0.0240245224505982"
"Low transfer dependency","1995","(Married) couple without C. ","East Germany","66","0.062031928819599","0.0468989350810448","0.0771649225581532"
"Low transfer dependency","1995","Single parent ","West Germany","23","","",""
"Low transfer dependency","1995","Single parent ","East Germany","25","","",""
"Low transfer dependency","1995","Couple + C. LE 16 ","West Germany","108","0.0360262782063596","0.0283072373257279","0.0437453190869912"
"Low transfer dependency","1995","Couple + C. LE 16 ","East Germany","124","0.161284847915535","0.137162121544224","0.185407574286846"
"Low transfer dependency","1995","Couple + C. GT 16 ","West Germany","86","0.0391119693852118","0.0300882629699792","0.0481356758004443"
"Low transfer dependency","1995","Couple + C. GT 16 ","East Germany","60","0.0945286320210725","0.0729936744256676","0.116063589616477"
"Low transfer dependency","1995","Couple + C. LE and GT 16","West Germany","27","","",""
"Low transfer dependency","1995","Couple + C. LE and GT 16","East Germany","54","0.117146394542727","0.0848967285981786","0.149396060487275"
"High transfer dependency","1995","1-pers.-HH","West Germany","16","","",""
"High transfer dependency","1995","1-pers.-HH","East Germany","6","","",""
"High transfer dependency","1995","(Married) couple without C. ","West Germany","27","","",""
"High transfer dependency","1995","(Married) couple without C. ","East Germany","12","","",""
"High transfer dependency","1995","Single parent ","West Germany","22","","",""
"High transfer dependency","1995","Single parent ","East Germany","12","","",""
"High transfer dependency","1995","Couple + C. LE 16 ","West Germany","37","0.0137629301709491","0.00893715417753871","0.0185887061643595"
"High transfer dependency","1995","Couple + C. LE 16 ","East Germany","33","0.0423556323748611","0.0291463240909419","0.0555649406587803"
"High transfer dependency","1995","Couple + C. GT 16 ","West Germany","23","","",""
"High transfer dependency","1995","Couple + C. GT 16 ","East Germany","6","","",""
"High transfer dependency","1995","Couple + C. LE and GT 16","West Germany","17","","",""
"High transfer dependency","1995","Couple + C. LE and GT 16","East Germany","15","","",""
"Very high transfer dependency","1995","1-pers.-HH","West Germany","43","0.0417109070862732","0.0300073366141539","0.0534144775583926"
"Very high transfer dependency","1995","1-pers.-HH","East Germany","19","","",""
"Very high transfer dependency","1995","(Married) couple without C. ","West Germany","32","0.0131624719925811","0.00873023686796976","0.0175947071171924"
"Very high transfer dependency","1995","(Married) couple without C. ","East Germany","20","","",""
"Very high transfer dependency","1995","Single parent ","West Germany","29","","",""
"Very high transfer dependency","1995","Single parent ","East Germany","21","","",""
"Very high transfer dependency","1995","Couple + C. LE 16 ","West Germany","78","0.0288769275104109","0.0219405348218499","0.035813320198972"
"Very high transfer dependency","1995","Couple + C. LE 16 ","East Germany","26","","",""
"Very high transfer dependency","1995","Couple + C. GT 16 ","West Germany","10","","",""
"Very high transfer dependency","1995","Couple + C. GT 16 ","East Germany","6","","",""
"Very high transfer dependency","1995","Couple + C. LE and GT 16","West Germany","23","","",""
"Very high transfer dependency","1995","Couple + C. LE and GT 16","East Germany","6","","",""
"Very low transfer dependency","1996","1-pers.-HH","West Germany","1038","0.936668109149231","0.922454720368802","0.950881497929659"
"Very low transfer dependency","1996","1-pers.-HH","East Germany","308","0.875710623930062","0.841245958056641","0.910175289803483"
"Very low transfer dependency","1996","(Married) couple without C. ","West Germany","2359","0.943986187383155","0.935004651381448","0.952967723384862"
"Very low transfer dependency","1996","(Married) couple without C. ","East Germany","854","0.823548126535268","0.800301734429121","0.846794518641416"
"Very low transfer dependency","1996","Single parent ","West Germany","403","0.847149189019967","0.815024539717944","0.879273838321991"
"Very low transfer dependency","1996","Single parent ","East Germany","122","0.703780694686879","0.635145165785481","0.772416223588278"
"Very low transfer dependency","1996","Couple + C. LE 16 ","West Germany","2004","0.936614627772107","0.926360627948626","0.946868627595589"
"Very low transfer dependency","1996","Couple + C. LE 16 ","East Germany","641","0.767425283908576","0.738313210899935","0.796537356917218"
"Very low transfer dependency","1996","Couple + C. GT 16 ","West Germany","1540","0.929889403495995","0.917694327027361","0.942084479964628"
"Very low transfer dependency","1996","Couple + C. GT 16 ","East Germany","548","0.826221418933173","0.797529668949991","0.854913168916355"
"Very low transfer dependency","1996","Couple + C. LE and GT 16","West Germany","774","0.925584081125844","0.907857176505885","0.943310985745803"
"Very low transfer dependency","1996","Couple + C. LE and GT 16","East Germany","333","0.788076264634908","0.748275217029332","0.827877312240484"
"Low transfer dependency","1996","1-pers.-HH","West Germany","33","0.0196208431231253","0.011527100151399","0.0277145860948516"
"Low transfer dependency","1996","1-pers.-HH","East Germany","10","","",""
"Low transfer dependency","1996","(Married) couple without C. ","West Germany","80","0.0244250810485427","0.0183957580786508","0.0304544040184347"
"Low transfer dependency","1996","(Married) couple without C. ","East Germany","99","0.107074702645439","0.0882187303117044","0.125930674979174"
"Low transfer dependency","1996","Single parent ","West Germany","15","","",""
"Low transfer dependency","1996","Single parent ","East Germany","26","","",""
"Low transfer dependency","1996","Couple + C. LE 16 ","West Germany","83","0.0344574592490434","0.0267812704622183","0.0421336480358684"
"Low transfer dependency","1996","Couple + C. LE 16 ","East Germany","134","0.189812348140131","0.162789639977516","0.216835056302746"
"Low transfer dependency","1996","Couple + C. GT 16 ","West Germany","98","0.0502299034487009","0.0397979061727047","0.0606619007246971"
"Low transfer dependency","1996","Couple + C. GT 16 ","East Germany","87","0.126890078844854","0.101686687390669","0.15209347029904"
"Low transfer dependency","1996","Couple + C. LE and GT 16","West Germany","36","0.0403687159132902","0.0270743780538204","0.05366305377276"
"Low transfer dependency","1996","Couple + C. LE and GT 16","East Germany","44","0.144200878856868","0.109987934494879","0.178413823218856"
"High transfer dependency","1996","1-pers.-HH","West Germany","17","","",""
"High transfer dependency","1996","1-pers.-HH","East Germany","9","","",""
"High transfer dependency","1996","(Married) couple without C. ","West Germany","31","0.0134474342556987","0.0089485993284395","0.017946269182958"
"High transfer dependency","1996","(Married) couple without C. ","East Germany","38","0.0332723673100983","0.0223355275935834","0.0442092070266133"
"High transfer dependency","1996","Single parent ","West Germany","28","","",""
"High transfer dependency","1996","Single parent ","East Germany","8","","",""
"High transfer dependency","1996","Couple + C. LE 16 ","West Germany","35","0.0133811664950198","0.00854568191223801","0.0182166510778015"
"High transfer dependency","1996","Couple + C. LE 16 ","East Germany","28","","",""
"High transfer dependency","1996","Couple + C. GT 16 ","West Germany","21","","",""
"High transfer dependency","1996","Couple + C. GT 16 ","East Germany","32","0.0443059046586789","0.0287247031102008","0.0598871062071569"
"High transfer dependency","1996","Couple + C. LE and GT 16","West Germany","15","","",""
"High transfer dependency","1996","Couple + C. LE and GT 16","East Germany","18","","",""
"Very high transfer dependency","1996","1-pers.-HH","West Germany","40","0.0316477484056539","0.0214317307873558","0.0418637660239519"
"Very high transfer dependency","1996","1-pers.-HH","East Germany","25","","",""
"Very high transfer dependency","1996","(Married) couple without C. ","West Germany","48","0.0181412973126035","0.012928403294342","0.0233541913308651"
"Very high transfer dependency","1996","(Married) couple without C. ","East Germany","42","0.0361048035091943","0.0247286529497551","0.0474809540686335"
"Very high transfer dependency","1996","Single parent ","West Germany","36","0.0807771601272706","0.0564506804759566","0.105103639778585"
"Very high transfer dependency","1996","Single parent ","East Germany","14","","",""
"Very high transfer dependency","1996","Couple + C. LE 16 ","West Germany","47","0.0155467464838294","0.0103403693642054","0.0207531236034534"
"Very high transfer dependency","1996","Couple + C. LE 16 ","East Germany","6","","",""
"Very high transfer dependency","1996","Couple + C. GT 16 ","West Germany","25","","",""
"Very high transfer dependency","1996","Couple + C. GT 16 ","East Germany","3","","",""
"Very high transfer dependency","1996","Couple + C. LE and GT 16","West Germany","17","","",""
"Very high transfer dependency","1996","Couple + C. LE and GT 16","East Germany","10","","",""
"Very low transfer dependency","1997","1-pers.-HH","West Germany","1008","0.917551111545937","0.901297147910372","0.933805075181501"
"Very low transfer dependency","1997","1-pers.-HH","East Germany","301","0.855041357952014","0.818521456253395","0.891561259650633"
"Very low transfer dependency","1997","(Married) couple without C. ","West Germany","2370","0.936477267065587","0.926992111904304","0.945962422226869"
"Very low transfer dependency","1997","(Married) couple without C. ","East Germany","844","0.809013007913385","0.785293727580198","0.832732288246571"
"Very low transfer dependency","1997","Single parent ","West Germany","369","0.795468189055202","0.758241735846145","0.832694642264259"
"Very low transfer dependency","1997","Single parent ","East Germany","112","0.620638911586678","0.548333478607413","0.692944344565943"
"Very low transfer dependency","1997","Couple + C. LE 16 ","West Germany","1855","0.893074655962129","0.87992045806787","0.906228853856387"
"Very low transfer dependency","1997","Couple + C. LE 16 ","East Germany","516","0.69254528682907","0.658263919336422","0.726826654321717"
"Very low transfer dependency","1997","Couple + C. GT 16 ","West Germany","1489","0.927924095059939","0.915338494501168","0.940509695618709"
"Very low transfer dependency","1997","Couple + C. GT 16 ","East Germany","620","0.839556052378707","0.813004704131356","0.866107400626057"
"Very low transfer dependency","1997","Couple + C. LE and GT 16","West Germany","720","0.891526141980566","0.870254251075396","0.912798032885736"
"Very low transfer dependency","1997","Couple + C. LE and GT 16","East Germany","318","0.845445510817752","0.809004886041619","0.881886135593884"
"Low transfer dependency","1997","1-pers.-HH","West Germany","27","","",""
"Low transfer dependency","1997","1-pers.-HH","East Germany","16","","",""
"Low transfer dependency","1997","(Married) couple without C. ","West Germany","100","0.0346352657890346","0.0275241752222255","0.0417463563558437"
"Low transfer dependency","1997","(Married) couple without C. ","East Germany","122","0.120218679320291","0.100594332705922","0.139843025934661"
"Low transfer dependency","1997","Single parent ","West Germany","32","0.0725479866401498","0.0486083129515626","0.0964876603287371"
"Low transfer dependency","1997","Single parent ","East Germany","25","","",""
"Low transfer dependency","1997","Couple + C. LE 16 ","West Germany","163","0.0682354540290528","0.0575020298188414","0.0789688782392641"
"Low transfer dependency","1997","Couple + C. LE 16 ","East Germany","133","0.217577871434435","0.186924983641354","0.248230759227517"
"Low transfer dependency","1997","Couple + C. GT 16 ","West Germany","84","0.0394577058782266","0.0299834125222664","0.0489319992341868"
"Low transfer dependency","1997","Couple + C. GT 16 ","East Germany","91","0.133063684330132","0.108492650432494","0.15763471822777"
"Low transfer dependency","1997","Couple + C. LE and GT 16","West Germany","64","0.0666397947492072","0.0495802287639119","0.0836993607345025"
"Low transfer dependency","1997","Couple + C. LE and GT 16","East Germany","43","0.112200110268472","0.0803833191805812","0.144016901356363"
"High transfer dependency","1997","1-pers.-HH","West Germany","23","","",""
"High transfer dependency","1997","1-pers.-HH","East Germany","9","","",""
"High transfer dependency","1997","(Married) couple without C. ","West Germany","27","","",""
"High transfer dependency","1997","(Married) couple without C. ","East Germany","59","0.0457036594418144","0.0331016738744713","0.0583056450091575"
"High transfer dependency","1997","Single parent ","West Germany","17","","",""
"High transfer dependency","1997","Single parent ","East Germany","19","","",""
"High transfer dependency","1997","Couple + C. LE 16 ","West Germany","39","0.0125796423098457","0.00783541657230788","0.0173238680473836"
"High transfer dependency","1997","Couple + C. LE 16 ","East Germany","31","0.0674841952430541","0.0488473410095732","0.086121049476535"
"High transfer dependency","1997","Couple + C. GT 16 ","West Germany","20","","",""
"High transfer dependency","1997","Couple + C. GT 16 ","East Germany","16","","",""
"High transfer dependency","1997","Couple + C. LE and GT 16","West Germany","20","","",""
"High transfer dependency","1997","Couple + C. LE and GT 16","East Germany","12","","",""
"Very high transfer dependency","1997","1-pers.-HH","West Germany","42","0.0389761942194781","0.0275390252653258","0.0504133631736303"
"Very high transfer dependency","1997","1-pers.-HH","East Germany","31","0.0826746160087762","0.0541078036669147","0.111241428350638"
"Very high transfer dependency","1997","(Married) couple without C. ","West Germany","43","0.0169057046650273","0.011892153405637","0.0219192559244177"
"Very high transfer dependency","1997","(Married) couple without C. ","East Germany","30","0.0250646533245097","0.0156318534543753","0.0344974531946442"
"Very high transfer dependency","1997","Single parent ","West Germany","33","0.0873377203129706","0.0612812372687154","0.113394203357226"
"Very high transfer dependency","1997","Single parent ","East Germany","17","","",""
"Very high transfer dependency","1997","Couple + C. LE 16 ","West Germany","63","0.0261102476989728","0.0193222676921109","0.0328982277058347"
"Very high transfer dependency","1997","Couple + C. LE 16 ","East Germany","16","","",""
"Very high transfer dependency","1997","Couple + C. GT 16 ","West Germany","29","","",""
"Very high transfer dependency","1997","Couple + C. GT 16 ","East Germany","7","","",""
"Very high transfer dependency","1997","Couple + C. LE and GT 16","West Germany","17","","",""
"Very high transfer dependency","1997","Couple + C. LE and GT 16","East Germany","5","","",""
"Very low transfer dependency","1998","1-pers.-HH","West Germany","1224","0.913425173615173","0.898402132219707","0.92844821501064"
"Very low transfer dependency","1998","1-pers.-HH","East Germany","353","0.860102042132825","0.826607028421061","0.89359705584459"
"Very low transfer dependency","1998","(Married) couple without C. ","West Germany","2812","0.941180776801827","0.932766935944487","0.949594617659167"
"Very low transfer dependency","1998","(Married) couple without C. ","East Germany","958","0.848829621224075","0.828162080573501","0.86949716187465"
"Very low transfer dependency","1998","Single parent ","West Germany","406","0.775260081221053","0.739520762585109","0.810999399856998"
"Very low transfer dependency","1998","Single parent ","East Germany","117","0.645171244086919","0.575274210651298","0.71506827752254"
"Very low transfer dependency","1998","Couple + C. LE 16 ","West Germany","2028","0.892769934215712","0.880222938893731","0.905316929537693"
"Very low transfer dependency","1998","Couple + C. LE 16 ","East Germany","531","0.719353076932774","0.686980041209681","0.751726112655866"
"Very low transfer dependency","1998","Couple + C. GT 16 ","West Germany","1642","0.925646340740578","0.913472590603224","0.937820090877933"
"Very low transfer dependency","1998","Couple + C. GT 16 ","East Germany","678","0.87723560008598","0.854101495710453","0.900369704461507"
"Very low transfer dependency","1998","Couple + C. LE and GT 16","West Germany","754","0.896418610771199","0.876029384521852","0.916807837020545"
"Very low transfer dependency","1998","Couple + C. LE and GT 16","East Germany","324","0.843501235958642","0.807161581244005","0.879840890673279"
"Low transfer dependency","1998","1-pers.-HH","West Germany","30","0.0188590652640279","0.0115921291771419","0.026126001350914"
"Low transfer dependency","1998","1-pers.-HH","East Germany","19","","",""
"Low transfer dependency","1998","(Married) couple without C. ","West Germany","116","0.0365752411856766","0.029862488799108","0.0432879935722452"
"Low transfer dependency","1998","(Married) couple without C. ","East Germany","127","0.0964096252908105","0.0793805454335859","0.113438705148035"
"Low transfer dependency","1998","Single parent ","West Germany","49","0.0837254083571296","0.060010365895203","0.107440450819056"
"Low transfer dependency","1998","Single parent ","East Germany","22","","",""
"Low transfer dependency","1998","Couple + C. LE 16 ","West Germany","192","0.0610138124187687","0.0513074756594306","0.0707201491781068"
"Low transfer dependency","1998","Couple + C. LE 16 ","East Germany","154","0.197157390531655","0.168492257026849","0.225822524036462"
"Low transfer dependency","1998","Couple + C. GT 16 ","West Germany","85","0.0516878735205079","0.0414143208760344","0.0619614261649815"
"Low transfer dependency","1998","Couple + C. GT 16 ","East Germany","76","0.0934393290414947","0.0729219615715687","0.113956696511421"
"Low transfer dependency","1998","Couple + C. LE and GT 16","West Germany","66","0.0593140181157637","0.0435086194044797","0.0751194168270476"
"Low transfer dependency","1998","Couple + C. LE and GT 16","East Germany","42","0.107951183741682","0.0769134149278395","0.138988952555524"
"High transfer dependency","1998","1-pers.-HH","West Germany","25","","",""
"High transfer dependency","1998","1-pers.-HH","East Germany","7","","",""
"High transfer dependency","1998","(Married) couple without C. ","West Germany","41","0.0118811733456964","0.00800652422438482","0.015755822467008"
"High transfer dependency","1998","(Married) couple without C. ","East Germany","27","","",""
"High transfer dependency","1998","Single parent ","West Germany","14","","",""
"High transfer dependency","1998","Single parent ","East Germany","21","","",""
"High transfer dependency","1998","Couple + C. LE 16 ","West Germany","52","0.0195187220532891","0.0139087975802641","0.025128646526314"
"High transfer dependency","1998","Couple + C. LE 16 ","East Germany","38","0.0505732670126312","0.0347853998353749","0.0663611341898875"
"High transfer dependency","1998","Couple + C. GT 16 ","West Germany","34","0.0159396006124402","0.0101279397759019","0.0217512614489786"
"High transfer dependency","1998","Couple + C. GT 16 ","East Germany","13","","",""
"High transfer dependency","1998","Couple + C. LE and GT 16","West Germany","19","","",""
"High transfer dependency","1998","Couple + C. LE and GT 16","East Germany","12","","",""
"Very high transfer dependency","1998","1-pers.-HH","West Germany","67","0.0504066745060488","0.0387187227301899","0.0620946262819077"
"Very high transfer dependency","1998","1-pers.-HH","East Germany","33","0.0778417772484942","0.0519710536461232","0.103712500850865"
"Very high transfer dependency","1998","(Married) couple without C. ","West Germany","35","0.0103628086667998","0.00674142222988153","0.0139841951037181"
"Very high transfer dependency","1998","(Married) couple without C. ","East Germany","42","0.0311948916710116","0.0211647945668718","0.0412249887751514"
"Very high transfer dependency","1998","Single parent ","West Germany","55","0.114740452052287","0.0874521800357494","0.142028724068824"
"Very high transfer dependency","1998","Single parent ","East Germany","20","","",""
"Very high transfer dependency","1998","Couple + C. LE 16 ","West Germany","64","0.0266975313122305","0.020160641919874","0.033234420704587"
"Very high transfer dependency","1998","Couple + C. LE 16 ","East Germany","17","","",""
"Very high transfer dependency","1998","Couple + C. GT 16 ","West Germany","23","","",""
"Very high transfer dependency","1998","Couple + C. GT 16 ","East Germany","6","","",""
"Very high transfer dependency","1998","Couple + C. LE and GT 16","West Germany","19","","",""
"Very high transfer dependency","1998","Couple + C. LE and GT 16","East Germany","6","","",""
"Very low transfer dependency","1999","1-pers.-HH","West Germany","1159","0.920971757117085","0.906128418363053","0.935815095871118"
"Very low transfer dependency","1999","1-pers.-HH","East Germany","354","0.834516491109156","0.799144461091077","0.869888521127235"
"Very low transfer dependency","1999","(Married) couple without C. ","West Germany","2795","0.953693033374161","0.946113476096913","0.96127259065141"
"Very low transfer dependency","1999","(Married) couple without C. ","East Germany","1020","0.881042872163053","0.862516395194837","0.89956934913127"
"Very low transfer dependency","1999","Single parent ","West Germany","377","0.768582476901408","0.731653048308491","0.805511905494326"
"Very low transfer dependency","1999","Single parent ","East Germany","129","0.605331966891833","0.539536959391462","0.671126974392204"
"Very low transfer dependency","1999","Couple + C. LE 16 ","West Germany","2015","0.903122936360968","0.890981653226921","0.915264219495016"
"Very low transfer dependency","1999","Couple + C. LE 16 ","East Germany","503","0.684543231553169","0.650216525835115","0.718869937271222"
"Very low transfer dependency","1999","Couple + C. GT 16 ","West Germany","1623","0.954910338255638","0.945152177507386","0.964668499003891"
"Very low transfer dependency","1999","Couple + C. GT 16 ","East Germany","681","0.906117095790209","0.885381013152978","0.926853178427439"
"Very low transfer dependency","1999","Couple + C. LE and GT 16","West Germany","691","0.894265899362303","0.872796205333252","0.915735593391355"
"Very low transfer dependency","1999","Couple + C. LE and GT 16","East Germany","275","0.740154045344863","0.695588865892582","0.784719224797145"
"Low transfer dependency","1999","1-pers.-HH","West Germany","28","","",""
"Low transfer dependency","1999","1-pers.-HH","East Germany","21","","",""
"Low transfer dependency","1999","(Married) couple without C. ","West Germany","110","0.0330468501745513","0.0265994575291208","0.0394942428199818"
"Low transfer dependency","1999","(Married) couple without C. ","East Germany","85","0.062978653884685","0.049076870596159","0.076880437173211"
"Low transfer dependency","1999","Single parent ","West Germany","58","0.101103513262804","0.0747057461430125","0.127501280382596"
"Low transfer dependency","1999","Single parent ","East Germany","36","0.139815857525878","0.0931333590262789","0.186498356025476"
"Low transfer dependency","1999","Couple + C. LE 16 ","West Germany","179","0.0581006922614294","0.0484984300792571","0.0677029544436017"
"Low transfer dependency","1999","Couple + C. LE 16 ","East Germany","152","0.241800740552603","0.21017197422374","0.273429506881466"
"Low transfer dependency","1999","Couple + C. GT 16 ","West Germany","84","0.0341021594100019","0.0255671359448129","0.0426371828751909"
"Low transfer dependency","1999","Couple + C. GT 16 ","East Germany","53","0.0635253279324745","0.0461847818235251","0.0808658740414238"
"Low transfer dependency","1999","Couple + C. LE and GT 16","West Germany","63","0.0713974441045681","0.053419449233981","0.0893754389751552"
"Low transfer dependency","1999","Couple + C. LE and GT 16","East Germany","65","0.177747169633074","0.138898096965347","0.216596242300802"
"High transfer dependency","1999","1-pers.-HH","West Germany","27","","",""
"High transfer dependency","1999","1-pers.-HH","East Germany","19","","",""
"High transfer dependency","1999","(Married) couple without C. ","West Germany","28","","",""
"High transfer dependency","1999","(Married) couple without C. ","East Germany","41","0.0330950669558617","0.0228580692732451","0.0433320646384784"
"High transfer dependency","1999","Single parent ","West Germany","19","","",""
"High transfer dependency","1999","Single parent ","East Germany","18","","",""
"High transfer dependency","1999","Couple + C. LE 16 ","West Germany","31","0.0133602885584993","0.00864760930681566","0.0180729678101829"
"High transfer dependency","1999","Couple + C. LE 16 ","East Germany","38","0.0611607857555114","0.0434599447856294","0.0788616267253934"
"High transfer dependency","1999","Couple + C. GT 16 ","West Germany","15","","",""
"High transfer dependency","1999","Couple + C. GT 16 ","East Germany","23","","",""
"High transfer dependency","1999","Couple + C. LE and GT 16","West Germany","21","","",""
"High transfer dependency","1999","Couple + C. LE and GT 16","East Germany","25","","",""
"Very high transfer dependency","1999","1-pers.-HH","West Germany","55","0.0365831805268461","0.0262540177366681","0.046912343317024"
"Very high transfer dependency","1999","1-pers.-HH","East Germany","30","0.0710752870650724","0.0466176366909107","0.095532937439234"
"Very high transfer dependency","1999","(Married) couple without C. ","West Germany","20","","",""
"Very high transfer dependency","1999","(Married) couple without C. ","East Germany","27","","",""
"Very high transfer dependency","1999","Single parent ","West Germany","47","0.10273888067412","0.07615269291564","0.1293250684326"
"Very high transfer dependency","1999","Single parent ","East Germany","29","","",""
"Very high transfer dependency","1999","Couple + C. LE 16 ","West Germany","55","0.0254160828191031","0.0189559031577116","0.0318762624804946"
"Very high transfer dependency","1999","Couple + C. LE 16 ","East Germany","11","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","West Germany","15","","",""
"Very high transfer dependency","1999","Couple + C. GT 16 ","East Germany","3","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","West Germany","13","","",""
"Very high transfer dependency","1999","Couple + C. LE and GT 16","East Germany","7","","",""
"Very low transfer dependency","2000","1-pers.-HH","West Germany","2402","0.937958906689587","0.928663219435964","0.94725459394321"
"Very low transfer dependency","2000","1-pers.-HH","East Germany","656","0.861638001791453","0.837186556129036","0.88608944745387"
"Very low transfer dependency","2000","(Married) couple without C. ","West Germany","5427","0.956167154119996","0.950856661444212","0.961477646795779"
