"transab_cat2","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1993","Part Time","indirect migration background","5","","",""
"Low transfer dependency","1993","Not Working","no migration background","268","0.0454946997917421","0.0385290003927479","0.0524603991907362"
"Low transfer dependency","1993","Not Working","direct migration background","74","0.0609915612046367","0.0445108782682282","0.0774722441410453"
"Low transfer dependency","1993","Not Working","indirect migration background","9","","",""
"High transfer dependency","1993","Full Time","no migration background","26","","",""
"High transfer dependency","1993","Full Time","direct migration background","3","","",""
"High transfer dependency","1993","Full Time","indirect migration background","2","","",""
"High transfer dependency","1993","Part Time","no migration background","55","0.0280026628883418","0.020574598023612","0.0354307277530716"
"High transfer dependency","1993","Part Time","direct migration background","13","","",""
"High transfer dependency","1993","Part Time","indirect migration background","4","","",""
"High transfer dependency","1993","Not Working","no migration background","70","0.0167189866761951","0.0124331170362833","0.0210048563161068"
"High transfer dependency","1993","Not Working","direct migration background","34","0.0252470962802916","0.014443743240877","0.0360504493197063"
"High transfer dependency","1993","Not Working","indirect migration background","5","","",""
"Very high transfer dependency","1993","Full Time","no migration background","5","","",""
"Very high transfer dependency","1993","Full Time","direct migration background","","","",""
"Very high transfer dependency","1993","Full Time","indirect migration background","","","",""
"Very high transfer dependency","1993","Part Time","no migration background","22","","",""
"Very high transfer dependency","1993","Part Time","direct migration background","3","","",""
"Very high transfer dependency","1993","Part Time","indirect migration background","4","","",""
"Very high transfer dependency","1993","Not Working","no migration background","118","0.0327007753443232","0.0267557378266764","0.03864581286197"
"Very high transfer dependency","1993","Not Working","direct migration background","48","0.0510038199127393","0.0358528943128359","0.0661547455126427"
"Very high transfer dependency","1993","Not Working","indirect migration background","4","","",""
"Very low transfer dependency","1994","Full Time","no migration background","4427","0.968698272971082","0.963690626690906","0.973705919251257"
"Very low transfer dependency","1994","Full Time","direct migration background","1079","0.975426041290348","0.96630986015461","0.984542222426086"
"Very low transfer dependency","1994","Full Time","indirect migration background","204","0.955309152321825","0.927625558426146","0.982992746217504"
"Very low transfer dependency","1994","Part Time","no migration background","1582","0.885744101491322","0.871108747688826","0.900379455293817"
"Very low transfer dependency","1994","Part Time","direct migration background","365","0.867232036846432","0.834857305863938","0.899606767828927"
"Very low transfer dependency","1994","Part Time","indirect migration background","91","0.865963762215267","0.80200562359024","0.929921900840294"
"Very low transfer dependency","1994","Not Working","no migration background","3072","0.900796250691773","0.890964064755056","0.91062843662849"
"Very low transfer dependency","1994","Not Working","direct migration background","659","0.835452304499653","0.810318878919744","0.860585730079561"
"Very low transfer dependency","1994","Not Working","indirect migration background","150","0.916605521173882","0.875166458848653","0.958044583499111"
"Low transfer dependency","1994","Full Time","no migration background","185","0.0256766774241453","0.021128093693569","0.0302252611547216"
"Low transfer dependency","1994","Full Time","direct migration background","28","","",""
"Low transfer dependency","1994","Full Time","indirect migration background","9","","",""
"Low transfer dependency","1994","Part Time","no migration background","151","0.0667911941396511","0.0553054590727166","0.0782769292065856"
"Low transfer dependency","1994","Part Time","direct migration background","37","0.0848335345064867","0.0582492059730157","0.111417863039958"
"Low transfer dependency","1994","Part Time","indirect migration background","14","","",""
"Low transfer dependency","1994","Not Working","no migration background","255","0.0418722804310746","0.0352843688109367","0.0484601920512125"
"Low transfer dependency","1994","Not Working","direct migration background","85","0.0660718281606074","0.0492330780452084","0.0829105782760064"
"Low transfer dependency","1994","Not Working","indirect migration background","13","","",""
"High transfer dependency","1994","Full Time","no migration background","27","","",""
"High transfer dependency","1994","Full Time","direct migration background","1","","",""
"High transfer dependency","1994","Full Time","indirect migration background","1","","",""
"High transfer dependency","1994","Part Time","no migration background","56","0.0302426921358721","0.0223640471572987","0.0381213371144455"
"High transfer dependency","1994","Part Time","direct migration background","15","","",""
"High transfer dependency","1994","Part Time","indirect migration background","3","","",""
"High transfer dependency","1994","Not Working","no migration background","89","0.0184530056287098","0.0140264914389989","0.0228795198184208"
"High transfer dependency","1994","Not Working","direct migration background","34","0.0367182170958212","0.0239696193378302","0.0494668148538121"
"High transfer dependency","1994","Not Working","indirect migration background","3","","",""
"Very high transfer dependency","1994","Full Time","no migration background","6","","",""
"Very high transfer dependency","1994","Full Time","direct migration background","","","",""
"Very high transfer dependency","1994","Full Time","indirect migration background","","","",""
"Very high transfer dependency","1994","Part Time","no migration background","26","","",""
"Very high transfer dependency","1994","Part Time","direct migration background","5","","",""
"Very high transfer dependency","1994","Part Time","indirect migration background","1","","",""
"Very high transfer dependency","1994","Not Working","no migration background","135","0.0388784632484425","0.0325205228191785","0.0452364036777065"
"Very high transfer dependency","1994","Not Working","direct migration background","58","0.0617576502439188","0.045440367084043","0.0780749334037946"
"Very high transfer dependency","1994","Not Working","indirect migration background","5","","",""
"Very low transfer dependency","1995","Full Time","no migration background","4366","0.972246281998923","0.967465925351229","0.977026638646618"
"Very low transfer dependency","1995","Full Time","direct migration background","1110","0.961897963499879","0.950866833351773","0.972929093647986"
"Very low transfer dependency","1995","Full Time","indirect migration background","190","0.949099402274432","0.91878913978696","0.979409664761903"
"Very low transfer dependency","1995","Part Time","no migration background","1691","0.89712670241024","0.883541608937969","0.910711795882511"
"Very low transfer dependency","1995","Part Time","direct migration background","457","0.835512170723242","0.80433106935266","0.866693272093824"
"Very low transfer dependency","1995","Part Time","indirect migration background","119","0.926482326951399","0.882457703233476","0.970506950669322"
"Very low transfer dependency","1995","Not Working","no migration background","3020","0.890431264827126","0.880121459580967","0.900741070073286"
"Very low transfer dependency","1995","Not Working","direct migration background","833","0.781202534445511","0.756658960274426","0.805746108616596"
"Very low transfer dependency","1995","Not Working","indirect migration background","145","0.88212542398269","0.83379448005273","0.93045636791265"
"Low transfer dependency","1995","Full Time","no migration background","147","0.0234764288633793","0.0190701807267399","0.0278826770000187"
"Low transfer dependency","1995","Full Time","direct migration background","43","0.0348011327385449","0.0242405835603994","0.0453616819166904"
"Low transfer dependency","1995","Full Time","indirect migration background","8","","",""
"Low transfer dependency","1995","Part Time","no migration background","156","0.069977168895206","0.0585691719115117","0.0813851658789003"
"Low transfer dependency","1995","Part Time","direct migration background","53","0.102120602312858","0.0766514867881713","0.127589717837545"
"Low transfer dependency","1995","Part Time","indirect migration background","11","","",""
"Low transfer dependency","1995","Not Working","no migration background","247","0.0430761347266668","0.0363747586140436","0.0497775108392901"
"Low transfer dependency","1995","Not Working","direct migration background","88","0.0497784180894962","0.0368671816999343","0.0626896544790581"
"Low transfer dependency","1995","Not Working","indirect migration background","14","","",""
"High transfer dependency","1995","Full Time","no migration background","21","","",""
"High transfer dependency","1995","Full Time","direct migration background","3","","",""
"High transfer dependency","1995","Full Time","indirect migration background","4","","",""
"High transfer dependency","1995","Part Time","no migration background","49","0.0217810083278764","0.0152535900352156","0.0283084266205373"
"High transfer dependency","1995","Part Time","direct migration background","22","","",""
"High transfer dependency","1995","Part Time","indirect migration background","4","","",""
"High transfer dependency","1995","Not Working","no migration background","87","0.0205316212810733","0.015850889351716","0.0252123532104306"
"High transfer dependency","1995","Not Working","direct migration background","52","0.0371964999622698","0.0259619750794238","0.0484310248451158"
"High transfer dependency","1995","Not Working","indirect migration background","6","","",""
"Very high transfer dependency","1995","Full Time","no migration background","2","","",""
"Very high transfer dependency","1995","Full Time","direct migration background","1","","",""
"Very high transfer dependency","1995","Full Time","indirect migration background","","","",""
"Very high transfer dependency","1995","Part Time","no migration background","25","","",""
"Very high transfer dependency","1995","Part Time","direct migration background","11","","",""
"Very high transfer dependency","1995","Part Time","indirect migration background","1","","",""
"Very high transfer dependency","1995","Not Working","no migration background","172","0.0459609791651335","0.0390492829403431","0.0528726753899239"
"Very high transfer dependency","1995","Not Working","direct migration background","117","0.131822547502723","0.111739299862481","0.151905795142965"
"Very high transfer dependency","1995","Not Working","indirect migration background","6","","",""
"Very low transfer dependency","1996","Full Time","no migration background","4316","0.968906571702063","0.963841484428862","0.973971658975264"
"Very low transfer dependency","1996","Full Time","direct migration background","963","0.96228541237842","0.950501544420881","0.974069280335959"
"Very low transfer dependency","1996","Full Time","indirect migration background","200","0.940457848922432","0.90904540168966","0.971870296155205"
"Very low transfer dependency","1996","Part Time","no migration background","1707","0.888958670220379","0.875024533052045","0.902892807388712"
"Very low transfer dependency","1996","Part Time","direct migration background","501","0.856240475774056","0.827712154605695","0.884768796942417"
"Very low transfer dependency","1996","Part Time","indirect migration background","122","0.890579853498565","0.839415775605592","0.941743931391538"
"Very low transfer dependency","1996","Not Working","no migration background","2827","0.869711138758779","0.858434340740785","0.880987936776772"
"Very low transfer dependency","1996","Not Working","direct migration background","761","0.789136136375201","0.764003683306476","0.814268589443926"
"Very low transfer dependency","1996","Not Working","indirect migration background","154","0.905610731490733","0.862899319512222","0.948322143469244"
"Low transfer dependency","1996","Full Time","no migration background","172","0.0282007909053472","0.0233698625990775","0.033031719211617"
"Low transfer dependency","1996","Full Time","direct migration background","36","0.0328645746401354","0.0218367744620993","0.0438923748181716"
"Low transfer dependency","1996","Full Time","indirect migration background","14","","",""
"Low transfer dependency","1996","Part Time","no migration background","157","0.0704663818212115","0.05911573772468","0.081817025917743"
"Low transfer dependency","1996","Part Time","direct migration background","44","0.0733584320351094","0.0521581843928336","0.0945586796773852"
"Low transfer dependency","1996","Part Time","indirect migration background","13","","",""
"Low transfer dependency","1996","Not Working","no migration background","292","0.0578454698257228","0.0500248641607713","0.0656660754906744"
"Low transfer dependency","1996","Not Working","direct migration background","99","0.0590751203170964","0.0445494019930364","0.0736008386411565"
"Low transfer dependency","1996","Not Working","indirect migration background","9","","",""
"High transfer dependency","1996","Full Time","no migration background","21","","",""
"High transfer dependency","1996","Full Time","direct migration background","5","","",""
"High transfer dependency","1996","Full Time","indirect migration background","3","","",""
"High transfer dependency","1996","Part Time","no migration background","74","0.0359644791428463","0.0277063746287412","0.0442225836569515"
"High transfer dependency","1996","Part Time","direct migration background","25","","",""
"High transfer dependency","1996","Part Time","indirect migration background","5","","",""
"High transfer dependency","1996","Not Working","no migration background","126","0.028564434082937","0.0229840453468483","0.0341448228190257"
"High transfer dependency","1996","Not Working","direct migration background","43","0.0308695203844908","0.0202130372479857","0.0415260035209958"
"High transfer dependency","1996","Not Working","indirect migration background","4","","",""
"Very high transfer dependency","1996","Full Time","no migration background","2","","",""
"Very high transfer dependency","1996","Full Time","direct migration background","","","",""
"Very high transfer dependency","1996","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","1996","Part Time","no migration background","15","","",""
"Very high transfer dependency","1996","Part Time","direct migration background","11","","",""
"Very high transfer dependency","1996","Part Time","indirect migration background","3","","",""
"Very high transfer dependency","1996","Not Working","no migration background","178","0.0438789573325615","0.0370172967862306","0.0507406178788925"
"Very high transfer dependency","1996","Not Working","direct migration background","109","0.120919222923212","0.100831999955584","0.14100644589084"
"Very high transfer dependency","1996","Not Working","indirect migration background","13","","",""
"Very low transfer dependency","1997","Full Time","no migration background","4153","0.958052946347533","0.952122855904496","0.96398303679057"
"Very low transfer dependency","1997","Full Time","direct migration background","892","0.952205797841578","0.93864732263124","0.965764273051916"
"Very low transfer dependency","1997","Full Time","indirect migration background","204","0.907474643539881","0.86977972619623","0.945169560883532"
"Very low transfer dependency","1997","Part Time","no migration background","1586","0.852345618375076","0.836275236205143","0.868416000545009"
"Very low transfer dependency","1997","Part Time","direct migration background","413","0.805626442862443","0.771416529127294","0.839836356597592"
"Very low transfer dependency","1997","Part Time","indirect migration background","118","0.85182291573639","0.793593121655608","0.910052709817172"
"Very low transfer dependency","1997","Not Working","no migration background","2872","0.856576590000208","0.844954619647876","0.868198560352539"
"Very low transfer dependency","1997","Not Working","direct migration background","737","0.757009937786214","0.73052015468727","0.783499720885159"
"Very low transfer dependency","1997","Not Working","indirect migration background","157","0.833267943209901","0.781610252920651","0.884925633499151"
"Low transfer dependency","1997","Full Time","no migration background","205","0.0359943620856615","0.0304840923541144","0.0415046318172086"
"Low transfer dependency","1997","Full Time","direct migration background","51","0.0416696874061623","0.0289690485646011","0.0543703262477235"
"Low transfer dependency","1997","Full Time","indirect migration background","17","","",""
"Low transfer dependency","1997","Part Time","no migration background","183","0.0922331891442579","0.079125506084242","0.105340872204274"
"Low transfer dependency","1997","Part Time","direct migration background","74","0.147132176547064","0.116508225190085","0.177756127904043"
"Low transfer dependency","1997","Part Time","indirect migration background","16","","",""
"Low transfer dependency","1997","Not Working","no migration background","297","0.0588160865204283","0.051014697214503","0.0666174758263537"
"Low transfer dependency","1997","Not Working","direct migration background","121","0.0892790790133306","0.0716673958787574","0.106890762147904"
"Low transfer dependency","1997","Not Working","indirect migration background","27","","",""
"High transfer dependency","1997","Full Time","no migration background","30","0.00564059806504669","0.00342520852850481","0.00785598760158857"
"High transfer dependency","1997","Full Time","direct migration background","8","","",""
"High transfer dependency","1997","Full Time","indirect migration background","6","","",""
"High transfer dependency","1997","Part Time","no migration background","75","0.0417674144936589","0.0327048850083224","0.0508299439789954"
"High transfer dependency","1997","Part Time","direct migration background","13","","",""
"High transfer dependency","1997","Part Time","indirect migration background","2","","",""
"High transfer dependency","1997","Not Working","no migration background","134","0.0302812330430802","0.024599297289895","0.0359631687962654"
"High transfer dependency","1997","Not Working","direct migration background","49","0.0453198697958835","0.0324727248410683","0.0581670147506987"
"High transfer dependency","1997","Not Working","indirect migration background","3","","",""
"Very high transfer dependency","1997","Full Time","no migration background","2","","",""
"Very high transfer dependency","1997","Full Time","direct migration background","","","",""
"Very high transfer dependency","1997","Full Time","indirect migration background","","","",""
"Very high transfer dependency","1997","Part Time","no migration background","28","","",""
"Very high transfer dependency","1997","Part Time","direct migration background","14","","",""
"Very high transfer dependency","1997","Part Time","indirect migration background","7","","",""
"Very high transfer dependency","1997","Not Working","no migration background","191","0.054326090436284","0.0468105265567043","0.0618416543158637"
"Very high transfer dependency","1997","Not Working","direct migration background","100","0.108391113404572","0.0891903989654553","0.127591827843688"
"Very high transfer dependency","1997","Not Working","indirect migration background","13","","",""
"Very low transfer dependency","1998","Full Time","no migration background","4612","0.961665615320579","0.956260339333129","0.967070891308028"
"Very low transfer dependency","1998","Full Time","direct migration background","826","0.948808667744775","0.934296951830109","0.96332038365944"
"Very low transfer dependency","1998","Full Time","indirect migration background","220","0.914289947555588","0.879093177810932","0.949486717300244"
"Very low transfer dependency","1998","Part Time","no migration background","1871","0.87017936339467","0.856067130567521","0.884291596221818"
"Very low transfer dependency","1998","Part Time","direct migration background","423","0.833003379364749","0.80075976231005","0.865246996419448"
"Very low transfer dependency","1998","Part Time","indirect migration background","127","0.811091324769119","0.748657427312923","0.873525222225314"
"Very low transfer dependency","1998","Not Working","no migration background","3471","0.864085598198156","0.853695419239469","0.874475777156844"
"Very low transfer dependency","1998","Not Working","direct migration background","732","0.744100035100576","0.717121657073217","0.771078413127935"
"Very low transfer dependency","1998","Not Working","indirect migration background","159","0.832183987264721","0.781027874381333","0.883340100148109"
"Low transfer dependency","1998","Full Time","no migration background","211","0.0343817651835856","0.0292522254843048","0.0395113048828664"
"Low transfer dependency","1998","Full Time","direct migration background","57","0.0474053118708032","0.0334126992245503","0.0613979245170561"
"Low transfer dependency","1998","Full Time","indirect migration background","16","","",""
"Low transfer dependency","1998","Part Time","no migration background","195","0.079601184086775","0.068236240991217","0.090966127182333"
"Low transfer dependency","1998","Part Time","direct migration background","51","0.096518694244299","0.0709898098944751","0.122047578594123"
"Low transfer dependency","1998","Part Time","indirect migration background","11","","",""
"Low transfer dependency","1998","Not Working","no migration background","346","0.0551824064009495","0.048259535880908","0.062105276920991"
"Low transfer dependency","1998","Not Working","direct migration background","140","0.113087936798901","0.0935079010004111","0.132667972597391"
"Low transfer dependency","1998","Not Working","indirect migration background","24","","",""
"High transfer dependency","1998","Full Time","no migration background","22","","",""
"High transfer dependency","1998","Full Time","direct migration background","2","","",""
"High transfer dependency","1998","Full Time","indirect migration background","7","","",""
"High transfer dependency","1998","Part Time","no migration background","80","0.0363539201487731","0.0284951627925235","0.0442126775050228"
"High transfer dependency","1998","Part Time","direct migration background","31","0.0567159969945989","0.0367201156207873","0.0767118783684105"
"High transfer dependency","1998","Part Time","indirect migration background","8","","",""
"High transfer dependency","1998","Not Working","no migration background","118","0.0222196592069303","0.0177507528659289","0.0266885655479317"
"High transfer dependency","1998","Not Working","direct migration background","46","0.0352410583838791","0.0238412136092416","0.0466409031585166"
"High transfer dependency","1998","Not Working","indirect migration background","9","","",""
"Very high transfer dependency","1998","Full Time","no migration background","2","","",""
"Very high transfer dependency","1998","Full Time","direct migration background","1","","",""
"Very high transfer dependency","1998","Full Time","indirect migration background","","","",""
"Very high transfer dependency","1998","Part Time","no migration background","33","0.0138655323697824","0.00895582260522713","0.0187752421343377"
"Very high transfer dependency","1998","Part Time","direct migration background","9","","",""
"Very high transfer dependency","1998","Part Time","indirect migration background","5","","",""
"Very high transfer dependency","1998","Not Working","no migration background","244","0.0585123361939639","0.0513962214615953","0.0656284509263325"
"Very high transfer dependency","1998","Not Working","direct migration background","87","0.107570969716644","0.0884152070965223","0.126726732336765"
"Very high transfer dependency","1998","Not Working","indirect migration background","13","","",""
"Very low transfer dependency","1999","Full Time","no migration background","4491","0.962710812052882","0.957312411435332","0.968109212670432"
"Very low transfer dependency","1999","Full Time","direct migration background","777","0.946185538811066","0.930943969109727","0.961427108512404"
"Very low transfer dependency","1999","Full Time","indirect migration background","224","0.927145002838016","0.894467530328884","0.959822475347149"
"Very low transfer dependency","1999","Part Time","no migration background","1968","0.870407084702424","0.856645389982928","0.88416877942192"
"Very low transfer dependency","1999","Part Time","direct migration background","382","0.842969764285615","0.809539482847396","0.876400045723833"
"Very low transfer dependency","1999","Part Time","indirect migration background","145","0.881247248264301","0.832760756299612","0.929733740228991"
"Very low transfer dependency","1999","Not Working","no migration background","3248","0.88032541955088","0.870064672546019","0.89058616655574"
"Very low transfer dependency","1999","Not Working","direct migration background","666","0.771684038157522","0.744245805073105","0.799122271241938"
"Very low transfer dependency","1999","Not Working","indirect migration background","148","0.810597246725964","0.754882905897704","0.866311587554223"
"Low transfer dependency","1999","Full Time","no migration background","211","0.0331473468678201","0.0280466412876004","0.0382480524480397"
"Low transfer dependency","1999","Full Time","direct migration background","62","0.0511067213151535","0.0362323115776344","0.0659811310526726"
"Low transfer dependency","1999","Full Time","indirect migration background","15","","",""
"Low transfer dependency","1999","Part Time","no migration background","198","0.0798365318865171","0.0687306409063907","0.0909424228666434"
"Low transfer dependency","1999","Part Time","direct migration background","51","0.104042420879857","0.075988643847881","0.132096197911833"
"Low transfer dependency","1999","Part Time","indirect migration background","14","","",""
"Low transfer dependency","1999","Not Working","no migration background","271","0.0480439535904652","0.0412833694972526","0.0548045376836778"
"Low transfer dependency","1999","Not Working","direct migration background","133","0.116163406764852","0.0952179949032043","0.1371088186265"
"Low transfer dependency","1999","Not Working","indirect migration background","23","","",""
"High transfer dependency","1999","Full Time","no migration background","27","","",""
"High transfer dependency","1999","Full Time","direct migration background","2","","",""
"High transfer dependency","1999","Full Time","indirect migration background","4","","",""
"High transfer dependency","1999","Part Time","no migration background","97","0.0388586034702793","0.0309398409911911","0.0467773659493675"
"High transfer dependency","1999","Part Time","direct migration background","17","","",""
"High transfer dependency","1999","Part Time","indirect migration background","7","","",""
"High transfer dependency","1999","Not Working","no migration background","121","0.0193995288339643","0.0150394128576522","0.0237596448102764"
"High transfer dependency","1999","Not Working","direct migration background","33","0.0434280489948978","0.0301047361467204","0.0567513618430752"
"High transfer dependency","1999","Not Working","indirect migration background","8","","",""
"Very high transfer dependency","1999","Full Time","no migration background","3","","",""
"Very high transfer dependency","1999","Full Time","direct migration background","1","","",""
"Very high transfer dependency","1999","Full Time","indirect migration background","","","",""
"Very high transfer dependency","1999","Part Time","no migration background","25","","",""
"Very high transfer dependency","1999","Part Time","direct migration background","5","","",""
"Very high transfer dependency","1999","Part Time","indirect migration background","5","","",""
"Very high transfer dependency","1999","Not Working","no migration background","204","0.0522310980246909","0.0451975864457577","0.0592646096036242"
"Very high transfer dependency","1999","Not Working","direct migration background","67","0.0687245060827284","0.05218726162794","0.0852617505375168"
"Very high transfer dependency","1999","Not Working","indirect migration background","11","","",""
"Very low transfer dependency","2000","Full Time","no migration background","8085","0.962763909552864","0.958731413381079","0.96679640572465"
"Very low transfer dependency","2000","Full Time","direct migration background","1145","0.929672761608237","0.915446557492445","0.943898965724028"
"Very low transfer dependency","2000","Full Time","indirect migration background","321","0.961715586020882","0.941259427995729","0.982171744046036"
"Very low transfer dependency","2000","Part Time","no migration background","3563","0.883390066963947","0.87355018699024","0.893229946937653"
"Very low transfer dependency","2000","Part Time","direct migration background","570","0.791795768123994","0.761993131299485","0.821598404948504"
"Very low transfer dependency","2000","Part Time","indirect migration background","200","0.832879580625817","0.785480984547702","0.880278176703933"
"Very low transfer dependency","2000","Not Working","no migration background","6413","0.890986444706119","0.883890904183906","0.898081985228332"
"Very low transfer dependency","2000","Not Working","direct migration background","955","0.727801232336667","0.704005562893627","0.751596901779707"
"Very low transfer dependency","2000","Not Working","indirect migration background","193","0.833322877750215","0.786367530429771","0.880278225070659"
"Low transfer dependency","2000","Full Time","no migration background","341","0.0325388696119969","0.0287601034462928","0.0363176357777009"
"Low transfer dependency","2000","Full Time","direct migration background","87","0.0642769719590475","0.0506322853992404","0.0779216585188545"
"Low transfer dependency","2000","Full Time","indirect migration background","15","","",""
"Low transfer dependency","2000","Part Time","no migration background","336","0.0724162324813608","0.0644703835217795","0.0803620814409422"
"Low transfer dependency","2000","Part Time","direct migration background","81","0.104385820006872","0.0819426313475926","0.126829008666152"
"Low transfer dependency","2000","Part Time","indirect migration background","25","","",""
"Low transfer dependency","2000","Not Working","no migration background","470","0.0479128170801731","0.0430501571651903","0.0527754769951559"
"Low transfer dependency","2000","Not Working","direct migration background","173","0.112716493032336","0.0958092266556458","0.129623759409026"
"Low transfer dependency","2000","Not Working","indirect migration background","26","","",""
"High transfer dependency","2000","Full Time","no migration background","37","0.00403221358161235","0.00268254718683821","0.00538187997638649"
"High transfer dependency","2000","Full Time","direct migration background","9","","",""
"High transfer dependency","2000","Full Time","indirect migration background","1","","",""
"High transfer dependency","2000","Part Time","no migration background","120","0.0275615477521319","0.0225424155498917","0.0325806799543721"
"High transfer dependency","2000","Part Time","direct migration background","42","0.0626067842191515","0.044825016713747","0.080388551724556"
"High transfer dependency","2000","Part Time","indirect migration background","11","","",""
"High transfer dependency","2000","Not Working","no migration background","182","0.0187474493030806","0.0156594927757551","0.0218354058304061"
"High transfer dependency","2000","Not Working","direct migration background","56","0.0370922144786364","0.0269884738981909","0.0471959550590819"
"High transfer dependency","2000","Not Working","indirect migration background","10","","",""
"Very high transfer dependency","2000","Full Time","no migration background","6","","",""
"Very high transfer dependency","2000","Full Time","direct migration background","","","",""
"Very high transfer dependency","2000","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2000","Part Time","no migration background","68","0.0166321528025605","0.0127113228483996","0.0205529827567213"
"Very high transfer dependency","2000","Part Time","direct migration background","20","","",""
"Very high transfer dependency","2000","Part Time","indirect migration background","2","","",""
"Very high transfer dependency","2000","Not Working","no migration background","346","0.0423532889106272","0.0377681139138696","0.0469384639073849"
"Very high transfer dependency","2000","Not Working","direct migration background","160","0.122390060152361","0.104868519222314","0.139911601082408"
"Very high transfer dependency","2000","Not Working","indirect migration background","13","","",""
"Very low transfer dependency","2001","Full Time","no migration background","7253","0.962778454444748","0.958530550710643","0.967026358178853"
"Very low transfer dependency","2001","Full Time","direct migration background","991","0.924580467759993","0.908896771400172","0.940264164119815"
"Very low transfer dependency","2001","Full Time","indirect migration background","303","0.970895633293222","0.95241997668393","0.989371289902515"
"Very low transfer dependency","2001","Part Time","no migration background","3352","0.872394771507494","0.861905831957181","0.882883711057807"
"Very low transfer dependency","2001","Part Time","direct migration background","547","0.775706654165296","0.744401715524691","0.807011592805901"
"Very low transfer dependency","2001","Part Time","indirect migration background","184","0.838331090443167","0.789683896829213","0.886978284057121"
"Very low transfer dependency","2001","Not Working","no migration background","5803","0.891283397116828","0.883835345532215","0.898731448701441"
"Very low transfer dependency","2001","Not Working","direct migration background","814","0.721142506575882","0.69499618631413","0.747288826837634"
"Very low transfer dependency","2001","Not Working","indirect migration background","181","0.83815219317157","0.790344749746783","0.885959636596356"
"Low transfer dependency","2001","Full Time","no migration background","328","0.0330822693543306","0.0290689225283237","0.0370956161803376"
"Low transfer dependency","2001","Full Time","direct migration background","90","0.0688842087132424","0.0538425464108742","0.0839258710156106"
"Low transfer dependency","2001","Full Time","indirect migration background","12","","",""
"Low transfer dependency","2001","Part Time","no migration background","326","0.072146022358003","0.0640123470115575","0.0802796977044485"
"Low transfer dependency","2001","Part Time","direct migration background","87","0.122293897100976","0.0977053507126912","0.14688244348926"
"Low transfer dependency","2001","Part Time","indirect migration background","19","","",""
"Low transfer dependency","2001","Not Working","no migration background","428","0.0472896210074006","0.0422109486496721","0.052368293365129"
"Low transfer dependency","2001","Not Working","direct migration background","154","0.110661150874867","0.0923700395663778","0.128952262183356"
"Low transfer dependency","2001","Not Working","indirect migration background","21","","",""
"High transfer dependency","2001","Full Time","no migration background","40","0.00334932086702766","0.00205284587289831","0.00464579586115702"
"High transfer dependency","2001","Full Time","direct migration background","8","","",""
"High transfer dependency","2001","Full Time","indirect migration background","2","","",""
"High transfer dependency","2001","Part Time","no migration background","133","0.0344569018655848","0.0287228084271467","0.0401909953040229"
"High transfer dependency","2001","Part Time","direct migration background","31","0.060008283005928","0.0421835301340849","0.0778330358777712"
"High transfer dependency","2001","Part Time","indirect migration background","10","","",""
"High transfer dependency","2001","Not Working","no migration background","162","0.0173357942162878","0.0142128712545788","0.0204587171779968"
"High transfer dependency","2001","Not Working","direct migration background","49","0.0445760253091444","0.0325434771822223","0.0566085734360666"
"High transfer dependency","2001","Not Working","indirect migration background","8","","",""
"Very high transfer dependency","2001","Full Time","no migration background","8","","",""
"Very high transfer dependency","2001","Full Time","direct migration background","","","",""
"Very high transfer dependency","2001","Full Time","indirect migration background","1","","",""
"Very high transfer dependency","2001","Part Time","no migration background","76","0.0210023042689179","0.0164944991904052","0.0255101093474307"
"Very high transfer dependency","2001","Part Time","direct migration background","17","","",""
"Very high transfer dependency","2001","Part Time","indirect migration background","7","","",""
"Very high transfer dependency","2001","Not Working","no migration background","317","0.0440911876594837","0.0391790451010742","0.0490033302178932"
"Very high transfer dependency","2001","Not Working","direct migration background","113","0.123620317240106","0.104429213790539","0.142811420689674"
"Very high transfer dependency","2001","Not Working","indirect migration background","18","","",""
"Very low transfer dependency","2002","Full Time","no migration background","7858","0.961030843446228","0.956835829813866","0.965225857078591"
"Very low transfer dependency","2002","Full Time","direct migration background","965","0.921293797683821","0.90492020925098","0.937667386116661"
"Very low transfer dependency","2002","Full Time","indirect migration background","313","0.932121859580482","0.904982947410759","0.959260771750205"
"Very low transfer dependency","2002","Part Time","no migration background","3820","0.857822586356986","0.847444494606675","0.868200678107298"
"Very low transfer dependency","2002","Part Time","direct migration background","532","0.800561173941363","0.769579863869931","0.831542484012795"
"Very low transfer dependency","2002","Part Time","indirect migration background","171","0.791472311594385","0.73652604723469","0.84641857595408"
"Very low transfer dependency","2002","Not Working","no migration background","6032","0.875431985964805","0.867648637501942","0.883215334427668"
"Very low transfer dependency","2002","Not Working","direct migration background","805","0.72082543188087","0.694169944961825","0.747480918799915"
"Very low transfer dependency","2002","Not Working","indirect migration background","183","0.752925902989389","0.697898145179572","0.807953660799205"
"Low transfer dependency","2002","Full Time","no migration background","278","0.033903697584964","0.0299805201272166","0.0378268750427115"
"Low transfer dependency","2002","Full Time","direct migration background","68","0.0713368195200371","0.0556863885190744","0.0869872505209997"
"Low transfer dependency","2002","Full Time","indirect migration background","14","","",""
