"transab_cat2","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2013","35-65 y.","(2c_gen) general maturity certificate","75","0.113015240283683","0.0858546362096267","0.14017584435774"
"Low transfer dependency","2013","35-65 y.","(2c_voc) vocational maturity certificate","173","0.0627950813108951","0.0520987532595251","0.0734914093622651"
"Low transfer dependency","2013","35-65 y.","(3a) lower tertiary education","58","0.0300377514430032","0.0212124239072693","0.0388630789787371"
"Low transfer dependency","2013","35-65 y.","(3b) higher tertiary education","129","0.0265511854283629","0.0209154302033149","0.0321869406534109"
"Low transfer dependency","2013","66 and older","(0) in school","","","",""
"Low transfer dependency","2013","66 and older","(1a) inadequately completed","8","","",""
"Low transfer dependency","2013","66 and older","(1b) general elementary school","44","0.0539429457136341","0.0371115148577287","0.0707743765695395"
"Low transfer dependency","2013","66 and older","(1c) basic vocational qualification","39","0.0148980210713419","0.00966024332957056","0.0201357988131132"
"Low transfer dependency","2013","66 and older","(2b) intermediate general qualification","2","","",""
"Low transfer dependency","2013","66 and older","(2a) intermediate vocational","14","","",""
"Low transfer dependency","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","2013","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"Low transfer dependency","2013","66 and older","(3a) lower tertiary education","3","","",""
"Low transfer dependency","2013","66 and older","(3b) higher tertiary education","3","","",""
"High transfer dependency","2013","16-34 y.","(0) in school","86","0.0549593975533094","0.0413168048363869","0.0686019902702319"
"High transfer dependency","2013","16-34 y.","(1a) inadequately completed","36","0.135821902956744","0.0857725610567494","0.18587124485674"
"High transfer dependency","2013","16-34 y.","(1b) general elementary school","99","0.0918426875503931","0.0726298698304636","0.111055505270322"
"High transfer dependency","2013","16-34 y.","(1c) basic vocational qualification","46","0.0400412621334975","0.0263784526824301","0.0537040715845649"
"High transfer dependency","2013","16-34 y.","(2b) intermediate general qualification","78","0.057555220013389","0.040326625456033","0.0747838145707449"
"High transfer dependency","2013","16-34 y.","(2a) intermediate vocational","74","0.0321028312990997","0.0226222420382523","0.041583420559947"
"High transfer dependency","2013","16-34 y.","(2c_gen) general maturity certificate","75","0.0769287005797689","0.0606389904592423","0.0932184107002954"
"High transfer dependency","2013","16-34 y.","(2c_voc) vocational maturity certificate","17","","",""
"High transfer dependency","2013","16-34 y.","(3a) lower tertiary education","5","","",""
"High transfer dependency","2013","16-34 y.","(3b) higher tertiary education","33","0.0315552794383054","0.0196265400651522","0.0434840188114587"
"High transfer dependency","2013","35-65 y.","(0) in school","","","",""
"High transfer dependency","2013","35-65 y.","(1a) inadequately completed","56","0.118673672036311","0.0870988340885631","0.15024850998406"
"High transfer dependency","2013","35-65 y.","(1b) general elementary school","119","0.0687810830122091","0.0549057612209006","0.0826564048035176"
"High transfer dependency","2013","35-65 y.","(1c) basic vocational qualification","188","0.0350250547611937","0.0291409568963254","0.0409091526260619"
"High transfer dependency","2013","35-65 y.","(2b) intermediate general qualification","14","","",""
"High transfer dependency","2013","35-65 y.","(2a) intermediate vocational","172","0.0223945912870448","0.0181761248260217","0.0266130577480679"
"High transfer dependency","2013","35-65 y.","(2c_gen) general maturity certificate","32","0.0268854982005761","0.0130098316030675","0.0407611647980847"
"High transfer dependency","2013","35-65 y.","(2c_voc) vocational maturity certificate","67","0.0167505884051928","0.0110920860350518","0.0224090907753339"
"High transfer dependency","2013","35-65 y.","(3a) lower tertiary education","14","","",""
"High transfer dependency","2013","35-65 y.","(3b) higher tertiary education","62","0.0152650140189242","0.0109670587436389","0.0195629692942096"
"High transfer dependency","2013","66 and older","(0) in school","","","",""
"High transfer dependency","2013","66 and older","(1a) inadequately completed","1","","",""
"High transfer dependency","2013","66 and older","(1b) general elementary school","9","","",""
"High transfer dependency","2013","66 and older","(1c) basic vocational qualification","11","","",""
"High transfer dependency","2013","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2013","66 and older","(2a) intermediate vocational","7","","",""
"High transfer dependency","2013","66 and older","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","2013","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","2013","66 and older","(3a) lower tertiary education","4","","",""
"High transfer dependency","2013","66 and older","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2013","16-34 y.","(0) in school","96","0.0607200057693904","0.046424019031668","0.0750159925071128"
"Very high transfer dependency","2013","16-34 y.","(1a) inadequately completed","56","0.28570412324407","0.219709407267715","0.351698839220425"
"Very high transfer dependency","2013","16-34 y.","(1b) general elementary school","166","0.182475222534969","0.156780694700144","0.208169750369795"
"Very high transfer dependency","2013","16-34 y.","(1c) basic vocational qualification","64","0.0622393846160482","0.045403401219737","0.0790753680123595"
"Very high transfer dependency","2013","16-34 y.","(2b) intermediate general qualification","62","0.0893702818104934","0.0682671452989448","0.110473418322042"
"Very high transfer dependency","2013","16-34 y.","(2a) intermediate vocational","60","0.0346851654253466","0.0248437984005157","0.0445265324501775"
"Very high transfer dependency","2013","16-34 y.","(2c_gen) general maturity certificate","66","0.0596716024247786","0.0451913824351507","0.0741518224144064"
"Very high transfer dependency","2013","16-34 y.","(2c_voc) vocational maturity certificate","32","0.0230922828188396","0.0117363279314287","0.0344482377062506"
"Very high transfer dependency","2013","16-34 y.","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2013","16-34 y.","(3b) higher tertiary education","22","","",""
"Very high transfer dependency","2013","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2013","35-65 y.","(1a) inadequately completed","97","0.215104818107345","0.17498800099024","0.255221635224449"
"Very high transfer dependency","2013","35-65 y.","(1b) general elementary school","186","0.114200375783019","0.096762877556221","0.131637874009817"
"Very high transfer dependency","2013","35-65 y.","(1c) basic vocational qualification","224","0.0467148493756621","0.0399606893267036","0.0534690094246206"
"Very high transfer dependency","2013","35-65 y.","(2b) intermediate general qualification","33","0.116656945148722","0.0748974575024002","0.158416432795044"
"Very high transfer dependency","2013","35-65 y.","(2a) intermediate vocational","160","0.0329648937744206","0.0278745373447385","0.0380552502041026"
"Very high transfer dependency","2013","35-65 y.","(2c_gen) general maturity certificate","57","0.0713237868137287","0.0492456613472079","0.0934019122802495"
"Very high transfer dependency","2013","35-65 y.","(2c_voc) vocational maturity certificate","74","0.040972250990009","0.0322321767857553","0.0497123251942626"
"Very high transfer dependency","2013","35-65 y.","(3a) lower tertiary education","15","","",""
"Very high transfer dependency","2013","35-65 y.","(3b) higher tertiary education","77","0.0211958090473168","0.0161465632410796","0.026245054853554"
"Very high transfer dependency","2013","66 and older","(0) in school","","","",""
"Very high transfer dependency","2013","66 and older","(1a) inadequately completed","1","","",""
"Very high transfer dependency","2013","66 and older","(1b) general elementary school","5","","",""
"Very high transfer dependency","2013","66 and older","(1c) basic vocational qualification","2","","",""
"Very high transfer dependency","2013","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2013","66 and older","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","2013","66 and older","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2013","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","2013","66 and older","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2013","66 and older","(3b) higher tertiary education","9","","",""
"Very low transfer dependency","2014","16-34 y.","(0) in school","662","0.798499527458943","0.772102097434121","0.824896957483765"
"Very low transfer dependency","2014","16-34 y.","(1a) inadequately completed","28","","",""
"Very low transfer dependency","2014","16-34 y.","(1b) general elementary school","366","0.575387429390285","0.53965347902138","0.611121379759189"
"Very low transfer dependency","2014","16-34 y.","(1c) basic vocational qualification","423","0.723081007499636","0.687365297857736","0.758796717141535"
"Very low transfer dependency","2014","16-34 y.","(2b) intermediate general qualification","412","0.772500421066274","0.738815985913566","0.806184856218982"
"Very low transfer dependency","2014","16-34 y.","(2a) intermediate vocational","843","0.847805245377165","0.826191088908884","0.869419401845446"
"Very low transfer dependency","2014","16-34 y.","(2c_gen) general maturity certificate","720","0.718068498564834","0.689517017393176","0.746619979736491"
"Very low transfer dependency","2014","16-34 y.","(2c_voc) vocational maturity certificate","457","0.899225389836292","0.874112979682376","0.924337799990208"
"Very low transfer dependency","2014","16-34 y.","(3a) lower tertiary education","230","0.939311497705185","0.910006882039328","0.968616113371041"
"Very low transfer dependency","2014","16-34 y.","(3b) higher tertiary education","593","0.882405908821651","0.858370556120591","0.906441261522711"
"Very low transfer dependency","2014","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2014","35-65 y.","(1a) inadequately completed","150","0.502554250470924","0.449171926332671","0.555936574609176"
"Very low transfer dependency","2014","35-65 y.","(1b) general elementary school","629","0.711733523047457","0.684044520273664","0.739422525821249"
"Very low transfer dependency","2014","35-65 y.","(1c) basic vocational qualification","2596","0.848576938742179","0.836164890331974","0.860988987152385"
"Very low transfer dependency","2014","35-65 y.","(2b) intermediate general qualification","147","0.792747727638024","0.737261102072201","0.848234353203847"
"Very low transfer dependency","2014","35-65 y.","(2a) intermediate vocational","3678","0.892973011960783","0.883668796190398","0.902277227731168"
"Very low transfer dependency","2014","35-65 y.","(2c_gen) general maturity certificate","325","0.801619516149226","0.764609926037995","0.838629106260456"
"Very low transfer dependency","2014","35-65 y.","(2c_voc) vocational maturity certificate","1483","0.893391934174661","0.878899542551228","0.907884325798094"
"Very low transfer dependency","2014","35-65 y.","(3a) lower tertiary education","1236","0.951778926926318","0.940164527034467","0.963393326818169"
"Very low transfer dependency","2014","35-65 y.","(3b) higher tertiary education","2531","0.932909585850534","0.923618092820591","0.942201078880477"
"Very low transfer dependency","2014","66 and older","(0) in school","","","",""
"Very low transfer dependency","2014","66 and older","(1a) inadequately completed","55","0.865216940885662","0.784641311341419","0.945792570429905"
"Very low transfer dependency","2014","66 and older","(1b) general elementary school","586","0.939432214407769","0.920849899816685","0.958014528998854"
"Very low transfer dependency","2014","66 and older","(1c) basic vocational qualification","1961","0.968122889020962","0.960469609802359","0.975776168239564"
"Very low transfer dependency","2014","66 and older","(2b) intermediate general qualification","64","0.987257533515555","0.959990782596701","1.01452428443441"
"Very low transfer dependency","2014","66 and older","(2a) intermediate vocational","728","0.982671118244447","0.973275435322842","0.992066801166051"
"Very low transfer dependency","2014","66 and older","(2c_gen) general maturity certificate","48","0.969241995931036","0.922757797880274","1.0157261939818"
"Very low transfer dependency","2014","66 and older","(2c_voc) vocational maturity certificate","190","0.969130032840856","0.945218403377964","0.993041662303748"
"Very low transfer dependency","2014","66 and older","(3a) lower tertiary education","471","0.991394138589688","0.983087570419169","0.999700706760208"
"Very low transfer dependency","2014","66 and older","(3b) higher tertiary education","682","0.985957470108456","0.977203196315768","0.994711743901145"
"Low transfer dependency","2014","16-34 y.","(0) in school","86","0.0684061575856225","0.0517931912882326","0.0850191238830124"
"Low transfer dependency","2014","16-34 y.","(1a) inadequately completed","32","0.261984412135202","0.186397447047413","0.337571377222992"
"Low transfer dependency","2014","16-34 y.","(1b) general elementary school","144","0.15448162526773","0.128353733914832","0.180609516620629"
"Low transfer dependency","2014","16-34 y.","(1c) basic vocational qualification","83","0.131148037248884","0.104205206316641","0.158090868181128"
"Low transfer dependency","2014","16-34 y.","(2b) intermediate general qualification","78","0.0930451673785488","0.0697036358435369","0.116386698913561"
"Low transfer dependency","2014","16-34 y.","(2a) intermediate vocational","138","0.0879525142730624","0.0709104086041809","0.104994619941944"
"Low transfer dependency","2014","16-34 y.","(2c_gen) general maturity certificate","106","0.132826448090938","0.111290242164985","0.154362654016891"
"Low transfer dependency","2014","16-34 y.","(2c_voc) vocational maturity certificate","52","0.0652139789713708","0.0446169297744295","0.0858110281683121"
"Low transfer dependency","2014","16-34 y.","(3a) lower tertiary education","17","","",""
"Low transfer dependency","2014","16-34 y.","(3b) higher tertiary education","50","0.0562688316511477","0.0390746447268964","0.0734630185753989"
"Low transfer dependency","2014","35-65 y.","(0) in school","","","",""
"Low transfer dependency","2014","35-65 y.","(1a) inadequately completed","68","0.19843648893334","0.155855781045645","0.241017196821034"
"Low transfer dependency","2014","35-65 y.","(1b) general elementary school","147","0.100459002984178","0.0820827717890398","0.118835234179315"
"Low transfer dependency","2014","35-65 y.","(1c) basic vocational qualification","265","0.0642593603585474","0.0557685765671658","0.0727501441499289"
"Low transfer dependency","2014","35-65 y.","(2b) intermediate general qualification","16","","",""
"Low transfer dependency","2014","35-65 y.","(2a) intermediate vocational","302","0.0510582009216955","0.0444334966315664","0.0576829052118246"
"Low transfer dependency","2014","35-65 y.","(2c_gen) general maturity certificate","58","0.0848800232442304","0.0590144311395215","0.110745615348939"
"Low transfer dependency","2014","35-65 y.","(2c_voc) vocational maturity certificate","134","0.0521131315058078","0.0416761273938858","0.0625501356177298"
"Low transfer dependency","2014","35-65 y.","(3a) lower tertiary education","49","0.0315256664339966","0.0220526892116797","0.0409986436563135"
"Low transfer dependency","2014","35-65 y.","(3b) higher tertiary education","137","0.0331824627257518","0.0265303123421784","0.0398346131093252"
"Low transfer dependency","2014","66 and older","(0) in school","","","",""
"Low transfer dependency","2014","66 and older","(1a) inadequately completed","10","","",""
"Low transfer dependency","2014","66 and older","(1b) general elementary school","32","0.044689875123297","0.0285936885678969","0.0607860616786972"
"Low transfer dependency","2014","66 and older","(1c) basic vocational qualification","43","0.0220402642958542","0.0156442161647002","0.0284363124270081"
"Low transfer dependency","2014","66 and older","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","2014","66 and older","(2a) intermediate vocational","7","","",""
"Low transfer dependency","2014","66 and older","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","2014","66 and older","(2c_voc) vocational maturity certificate","6","","",""
"Low transfer dependency","2014","66 and older","(3a) lower tertiary education","1","","",""
"Low transfer dependency","2014","66 and older","(3b) higher tertiary education","1","","",""
"High transfer dependency","2014","16-34 y.","(0) in school","57","0.0486914725750773","0.0345278798363438","0.0628550653138107"
"High transfer dependency","2014","16-34 y.","(1a) inadequately completed","29","","",""
"High transfer dependency","2014","16-34 y.","(1b) general elementary school","91","0.0889492460275645","0.068369176246341","0.109529315808788"
"High transfer dependency","2014","16-34 y.","(1c) basic vocational qualification","43","0.065625713405792","0.0458611651265522","0.0853902616850318"
"High transfer dependency","2014","16-34 y.","(2b) intermediate general qualification","62","0.0625126065760604","0.0430609707392974","0.0819642424128233"
"High transfer dependency","2014","16-34 y.","(2a) intermediate vocational","46","0.0350491266557559","0.0239833576241318","0.0461148956873801"
"High transfer dependency","2014","16-34 y.","(2c_gen) general maturity certificate","71","0.0750309803114298","0.058314000901941","0.0917479597209187"
"High transfer dependency","2014","16-34 y.","(2c_voc) vocational maturity certificate","22","","",""
"High transfer dependency","2014","16-34 y.","(3a) lower tertiary education","5","","",""
"High transfer dependency","2014","16-34 y.","(3b) higher tertiary education","25","","",""
"High transfer dependency","2014","35-65 y.","(0) in school","","","",""
"High transfer dependency","2014","35-65 y.","(1a) inadequately completed","38","0.0841497789920957","0.054510211794183","0.113789346190008"
"High transfer dependency","2014","35-65 y.","(1b) general elementary school","93","0.0642818755747316","0.0492895734879884","0.0792741776614748"
"High transfer dependency","2014","35-65 y.","(1c) basic vocational qualification","161","0.0369677884938203","0.0304344677536853","0.0435011092339552"
"High transfer dependency","2014","35-65 y.","(2b) intermediate general qualification","19","","",""
"High transfer dependency","2014","35-65 y.","(2a) intermediate vocational","117","0.0220787794218701","0.0176564262742754","0.0265011325694648"
"High transfer dependency","2014","35-65 y.","(2c_gen) general maturity certificate","24","","",""
"High transfer dependency","2014","35-65 y.","(2c_voc) vocational maturity certificate","59","0.0197690802028096","0.0132320356315535","0.0263061247740657"
"High transfer dependency","2014","35-65 y.","(3a) lower tertiary education","11","","",""
"High transfer dependency","2014","35-65 y.","(3b) higher tertiary education","49","0.0125927916716026","0.00845141581532322","0.0167341675278821"
"High transfer dependency","2014","66 and older","(0) in school","","","",""
"High transfer dependency","2014","66 and older","(1a) inadequately completed","3","","",""
"High transfer dependency","2014","66 and older","(1b) general elementary school","9","","",""
"High transfer dependency","2014","66 and older","(1c) basic vocational qualification","15","","",""
"High transfer dependency","2014","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2014","66 and older","(2a) intermediate vocational","5","","",""
"High transfer dependency","2014","66 and older","(2c_gen) general maturity certificate","2","","",""
"High transfer dependency","2014","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"High transfer dependency","2014","66 and older","(3a) lower tertiary education","2","","",""
"High transfer dependency","2014","66 and older","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2014","16-34 y.","(0) in school","82","0.0844028423803574","0.0661084902073163","0.102697194553399"
"Very high transfer dependency","2014","16-34 y.","(1a) inadequately completed","41","0.252014924777737","0.177381046198175","0.326648803357299"
"Very high transfer dependency","2014","16-34 y.","(1b) general elementary school","134","0.181181699314421","0.153336177802149","0.209027220826693"
"Very high transfer dependency","2014","16-34 y.","(1c) basic vocational qualification","54","0.080145241845688","0.0584737935311892","0.101816690160187"
"Very high transfer dependency","2014","16-34 y.","(2b) intermediate general qualification","43","0.0719418049791168","0.0511798675393149","0.0927037424189186"
"Very high transfer dependency","2014","16-34 y.","(2a) intermediate vocational","34","0.0291931136940166","0.0190634032211378","0.0393228241668955"
"Very high transfer dependency","2014","16-34 y.","(2c_gen) general maturity certificate","57","0.0740740730327983","0.0574554460886831","0.0906926999769136"
"Very high transfer dependency","2014","16-34 y.","(2c_voc) vocational maturity certificate","21","","",""
"Very high transfer dependency","2014","16-34 y.","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","2014","16-34 y.","(3b) higher tertiary education","22","","",""
"Very high transfer dependency","2014","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2014","35-65 y.","(1a) inadequately completed","81","0.214859481603641","0.171008017552733","0.25871094565455"
"Very high transfer dependency","2014","35-65 y.","(1b) general elementary school","159","0.123525598393634","0.103411543307909","0.143639653479359"
"Very high transfer dependency","2014","35-65 y.","(1c) basic vocational qualification","182","0.0501959124054533","0.0426353686554065","0.0577564561555001"
"Very high transfer dependency","2014","35-65 y.","(2b) intermediate general qualification","23","","",""
"Very high transfer dependency","2014","35-65 y.","(2a) intermediate vocational","144","0.0338900076956517","0.0284441902920798","0.0393358250992235"
"Very high transfer dependency","2014","35-65 y.","(2c_gen) general maturity certificate","39","0.083017275623623","0.0574110553523517","0.108623495894894"
"Very high transfer dependency","2014","35-65 y.","(2c_voc) vocational maturity certificate","66","0.0347258541167219","0.0261282821272309","0.043323426106213"
"Very high transfer dependency","2014","35-65 y.","(3a) lower tertiary education","11","","",""
"Very high transfer dependency","2014","35-65 y.","(3b) higher tertiary education","68","0.0213151597521115","0.0159510059958974","0.0266793135083256"
"Very high transfer dependency","2014","66 and older","(0) in school","","","",""
"Very high transfer dependency","2014","66 and older","(1a) inadequately completed","1","","",""
"Very high transfer dependency","2014","66 and older","(1b) general elementary school","6","","",""
"Very high transfer dependency","2014","66 and older","(1c) basic vocational qualification","5","","",""
"Very high transfer dependency","2014","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2014","66 and older","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","2014","66 and older","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2014","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","2014","66 and older","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2014","66 and older","(3b) higher tertiary education","10","","",""
"Very low transfer dependency","2015","16-34 y.","(0) in school","559","0.788227712232951","0.759407322142542","0.817048102323361"
"Very low transfer dependency","2015","16-34 y.","(1a) inadequately completed","38","0.234935337851927","0.166632227982999","0.303238447720855"
"Very low transfer dependency","2015","16-34 y.","(1b) general elementary school","356","0.548333900474107","0.512033552499619","0.584634248448595"
"Very low transfer dependency","2015","16-34 y.","(1c) basic vocational qualification","415","0.755365139516542","0.720044415371607","0.790685863661477"
"Very low transfer dependency","2015","16-34 y.","(2b) intermediate general qualification","415","0.813185580828808","0.781327896817563","0.845043264840053"
"Very low transfer dependency","2015","16-34 y.","(2a) intermediate vocational","757","0.888054820795465","0.867625208256581","0.90848443333435"
"Very low transfer dependency","2015","16-34 y.","(2c_gen) general maturity certificate","802","0.791688602085963","0.767218320322353","0.816158883849573"
"Very low transfer dependency","2015","16-34 y.","(2c_voc) vocational maturity certificate","498","0.894859528508716","0.870171686020079","0.919547370997354"
"Very low transfer dependency","2015","16-34 y.","(3a) lower tertiary education","213","0.867682859551469","0.825167902925489","0.910197816177449"
"Very low transfer dependency","2015","16-34 y.","(3b) higher tertiary education","800","0.887666641796679","0.867393574791997","0.907939708801361"
"Very low transfer dependency","2015","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2015","35-65 y.","(1a) inadequately completed","161","0.506791321609008","0.455571567660044","0.558011075557971"
"Very low transfer dependency","2015","35-65 y.","(1b) general elementary school","621","0.713826279036648","0.68548548913957","0.742167068933725"
"Very low transfer dependency","2015","35-65 y.","(1c) basic vocational qualification","2462","0.855846167285936","0.843291872301883","0.868400462269989"
"Very low transfer dependency","2015","35-65 y.","(2b) intermediate general qualification","135","0.7588393037005","0.698642227338988","0.819036380062012"
"Very low transfer dependency","2015","35-65 y.","(2a) intermediate vocational","3595","0.896813282532266","0.887508600578032","0.9061179644865"
"Very low transfer dependency","2015","35-65 y.","(2c_gen) general maturity certificate","352","0.807884070859398","0.772191208696674","0.843576933022121"
"Very low transfer dependency","2015","35-65 y.","(2c_voc) vocational maturity certificate","1541","0.891196685276494","0.876803361602896","0.905590008950092"
"Very low transfer dependency","2015","35-65 y.","(3a) lower tertiary education","1184","0.945553430675857","0.932970112757678","0.958136748594036"
"Very low transfer dependency","2015","35-65 y.","(3b) higher tertiary education","2563","0.922135137990099","0.912229425628831","0.932040850351367"
"Very low transfer dependency","2015","66 and older","(0) in school","","","",""
"Very low transfer dependency","2015","66 and older","(1a) inadequately completed","52","0.825988265888912","0.730059540903755","0.92191699087407"
"Very low transfer dependency","2015","66 and older","(1b) general elementary school","556","0.944558028046867","0.926292884440048","0.962823171653685"
"Very low transfer dependency","2015","66 and older","(1c) basic vocational qualification","1915","0.968815406141041","0.961151588094776","0.976479224187306"
"Very low transfer dependency","2015","66 and older","(2b) intermediate general qualification","63","0.992344518002355","0.970990696346238","1.01369833965847"
"Very low transfer dependency","2015","66 and older","(2a) intermediate vocational","749","0.981134319748938","0.971474454376284","0.990794185121592"
"Very low transfer dependency","2015","66 and older","(2c_gen) general maturity certificate","46","0.961186712027699","0.908176798066173","1.01419662598922"
"Very low transfer dependency","2015","66 and older","(2c_voc) vocational maturity certificate","187","0.965107519695131","0.939987213357453","0.990227826032809"
"Very low transfer dependency","2015","66 and older","(3a) lower tertiary education","456","0.992881404557692","0.985190319881076","1.00057248923431"
"Very low transfer dependency","2015","66 and older","(3b) higher tertiary education","714","0.973910408854262","0.962370849001924","0.9854499687066"
"Low transfer dependency","2015","16-34 y.","(0) in school","71","0.0647950917096413","0.0474305276780315","0.0821596557412512"
"Low transfer dependency","2015","16-34 y.","(1a) inadequately completed","28","","",""
"Low transfer dependency","2015","16-34 y.","(1b) general elementary school","134","0.115404156037828","0.0920984285379952","0.138709883537661"
"Low transfer dependency","2015","16-34 y.","(1c) basic vocational qualification","59","0.0881856997510641","0.0648863264296028","0.111485073072525"
"Low transfer dependency","2015","16-34 y.","(2b) intermediate general qualification","62","0.0623551637161964","0.0425914040669016","0.0821189233654912"
"Low transfer dependency","2015","16-34 y.","(2a) intermediate vocational","89","0.0603042183711856","0.0448799338059866","0.0757285029363846"
"Low transfer dependency","2015","16-34 y.","(2c_gen) general maturity certificate","113","0.107795917478198","0.0891089634635478","0.126482871492849"
"Low transfer dependency","2015","16-34 y.","(2c_voc) vocational maturity certificate","37","0.0526108588545154","0.0346419112878749","0.070579806421156"
"Low transfer dependency","2015","16-34 y.","(3a) lower tertiary education","19","","",""
"Low transfer dependency","2015","16-34 y.","(3b) higher tertiary education","61","0.040658722130936","0.0279791802347517","0.0533382640271204"
"Low transfer dependency","2015","35-65 y.","(0) in school","","","",""
"Low transfer dependency","2015","35-65 y.","(1a) inadequately completed","60","0.173984366357534","0.135146371957557","0.212822360757511"
"Low transfer dependency","2015","35-65 y.","(1b) general elementary school","123","0.113254176025192","0.0933828203197022","0.133125531730683"
"Low transfer dependency","2015","35-65 y.","(1c) basic vocational qualification","239","0.0616045957620142","0.0530108822977444","0.0701983092262839"
"Low transfer dependency","2015","35-65 y.","(2b) intermediate general qualification","18","","",""
"Low transfer dependency","2015","35-65 y.","(2a) intermediate vocational","260","0.0426640039267826","0.0364823936929122","0.048845614160653"
"Low transfer dependency","2015","35-65 y.","(2c_gen) general maturity certificate","42","0.05758360618745","0.0364780884518254","0.0786891239230746"
"Low transfer dependency","2015","35-65 y.","(2c_voc) vocational maturity certificate","138","0.0548606107207411","0.0443353830740726","0.0653858383674097"
"Low transfer dependency","2015","35-65 y.","(3a) lower tertiary education","45","0.0383336747408536","0.0276856438373163","0.048981705644391"
"Low transfer dependency","2015","35-65 y.","(3b) higher tertiary education","125","0.0452234527930687","0.0375418756163007","0.0529050299698367"
"Low transfer dependency","2015","66 and older","(0) in school","","","",""
"Low transfer dependency","2015","66 and older","(1a) inadequately completed","6","","",""
"Low transfer dependency","2015","66 and older","(1b) general elementary school","34","0.0444033542788705","0.0279621118741347","0.0608445966836064"
"Low transfer dependency","2015","66 and older","(1c) basic vocational qualification","45","0.0234704534284987","0.0167953491459903","0.0301455577110071"
"Low transfer dependency","2015","66 and older","(2b) intermediate general qualification","","","",""
"Low transfer dependency","2015","66 and older","(2a) intermediate vocational","7","","",""
"Low transfer dependency","2015","66 and older","(2c_gen) general maturity certificate","2","","",""
"Low transfer dependency","2015","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Low transfer dependency","2015","66 and older","(3a) lower tertiary education","1","","",""
"Low transfer dependency","2015","66 and older","(3b) higher tertiary education","4","","",""
"High transfer dependency","2015","16-34 y.","(0) in school","51","0.0710675662575911","0.0529430165476983","0.0891921159674839"
"High transfer dependency","2015","16-34 y.","(1a) inadequately completed","32","0.276353708813576","0.204307181509429","0.348400236117723"
"High transfer dependency","2015","16-34 y.","(1b) general elementary school","95","0.135465665328861","0.110503328886891","0.16042800177083"
"High transfer dependency","2015","16-34 y.","(1c) basic vocational qualification","49","0.0626427306514756","0.0427323357413377","0.0825531255616135"
"High transfer dependency","2015","16-34 y.","(2b) intermediate general qualification","44","0.0547321902766196","0.0361407508035347","0.0733236297497045"
"High transfer dependency","2015","16-34 y.","(2a) intermediate vocational","38","0.0263466225592919","0.0159688964095554","0.0367243487090285"
"High transfer dependency","2015","16-34 y.","(2c_gen) general maturity certificate","76","0.0450122090903173","0.0325191345664691","0.0575052836141655"
"High transfer dependency","2015","16-34 y.","(2c_voc) vocational maturity certificate","33","0.0386342973595504","0.0231228770645619","0.054145717654539"
"High transfer dependency","2015","16-34 y.","(3a) lower tertiary education","6","","",""
"High transfer dependency","2015","16-34 y.","(3b) higher tertiary education","32","0.0430576239011383","0.0300257143150973","0.0560895334871792"
"High transfer dependency","2015","35-65 y.","(0) in school","","","",""
"High transfer dependency","2015","35-65 y.","(1a) inadequately completed","48","0.119364368095348","0.0861486973528999","0.152580038837797"
"High transfer dependency","2015","35-65 y.","(1b) general elementary school","82","0.0616337292143324","0.0465539068201435","0.0767135516085212"
"High transfer dependency","2015","35-65 y.","(1c) basic vocational qualification","130","0.0280182089455796","0.0221198577652585","0.0339165601259006"
"High transfer dependency","2015","35-65 y.","(2b) intermediate general qualification","17","","",""
"High transfer dependency","2015","35-65 y.","(2a) intermediate vocational","108","0.0186375993306192","0.0145009537656996","0.0227742448955387"
