"transab_cat2","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2012","Not Working","(2c_gen) general maturity certificate","45","0.0888379378559421","0.0621934065787816","0.115482469133103"
"Very high transfer dependency","2012","Not Working","(2c_voc) vocational maturity certificate","56","0.0775502867083097","0.054970659759452","0.100129913657167"
"Very high transfer dependency","2012","Not Working","(3a) lower tertiary education","11","","",""
"Very high transfer dependency","2012","Not Working","(3b) higher tertiary education","51","0.046875657678464","0.0335186547034557","0.0602326606534723"
"Very low transfer dependency","2013","Full Time","(0) in school","3","","",""
"Very low transfer dependency","2013","Full Time","(1a) inadequately completed","62","0.837353815637308","0.755975070853552","0.918732560421064"
"Very low transfer dependency","2013","Full Time","(1b) general elementary school","299","0.88143182428173","0.848927980275939","0.91393566828752"
"Very low transfer dependency","2013","Full Time","(1c) basic vocational qualification","1652","0.956759968143529","0.947358455211133","0.966161481075924"
"Very low transfer dependency","2013","Full Time","(2b) intermediate general qualification","207","0.925759880410587","0.891952570841633","0.959567189979541"
"Very low transfer dependency","2013","Full Time","(2a) intermediate vocational","2650","0.970930514877","0.964739749253157","0.977121280500843"
"Very low transfer dependency","2013","Full Time","(2c_gen) general maturity certificate","201","0.91318996756272","0.876959859980643","0.949420075144798"
"Very low transfer dependency","2013","Full Time","(2c_voc) vocational maturity certificate","968","0.971875504617086","0.961734455000785","0.982016554233388"
"Very low transfer dependency","2013","Full Time","(3a) lower tertiary education","993","0.982070322440395","0.973918931257407","0.990221713623382"
"Very low transfer dependency","2013","Full Time","(3b) higher tertiary education","1797","0.987840257115498","0.982839273148998","0.992841241081997"
"Very low transfer dependency","2013","Part Time","(0) in school","87","0.894751723670954","0.834904201816401","0.954599245525507"
"Very low transfer dependency","2013","Part Time","(1a) inadequately completed","32","0.490530397830479","0.387249753810109","0.593811041850849"
"Very low transfer dependency","2013","Part Time","(1b) general elementary school","275","0.759050656043686","0.718815890001481","0.799285422085891"
"Very low transfer dependency","2013","Part Time","(1c) basic vocational qualification","994","0.845505860065845","0.825620585290665","0.865391134841025"
"Very low transfer dependency","2013","Part Time","(2b) intermediate general qualification","144","0.764846666070643","0.709309100239213","0.820384231902072"
"Very low transfer dependency","2013","Part Time","(2a) intermediate vocational","1673","0.840194152342918","0.824443193119734","0.855945111566102"
"Very low transfer dependency","2013","Part Time","(2c_gen) general maturity certificate","316","0.768681845186862","0.728354315693935","0.809009374679789"
"Very low transfer dependency","2013","Part Time","(2c_voc) vocational maturity certificate","649","0.875778433427409","0.852511718705182","0.899045148149637"
"Very low transfer dependency","2013","Part Time","(3a) lower tertiary education","451","0.893735366850368","0.866989181576703","0.920481552124034"
"Very low transfer dependency","2013","Part Time","(3b) higher tertiary education","898","0.901406416443043","0.882957015326908","0.919855817559177"
"Very low transfer dependency","2013","Not Working","(0) in school","698","0.806083576994418","0.781177361314194","0.830989792674643"
"Very low transfer dependency","2013","Not Working","(1a) inadequately completed","218","0.546439263098503","0.502715040738078","0.590163485458929"
"Very low transfer dependency","2013","Not Working","(1b) general elementary school","1316","0.758089629659539","0.739433121690988","0.77674613762809"
"Very low transfer dependency","2013","Not Working","(1c) basic vocational qualification","2953","0.888125421604741","0.87772561846798","0.898525224741501"
"Very low transfer dependency","2013","Not Working","(2b) intermediate general qualification","353","0.699874480836269","0.661396579100032","0.738352382572506"
"Very low transfer dependency","2013","Not Working","(2a) intermediate vocational","1469","0.831140892577672","0.814220029903913","0.848061755251431"
"Very low transfer dependency","2013","Not Working","(2c_gen) general maturity certificate","653","0.72225755899784","0.693761673520146","0.750753444475535"
"Very low transfer dependency","2013","Not Working","(2c_voc) vocational maturity certificate","797","0.805557953362024","0.781710130128317","0.82940577659573"
"Very low transfer dependency","2013","Not Working","(3a) lower tertiary education","626","0.954302438680334","0.93848995032726","0.970114927033409"
"Very low transfer dependency","2013","Not Working","(3b) higher tertiary education","1558","0.886919520956935","0.872305633747948","0.901533408165923"
"Low transfer dependency","2013","Full Time","(0) in school","1","","",""
"Low transfer dependency","2013","Full Time","(1a) inadequately completed","11","","",""
"Low transfer dependency","2013","Full Time","(1b) general elementary school","54","0.0615584986933482","0.0373925468719876","0.0857244505147088"
"Low transfer dependency","2013","Full Time","(1c) basic vocational qualification","124","0.038863221593246","0.0299298531781715","0.0477965900083206"
"Low transfer dependency","2013","Full Time","(2b) intermediate general qualification","15","","",""
"Low transfer dependency","2013","Full Time","(2a) intermediate vocational","145","0.0245717262038134","0.0188668382257855","0.0302766141818413"
"Low transfer dependency","2013","Full Time","(2c_gen) general maturity certificate","27","","",""
"Low transfer dependency","2013","Full Time","(2c_voc) vocational maturity certificate","46","0.0214752002171578","0.0125833989172955","0.03036700151702"
"Low transfer dependency","2013","Full Time","(3a) lower tertiary education","24","","",""
"Low transfer dependency","2013","Full Time","(3b) higher tertiary education","36","0.00891842868097381","0.00462851278425432","0.0132083445776933"
"Low transfer dependency","2013","Part Time","(0) in school","8","","",""
"Low transfer dependency","2013","Part Time","(1a) inadequately completed","21","","",""
"Low transfer dependency","2013","Part Time","(1b) general elementary school","59","0.100052132535615","0.0718212095526034","0.128283055518628"
"Low transfer dependency","2013","Part Time","(1c) basic vocational qualification","129","0.0806070465649811","0.0656290278170119","0.0955850653129503"
"Low transfer dependency","2013","Part Time","(2b) intermediate general qualification","31","0.0860554394384769","0.0493294782101784","0.122781400666775"
"Low transfer dependency","2013","Part Time","(2a) intermediate vocational","214","0.0934956231911791","0.0809814707978224","0.106009775584536"
"Low transfer dependency","2013","Part Time","(2c_gen) general maturity certificate","65","0.129937754796571","0.0977814388735434","0.162094070719598"
"Low transfer dependency","2013","Part Time","(2c_voc) vocational maturity certificate","79","0.08500457975899","0.0653316037041332","0.104677555813847"
"Low transfer dependency","2013","Part Time","(3a) lower tertiary education","45","0.0774021161708407","0.0542097185977746","0.100594513743907"
"Low transfer dependency","2013","Part Time","(3b) higher tertiary education","60","0.0509423244567994","0.037334668944795","0.0645499799688038"
"Low transfer dependency","2013","Not Working","(0) in school","94","0.0638096569946385","0.0484126716674384","0.0792066423218385"
"Low transfer dependency","2013","Not Working","(1a) inadequately completed","76","0.146877629471437","0.115787902219103","0.177967356723772"
"Low transfer dependency","2013","Not Working","(1b) general elementary school","251","0.0918354974190685","0.0792540562964586","0.104416938541678"
"Low transfer dependency","2013","Not Working","(1c) basic vocational qualification","209","0.040789859498894","0.0342637366132408","0.0473159823845472"
"Low transfer dependency","2013","Not Working","(2b) intermediate general qualification","63","0.106723049575357","0.0808008400223431","0.132645259128372"
"Low transfer dependency","2013","Not Working","(2a) intermediate vocational","163","0.0540824647055687","0.0438665370923517","0.0642983923187856"
"Low transfer dependency","2013","Not Working","(2c_gen) general maturity certificate","104","0.0930346019014641","0.0745532985386884","0.11151590526424"
"Low transfer dependency","2013","Not Working","(2c_voc) vocational maturity certificate","118","0.0872947927242319","0.0702863445751724","0.104303240873291"
"Low transfer dependency","2013","Not Working","(3a) lower tertiary education","18","","",""
"Low transfer dependency","2013","Not Working","(3b) higher tertiary education","98","0.0447825936415944","0.0352384809271989","0.05432670635599"
"High transfer dependency","2013","Full Time","(0) in school","","","",""
"High transfer dependency","2013","Full Time","(1a) inadequately completed","5","","",""
"High transfer dependency","2013","Full Time","(1b) general elementary school","22","","",""
"High transfer dependency","2013","Full Time","(1c) basic vocational qualification","18","","",""
"High transfer dependency","2013","Full Time","(2b) intermediate general qualification","5","","",""
"High transfer dependency","2013","Full Time","(2a) intermediate vocational","31","0.00424853974153544","0.00185176656407575","0.00664531291899513"
"High transfer dependency","2013","Full Time","(2c_gen) general maturity certificate","3","","",""
"High transfer dependency","2013","Full Time","(2c_voc) vocational maturity certificate","4","","",""
"High transfer dependency","2013","Full Time","(3a) lower tertiary education","1","","",""
"High transfer dependency","2013","Full Time","(3b) higher tertiary education","10","","",""
"High transfer dependency","2013","Part Time","(0) in school","4","","",""
"High transfer dependency","2013","Part Time","(1a) inadequately completed","19","","",""
"High transfer dependency","2013","Part Time","(1b) general elementary school","52","0.0762158154022453","0.0512519956702656","0.101179635134225"
"High transfer dependency","2013","Part Time","(1c) basic vocational qualification","103","0.0533839744258471","0.0410156844685482","0.0657522643831461"
"High transfer dependency","2013","Part Time","(2b) intermediate general qualification","30","0.101275710673743","0.0617672625410219","0.140784158806463"
"High transfer dependency","2013","Part Time","(2a) intermediate vocational","128","0.0400240287626454","0.0315982232842395","0.0484498342410513"
"High transfer dependency","2013","Part Time","(2c_gen) general maturity certificate","24","","",""
"High transfer dependency","2013","Part Time","(2c_voc) vocational maturity certificate","25","","",""
"High transfer dependency","2013","Part Time","(3a) lower tertiary education","7","","",""
"High transfer dependency","2013","Part Time","(3b) higher tertiary education","31","0.0392453068621479","0.0272282602310037","0.0512623534932921"
"High transfer dependency","2013","Not Working","(0) in school","82","0.0620044864131393","0.0468122276049676","0.0771967452213111"
"High transfer dependency","2013","Not Working","(1a) inadequately completed","69","0.0927949427556728","0.0673120747322783","0.118277810779067"
"High transfer dependency","2013","Not Working","(1b) general elementary school","153","0.0437942858072754","0.0348791650857516","0.0527094065287993"
"High transfer dependency","2013","Not Working","(1c) basic vocational qualification","124","0.0239630639553865","0.0189173042790903","0.0290088236316827"
"High transfer dependency","2013","Not Working","(2b) intermediate general qualification","57","0.0494259906676653","0.0312281231455668","0.0676238581897638"
"High transfer dependency","2013","Not Working","(2a) intermediate vocational","94","0.034900823337017","0.0266113538022133","0.0431902928718207"
"High transfer dependency","2013","Not Working","(2c_gen) general maturity certificate","83","0.0821073835949824","0.0646410387791211","0.0995737284108436"
"High transfer dependency","2013","Not Working","(2c_voc) vocational maturity certificate","56","0.0312688649641205","0.0207815829994275","0.0417561469288135"
"High transfer dependency","2013","Not Working","(3a) lower tertiary education","15","","",""
"High transfer dependency","2013","Not Working","(3b) higher tertiary education","56","0.0222947798713047","0.0154818269839318","0.0291077327586776"
"Very high transfer dependency","2013","Full Time","(0) in school","","","",""
"Very high transfer dependency","2013","Full Time","(1a) inadequately completed","1","","",""
"Very high transfer dependency","2013","Full Time","(1b) general elementary school","5","","",""
"Very high transfer dependency","2013","Full Time","(1c) basic vocational qualification","4","","",""
"Very high transfer dependency","2013","Full Time","(2b) intermediate general qualification","4","","",""
"Very high transfer dependency","2013","Full Time","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","2013","Full Time","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","2013","Full Time","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","2013","Full Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2013","Full Time","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2013","Part Time","(0) in school","2","","",""
"Very high transfer dependency","2013","Part Time","(1a) inadequately completed","18","","",""
"Very high transfer dependency","2013","Part Time","(1b) general elementary school","48","0.0646813960184532","0.0415408978071146","0.0878218942297919"
"Very high transfer dependency","2013","Part Time","(1c) basic vocational qualification","43","0.0205031189433271","0.0127060966804554","0.0283001412061988"
"Very high transfer dependency","2013","Part Time","(2b) intermediate general qualification","19","","",""
"Very high transfer dependency","2013","Part Time","(2a) intermediate vocational","64","0.0262861957032574","0.0194091742629097","0.0331632171436051"
"Very high transfer dependency","2013","Part Time","(2c_gen) general maturity certificate","15","","",""
"Very high transfer dependency","2013","Part Time","(2c_voc) vocational maturity certificate","19","","",""
"Very high transfer dependency","2013","Part Time","(3a) lower tertiary education","7","","",""
"Very high transfer dependency","2013","Part Time","(3b) higher tertiary education","14","","",""
"Very high transfer dependency","2013","Not Working","(0) in school","94","0.0681022795978038","0.0522323367868655","0.0839722224087422"
"Very high transfer dependency","2013","Not Working","(1a) inadequately completed","135","0.213888164674387","0.177874363380405","0.249901965968368"
"Very high transfer dependency","2013","Not Working","(1b) general elementary school","304","0.106280587114117","0.0928538524943772","0.119707321733857"
"Very high transfer dependency","2013","Not Working","(1c) basic vocational qualification","243","0.0471216549409788","0.0401304624820419","0.0541128473999158"
"Very high transfer dependency","2013","Not Working","(2b) intermediate general qualification","72","0.143976478920708","0.114502520736929","0.173450437104487"
"Very high transfer dependency","2013","Not Working","(2a) intermediate vocational","157","0.0798758193797423","0.0676309596025436","0.092120679156941"
"Very high transfer dependency","2013","Not Working","(2c_gen) general maturity certificate","109","0.102600455505713","0.0832948889347698","0.121906022076657"
"Very high transfer dependency","2013","Not Working","(2c_voc) vocational maturity certificate","87","0.0758783889496239","0.059922210998287","0.0918345669009609"
"Very high transfer dependency","2013","Not Working","(3a) lower tertiary education","11","","",""
"Very high transfer dependency","2013","Not Working","(3b) higher tertiary education","92","0.0460031055301654","0.0363359906372057","0.0556702204231251"
"Very low transfer dependency","2014","Full Time","(0) in school","3","","",""
"Very low transfer dependency","2014","Full Time","(1a) inadequately completed","79","0.761416160246207","0.679892250709183","0.842940069783231"
"Very low transfer dependency","2014","Full Time","(1b) general elementary school","414","0.871157435509216","0.842194369394774","0.900120501623657"
"Very low transfer dependency","2014","Full Time","(1c) basic vocational qualification","1739","0.964955965324152","0.956627979051116","0.973283951597187"
"Very low transfer dependency","2014","Full Time","(2b) intermediate general qualification","228","0.903816649772248","0.86884171716377","0.938791582380727"
"Very low transfer dependency","2014","Full Time","(2a) intermediate vocational","2529","0.965253974825197","0.958316566298719","0.972191383351674"
"Very low transfer dependency","2014","Full Time","(2c_gen) general maturity certificate","313","0.929294777590278","0.902440308956062","0.956149246224495"
"Very low transfer dependency","2014","Full Time","(2c_voc) vocational maturity certificate","1082","0.966460842252997","0.956064272807546","0.976857411698448"
"Very low transfer dependency","2014","Full Time","(3a) lower tertiary education","948","0.987552361720422","0.98054977504305","0.994554948397794"
"Very low transfer dependency","2014","Full Time","(3b) higher tertiary education","1922","0.980499696957311","0.974432039528571","0.98656735438605"
"Very low transfer dependency","2014","Part Time","(0) in school","63","0.845498503870344","0.765798689156171","0.925198318584518"
"Very low transfer dependency","2014","Part Time","(1a) inadequately completed","59","0.462167111328852","0.382381301410169","0.541952921247534"
"Very low transfer dependency","2014","Part Time","(1b) general elementary school","360","0.714052341056427","0.677714161640856","0.750390520471998"
"Very low transfer dependency","2014","Part Time","(1c) basic vocational qualification","950","0.804033651877311","0.781957917702322","0.8261093860523"
"Very low transfer dependency","2014","Part Time","(2b) intermediate general qualification","161","0.764277268711906","0.709777289798811","0.818777247625001"
"Very low transfer dependency","2014","Part Time","(2a) intermediate vocational","1534","0.859011555352811","0.843204553090783","0.874818557614839"
"Very low transfer dependency","2014","Part Time","(2c_gen) general maturity certificate","402","0.706426610372714","0.668975405701776","0.743877815043653"
"Very low transfer dependency","2014","Part Time","(2c_voc) vocational maturity certificate","690","0.865744570836692","0.842564839601714","0.888924302071671"
"Very low transfer dependency","2014","Part Time","(3a) lower tertiary education","464","0.895976253788614","0.869634921612646","0.922317585964583"
"Very low transfer dependency","2014","Part Time","(3b) higher tertiary education","1015","0.868320798681116","0.848845124291686","0.887796473070545"
"Very low transfer dependency","2014","Not Working","(0) in school","596","0.796742923543253","0.768891791542971","0.824594055543535"
"Very low transfer dependency","2014","Not Working","(1a) inadequately completed","95","0.493368214649598","0.43491253275381","0.551823896545386"
"Very low transfer dependency","2014","Not Working","(1b) general elementary school","807","0.760977134871188","0.737685729861651","0.784268539880726"
"Very low transfer dependency","2014","Not Working","(1c) basic vocational qualification","2291","0.875425898498548","0.863006322046252","0.887845474950844"
"Very low transfer dependency","2014","Not Working","(2b) intermediate general qualification","234","0.726848789866286","0.680756905142756","0.772940674589816"
"Very low transfer dependency","2014","Not Working","(2a) intermediate vocational","1186","0.827347589144019","0.808246659747687","0.84644851854035"
"Very low transfer dependency","2014","Not Working","(2c_gen) general maturity certificate","378","0.68064548680393","0.641139017941099","0.720151955666762"
"Very low transfer dependency","2014","Not Working","(2c_voc) vocational maturity certificate","358","0.805004120541851","0.770685890638637","0.839322350445065"
"Very low transfer dependency","2014","Not Working","(3a) lower tertiary education","525","0.962304258287812","0.9465014838262","0.978107032749423"
"Very low transfer dependency","2014","Not Working","(3b) higher tertiary education","869","0.903546019330883","0.885393518998847","0.921698519662918"
"Low transfer dependency","2014","Full Time","(0) in school","1","","",""
"Low transfer dependency","2014","Full Time","(1a) inadequately completed","20","","",""
"Low transfer dependency","2014","Full Time","(1b) general elementary school","73","0.0891732077858033","0.0645354248412394","0.113810990730367"
"Low transfer dependency","2014","Full Time","(1c) basic vocational qualification","108","0.0296008756012449","0.0219253755448031","0.0372763756576867"
"Low transfer dependency","2014","Full Time","(2b) intermediate general qualification","26","","",""
"Low transfer dependency","2014","Full Time","(2a) intermediate vocational","129","0.0287127310430579","0.0223866463049245","0.0350388157811913"
"Low transfer dependency","2014","Full Time","(2c_gen) general maturity certificate","30","0.0480779622640009","0.0256655921578696","0.0704903323701323"
"Low transfer dependency","2014","Full Time","(2c_voc) vocational maturity certificate","56","0.0282607521694572","0.0186912668236968","0.0378302375152177"
"Low transfer dependency","2014","Full Time","(3a) lower tertiary education","13","","",""
"Low transfer dependency","2014","Full Time","(3b) higher tertiary education","57","0.0141636545116636","0.0089784401397333","0.019348868883594"
"Low transfer dependency","2014","Part Time","(0) in school","6","","",""
"Low transfer dependency","2014","Part Time","(1a) inadequately completed","37","0.245265039143578","0.176412887138514","0.314117191148643"
"Low transfer dependency","2014","Part Time","(1b) general elementary school","97","0.128958449174021","0.102005939808632","0.15591095853941"
"Low transfer dependency","2014","Part Time","(1c) basic vocational qualification","141","0.1068027582659","0.0896255645218493","0.12397995200995"
"Low transfer dependency","2014","Part Time","(2b) intermediate general qualification","34","0.124342854509027","0.0819739148770688","0.166711794140985"
"Low transfer dependency","2014","Part Time","(2a) intermediate vocational","192","0.0810588622027215","0.0686622689615942","0.0934554554438487"
"Low transfer dependency","2014","Part Time","(2c_gen) general maturity certificate","84","0.181195278320095","0.149518753443646","0.212871803196544"
"Low transfer dependency","2014","Part Time","(2c_voc) vocational maturity certificate","79","0.0789995222443325","0.0606599273056697","0.0973391171829953"
"Low transfer dependency","2014","Part Time","(3a) lower tertiary education","39","0.0819949727172552","0.0583227312141905","0.10566721422032"
"Low transfer dependency","2014","Part Time","(3b) higher tertiary education","80","0.0723464888125199","0.0574255744808341","0.0872674031442057"
"Low transfer dependency","2014","Not Working","(0) in school","79","0.0704570830686349","0.052745476379678","0.0881686897575918"
"Low transfer dependency","2014","Not Working","(1a) inadequately completed","53","0.148238262838197","0.106691790624675","0.18978473505172"
"Low transfer dependency","2014","Not Working","(1b) general elementary school","153","0.076484357106345","0.0619699734733576","0.0909987407393323"
"Low transfer dependency","2014","Not Working","(1c) basic vocational qualification","142","0.0449986154026866","0.0372023828659924","0.0527948479393807"
"Low transfer dependency","2014","Not Working","(2b) intermediate general qualification","35","0.0471995718979898","0.025262893500329","0.0691362502956507"
"Low transfer dependency","2014","Not Working","(2a) intermediate vocational","126","0.0570385719636628","0.0453178204455583","0.0687593234817673"
"Low transfer dependency","2014","Not Working","(2c_gen) general maturity certificate","51","0.0855372570869639","0.0618381563007279","0.1092363578732"
"Low transfer dependency","2014","Not Working","(2c_voc) vocational maturity certificate","57","0.0711835624948101","0.0489111164037688","0.0934560085858514"
"Low transfer dependency","2014","Not Working","(3a) lower tertiary education","15","","",""
"Low transfer dependency","2014","Not Working","(3b) higher tertiary education","51","0.0263195346799553","0.0164760568168999","0.0361630125430107"
"High transfer dependency","2014","Full Time","(0) in school","2","","",""
"High transfer dependency","2014","Full Time","(1a) inadequately completed","5","","",""
"High transfer dependency","2014","Full Time","(1b) general elementary school","21","","",""
"High transfer dependency","2014","Full Time","(1c) basic vocational qualification","21","","",""
"High transfer dependency","2014","Full Time","(2b) intermediate general qualification","17","","",""
"High transfer dependency","2014","Full Time","(2a) intermediate vocational","16","","",""
"High transfer dependency","2014","Full Time","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","2014","Full Time","(2c_voc) vocational maturity certificate","13","","",""
"High transfer dependency","2014","Full Time","(3a) lower tertiary education","1","","",""
"High transfer dependency","2014","Full Time","(3b) higher tertiary education","14","","",""
"High transfer dependency","2014","Part Time","(0) in school","4","","",""
"High transfer dependency","2014","Part Time","(1a) inadequately completed","26","","",""
"High transfer dependency","2014","Part Time","(1b) general elementary school","70","0.0734038471712551","0.0524308969506628","0.0943767973918474"
"High transfer dependency","2014","Part Time","(1c) basic vocational qualification","98","0.0670381059952512","0.0531296117908521","0.0809466001996502"
"High transfer dependency","2014","Part Time","(2b) intermediate general qualification","20","","",""
"High transfer dependency","2014","Part Time","(2a) intermediate vocational","90","0.0353712278866518","0.02698119956953","0.0437612562037736"
"High transfer dependency","2014","Part Time","(2c_gen) general maturity certificate","51","0.0701037610454083","0.0491065396278649","0.0911009824629516"
"High transfer dependency","2014","Part Time","(2c_voc) vocational maturity certificate","42","0.0411102499918284","0.0276110828037443","0.0546094171799125"
"High transfer dependency","2014","Part Time","(3a) lower tertiary education","10","","",""
"High transfer dependency","2014","Part Time","(3b) higher tertiary education","40","0.0389848502535266","0.0278365960353165","0.0501331044717367"
"High transfer dependency","2014","Not Working","(0) in school","51","0.0460107837764839","0.0315109689726941","0.0605105985802737"
"High transfer dependency","2014","Not Working","(1a) inadequately completed","39","0.108565651444152","0.0721920893044558","0.144939213583849"
"High transfer dependency","2014","Not Working","(1b) general elementary school","102","0.0440076199336821","0.0328059875601996","0.0552092523071645"
"High transfer dependency","2014","Not Working","(1c) basic vocational qualification","100","0.0259277569765516","0.0199510596068956","0.0319044543462076"
"High transfer dependency","2014","Not Working","(2b) intermediate general qualification","44","0.0759173239221572","0.0485188277389138","0.103315820105401"
"High transfer dependency","2014","Not Working","(2a) intermediate vocational","62","0.0397635422321213","0.0298881170940179","0.0496389673702247"
"High transfer dependency","2014","Not Working","(2c_gen) general maturity certificate","41","0.0847588525926966","0.0611577929226903","0.108359912262703"
"High transfer dependency","2014","Not Working","(2c_voc) vocational maturity certificate","28","","",""
"High transfer dependency","2014","Not Working","(3a) lower tertiary education","7","","",""
"High transfer dependency","2014","Not Working","(3b) higher tertiary education","21","","",""
"Very high transfer dependency","2014","Full Time","(0) in school","","","",""
"Very high transfer dependency","2014","Full Time","(1a) inadequately completed","1","","",""
"Very high transfer dependency","2014","Full Time","(1b) general elementary school","6","","",""
"Very high transfer dependency","2014","Full Time","(1c) basic vocational qualification","5","","",""
"Very high transfer dependency","2014","Full Time","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","2014","Full Time","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","2014","Full Time","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2014","Full Time","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","2014","Full Time","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2014","Full Time","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2014","Part Time","(0) in school","6","","",""
"Very high transfer dependency","2014","Part Time","(1a) inadequately completed","28","","",""
"Very high transfer dependency","2014","Part Time","(1b) general elementary school","67","0.083585362598297","0.0613283950494139","0.10584233014718"
"Very high transfer dependency","2014","Part Time","(1c) basic vocational qualification","53","0.0221254838615379","0.0139450705678288","0.0303058971552471"
"Very high transfer dependency","2014","Part Time","(2b) intermediate general qualification","18","","",""
"Very high transfer dependency","2014","Part Time","(2a) intermediate vocational","46","0.0245583545578157","0.0175283026462727","0.0315884064693586"
"Very high transfer dependency","2014","Part Time","(2c_gen) general maturity certificate","31","0.0422743502617826","0.0257268287906487","0.0588218717329165"
"Very high transfer dependency","2014","Part Time","(2c_voc) vocational maturity certificate","20","","",""
"Very high transfer dependency","2014","Part Time","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","2014","Part Time","(3b) higher tertiary education","23","","",""
"Very high transfer dependency","2014","Not Working","(0) in school","76","0.0867892096116281","0.0673051571291036","0.106273262094153"
"Very high transfer dependency","2014","Not Working","(1a) inadequately completed","94","0.249827871068052","0.199210936862842","0.300444805273263"
"Very high transfer dependency","2014","Not Working","(1b) general elementary school","226","0.118530888088785","0.100878255671285","0.136183520506284"
"Very high transfer dependency","2014","Not Working","(1c) basic vocational qualification","183","0.0536477291222139","0.0451737908879894","0.0621216673564384"
"Very high transfer dependency","2014","Not Working","(2b) intermediate general qualification","46","0.150034314313567","0.113094316778188","0.186974311848946"
"Very high transfer dependency","2014","Not Working","(2a) intermediate vocational","130","0.0758502966601973","0.0624697462370353","0.0892308470833593"
"Very high transfer dependency","2014","Not Working","(2c_gen) general maturity certificate","65","0.149058403516409","0.118879788171778","0.17923701886104"
"Very high transfer dependency","2014","Not Working","(2c_voc) vocational maturity certificate","69","0.105704393686232","0.0790726146514173","0.132336172721046"
"Very high transfer dependency","2014","Not Working","(3a) lower tertiary education","11","","",""
"Very high transfer dependency","2014","Not Working","(3b) higher tertiary education","75","0.0591979519457737","0.0446867393408501","0.0737091645506974"
"Very low transfer dependency","2015","Full Time","(0) in school","3","","",""
"Very low transfer dependency","2015","Full Time","(1a) inadequately completed","71","0.773773352761694","0.689194278283248","0.858352427240141"
"Very low transfer dependency","2015","Full Time","(1b) general elementary school","346","0.863910457281934","0.831426199411436","0.896394715152431"
"Very low transfer dependency","2015","Full Time","(1c) basic vocational qualification","1593","0.972479437976283","0.964700500789172","0.980258375163393"
"Very low transfer dependency","2015","Full Time","(2b) intermediate general qualification","216","0.94280553682458","0.913728301915241","0.971882771733918"
"Very low transfer dependency","2015","Full Time","(2a) intermediate vocational","2417","0.975320969218911","0.969283906496244","0.981358031941577"
"Very low transfer dependency","2015","Full Time","(2c_gen) general maturity certificate","265","0.932795678264982","0.903828979268403","0.961762377261561"
"Very low transfer dependency","2015","Full Time","(2c_voc) vocational maturity certificate","1070","0.981114712450152","0.973146388538867","0.989083036361436"
"Very low transfer dependency","2015","Full Time","(3a) lower tertiary education","901","0.982050361894107","0.973466453707098","0.990634270081116"
"Very low transfer dependency","2015","Full Time","(3b) higher tertiary education","1810","0.975510215676327","0.968485964870183","0.98253446648247"
"Very low transfer dependency","2015","Part Time","(0) in school","62","0.870357028505223","0.793300423681346","0.9474136333291"
"Very low transfer dependency","2015","Part Time","(1a) inadequately completed","53","0.480931488529372","0.386701277937891","0.575161699120852"
"Very low transfer dependency","2015","Part Time","(1b) general elementary school","297","0.692131630566443","0.650619199207246","0.733644061925639"
"Very low transfer dependency","2015","Part Time","(1c) basic vocational qualification","930","0.842187550218296","0.821226160799023","0.863148939637569"
"Very low transfer dependency","2015","Part Time","(2b) intermediate general qualification","155","0.811541536745082","0.759021927219061","0.864061146271103"
"Very low transfer dependency","2015","Part Time","(2a) intermediate vocational","1549","0.869476374820294","0.854016387594939","0.88493636204565"
"Very low transfer dependency","2015","Part Time","(2c_gen) general maturity certificate","391","0.797109148618412","0.76213828447782","0.832080012759003"
"Very low transfer dependency","2015","Part Time","(2c_voc) vocational maturity certificate","704","0.846264039409816","0.82174021175729","0.870787867062343"
"Very low transfer dependency","2015","Part Time","(3a) lower tertiary education","437","0.844090476113748","0.81183816955574","0.876342782671756"
"Very low transfer dependency","2015","Part Time","(3b) higher tertiary education","990","0.871436456088255","0.85189473038872","0.89097818178779"
"Very low transfer dependency","2015","Not Working","(0) in school","494","0.779597981659992","0.748780380843884","0.810415582476101"
"Very low transfer dependency","2015","Not Working","(1a) inadequately completed","127","0.448892093324799","0.398348522609877","0.49943566403972"
"Very low transfer dependency","2015","Not Working","(1b) general elementary school","890","0.767316711406921","0.745175103349326","0.789458319464516"
"Very low transfer dependency","2015","Not Working","(1c) basic vocational qualification","2269","0.874731654482501","0.862224764362365","0.887238544602636"
"Very low transfer dependency","2015","Not Working","(2b) intermediate general qualification","242","0.731103532698037","0.686227500942443","0.77597956445363"
"Very low transfer dependency","2015","Not Working","(2a) intermediate vocational","1135","0.834131050644049","0.814798107052349","0.853463994235749"
