"year","bula_h","education","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1984","Baden-Württemberg","college entrance qualification","57.9","57.9","194","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Baden-Württemberg","lower secondary degree","57.9","57.9","1063","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Baden-Württemberg","no degree/no degree yet","57.9","57.9","345","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Baden-Württemberg","Other degree","57.9","57.9","355","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Baden-Württemberg","secondary school degree","57.9","57.9","292","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Bavaria","college entrance qualification","57.9","57.9","239","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Bavaria","lower secondary degree","57.9","57.9","1113","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Bavaria","no degree/no degree yet","57.9","57.9","135","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Bavaria","Other degree","57.9","57.9","228","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Bavaria","secondary school degree","57.9","57.9","382","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Berlin","college entrance qualification","57.9","57.9","56","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Berlin","lower secondary degree","57.9","57.9","173","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Berlin","no degree/no degree yet","57.9","57.9","49","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Berlin","Other degree","57.9","57.9","51","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Berlin","secondary school degree","57.9","57.9","80","57.9","57.9","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789"
"1984","Brandenburg","college entrance qualification","","","","","","","","",""
