"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1984","16-34 y.","Female","57.9","57.9","2338","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","16-34 y.","Male","57.9","57.9","2270","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","35-65 y.","Female","57.9","57.9","3123","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","35-65 y.","Male","57.9","57.9","3220","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","66 and older","Female","57.9","57.9","771","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","66 and older","Male","57.9","57.9","509","57.9000015258789","57.9000015258789","57.9000015258789","57.9000015258789","57.9","57.9","57.9000015258789","57.9000015258789"
"1985","16-34 y.","Female","59.3","59.3","2082","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","16-34 y.","Male","59.3","59.3","2101","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","35-65 y.","Female","59.3","59.3","2879","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","35-65 y.","Male","59.3","59.3","2907","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","66 and older","Female","59.3","59.3","671","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","66 and older","Male","59.3","59.3","447","59.2999992370605","59.2999992370605","59.2999992370605","59.2999992370605","59.3","59.3","59.2999992370605","59.2999992370605"
"1986","16-34 y.","Female","60.6","60.6","2014","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","16-34 y.","Male","60.6","60.6","2084","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","35-65 y.","Female","60.6","60.6","2741","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","35-65 y.","Male","60.6","60.6","2757","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","66 and older","Female","60.6","60.6","622","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","66 and older","Male","60.6","60.6","425","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211","60.6","60.6","60.5999984741211","60.5999984741211"
"1987","16-34 y.","Female","60.5","60.5","1967","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
