"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","57.9","57.9","1927","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Full Time","indirect migration background","57.9","57.9","52","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Full Time","no migration background","57.9","57.9","3699","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Not Working","direct migration background","57.9","57.9","1000","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Not Working","indirect migration background","57.9","57.9","58","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Not Working","no migration background","57.9","57.9","3605","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Part Time","direct migration background","57.9","57.9","490","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","57.9","57.9","1382","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9","57.9000015258789","57.9000015258789"
"1985","Full Time","direct migration background","59.3","59.3","1591","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","Full Time","indirect migration background","59.3","59.3","51","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","Full Time","no migration background","59.3","59.3","3344","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","Not Working","direct migration background","59.3","59.3","891","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","Not Working","indirect migration background","59.3","59.3","72","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","Not Working","no migration background","59.3","59.3","3270","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","Part Time","direct migration background","59.3","59.3","463","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","59.3","59.3","1384","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.3","59.2999992370605","59.2999992370605"
"1986","Full Time","direct migration background","60.6","60.6","1541","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Full Time","indirect migration background","60.6","60.6","56","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Full Time","no migration background","60.6","60.6","3268","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Not Working","direct migration background","60.6","60.6","855","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Not Working","indirect migration background","60.6","60.6","64","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Not Working","no migration background","60.6","60.6","3026","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Part Time","direct migration background","60.6","60.6","460","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Part Time","indirect migration background","60.6","60.6","36","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1986","Part Time","no migration background","60.6","60.6","1337","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1987","Full Time","direct migration background","60.5","60.5","1542","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Full Time","indirect migration background","60.5","60.5","66","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Full Time","no migration background","60.5","60.5","3291","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Not Working","direct migration background","60.5","60.5","857","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Not Working","indirect migration background","60.5","60.5","76","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Not Working","no migration background","60.5","60.5","2866","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Part Time","direct migration background","60.5","60.5","444","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Part Time","indirect migration background","60.5","60.5","35","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1987","Part Time","no migration background","60.5","60.5","1336","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5","60.5"
"1988","Full Time","direct migration background","60.6","60.6","1407","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Full Time","indirect migration background","60.6","60.6","74","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Full Time","no migration background","60.6","60.6","3121","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Not Working","direct migration background","60.6","60.6","812","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Not Working","indirect migration background","60.6","60.6","99","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Not Working","no migration background","60.6","60.6","2661","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Part Time","direct migration background","60.6","60.6","471","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Part Time","indirect migration background","60.6","60.6","51","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1988","Part Time","no migration background","60.6","60.6","1326","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.5999984741211","60.5999984741211"
"1989","Full Time","direct migration background","61.4","61.4","1378","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Full Time","indirect migration background","61.4","61.4","97","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Full Time","no migration background","61.4","61.4","3081","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Not Working","direct migration background","61.4","61.4","808","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Not Working","indirect migration background","61.4","61.4","109","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Not Working","no migration background","61.4","61.4","2522","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Part Time","direct migration background","61.4","61.4","420","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Part Time","indirect migration background","61.4","61.4","54","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1989","Part Time","no migration background","61.4","61.4","1240","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4000015258789","61.4000015258789"
"1990","Full Time","direct migration background","63.1","63.1","1340","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Full Time","indirect migration background","63.1","63.1","97","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Full Time","no migration background","63.1","63.1","3002","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Not Working","direct migration background","63.1","63.1","802","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Not Working","indirect migration background","63.1","63.1","119","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Not Working","no migration background","63.1","63.1","2424","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Part Time","direct migration background","63.1","63.1","409","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Part Time","indirect migration background","63.1","63.1","80","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1990","Part Time","no migration background","63.1","63.1","1244","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.0999984741211","63.0999984741211"
"1991","Full Time","direct migration background","64.8","64.8","1327","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Full Time","indirect migration background","64.8","64.8","132","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Full Time","no migration background","64.8","64.8","2977","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Not Working","direct migration background","64.8","64.8","759","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Not Working","indirect migration background","64.8","64.8","134","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Not Working","no migration background","64.8","64.8","2376","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Part Time","direct migration background","64.8","64.8","415","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Part Time","indirect migration background","64.8","64.8","83","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1991","Part Time","no migration background","64.8","64.8","1263","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8","64.8000030517578","64.8000030517578"
"1992","Full Time","direct migration background","66.6","67.2","1347","67.2","67.2","67.2","67.2","67.2","66.49","66.71","57","67.2","67.1999969482422","67.1999969482422"
"1992","Full Time","indirect migration background","67.01","67.2","167","67.2","67.2","67.2","67.2","67.2","66.84","67.18","57","67.2","67.1999969482422","67.1999969482422"
"1992","Full Time","no migration background","64.65","67.2","5091","57","57","67.2","67.2","67.2","64.51","64.79","57","67.2","67.1999969482422","67.1999969482422"
"1992","Not Working","direct migration background","66.04","67.2","807","57","67.2","67.2","67.2","67.2","65.85","66.23","57","67.2","67.1999969482422","67.1999969482422"
"1992","Not Working","indirect migration background","66.79","67.2","158","67.2","67.2","67.2","67.2","67.2","66.51","67.07","57","67.2","67.1999969482422","67.1999969482422"
"1992","Not Working","no migration background","65.37","67.2","3311","57","67.2","67.2","67.2","67.2","65.21","65.53","57","67.2","67.1999969482422","67.1999969482422"
"1992","Part Time","direct migration background","66.54","67.2","417","67.2","67.2","67.2","67.2","67.2","66.31","66.77","57","67.2","67.1999969482422","67.1999969482422"
"1992","Part Time","indirect migration background","66.83","67.2","86","67.2","67.2","67.2","67.2","67.2","66.43","67.23","57","67.2","67.1999969482422","67.1999969482422"
"1992","Part Time","no migration background","64.92","67.2","2007","57","67.2","67.2","67.2","67.2","64.7","65.14","57","67.2","67.1999969482422","67.1999969482422"
"1993","Full Time","direct migration background","69.53","69.8","1252","69.8","69.8","69.8","69.8","69.8","69.47","69.59","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Full Time","indirect migration background","69.66","69.8","180","69.8","69.8","69.8","69.8","69.8","69.56","69.76","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Full Time","no migration background","68.6","69.8","4837","64.6","69.8","69.8","69.8","69.8","68.53","68.67","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Not Working","direct migration background","69.17","69.8","820","64.6","69.8","69.8","69.8","69.8","69.07","69.27","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Not Working","indirect migration background","69.63","69.8","168","69.8","69.8","69.8","69.8","69.8","69.48","69.78","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Not Working","no migration background","68.7","69.8","3457","64.6","69.8","69.8","69.8","69.8","68.62","68.78","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Part Time","direct migration background","69.64","69.8","426","69.8","69.8","69.8","69.8","69.8","69.55","69.73","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Part Time","indirect migration background","69.55","69.8","128","69.8","69.8","69.8","69.8","69.8","69.37","69.73","64.6","69.8","69.8000030517578","69.8000030517578"
"1993","Part Time","no migration background","68.75","69.8","1910","64.6","69.8","69.8","69.8","69.8","68.64","68.86","64.6","69.8","69.8000030517578","69.8000030517578"
"1994","Full Time","direct migration background","72.26","72.3","1110","72.3","72.3","72.3","72.3","72.3","72.25","72.27","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Full Time","indirect migration background","72.26","72.3","214","72.3","72.3","72.3","72.3","72.3","72.24","72.28","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Full Time","no migration background","72.12","72.3","4661","71.5","72.3","72.3","72.3","72.3","72.11","72.13","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Not Working","direct migration background","72.2","72.3","840","71.5","72.3","72.3","72.3","72.3","72.18","72.22","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Not Working","indirect migration background","72.28","72.3","173","72.3","72.3","72.3","72.3","72.3","72.26","72.3","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Not Working","no migration background","72.12","72.3","3576","71.5","72.3","72.3","72.3","72.3","72.11","72.13","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Part Time","direct migration background","72.26","72.3","424","72.3","72.3","72.3","72.3","72.3","72.24","72.28","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Part Time","indirect migration background","72.28","72.3","109","72.3","72.3","72.3","72.3","72.3","72.26","72.3","71.5","72.3","72.3000030517578","72.3000030517578"
"1994","Part Time","no migration background","72.16","72.3","1837","71.5","72.3","72.3","72.3","72.3","72.14","72.18","71.5","72.3","72.3000030517578","72.3000030517578"
"1995","Full Time","direct migration background","74.29","74.3","1162","74.3","74.3","74.3","74.3","74.3","74.29","74.29","74.1","74.3","74.3000030517578","74.3000030517578"
"1995","Full Time","indirect migration background","74.29","74.3","205","74.3","74.3","74.3","74.3","74.3","74.28","74.3","74.1","74.3","74.3000030517578","74.3000030517578"
"1995","Full Time","no migration background","74.25","74.3","4551","74.1","74.3","74.3","74.3","74.3","74.25","74.25","74.1","74.3","74.3000030517578","74.3000030517578"
"1995","Not Working","direct migration background","74.28","74.3","1106","74.3","74.3","74.3","74.3","74.3","74.28","74.28","74.1","74.3","74.3000030517578","74.3000030517578"
"1995","Not Working","indirect migration background","74.29","74.3","172","74.3","74.3","74.3","74.3","74.3","74.28","74.3","74.1","74.3","74.3000030517578","74.3000030517578"
"1995","Not Working","no migration background","74.26","74.3","3560","74.1","74.3","74.3","74.3","74.3","74.26","74.26","74.1","74.3","74.3000030517578","74.3000030517578"
