"year","migback","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1988","direct migration background","Male","60.6","60.6","1422","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1988","indirect migration background","Female","60.6","60.6","116","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1988","indirect migration background","Male","60.6","60.6","108","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1988","no migration background","Female","60.6","60.6","3684","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1988","no migration background","Male","60.6","60.6","3424","60.6","60.6","60.5999984741211","60.5999984741211","60.5999984741211","60.5999984741211"
"1989","direct migration background","Female","61.4","61.4","1249","61.4","61.4","61.4000015258789","61.4000015258789","61.4000015258789","61.4000015258789"
"1989","direct migration background","Male","61.4","61.4","1357","61.4","61.4","61.4000015258789","61.4000015258789","61.4000015258789","61.4000015258789"
"1989","indirect migration background","Female","61.4","61.4","137","61.4","61.4","61.4000015258789","61.4000015258789","61.4000015258789","61.4000015258789"
"1989","indirect migration background","Male","61.4","61.4","123","61.4","61.4","61.4000015258789","61.4000015258789","61.4000015258789","61.4000015258789"
"1989","no migration background","Female","61.4","61.4","3542","61.4","61.4","61.4000015258789","61.4000015258789","61.4000015258789","61.4000015258789"
"1989","no migration background","Male","61.4","61.4","3301","61.4","61.4","61.4000015258789","61.4000015258789","61.4000015258789","61.4000015258789"
"1990","direct migration background","Female","63.1","63.1","1208","63.1","63.1","63.0999984741211","63.0999984741211","63.0999984741211","63.0999984741211"
"1990","direct migration background","Male","63.1","63.1","1343","63.1","63.1","63.0999984741211","63.0999984741211","63.0999984741211","63.0999984741211"
"1990","indirect migration background","Female","63.1","63.1","151","63.1","63.1","63.0999984741211","63.0999984741211","63.0999984741211","63.0999984741211"
"1990","indirect migration background","Male","63.1","63.1","145","63.1","63.1","63.0999984741211","63.0999984741211","63.0999984741211","63.0999984741211"
"1990","no migration background","Female","63.1","63.1","3468","63.1","63.1","63.0999984741211","63.0999984741211","63.0999984741211","63.0999984741211"
"1990","no migration background","Male","63.1","63.1","3202","63.1","63.1","63.0999984741211","63.0999984741211","63.0999984741211","63.0999984741211"
"1991","direct migration background","Female","64.8","64.8","1187","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1991","direct migration background","Male","64.8","64.8","1315","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1991","indirect migration background","Female","64.8","64.8","175","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1991","indirect migration background","Male","64.8","64.8","174","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1991","no migration background","Female","64.8","64.8","3463","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1991","no migration background","Male","64.8","64.8","3191","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1992","direct migration background","Female","66.29","67.2","1237","66.15","66.43","67.1999969482422","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","direct migration background","Male","66.49","67.2","1334","66.37","66.61","67.1999969482422","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","indirect migration background","Female","67.08","67.2","203","66.91","67.25","67.1999969482422","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","indirect migration background","Male","66.67","67.2","208","66.42","66.92","67.1999969482422","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","no migration background","Female","65","67.2","5461","64.87","65.13","57","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","no migration background","Male","64.95","67.2","4948","64.81","65.09","57","67.1999969482422","67.1999969482422","67.1999969482422"
"1993","direct migration background","Female","69.35","69.8","1202","69.28","69.42","69.8000030517578","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","direct migration background","Male","69.48","69.8","1296","69.42","69.54","69.8000030517578","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","indirect migration background","Female","69.69","69.8","236","69.58","69.8","69.8000030517578","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","indirect migration background","Male","69.55","69.8","240","69.43","69.67","69.8000030517578","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","no migration background","Female","68.68","69.8","5347","68.61","68.75","64.5999984741211","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","no migration background","Male","68.65","69.8","4857","68.58","68.72","64.5999984741211","69.8000030517578","69.8000030517578","69.8000030517578"
"1994","direct migration background","Female","72.23","72.3","1157","72.22","72.24","72.3000030517578","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","direct migration background","Male","72.24","72.3","1217","72.23","72.25","72.3000030517578","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","indirect migration background","Female","72.28","72.3","248","72.26","72.3","72.3000030517578","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","indirect migration background","Male","72.26","72.3","248","72.24","72.28","72.3000030517578","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","no migration background","Female","72.13","72.3","5299","72.12","72.14","71.5","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","no migration background","Male","72.12","72.3","4775","72.11","72.13","71.5","72.3000030517578","72.3000030517578","72.3000030517578"
"1995","direct migration background","Female","74.29","74.3","1391","74.29","74.29","74.3000030517578","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","direct migration background","Male","74.29","74.3","1423","74.29","74.29","74.3000030517578","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","indirect migration background","Female","74.29","74.3","257","74.29","74.29","74.3000030517578","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","indirect migration background","Male","74.29","74.3","256","74.29","74.29","74.3000030517578","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","no migration background","Female","74.26","74.3","5282","74.26","74.26","74.0999984741211","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","no migration background","Male","74.26","74.3","4761","74.26","74.26","74.0999984741211","74.3000030517578","74.3000030517578","74.3000030517578"
"1996","direct migration background","Female","75.5","75.5","1304","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","direct migration background","Male","75.5","75.5","1317","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","indirect migration background","Female","75.5","75.5","280","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","indirect migration background","Male","75.5","75.5","269","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","no migration background","Female","75.5","75.5","5226","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","no migration background","Male","75.5","75.5","4729","75.5","75.5","75.5","75.5","75.5","75.5"
"1997","direct migration background","Female","76.53","76.5","1233","76.52","76.54","76.5","76.5","76.5","76.5"
"1997","direct migration background","Male","76.53","76.5","1259","76.53","76.53","76.5","76.5","76.5","76.5"
"1997","indirect migration background","Female","76.51","76.5","282","76.5","76.52","76.5","76.5","76.5","76.5"
"1997","indirect migration background","Male","76.52","76.5","293","76.51","76.53","76.5","76.5","76.5","76.5"
"1997","no migration background","Female","76.58","76.5","5163","76.57","76.59","76.5","76.5","76.5","76.9000015258789"
"1997","no migration background","Male","76.59","76.5","4685","76.58","76.6","76.5","76.5","76.5","76.9000015258789"
"1998","direct migration background","Female","77.95","77.9","1199","77.94","77.96","77.9000015258789","77.9000015258789","77.9000015258789","77.9000015258789"
"1998","direct migration background","Male","77.95","77.9","1222","77.94","77.96","77.9000015258789","77.9000015258789","77.9000015258789","77.9000015258789"
"1998","indirect migration background","Female","77.92","77.9","294","77.9","77.94","77.9000015258789","77.9000015258789","77.9000015258789","77.9000015258789"
"1998","indirect migration background","Male","77.94","77.9","310","77.92","77.96","77.9000015258789","77.9000015258789","77.9000015258789","77.9000015258789"
"1998","no migration background","Female","78.07","77.9","5918","78.06","78.08","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422"
"1998","no migration background","Male","78.08","77.9","5384","78.07","78.09","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422"
"1999","direct migration background","Female","78.66","78.6","1106","78.65","78.67","78.5999984741211","78.5999984741211","78.5999984741211","78.5999984741211"
"1999","direct migration background","Male","78.64","78.6","1117","78.63","78.65","78.5999984741211","78.5999984741211","78.5999984741211","78.5999984741211"
"1999","indirect migration background","Female","78.62","78.6","301","78.6","78.64","78.5999984741211","78.5999984741211","78.5999984741211","78.5999984741211"
"1999","indirect migration background","Male","78.63","78.6","311","78.61","78.65","78.5999984741211","78.5999984741211","78.5999984741211","78.5999984741211"
"1999","no migration background","Female","78.79","78.6","5716","78.78","78.8","78.5999984741211","78.5999984741211","78.5999984741211","79.5"
"1999","no migration background","Male","78.8","78.6","5217","78.79","78.81","78.5999984741211","78.5999984741211","78.5999984741211","79.5"
"2000","direct migration background","Female","79.14","79.1","1702","79.13","79.15","79.0999984741211","79.0999984741211","79.0999984741211","79.0999984741211"
"2000","direct migration background","Male","79.13","79.1","1642","79.12","79.14","79.0999984741211","79.0999984741211","79.0999984741211","79.0999984741211"
"2000","indirect migration background","Female","79.11","79.1","420","79.1","79.12","79.0999984741211","79.0999984741211","79.0999984741211","79.0999984741211"
"2000","indirect migration background","Male","79.12","79.1","411","79.11","79.13","79.0999984741211","79.0999984741211","79.0999984741211","79.0999984741211"
"2000","no migration background","Female","79.25","79.1","10488","79.24","79.26","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578"
"2000","no migration background","Male","79.25","79.1","9603","79.24","79.26","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578"
"2001","direct migration background","Female","79.9","79.9","1502","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","direct migration background","Male","79.9","79.9","1443","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","indirect migration background","Female","79.9","79.9","397","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","indirect migration background","Male","79.9","79.9","380","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","no migration background","Female","79.9","79.9","9582","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","no migration background","Male","79.9","79.9","8759","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2002","direct migration background","Female","81.5","81.5","1451","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","direct migration background","Male","81.5","81.5","1369","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","indirect migration background","Female","81.5","81.5","411","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","indirect migration background","Male","81.5","81.5","373","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","no migration background","Female","81.5","81.5","10117","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","no migration background","Male","81.5","81.5","9436","81.5","81.5","81.5","81.5","81.5","81.5"
"2003","direct migration background","Female","82.6","82.6","1372","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","direct migration background","Male","82.6","82.6","1273","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","indirect migration background","Female","82.6","82.6","415","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","indirect migration background","Male","82.6","82.6","375","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","no migration background","Female","82.6","82.6","9779","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","no migration background","Male","82.6","82.6","9083","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2004","direct migration background","Female","83.5","83.5","1328","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","direct migration background","Male","83.5","83.5","1224","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","indirect migration background","Female","83.5","83.5","421","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","indirect migration background","Male","83.5","83.5","390","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","no migration background","Female","83.5","83.5","9555","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","no migration background","Male","83.5","83.5","8815","83.5","83.5","83.5","83.5","83.5","83.5"
"2005","direct migration background","Female","84.9","84.9","1260","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","direct migration background","Male","84.9","84.9","1124","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","indirect migration background","Female","84.9","84.9","429","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","indirect migration background","Male","84.9","84.9","406","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","no migration background","Female","84.9","84.9","9176","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","no migration background","Male","84.9","84.9","8417","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2006","direct migration background","Female","86.2","86.2","1287","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","direct migration background","Male","86.2","86.2","1112","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","indirect migration background","Female","86.2","86.2","450","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","indirect migration background","Male","86.2","86.2","413","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","no migration background","Female","86.2","86.2","9968","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","no migration background","Male","86.2","86.2","9151","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2007","direct migration background","Female","87.6","87.6","1158","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","direct migration background","Male","87.6","87.6","991","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","indirect migration background","Female","87.6","87.6","441","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","indirect migration background","Male","87.6","87.6","404","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","no migration background","Female","87.6","87.6","9369","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","no migration background","Male","87.6","87.6","8602","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2008","direct migration background","Female","89.6","89.6","1033","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","direct migration background","Male","89.6","89.6","887","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","indirect migration background","Female","89.6","89.6","430","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","indirect migration background","Male","89.6","89.6","400","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","no migration background","Female","89.6","89.6","8838","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","no migration background","Male","89.6","89.6","8098","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2009","direct migration background","Female","91.9","91.9","909","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","direct migration background","Male","91.9","91.9","767","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","indirect migration background","Female","91.9","91.9","396","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","indirect migration background","Male","91.9","91.9","361","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","no migration background","Female","91.9","91.9","8283","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","no migration background","Male","91.9","91.9","7647","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2010","direct migration background","Female","92.2","92.2","1616","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","direct migration background","Male","92.2","92.2","1305","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","indirect migration background","Female","92.2","92.2","679","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","indirect migration background","Male","92.2","92.2","549","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","no migration background","Female","92.2","92.2","11005","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","no migration background","Male","92.2","92.2","9278","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2011","direct migration background","Female","93.2","93.2","1832","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","direct migration background","Male","93.2","93.2","1448","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","indirect migration background","Female","93.2","93.2","778","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","indirect migration background","Male","93.2","93.2","632","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","no migration background","Female","93.2","93.2","13225","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","no migration background","Male","93.2","93.2","11100","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2012","direct migration background","Female","95.2","95.2","1706","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","direct migration background","Male","95.2","95.2","1365","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","indirect migration background","Female","95.2","95.2","757","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","indirect migration background","Male","95.2","95.2","617","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","no migration background","Female","95.2","95.2","12953","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","no migration background","Male","95.2","95.2","10878","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2013","direct migration background","Female","97.1","97.1","3537","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","direct migration background","Male","97.1","97.1","2892","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","indirect migration background","Female","97.1","97.1","1173","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","indirect migration background","Male","97.1","97.1","1064","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","no migration background","Female","97.1","97.1","12297","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","no migration background","Male","97.1","97.1","10353","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2014","direct migration background","Female","98.5","98.5","2823","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","direct migration background","Male","98.5","98.5","2359","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","indirect migration background","Female","98.5","98.5","1030","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","indirect migration background","Male","98.5","98.5","903","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","no migration background","Female","98.5","98.5","11151","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","no migration background","Male","98.5","98.5","9520","98.5","98.5","98.5","98.5","98.5","98.5"
"2015","direct migration background","Female","99.5","99.5","3240","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","direct migration background","Male","99.5","99.5","2757","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","indirect migration background","Female","99.5","99.5","973","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","indirect migration background","Male","99.5","99.5","835","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","no migration background","Female","99.5","99.5","10631","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","no migration background","Male","99.5","99.5","9076","99.5","99.5","99.5","99.5","99.5","99.5"
"2016","direct migration background","Female","100","100","4371","100","100","100","100","100","100"
"2016","direct migration background","Male","100","100","4999","100","100","100","100","100","100"
"2016","indirect migration background","Female","100","100","919","100","100","100","100","100","100"
"2016","indirect migration background","Male","100","100","769","100","100","100","100","100","100"
"2016","no migration background","Female","100","100","9898","100","100","100","100","100","100"
"2016","no migration background","Male","100","100","8445","100","100","100","100","100","100"
"2017","direct migration background","Female","100.5","100.5","4864","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","direct migration background","Male","100.5","100.5","5505","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","indirect migration background","Female","100.5","100.5","989","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","indirect migration background","Male","100.5","100.5","850","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","no migration background","Female","100.5","100.5","11062","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","no migration background","Male","100.5","100.5","9636","100.5","100.5","100.5","100.5","100.5","100.5"
"2018","direct migration background","Female","102","102","4220","102","102","102","102","102","102"
"2018","direct migration background","Male","102","102","4678","102","102","102","102","102","102"
"2018","indirect migration background","Female","102","102","989","102","102","102","102","102","102"
"2018","indirect migration background","Male","102","102","830","102","102","102","102","102","102"
"2018","no migration background","Female","102","102","10677","102","102","102","102","102","102"
"2018","no migration background","Male","102","102","9286","102","102","102","102","102","102"
"2019","direct migration background","Female","103.8","103.8","3693","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","direct migration background","Male","103.8","103.8","4122","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","indirect migration background","Female","103.8","103.8","944","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","indirect migration background","Male","103.8","103.8","837","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","no migration background","Female","103.8","103.8","10648","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","no migration background","Male","103.8","103.8","9966","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
