"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2012","Not Employed","95.2","95.2","10359","95.2","95.2","95.2","95.2","95.2","95.2","95.2","95.2","95.2","95.1999969482422","95.1999969482422"
"2013","Employed","97.1","97.1","16912","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.0999984741211","97.0999984741211"
"2013","Not Employed","97.1","97.1","14404","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.1","97.0999984741211","97.0999984741211"
"2014","Employed","98.5","98.5","17817","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","Not Employed","98.5","98.5","9969","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5"
"2015","Employed","99.5","99.5","16663","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","Not Employed","99.5","99.5","10849","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2016","Employed","100","100","16166","100","100","100","100","100","100","100","100","100","100","100"
"2016","Not Employed","100","100","13234","100","100","100","100","100","100","100","100","100","100","100"
"2017","Employed","100.5","100.5","18322","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","Not Employed","100.5","100.5","14584","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2018","Employed","102","102","18001","102","102","102","102","102","102","102","102","102","102","102"
"2018","Not Employed","102","102","12679","102","102","102","102","102","102","102","102","102","102","102"
"2019","Employed","103.8","103.8","18629","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.800003051758","103.800003051758"
"2019","Not Employed","103.8","103.8","11590","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.8","103.800003051758","103.800003051758"
