"year","education","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1991","Other degree","64.8","64.8","998","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1991","secondary school degree","64.8","64.8","1722","64.8","64.8","64.8000030517578","64.8000030517578","64.8000030517578","64.8000030517578"
"1992","college entrance qualification","65.7","67.2","1747","65.49","65.91","57","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","lower secondary degree","65.46","67.2","5874","65.35","65.57","57","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","no degree/no degree yet","66.45","67.2","862","66.28","66.62","67.1999969482422","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","Other degree","66.37","67.2","1016","66.24","66.5","67.1999969482422","67.1999969482422","67.1999969482422","67.1999969482422"
"1992","secondary school degree","63.8","67.2","3617","63.63","63.97","57","57","67.1999969482422","67.1999969482422"
"1993","college entrance qualification","69.01","69.8","1776","68.9","69.12","64.5999984741211","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","lower secondary degree","68.93","69.8","5707","68.87","68.99","64.5999984741211","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","no degree/no degree yet","69.39","69.8","840","69.29","69.49","69.8000030517578","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","Other degree","69.43","69.8","982","69.36","69.5","69.8000030517578","69.8000030517578","69.8000030517578","69.8000030517578"
"1993","secondary school degree","68.1","69.8","3585","68.01","68.19","64.5999984741211","64.5999984741211","69.8000030517578","69.8000030517578"
"1994","college entrance qualification","72.18","72.3","1824","72.16","72.2","71.5","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","lower secondary degree","72.16","72.3","5526","72.15","72.17","71.5","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","no degree/no degree yet","72.23","72.3","834","72.21","72.25","72.3000030517578","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","Other degree","72.26","72.3","905","72.25","72.27","72.3000030517578","72.3000030517578","72.3000030517578","72.3000030517578"
"1994","secondary school degree","72.04","72.3","3521","72.03","72.05","71.5","71.5","72.3000030517578","72.3000030517578"
"1995","college entrance qualification","74.27","74.3","1918","74.27","74.27","74.0999984741211","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","lower secondary degree","74.27","74.3","5431","74.27","74.27","74.0999984741211","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","no degree/no degree yet","74.28","74.3","866","74.28","74.28","74.3000030517578","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","Other degree","74.29","74.3","1181","74.29","74.29","74.3000030517578","74.3000030517578","74.3000030517578","74.3000030517578"
"1995","secondary school degree","74.24","74.3","3593","74.24","74.24","74.0999984741211","74.0999984741211","74.3000030517578","74.3000030517578"
"1996","college entrance qualification","75.5","75.5","1917","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","lower secondary degree","75.5","75.5","5298","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","no degree/no degree yet","75.5","75.5","829","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","Other degree","75.5","75.5","1101","75.5","75.5","75.5","75.5","75.5","75.5"
"1996","secondary school degree","75.5","75.5","3594","75.5","75.5","75.5","75.5","75.5","75.5"
"1997","college entrance qualification","76.56","76.5","1943","76.55","76.57","76.5","76.5","76.5","76.9000015258789"
"1997","lower secondary degree","76.56","76.5","5177","76.56","76.56","76.5","76.5","76.5","76.9000015258789"
"1997","no degree/no degree yet","76.54","76.5","821","76.53","76.55","76.5","76.5","76.5","76.9000015258789"
"1997","Other degree","76.52","76.5","1027","76.52","76.52","76.5","76.5","76.5","76.5"
"1997","secondary school degree","76.62","76.5","3551","76.61","76.63","76.5","76.5","76.9000015258789","76.9000015258789"
"1998","college entrance qualification","78.02","77.9","2217","78.01","78.03","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422"
"1998","lower secondary degree","78.03","77.9","5655","78.02","78.04","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422"
"1998","no degree/no degree yet","77.99","77.9","812","77.97","78.01","77.9000015258789","77.9000015258789","77.9000015258789","78.6999969482422"
"1998","Other degree","77.93","77.9","1002","77.92","77.94","77.9000015258789","77.9000015258789","77.9000015258789","77.9000015258789"
"1998","secondary school degree","78.16","77.9","3889","78.15","78.17","77.9000015258789","77.9000015258789","78.6999969482422","78.6999969482422"
"1999","college entrance qualification","78.73","78.6","2234","78.71","78.75","78.5999984741211","78.5999984741211","78.5999984741211","79.5"
"1999","lower secondary degree","78.74","78.6","5529","78.73","78.75","78.5999984741211","78.5999984741211","78.5999984741211","79.5"
"1999","no degree/no degree yet","78.7","78.6","781","78.68","78.72","78.5999984741211","78.5999984741211","78.5999984741211","79.5"
"1999","Other degree","78.64","78.6","935","78.63","78.65","78.5999984741211","78.5999984741211","78.5999984741211","78.5999984741211"
"1999","secondary school degree","78.88","78.6","3865","78.87","78.89","78.5999984741211","78.5999984741211","79.5","79.5"
"2000","college entrance qualification","79.21","79.1","4751","79.2","79.22","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578"
"2000","lower secondary degree","79.21","79.1","9989","79.2","79.22","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578"
"2000","no degree/no degree yet","79.2","79.1","926","79.18","79.22","79.0999984741211","79.0999984741211","79.0999984741211","79.8000030517578"
"2000","Other degree","79.13","79.1","1544","79.12","79.14","79.0999984741211","79.0999984741211","79.0999984741211","79.0999984741211"
"2000","secondary school degree","79.31","79.1","7000","79.3","79.32","79.0999984741211","79.0999984741211","79.8000030517578","79.8000030517578"
"2001","college entrance qualification","79.9","79.9","4460","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","lower secondary degree","79.9","79.9","8788","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","no degree/no degree yet","79.9","79.9","876","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","Other degree","79.9","79.9","1376","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2001","secondary school degree","79.9","79.9","6449","79.9","79.9","79.9000015258789","79.9000015258789","79.9000015258789","79.9000015258789"
"2002","college entrance qualification","81.5","81.5","5616","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","lower secondary degree","81.5","81.5","8380","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","no degree/no degree yet","81.5","81.5","916","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","Other degree","81.5","81.5","1329","81.5","81.5","81.5","81.5","81.5","81.5"
"2002","secondary school degree","81.5","81.5","6714","81.5","81.5","81.5","81.5","81.5","81.5"
"2003","college entrance qualification","82.6","82.6","5447","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","lower secondary degree","82.6","82.6","7952","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","no degree/no degree yet","82.6","82.6","901","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","Other degree","82.6","82.6","1251","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2003","secondary school degree","82.6","82.6","6471","82.6","82.6","82.5999984741211","82.5999984741211","82.5999984741211","82.5999984741211"
"2004","college entrance qualification","83.5","83.5","5392","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","lower secondary degree","83.5","83.5","7596","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","no degree/no degree yet","83.5","83.5","911","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","Other degree","83.5","83.5","1200","83.5","83.5","83.5","83.5","83.5","83.5"
"2004","secondary school degree","83.5","83.5","6305","83.5","83.5","83.5","83.5","83.5","83.5"
"2005","college entrance qualification","84.9","84.9","5208","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","lower secondary degree","84.9","84.9","7128","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","no degree/no degree yet","84.9","84.9","908","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","Other degree","84.9","84.9","1135","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2005","secondary school degree","84.9","84.9","6041","84.9","84.9","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789"
"2006","college entrance qualification","86.2","86.2","5632","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","lower secondary degree","86.2","86.2","7671","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","no degree/no degree yet","86.2","86.2","900","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","Other degree","86.2","86.2","1204","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2006","secondary school degree","86.2","86.2","6520","86.2","86.2","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422"
"2007","college entrance qualification","87.6","87.6","5452","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","lower secondary degree","87.6","87.6","6989","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","no degree/no degree yet","87.6","87.6","849","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","Other degree","87.6","87.6","1078","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2007","secondary school degree","87.6","87.6","6107","87.6","87.6","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211"
"2008","college entrance qualification","89.6","89.6","5154","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","lower secondary degree","89.6","89.6","6525","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","no degree/no degree yet","89.6","89.6","752","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","Other degree","89.6","89.6","951","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2008","secondary school degree","89.6","89.6","5799","89.6","89.6","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211"
"2009","college entrance qualification","91.9","91.9","4911","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","lower secondary degree","91.9","91.9","5992","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","no degree/no degree yet","91.9","91.9","684","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","Other degree","91.9","91.9","812","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2009","secondary school degree","91.9","91.9","5454","91.9","91.9","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789"
"2010","college entrance qualification","92.2","92.2","6819","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","lower secondary degree","92.2","92.2","6919","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","no degree/no degree yet","92.2","92.2","1074","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","Other degree","92.2","92.2","1591","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2010","secondary school degree","92.2","92.2","7506","92.2","92.2","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422"
"2011","college entrance qualification","93.2","93.2","7974","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","lower secondary degree","93.2","93.2","8242","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","no degree/no degree yet","93.2","93.2","1328","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","Other degree","93.2","93.2","1887","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2011","secondary school degree","93.2","93.2","8739","93.2","93.2","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422"
"2012","college entrance qualification","95.2","95.2","7850","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","lower secondary degree","95.2","95.2","7988","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","no degree/no degree yet","95.2","95.2","1342","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","Other degree","95.2","95.2","1863","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2012","secondary school degree","95.2","95.2","8534","95.2","95.2","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422"
"2013","college entrance qualification","97.1","97.1","8112","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","lower secondary degree","97.1","97.1","7838","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","no degree/no degree yet","97.1","97.1","1778","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","Other degree","97.1","97.1","4150","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2013","secondary school degree","97.1","97.1","8568","97.1","97.1","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211"
"2014","college entrance qualification","98.5","98.5","7465","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","lower secondary degree","98.5","98.5","6990","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","no degree/no degree yet","98.5","98.5","1446","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","Other degree","98.5","98.5","3311","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","secondary school degree","98.5","98.5","7634","98.5","98.5","98.5","98.5","98.5","98.5"
"2015","college entrance qualification","99.5","99.5","7245","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","lower secondary degree","99.5","99.5","6475","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","no degree/no degree yet","99.5","99.5","1380","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","Other degree","99.5","99.5","4128","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","secondary school degree","99.5","99.5","7301","99.5","99.5","99.5","99.5","99.5","99.5"
"2016","college entrance qualification","100","100","6848","100","100","100","100","100","100"
"2016","lower secondary degree","100","100","5943","100","100","100","100","100","100"
"2016","no degree/no degree yet","100","100","2886","100","100","100","100","100","100"
"2016","Other degree","100","100","5675","100","100","100","100","100","100"
"2016","secondary school degree","100","100","6750","100","100","100","100","100","100"
"2017","college entrance qualification","100.5","100.5","7975","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","lower secondary degree","100.5","100.5","6182","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","no degree/no degree yet","100.5","100.5","3599","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","Other degree","100.5","100.5","6081","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","secondary school degree","100.5","100.5","7702","100.5","100.5","100.5","100.5","100.5","100.5"
"2018","college entrance qualification","102","102","7712","102","102","102","102","102","102"
"2018","lower secondary degree","102","102","5832","102","102","102","102","102","102"
"2018","no degree/no degree yet","102","102","2927","102","102","102","102","102","102"
"2018","Other degree","102","102","5192","102","102","102","102","102","102"
"2018","secondary school degree","102","102","7363","102","102","102","102","102","102"
"2019","college entrance qualification","103.8","103.8","8600","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","lower secondary degree","103.8","103.8","5446","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","no degree/no degree yet","103.8","103.8","2602","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","Other degree","103.8","103.8","4449","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
"2019","secondary school degree","103.8","103.8","7557","103.8","103.8","103.800003051758","103.800003051758","103.800003051758","103.800003051758"
