"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","Female","84.9","84.9","10865","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789","84.9","84.9","84.9000015258789","84.9000015258789"
"2005","Male","84.9","84.9","9947","84.9000015258789","84.9000015258789","84.9000015258789","84.9000015258789","84.9","84.9","84.9000015258789","84.9000015258789"
"2006","Female","86.2","86.2","11705","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422","86.2","86.2","86.1999969482422","86.1999969482422"
"2006","Male","86.2","86.2","10676","86.1999969482422","86.1999969482422","86.1999969482422","86.1999969482422","86.2","86.2","86.1999969482422","86.1999969482422"
"2007","Female","87.6","87.6","10968","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211","87.6","87.6","87.5999984741211","87.5999984741211"
"2007","Male","87.6","87.6","9997","87.5999984741211","87.5999984741211","87.5999984741211","87.5999984741211","87.6","87.6","87.5999984741211","87.5999984741211"
"2008","Female","89.6","89.6","10301","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211","89.6","89.6","89.5999984741211","89.5999984741211"
"2008","Male","89.6","89.6","9385","89.5999984741211","89.5999984741211","89.5999984741211","89.5999984741211","89.6","89.6","89.5999984741211","89.5999984741211"
"2009","Female","91.9","91.9","9588","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789","91.9","91.9","91.9000015258789","91.9000015258789"
"2009","Male","91.9","91.9","8775","91.9000015258789","91.9000015258789","91.9000015258789","91.9000015258789","91.9","91.9","91.9000015258789","91.9000015258789"
"2010","Female","92.2","92.2","13300","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422","92.2","92.2","92.1999969482422","92.1999969482422"
"2010","Male","92.2","92.2","11132","92.1999969482422","92.1999969482422","92.1999969482422","92.1999969482422","92.2","92.2","92.1999969482422","92.1999969482422"
"2011","Female","93.2","93.2","15835","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422","93.2","93.2","93.1999969482422","93.1999969482422"
"2011","Male","93.2","93.2","13180","93.1999969482422","93.1999969482422","93.1999969482422","93.1999969482422","93.2","93.2","93.1999969482422","93.1999969482422"
"2012","Female","95.2","95.2","15416","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422","95.2","95.2","95.1999969482422","95.1999969482422"
"2012","Male","95.2","95.2","12860","95.1999969482422","95.1999969482422","95.1999969482422","95.1999969482422","95.2","95.2","95.1999969482422","95.1999969482422"
"2013","Female","97.1","97.1","17007","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211","97.1","97.1","97.0999984741211","97.0999984741211"
"2013","Male","97.1","97.1","14309","97.0999984741211","97.0999984741211","97.0999984741211","97.0999984741211","97.1","97.1","97.0999984741211","97.0999984741211"
"2014","Female","98.5","98.5","15004","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5"
"2014","Male","98.5","98.5","12782","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5"
"2015","Female","99.5","99.5","14844","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2015","Male","99.5","99.5","12668","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2016","Female","100","100","15188","100","100","100","100","100","100","100","100"
"2016","Male","100","100","14213","100","100","100","100","100","100","100","100"
"2017","Female","100.5","100.5","16915","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2017","Male","100.5","100.5","15991","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2018","Female","102","102","15886","102","102","102","102","102","102","102","102"
"2018","Male","102","102","14794","102","102","102","102","102","102","102","102"
"2019","Female","103.8","103.8","15285","103.800003051758","103.800003051758","103.800003051758","103.800003051758","103.8","103.8","103.800003051758","103.800003051758"
"2019","Male","103.8","103.8","14925","103.800003051758","103.800003051758","103.800003051758","103.800003051758","103.8","103.8","103.800003051758","103.800003051758"
