"plh0109","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Important","2010","35-65 y.","Female","594","0.252419851425581","0.235007840275283","0.26983186257588"
"Important","2010","66 and older","Male","2","","",""
"Important","2010","66 and older","Female","2","","",""
"Less important","2010","16-34 y.","Male","12","","",""
"Less important","2010","16-34 y.","Female","31","0.0200415605088384","0.0137973547972509","0.026285766220426"
"Less important","2010","35-65 y.","Male","15","","",""
"Less important","2010","35-65 y.","Female","111","0.0476507693561838","0.0391120767514169","0.0561894619609508"
"Less important","2010","66 and older","Male","","","",""
"Less important","2010","66 and older","Female","","","",""
"Quite unimportant","2010","16-34 y.","Male","5","","",""
"Quite unimportant","2010","16-34 y.","Female","5","","",""
"Quite unimportant","2010","35-65 y.","Male","4","","",""
"Quite unimportant","2010","35-65 y.","Female","36","0.0170424983397553","0.0118545898862538","0.0222304067932568"
"Quite unimportant","2010","66 and older","Male","","","",""
"Quite unimportant","2010","66 and older","Female","","","",""
"Very important","2011","16-34 y.","Male","","","",""
"Very important","2011","16-34 y.","Female","","","",""
"Very important","2011","35-65 y.","Male","","","",""
"Very important","2011","35-65 y.","Female","","","",""
"Very important","2011","66 and older","Male","","","",""
"Very important","2011","66 and older","Female","","","",""
"Important","2011","16-34 y.","Male","","","",""
"Important","2011","16-34 y.","Female","","","",""
"Important","2011","35-65 y.","Male","","","",""
"Important","2011","35-65 y.","Female","","","",""
"Important","2011","66 and older","Male","","","",""
"Important","2011","66 and older","Female","","","",""
"Less important","2011","16-34 y.","Male","","","",""
"Less important","2011","16-34 y.","Female","","","",""
"Less important","2011","35-65 y.","Male","","","",""
"Less important","2011","35-65 y.","Female","","","",""
"Less important","2011","66 and older","Male","","","",""
"Less important","2011","66 and older","Female","","","",""
"Quite unimportant","2011","16-34 y.","Male","","","",""
"Quite unimportant","2011","16-34 y.","Female","","","",""
"Quite unimportant","2011","35-65 y.","Male","","","",""
"Quite unimportant","2011","35-65 y.","Female","","","",""
"Quite unimportant","2011","66 and older","Male","","","",""
"Quite unimportant","2011","66 and older","Female","","","",""
"Very important","2012","16-34 y.","Male","1757","0.581375672000586","0.562960729509239","0.599790614491934"
"Very important","2012","16-34 y.","Female","2621","0.741508228704908","0.727154915371186","0.755861542038631"
"Very important","2012","35-65 y.","Male","4948","0.633860908844079","0.622764081164519","0.64495773652364"
"Very important","2012","35-65 y.","Female","5570","0.622366957515087","0.612225308876881","0.632508606153294"
"Very important","2012","66 and older","Male","1507","0.576363562720817","0.557005469436229","0.595721656005405"
"Very important","2012","66 and older","Female","1241","0.436658144073544","0.417501639540336","0.455814648606752"
"Important","2012","16-34 y.","Male","785","0.32254322718818","0.305094471336206","0.339991983040154"
"Important","2012","16-34 y.","Female","825","0.229220114963452","0.215439697758119","0.243000532168785"
"Important","2012","35-65 y.","Male","1976","0.293912923876168","0.283419498443035","0.3044063493093"
"Important","2012","35-65 y.","Female","2530","0.291873596495469","0.282363101934426","0.301384091056512"
"Important","2012","66 and older","Male","837","0.339511461175679","0.320960025321417","0.358062897029942"
"Important","2012","66 and older","Female","882","0.354168400402168","0.335695970609981","0.372640830194356"
"Less important","2012","16-34 y.","Male","183","0.0808829546882355","0.0707053958442536","0.0910605135322173"
"Less important","2012","16-34 y.","Female","110","0.0247771270579954","0.019680906326414","0.0298733477895768"
"Less important","2012","35-65 y.","Male","226","0.0513709991070292","0.0462860569991588","0.0564559412148997"
"Less important","2012","35-65 y.","Female","465","0.059079856151056","0.0541475911708042","0.0640121211313079"
"Less important","2012","66 and older","Male","78","0.0451182971168977","0.0369868320244216","0.0532497622093737"
"Less important","2012","66 and older","Female","174","0.0840122210410433","0.073297631286908","0.0947268107951787"
"Quite unimportant","2012","16-34 y.","Male","32","0.0151981461229983","0.0106314780669161","0.0197648141790806"
"Quite unimportant","2012","16-34 y.","Female","18","","",""
"Quite unimportant","2012","35-65 y.","Male","90","0.0208551681727238","0.0175635524808966","0.0241467838645511"
"Quite unimportant","2012","35-65 y.","Female","213","0.0266795898383873","0.0233085196707031","0.0300506600060716"
"Quite unimportant","2012","66 and older","Male","81","0.039006678986606","0.0314218230050964","0.0465915349681156"
"Quite unimportant","2012","66 and older","Female","278","0.125161234483244","0.112380423770553","0.137942045195935"
"Very important","2013","16-34 y.","Male","","","",""
"Very important","2013","16-34 y.","Female","","","",""
"Very important","2013","35-65 y.","Male","","","",""
"Very important","2013","35-65 y.","Female","","","",""
"Very important","2013","66 and older","Male","","","",""
"Very important","2013","66 and older","Female","","","",""
"Important","2013","16-34 y.","Male","","","",""
"Important","2013","16-34 y.","Female","","","",""
"Important","2013","35-65 y.","Male","","","",""
"Important","2013","35-65 y.","Female","","","",""
"Important","2013","66 and older","Male","","","",""
"Important","2013","66 and older","Female","","","",""
"Less important","2013","16-34 y.","Male","","","",""
"Less important","2013","16-34 y.","Female","","","",""
"Less important","2013","35-65 y.","Male","","","",""
"Less important","2013","35-65 y.","Female","","","",""
"Less important","2013","66 and older","Male","","","",""
"Less important","2013","66 and older","Female","","","",""
"Quite unimportant","2013","16-34 y.","Male","","","",""
"Quite unimportant","2013","16-34 y.","Female","","","",""
"Quite unimportant","2013","35-65 y.","Male","","","",""
"Quite unimportant","2013","35-65 y.","Female","","","",""
"Quite unimportant","2013","66 and older","Male","","","",""
"Quite unimportant","2013","66 and older","Female","","","",""
"Very important","2014","16-34 y.","Male","","","",""
"Very important","2014","16-34 y.","Female","","","",""
"Very important","2014","35-65 y.","Male","","","",""
"Very important","2014","35-65 y.","Female","","","",""
"Very important","2014","66 and older","Male","","","",""
"Very important","2014","66 and older","Female","","","",""
"Important","2014","16-34 y.","Male","","","",""
"Important","2014","16-34 y.","Female","","","",""
"Important","2014","35-65 y.","Male","","","",""
"Important","2014","35-65 y.","Female","","","",""
"Important","2014","66 and older","Male","","","",""
"Important","2014","66 and older","Female","","","",""
"Less important","2014","16-34 y.","Male","","","",""
"Less important","2014","16-34 y.","Female","","","",""
"Less important","2014","35-65 y.","Male","","","",""
"Less important","2014","35-65 y.","Female","","","",""
"Less important","2014","66 and older","Male","","","",""
"Less important","2014","66 and older","Female","","","",""
"Quite unimportant","2014","16-34 y.","Male","","","",""
"Quite unimportant","2014","16-34 y.","Female","","","",""
"Quite unimportant","2014","35-65 y.","Male","","","",""
"Quite unimportant","2014","35-65 y.","Female","","","",""
"Quite unimportant","2014","66 and older","Male","","","",""
"Quite unimportant","2014","66 and older","Female","","","",""
"Very important","2015","16-34 y.","Male","","","",""
"Very important","2015","16-34 y.","Female","","","",""
"Very important","2015","35-65 y.","Male","","","",""
"Very important","2015","35-65 y.","Female","","","",""
"Very important","2015","66 and older","Male","","","",""
"Very important","2015","66 and older","Female","","","",""
"Important","2015","16-34 y.","Male","","","",""
"Important","2015","16-34 y.","Female","","","",""
"Important","2015","35-65 y.","Male","","","",""
"Important","2015","35-65 y.","Female","","","",""
"Important","2015","66 and older","Male","","","",""
"Important","2015","66 and older","Female","","","",""
"Less important","2015","16-34 y.","Male","","","",""
"Less important","2015","16-34 y.","Female","","","",""
"Less important","2015","35-65 y.","Male","","","",""
"Less important","2015","35-65 y.","Female","","","",""
"Less important","2015","66 and older","Male","","","",""
"Less important","2015","66 and older","Female","","","",""
"Quite unimportant","2015","16-34 y.","Male","","","",""
"Quite unimportant","2015","16-34 y.","Female","","","",""
"Quite unimportant","2015","35-65 y.","Male","","","",""
"Quite unimportant","2015","35-65 y.","Female","","","",""
"Quite unimportant","2015","66 and older","Male","","","",""
"Quite unimportant","2015","66 and older","Female","","","",""
"Very important","2016","16-34 y.","Male","1558","0.574763424825771","0.555712777182218","0.593814072469323"
"Very important","2016","16-34 y.","Female","2248","0.714816545519832","0.698834900623669","0.730798190415995"
"Very important","2016","35-65 y.","Male","4261","0.625612583532354","0.613583401648995","0.637641765415714"
"Very important","2016","35-65 y.","Female","4871","0.625421267563949","0.614581500822713","0.636261034305184"
"Very important","2016","66 and older","Male","1379","0.572774815913318","0.552505436087582","0.593044195739054"
"Very important","2016","66 and older","Female","1142","0.432745346030356","0.412700774234113","0.452789917826599"
"Important","2016","16-34 y.","Male","810","0.334254397003189","0.316076543690749","0.352432250315629"
"Important","2016","16-34 y.","Female","674","0.243789187503864","0.228591039233208","0.25898733577452"
"Important","2016","35-65 y.","Male","1657","0.287484191500044","0.27623485343247","0.298733529567618"
"Important","2016","35-65 y.","Female","2152","0.268092746669474","0.258172268313989","0.27801322502496"
"Important","2016","66 and older","Male","777","0.339142905253777","0.319744535755744","0.35854127475181"
"Important","2016","66 and older","Female","783","0.340195182460289","0.321027775363355","0.359362589557223"
"Less important","2016","16-34 y.","Male","180","0.0757398881070776","0.0655443697342931","0.0859354064798622"
"Less important","2016","16-34 y.","Female","122","0.037235856473099","0.0305338839455877","0.0439378290006104"
"Less important","2016","35-65 y.","Male","229","0.0703402302424728","0.0639841899190177","0.0766962705659278"
"Less important","2016","35-65 y.","Female","431","0.0746583188745096","0.068771885647196","0.0805447521018232"
"Less important","2016","66 and older","Male","75","0.0487752658039667","0.0399493156453052","0.0576012159626282"
"Less important","2016","66 and older","Female","174","0.0970379503038134","0.0850623552447733","0.109013545362854"
"Quite unimportant","2016","16-34 y.","Male","39","0.0152422900639627","0.0105212282959985","0.0199633518319269"
"Quite unimportant","2016","16-34 y.","Female","22","","",""
"Quite unimportant","2016","35-65 y.","Male","71","0.0165629947251291","0.0133907591078118","0.0197352303424463"
"Quite unimportant","2016","35-65 y.","Female","205","0.0318276668920672","0.0278963251986804","0.035759008585454"
"Quite unimportant","2016","66 and older","Male","57","0.0393070130289383","0.031344550299786","0.0472694757580906"
"Quite unimportant","2016","66 and older","Female","248","0.130021521205542","0.116414802008785","0.143628240402299"
