"plh0109","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very important","1990","Full Time","(0) in school","","","",""
"Very important","1990","Full Time","(1a) inadequately completed","12","","",""
"Very important","1990","Full Time","(1b) general elementary school","196","0.553686120431624","0.499970306976652","0.607401933886595"
"Very important","1990","Full Time","(1c) basic vocational qualification","979","0.695399796703863","0.670912517036351","0.719887076371374"
"Very important","1990","Full Time","(2b) intermediate general qualification","76","0.636584254222111","0.549430725386672","0.723737783057551"
"Very important","1990","Full Time","(2a) intermediate vocational","502","0.699458777287056","0.665073634997772","0.73384391957634"
"Very important","1990","Full Time","(2c_gen) general maturity certificate","31","0.570843897777649","0.43365169906308","0.708036096492218"
"Very important","1990","Full Time","(2c_voc) vocational maturity certificate","129","0.741810645916398","0.675235865393131","0.808385426439666"
"Very important","1990","Full Time","(3a) lower tertiary education","103","0.737902540929011","0.664793413738939","0.811011668119083"
"Very important","1990","Full Time","(3b) higher tertiary education","184","0.665783973027614","0.608882117072728","0.722685828982499"
"Very important","1990","Part Time","(0) in school","8","","",""
"Very important","1990","Part Time","(1a) inadequately completed","7","","",""
"Very important","1990","Part Time","(1b) general elementary school","156","0.566728828620535","0.50590894987192","0.627548707369151"
"Very important","1990","Part Time","(1c) basic vocational qualification","336","0.715286072001038","0.673404314055653","0.757167829946422"
"Very important","1990","Part Time","(2b) intermediate general qualification","56","0.666564998398523","0.565747644637671","0.767382352159375"
"Very important","1990","Part Time","(2a) intermediate vocational","164","0.723547721103335","0.66471549508673","0.78237994711994"
"Very important","1990","Part Time","(2c_gen) general maturity certificate","67","0.760759721314274","0.6735840937458","0.847935348882748"
"Very important","1990","Part Time","(2c_voc) vocational maturity certificate","52","0.768284469678359","0.667254717398191","0.869314221958527"
"Very important","1990","Part Time","(3a) lower tertiary education","33","0.674384663261562","0.534322725050654","0.81444660147247"
"Very important","1990","Part Time","(3b) higher tertiary education","62","0.743787392655053","0.649301750456609","0.838273034853496"
"Very important","1990","Not Working","(0) in school","44","0.472291510883272","0.369719349989322","0.574863671777222"
"Very important","1990","Not Working","(1a) inadequately completed","14","","",""
"Very important","1990","Not Working","(1b) general elementary school","408","0.511923558922279","0.475933258831871","0.547913859012688"
"Very important","1990","Not Working","(1c) basic vocational qualification","638","0.618890020153718","0.587909122688521","0.649870917618915"
"Very important","1990","Not Working","(2b) intermediate general qualification","49","0.463204746722855","0.362933336622116","0.563476156823593"
"Very important","1990","Not Working","(2a) intermediate vocational","206","0.566201357421648","0.51164466818361","0.620758046659686"
"Very important","1990","Not Working","(2c_gen) general maturity certificate","54","0.480349395187629","0.386123438426249","0.574575351949008"
"Very important","1990","Not Working","(2c_voc) vocational maturity certificate","43","0.485842486413774","0.37831861729899","0.593366355528559"
"Very important","1990","Not Working","(3a) lower tertiary education","32","0.659945464711087","0.523047344360014","0.796843585062159"
"Very important","1990","Not Working","(3b) higher tertiary education","50","0.575448115728782","0.467137364000552","0.683758867457012"
"Important","1990","Full Time","(0) in school","","","",""
"Important","1990","Full Time","(1a) inadequately completed","3","","",""
"Important","1990","Full Time","(1b) general elementary school","102","0.332684897247665","0.281771490011113","0.383598304484217"
"Important","1990","Full Time","(1c) basic vocational qualification","321","0.251863631924506","0.228767923848884","0.274959340000128"
"Important","1990","Full Time","(2b) intermediate general qualification","33","0.312792333105241","0.228783063682959","0.396801602527524"
"Important","1990","Full Time","(2a) intermediate vocational","155","0.245916759621921","0.213621301666178","0.278212217577665"
"Important","1990","Full Time","(2c_gen) general maturity certificate","15","","",""
"Important","1990","Full Time","(2c_voc) vocational maturity certificate","26","","",""
"Important","1990","Full Time","(3a) lower tertiary education","34","0.249650283586026","0.177698993684924","0.321601573487128"
"Important","1990","Full Time","(3b) higher tertiary education","66","0.257867374344667","0.205097617996641","0.310637130692694"
"Important","1990","Part Time","(0) in school","5","","",""
"Important","1990","Part Time","(1a) inadequately completed","2","","",""
"Important","1990","Part Time","(1b) general elementary school","80","0.341922428554853","0.283701337436615","0.400143519673092"
"Important","1990","Part Time","(1c) basic vocational qualification","95","0.232691912209913","0.193476553323399","0.271907271096428"
"Important","1990","Part Time","(2b) intermediate general qualification","21","","",""
"Important","1990","Part Time","(2a) intermediate vocational","51","0.247329222765854","0.190573213948903","0.304085231582805"
"Important","1990","Part Time","(2c_gen) general maturity certificate","22","","",""
"Important","1990","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Important","1990","Part Time","(3a) lower tertiary education","6","","",""
"Important","1990","Part Time","(3b) higher tertiary education","15","","",""
"Important","1990","Not Working","(0) in school","36","0.413342530358256","0.312167173681277","0.514517887035236"
"Important","1990","Not Working","(1a) inadequately completed","10","","",""
"Important","1990","Not Working","(1b) general elementary school","212","0.293471457428938","0.260685582552935","0.326257332304941"
"Important","1990","Not Working","(1c) basic vocational qualification","218","0.245440933772266","0.217988414066719","0.272893453477814"
"Important","1990","Not Working","(2b) intermediate general qualification","31","0.304316255413805","0.211792171908506","0.396840338919104"
"Important","1990","Not Working","(2a) intermediate vocational","69","0.240480058114754","0.193433529437042","0.287526586792467"
"Important","1990","Not Working","(2c_gen) general maturity certificate","41","0.379847109930933","0.288311514175989","0.471382705685876"
"Important","1990","Not Working","(2c_voc) vocational maturity certificate","27","","",""
"Important","1990","Not Working","(3a) lower tertiary education","10","","",""
"Important","1990","Not Working","(3b) higher tertiary education","20","","",""
"Less important","1990","Full Time","(0) in school","","","",""
"Less important","1990","Full Time","(1a) inadequately completed","4","","",""
"Less important","1990","Full Time","(1b) general elementary school","19","","",""
"Less important","1990","Full Time","(1c) basic vocational qualification","40","0.03771316972741","0.0275773948480615","0.0478489446067586"
"Less important","1990","Full Time","(2b) intermediate general qualification","8","","",""
"Less important","1990","Full Time","(2a) intermediate vocational","17","","",""
"Less important","1990","Full Time","(2c_gen) general maturity certificate","4","","",""
"Less important","1990","Full Time","(2c_voc) vocational maturity certificate","10","","",""
"Less important","1990","Full Time","(3a) lower tertiary education","2","","",""
"Less important","1990","Full Time","(3b) higher tertiary education","13","","",""
"Less important","1990","Part Time","(0) in school","1","","",""
"Less important","1990","Part Time","(1a) inadequately completed","","","",""
"Less important","1990","Part Time","(1b) general elementary school","10","","",""
"Less important","1990","Part Time","(1c) basic vocational qualification","10","","",""
"Less important","1990","Part Time","(2b) intermediate general qualification","4","","",""
"Less important","1990","Part Time","(2a) intermediate vocational","7","","",""
"Less important","1990","Part Time","(2c_gen) general maturity certificate","3","","",""
"Less important","1990","Part Time","(2c_voc) vocational maturity certificate","3","","",""
"Less important","1990","Part Time","(3a) lower tertiary education","3","","",""
"Less important","1990","Part Time","(3b) higher tertiary education","3","","",""
"Less important","1990","Not Working","(0) in school","7","","",""
"Less important","1990","Not Working","(1a) inadequately completed","3","","",""
"Less important","1990","Not Working","(1b) general elementary school","36","0.0523538201228155","0.0363163343761329","0.0683913058694981"
"Less important","1990","Not Working","(1c) basic vocational qualification","39","0.057715626284041","0.042839159574344","0.072592092993738"
"Less important","1990","Not Working","(2b) intermediate general qualification","5","","",""
"Less important","1990","Not Working","(2a) intermediate vocational","14","","",""
"Less important","1990","Not Working","(2c_gen) general maturity certificate","9","","",""
"Less important","1990","Not Working","(2c_voc) vocational maturity certificate","9","","",""
"Less important","1990","Not Working","(3a) lower tertiary education","2","","",""
"Less important","1990","Not Working","(3b) higher tertiary education","2","","",""
"Quite unimportant","1990","Full Time","(0) in school","","","",""
"Quite unimportant","1990","Full Time","(1a) inadequately completed","1","","",""
"Quite unimportant","1990","Full Time","(1b) general elementary school","12","","",""
"Quite unimportant","1990","Full Time","(1c) basic vocational qualification","17","","",""
"Quite unimportant","1990","Full Time","(2b) intermediate general qualification","","","",""
