"pli0092_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","1995","Hesse","Couple + C. LE and GT 16","13","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","5","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","30","0.185554520149392","0.129536338870547","0.241572701428237"
"Rarely","1995","Rhineland-Palatinate,Saarland","Single parent ","7","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","52","0.314608026349927","0.245611397284945","0.383604655414909"
"Rarely","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","22","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","9","","",""
"Rarely","1995","Baden-Württemberg","1-pers.-HH","31","0.167079589510844","0.112733004974042","0.221426174047647"
"Rarely","1995","Baden-Württemberg","(Married) couple without C. ","74","0.215642059711656","0.175686725219139","0.255597394204174"
"Rarely","1995","Baden-Württemberg","Single parent ","12","","",""
"Rarely","1995","Baden-Württemberg","Couple + C. LE 16 ","96","0.220589031318571","0.180502138624919","0.260675924012223"
"Rarely","1995","Baden-Württemberg","Couple + C. GT 16 ","72","0.194197505410128","0.154371695802355","0.234023315017901"
"Rarely","1995","Baden-Württemberg","Couple + C. LE and GT 16","45","0.229762512698885","0.171460304347294","0.288064721050477"
"Rarely","1995","Bavaria","1-pers.-HH","36","0.179488487721958","0.126826936715854","0.232150038728062"
"Rarely","1995","Bavaria","(Married) couple without C. ","85","0.19501893392215","0.157955380651802","0.232082487192497"
"Rarely","1995","Bavaria","Single parent ","15","","",""
"Rarely","1995","Bavaria","Couple + C. LE 16 ","117","0.30432089005083","0.25888800206468","0.34975377803698"
"Rarely","1995","Bavaria","Couple + C. GT 16 ","54","0.203904889983848","0.159054776863068","0.248755003104627"
"Rarely","1995","Bavaria","Couple + C. LE and GT 16","33","0.206914547497877","0.143141415470208","0.270687679525545"
"Rarely","1995","Berlin","1-pers.-HH","23","","",""
"Rarely","1995","Berlin","(Married) couple without C. ","26","","",""
"Rarely","1995","Berlin","Single parent ","8","","",""
"Rarely","1995","Berlin","Couple + C. LE 16 ","50","0.376375878901313","0.299356743181426","0.4533950146212"
"Rarely","1995","Berlin","Couple + C. GT 16 ","24","","",""
"Rarely","1995","Berlin","Couple + C. LE and GT 16","7","","",""
"Rarely","1995","Brandenburg","1-pers.-HH","8","","",""
"Rarely","1995","Brandenburg","(Married) couple without C. ","38","0.214122166264265","0.150159305212475","0.278085027316054"
"Rarely","1995","Brandenburg","Single parent ","12","","",""
"Rarely","1995","Brandenburg","Couple + C. LE 16 ","47","0.378368428040236","0.290863791643504","0.465873064436968"
"Rarely","1995","Brandenburg","Couple + C. GT 16 ","33","0.264772730734234","0.182321113406956","0.347224348061512"
"Rarely","1995","Brandenburg","Couple + C. LE and GT 16","24","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","1-pers.-HH","6","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","26","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Single parent ","6","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","40","0.401699333140557","0.304139168911062","0.499259497370051"
"Rarely","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.290370511907435","0.199566600438837","0.381174423376033"
"Rarely","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","10","","",""
"Rarely","1995","Saxony","1-pers.-HH","10","","",""
"Rarely","1995","Saxony","(Married) couple without C. ","88","0.262660606178716","0.21451831395618","0.310802898401251"
"Rarely","1995","Saxony","Single parent ","10","","",""
"Rarely","1995","Saxony","Couple + C. LE 16 ","89","0.335277595162249","0.278967192367404","0.391587997957095"
"Rarely","1995","Saxony","Couple + C. GT 16 ","45","0.227937391834638","0.168444448653011","0.287430335016265"
"Rarely","1995","Saxony","Couple + C. LE and GT 16","27","","",""
"Rarely","1995","Saxony-Anhalt","1-pers.-HH","4","","",""
"Rarely","1995","Saxony-Anhalt","(Married) couple without C. ","38","0.189722095561014","0.134117925617694","0.245326265504334"
"Rarely","1995","Saxony-Anhalt","Single parent ","3","","",""
"Rarely","1995","Saxony-Anhalt","Couple + C. LE 16 ","62","0.358833837750195","0.284511375038588","0.433156300461802"
"Rarely","1995","Saxony-Anhalt","Couple + C. GT 16 ","44","0.262074346060163","0.191225008634094","0.332923683486231"
"Rarely","1995","Saxony-Anhalt","Couple + C. LE and GT 16","24","","",""
"Rarely","1995","Thuringia","1-pers.-HH","6","","",""
"Rarely","1995","Thuringia","(Married) couple without C. ","26","","",""
"Rarely","1995","Thuringia","Single parent ","6","","",""
"Rarely","1995","Thuringia","Couple + C. LE 16 ","72","0.432625780874561","0.357030076843043","0.508221484906079"
"Rarely","1995","Thuringia","Couple + C. GT 16 ","31","0.1869292672265","0.120920973317241","0.252937561135759"
"Rarely","1995","Thuringia","Couple + C. LE and GT 16","24","","",""
"Never","1995","Schleswig-Holstein","1-pers.-HH","10","","",""
"Never","1995","Schleswig-Holstein","(Married) couple without C. ","37","0.387616860479457","0.28582344248555","0.489410278473364"
"Never","1995","Schleswig-Holstein","Single parent ","5","","",""
"Never","1995","Schleswig-Holstein","Couple + C. LE 16 ","29","","",""
"Never","1995","Schleswig-Holstein","Couple + C. GT 16 ","11","","",""
"Never","1995","Schleswig-Holstein","Couple + C. LE and GT 16","7","","",""
"Never","1995","Hamburg","1-pers.-HH","20","","",""
"Never","1995","Hamburg","(Married) couple without C. ","22","","",""
"Never","1995","Hamburg","Single parent ","1","","",""
"Never","1995","Hamburg","Couple + C. LE 16 ","7","","",""
"Never","1995","Hamburg","Couple + C. GT 16 ","4","","",""
"Never","1995","Hamburg","Couple + C. LE and GT 16","1","","",""
"Never","1995","Lower Saxony","1-pers.-HH","59","0.592434773981495","0.501834877472412","0.683034670490579"
"Never","1995","Lower Saxony","(Married) couple without C. ","120","0.460282674238727","0.40340621178033","0.517159136697124"
"Never","1995","Lower Saxony","Single parent ","18","","",""
"Never","1995","Lower Saxony","Couple + C. LE 16 ","92","0.32213469859926","0.263501493712625","0.380767903485895"
"Never","1995","Lower Saxony","Couple + C. GT 16 ","80","0.433582933029287","0.362554613034104","0.504611253024471"
"Never","1995","Lower Saxony","Couple + C. LE and GT 16","26","","",""
"Never","1995","Bremen","1-pers.-HH","14","","",""
"Never","1995","Bremen","(Married) couple without C. ","17","","",""
"Never","1995","Bremen","Single parent ","","","",""
"Never","1995","Bremen","Couple + C. LE 16 ","2","","",""
"Never","1995","Bremen","Couple + C. GT 16 ","8","","",""
"Never","1995","Bremen","Couple + C. LE and GT 16","","","",""
"Never","1995","North Rhine-Westphalia","1-pers.-HH","147","0.532248257201827","0.474722280529529","0.589774233874125"
"Never","1995","North Rhine-Westphalia","(Married) couple without C. ","307","0.441934073468953","0.404103703079968","0.479764443857937"
"Never","1995","North Rhine-Westphalia","Single parent ","49","0.286217801917223","0.20601318794033","0.366422415894117"
"Never","1995","North Rhine-Westphalia","Couple + C. LE 16 ","245","0.314198793181544","0.277835575713692","0.350562010649396"
"Never","1995","North Rhine-Westphalia","Couple + C. GT 16 ","189","0.356256464487446","0.313190011567962","0.39932291740693"
"Never","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","116","0.364123717422623","0.307661648653821","0.420585786191425"
"Never","1995","Hesse","1-pers.-HH","53","0.531333632460693","0.435885158489534","0.626782106431853"
"Never","1995","Hesse","(Married) couple without C. ","151","0.505555507117801","0.449073770920064","0.562037243315538"
"Never","1995","Hesse","Single parent ","15","","",""
"Never","1995","Hesse","Couple + C. LE 16 ","103","0.26984915838652","0.212731429908556","0.326966886864483"
"Never","1995","Hesse","Couple + C. GT 16 ","80","0.385670349220753","0.310715549532809","0.460625148908697"
"Never","1995","Hesse","Couple + C. LE and GT 16","29","","",""
"Never","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","40","0.643505834153776","0.523311047402348","0.763700620905204"
"Never","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","103","0.531487901749225","0.459581207514485","0.603394595983965"
"Never","1995","Rhineland-Palatinate,Saarland","Single parent ","17","","",""
"Never","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","73","0.365102799119353","0.293565464594156","0.43664013364455"
"Never","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","71","0.506327682486491","0.424669056401408","0.587986308571574"
"Never","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","19","","",""
"Never","1995","Baden-Württemberg","1-pers.-HH","86","0.527430779612974","0.45469899320718","0.600162566018768"
"Never","1995","Baden-Württemberg","(Married) couple without C. ","191","0.470305117112722","0.421814955991642","0.518795278233802"
"Never","1995","Baden-Württemberg","Single parent ","36","0.483953284107802","0.37159954639667","0.596307021818934"
"Never","1995","Baden-Württemberg","Couple + C. LE 16 ","167","0.320490535378042","0.275374332647783","0.365606738108302"
"Never","1995","Baden-Württemberg","Couple + C. GT 16 ","185","0.419059084356734","0.36938474518085","0.468733423532619"
"Never","1995","Baden-Württemberg","Couple + C. LE and GT 16","62","0.246542745050096","0.186810544263886","0.306274945836306"
"Never","1995","Bavaria","1-pers.-HH","93","0.513355275374536","0.44476729231939","0.581943258429681"
"Never","1995","Bavaria","(Married) couple without C. ","187","0.397060898973981","0.351290877498291","0.442830920449671"
"Never","1995","Bavaria","Single parent ","26","","",""
"Never","1995","Bavaria","Couple + C. LE 16 ","132","0.300264889429716","0.255004416329828","0.345525362529603"
"Never","1995","Bavaria","Couple + C. GT 16 ","120","0.347957510677284","0.29493402183276","0.400980999521808"
"Never","1995","Bavaria","Couple + C. LE and GT 16","48","0.250647693454541","0.182420560396288","0.318874826512795"
"Never","1995","Berlin","1-pers.-HH","42","0.46675852332323","0.367984409273427","0.565532637373032"
"Never","1995","Berlin","(Married) couple without C. ","62","0.49310614273337","0.408770739209657","0.577441546257084"
"Never","1995","Berlin","Single parent ","12","","",""
"Never","1995","Berlin","Couple + C. LE 16 ","47","0.249533685185411","0.180738746333071","0.31832862403775"
"Never","1995","Berlin","Couple + C. GT 16 ","36","0.370969167388326","0.267045630436914","0.474892704339738"
"Never","1995","Berlin","Couple + C. LE and GT 16","12","","",""
"Never","1995","Brandenburg","1-pers.-HH","32","0.692770633674631","0.559450643607751","0.826090623741512"
"Never","1995","Brandenburg","(Married) couple without C. ","94","0.608521734892684","0.532417044688699","0.684626425096668"
"Never","1995","Brandenburg","Single parent ","18","","",""
"Never","1995","Brandenburg","Couple + C. LE 16 ","42","0.37605315768665","0.288654351027055","0.463451964346246"
"Never","1995","Brandenburg","Couple + C. GT 16 ","41","0.416494524298873","0.324369235055259","0.508619813542486"
"Never","1995","Brandenburg","Couple + C. LE and GT 16","28","","",""
"Never","1995","Mecklenburg-Western Pomerania","1-pers.-HH","20","","",""
"Never","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","55","0.530967050758047","0.433642397230394","0.628291704285699"
"Never","1995","Mecklenburg-Western Pomerania","Single parent ","6","","",""
"Never","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","39","0.358649310162505","0.263206106851965","0.454092513473044"
"Never","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.337747708745611","0.243141330930494","0.432354086560729"
"Never","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","15","","",""
"Never","1995","Saxony","1-pers.-HH","63","0.743332168186695","0.653588342395168","0.833075993978221"
"Never","1995","Saxony","(Married) couple without C. ","179","0.581766901733168","0.527805989981186","0.63572781348515"
"Never","1995","Saxony","Single parent ","18","","",""
"Never","1995","Saxony","Couple + C. LE 16 ","105","0.374648597036444","0.316913443044822","0.432383751028067"
"Never","1995","Saxony","Couple + C. GT 16 ","71","0.414326058854833","0.344465753049441","0.484186364660225"
"Never","1995","Saxony","Couple + C. LE and GT 16","40","0.357985157261026","0.268800192280611","0.447170122241441"
"Never","1995","Saxony-Anhalt","1-pers.-HH","43","0.707226168824053","0.594863225932468","0.819589111715638"
"Never","1995","Saxony-Anhalt","(Married) couple without C. ","124","0.673470176086967","0.60696552511249","0.739974827061444"
"Never","1995","Saxony-Anhalt","Single parent ","12","","",""
"Never","1995","Saxony-Anhalt","Couple + C. LE 16 ","60","0.418137283070412","0.341708347454724","0.4945662186861"
"Never","1995","Saxony-Anhalt","Couple + C. GT 16 ","68","0.478225641042928","0.3977480387234","0.558703243362457"
"Never","1995","Saxony-Anhalt","Couple + C. LE and GT 16","23","","",""
"Never","1995","Thuringia","1-pers.-HH","39","0.635136872142109","0.51433273020545","0.755941014078768"
"Never","1995","Thuringia","(Married) couple without C. ","95","0.73162445721862","0.659500480376692","0.803748434060548"
"Never","1995","Thuringia","Single parent ","14","","",""
"Never","1995","Thuringia","Couple + C. LE 16 ","49","0.325398769831054","0.253910030807227","0.396887508854882"
"Never","1995","Thuringia","Couple + C. GT 16 ","64","0.545798531212788","0.461496868532084","0.630100193893491"
"Never","1995","Thuringia","Couple + C. LE and GT 16","23","","",""
"Daily","1996","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","1996","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","1996","Schleswig-Holstein","Single parent ","","","",""
"Daily","1996","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","1996","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Daily","1996","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","1996","Hamburg","1-pers.-HH","","","",""
"Daily","1996","Hamburg","(Married) couple without C. ","","","",""
"Daily","1996","Hamburg","Single parent ","","","",""
"Daily","1996","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","1996","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","1996","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","1996","Lower Saxony","1-pers.-HH","","","",""
"Daily","1996","Lower Saxony","(Married) couple without C. ","","","",""
"Daily","1996","Lower Saxony","Single parent ","","","",""
"Daily","1996","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","1996","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","1996","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1996","Bremen","1-pers.-HH","","","",""
"Daily","1996","Bremen","(Married) couple without C. ","","","",""
"Daily","1996","Bremen","Single parent ","","","",""
"Daily","1996","Bremen","Couple + C. LE 16 ","","","",""
"Daily","1996","Bremen","Couple + C. GT 16 ","","","",""
"Daily","1996","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","1996","North Rhine-Westphalia","1-pers.-HH","","","",""
"Daily","1996","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","1996","North Rhine-Westphalia","Single parent ","","","",""
"Daily","1996","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","1996","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Daily","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Daily","1996","Hesse","1-pers.-HH","","","",""
"Daily","1996","Hesse","(Married) couple without C. ","","","",""
"Daily","1996","Hesse","Single parent ","","","",""
"Daily","1996","Hesse","Couple + C. LE 16 ","","","",""
"Daily","1996","Hesse","Couple + C. GT 16 ","","","",""
"Daily","1996","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","1996","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","1996","Baden-Württemberg","(Married) couple without C. ","","","",""
"Daily","1996","Baden-Württemberg","Single parent ","","","",""
"Daily","1996","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","1996","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","1996","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","1996","Bavaria","1-pers.-HH","","","",""
"Daily","1996","Bavaria","(Married) couple without C. ","","","",""
"Daily","1996","Bavaria","Single parent ","","","",""
"Daily","1996","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","1996","Bavaria","Couple + C. GT 16 ","","","",""
"Daily","1996","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","1996","Berlin","1-pers.-HH","","","",""
"Daily","1996","Berlin","(Married) couple without C. ","","","",""
"Daily","1996","Berlin","Single parent ","","","",""
"Daily","1996","Berlin","Couple + C. LE 16 ","","","",""
"Daily","1996","Berlin","Couple + C. GT 16 ","","","",""
"Daily","1996","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","1996","Brandenburg","1-pers.-HH","","","",""
"Daily","1996","Brandenburg","(Married) couple without C. ","","","",""
"Daily","1996","Brandenburg","Single parent ","","","",""
"Daily","1996","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","1996","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","1996","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","1996","Saxony","1-pers.-HH","","","",""
"Daily","1996","Saxony","(Married) couple without C. ","","","",""
"Daily","1996","Saxony","Single parent ","","","",""
"Daily","1996","Saxony","Couple + C. LE 16 ","","","",""
"Daily","1996","Saxony","Couple + C. GT 16 ","","","",""
"Daily","1996","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1996","Saxony-Anhalt","1-pers.-HH","","","",""
"Daily","1996","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","1996","Saxony-Anhalt","Single parent ","","","",""
"Daily","1996","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","1996","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","1996","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Daily","1996","Thuringia","1-pers.-HH","","","",""
"Daily","1996","Thuringia","(Married) couple without C. ","","","",""
"Daily","1996","Thuringia","Single parent ","","","",""
"Daily","1996","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","1996","Thuringia","Couple + C. GT 16 ","","","",""
"Daily","1996","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","Schleswig-Holstein","1-pers.-HH","10","","",""
"Min 1x per week","1996","Schleswig-Holstein","(Married) couple without C. ","24","","",""
"Min 1x per week","1996","Schleswig-Holstein","Single parent ","3","","",""
"Min 1x per week","1996","Schleswig-Holstein","Couple + C. LE 16 ","14","","",""
"Min 1x per week","1996","Schleswig-Holstein","Couple + C. GT 16 ","18","","",""
"Min 1x per week","1996","Schleswig-Holstein","Couple + C. LE and GT 16","11","","",""
"Min 1x per week","1996","Hamburg","1-pers.-HH","14","","",""
"Min 1x per week","1996","Hamburg","(Married) couple without C. ","10","","",""
"Min 1x per week","1996","Hamburg","Single parent ","","","",""
"Min 1x per week","1996","Hamburg","Couple + C. LE 16 ","3","","",""
"Min 1x per week","1996","Hamburg","Couple + C. GT 16 ","5","","",""
"Min 1x per week","1996","Hamburg","Couple + C. LE and GT 16","5","","",""
"Min 1x per week","1996","Lower Saxony","1-pers.-HH","33","0.245162694256587","0.167871773509982","0.322453615003191"
"Min 1x per week","1996","Lower Saxony","(Married) couple without C. ","98","0.318334638421317","0.265883570074918","0.370785706767717"
"Min 1x per week","1996","Lower Saxony","Single parent ","15","","",""
"Min 1x per week","1996","Lower Saxony","Couple + C. LE 16 ","57","0.246209817716086","0.190534578121893","0.301885057310279"
"Min 1x per week","1996","Lower Saxony","Couple + C. GT 16 ","42","0.237657069737556","0.174772757602934","0.300541381872178"
"Min 1x per week","1996","Lower Saxony","Couple + C. LE and GT 16","17","","",""
"Min 1x per week","1996","Bremen","1-pers.-HH","6","","",""
"Min 1x per week","1996","Bremen","(Married) couple without C. ","5","","",""
"Min 1x per week","1996","Bremen","Single parent ","4","","",""
"Min 1x per week","1996","Bremen","Couple + C. LE 16 ","3","","",""
"Min 1x per week","1996","Bremen","Couple + C. GT 16 ","5","","",""
"Min 1x per week","1996","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1996","North Rhine-Westphalia","1-pers.-HH","76","0.233634677310645","0.185430041086628","0.281839313534661"
"Min 1x per week","1996","North Rhine-Westphalia","(Married) couple without C. ","147","0.243645270963996","0.210592920841555","0.276697621086438"
"Min 1x per week","1996","North Rhine-Westphalia","Single parent ","37","0.330132094228989","0.25278528944005","0.407478899017929"
"Min 1x per week","1996","North Rhine-Westphalia","Couple + C. LE 16 ","138","0.279194403544309","0.243388728638756","0.315000078449862"
"Min 1x per week","1996","North Rhine-Westphalia","Couple + C. GT 16 ","116","0.271239789879093","0.231215102725503","0.311264477032684"
"Min 1x per week","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","76","0.321030930802147","0.264925395954939","0.377136465649355"
"Min 1x per week","1996","Hesse","1-pers.-HH","27","","",""
"Min 1x per week","1996","Hesse","(Married) couple without C. ","72","0.244950830274629","0.195109210295324","0.294792450253934"
"Min 1x per week","1996","Hesse","Single parent ","9","","",""
"Min 1x per week","1996","Hesse","Couple + C. LE 16 ","47","0.283981891952575","0.223566370076326","0.344397413828824"
"Min 1x per week","1996","Hesse","Couple + C. GT 16 ","43","0.313115456671567","0.242353433056278","0.383877480286856"
"Min 1x per week","1996","Hesse","Couple + C. LE and GT 16","17","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","14","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","38","0.189480506166563","0.134048387627922","0.244912624705205"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Single parent ","8","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","41","0.235230910034854","0.171659419619868","0.29880240044984"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","27","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","7","","",""
"Min 1x per week","1996","Baden-Württemberg","1-pers.-HH","43","0.231492232691113","0.169874717487395","0.293109747894831"
"Min 1x per week","1996","Baden-Württemberg","(Married) couple without C. ","95","0.24146623223003","0.200191075834077","0.282741388625982"
"Min 1x per week","1996","Baden-Württemberg","Single parent ","25","","",""
"Min 1x per week","1996","Baden-Württemberg","Couple + C. LE 16 ","87","0.266602014891599","0.222716888102851","0.310487141680347"
"Min 1x per week","1996","Baden-Württemberg","Couple + C. GT 16 ","60","0.234990371991765","0.187943659772252","0.282037084211278"
"Min 1x per week","1996","Baden-Württemberg","Couple + C. LE and GT 16","60","0.34102692764553","0.277214049800456","0.404839805490603"
"Min 1x per week","1996","Bavaria","1-pers.-HH","48","0.23205466457647","0.172804291390649","0.291305037762291"
"Min 1x per week","1996","Bavaria","(Married) couple without C. ","116","0.268316861772261","0.226821787904058","0.309811935640464"
"Min 1x per week","1996","Bavaria","Single parent ","25","","",""
"Min 1x per week","1996","Bavaria","Couple + C. LE 16 ","81","0.229168495242411","0.188031450458787","0.270305540026036"
"Min 1x per week","1996","Bavaria","Couple + C. GT 16 ","101","0.331440407565705","0.278611581428822","0.384269233702588"
"Min 1x per week","1996","Bavaria","Couple + C. LE and GT 16","51","0.463421076547309","0.380819417730325","0.546022735364292"
"Min 1x per week","1996","Berlin","1-pers.-HH","25","","",""
"Min 1x per week","1996","Berlin","(Married) couple without C. ","29","","",""
"Min 1x per week","1996","Berlin","Single parent ","17","","",""
"Min 1x per week","1996","Berlin","Couple + C. LE 16 ","27","","",""
"Min 1x per week","1996","Berlin","Couple + C. GT 16 ","16","","",""
"Min 1x per week","1996","Berlin","Couple + C. LE and GT 16","7","","",""
"Min 1x per week","1996","Brandenburg","1-pers.-HH","8","","",""
"Min 1x per week","1996","Brandenburg","(Married) couple without C. ","19","","",""
"Min 1x per week","1996","Brandenburg","Single parent ","8","","",""
"Min 1x per week","1996","Brandenburg","Couple + C. LE 16 ","9","","",""
"Min 1x per week","1996","Brandenburg","Couple + C. GT 16 ","21","","",""
"Min 1x per week","1996","Brandenburg","Couple + C. LE and GT 16","10","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","1-pers.-HH","3","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","(Married) couple without C. ","12","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Single parent ","3","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","12","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","19","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","10","","",""
"Min 1x per week","1996","Saxony","1-pers.-HH","18","","",""
"Min 1x per week","1996","Saxony","(Married) couple without C. ","35","0.0985826281158542","0.0664684174653098","0.130696838766399"
"Min 1x per week","1996","Saxony","Single parent ","15","","",""
"Min 1x per week","1996","Saxony","Couple + C. LE 16 ","36","0.142539073531331","0.0993750464953881","0.185703100567273"
"Min 1x per week","1996","Saxony","Couple + C. GT 16 ","45","0.242776443403063","0.182442382617082","0.303110504189044"
"Min 1x per week","1996","Saxony","Couple + C. LE and GT 16","29","","",""
"Min 1x per week","1996","Saxony-Anhalt","1-pers.-HH","10","","",""
"Min 1x per week","1996","Saxony-Anhalt","(Married) couple without C. ","17","","",""
"Min 1x per week","1996","Saxony-Anhalt","Single parent ","8","","",""
"Min 1x per week","1996","Saxony-Anhalt","Couple + C. LE 16 ","30","0.169825834691132","0.110714777332101","0.228936892050163"
"Min 1x per week","1996","Saxony-Anhalt","Couple + C. GT 16 ","20","","",""
"Min 1x per week","1996","Saxony-Anhalt","Couple + C. LE and GT 16","16","","",""
"Min 1x per week","1996","Thuringia","1-pers.-HH","7","","",""
"Min 1x per week","1996","Thuringia","(Married) couple without C. ","26","","",""
"Min 1x per week","1996","Thuringia","Single parent ","3","","",""
"Min 1x per week","1996","Thuringia","Couple + C. LE 16 ","25","","",""
"Min 1x per week","1996","Thuringia","Couple + C. GT 16 ","23","","",""
"Min 1x per week","1996","Thuringia","Couple + C. LE and GT 16","19","","",""
"Min 1x per month","1996","Schleswig-Holstein","1-pers.-HH","8","","",""
"Min 1x per month","1996","Schleswig-Holstein","(Married) couple without C. ","10","","",""
"Min 1x per month","1996","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per month","1996","Schleswig-Holstein","Couple + C. LE 16 ","4","","",""
"Min 1x per month","1996","Schleswig-Holstein","Couple + C. GT 16 ","3","","",""
"Min 1x per month","1996","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1996","Hamburg","1-pers.-HH","3","","",""
"Min 1x per month","1996","Hamburg","(Married) couple without C. ","","","",""
"Min 1x per month","1996","Hamburg","Single parent ","2","","",""
"Min 1x per month","1996","Hamburg","Couple + C. LE 16 ","2","","",""
"Min 1x per month","1996","Hamburg","Couple + C. GT 16 ","2","","",""
"Min 1x per month","1996","Hamburg","Couple + C. LE and GT 16","","","",""
